iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_icm_forward_loss,1_icm_inverse_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_icm_forward_loss,2_icm_inverse_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_icm_forward_loss,3_icm_inverse_loss
0,100,-1.90373,1.49795,0.34311,2.70983,-1.80895,1.47997,0.34296,2.70929,-1.90386,1.49462,0.34273,2.70958
1,200,-1.98587,0.91063,0.33597,2.70877,-1.96732,0.87208,0.33530,2.70983,-2.02670,0.90777,0.33547,2.70964
2,300,-2.19158,0.94837,0.32723,2.70232,-2.15630,0.84617,0.32672,2.70244,-2.22990,0.85005,0.32651,2.70269
3,400,-2.40181,0.99932,0.32056,2.69541,-2.37924,0.92392,0.32049,2.69381,-2.41938,0.91636,0.32019,2.69452
4,500,-2.60529,0.96737,0.31298,2.68632,-2.63286,0.95969,0.31272,2.68697,-2.67060,0.96440,0.31292,2.68776
5,600,-2.84833,1.04343,0.30463,2.68124,-2.85901,0.98463,0.30454,2.68098,-2.87340,1.01800,0.30440,2.68057
6,700,-3.07197,1.08105,0.29575,2.67662,-3.09955,1.03630,0.29577,2.67687,-3.06443,1.09467,0.29583,2.67575
7,800,-3.23730,1.06816,0.28804,2.67431,-3.27004,1.08308,0.28806,2.67443,-3.24669,1.11877,0.28811,2.67589
8,900,-3.46366,1.11934,0.27967,2.67176,-3.47970,1.12788,0.27979,2.67243,-3.42354,1.18378,0.27952,2.67192
9,1000,-3.67383,1.22978,0.27198,2.66929,-3.59614,1.17403,0.27197,2.66984,-3.55193,1.20335,0.27187,2.67008
10,1100,-3.86796,1.26262,0.26434,2.66711,-3.79612,1.12909,0.26411,2.66557,-3.77269,1.19166,0.26407,2.66549
11,1200,-4.00070,1.23904,0.25687,2.66355,-3.98684,1.12082,0.25639,2.66318,-3.97184,1.20666,0.25662,2.66327
12,1300,-4.14061,1.25684,0.24939,2.66102,-4.13060,1.10219,0.24933,2.66193,-4.09564,1.23089,0.24933,2.66098
13,1400,-4.30988,1.33680,0.24246,2.65891,-4.26956,1.16772,0.24222,2.65832,-4.23745,1.31178,0.24224,2.65865
14,1500,-4.43748,1.33109,0.23571,2.65613,-4.36400,1.20635,0.23551,2.65463,-4.33287,1.27437,0.23535,2.65554
15,1600,-4.61795,1.38567,0.22855,2.65261,-4.51532,1.20674,0.22866,2.65371,-4.50339,1.22822,0.22854,2.65416
16,1700,-4.68142,1.39894,0.22214,2.65154,-4.64591,1.23650,0.22194,2.65062,-4.61862,1.27377,0.22179,2.65109
17,1800,-4.79166,1.36946,0.21590,2.64802,-4.78454,1.32909,0.21543,2.64765,-4.77122,1.33090,0.21573,2.64982
18,1900,-4.90119,1.40004,0.20932,2.64571,-4.87401,1.31662,0.20941,2.64590,-4.84424,1.35798,0.20942,2.64546
19,2000,-4.95614,1.37982,0.20330,2.64357,-4.95706,1.31532,0.20328,2.64356,-4.98844,1.38234,0.20318,2.64374
20,2100,-5.05558,1.33839,0.19747,2.64092,-5.03352,1.37111,0.19697,2.63911,-5.00887,1.40616,0.19707,2.64059
21,2200,-5.14898,1.45785,0.19159,2.63871,-5.05590,1.36312,0.19155,2.63738,-5.07964,1.42371,0.19145,2.63867
22,2300,-5.21207,1.42955,0.18572,2.63559,-5.21854,1.52067,0.18553,2.63530,-5.18060,1.43424,0.18549,2.63560
23,2400,-5.31989,1.42720,0.17997,2.63274,-5.26084,1.43257,0.17975,2.63238,-5.26614,1.40182,0.17967,2.63202
24,2500,-5.39642,1.46065,0.17441,2.63058,-5.29740,1.47793,0.17468,2.63073,-5.35739,1.46371,0.17446,2.63107
25,2600,-5.46661,1.47148,0.16928,2.62850,-5.33980,1.49969,0.16937,2.62818,-5.39767,1.42817,0.16928,2.62773
26,2700,-5.50613,1.43254,0.16433,2.62571,-5.41221,1.56876,0.16421,2.62487,-5.43902,1.42665,0.16395,2.62431
27,2800,-5.49277,1.47343,0.15902,2.62058,-5.34724,1.55493,0.15916,2.62231,-5.42668,1.46622,0.15887,2.62081
28,2900,-5.53170,1.47612,0.15403,2.61823,-5.42985,1.61455,0.15411,2.61774,-5.55911,1.54754,0.15418,2.61841
29,3000,-5.61579,1.46157,0.14946,2.61518,-5.47466,1.59448,0.14943,2.61553,-5.58163,1.59285,0.14928,2.61464
30,3100,-5.67160,1.46669,0.14492,2.61127,-5.40644,1.65859,0.14480,2.61170,-5.57159,1.54865,0.14479,2.61189
31,3200,-5.72625,1.56665,0.14001,2.60823,-5.40952,1.73518,0.14014,2.60837,-5.64325,1.62045,0.14016,2.60740
32,3300,-5.68476,1.58725,0.13559,2.60585,-5.50657,1.74853,0.13570,2.60649,-5.61183,1.68637,0.13548,2.60441
33,3400,-5.66367,1.54263,0.13113,2.60103,-5.51119,1.74653,0.13117,2.60127,-5.69313,1.63743,0.13116,2.60137
34,3500,-5.75182,1.63514,0.12719,2.59957,-5.49241,1.74122,0.12699,2.59807,-5.63651,1.67027,0.12695,2.59748
35,3600,-5.69563,1.62847,0.12296,2.59502,-5.46926,1.70870,0.12281,2.59508,-5.59540,1.73810,0.12284,2.59493
36,3700,-5.71414,1.72949,0.11894,2.59186,-5.48344,1.77159,0.11895,2.59126,-5.62908,1.81210,0.11880,2.59134
37,3800,-5.67610,1.81665,0.11530,2.58873,-5.45055,1.73172,0.11493,2.58760,-5.63581,1.82140,0.11504,2.58807
38,3900,-5.72252,1.64372,0.11142,2.58499,-5.39564,1.83031,0.11150,2.58467,-5.61157,1.74333,0.11166,2.58603
39,4000,-5.69933,1.72381,0.10786,2.58172,-5.42870,1.81007,0.10827,2.58213,-5.60118,1.83192,0.10813,2.58162
40,4100,-5.66514,1.72589,0.10440,2.57788,-5.41182,1.88701,0.10429,2.57796,-5.55793,1.79527,0.10434,2.57812
41,4200,-5.64418,1.70545,0.10091,2.57397,-5.37937,1.85102,0.10089,2.57345,-5.54187,1.86458,0.10111,2.57515
42,4300,-5.60819,1.81643,0.09793,2.57103,-5.37337,1.84913,0.09764,2.57043,-5.58252,1.80655,0.09769,2.57021
43,4400,-5.59075,1.74988,0.09446,2.56611,-5.34674,1.88799,0.09474,2.56799,-5.56107,1.93967,0.09467,2.56858
44,4500,-5.59426,1.76710,0.09127,2.56342,-5.26611,2.04349,0.09136,2.56423,-5.52764,1.93647,0.09145,2.56323
45,4600,-5.62968,1.92091,0.08861,2.56049,-5.30390,2.01709,0.08843,2.55939,-5.44791,1.92095,0.08849,2.55959
46,4700,-5.51631,1.90931,0.08560,2.55619,-5.21070,1.92462,0.08546,2.55544,-5.46349,1.96824,0.08574,2.55633
47,4800,-5.49278,2.05243,0.08281,2.55257,-5.23747,2.00473,0.08268,2.55256,-5.45677,1.95182,0.08289,2.55352
48,4900,-5.49210,1.81210,0.08010,2.54836,-5.15291,2.04626,0.08015,2.54874,-5.39872,2.04024,0.08026,2.54984
49,5000,-5.43937,1.89184,0.07774,2.54598,-5.12425,2.03352,0.07778,2.54601,-5.35284,1.95129,0.07757,2.54463
50,5100,-5.46307,1.88282,0.07531,2.54250,-5.12967,2.06755,0.07530,2.54311,-5.26287,2.07500,0.07521,2.54180
51,5200,-5.41090,1.97280,0.07295,2.53908,-5.09730,2.20832,0.07310,2.54036,-5.24139,2.04684,0.07294,2.54021
52,5300,-5.31895,1.94301,0.07063,2.53544,-5.08048,2.23684,0.07073,2.53661,-5.26689,2.08509,0.07060,2.53599
53,5400,-5.40635,1.95534,0.06841,2.53333,-4.93313,2.21715,0.06842,2.53287,-5.28827,2.15691,0.06852,2.53408
54,5500,-5.41171,2.00500,0.06637,2.53040,-4.89377,2.29291,0.06636,2.53004,-5.16544,2.19060,0.06632,2.53017
55,5600,-5.35102,1.90124,0.06416,2.52612,-4.89184,2.18320,0.06430,2.52798,-5.12745,2.24788,0.06412,2.52576
56,5700,-5.27100,1.98796,0.06222,2.52463,-4.91561,2.24646,0.06223,2.52395,-5.06249,2.19079,0.06209,2.52281
57,5800,-5.22599,2.02261,0.06038,2.51943,-4.78150,2.29660,0.06035,2.51977,-5.06603,2.24131,0.06053,2.52042
58,5900,-5.23547,1.91556,0.05865,2.51848,-4.66967,2.25810,0.05870,2.51765,-4.91461,2.33052,0.05854,2.51757
59,6000,-5.31437,1.99128,0.05707,2.51670,-4.64461,2.34440,0.05696,2.51540,-4.86473,2.36063,0.05692,2.51514
60,6100,-5.09130,1.95913,0.05521,2.51211,-4.66920,2.35143,0.05552,2.51519,-4.79797,2.35394,0.05540,2.51364
61,6200,-5.02586,1.80983,0.05385,2.51062,-4.53599,2.34866,0.05378,2.50938,-4.81806,2.37286,0.05371,2.51074
62,6300,-5.06224,1.79526,0.05248,2.50907,-4.53464,2.47431,0.05233,2.50767,-4.84849,2.48645,0.05237,2.50789
63,6400,-4.98369,1.86656,0.05077,2.50315,-4.39023,2.38719,0.05101,2.50507,-4.79530,2.54482,0.05087,2.50475
64,6500,-4.95865,1.99870,0.04951,2.50239,-4.29418,2.44782,0.04945,2.50254,-4.65350,2.60143,0.04946,2.50052
65,6600,-4.88410,1.80377,0.04822,2.49975,-4.25791,2.46163,0.04819,2.49886,-4.65629,2.48996,0.04827,2.50109
66,6700,-4.86026,1.82332,0.04712,2.49698,-4.28640,2.43384,0.04703,2.49765,-4.60945,2.54004,0.04695,2.49642
67,6800,-4.79895,1.80431,0.04585,2.49519,-4.16722,2.48979,0.04581,2.49576,-4.55173,2.53745,0.04573,2.49408
68,6900,-4.70027,1.98791,0.04460,2.49024,-4.14518,2.55490,0.04465,2.49157,-4.54502,2.51979,0.04469,2.49129
69,7000,-4.70634,1.85624,0.04357,2.48889,-4.03814,2.46270,0.04369,2.49061,-4.50293,2.60087,0.04358,2.48945
70,7100,-4.62552,1.74040,0.04255,2.48782,-4.10763,2.66331,0.04283,2.48850,-4.40074,2.60680,0.04243,2.48619
71,7200,-4.59507,1.73339,0.04152,2.48244,-3.98135,2.58926,0.04171,2.48403,-4.39078,2.62470,0.04146,2.48221
72,7300,-4.57914,1.70117,0.04073,2.48172,-4.00348,2.58587,0.04084,2.48177,-4.32444,2.56907,0.04084,2.48115
73,7400,-4.49182,1.67615,0.03988,2.47959,-3.94065,2.57368,0.03984,2.47631,-4.33349,2.60294,0.03973,2.47647
74,7500,-4.48826,1.74628,0.03900,2.47503,-4.01208,2.72659,0.03913,2.47471,-4.22984,2.43459,0.03911,2.47597
75,7600,-4.45660,1.66750,0.03842,2.47289,-3.87188,2.70212,0.03841,2.47153,-4.14443,2.56498,0.03844,2.47332
76,7700,-4.44702,1.60370,0.03777,2.47094,-3.85633,2.52418,0.03772,2.47075,-4.22612,2.73973,0.03778,2.47027
77,7800,-4.41555,1.66992,0.03691,2.46495,-3.80431,2.59809,0.03703,2.46464,-4.08734,2.60496,0.03705,2.46677
78,7900,-4.34112,1.60001,0.03628,2.46101,-3.73095,2.53347,0.03623,2.46064,-4.09293,2.73824,0.03647,2.46251
79,8000,-4.35494,1.57739,0.03590,2.45985,-3.67038,2.57834,0.03579,2.45718,-4.01154,2.73364,0.03571,2.45799
80,8100,-4.29303,1.61649,0.03531,2.45670,-3.63568,2.72393,0.03512,2.45294,-3.99470,2.66501,0.03520,2.45269
81,8200,-4.21517,1.54773,0.03468,2.45024,-3.63964,2.71938,0.03456,2.44993,-3.90834,2.75259,0.03459,2.45077
82,8300,-4.20736,1.60061,0.03455,2.45043,-3.62560,2.68425,0.03419,2.44671,-3.94632,2.61508,0.03434,2.45069
83,8400,-4.20438,1.55517,0.03384,2.44522,-3.54260,2.72507,0.03388,2.44469,-3.89159,2.69422,0.03389,2.44630
84,8500,-4.08970,1.64602,0.03331,2.44022,-3.46751,2.80135,0.03337,2.44210,-3.83428,2.81569,0.03335,2.44052
85,8600,-4.04345,1.61959,0.03282,2.43542,-3.43251,2.74884,0.03296,2.43654,-3.80950,2.75068,0.03301,2.43902
86,8700,-3.99757,1.61017,0.03246,2.43225,-3.40228,2.59224,0.03264,2.43451,-3.81322,2.68030,0.03257,2.43235
87,8800,-3.98925,1.45643,0.03237,2.43125,-3.32974,2.74984,0.03219,2.42837,-3.64745,2.89587,0.03220,2.43024
