iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,3_maddpg_actor_loss,3_maddpg_critic_loss
92,9300,-0.50143,2.05700,-0.78323,2.56416,-0.65177,2.65895
93,9400,-0.50051,1.99470,-0.86953,2.82654,-0.74548,2.59728
94,9500,-0.48781,2.00083,-0.77868,2.73873,-0.75619,2.57456
95,9600,-0.54335,2.01362,-0.85707,2.69367,-0.79910,2.66175
96,9700,-0.50646,2.15916,-0.91088,2.71523,-0.76486,2.79248
97,9800,-0.54790,1.98194,-0.89080,2.85024,-0.65480,2.57836
98,9900,-0.59353,2.02712,-0.86584,2.71818,-0.82828,2.66899
99,10000,-0.64280,2.02070,-0.95727,2.79264,-0.71717,2.69453
100,10100,-0.60124,1.95131,-0.87592,2.74413,-0.82573,2.60340
101,10200,-0.59206,2.00485,-1.05089,2.72334,-0.91500,2.76823
102,10300,-0.54919,2.15117,-1.01447,2.89838,-0.85385,2.71337
103,10400,-0.55072,2.17098,-0.96914,2.91532,-0.77583,2.76349
104,10500,-0.62642,1.97510,-1.00982,2.76458,-0.92063,2.90308
105,10600,-0.63687,2.06910,-1.01816,3.03106,-0.88334,2.71918
106,10700,-0.68389,2.03959,-0.94057,2.90560,-0.94001,2.88348
107,10800,-0.60542,1.94796,-0.82681,2.89385,-0.93224,2.59728
108,10900,-0.65450,1.98679,-0.95578,2.80447,-0.89524,2.70669
109,11000,-0.66615,1.87355,-0.95245,2.84762,-1.00567,2.67181
110,11100,-0.62482,1.98074,-0.88299,2.98760,-0.97256,2.75853
111,11200,-0.60188,2.06202,-0.81335,2.86493,-0.95621,2.77027
112,11300,-0.70390,1.96754,-0.96942,2.81899,-1.10186,2.66783
113,11400,-0.71854,1.93540,-1.05573,2.83900,-0.95073,2.75204
114,11500,-0.69215,1.98269,-0.97321,2.68310,-1.03500,2.65202
115,11600,-0.67845,1.96236,-0.99514,2.79366,-1.03458,2.60992
116,11700,-0.72058,1.97472,-1.05991,2.76713,-0.89414,2.70544
117,11800,-0.72516,1.95628,-0.89153,2.79991,-1.01265,2.73818
118,11900,-0.70776,1.94836,-1.09676,2.89664,-0.94759,2.63177
119,12000,-0.76104,1.94055,-1.08743,2.74329,-0.90762,2.66666
120,12100,-0.74457,1.98328,-1.01441,3.01247,-0.93740,2.84595
121,12200,-0.68451,1.91020,-0.90833,2.82124,-1.05604,2.64444
122,12300,-0.78263,2.03532,-1.02153,2.92198,-1.08495,2.84384
123,12400,-0.76553,1.92780,-0.94696,2.84378,-0.98040,2.73964
124,12500,-0.70094,1.97789,-1.05388,2.94875,-1.00565,2.74364
125,12600,-0.74084,1.94771,-0.95317,2.98648,-0.98372,2.63709
126,12700,-0.73351,2.06197,-1.05021,2.78890,-1.04033,2.74884
127,12800,-0.71777,1.92148,-0.98316,3.00743,-1.05362,2.82520
128,12900,-0.78271,1.89966,-1.03041,2.90924,-1.04967,2.62617
129,13000,-0.71175,1.87623,-1.04622,2.93692,-1.04208,2.73397
130,13100,-0.79356,1.95102,-1.04930,2.88918,-1.03272,2.68367
131,13200,-0.74532,2.19748,-1.01808,2.75978,-1.00328,2.58715
132,13300,-0.85619,1.98136,-1.06602,2.83710,-1.10287,2.77986
133,13400,-0.81881,2.05634,-0.94654,2.90982,-1.02814,2.74422
134,13500,-0.79732,1.96563,-1.00914,2.85297,-1.00949,2.82038
135,13600,-0.80688,2.05195,-0.97448,2.85480,-0.98439,2.82908
136,13700,-0.83533,1.92641,-1.04569,2.74699,-1.00533,2.85449
137,13800,-0.82612,2.09348,-1.02243,2.70563,-0.99534,2.75790
138,13900,-0.94583,1.94593,-1.04604,2.77514,-1.09610,2.86864
139,14000,-0.86281,1.94584,-1.10477,2.81125,-1.01071,2.74352
140,14100,-0.85779,2.00627,-1.04539,2.69420,-1.00324,2.60305
141,14200,-0.87987,1.99196,-1.09451,2.90259,-1.09485,2.75571
142,14300,-0.84032,2.03119,-1.01130,2.74848,-0.90504,2.62906
143,14400,-0.85693,2.01182,-1.01464,2.80124,-1.04924,2.78580
144,14500,-0.91236,1.93459,-0.98295,2.69805,-1.08290,2.75921
145,14600,-0.89025,2.04598,-1.08638,2.95436,-0.97755,2.68139
146,14700,-0.91638,2.05105,-1.03971,2.80142,-1.07376,2.62113
147,14800,-0.87724,2.11776,-0.99619,2.80807,-0.94252,2.82051
148,14900,-0.91615,2.07188,-1.12836,2.75067,-1.04407,2.76602
149,15000,-0.93453,2.01528,-1.07875,2.83589,-0.96150,2.79322
150,15100,-0.98131,2.07465,-0.87406,2.73648,-1.00788,2.75717
151,15200,-0.86956,1.99125,-1.07432,2.66328,-1.10974,2.74156
152,15300,-0.95052,1.95856,-1.04627,2.78830,-1.03831,2.86721
153,15400,-0.95487,1.96752,-1.05808,2.81753,-1.10911,2.78270
154,15500,-0.91603,1.94294,-0.97790,2.89680,-1.04719,2.88454
155,15600,-0.97529,2.10806,-0.91494,2.78759,-1.08549,2.72443
156,15700,-1.01049,1.88477,-0.89176,2.92694,-1.17118,2.96798
157,15800,-0.97565,1.97603,-0.93856,2.78270,-1.11546,2.54280
158,15900,-1.01642,2.05929,-1.09479,2.82516,-1.11866,2.78761
159,16000,-1.03357,2.10545,-1.21873,2.81034,-1.22291,2.83468
160,16100,-0.91742,2.03155,-1.00607,2.76675,-1.15618,2.85750
161,16200,-1.02809,2.06181,-1.07313,3.08827,-1.10764,2.86615
162,16300,-0.94245,2.03451,-1.07211,2.81386,-1.09688,2.65737
163,16400,-0.95579,2.10907,-1.12618,2.77492,-1.21779,2.77709
164,16500,-1.03623,1.92577,-0.99575,2.89440,-1.06625,2.71055
165,16600,-1.07219,2.01549,-0.97455,2.76611,-1.05126,2.91683
166,16700,-1.00594,1.98175,-1.10999,2.72798,-1.12551,2.69943
167,16800,-1.03007,2.02222,-0.99120,2.71048,-1.07986,2.86721
168,16900,-1.06058,1.90783,-1.12334,2.82296,-1.04827,2.88428
169,17000,-1.02976,1.89049,-1.10086,2.74387,-1.14928,2.72211
170,17100,-1.12094,2.01278,-1.09106,2.71891,-1.10882,2.72907
171,17200,-1.09524,1.97357,-1.07956,2.69630,-0.91645,2.93734
172,17300,-1.05783,2.10073,-1.22046,2.79469,-1.11727,2.67514
173,17400,-1.04864,1.92066,-1.08726,2.66660,-1.03416,2.72921
174,17500,-1.04325,2.02293,-1.13012,2.89368,-1.02712,2.76120
175,17600,-1.02556,2.11086,-1.05528,2.81485,-1.07997,2.74277
176,17700,-1.09894,2.03531,-0.98799,2.76245,-1.13432,2.67060
177,17800,-1.05717,2.14151,-0.97957,2.79197,-1.03919,2.82494
178,17900,-1.07715,1.97925,-1.16366,2.66625,-1.15183,2.81684
179,18000,-1.09812,1.93703,-1.07819,2.75355,-1.09799,2.71855
180,18100,-1.17303,1.99807,-1.13416,2.69917,-1.17404,2.82834
181,18200,-1.18495,1.99068,-0.98690,2.76855,-1.10591,2.73349
182,18300,-1.11849,2.04645,-1.10459,2.97957,-1.07046,2.81748
183,18400,-1.23400,1.87879,-1.09754,2.73227,-1.02290,2.88493
184,18500,-1.21381,1.90212,-1.04663,2.60990,-1.18188,2.72087
185,18600,-1.14441,1.96383,-0.99481,2.67787,-1.05312,2.72986
186,18700,-1.24001,1.95056,-0.98611,2.79811,-1.06221,2.84432
187,18800,-1.20730,2.01117,-1.02888,2.60794,-1.14978,2.85612
188,18900,-1.22448,2.03166,-1.05876,2.74353,-1.09387,2.76241
189,19000,-1.24106,1.90362,-0.98792,2.59890,-1.07189,2.78326
190,19100,-1.23507,2.02452,-1.03343,2.56967,-1.05687,2.65352
191,19200,-1.22530,1.94455,-0.96723,2.79799,-1.00952,3.02622
192,19300,-1.23178,1.85417,-0.96760,2.76173,-1.03012,2.80694
193,19400,-1.26641,2.11556,-0.96673,2.64566,-1.07287,2.86733
194,19500,-1.21951,2.08304,-0.98762,2.63470,-1.10546,2.66984
195,19600,-1.26516,1.95535,-1.02822,2.73789,-1.16719,2.86991
196,19700,-1.28290,1.97034,-1.03255,2.62105,-1.00871,2.78064
197,19800,-1.30322,2.01349,-0.95774,2.75319,-1.12658,2.77676
198,19900,-1.32653,1.82822,-0.83345,2.54025,-1.02756,2.83891
199,20000,-1.27980,1.88381,-0.95935,2.64935,-1.01876,2.64020
200,20100,-1.27264,2.01524,-1.01179,2.51284,-1.08833,2.62108
201,20200,-1.30899,1.87742,-1.00612,2.69313,-1.08953,2.81822
202,20300,-1.35587,1.96625,-0.97003,2.51507,-1.02488,2.85465
203,20400,-1.35820,1.99481,-0.96973,2.52744,-1.15322,2.73003
204,20500,-1.40015,1.88771,-0.95573,2.60920,-1.08673,2.58488
205,20600,-1.39765,1.91888,-0.97136,2.76582,-1.16621,3.00967
206,20700,-1.40342,1.74752,-0.94550,2.67599,-1.00152,2.82507
207,20800,-1.43689,1.91180,-0.89454,2.69333,-1.05841,2.97283
208,20900,-1.41033,1.79006,-0.96488,2.47288,-1.08371,2.89144
209,21000,-1.45413,1.90422,-1.05344,2.68094,-1.16573,2.68673
210,21100,-1.38060,2.01417,-0.93916,2.65271,-1.09579,2.68670
211,21200,-1.43279,1.89215,-0.94321,2.78149,-1.13799,2.73018
212,21300,-1.46073,1.86969,-0.94322,2.77204,-0.94604,2.68390
213,21400,-1.48105,1.85726,-0.94556,2.58650,-1.05899,2.72743
214,21500,-1.47920,1.86298,-0.87323,2.57117,-1.10622,2.82658
215,21600,-1.42963,1.77537,-0.90934,2.49748,-1.04177,2.90751
216,21700,-1.46480,1.78503,-0.91366,2.71415,-1.05359,2.72590
217,21800,-1.43506,1.85322,-0.95401,2.55769,-1.05867,2.84940
218,21900,-1.47132,1.94206,-0.87567,2.57179,-1.12344,2.93556
219,22000,-1.46367,1.87562,-1.03775,2.55643,-1.00049,2.72340
220,22100,-1.46958,2.03442,-0.97615,2.67492,-0.99694,2.88631
221,22200,-1.55691,1.78846,-0.90538,2.70490,-0.94951,2.78186
222,22300,-1.48999,1.85418,-0.96072,2.56665,-1.08618,2.72998
223,22400,-1.40680,1.86807,-1.01815,2.60564,-1.03387,2.72004
224,22500,-1.43853,1.97011,-0.94836,2.53929,-1.00988,2.82310
225,22600,-1.39886,1.98211,-0.89615,2.76754,-1.05290,2.66741
226,22700,-1.51699,1.83602,-1.02568,2.61972,-1.23707,2.61014
227,22800,-1.45912,1.84204,-0.95361,2.61765,-1.06465,2.64159
228,22900,-1.49027,1.81451,-0.90409,2.73648,-1.03334,2.82276
229,23000,-1.50202,1.85365,-0.94750,2.58015,-1.07252,2.71368
230,23100,-1.45665,1.76680,-0.92144,2.56605,-1.19405,2.81712
231,23200,-1.55000,1.91736,-0.88585,2.37651,-1.05751,2.75369
232,23300,-1.44331,1.88343,-0.97048,2.55719,-1.08059,2.78777
233,23400,-1.45975,1.88875,-0.90336,2.67674,-1.11569,2.82281
234,23500,-1.61369,1.84251,-0.90637,2.58536,-1.06544,2.70398
235,23600,-1.49402,1.91228,-0.78684,2.82902,-1.06208,2.76588
236,23700,-1.54479,1.84060,-0.91473,2.63613,-1.03609,2.74932
237,23800,-1.61053,1.78295,-0.90133,2.52880,-1.02193,2.67799
238,23900,-1.57556,1.83777,-0.95283,2.57345,-1.09350,2.70041
239,24000,-1.65374,1.90716,-0.97928,2.60169,-1.11473,2.64634
240,24100,-1.60735,1.86617,-0.87857,2.46699,-1.00584,2.77760
241,24200,-1.56949,1.83902,-0.94191,2.66214,-1.07723,2.72061
242,24300,-1.56455,1.81729,-0.94214,2.71673,-1.11126,2.91831
243,24400,-1.61400,1.82346,-0.81321,2.63942,-1.06115,2.85127
244,24500,-1.64900,1.78981,-0.96628,2.63288,-1.13073,2.83955
245,24600,-1.60743,1.88668,-0.88474,2.62878,-1.18936,2.92819
246,24700,-1.68949,1.83661,-0.96118,2.64620,-1.11175,2.64116
247,24800,-1.64527,1.85008,-0.91157,2.67913,-1.08679,2.97014
248,24900,-1.66668,1.82835,-0.93537,2.64675,-1.24744,2.88890
