iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_icm_forward_loss,1_icm_inverse_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_icm_forward_loss,2_icm_inverse_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_icm_forward_loss,3_icm_inverse_loss
79,8000,-7.78043,1.38814,0.08914,2.55640,-7.70244,1.27204,0.08989,2.55595,-7.83733,1.09491,0.08949,2.55691
80,8100,-7.51493,1.19060,0.08784,2.55265,-7.71294,1.15867,0.08866,2.55160,-7.72744,1.07393,0.08761,2.55292
81,8200,-7.52091,1.02283,0.08747,2.54622,-7.59794,0.99251,0.08712,2.54755,-7.58784,1.12001,0.08694,2.54891
82,8300,-7.36469,1.05145,0.08675,2.54337,-7.50983,0.93966,0.08637,2.54329,-7.60192,1.10985,0.08599,2.54487
83,8400,-7.32566,1.31791,0.08614,2.53680,-7.44863,0.96386,0.08564,2.53676,-7.53666,1.08630,0.08591,2.53766
84,8500,-7.25134,1.06092,0.08487,2.53311,-7.37409,1.03709,0.08546,2.53308,-7.46244,1.12872,0.08431,2.53388
85,8600,-7.19165,1.01606,0.08440,2.52986,-7.26103,1.08169,0.08496,2.52825,-7.33492,1.04919,0.08543,2.52587
86,8700,-7.17213,1.06800,0.08442,2.52135,-7.18724,1.01101,0.08376,2.52375,-7.23551,1.06754,0.08374,2.52439
87,8800,-7.01306,1.01762,0.08442,2.51576,-7.09869,1.01928,0.08319,2.51630,-7.22525,1.27705,0.08357,2.51717
88,8900,-6.95622,1.05490,0.08230,2.51498,-7.05090,1.00860,0.08249,2.51286,-7.17202,1.17150,0.08294,2.51078
89,9000,-6.84266,1.03876,0.08254,2.50612,-6.99999,1.01072,0.08218,2.50605,-7.13228,0.99301,0.08223,2.50603
90,9100,-6.86210,1.10133,0.08272,2.50006,-6.88960,0.99127,0.08169,2.50206,-6.97515,1.04273,0.08210,2.49997
91,9200,-6.71336,1.01963,0.08091,2.49634,-6.82456,1.00072,0.08111,2.49755,-6.98034,1.05886,0.08168,2.49455
