iteration,episode,1_iql_loss,1_count_value,2_iql_loss,2_count_value,3_iql_loss,3_count_value,4_iql_loss,4_count_value
75,7600,1.67817,0.16974,1.68099,0.17224,1.57887,0.16880,1.46211,0.17034
76,7700,1.58250,0.16977,1.65780,0.17131,1.59968,0.16935,1.45056,0.16993
77,7800,1.55684,0.17111,1.62451,0.17211,1.58040,0.17083,1.49593,0.17122
78,7900,1.63496,0.17093,1.63078,0.17065,1.55519,0.16991,1.40064,0.17010
79,8000,1.60499,0.16927,1.60293,0.17063,1.59044,0.17004,1.50244,0.17021
80,8100,1.71137,0.16920,1.62879,0.16948,1.55140,0.16906,1.41708,0.16873
81,8200,1.64367,0.17116,1.60046,0.16943,1.65604,0.16914,1.41912,0.17016
82,8300,1.59905,0.16897,1.60552,0.16632,1.65378,0.17056,1.44437,0.16951
83,8400,1.66470,0.16902,1.63416,0.16859,1.64894,0.16914,1.47601,0.16919
84,8500,1.58618,0.16834,1.57677,0.16905,1.62645,0.17181,1.42685,0.16860
85,8600,1.62427,0.16873,1.63071,0.16823,1.57773,0.16859,1.41791,0.16954
86,8700,1.53155,0.16777,1.67569,0.16983,1.65257,0.16985,1.37290,0.16892
87,8800,1.65622,0.17015,1.60764,0.16883,1.67061,0.16879,1.41148,0.16814
88,8900,1.71699,0.16955,1.68873,0.16842,1.55880,0.16930,1.38957,0.16831
89,9000,1.63017,0.16784,1.63273,0.16870,1.64322,0.16981,1.35824,0.16794
90,9100,1.74569,0.16751,1.64218,0.16850,1.58124,0.16833,1.45581,0.16888
91,9200,1.69244,0.16914,1.68517,0.16826,1.63912,0.16911,1.35640,0.16898
92,9300,1.58208,0.16836,1.62731,0.16765,1.59394,0.16965,1.49221,0.16900
93,9400,1.72125,0.16954,1.61098,0.16714,1.64529,0.16851,1.40150,0.16965
94,9500,1.66360,0.16853,1.68203,0.16906,1.70333,0.16803,1.48200,0.16985
95,9600,1.70169,0.17001,1.63535,0.17016,1.58002,0.17024,1.39237,0.16800
96,9700,1.48457,0.16694,1.58102,0.16766,1.63413,0.17032,1.45483,0.16973
97,9800,1.69582,0.16934,1.69247,0.17135,1.60411,0.16963,1.41290,0.16787
98,9900,1.63054,0.16662,1.65352,0.16908,1.70995,0.16895,1.45142,0.16838
99,10000,1.55943,0.16850,1.63152,0.17169,1.59924,0.16906,1.43052,0.16791
100,10100,1.56505,0.16939,1.60844,0.17051,1.66080,0.16880,1.43667,0.16729
101,10200,1.67715,0.16917,1.59423,0.16943,1.68218,0.16909,1.45636,0.16990
102,10300,1.65499,0.16946,1.62260,0.16789,1.61638,0.16919,1.46697,0.16960
103,10400,1.54335,0.16951,1.62840,0.16987,1.61251,0.16837,1.45669,0.17064
104,10500,1.68758,0.17129,1.66381,0.16897,1.70716,0.16937,1.60135,0.16906
105,10600,1.54682,0.17093,1.65052,0.16809,1.69362,0.17023,1.49741,0.17087
106,10700,1.59514,0.17041,1.62698,0.17047,1.68749,0.17146,1.43481,0.16926
107,10800,1.67295,0.17044,1.58951,0.17057,1.70610,0.17223,1.45673,0.16974
108,10900,1.71413,0.17229,1.72106,0.17136,1.66189,0.16913,1.43600,0.17255
109,11000,1.68883,0.17140,1.74225,0.17154,1.69234,0.17131,1.54537,0.16990
110,11100,1.73381,0.17018,1.62412,0.17006,1.69104,0.17060,1.46115,0.17021
111,11200,1.64214,0.17113,1.73682,0.17262,1.71476,0.17160,1.37149,0.17258
112,11300,1.66866,0.17287,1.65997,0.17110,1.65481,0.17003,1.43835,0.17061
113,11400,1.59347,0.17295,1.62693,0.17128,1.72345,0.16964,1.49953,0.17145
114,11500,1.58127,0.17133,1.62588,0.17243,1.75494,0.17259,1.44939,0.17097
115,11600,1.76617,0.17199,1.77669,0.17321,1.69394,0.17205,1.41696,0.17105
116,11700,1.60847,0.17054,1.65993,0.17096,1.69622,0.17109,1.42766,0.17227
117,11800,1.58578,0.17348,1.64802,0.17273,1.70542,0.17221,1.45659,0.17204
118,11900,1.66604,0.17092,1.61022,0.17128,1.66238,0.17215,1.39990,0.17310
119,12000,1.70795,0.17018,1.71813,0.17278,1.73094,0.17055,1.39725,0.17064
120,12100,1.67525,0.17164,1.70381,0.17070,1.64217,0.17019,1.42186,0.17103
121,12200,1.69207,0.17140,1.78450,0.17033,1.77894,0.17253,1.48644,0.16906
122,12300,1.53802,0.16992,1.72939,0.17348,1.74380,0.17206,1.48167,0.17121
123,12400,1.65897,0.17127,1.64115,0.17221,1.70926,0.17073,1.40357,0.17216
124,12500,1.68766,0.17160,1.73081,0.17287,1.73493,0.17062,1.49492,0.17167
125,12600,1.71993,0.17162,1.71876,0.17240,1.68346,0.17194,1.51705,0.17178
126,12700,1.76183,0.17259,1.67273,0.17188,1.76124,0.17074,1.44485,0.17167
127,12800,1.71650,0.17243,1.64351,0.17293,1.80476,0.17297,1.44597,0.17087
128,12900,1.70910,0.17308,1.67310,0.17071,1.74402,0.17254,1.51813,0.17188
129,13000,1.65563,0.17052,1.67907,0.17247,1.73177,0.17176,1.48817,0.17271
130,13100,1.68412,0.17188,1.69401,0.17183,1.80426,0.17124,1.48445,0.17346
131,13200,1.67578,0.17113,1.76698,0.17185,1.75513,0.17267,1.44202,0.16961
132,13300,1.58666,0.17049,1.70052,0.17192,1.75497,0.17155,1.45469,0.17157
133,13400,1.64409,0.17149,1.60318,0.16979,1.61507,0.17143,1.38541,0.17142
134,13500,1.70967,0.17080,1.71085,0.17061,1.80624,0.16965,1.49599,0.17228
135,13600,1.68805,0.16867,1.78692,0.17099,1.74970,0.17206,1.45178,0.16980
136,13700,1.82037,0.17238,1.70661,0.16996,1.84359,0.17154,1.51818,0.16922
137,13800,1.66891,0.17022,1.76314,0.17066,1.78526,0.17058,1.45745,0.16774
138,13900,1.71353,0.17144,1.68329,0.17091,1.83581,0.17103,1.37316,0.16930
139,14000,1.80712,0.17014,1.65727,0.17016,1.78338,0.16920,1.40575,0.17002
140,14100,1.68171,0.16908,1.64935,0.17028,1.78423,0.16978,1.44462,0.16920
141,14200,1.75265,0.16924,1.74788,0.16978,1.72405,0.16992,1.43056,0.16983
142,14300,1.66335,0.17065,1.69253,0.16962,1.81764,0.16949,1.46455,0.16928
143,14400,1.71324,0.16911,1.64312,0.16751,1.78941,0.16953,1.46253,0.16854
144,14500,1.63512,0.16928,1.71767,0.16900,1.74345,0.16972,1.41903,0.16775
145,14600,1.66050,0.16898,1.74527,0.17043,1.83529,0.16848,1.47037,0.17097
146,14700,1.65564,0.16814,1.73270,0.16974,1.81170,0.16754,1.44047,0.17015
147,14800,1.71840,0.17015,1.78465,0.16755,1.83781,0.16829,1.44115,0.16792
148,14900,1.71141,0.17018,1.74102,0.16799,1.81818,0.16691,1.45552,0.16989
149,15000,1.73018,0.16703,1.67377,0.16828,1.85770,0.16955,1.50149,0.16630
150,15100,1.68282,0.16889,1.74083,0.16963,1.84194,0.16840,1.43830,0.17047
151,15200,1.66709,0.16631,1.66012,0.16868,1.79702,0.16869,1.42640,0.16621
152,15300,1.64395,0.16872,1.71534,0.16763,1.85422,0.16861,1.51721,0.16840
153,15400,1.66398,0.16705,1.58597,0.16769,1.72617,0.16703,1.40874,0.16833
154,15500,1.66908,0.16526,1.66409,0.16734,1.85177,0.16664,1.51823,0.16768
155,15600,1.63536,0.16698,1.68645,0.16745,1.74849,0.16714,1.47384,0.16583
156,15700,1.62788,0.16673,1.73443,0.16651,1.85662,0.16736,1.44822,0.16481
157,15800,1.68903,0.16649,1.68450,0.16674,1.76811,0.16575,1.45876,0.16817
158,15900,1.68506,0.16607,1.70712,0.16572,1.89343,0.16612,1.45896,0.16569
159,16000,1.64061,0.16646,1.70733,0.16642,1.77025,0.16444,1.46841,0.16450
160,16100,1.69733,0.16687,1.78433,0.16713,1.80672,0.16567,1.42978,0.16524
161,16200,1.59327,0.16573,1.67969,0.16666,1.80494,0.16583,1.38655,0.16703
162,16300,1.67889,0.16509,1.67567,0.16480,1.82390,0.16504,1.48368,0.16547
163,16400,1.67416,0.16556,1.63135,0.16709,1.86343,0.16719,1.50014,0.16723
164,16500,1.60964,0.16401,1.65350,0.16365,1.77219,0.16536,1.48333,0.16489
165,16600,1.64963,0.16442,1.64275,0.16570,1.77638,0.16424,1.50427,0.16556
166,16700,1.66936,0.16338,1.73216,0.16536,1.84002,0.16585,1.47686,0.16460
167,16800,1.59047,0.16634,1.70972,0.16333,1.80924,0.16546,1.50423,0.16608
168,16900,1.71370,0.16462,1.60598,0.16536,1.80223,0.16525,1.45825,0.16311
169,17000,1.64894,0.16521,1.70001,0.16439,1.77164,0.16495,1.41214,0.16544
170,17100,1.63909,0.16414,1.67564,0.16409,1.87038,0.16485,1.46294,0.16610
171,17200,1.67178,0.16442,1.56524,0.16510,1.86923,0.16448,1.47015,0.16447
172,17300,1.67538,0.16372,1.66300,0.16364,1.79948,0.16399,1.47399,0.16551
173,17400,1.58086,0.16491,1.58057,0.16467,1.85512,0.16305,1.50734,0.16351
174,17500,1.64369,0.16650,1.68444,0.16358,1.77422,0.16319,1.47573,0.16335
175,17600,1.64507,0.16403,1.62799,0.16456,1.86519,0.16378,1.48995,0.16495
176,17700,1.64655,0.16608,1.70607,0.16494,1.77004,0.16462,1.52760,0.16404
177,17800,1.67040,0.16354,1.62565,0.16426,1.78657,0.16486,1.50976,0.16340
178,17900,1.69199,0.16537,1.68823,0.16311,1.81393,0.16431,1.46246,0.16237
179,18000,1.70564,0.16417,1.55108,0.16422,1.88214,0.16548,1.48160,0.16350
180,18100,1.64160,0.16478,1.63704,0.16415,1.81158,0.16403,1.48244,0.16502
181,18200,1.60495,0.16404,1.70445,0.16449,1.91030,0.16410,1.53821,0.16367
182,18300,1.63758,0.16446,1.74956,0.16518,1.73519,0.16462,1.41147,0.16351
183,18400,1.68342,0.16397,1.70564,0.16410,1.77891,0.16492,1.49549,0.16394
184,18500,1.64489,0.16455,1.61456,0.16436,1.83901,0.16501,1.47686,0.16434
185,18600,1.65209,0.16414,1.73774,0.16454,1.74603,0.16380,1.49160,0.16348
186,18700,1.55741,0.16422,1.61588,0.16238,1.81656,0.16617,1.40916,0.16324
187,18800,1.60228,0.16393,1.58141,0.16366,1.78785,0.16356,1.45893,0.16398
188,18900,1.64798,0.16470,1.68791,0.16417,1.70947,0.16416,1.45639,0.16454
189,19000,1.67333,0.16395,1.62712,0.16535,1.85129,0.16322,1.59007,0.16487
190,19100,1.65564,0.16301,1.64546,0.16348,1.77906,0.16339,1.43918,0.16303
191,19200,1.62891,0.16506,1.53620,0.16356,1.77083,0.16417,1.43892,0.16295
192,19300,1.62769,0.16497,1.70446,0.16467,1.83341,0.16337,1.49555,0.16340
193,19400,1.57999,0.16279,1.62475,0.16263,1.72623,0.16392,1.41629,0.16234
194,19500,1.66596,0.16364,1.52332,0.16395,1.77630,0.16355,1.51255,0.16447
195,19600,1.62677,0.16385,1.55290,0.16497,1.72982,0.16301,1.44452,0.16277
196,19700,1.62785,0.16276,1.65356,0.16350,1.82651,0.16597,1.40418,0.16340
197,19800,1.64951,0.16182,1.68808,0.16336,1.81759,0.16267,1.39620,0.16363
198,19900,1.56815,0.16219,1.62139,0.16264,1.78596,0.16386,1.49976,0.16313
199,20000,1.62684,0.16428,1.63183,0.16429,1.78607,0.16281,1.47706,0.16446
200,20100,1.60386,0.16374,1.68111,0.16324,1.69455,0.16421,1.53157,0.16371
201,20200,1.60327,0.16086,1.72909,0.16238,1.74080,0.16407,1.47307,0.16356
202,20300,1.69051,0.16352,1.78100,0.16302,1.67130,0.16392,1.39270,0.16466
203,20400,1.71201,0.16442,1.65003,0.16338,1.76163,0.16505,1.45781,0.16278
204,20500,1.68121,0.16264,1.65549,0.16355,1.77083,0.16391,1.45612,0.16138
205,20600,1.60162,0.16430,1.69740,0.16410,1.69399,0.16439,1.42484,0.16179
206,20700,1.69513,0.16246,1.59512,0.16255,1.67881,0.16342,1.50906,0.16334
207,20800,1.65530,0.16457,1.60131,0.16405,1.73575,0.16469,1.54286,0.16314
208,20900,1.66554,0.16349,1.59062,0.16233,1.80928,0.16479,1.41079,0.16225
209,21000,1.65565,0.16433,1.61461,0.16421,1.76804,0.16336,1.50485,0.16327
210,21100,1.70193,0.16415,1.60736,0.16287,1.80848,0.16424,1.47767,0.16432
211,21200,1.67860,0.16332,1.67035,0.16436,1.70942,0.16292,1.44370,0.16333
212,21300,1.71326,0.16280,1.64451,0.16233,1.68936,0.16443,1.45172,0.16345
213,21400,1.66568,0.16375,1.62922,0.16309,1.65719,0.16283,1.47285,0.16383
214,21500,1.61432,0.16095,1.60646,0.16237,1.71249,0.16220,1.46061,0.16298
215,21600,1.59851,0.16458,1.72590,0.16360,1.75664,0.16175,1.47569,0.16393
216,21700,1.68620,0.16133,1.64425,0.16244,1.64402,0.16006,1.49107,0.16257
217,21800,1.60646,0.16325,1.62369,0.16316,1.73360,0.16276,1.45709,0.16459
218,21900,1.65415,0.16231,1.72292,0.16229,1.75219,0.16091,1.46701,0.16362
219,22000,1.60813,0.16092,1.64741,0.16314,1.83255,0.16207,1.54355,0.16466
220,22100,1.64160,0.16314,1.69690,0.16047,1.83189,0.16425,1.46611,0.16245
221,22200,1.59507,0.16256,1.63564,0.16452,1.72591,0.16319,1.45170,0.16181
222,22300,1.62892,0.16149,1.62587,0.16342,1.75878,0.16305,1.53117,0.16199
223,22400,1.60650,0.16325,1.62723,0.16336,1.72221,0.16298,1.52363,0.16347
224,22500,1.67829,0.16276,1.65239,0.16087,1.68075,0.16218,1.42000,0.16363
225,22600,1.58222,0.16170,1.62242,0.16225,1.70778,0.16177,1.44498,0.16268
226,22700,1.64201,0.16016,1.61664,0.16285,1.76489,0.16348,1.45415,0.16257
227,22800,1.65661,0.16161,1.64802,0.16194,1.77145,0.16166,1.46031,0.16171
228,22900,1.60577,0.16090,1.69781,0.15980,1.79314,0.16094,1.48686,0.16239
229,23000,1.63167,0.15904,1.62104,0.16069,1.81257,0.16100,1.40684,0.15970
230,23100,1.66069,0.16096,1.59461,0.16202,1.77471,0.16105,1.42856,0.16031
231,23200,1.63880,0.16290,1.54917,0.16082,1.73681,0.16106,1.48885,0.16131
232,23300,1.65993,0.16172,1.65512,0.16168,1.70887,0.16031,1.38006,0.16117
233,23400,1.63945,0.15862,1.67807,0.16041,1.80116,0.15946,1.44077,0.15989
234,23500,1.65148,0.15934,1.65105,0.16124,1.71491,0.16103,1.52048,0.16126
235,23600,1.68660,0.16081,1.67088,0.16112,1.87277,0.16004,1.41507,0.16043
236,23700,1.62701,0.16008,1.65743,0.16071,1.81187,0.16106,1.41881,0.16041
237,23800,1.66141,0.16071,1.73267,0.15998,1.82141,0.15903,1.43545,0.15955
238,23900,1.64485,0.16099,1.61521,0.16047,1.83233,0.16093,1.45523,0.15969
239,24000,1.53275,0.15968,1.65984,0.16040,1.74161,0.15878,1.46264,0.15835
240,24100,1.52240,0.16080,1.66219,0.16020,1.79274,0.15903,1.44941,0.16098
241,24200,1.62005,0.16021,1.70779,0.16007,1.83387,0.16133,1.38747,0.15882
242,24300,1.64759,0.16046,1.66671,0.15849,1.84144,0.15923,1.38431,0.16082
243,24400,1.55656,0.15939,1.74957,0.16036,1.81270,0.15914,1.46056,0.15947
244,24500,1.58126,0.15918,1.75676,0.15962,1.80706,0.15947,1.53322,0.16029
245,24600,1.61688,0.15806,1.65667,0.15928,1.76357,0.15808,1.47836,0.15883
246,24700,1.57373,0.15785,1.63642,0.15871,1.68004,0.15921,1.43695,0.15876
247,24800,1.64565,0.15680,1.64124,0.15907,1.76314,0.15917,1.50627,0.15952
248,24900,1.60977,0.15737,1.69866,0.15934,1.83055,0.16093,1.46020,0.15829
