iteration,episode,1_iql_loss,1_count_value,2_iql_loss,2_count_value,3_iql_loss,3_count_value,4_iql_loss,4_count_value
131,13200,1.70099,0.15465,1.55972,0.15374,1.66716,0.15442,1.17102,0.15498
132,13300,1.74445,0.15478,1.77388,0.15567,1.75709,0.15639,1.41042,0.15599
133,13400,1.71339,0.15609,1.48906,0.15535,1.93660,0.15472,1.28958,0.15332
134,13500,1.82510,0.15393,1.78064,0.15466,1.73016,0.15366,1.21242,0.15400
135,13600,1.80413,0.15547,1.44657,0.15442,1.65163,0.15436,1.25661,0.15366
136,13700,1.52715,0.15333,1.77874,0.15464,1.95812,0.15508,1.29573,0.15325
137,13800,1.87597,0.15375,1.47252,0.15451,1.90491,0.15303,1.36044,0.15469
138,13900,1.74508,0.15311,1.60839,0.15454,1.69106,0.15269,1.26300,0.15524
139,14000,1.83782,0.15267,1.70155,0.15388,1.61716,0.15366,1.38474,0.15518
140,14100,1.55274,0.15434,1.81674,0.15247,1.50599,0.15449,1.27737,0.15420
141,14200,1.76808,0.15192,1.65373,0.15365,1.82128,0.15193,1.27144,0.15515
142,14300,1.58821,0.15435,1.59725,0.15275,1.65888,0.15098,1.23391,0.15211
143,14400,1.64938,0.15399,1.77927,0.15303,1.66657,0.15317,1.25987,0.15399
144,14500,1.76096,0.15277,1.43691,0.15316,1.70549,0.15418,1.35301,0.15476
145,14600,1.83735,0.15223,1.54858,0.15356,1.73869,0.15364,1.26433,0.15436
146,14700,1.87827,0.15256,1.65299,0.15370,1.66046,0.15324,1.28129,0.15248
147,14800,1.73757,0.15284,1.77304,0.15183,1.71537,0.15278,1.31240,0.15250
148,14900,1.54822,0.15262,1.70511,0.15300,2.04572,0.15449,1.28572,0.15355
149,15000,1.62828,0.15270,1.55439,0.15280,1.65396,0.15191,1.27569,0.15295
150,15100,1.67934,0.15328,1.53417,0.15259,1.80724,0.15358,1.32763,0.15337
151,15200,1.89385,0.15374,1.83582,0.15265,1.88746,0.15287,1.24511,0.15264
152,15300,1.86865,0.15199,1.89306,0.15326,1.75785,0.15108,1.29449,0.15253
153,15400,1.65988,0.15212,1.70495,0.15206,1.78337,0.15335,1.29883,0.15222
154,15500,1.90978,0.15281,1.47665,0.15212,1.58618,0.15135,1.38782,0.15175
155,15600,1.72416,0.15289,1.50164,0.15452,1.77333,0.15333,1.41062,0.15222
156,15700,1.61520,0.15311,1.70565,0.15189,1.87757,0.15231,1.28047,0.15151
157,15800,1.82425,0.15213,1.86528,0.15315,1.62942,0.15295,1.39855,0.15186
158,15900,1.82908,0.15334,1.63811,0.15101,1.96161,0.15148,1.36676,0.15162
159,16000,1.84265,0.15025,1.90136,0.15212,1.69127,0.15068,1.18780,0.15040
160,16100,1.79688,0.15133,1.68172,0.15062,1.65359,0.15092,1.25232,0.14973
161,16200,1.63519,0.15047,1.63853,0.15115,1.77405,0.15170,1.26376,0.15195
162,16300,1.81693,0.14989,1.63708,0.15029,1.77162,0.15042,1.24630,0.15001
163,16400,1.57672,0.15187,1.77439,0.15199,1.94778,0.14954,1.27084,0.14894
164,16500,1.81246,0.15059,1.48095,0.14948,2.06707,0.15169,1.37086,0.15245
165,16600,1.83444,0.15111,1.63820,0.15193,1.91384,0.15048,1.28978,0.14902
166,16700,1.78184,0.15101,1.74013,0.15056,1.88410,0.14979,1.26829,0.15130
167,16800,1.76687,0.15121,1.88031,0.15009,1.73363,0.15147,1.41526,0.15014
168,16900,1.88932,0.15002,1.63562,0.15064,1.96118,0.14990,1.39212,0.15027
169,17000,1.76846,0.15005,1.68494,0.15050,1.84201,0.14973,1.34546,0.14822
170,17100,1.81863,0.15000,1.71208,0.15096,1.67652,0.15079,1.31513,0.15126
171,17200,1.78258,0.15059,1.61174,0.14789,1.92611,0.14913,1.28100,0.14926
172,17300,1.73350,0.14977,1.66598,0.14828,1.73210,0.15083,1.29857,0.14916
173,17400,2.06901,0.15093,1.55295,0.14960,2.01782,0.14960,1.39727,0.14989
174,17500,1.96020,0.14835,1.70186,0.14796,1.74910,0.14871,1.31669,0.14900
175,17600,1.58317,0.14990,1.58818,0.14933,1.97910,0.15126,1.32567,0.14948
176,17700,1.60460,0.14940,1.71004,0.14888,1.89123,0.14821,1.32866,0.15135
177,17800,1.80128,0.14977,1.88938,0.14863,1.99152,0.14887,1.37346,0.14886
178,17900,1.77915,0.14965,1.65133,0.14918,1.95714,0.14800,1.28340,0.14690
179,18000,1.77444,0.14951,1.89480,0.14813,1.87253,0.14801,1.27661,0.14790
180,18100,1.74848,0.14975,1.79062,0.14913,1.73159,0.14863,1.21066,0.14907
181,18200,1.93680,0.14910,1.86402,0.14825,1.98097,0.14880,1.29438,0.14884
182,18300,1.71664,0.14712,1.37553,0.14902,1.74652,0.14952,1.31362,0.14680
183,18400,1.82726,0.14868,1.82902,0.14930,1.94589,0.14864,1.15004,0.14829
184,18500,1.86134,0.14865,1.87084,0.14883,1.82608,0.14893,1.28707,0.15007
185,18600,1.91010,0.14734,1.84004,0.14961,2.01369,0.14921,1.30421,0.14727
186,18700,1.76298,0.14777,1.78637,0.14862,2.09820,0.14683,1.24877,0.14907
187,18800,1.70939,0.14769,1.66215,0.14789,1.96212,0.14825,1.23213,0.14826
188,18900,1.74098,0.14857,1.81152,0.15006,2.06619,0.14820,1.14927,0.14703
189,19000,1.81096,0.14939,1.84230,0.14859,1.84840,0.14747,1.35958,0.14702
190,19100,1.81468,0.14978,1.73244,0.14833,2.28812,0.14724,1.29153,0.14866
191,19200,1.83249,0.14725,1.58234,0.14816,2.15226,0.14655,1.27659,0.14632
192,19300,1.91781,0.14796,1.61521,0.14852,1.92930,0.14704,1.28134,0.14774
193,19400,2.08442,0.14663,1.74869,0.14768,2.12050,0.14645,1.35671,0.14899
194,19500,2.00001,0.14670,1.68660,0.14713,2.09481,0.14764,1.29592,0.14793
195,19600,1.64551,0.14658,1.74594,0.14900,2.02908,0.14829,1.26358,0.14540
196,19700,1.80231,0.14680,1.81188,0.14674,1.97403,0.14824,1.27805,0.14599
197,19800,1.88374,0.14623,1.96250,0.14583,1.71939,0.14807,1.25604,0.14642
198,19900,1.95082,0.14697,1.86862,0.14695,2.01831,0.14834,1.36782,0.14632
199,20000,1.91692,0.14540,1.71274,0.14721,1.89009,0.14644,1.29295,0.14626
200,20100,1.80944,0.14652,1.74773,0.14511,1.86624,0.14665,1.37439,0.14616
201,20200,1.68549,0.14408,2.00866,0.14552,2.13611,0.14509,1.23859,0.14558
202,20300,1.75740,0.14371,1.72134,0.14546,1.83722,0.14567,1.27147,0.14575
203,20400,1.95525,0.14314,2.13401,0.14485,2.01283,0.14486,1.26956,0.14307
204,20500,1.88854,0.14562,1.84142,0.14563,2.02861,0.14378,1.31126,0.14503
205,20600,1.87540,0.14518,2.00103,0.14528,1.87002,0.14473,1.34097,0.14446
206,20700,1.75900,0.14392,2.05988,0.14536,2.10005,0.14449,1.21444,0.14534
207,20800,1.91326,0.14386,1.85589,0.14598,2.12443,0.14397,1.22315,0.14391
208,20900,2.02535,0.14341,1.96235,0.14359,2.13700,0.14520,1.19177,0.14417
209,21000,1.76077,0.14376,1.94403,0.14456,1.75170,0.14378,1.28261,0.14555
210,21100,1.98730,0.14308,1.58328,0.14361,1.93243,0.14424,1.26415,0.14330
211,21200,2.13307,0.14362,1.71834,0.14267,2.35148,0.14476,1.13337,0.14131
212,21300,1.64583,0.14274,1.76389,0.14286,2.14511,0.14367,1.24315,0.14332
213,21400,1.86331,0.14346,1.97878,0.14387,2.22229,0.14158,1.32821,0.14303
214,21500,1.95644,0.14264,1.79096,0.14231,2.07707,0.14269,1.33601,0.14315
215,21600,1.82237,0.14244,1.92541,0.14274,2.36167,0.14210,1.24541,0.14115
216,21700,2.03585,0.14021,2.12648,0.14228,2.29010,0.14444,1.26965,0.14234
217,21800,2.03612,0.14252,1.93048,0.14319,1.82787,0.14353,1.32419,0.14075
218,21900,2.08964,0.14075,1.94601,0.14280,2.07296,0.14257,1.19790,0.14315
219,22000,2.25231,0.14313,1.90138,0.14241,2.09641,0.14146,1.31520,0.14168
220,22100,2.07362,0.14194,2.14501,0.14343,2.02756,0.14194,1.25172,0.14158
221,22200,1.82177,0.14280,2.05153,0.14259,2.05407,0.14227,1.18508,0.14058
222,22300,2.21764,0.14154,1.80535,0.14007,2.40449,0.14194,1.27217,0.14130
223,22400,1.92722,0.14220,1.85536,0.14144,2.39941,0.14304,1.21649,0.14203
224,22500,1.94187,0.14119,1.88215,0.14097,2.34634,0.14169,1.21269,0.14175
225,22600,1.82812,0.14272,1.79873,0.14230,2.15543,0.14218,1.31062,0.14171
226,22700,2.23626,0.14082,2.06056,0.14164,2.12430,0.14434,1.26199,0.14343
227,22800,2.14917,0.14209,1.83083,0.14145,2.35341,0.14300,1.17677,0.14065
228,22900,1.95329,0.14385,1.82907,0.14308,2.25723,0.14079,1.24664,0.14192
229,23000,1.91040,0.14128,2.04362,0.14233,2.06463,0.14212,1.26955,0.14179
230,23100,2.02111,0.14211,1.87392,0.14100,2.21798,0.14307,1.14720,0.14157
231,23200,2.04054,0.14136,1.91681,0.14080,1.81206,0.14169,1.25625,0.14257
232,23300,1.88089,0.14263,1.88524,0.14146,2.33863,0.14184,1.22967,0.14279
233,23400,1.86126,0.14101,2.05075,0.14050,2.14091,0.14329,1.21494,0.14148
234,23500,1.82256,0.14291,2.36108,0.14316,2.08192,0.14100,1.29661,0.14332
235,23600,1.96387,0.14327,1.90783,0.14198,2.29623,0.14180,1.17692,0.14098
236,23700,2.00855,0.14101,1.61157,0.14203,2.58545,0.14128,1.19913,0.14161
237,23800,2.00856,0.14086,1.74277,0.14069,2.12408,0.14284,1.19051,0.14055
238,23900,2.24169,0.14098,1.86480,0.14205,2.40398,0.14274,1.23568,0.14125
239,24000,1.87484,0.14253,1.90519,0.14214,2.26656,0.14159,1.30518,0.14328
240,24100,1.88128,0.14236,1.83097,0.14316,2.16761,0.14227,1.29279,0.14247
241,24200,1.84895,0.14176,2.08843,0.14355,2.28598,0.14129,1.36057,0.14138
242,24300,1.92391,0.14241,2.09451,0.14147,2.34328,0.14214,1.16879,0.14156
243,24400,1.90185,0.14159,2.10751,0.14247,2.40476,0.14316,1.30542,0.14303
244,24500,1.74703,0.14214,1.83544,0.14322,2.30048,0.14352,1.32696,0.14207
245,24600,2.02422,0.14278,2.00932,0.14302,2.38011,0.14246,1.29218,0.14230
246,24700,2.00478,0.14290,2.12450,0.14245,2.32659,0.14117,1.24550,0.14177
247,24800,1.76067,0.14229,2.09512,0.14272,2.49831,0.14347,1.20547,0.14179
248,24900,1.67694,0.14125,2.50124,0.14292,2.16199,0.14199,1.25210,0.14352
