iteration,episode,1_iql_loss,1_count_value,2_iql_loss,2_count_value,3_iql_loss,3_count_value,4_iql_loss,4_count_value
35,3600,1.84491,0.23466,1.91518,0.23476,1.85257,0.23341,1.63237,0.23455
36,3700,1.78474,0.23220,1.81476,0.23265,1.84855,0.23436,1.61763,0.23282
37,3800,1.90974,0.23422,1.95948,0.23234,1.83612,0.23433,1.70027,0.23341
38,3900,1.79179,0.23265,1.87102,0.23545,1.83041,0.23282,1.66456,0.23295
39,4000,1.78993,0.23412,1.84159,0.23312,1.86077,0.23321,1.64045,0.23457
40,4100,1.83616,0.23495,1.79181,0.23301,1.91560,0.23310,1.71398,0.23330
41,4200,1.83081,0.23558,1.85689,0.23351,1.84804,0.23354,1.62180,0.23283
42,4300,1.80922,0.23447,1.84291,0.23379,1.75535,0.23211,1.67519,0.23376
43,4400,1.89588,0.23385,1.84230,0.23273,1.81118,0.23439,1.78387,0.23284
44,4500,1.72812,0.23142,1.78558,0.23260,1.85994,0.23433,1.61557,0.23063
45,4600,1.79517,0.23256,1.81668,0.23429,1.86102,0.23337,1.71944,0.23299
46,4700,1.72349,0.23203,1.81060,0.23217,1.80755,0.23228,1.62613,0.23213
47,4800,1.79066,0.23294,1.85321,0.23135,1.77131,0.23320,1.62311,0.23158
48,4900,1.85886,0.23150,1.92925,0.23428,1.75183,0.23028,1.63547,0.23196
49,5000,1.79192,0.23040,1.84227,0.23458,1.79429,0.23183,1.66431,0.23175
50,5100,1.69227,0.23255,1.92866,0.22751,1.86716,0.23172,1.59303,0.23081
51,5200,1.87365,0.22996,1.86561,0.23136,1.82531,0.23044,1.69044,0.23415
52,5300,1.84951,0.23113,1.73091,0.23221,1.81868,0.22992,1.61467,0.23104
53,5400,1.79980,0.23169,1.84001,0.23101,1.77379,0.23193,1.61545,0.22934
54,5500,1.79196,0.22873,1.72673,0.22944,1.81634,0.23001,1.61988,0.23063
55,5600,1.79198,0.23209,1.84757,0.23003,1.83584,0.23010,1.63856,0.23005
56,5700,1.78529,0.23040,1.84824,0.22855,1.73335,0.22928,1.60600,0.22854
57,5800,1.82899,0.22830,1.82095,0.22865,1.88458,0.23019,1.62394,0.22811
58,5900,1.86390,0.22975,1.76088,0.22916,1.74970,0.22870,1.64289,0.22873
59,6000,1.79982,0.22983,1.92826,0.23015,1.77540,0.22932,1.64711,0.22786
60,6100,1.82312,0.22918,1.81365,0.22901,1.89392,0.22878,1.61879,0.22734
61,6200,1.80187,0.22763,1.75707,0.22785,1.79110,0.22621,1.60804,0.22684
62,6300,1.77523,0.22781,1.83821,0.22811,1.85737,0.22671,1.60161,0.22456
63,6400,1.81840,0.22494,1.84086,0.22889,1.93849,0.22715,1.60311,0.22830
64,6500,1.86623,0.22751,1.73227,0.22709,1.85333,0.22568,1.68594,0.22590
65,6600,1.84070,0.22752,1.78300,0.22606,1.81290,0.22534,1.59759,0.22627
66,6700,1.79968,0.22583,1.81100,0.22720,1.79001,0.22465,1.68930,0.22539
67,6800,1.78974,0.22644,1.79543,0.22481,1.79221,0.22514,1.51837,0.22347
68,6900,1.81093,0.22385,1.74626,0.22329,1.81971,0.22492,1.62488,0.22493
69,7000,1.75230,0.22448,1.87232,0.22437,1.82002,0.22443,1.66349,0.22322
70,7100,1.74186,0.22228,1.83815,0.22071,1.80405,0.22256,1.56267,0.22160
71,7200,1.78563,0.22173,1.80831,0.22302,1.74084,0.22062,1.64784,0.22293
72,7300,1.71718,0.22266,1.81628,0.22318,1.80379,0.22217,1.63222,0.22164
73,7400,1.80678,0.22020,1.83694,0.22119,1.82721,0.22390,1.57141,0.22175
74,7500,1.76515,0.22088,1.77365,0.22218,1.75711,0.22050,1.57244,0.22066
75,7600,1.85975,0.21974,1.83412,0.22135,1.76280,0.22043,1.59340,0.22148
76,7700,1.69825,0.21924,1.77517,0.22047,1.77136,0.21984,1.69924,0.22072
77,7800,1.76388,0.21937,1.80158,0.22011,1.81027,0.21926,1.63558,0.21891
78,7900,1.77853,0.22005,1.77839,0.21935,1.84615,0.21896,1.61034,0.21823
79,8000,1.75100,0.21798,1.81854,0.21832,1.77010,0.21956,1.57731,0.21885
80,8100,1.76512,0.21833,1.81346,0.21865,1.70945,0.21907,1.59754,0.21792
81,8200,1.77596,0.21879,1.75295,0.22001,1.71601,0.21667,1.62134,0.21916
82,8300,1.76147,0.21733,1.72711,0.21669,1.74825,0.21519,1.62003,0.21668
83,8400,1.81336,0.21619,1.80157,0.21510,1.71795,0.21650,1.65416,0.21636
84,8500,1.79960,0.21658,1.78770,0.21911,1.72051,0.21609,1.63450,0.21745
85,8600,1.77657,0.21478,1.82679,0.21617,1.76360,0.21716,1.56680,0.21579
86,8700,1.70191,0.21480,1.72425,0.21467,1.75098,0.21529,1.67362,0.21609
87,8800,1.71229,0.21398,1.73134,0.21413,1.76602,0.21409,1.61363,0.21586
88,8900,1.85352,0.21264,1.79181,0.21635,1.76785,0.21480,1.63640,0.21492
89,9000,1.83630,0.21263,1.83390,0.21303,1.72262,0.21378,1.61796,0.21184
90,9100,1.78551,0.21329,1.74549,0.21346,1.81312,0.21188,1.55213,0.21179
91,9200,1.81101,0.21295,1.69230,0.21283,1.81043,0.21282,1.63106,0.21291
92,9300,1.71184,0.21090,1.80958,0.21256,1.74981,0.21128,1.63409,0.21015
93,9400,1.69749,0.21135,1.84543,0.21085,1.64447,0.21195,1.68550,0.21192
94,9500,1.74589,0.21066,1.74738,0.21093,1.75756,0.21185,1.64357,0.21252
95,9600,1.76176,0.21328,1.81310,0.21037,1.76368,0.21019,1.63074,0.21215
96,9700,1.83185,0.21147,1.76579,0.21165,1.76302,0.20961,1.63327,0.21082
97,9800,1.80503,0.21095,1.72156,0.21241,1.86013,0.21214,1.61350,0.21033
98,9900,1.73665,0.20975,1.80486,0.20973,1.70704,0.21111,1.55329,0.21042
99,10000,1.84103,0.21065,1.76570,0.21184,1.75584,0.21047,1.58634,0.21244
100,10100,1.74390,0.21006,1.75782,0.20938,1.79923,0.20976,1.61252,0.21022
101,10200,1.88950,0.20956,1.75127,0.21016,1.78256,0.20920,1.60867,0.21143
102,10300,1.80451,0.21019,1.77880,0.21058,1.72464,0.21072,1.54844,0.20871
103,10400,1.80932,0.20877,1.83425,0.20809,1.75686,0.20664,1.60601,0.20850
104,10500,1.77377,0.21017,1.81903,0.20962,1.73943,0.20950,1.58526,0.20960
105,10600,1.74195,0.20770,1.79404,0.20882,1.71550,0.20786,1.63757,0.20895
106,10700,1.80783,0.20860,1.85988,0.21093,1.80525,0.20989,1.55981,0.20791
107,10800,1.79276,0.20814,1.79606,0.20976,1.79382,0.21034,1.63159,0.20881
108,10900,1.84868,0.21022,1.88713,0.20945,1.75966,0.20713,1.60301,0.20934
109,11000,1.77877,0.21029,1.75049,0.21120,1.78097,0.21017,1.60409,0.21232
110,11100,1.84966,0.21003,1.67854,0.21012,1.83633,0.20989,1.62042,0.20965
111,11200,1.80147,0.21055,1.77166,0.21045,1.83202,0.20816,1.59882,0.20998
112,11300,1.71155,0.20918,1.85826,0.21154,1.83204,0.21126,1.57286,0.20985
113,11400,1.76373,0.21166,1.69646,0.20852,1.83083,0.21110,1.59394,0.21122
114,11500,1.83055,0.21042,1.78451,0.20948,1.80809,0.21028,1.51640,0.21168
115,11600,1.92148,0.21092,1.79519,0.21152,1.78726,0.21204,1.61718,0.21186
116,11700,1.87918,0.21103,1.81820,0.21111,1.84006,0.21115,1.54697,0.21084
117,11800,1.85030,0.21261,1.76773,0.21282,1.82908,0.21205,1.59457,0.21223
118,11900,1.74042,0.21364,1.91513,0.21183,1.80717,0.21253,1.59670,0.21190
119,12000,1.86131,0.21322,1.77862,0.21252,1.79803,0.21209,1.58896,0.21232
120,12100,1.79191,0.21408,1.72503,0.21161,1.90341,0.21282,1.54742,0.21214
121,12200,1.80993,0.21382,1.79454,0.21182,1.91376,0.21320,1.57052,0.21274
122,12300,1.81286,0.21131,1.78140,0.21175,1.88328,0.21437,1.67476,0.21468
123,12400,1.81053,0.21496,1.77251,0.21489,1.83968,0.21473,1.65767,0.21262
124,12500,1.82767,0.21461,1.80932,0.21644,1.80410,0.21357,1.61948,0.21328
125,12600,1.76970,0.21442,1.84229,0.21579,1.76585,0.21274,1.62720,0.21544
126,12700,1.76837,0.21509,1.84156,0.21495,1.88682,0.21394,1.61626,0.21492
127,12800,1.80978,0.21585,1.82178,0.21381,1.93171,0.21657,1.68879,0.21514
128,12900,1.79861,0.21456,1.84170,0.21569,1.82489,0.21611,1.56589,0.21550
129,13000,1.84775,0.21590,1.80125,0.21587,1.83007,0.21426,1.52858,0.21498
130,13100,1.85025,0.21932,1.82605,0.21821,1.76511,0.21429,1.57832,0.21773
131,13200,1.83730,0.21683,1.85931,0.21548,1.84915,0.21642,1.59200,0.21642
132,13300,1.79125,0.21690,1.82967,0.21676,1.88710,0.21838,1.59835,0.21885
133,13400,1.86044,0.21820,1.85537,0.21823,1.85984,0.21674,1.58086,0.21706
134,13500,1.83471,0.21706,1.86059,0.21735,1.74005,0.21619,1.57597,0.21723
135,13600,1.85636,0.21815,1.84637,0.21746,1.89819,0.21805,1.58333,0.21806
136,13700,1.80156,0.21678,1.84575,0.21867,1.85960,0.21771,1.58476,0.21709
137,13800,1.82271,0.21813,1.93172,0.21961,1.85501,0.21743,1.57740,0.21919
138,13900,1.89090,0.21828,1.93472,0.21843,1.81740,0.21760,1.54986,0.21964
139,14000,1.81475,0.21605,1.84390,0.21917,1.81502,0.21998,1.55200,0.22082
140,14100,1.85926,0.21946,1.95292,0.21808,1.88113,0.21963,1.62948,0.22087
141,14200,1.86602,0.21870,1.88966,0.21854,1.91334,0.21895,1.51333,0.21979
142,14300,1.96822,0.22117,1.94482,0.21901,1.78959,0.21816,1.60715,0.21823
143,14400,1.96031,0.22020,1.91727,0.21990,1.81190,0.22095,1.62748,0.22035
144,14500,1.93835,0.21893,2.03746,0.21991,1.84363,0.22037,1.61844,0.22084
145,14600,1.92589,0.21884,1.99245,0.22196,1.84906,0.21806,1.52824,0.22152
146,14700,1.90285,0.21897,1.89935,0.22211,1.75867,0.22045,1.57026,0.21938
147,14800,1.88330,0.22181,1.95811,0.22020,1.77512,0.22157,1.62188,0.22179
148,14900,1.98602,0.22050,1.87252,0.22064,1.86800,0.22140,1.54222,0.22087
149,15000,1.99134,0.22146,2.04783,0.22072,1.82225,0.22155,1.56447,0.22133
150,15100,1.99705,0.22117,1.99493,0.22129,1.80458,0.22168,1.59506,0.22070
151,15200,1.93237,0.22389,2.06322,0.21990,1.84077,0.21976,1.55158,0.22099
152,15300,2.07708,0.22082,1.89866,0.22094,1.90063,0.21957,1.60193,0.22128
153,15400,2.00545,0.22154,1.94699,0.22119,1.82400,0.22062,1.62201,0.22022
154,15500,2.01389,0.22168,1.93604,0.22099,1.72079,0.21970,1.53233,0.22075
155,15600,1.97790,0.22164,2.03893,0.22171,1.78121,0.22105,1.59140,0.22067
156,15700,2.00954,0.22173,2.03356,0.22165,1.82082,0.21990,1.51639,0.21872
157,15800,2.03693,0.22037,2.03247,0.22201,1.79334,0.22149,1.61894,0.21871
158,15900,2.06293,0.22001,1.92840,0.21849,1.75547,0.22125,1.51692,0.22097
159,16000,2.10064,0.21803,2.08989,0.21962,1.78994,0.21943,1.60045,0.21944
160,16100,2.08781,0.21956,2.02737,0.21968,1.73481,0.21884,1.52911,0.21793
161,16200,2.02240,0.21930,2.06762,0.21962,1.78286,0.22158,1.55778,0.22050
162,16300,2.09131,0.21906,1.94156,0.21845,1.86950,0.21933,1.48617,0.21809
163,16400,2.04820,0.21914,2.00397,0.22132,1.72643,0.21770,1.57115,0.21765
164,16500,2.03110,0.21985,2.01573,0.21609,1.80850,0.22095,1.50104,0.22029
165,16600,2.10450,0.21850,2.03178,0.21990,1.71889,0.21881,1.49036,0.21653
166,16700,2.07044,0.22054,1.99817,0.21703,1.75956,0.21656,1.60896,0.22001
167,16800,2.12752,0.22047,2.08831,0.21728,1.82303,0.21922,1.47964,0.21689
168,16900,2.03213,0.21763,1.93586,0.21750,1.66895,0.21705,1.62120,0.21798
169,17000,2.08731,0.21582,2.02596,0.21810,1.70935,0.21585,1.54770,0.21618
170,17100,2.07107,0.21520,1.97783,0.21699,1.66526,0.21820,1.50078,0.21796
171,17200,2.02374,0.21705,1.95702,0.21688,1.71767,0.21705,1.50262,0.21678
172,17300,2.06251,0.21554,1.93953,0.21635,1.76482,0.21817,1.58805,0.21745
173,17400,2.17894,0.21856,1.96142,0.21721,1.71898,0.21664,1.65640,0.21801
174,17500,2.06025,0.21666,1.96934,0.21397,1.78323,0.21590,1.54810,0.21708
175,17600,2.10764,0.21668,2.03390,0.21493,1.77640,0.21833,1.58951,0.21745
176,17700,2.02391,0.21728,1.93710,0.21599,1.67239,0.21390,1.53457,0.21707
177,17800,2.13453,0.21595,1.94507,0.21560,1.74965,0.21617,1.49114,0.21516
178,17900,2.07940,0.21599,1.97701,0.21540,1.68334,0.21446,1.50516,0.21389
179,18000,2.24634,0.21554,1.99904,0.21589,1.69304,0.21463,1.53330,0.21490
180,18100,2.13064,0.21642,1.87641,0.21473,1.68137,0.21504,1.57193,0.21748
181,18200,1.99449,0.21633,1.98179,0.21549,1.72188,0.21721,1.55207,0.21478
182,18300,2.08633,0.21404,1.99749,0.21555,1.77386,0.21531,1.50140,0.21235
183,18400,2.07564,0.21446,1.96810,0.21481,1.69241,0.21533,1.49352,0.21467
184,18500,2.03434,0.21436,2.03565,0.21643,1.72097,0.21407,1.62045,0.21473
185,18600,2.05332,0.21343,1.93084,0.21470,1.73706,0.21499,1.51911,0.21340
186,18700,2.04452,0.21428,1.92842,0.21516,1.63549,0.21294,1.48263,0.21480
187,18800,2.09611,0.21336,1.96386,0.21464,1.73798,0.21422,1.49468,0.21504
188,18900,2.12296,0.21588,2.01569,0.21504,1.73296,0.21312,1.57507,0.21411
189,19000,1.99905,0.21573,1.96780,0.21424,1.72549,0.21348,1.45653,0.21295
190,19100,2.11440,0.21523,1.90968,0.21540,1.74598,0.21508,1.57446,0.21537
191,19200,2.00022,0.21450,2.00999,0.21606,1.62933,0.21333,1.51638,0.21192
192,19300,2.00592,0.21388,1.97553,0.21222,1.70974,0.21264,1.51544,0.21326
193,19400,2.06448,0.21338,1.91992,0.21442,1.66440,0.21275,1.57423,0.21522
194,19500,2.08071,0.21341,1.94517,0.21289,1.72564,0.21471,1.58533,0.21445
195,19600,1.90505,0.21328,1.91255,0.21618,1.76378,0.21575,1.52239,0.21238
196,19700,1.94481,0.21412,1.81632,0.21381,1.76045,0.21527,1.50537,0.21350
197,19800,1.96077,0.21311,1.99726,0.21290,1.70425,0.21576,1.62839,0.21327
198,19900,2.04596,0.21316,1.91515,0.21363,1.62156,0.21384,1.57956,0.21354
199,20000,1.99492,0.21391,1.84917,0.21421,1.67320,0.21385,1.53673,0.21403
200,20100,1.95561,0.21265,1.88250,0.21150,1.63680,0.21235,1.55699,0.21331
201,20200,2.07402,0.21030,1.88104,0.21275,1.69340,0.21271,1.52147,0.21254
202,20300,1.98592,0.21219,1.93404,0.21288,1.68633,0.21408,1.51959,0.21167
203,20400,1.98893,0.21171,1.98485,0.21196,1.71132,0.21410,1.53229,0.21256
204,20500,1.89804,0.21435,1.88621,0.21529,1.59447,0.21379,1.56048,0.21323
205,20600,1.87776,0.21254,1.89168,0.21239,1.73942,0.21228,1.58331,0.21231
206,20700,1.98063,0.21308,1.84528,0.21274,1.69880,0.21294,1.57020,0.21274
207,20800,1.97492,0.21336,1.91821,0.21370,1.62371,0.21169,1.61869,0.21127
208,20900,1.92174,0.21191,1.92389,0.21227,1.66996,0.21376,1.60739,0.21326
209,21000,1.80238,0.21182,1.84645,0.21255,1.68541,0.21174,1.50605,0.21385
210,21100,1.89532,0.21202,1.86329,0.21138,1.68308,0.21151,1.49034,0.21073
211,21200,1.95821,0.21281,1.93614,0.21144,1.65129,0.21327,1.56735,0.21032
212,21300,1.84183,0.21038,1.90080,0.21230,1.64128,0.21156,1.61008,0.21287
213,21400,1.87410,0.21207,1.83840,0.21107,1.67398,0.21030,1.53421,0.21089
214,21500,1.86063,0.20909,1.83729,0.20975,1.64593,0.21190,1.39392,0.21152
215,21600,1.96548,0.20964,1.81165,0.21054,1.66309,0.21222,1.52329,0.20888
216,21700,1.85342,0.20902,1.79483,0.21007,1.71455,0.21238,1.48848,0.21076
217,21800,1.75415,0.21222,1.83126,0.21158,1.55293,0.21147,1.60954,0.21052
218,21900,1.83546,0.20980,1.81831,0.21031,1.67697,0.21061,1.49252,0.21123
219,22000,1.85960,0.21144,1.82334,0.21035,1.57748,0.20807,1.55570,0.21041
220,22100,1.79323,0.21110,1.88440,0.21107,1.60539,0.20926,1.49833,0.20946
221,22200,1.82888,0.21049,1.77971,0.21133,1.58100,0.20958,1.56460,0.20833
222,22300,1.75719,0.20829,1.85789,0.20612,1.68283,0.21042,1.52715,0.20862
223,22400,1.89510,0.21046,1.81065,0.20942,1.61841,0.20898,1.55104,0.20825
224,22500,1.86319,0.20711,1.86342,0.20790,1.68475,0.20979,1.50231,0.20872
225,22600,1.76433,0.20812,1.82335,0.20754,1.70308,0.20957,1.50051,0.20777
226,22700,1.87271,0.20681,1.81687,0.20791,1.56128,0.21000,1.55125,0.20968
227,22800,1.77423,0.20832,1.76208,0.20764,1.69871,0.20900,1.52334,0.20714
228,22900,1.74772,0.20982,1.71427,0.20822,1.64498,0.20751,1.49034,0.20815
229,23000,1.82355,0.20774,1.83942,0.20890,1.62232,0.20670,1.57773,0.20829
230,23100,1.76259,0.20807,1.79127,0.20493,1.59037,0.20933,1.51222,0.20802
231,23200,1.79647,0.20633,1.85385,0.20608,1.58993,0.20777,1.51017,0.20795
232,23300,1.79589,0.20696,1.79686,0.20777,1.58227,0.20803,1.56430,0.20625
233,23400,1.73294,0.20616,1.74360,0.20746,1.56666,0.20717,1.50144,0.20591
234,23500,1.72337,0.20793,1.79829,0.20771,1.59172,0.20590,1.58583,0.20762
235,23600,1.68700,0.20735,1.78988,0.20600,1.55484,0.20691,1.52070,0.20524
236,23700,1.72979,0.20685,1.69219,0.20515,1.57145,0.20580,1.57384,0.20579
237,23800,1.80756,0.20443,1.65886,0.20437,1.66800,0.20664,1.58976,0.20520
238,23900,1.76104,0.20498,1.72843,0.20605,1.59575,0.20591,1.48817,0.20562
239,24000,1.67781,0.20600,1.74300,0.20608,1.50738,0.20550,1.60309,0.20760
240,24100,1.72127,0.20741,1.69733,0.20658,1.57265,0.20564,1.55147,0.20645
241,24200,1.72212,0.20667,1.69722,0.20732,1.52845,0.20445,1.53595,0.20589
242,24300,1.76430,0.20485,1.75231,0.20416,1.67183,0.20520,1.54709,0.20552
243,24400,1.76054,0.20460,1.81602,0.20553,1.50127,0.20488,1.56653,0.20755
244,24500,1.88375,0.20595,1.75622,0.20710,1.53631,0.20568,1.56029,0.20648
245,24600,1.82123,0.20575,1.71043,0.20456,1.59218,0.20546,1.54588,0.20462
246,24700,1.76638,0.20578,1.68071,0.20676,1.58439,0.20484,1.61459,0.20649
247,24800,1.69504,0.20524,1.69652,0.20623,1.59900,0.20559,1.55578,0.20490
248,24900,1.67961,0.20373,1.68062,0.20453,1.60807,0.20644,1.53939,0.20633
