iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_rnd_forward_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_rnd_forward_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_rnd_forward_loss
0,100,-7.82390,14.18739,1.43098,-7.98963,13.85141,1.44167,-8.02943,14.14572,1.44531
1,200,-8.71912,2.45596,1.49123,-8.83521,2.29105,1.49455,-8.72519,2.01612,1.48766
2,300,-8.90238,1.28223,1.35183,-8.89253,1.20457,1.35541,-8.90854,1.29704,1.35116
3,400,-9.81172,1.64165,1.38115,-9.84434,1.46974,1.37604,-10.07089,2.17419,1.38119
4,500,-11.07843,1.69392,1.42057,-11.14876,1.40868,1.41293,-10.95395,2.11995,1.41917
5,600,-12.27153,1.69906,1.45374,-12.36813,1.49158,1.45928,-12.32924,1.50772,1.45259
6,700,-13.54766,1.64924,1.46182,-13.54365,2.42719,1.47149,-13.47963,1.83732,1.45903
7,800,-14.41488,2.91567,1.44488,-14.25752,2.78385,1.45454,-14.57286,2.30422,1.44955
8,900,-15.55096,2.19962,1.45989,-15.86989,2.53325,1.46558,-15.77187,2.52112,1.45395
9,1000,-16.96433,3.52548,1.46612,-16.69367,2.29050,1.46830,-16.59260,2.56595,1.47606
10,1100,-17.87260,3.00219,1.47234,-17.83833,3.30028,1.47883,-17.64453,3.09893,1.47536
11,1200,-19.03057,2.25519,1.45906,-19.04448,2.38964,1.45775,-18.59121,2.68591,1.45587
12,1300,-20.17599,2.72086,1.43910,-20.06389,2.86532,1.44295,-19.85520,3.11935,1.43120
13,1400,-20.90608,2.58420,1.43744,-21.10923,3.07311,1.44155,-21.05701,3.01828,1.44394
14,1500,-22.56836,3.32540,1.44837,-21.88588,2.81560,1.44982,-22.15831,4.38031,1.44612
15,1600,-23.34898,5.08667,1.42668,-23.00730,3.28784,1.43265,-23.08315,4.16834,1.44352
16,1700,-24.27513,4.53513,1.40780,-24.12029,3.32674,1.41218,-23.95773,4.88311,1.41679
17,1800,-25.42424,4.10031,1.41043,-25.50402,4.65325,1.41557,-25.23243,4.35924,1.40354
18,1900,-27.24890,4.21820,1.40990,-26.08202,3.86036,1.41443,-26.21981,4.30439,1.41636
19,2000,-27.69549,3.23311,1.40657,-27.31552,2.89029,1.40762,-27.40237,3.40359,1.41324
20,2100,-28.53695,5.13928,1.40192,-28.38467,3.04802,1.40237,-28.23928,3.07103,1.39387
21,2200,-29.66295,2.29948,1.38917,-28.99121,1.90888,1.38145,-28.91582,3.08860,1.37815
22,2300,-30.23339,4.00667,1.34460,-29.85898,4.62976,1.35590,-29.63201,4.00919,1.35536
23,2400,-30.75614,5.04467,1.33196,-30.66459,3.51711,1.32467,-30.50442,5.66921,1.32296
24,2500,-31.69423,5.12570,1.30983,-31.22749,4.77822,1.32209,-31.45948,5.25523,1.30795
25,2600,-32.60412,2.78595,1.29929,-32.28783,3.80198,1.29523,-32.43761,5.07416,1.29046
26,2700,-32.98676,2.03955,1.26991,-32.63171,1.94085,1.26926,-32.80863,2.64270,1.27964
27,2800,-33.54124,2.36209,1.26285,-33.51440,4.88908,1.25142,-33.68578,3.04009,1.25450
28,2900,-33.86511,4.03877,1.23444,-34.21668,1.47427,1.23133,-33.70297,3.56612,1.23017
29,3000,-34.27809,3.28355,1.20755,-34.67918,1.34347,1.21520,-34.49024,4.21805,1.20894
30,3100,-35.00063,3.44338,1.18642,-35.18921,2.43077,1.17399,-35.12601,2.93068,1.18011
31,3200,-35.70275,3.41964,1.15394,-35.95509,1.83308,1.13827,-35.62450,6.16777,1.15127
32,3300,-35.74361,2.00043,1.12774,-36.15406,1.34289,1.13258,-35.86841,4.04905,1.12180
33,3400,-36.45945,2.11547,1.11518,-36.66860,4.29153,1.10720,-36.68330,1.58638,1.11833
34,3500,-36.44765,2.16871,1.08888,-37.03469,5.41127,1.10046,-36.71422,1.37972,1.08871
35,3600,-36.80451,2.47101,1.06698,-37.44234,7.06452,1.07309,-36.86929,1.40731,1.07254
36,3700,-37.51978,2.26171,1.05615,-37.27412,5.50524,1.05451,-37.22099,1.61814,1.06433
37,3800,-37.81527,2.29910,1.05595,-37.77954,2.70057,1.04706,-37.52582,1.69221,1.05097
38,3900,-37.79093,3.00427,1.04629,-37.83156,2.86441,1.04218,-37.95701,2.00180,1.04889
39,4000,-38.58141,3.07602,1.04842,-38.64194,5.38384,1.04134,-38.22248,4.06764,1.04182
40,4100,-38.52423,3.00044,1.04433,-38.14043,3.81923,1.03101,-38.79398,5.70519,1.02962
41,4200,-38.91453,2.64337,1.02049,-38.82869,1.86564,1.01989,-38.83341,8.21835,1.02134
42,4300,-39.42431,3.15096,1.01469,-38.86238,1.50559,1.00773,-38.85143,5.60461,1.00885
43,4400,-39.54497,3.00352,0.99587,-39.19740,1.36565,0.99505,-39.08216,1.95193,0.98848
44,4500,-39.40255,5.02796,0.96872,-39.17317,2.60942,0.96949,-39.62492,2.33600,0.96770
45,4600,-39.36132,2.55072,0.94985,-39.57505,4.81768,0.95358,-39.26604,2.64299,0.94838
46,4700,-39.38145,2.77750,0.93989,-40.05408,2.04732,0.93602,-39.49243,1.99944,0.94307
47,4800,-39.71796,4.47253,0.91261,-39.57682,1.82224,0.91598,-39.47500,2.96341,0.91688
48,4900,-40.01196,2.03593,0.90638,-39.86662,3.17816,0.90410,-39.81521,4.98226,0.90686
49,5000,-39.71878,1.83523,0.89093,-39.88700,4.23615,0.89402,-39.92860,1.93483,0.88775
50,5100,-39.66613,1.96132,0.87627,-40.17889,2.88152,0.87925,-40.24868,4.64288,0.87945
51,5200,-39.93250,1.87818,0.87523,-40.51618,3.69695,0.87148,-40.11358,3.12170,0.86454
52,5300,-39.87647,1.76037,0.85716,-40.01350,2.69691,0.85708,-40.43243,2.97747,0.85830
53,5400,-40.02866,3.60096,0.85245,-40.06035,2.52248,0.84645,-40.36151,3.33953,0.84141
54,5500,-39.71944,4.11792,0.83660,-40.01032,2.66900,0.83220,-39.84813,2.51102,0.82985
55,5600,-39.84167,3.01397,0.82864,-39.63273,5.03247,0.82223,-39.99277,1.39406,0.81592
56,5700,-39.65983,2.30422,0.80646,-39.86566,4.78316,0.80703,-39.74398,4.93115,0.80819
57,5800,-39.83870,1.84409,0.79618,-40.04297,2.99905,0.79379,-39.72607,3.16230,0.79390
58,5900,-39.86607,1.75189,0.78606,-39.70656,2.65894,0.77924,-39.87464,2.96935,0.78357
