iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_icm_forward_loss,1_icm_inverse_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_icm_forward_loss,2_icm_inverse_loss
187,18800,-2.41641,1.64579,0.02806,1.62676,-2.48041,1.89055,0.02787,1.62539
188,18900,-2.38098,1.62000,0.02805,1.62303,-2.51653,1.82416,0.02808,1.62521
189,19000,-2.42318,1.65466,0.02805,1.61740,-2.58236,1.74602,0.02812,1.62524
190,19100,-2.43612,1.61762,0.02816,1.61859,-2.53056,1.75682,0.02823,1.61561
191,19200,-2.39629,1.68043,0.02822,1.61324,-2.51515,1.82063,0.02813,1.61243
192,19300,-2.42699,1.59957,0.02839,1.60602,-2.53231,1.73028,0.02828,1.60836
193,19400,-2.36345,1.69486,0.02835,1.60407,-2.48950,1.66255,0.02840,1.60825
194,19500,-2.39456,1.65972,0.02840,1.60450,-2.46424,1.71241,0.02840,1.59939
195,19600,-2.29530,1.70136,0.02849,1.59249,-2.51487,1.83160,0.02858,1.59912
196,19700,-2.30068,1.55175,0.02859,1.59311,-2.38386,1.75333,0.02857,1.59587
197,19800,-2.43580,1.76925,0.02865,1.59285,-2.40933,1.85088,0.02875,1.59531
198,19900,-2.37986,1.58719,0.02871,1.58251,-2.39346,1.82318,0.02879,1.58814
199,20000,-2.32384,1.60838,0.02884,1.58393,-2.44915,1.78875,0.02894,1.57870
200,20100,-2.40738,1.63104,0.02878,1.58291,-2.42167,1.78383,0.02913,1.57770
201,20200,-2.35717,1.64349,0.02907,1.58065,-2.43691,1.83169,0.02913,1.58057
202,20300,-2.30908,1.61721,0.02899,1.57485,-2.43633,1.62659,0.02905,1.57499
203,20400,-2.33527,1.72902,0.02946,1.57077,-2.42215,1.78707,0.02932,1.57060
204,20500,-2.31477,1.63284,0.02934,1.56840,-2.42045,1.76844,0.02948,1.56831
205,20600,-2.33394,1.55554,0.02940,1.56414,-2.42946,1.76088,0.02937,1.56435
206,20700,-2.30743,1.65145,0.02942,1.56324,-2.42863,1.92878,0.02948,1.55879
207,20800,-2.28453,1.70731,0.02978,1.55798,-2.40382,1.84799,0.02982,1.55252
208,20900,-2.34167,1.59434,0.02963,1.55587,-2.42295,1.88334,0.02997,1.55015
209,21000,-2.35265,1.64888,0.02990,1.54373,-2.41568,1.77761,0.02969,1.55326
210,21100,-2.34005,1.59901,0.02991,1.55067,-2.39311,1.75370,0.02978,1.55176
211,21200,-2.35953,1.64596,0.02997,1.54229,-2.37330,1.80271,0.03019,1.54022
212,21300,-2.26532,1.63144,0.03014,1.53904,-2.35848,1.84641,0.03001,1.53871
213,21400,-2.32983,1.66739,0.03026,1.53515,-2.39162,1.80242,0.03015,1.53305
214,21500,-2.30072,1.62021,0.03033,1.52757,-2.45229,1.81836,0.03045,1.52668
215,21600,-2.32376,1.55446,0.03044,1.52631,-2.36223,1.74006,0.03045,1.51785
216,21700,-2.24174,1.68401,0.03058,1.52158,-2.40450,1.77179,0.03077,1.51694
217,21800,-2.32820,1.54348,0.03069,1.51449,-2.40941,1.86253,0.03089,1.51817
218,21900,-2.23978,1.62261,0.03081,1.51337,-2.39480,1.71861,0.03061,1.51465
219,22000,-2.29641,1.56181,0.03106,1.50271,-2.41372,1.60137,0.03109,1.50107
220,22100,-2.32978,1.62903,0.03123,1.50157,-2.38354,1.79334,0.03120,1.50373
221,22200,-2.30466,1.57248,0.03130,1.50219,-2.37845,1.73833,0.03102,1.50009
222,22300,-2.26909,1.64899,0.03135,1.49258,-2.44353,1.73383,0.03108,1.50028
223,22400,-2.28825,1.62431,0.03166,1.48790,-2.36294,1.70125,0.03142,1.49289
224,22500,-2.27938,1.64743,0.03166,1.49306,-2.45592,1.71767,0.03168,1.48351
225,22600,-2.33128,1.68907,0.03169,1.47694,-2.37118,1.75531,0.03180,1.47769
226,22700,-2.28256,1.66694,0.03168,1.47964,-2.37814,1.73300,0.03193,1.47978
227,22800,-2.27466,1.73257,0.03211,1.47400,-2.36832,1.64904,0.03215,1.46648
228,22900,-2.30862,1.72812,0.03218,1.46925,-2.37575,1.76699,0.03227,1.47384
229,23000,-2.36827,1.63313,0.03229,1.46102,-2.33954,1.72393,0.03203,1.46263
230,23100,-2.35107,1.60146,0.03228,1.46448,-2.35407,1.88730,0.03244,1.45353
231,23200,-2.35121,1.60117,0.03266,1.45106,-2.35788,1.81381,0.03268,1.45351
232,23300,-2.29923,1.63933,0.03265,1.44972,-2.37023,1.87002,0.03285,1.44705
233,23400,-2.30759,1.63593,0.03288,1.44788,-2.32385,1.80385,0.03289,1.44496
234,23500,-2.32885,1.61347,0.03289,1.44750,-2.33449,1.76109,0.03287,1.44499
235,23600,-2.34203,1.61907,0.03335,1.43942,-2.35177,1.64009,0.03311,1.43855
236,23700,-2.32795,1.70896,0.03339,1.43425,-2.40060,1.78710,0.03356,1.43976
237,23800,-2.30744,1.62037,0.03336,1.43231,-2.39665,1.59070,0.03330,1.42551
238,23900,-2.35622,1.61924,0.03378,1.42899,-2.38842,1.69544,0.03388,1.42336
239,24000,-2.41428,1.67309,0.03398,1.42701,-2.35902,1.78972,0.03360,1.42328
240,24100,-2.37192,1.56486,0.03383,1.40970,-2.39455,1.68682,0.03393,1.41754
241,24200,-2.34507,1.62264,0.03405,1.41759,-2.36376,1.64558,0.03414,1.40790
242,24300,-2.36188,1.54874,0.03451,1.40569,-2.37655,1.86315,0.03432,1.41202
243,24400,-2.38645,1.55511,0.03431,1.41180,-2.36026,1.77985,0.03429,1.40241
244,24500,-2.32989,1.53566,0.03456,1.40043,-2.33839,1.71201,0.03434,1.40583
245,24600,-2.36239,1.58496,0.03471,1.39894,-2.36557,1.72254,0.03435,1.40291
246,24700,-2.38572,1.58690,0.03475,1.39588,-2.36015,1.70022,0.03508,1.39858
247,24800,-2.34137,1.58729,0.03516,1.39132,-2.38254,1.83101,0.03501,1.39775
248,24900,-2.38570,1.68706,0.03519,1.38510,-2.39277,1.70132,0.03515,1.39048
