iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_rnd_forward_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_rnd_forward_loss
0,100,-5.51793,8.11585,1.01931,-7.85135,10.48100,1.53830
1,200,-6.20083,1.37449,1.00594,-9.13193,0.91549,1.58096
2,300,-6.80143,0.76706,0.99191,-10.25558,0.93363,1.58973
3,400,-7.45125,0.67320,0.97994,-11.22892,1.08655,1.56709
4,500,-7.99859,0.55507,0.96882,-12.48700,1.13768,1.58909
5,600,-8.68757,0.54518,0.95857,-14.14828,1.41114,1.68881
6,700,-9.14009,0.60409,0.94490,-15.77705,1.63425,1.77697
7,800,-9.77021,1.23179,0.93200,-16.38149,3.34965,1.75247
8,900,-10.44525,1.59280,0.91931,-16.97493,4.93236,1.70524
9,1000,-10.85974,1.40678,0.90733,-18.52001,4.59135,1.73119
10,1100,-11.71114,1.05677,0.89640,-20.49921,4.53448,1.75712
11,1200,-12.66244,0.77716,0.88394,-22.05793,3.81663,1.73977
12,1300,-13.08812,0.67207,0.87212,-23.28934,3.12943,1.70506
13,1400,-13.56135,0.76829,0.86165,-24.14280,3.09105,1.71825
14,1500,-14.03044,0.78697,0.84923,-25.52615,3.08019,1.70917
15,1600,-14.67047,0.64181,0.83779,-26.84978,2.21263,1.73568
16,1700,-15.15223,0.54624,0.82782,-27.99662,1.71732,1.72440
17,1800,-15.60218,0.54511,0.81605,-28.98912,1.72029,1.72104
18,1900,-16.01617,0.56006,0.80498,-30.29055,3.32971,1.71455
19,2000,-16.59049,0.50752,0.79357,-31.27358,2.13213,1.68738
20,2100,-17.04594,0.56877,0.78345,-32.25732,1.88997,1.66638
21,2200,-17.51815,0.36026,0.77263,-33.18125,2.15838,1.63864
22,2300,-17.89488,0.42757,0.76185,-34.13920,2.77343,1.62600
23,2400,-18.34658,0.52654,0.75144,-34.97548,3.80861,1.57702
24,2500,-18.67546,0.54046,0.74044,-35.95862,4.39036,1.56374
25,2600,-19.02818,0.57960,0.73066,-36.66243,3.21028,1.55085
26,2700,-19.17067,0.58453,0.72146,-36.69597,2.68622,1.51607
27,2800,-19.39887,0.70359,0.71132,-36.53221,2.91514,1.48255
28,2900,-18.83938,0.62929,0.70047,-36.11340,2.79073,1.46522
29,3000,-18.29293,0.93428,0.69166,-36.33733,5.57420,1.45758
30,3100,-18.66984,0.83732,0.68177,-37.00058,6.09682,1.43252
31,3200,-18.77910,0.74690,0.67312,-37.74591,6.49840,1.42635
32,3300,-19.40861,0.60900,0.66316,-38.48733,3.60781,1.41615
33,3400,-19.34562,0.27233,0.65378,-38.63846,2.02381,1.38593
34,3500,-18.86109,0.85784,0.64450,-38.00476,3.12238,1.37902
35,3600,-18.91599,0.48800,0.63573,-37.95894,2.81979,1.36362
36,3700,-19.22701,0.34041,0.62757,-39.04781,1.93422,1.34418
37,3800,-19.25589,0.38231,0.61781,-39.78390,2.42496,1.32249
38,3900,-19.68127,0.58108,0.60933,-40.80077,2.48243,1.31633
39,4000,-19.70315,0.57295,0.60078,-40.80448,1.84622,1.30007
40,4100,-19.56795,0.57015,0.59224,-40.90803,2.67400,1.27972
41,4200,-19.65305,0.59272,0.58376,-41.31723,4.54113,1.27084
42,4300,-19.95228,0.58797,0.57508,-41.48525,3.57453,1.24294
43,4400,-20.01161,0.58273,0.56687,-41.68373,2.12644,1.21726
44,4500,-20.13922,0.56383,0.55798,-41.61123,1.87564,1.21603
45,4600,-20.08275,0.60349,0.55036,-42.10352,1.69937,1.19568
46,4700,-20.10866,0.59611,0.54216,-42.22630,2.75017,1.17885
47,4800,-20.02784,0.60623,0.53415,-42.35558,2.67971,1.16251
48,4900,-20.19073,0.63094,0.52630,-42.70620,3.51514,1.15379
49,5000,-20.18461,0.71653,0.51832,-42.48427,5.04191,1.13299
50,5100,-19.99232,0.77116,0.51014,-42.49367,4.77662,1.11905
51,5200,-20.07421,0.57962,0.50250,-42.67481,3.78945,1.09633
52,5300,-19.94836,0.62929,0.49482,-42.85830,3.78517,1.08161
53,5400,-19.91517,0.50618,0.48707,-42.73626,3.14213,1.06715
54,5500,-19.94091,0.51048,0.47994,-42.61796,3.18818,1.05700
55,5600,-19.95034,0.48955,0.47253,-42.72258,2.97228,1.03503
56,5700,-19.85655,0.55730,0.46511,-42.60286,2.92361,1.01680
57,5800,-19.89287,0.63723,0.45758,-42.86348,2.53313,1.00741
58,5900,-19.93818,0.55069,0.44996,-42.78758,1.85808,0.98907
59,6000,-19.84288,0.49914,0.44330,-43.01543,1.83739,0.98105
60,6100,-19.75117,0.51112,0.43587,-42.81868,1.61854,0.96139
61,6200,-19.76131,0.54685,0.42943,-42.51854,1.71502,0.94914
62,6300,-19.65320,0.58437,0.42261,-42.71059,1.54739,0.93302
63,6400,-19.76663,0.50806,0.41569,-42.56764,1.55744,0.91973
64,6500,-19.61623,0.59831,0.40878,-42.41514,1.61722,0.90398
65,6600,-19.49568,0.46423,0.40193,-42.16966,1.71508,0.89167
66,6700,-19.40065,0.49828,0.39534,-41.50751,1.94320,0.87363
67,6800,-19.26618,0.49506,0.38932,-41.85201,2.75746,0.86069
68,6900,-19.00737,0.62433,0.38226,-41.67603,2.41676,0.85127
69,7000,-19.19002,0.58155,0.37588,-41.41070,2.43660,0.83955
70,7100,-19.13490,0.57590,0.36970,-41.28724,2.18226,0.82305
71,7200,-19.03748,0.58982,0.36352,-41.21896,1.81903,0.81578
72,7300,-18.84377,0.58619,0.35720,-41.18828,1.58185,0.79958
73,7400,-18.77428,0.52545,0.35079,-41.01763,1.28504,0.78781
74,7500,-18.47350,0.56224,0.34465,-40.85395,1.18121,0.77543
75,7600,-18.41949,0.61397,0.33907,-40.73357,2.03060,0.76346
76,7700,-18.30814,0.60445,0.33252,-40.45457,1.83167,0.75181
77,7800,-18.14117,0.55415,0.32676,-40.05783,1.67412,0.73902
78,7900,-18.00694,0.47626,0.32101,-39.69442,1.48947,0.72539
79,8000,-17.83469,0.41207,0.31520,-39.51509,0.87935,0.71877
80,8100,-17.64929,0.41980,0.30918,-39.12564,0.57999,0.70706
81,8200,-17.45160,0.44512,0.30309,-38.92282,0.51346,0.69761
82,8300,-17.31995,0.38405,0.29771,-38.76210,0.45664,0.68377
83,8400,-17.18535,0.39319,0.29175,-38.40040,0.36001,0.67426
84,8500,-17.13114,0.42533,0.28644,-38.34012,0.36347,0.66521
85,8600,-16.91502,0.40265,0.28032,-38.06570,0.36567,0.65272
86,8700,-16.91267,0.46324,0.27541,-37.93782,0.39481,0.64411
87,8800,-16.74586,0.42086,0.26993,-37.48556,0.39234,0.63131
88,8900,-16.70270,0.38193,0.26479,-37.14333,0.40331,0.62117
89,9000,-16.69231,0.42626,0.25965,-37.17180,0.91934,0.61026
90,9100,-16.55718,0.43772,0.25471,-36.51993,0.70189,0.60175
91,9200,-16.29931,0.55701,0.24968,-36.32643,0.90111,0.58950
92,9300,-16.13690,0.41620,0.24416,-35.99970,0.72012,0.57795
93,9400,-16.12229,0.52104,0.23931,-35.64206,1.48530,0.57118
94,9500,-16.03301,0.43609,0.23482,-35.58188,1.59237,0.55912
95,9600,-15.88763,0.32406,0.22993,-35.36809,0.79012,0.54870
96,9700,-15.84866,0.29257,0.22515,-34.98918,0.90382,0.54017
97,9800,-15.76748,0.28818,0.22059,-34.93860,1.78458,0.52820
98,9900,-15.55259,0.37992,0.21621,-34.39425,1.60462,0.51661
99,10000,-15.58508,0.38724,0.21126,-34.43631,1.26405,0.50774
100,10100,-15.41390,0.46978,0.20681,-33.94069,1.20416,0.49744
101,10200,-15.35167,0.39947,0.20289,-33.62289,1.10752,0.48745
102,10300,-15.20392,0.35079,0.19817,-33.32342,0.95838,0.47918
103,10400,-15.15115,0.33772,0.19415,-33.00525,0.98581,0.47193
104,10500,-15.02904,0.26884,0.18976,-32.76028,0.92758,0.45983
105,10600,-14.92116,0.31803,0.18592,-32.64798,0.83267,0.45117
106,10700,-14.75990,0.23304,0.18169,-32.27169,0.78703,0.44375
107,10800,-14.67308,0.23420,0.17758,-31.86773,0.74852,0.43502
108,10900,-14.61080,0.21251,0.17376,-31.69567,0.74897,0.42673
109,11000,-14.45721,0.39653,0.16971,-31.32935,0.68511,0.41812
110,11100,-14.31542,0.31406,0.16622,-31.08189,0.71924,0.41038
111,11200,-14.16616,0.30471,0.16238,-30.70839,0.70175,0.40341
