iteration,episode,1_iql_loss,1_count_value,2_iql_loss,2_count_value,3_iql_loss,3_count_value
0,100,3.18525,0.25310,2.50723,0.22341,2.25860,0.20804
1,200,1.73758,0.18477,1.67368,0.17562,1.44868,0.17060
2,300,1.67149,0.17685,1.58169,0.17342,1.53980,0.17012
3,400,1.72896,0.17644,1.50880,0.17449,1.60862,0.16965
4,500,1.61864,0.17411,1.54994,0.17034,1.47434,0.17067
5,600,1.59684,0.17210,1.55380,0.17116,1.42280,0.16853
6,700,1.44882,0.17055,1.55506,0.16807,1.55657,0.16591
7,800,1.54224,0.16731,1.60424,0.16590,1.59742,0.16564
8,900,1.57934,0.16634,1.54937,0.16215,1.60389,0.16363
9,1000,1.48895,0.16493,1.60643,0.16350,1.57499,0.16238
10,1100,1.53307,0.16230,1.50244,0.16168,1.47565,0.16005
11,1200,1.38363,0.16367,1.62070,0.16241,1.59027,0.16113
12,1300,1.52477,0.16184,1.59686,0.16061,1.50834,0.15953
13,1400,1.44535,0.16041,1.50074,0.16037,1.54805,0.15747
14,1500,1.53368,0.16096,1.57577,0.15876,1.55128,0.15963
15,1600,1.52668,0.16023,1.47453,0.15692,1.61178,0.15934
16,1700,1.54438,0.15987,1.52933,0.16033,1.56691,0.15970
17,1800,1.41054,0.15965,1.52633,0.16019,1.67067,0.15842
18,1900,1.45375,0.15922,1.52820,0.15742,1.45795,0.15809
19,2000,1.54929,0.16155,1.64796,0.16003,1.55392,0.15846
20,2100,1.50384,0.15820,1.59436,0.15861,1.45422,0.15702
21,2200,1.45140,0.15762,1.51753,0.15547,1.50658,0.15629
22,2300,1.49256,0.15538,1.53246,0.15499,1.40761,0.15504
23,2400,1.49887,0.15599,1.57616,0.15477,1.53736,0.15471
24,2500,1.56889,0.15439,1.48075,0.15344,1.51452,0.15330
25,2600,1.36813,0.15348,1.53133,0.15472,1.49703,0.15279
26,2700,1.45279,0.15276,1.43530,0.14993,1.43959,0.15022
27,2800,1.42572,0.15225,1.50525,0.15141,1.49683,0.15200
28,2900,1.32828,0.15021,1.50181,0.15026,1.42996,0.15176
29,3000,1.50557,0.15174,1.50220,0.15096,1.51411,0.15040
30,3100,1.51484,0.15027,1.45481,0.14920,1.48609,0.15248
31,3200,1.40420,0.14913,1.45700,0.14949,1.46025,0.14993
32,3300,1.44206,0.14983,1.57663,0.15066,1.43814,0.15076
33,3400,1.45784,0.14852,1.48231,0.14945,1.46030,0.14914
34,3500,1.46165,0.14935,1.54971,0.14969,1.47572,0.14852
35,3600,1.46811,0.14889,1.45426,0.14853,1.45474,0.14900
36,3700,1.37489,0.14791,1.48987,0.14820,1.56700,0.14775
37,3800,1.46729,0.14842,1.49660,0.14669,1.46866,0.14859
38,3900,1.43914,0.14885,1.44769,0.14677,1.53867,0.14633
39,4000,1.42256,0.14642,1.35103,0.14645,1.45851,0.14553
40,4100,1.41193,0.14518,1.45881,0.14616,1.54097,0.14601
41,4200,1.40303,0.14536,1.41311,0.14340,1.45593,0.14583
42,4300,1.47057,0.14476,1.52283,0.14538,1.41758,0.14635
43,4400,1.49367,0.14519,1.47413,0.14658,1.56772,0.14580
44,4500,1.32708,0.14267,1.53860,0.14647,1.46989,0.14322
45,4600,1.42923,0.14474,1.43431,0.14434,1.44809,0.14443
46,4700,1.44811,0.14319,1.44439,0.14249,1.42747,0.14158
47,4800,1.42778,0.14261,1.46604,0.14250,1.42921,0.14189
48,4900,1.36036,0.14093,1.44308,0.14258,1.42538,0.14209
49,5000,1.51069,0.14014,1.45572,0.13965,1.48545,0.14260
50,5100,1.54220,0.14023,1.41269,0.13897,1.48158,0.14099
51,5200,1.36937,0.14122,1.41279,0.14067,1.48027,0.14013
52,5300,1.43714,0.14082,1.44033,0.14077,1.50182,0.14043
53,5400,1.44026,0.14118,1.39418,0.14055,1.35775,0.13914
54,5500,1.36757,0.13790,1.48385,0.13830,1.41480,0.13823
55,5600,1.49881,0.14000,1.47839,0.13817,1.55873,0.14011
56,5700,1.38236,0.13605,1.49671,0.13593,1.36257,0.13651
57,5800,1.41214,0.13648,1.47336,0.13564,1.40547,0.13517
58,5900,1.39484,0.13618,1.37301,0.13633,1.39308,0.13553
59,6000,1.46255,0.13683,1.45743,0.13582,1.40215,0.13696
60,6100,1.42025,0.13315,1.48742,0.13332,1.44469,0.13359
61,6200,1.48012,0.13447,1.43937,0.13376,1.44187,0.13524
62,6300,1.34524,0.13341,1.40105,0.13505,1.41332,0.13309
63,6400,1.41192,0.13482,1.37890,0.13261,1.35547,0.13273
64,6500,1.37046,0.13371,1.39395,0.13112,1.41606,0.13283
65,6600,1.39972,0.13302,1.44394,0.13284,1.39496,0.13363
66,6700,1.43187,0.13235,1.42152,0.13337,1.34771,0.13297
67,6800,1.50621,0.13101,1.39370,0.13070,1.44601,0.13182
68,6900,1.33291,0.13124,1.35521,0.13052,1.41462,0.13189
69,7000,1.48637,0.13072,1.34647,0.13237,1.41990,0.13136
70,7100,1.45503,0.13041,1.41406,0.12990,1.35282,0.12864
71,7200,1.43655,0.13120,1.43315,0.13062,1.31922,0.12898
72,7300,1.49967,0.12924,1.49374,0.12785,1.29309,0.12929
73,7400,1.44290,0.12973,1.38157,0.12752,1.43760,0.12789
74,7500,1.37259,0.12853,1.32686,0.12921,1.35167,0.12793
75,7600,1.34340,0.12894,1.46809,0.12733,1.38270,0.12753
76,7700,1.43574,0.12780,1.32696,0.12817,1.40394,0.12747
77,7800,1.43041,0.12559,1.36871,0.12721,1.39558,0.12689
78,7900,1.46413,0.12882,1.48419,0.12772,1.37988,0.12707
79,8000,1.49033,0.12690,1.33529,0.12463,1.43560,0.12633
80,8100,1.37491,0.12586,1.34735,0.12478,1.37347,0.12602
81,8200,1.46288,0.12432,1.32994,0.12606,1.39050,0.12797
82,8300,1.39944,0.12542,1.43179,0.12594,1.38836,0.12612
83,8400,1.29461,0.12529,1.42640,0.12624,1.44051,0.12575
84,8500,1.54262,0.12616,1.33144,0.12683,1.39946,0.12556
85,8600,1.57716,0.12532,1.33723,0.12724,1.35035,0.12623
86,8700,1.37727,0.12563,1.42123,0.12547,1.41728,0.12523
87,8800,1.35929,0.12566,1.39571,0.12418,1.33887,0.12526
88,8900,1.45399,0.12496,1.38710,0.12460,1.42921,0.12460
89,9000,1.53602,0.12629,1.45706,0.12391,1.40124,0.12517
90,9100,1.48914,0.12357,1.36753,0.12441,1.44110,0.12342
91,9200,1.43549,0.12412,1.44222,0.12537,1.43806,0.12533
92,9300,1.54334,0.12274,1.29211,0.12336,1.39229,0.12434
93,9400,1.43308,0.12412,1.36178,0.12469,1.42136,0.12435
94,9500,1.38094,0.12317,1.44024,0.12510,1.41124,0.12334
95,9600,1.40225,0.12286,1.33997,0.12423,1.31870,0.12375
96,9700,1.56296,0.12495,1.39984,0.12386,1.37152,0.12411
97,9800,1.35503,0.12381,1.40527,0.12309,1.33817,0.12198
98,9900,1.36178,0.12368,1.38935,0.12426,1.43200,0.12324
99,10000,1.43841,0.12403,1.44243,0.12318,1.38866,0.12405
100,10100,1.50292,0.12343,1.48576,0.12446,1.33512,0.12313
101,10200,1.45353,0.12335,1.39256,0.12337,1.49267,0.12472
102,10300,1.40218,0.12333,1.33094,0.12410,1.42149,0.12512
103,10400,1.44775,0.12189,1.42851,0.12435,1.51091,0.12287
104,10500,1.45818,0.12504,1.45461,0.12376,1.48165,0.12270
105,10600,1.41138,0.12285,1.48756,0.12405,1.36659,0.12379
106,10700,1.39737,0.12479,1.42639,0.12405,1.41455,0.12485
