iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_count_value,2_maddpg_actor_loss,2_maddpg_critic_loss,2_count_value,3_maddpg_actor_loss,3_maddpg_critic_loss,3_count_value
0,100,-1.72476,3.43444,0.32267,-1.64000,2.52860,0.29086,-1.63727,2.19596,0.27044
1,200,-1.63207,1.68183,0.23696,-1.63434,1.33468,0.23221,-1.64506,1.23993,0.22439
2,300,-1.81081,1.58742,0.22192,-1.83117,1.29816,0.21815,-1.81881,1.27702,0.21689
3,400,-2.08899,1.59605,0.22102,-1.99102,1.31345,0.21618,-2.02172,1.29959,0.21801
4,500,-2.31771,1.55890,0.22151,-2.27058,1.36484,0.21733,-2.22595,1.33638,0.21617
5,600,-2.54145,1.54050,0.22022,-2.61376,1.33772,0.21805,-2.52596,1.26551,0.21709
6,700,-2.76496,1.46149,0.21950,-2.83728,1.29440,0.21872,-2.76128,1.20728,0.21528
7,800,-2.98622,1.38833,0.21560,-3.08062,1.29795,0.21514,-3.03436,1.22383,0.21438
8,900,-3.20423,1.37299,0.21438,-3.34910,1.23211,0.21688,-3.22475,1.19199,0.21241
9,1000,-3.44069,1.33839,0.21612,-3.59430,1.21598,0.21594,-3.49503,1.21482,0.21364
10,1100,-3.72015,1.36619,0.21382,-3.78559,1.19292,0.21226,-3.69776,1.21257,0.21196
11,1200,-3.90994,1.36955,0.21421,-3.98991,1.29034,0.21113,-3.93183,1.26273,0.21343
12,1300,-4.12475,1.42284,0.21429,-4.22295,1.27321,0.21226,-4.12567,1.29207,0.21213
13,1400,-4.27860,1.45389,0.21359,-4.50753,1.31260,0.21301,-4.35693,1.35269,0.21311
14,1500,-4.55948,1.38357,0.21247,-4.68829,1.29706,0.21216,-4.58841,1.35032,0.21124
15,1600,-4.79594,1.52737,0.21749,-4.95269,1.33230,0.21396,-4.78595,1.35394,0.21404
16,1700,-5.01827,1.49181,0.21483,-5.20222,1.32082,0.21458,-4.99762,1.41084,0.21473
17,1800,-5.21690,1.40910,0.21177,-5.43287,1.37745,0.21199,-5.22759,1.40045,0.21274
18,1900,-5.37963,1.44437,0.21150,-5.72946,1.46839,0.21217,-5.43661,1.42566,0.21052
19,2000,-5.64317,1.50819,0.21347,-5.85484,1.51956,0.21296,-5.61344,1.55728,0.21065
20,2100,-5.73477,1.48507,0.21078,-6.06941,1.56574,0.21089,-5.77981,1.56942,0.20894
21,2200,-5.99193,1.53404,0.21113,-6.26363,1.60820,0.20933,-5.99102,1.57953,0.21003
22,2300,-6.14738,1.56490,0.20869,-6.44944,1.72618,0.21084,-6.21167,1.70466,0.21119
23,2400,-6.34023,1.66232,0.21335,-6.70156,1.72106,0.20992,-6.39209,1.80466,0.21224
24,2500,-6.48026,1.64327,0.21016,-6.93749,1.70727,0.21095,-6.58955,1.88486,0.21146
25,2600,-6.64205,1.74380,0.21000,-7.13026,1.79586,0.21082,-6.78253,1.91655,0.20901
26,2700,-6.82454,1.75556,0.21034,-7.36297,1.76929,0.20839,-6.97976,1.94792,0.20981
27,2800,-7.01484,1.74236,0.21043,-7.55357,1.82511,0.20996,-7.13686,1.94759,0.21139
28,2900,-7.18849,1.88606,0.21048,-7.75141,2.07971,0.21214,-7.29157,2.00336,0.20825
29,3000,-7.30867,1.74818,0.20895,-7.88346,1.93420,0.20741,-7.53056,1.98980,0.20895
30,3100,-7.43538,1.87896,0.20857,-8.12464,2.04345,0.21023,-7.73510,2.04954,0.20900
31,3200,-7.58173,1.90239,0.20874,-8.23256,2.24687,0.20915,-7.84108,2.12665,0.20801
32,3300,-7.70936,1.93552,0.20927,-8.43195,2.26109,0.20968,-8.03827,2.16764,0.20802
33,3400,-7.90650,1.94446,0.20847,-8.43862,2.39721,0.20716,-8.15985,2.20039,0.20870
34,3500,-7.99456,1.95751,0.20711,-8.74314,2.39610,0.20728,-8.36194,2.27070,0.20745
35,3600,-8.18335,2.13555,0.20864,-8.85617,2.32149,0.20715,-8.52256,2.30224,0.20833
36,3700,-8.24946,2.15265,0.20827,-9.03862,2.34519,0.20774,-8.65656,2.24760,0.20695
37,3800,-8.39018,2.17635,0.20928,-9.14023,2.39879,0.20866,-8.75293,2.30979,0.20761
38,3900,-8.61113,2.22734,0.20978,-9.30715,2.31969,0.20834,-8.96075,2.39240,0.20738
39,4000,-8.75129,2.21704,0.20850,-9.40899,2.50973,0.20746,-9.02737,2.47967,0.20557
40,4100,-8.85791,2.34175,0.20800,-9.63815,2.48864,0.20590,-9.24800,2.49795,0.20668
41,4200,-9.04955,2.48513,0.20875,-9.82545,2.40344,0.20945,-9.37386,2.44909,0.20581
42,4300,-9.09887,2.24675,0.20804,-9.78086,2.54181,0.20649,-9.47110,2.52526,0.20835
43,4400,-9.24401,2.42036,0.20908,-10.14012,2.64006,0.20686,-9.70567,2.60924,0.20555
44,4500,-9.37876,2.38922,0.20718,-10.19201,2.60224,0.20726,-9.81883,2.61819,0.20754
45,4600,-9.55973,2.39262,0.20764,-10.34863,2.69301,0.20886,-9.92584,2.66654,0.20723
46,4700,-9.67434,2.41471,0.20754,-10.50497,2.69384,0.20603,-10.12577,2.59133,0.20887
47,4800,-9.82418,2.45520,0.20768,-10.50570,2.88102,0.20645,-10.18066,2.73136,0.20607
48,4900,-9.93259,2.44740,0.20638,-10.63102,2.78721,0.20665,-10.33809,2.74726,0.20772
49,5000,-10.07604,2.48905,0.20772,-10.82431,2.81480,0.20603,-10.48381,2.74308,0.20535
50,5100,-10.10625,2.52718,0.20659,-10.94068,2.77466,0.20457,-10.63432,2.99459,0.20660
51,5200,-10.26159,2.71494,0.20491,-11.04518,2.74828,0.20514,-10.60855,2.77921,0.20355
52,5300,-10.36571,2.72595,0.20601,-11.21765,2.86655,0.20720,-10.81254,2.89915,0.20455
53,5400,-10.52830,2.77196,0.20445,-11.29187,2.91317,0.20449,-10.85934,2.82409,0.20508
54,5500,-10.73472,2.73630,0.20543,-11.51852,3.06256,0.20427,-11.04047,3.07276,0.20481
55,5600,-10.81646,2.63960,0.20717,-11.65961,2.90159,0.20447,-11.19640,2.89457,0.20490
56,5700,-10.98408,2.58132,0.20523,-11.69498,2.83669,0.20306,-11.25873,2.93997,0.20720
57,5800,-11.00338,2.71542,0.20437,-11.72293,2.77309,0.20664,-11.30225,3.09121,0.20364
58,5900,-11.10933,2.85285,0.20485,-11.94707,3.03409,0.20463,-11.47848,2.86927,0.20546
59,6000,-11.27238,2.80111,0.20313,-12.04210,2.90867,0.20394,-11.60124,3.34430,0.20404
60,6100,-11.36946,2.70423,0.20222,-12.09697,3.06620,0.20313,-11.62153,3.06534,0.20323
61,6200,-11.45400,2.62459,0.20291,-12.26610,2.97962,0.20366,-11.75246,2.89545,0.20234
62,6300,-11.46988,2.85892,0.20264,-12.45020,2.88097,0.20236,-11.87404,3.09204,0.20164
63,6400,-11.55829,2.90088,0.20288,-12.43353,2.99743,0.20050,-11.90059,3.02356,0.20146
64,6500,-11.65425,2.85491,0.20251,-12.47152,2.92357,0.20079,-11.84848,2.88679,0.19933
65,6600,-11.87451,2.85036,0.20219,-12.61579,2.97076,0.20276,-12.08148,2.93825,0.20153
66,6700,-11.82435,2.97690,0.20147,-12.69797,3.04628,0.20084,-12.12246,3.01815,0.20105
67,6800,-11.92731,3.05985,0.20149,-12.69008,3.16701,0.20180,-12.16359,3.46335,0.19986
68,6900,-11.97141,2.79183,0.20027,-12.80508,3.12996,0.19952,-12.26849,3.19624,0.20145
69,7000,-12.06205,2.88457,0.19798,-12.87482,3.07565,0.20015,-12.45697,3.17742,0.19956
70,7100,-12.19571,2.80455,0.19993,-12.94322,3.15635,0.20093,-12.43110,2.97719,0.20103
71,7200,-12.24331,2.84388,0.19897,-13.05445,3.20004,0.19960,-12.47517,3.33663,0.19958
72,7300,-12.23257,2.84171,0.19945,-13.08017,3.08991,0.20068,-12.58076,3.33814,0.19996
73,7400,-12.36540,2.96733,0.19888,-13.10559,3.12346,0.19952,-12.58323,3.31962,0.20056
74,7500,-12.47313,2.98233,0.20017,-13.17365,3.13904,0.19872,-12.70038,3.10420,0.19805
75,7600,-12.57641,3.07383,0.19953,-13.24398,3.26396,0.20076,-12.65953,3.19837,0.19982
76,7700,-12.54131,3.15486,0.19905,-13.24200,3.34676,0.19891,-12.75847,3.16919,0.19861
77,7800,-12.65969,2.92430,0.19772,-13.39663,3.33123,0.19778,-12.71445,3.32386,0.19661
78,7900,-12.67300,2.95862,0.20101,-13.38074,3.26114,0.20029,-12.86472,3.29776,0.19832
79,8000,-12.79285,2.88070,0.19823,-13.29333,3.17029,0.19716,-12.99274,3.54138,0.19692
80,8100,-12.65279,3.00224,0.19885,-13.44537,3.20591,0.19748,-12.78684,3.35192,0.19493
81,8200,-12.80750,3.05605,0.19816,-13.47040,3.31989,0.19773,-12.90294,3.25794,0.19824
82,8300,-12.83872,2.99996,0.19799,-13.52390,3.12699,0.19760,-13.12396,3.25277,0.19790
83,8400,-12.78899,3.12816,0.19830,-13.57461,3.21549,0.19632,-13.01489,3.45104,0.19838
84,8500,-12.98021,3.16169,0.19950,-13.62675,3.30118,0.19712,-13.19998,3.43388,0.19746
85,8600,-12.92908,3.14468,0.19639,-13.66949,3.35215,0.19866,-13.22838,3.37387,0.19872
86,8700,-13.02626,3.11812,0.19838,-13.74627,3.15947,0.19947,-13.33203,3.29332,0.19805
87,8800,-13.01736,3.10789,0.19737,-13.77928,3.23409,0.19711,-13.31197,3.31182,0.19831
88,8900,-13.18285,3.03109,0.19839,-13.73321,3.50447,0.19672,-13.40256,3.42987,0.19882
89,9000,-13.18118,3.11113,0.19899,-13.75821,3.31800,0.19836,-13.42329,3.88362,0.19913
90,9100,-13.14866,3.06346,0.19674,-13.81623,3.36612,0.19525,-13.58973,3.32361,0.19736
91,9200,-13.23528,3.09651,0.19603,-13.97016,3.18976,0.19609,-13.45455,3.38308,0.19640
92,9300,-13.17020,3.59257,0.19726,-13.89049,3.32300,0.19498,-13.60686,3.43636,0.19658
93,9400,-13.24837,3.21130,0.19703,-14.01690,3.29222,0.19400,-13.55859,3.66849,0.19521
94,9500,-13.32718,3.34543,0.19800,-13.99807,3.27614,0.19609,-13.60667,3.43271,0.19579
95,9600,-13.30873,3.28534,0.19641,-14.00608,3.36678,0.19480,-13.73026,3.56329,0.19599
96,9700,-13.37239,3.27442,0.19461,-14.15990,3.51664,0.19805,-13.63061,3.71116,0.19606
97,9800,-13.52133,3.40402,0.19729,-14.10157,3.34954,0.19561,-13.71084,3.64519,0.19494
98,9900,-13.47176,3.12138,0.19537,-14.07975,3.48246,0.19630,-13.85970,3.48413,0.19602
99,10000,-13.51680,3.17917,0.19720,-14.34403,3.48784,0.19538,-13.84740,3.53416,0.19464
100,10100,-13.52431,3.56270,0.19484,-14.21249,3.57703,0.19536,-13.78585,3.52626,0.19512
101,10200,-13.55959,3.43926,0.19476,-14.27480,3.38396,0.19434,-13.92031,3.82828,0.19414
102,10300,-13.44422,3.52404,0.19575,-14.30491,3.65406,0.19457,-13.94691,3.82898,0.19526
103,10400,-13.54781,3.59252,0.19363,-14.23982,3.33686,0.19241,-13.88696,3.57308,0.19317
104,10500,-13.58768,3.53303,0.19451,-14.41872,3.45757,0.19558,-14.19707,3.62792,0.19402
105,10600,-13.43263,3.53519,0.19369,-14.35939,3.86519,0.19417,-14.01597,3.76334,0.19310
106,10700,-13.53251,3.45508,0.19421,-14.39951,3.46414,0.19349,-14.08630,3.66765,0.19279
107,10800,-13.64234,3.21462,0.19256,-14.34962,3.66826,0.19190,-14.07778,3.74155,0.19242
108,10900,-13.60316,3.38397,0.19290,-14.49742,3.50092,0.19323,-14.25194,3.56577,0.19397
109,11000,-13.59285,3.41994,0.19401,-14.46415,3.49880,0.19085,-14.13932,3.82731,0.19492
110,11100,-13.60432,3.47199,0.19378,-14.48639,3.47718,0.19236,-14.20509,3.68778,0.19379
111,11200,-13.63421,3.55617,0.19361,-14.55664,3.41457,0.19282,-14.24680,3.86042,0.19429
112,11300,-13.61432,3.40063,0.19371,-14.66480,3.68844,0.19441,-14.35680,3.43602,0.19283
113,11400,-13.69243,3.36006,0.19208,-14.55282,3.68813,0.19300,-14.16130,3.78373,0.19372
114,11500,-13.68162,3.50137,0.19373,-14.57199,3.50269,0.19119,-14.26766,3.91257,0.19371
115,11600,-13.72973,3.60024,0.19248,-14.57937,3.78255,0.19277,-14.10815,3.86333,0.19165
116,11700,-13.67691,3.32294,0.19219,-14.72772,3.48483,0.19370,-14.07673,3.96600,0.19289
117,11800,-13.85064,3.41101,0.19333,-14.55183,3.71883,0.19427,-14.24716,3.86856,0.19205
118,11900,-13.86270,3.34139,0.19345,-14.65101,3.73211,0.19208,-14.25589,3.88363,0.19177
119,12000,-13.78180,3.61842,0.19106,-14.63929,3.79685,0.19162,-14.18425,4.04744,0.19055
120,12100,-13.80695,3.32074,0.19346,-14.54830,3.43730,0.19185,-14.16165,4.46128,0.19119
121,12200,-13.76722,3.38041,0.18982,-14.59558,3.58394,0.18968,-14.52994,4.23318,0.18955
122,12300,-13.92868,3.25746,0.19030,-14.75976,3.66513,0.19166,-14.39030,3.93288,0.19188
123,12400,-13.99265,3.47858,0.19270,-14.58491,3.74732,0.18867,-14.35563,4.02255,0.19243
