iteration,episode,1_iql_loss,1_count_value,2_iql_loss,2_count_value,3_iql_loss,3_count_value
163,16400,2.37047,0.18852,2.27250,0.18663,2.38823,0.18834
164,16500,2.31386,0.18769,2.30419,0.18701,2.28955,0.18511
165,16600,2.32901,0.18950,2.35520,0.18766,2.26673,0.18869
166,16700,2.33536,0.18816,2.30085,0.18644,2.31021,0.18777
167,16800,2.34217,0.18957,2.32968,0.18781,2.28509,0.18770
168,16900,2.31034,0.18826,2.34113,0.18655,2.31398,0.18742
169,17000,2.33885,0.18950,2.37696,0.18693,2.28545,0.18913
170,17100,2.35578,0.18930,2.37599,0.18528,2.29424,0.18520
171,17200,2.36163,0.18836,2.38580,0.18937,2.32299,0.18882
172,17300,2.36688,0.18621,2.41128,0.18713,2.34715,0.18759
173,17400,2.38730,0.18859,2.38046,0.18864,2.34159,0.18666
174,17500,2.32154,0.18807,2.37973,0.18814,2.29351,0.18767
175,17600,2.38876,0.18672,2.36423,0.18557,2.29094,0.18654
176,17700,2.32825,0.18397,2.31372,0.18550,2.28925,0.18686
177,17800,2.35790,0.18832,2.38741,0.18670,2.31314,0.18749
178,17900,2.36139,0.18662,2.36922,0.18552,2.37078,0.18555
179,18000,2.44058,0.18597,2.44002,0.18688,2.31297,0.18639
180,18100,2.54253,0.18591,2.43217,0.18658,2.29394,0.18493
181,18200,2.37478,0.18648,2.44948,0.18734,2.26784,0.18688
182,18300,2.28086,0.18596,2.38398,0.18764,2.30324,0.18402
183,18400,2.32430,0.18479,2.37512,0.18729,2.32810,0.18624
184,18500,2.32138,0.18540,2.43020,0.18412,2.36121,0.18705
185,18600,2.46382,0.18560,2.42059,0.18688,2.32697,0.18522
186,18700,2.32942,0.18442,2.49677,0.18521,2.30341,0.18479
187,18800,2.45090,0.18305,2.40762,0.18590,2.33006,0.18642
188,18900,2.24685,0.18618,2.50255,0.18506,2.26072,0.18434
189,19000,2.24577,0.18517,2.50748,0.18293,2.36270,0.18615
190,19100,2.40950,0.18657,2.37897,0.18521,2.34752,0.18514
191,19200,2.31667,0.18559,2.49059,0.18485,2.38284,0.18612
192,19300,2.37248,0.18570,2.53609,0.18480,2.33621,0.18557
193,19400,2.33706,0.18456,2.45096,0.18584,2.34150,0.18214
194,19500,2.32502,0.18462,2.50334,0.18427,2.40009,0.18752
195,19600,2.34076,0.18665,2.43355,0.18364,2.26287,0.18377
196,19700,2.36914,0.18458,2.47292,0.18669,2.39380,0.18517
197,19800,2.35195,0.18373,2.48504,0.18251,2.33451,0.18357
198,19900,2.29308,0.18505,2.50830,0.18552,2.38059,0.18339
199,20000,2.32495,0.18428,2.54424,0.18346,2.35643,0.18421
200,20100,2.30893,0.18469,2.53045,0.18437,2.29099,0.18419
