iteration,episode,1_iql_loss,1_icm_forward_loss,1_icm_inverse_loss,2_iql_loss,2_icm_forward_loss,2_icm_inverse_loss,3_iql_loss,3_icm_forward_loss,3_icm_inverse_loss,4_iql_loss,4_icm_forward_loss,4_icm_inverse_loss
64,6500,0.75432,0.39897,1.61884,0.88336,0.40077,1.61814,1.09627,0.39433,1.62713,0.97098,0.33166,1.61402
65,6600,1.03018,0.39612,1.61865,1.09944,0.39594,1.61818,1.04951,0.38947,1.62742,1.02882,0.32937,1.61275
66,6700,1.16862,0.39180,1.61751,0.94458,0.39124,1.61765,1.15636,0.38567,1.62683,0.87180,0.32527,1.61318
67,6800,1.01283,0.38810,1.61738,0.82265,0.38759,1.61728,1.04740,0.38245,1.62668,0.98061,0.32193,1.61290
68,6900,1.07682,0.38260,1.61773,0.99388,0.38365,1.61622,0.79615,0.37802,1.62649,0.89160,0.31710,1.61272
69,7000,1.24348,0.37895,1.61710,1.04284,0.37877,1.61654,0.94529,0.37356,1.62632,0.87388,0.31449,1.61287
70,7100,0.80799,0.37452,1.61690,0.94857,0.37374,1.61545,1.09852,0.36971,1.62636,0.94707,0.31184,1.61229
71,7200,0.95955,0.37272,1.61544,0.99957,0.37192,1.61571,1.08894,0.36645,1.62589,0.89518,0.30676,1.61285
72,7300,1.02425,0.36746,1.61633,1.18223,0.36493,1.61557,0.94700,0.36206,1.62473,0.85929,0.30316,1.61285
73,7400,1.01469,0.36276,1.61631,0.76598,0.36152,1.61508,1.08989,0.35980,1.62501,0.87830,0.29938,1.61228
74,7500,0.98934,0.35931,1.61566,1.13478,0.35857,1.61472,0.91991,0.35433,1.62530,0.86957,0.29637,1.61238
75,7600,0.89331,0.35377,1.61543,0.95728,0.35364,1.61492,0.74909,0.34996,1.62493,0.84095,0.29265,1.61223
76,7700,1.11385,0.35162,1.61538,0.91942,0.35117,1.61403,0.85189,0.34745,1.62401,0.85970,0.28835,1.61238
77,7800,1.17261,0.34675,1.61493,0.98744,0.34631,1.61412,0.81966,0.34201,1.62409,0.89972,0.28674,1.61221
78,7900,1.06764,0.34139,1.61439,0.98996,0.34412,1.61362,0.95372,0.34053,1.62371,0.92359,0.28232,1.61142
79,8000,1.05914,0.33809,1.61532,1.04078,0.34101,1.61307,0.95088,0.33464,1.62324,0.92115,0.27992,1.61200
80,8100,1.07614,0.33593,1.61386,1.19697,0.33594,1.61340,0.91231,0.33231,1.62296,0.84492,0.27602,1.61144
81,8200,0.99940,0.33077,1.61447,0.95290,0.33248,1.61348,0.96678,0.32845,1.62241,0.94485,0.27295,1.61210
82,8300,1.49051,0.32732,1.61428,0.77001,0.32857,1.61348,1.11653,0.32480,1.62255,0.95319,0.26997,1.61194
83,8400,1.15808,0.32396,1.61402,1.18778,0.32576,1.61346,1.04247,0.32159,1.62191,0.89669,0.26657,1.61176
84,8500,0.91549,0.31969,1.61323,0.89801,0.32145,1.61330,0.99977,0.31735,1.62113,0.83720,0.26338,1.61148
85,8600,1.21120,0.31508,1.61296,0.81888,0.31797,1.61235,1.03106,0.31457,1.62124,0.96332,0.26039,1.61214
86,8700,0.89689,0.31212,1.61223,0.75640,0.31477,1.61273,1.16856,0.30975,1.62015,0.86037,0.25724,1.61135
87,8800,1.03120,0.30995,1.61167,1.43082,0.31073,1.61175,0.76091,0.30532,1.61971,0.81919,0.25377,1.61164
88,8900,0.83563,0.30477,1.61152,0.91227,0.30816,1.61195,1.29482,0.30210,1.62038,0.88507,0.25146,1.61106
89,9000,1.03851,0.30168,1.61160,1.00945,0.30406,1.61122,0.91026,0.29967,1.61921,0.82494,0.24795,1.61112
90,9100,0.82398,0.29857,1.61145,0.83465,0.30148,1.61072,0.87659,0.29682,1.61921,0.82853,0.24467,1.61073
91,9200,1.23526,0.29489,1.61192,0.86928,0.29732,1.61146,1.12069,0.29277,1.61933,0.88334,0.24241,1.61144
92,9300,1.09769,0.29083,1.61122,1.09374,0.29424,1.60922,0.98708,0.28966,1.61799,0.88174,0.24053,1.61066
93,9400,1.09472,0.28879,1.61042,1.03613,0.28987,1.61045,0.69905,0.28563,1.61801,0.94526,0.23732,1.61112
94,9500,0.95841,0.28439,1.61157,0.75857,0.28766,1.60940,0.86080,0.28300,1.61730,0.92850,0.23394,1.61101
95,9600,0.88437,0.28256,1.61019,0.95656,0.28449,1.60894,0.81837,0.27914,1.61761,0.94958,0.23123,1.61070
96,9700,0.97974,0.27899,1.61098,0.94435,0.28053,1.60907,0.96543,0.27613,1.61705,0.81799,0.22752,1.61104
97,9800,0.63075,0.27485,1.61025,0.99285,0.27718,1.60937,1.08351,0.27238,1.61773,0.78837,0.22578,1.61078
98,9900,1.19605,0.27186,1.61006,0.86021,0.27360,1.60913,1.15340,0.26969,1.61666,0.92720,0.22319,1.61054
99,10000,0.97601,0.26854,1.60950,1.03989,0.27070,1.60859,1.19602,0.26694,1.61620,0.96413,0.22080,1.61084
100,10100,1.13870,0.26522,1.61012,1.28014,0.26829,1.60893,0.84037,0.26313,1.61585,0.89361,0.21826,1.61024
101,10200,1.00408,0.26195,1.60939,0.82730,0.26449,1.60846,0.93455,0.26181,1.61556,0.85649,0.21527,1.61052
102,10300,0.86350,0.25911,1.60936,1.14486,0.26057,1.60741,0.88825,0.25785,1.61532,0.83255,0.21268,1.61028
103,10400,1.21423,0.25627,1.60873,0.82392,0.25822,1.60796,1.06578,0.25508,1.61509,0.90364,0.21055,1.61016
104,10500,0.95751,0.25304,1.60802,0.86598,0.25589,1.60713,0.97124,0.25221,1.61499,0.91116,0.20733,1.61017
105,10600,1.02255,0.24996,1.60738,1.18688,0.25131,1.60800,1.04266,0.24777,1.61541,0.83102,0.20525,1.60999
106,10700,1.02969,0.24721,1.60823,0.93963,0.24986,1.60695,1.45516,0.24671,1.61445,0.77817,0.20281,1.60975
107,10800,1.07344,0.24412,1.60808,0.80717,0.24596,1.60695,1.05801,0.24218,1.61405,0.84626,0.20108,1.60988
108,10900,1.32605,0.24127,1.60719,0.96688,0.24308,1.60745,1.14397,0.23958,1.61325,0.78480,0.19834,1.60995
109,11000,1.22456,0.23886,1.60830,0.76576,0.24062,1.60739,1.16791,0.23703,1.61351,0.86940,0.19532,1.60983
110,11100,1.00869,0.23634,1.60696,0.95888,0.23762,1.60679,0.95988,0.23413,1.61306,0.87235,0.19400,1.60996
111,11200,0.91874,0.23319,1.60758,0.74388,0.23471,1.60576,1.03276,0.23109,1.61326,0.74826,0.19100,1.60980
112,11300,1.33853,0.23036,1.60770,0.97733,0.23213,1.60558,0.94470,0.22929,1.61200,0.89030,0.18925,1.60979
113,11400,0.97452,0.22714,1.60666,1.27207,0.22912,1.60567,1.63916,0.22614,1.61216,0.86221,0.18596,1.60980
114,11500,0.98038,0.22450,1.60763,0.98180,0.22657,1.60602,0.87135,0.22365,1.61140,0.92692,0.18434,1.60941
115,11600,0.94606,0.22182,1.60679,0.98489,0.22316,1.60516,0.71508,0.22060,1.61139,0.93883,0.18220,1.60938
116,11700,0.94288,0.21923,1.60610,0.98687,0.22140,1.60545,0.90677,0.21737,1.61110,0.79920,0.17978,1.60961
117,11800,1.21470,0.21674,1.60513,0.84816,0.21859,1.60451,0.86332,0.21575,1.61131,0.85666,0.17821,1.60900
118,11900,1.02765,0.21341,1.60560,0.97543,0.21550,1.60537,1.09767,0.21161,1.61090,0.89183,0.17620,1.60954
119,12000,0.70479,0.21126,1.60555,0.81505,0.21424,1.60506,1.25023,0.21009,1.60983,0.87996,0.17339,1.60946
120,12100,1.07744,0.20957,1.60508,1.05869,0.20914,1.60531,0.82331,0.20780,1.61058,0.89751,0.17153,1.60913
121,12200,1.06928,0.20681,1.60611,0.91819,0.20741,1.60475,0.78903,0.20514,1.61001,0.87870,0.16965,1.60932
122,12300,0.99608,0.20357,1.60498,1.08673,0.20510,1.60517,0.94624,0.20243,1.60952,0.74787,0.16737,1.60901
123,12400,0.98680,0.20176,1.60453,1.21898,0.20343,1.60448,1.22083,0.20083,1.60881,1.01706,0.16559,1.60916
124,12500,0.87431,0.19901,1.60465,1.00502,0.20086,1.60403,1.17290,0.19744,1.60903,0.83958,0.16380,1.60885
125,12600,1.13176,0.19641,1.60426,1.15544,0.19818,1.60374,0.71565,0.19607,1.60907,0.79921,0.16149,1.60904
126,12700,0.97655,0.19483,1.60428,0.72765,0.19601,1.60412,1.01677,0.19287,1.60934,0.86252,0.15983,1.60885
127,12800,1.06474,0.19263,1.60327,0.71180,0.19350,1.60341,1.08546,0.19069,1.60818,0.90298,0.15746,1.60896
128,12900,1.03881,0.18918,1.60433,0.77289,0.19152,1.60290,0.72399,0.18977,1.60779,0.86480,0.15624,1.60882
129,13000,1.03138,0.18757,1.60348,0.77753,0.18984,1.60324,1.03575,0.18598,1.60719,0.84338,0.15414,1.60805
130,13100,1.23895,0.18538,1.60339,0.93479,0.18745,1.60215,0.77471,0.18435,1.60718,0.78408,0.15215,1.60826
131,13200,1.16164,0.18335,1.60304,0.68513,0.18424,1.60178,1.08636,0.18126,1.60703,0.84809,0.15059,1.60843
132,13300,1.27849,0.18161,1.60281,0.80246,0.18211,1.60273,0.90895,0.18000,1.60686,0.86628,0.14825,1.60789
133,13400,0.88356,0.17934,1.60280,1.15363,0.18050,1.60324,0.94901,0.17743,1.60702,0.82604,0.14706,1.60807
134,13500,0.89068,0.17692,1.60253,1.08011,0.17900,1.60167,1.23105,0.17518,1.60643,0.87241,0.14525,1.60796
135,13600,1.04320,0.17407,1.60258,0.69570,0.17570,1.60191,1.01670,0.17366,1.60572,0.87205,0.14378,1.60763
136,13700,0.79824,0.17296,1.60235,1.01510,0.17410,1.60079,1.18257,0.17163,1.60566,0.84948,0.14137,1.60752
137,13800,1.38285,0.17098,1.60166,0.92614,0.17257,1.60089,0.93149,0.16942,1.60542,1.01011,0.14033,1.60757
138,13900,1.02978,0.16859,1.60203,0.90284,0.16996,1.60132,0.82194,0.16822,1.60491,0.77145,0.13841,1.60751
139,14000,1.28559,0.16607,1.60207,0.84585,0.16816,1.60159,0.85318,0.16527,1.60491,0.84439,0.13673,1.60747
140,14100,1.20196,0.16399,1.60211,0.82067,0.16618,1.60133,0.73968,0.16352,1.60473,0.90813,0.13534,1.60752
141,14200,1.00331,0.16244,1.60224,1.13994,0.16391,1.60070,0.86597,0.16285,1.60443,0.95090,0.13384,1.60746
