iteration,episode,1_iql_loss,1_rnd_forward_loss,2_iql_loss,2_rnd_forward_loss,3_iql_loss,3_rnd_forward_loss
0,100,25.84014,1.04754,26.34797,1.06032,27.00498,1.07178
1,200,9.18168,1.02370,9.34275,1.02909,9.20719,1.02923
2,300,2.88599,1.00700,3.06727,1.01739,2.83713,1.01243
3,400,1.66739,0.99223,1.73898,0.99612,1.67358,0.99017
4,500,1.13356,0.99022,1.15585,0.98672,1.18400,0.98816
5,600,0.90649,0.97521,0.91930,0.97142,0.98024,0.97861
6,700,0.77939,0.95980,0.81150,0.95551,0.84733,0.96098
7,800,0.71419,0.94585,0.71933,0.95056,0.74650,0.95286
8,900,0.63926,0.92907,0.67518,0.93918,0.68098,0.94214
9,1000,0.59293,0.91446,0.59616,0.92096,0.60143,0.93211
10,1100,0.56994,0.90528,0.55399,0.91046,0.56841,0.92918
11,1200,0.53538,0.89235,0.53245,0.90007,0.54669,0.92218
12,1300,0.53271,0.88158,0.53273,0.88953,0.54995,0.91200
13,1400,0.53582,0.87376,0.51949,0.87676,0.53587,0.90282
14,1500,0.52250,0.86601,0.52868,0.86810,0.53443,0.89268
15,1600,0.52094,0.85520,0.53093,0.85511,0.53629,0.88911
16,1700,0.54615,0.85224,0.51850,0.84105,0.53955,0.87416
17,1800,0.54583,0.83166,0.53098,0.82245,0.53780,0.86562
18,1900,0.54142,0.82400,0.51303,0.80979,0.52706,0.85237
19,2000,0.53757,0.80955,0.52952,0.79678,0.53329,0.84301
20,2100,0.54908,0.79798,0.52924,0.78517,0.53284,0.83474
21,2200,0.53324,0.78500,0.52871,0.77315,0.53333,0.82119
22,2300,0.52265,0.76992,0.53490,0.76045,0.53934,0.81277
23,2400,0.51165,0.75894,0.52779,0.74848,0.54909,0.80061
24,2500,0.53211,0.74968,0.52706,0.73512,0.54594,0.79149
25,2600,0.52834,0.73877,0.53637,0.72364,0.54505,0.78142
26,2700,0.53258,0.72506,0.52781,0.70947,0.55236,0.76963
27,2800,0.53169,0.71188,0.51686,0.69733,0.54907,0.75564
28,2900,0.52834,0.69991,0.53151,0.68838,0.55038,0.74415
29,3000,0.56094,0.68957,0.52922,0.67469,0.54051,0.73004
30,3100,0.54768,0.67908,0.54217,0.66234,0.55218,0.71798
31,3200,0.53586,0.66578,0.52904,0.64953,0.56873,0.70401
32,3300,0.59001,0.65372,0.53005,0.63915,0.55472,0.69609
33,3400,0.55930,0.64415,0.53235,0.62920,0.55436,0.68108
34,3500,0.54931,0.63301,0.54214,0.61788,0.60008,0.66878
35,3600,0.54114,0.62178,0.54828,0.60822,0.56001,0.65915
36,3700,0.56198,0.61312,0.53313,0.59766,0.58519,0.64487
37,3800,0.54664,0.60306,0.53793,0.58871,0.55466,0.63405
38,3900,0.58278,0.59314,0.52806,0.57813,0.56020,0.62419
39,4000,0.55070,0.58098,0.53780,0.56815,0.55870,0.60986
40,4100,0.57524,0.57412,0.55590,0.55887,0.56951,0.60175
41,4200,0.56969,0.56481,0.54522,0.54934,0.64150,0.59113
42,4300,0.58397,0.55366,0.53888,0.53788,0.59858,0.58256
43,4400,0.55097,0.54531,0.58238,0.53145,0.61702,0.57076
44,4500,0.57900,0.53569,0.55891,0.52367,0.61886,0.56252
45,4600,0.61814,0.52871,0.56178,0.51457,0.61719,0.55075
46,4700,0.57926,0.51794,0.55913,0.50627,0.61914,0.53957
47,4800,0.58906,0.51276,0.57116,0.49763,0.60079,0.52995
48,4900,0.59185,0.50281,0.56557,0.48960,0.63756,0.52145
49,5000,0.58311,0.49462,0.58709,0.48189,0.63292,0.51312
50,5100,0.60924,0.48754,0.58655,0.47405,0.59831,0.50542
51,5200,0.58723,0.48146,0.58956,0.46744,0.60637,0.49715
52,5300,0.62427,0.47322,0.58802,0.46008,0.60878,0.48815
53,5400,0.60861,0.46334,0.59122,0.45097,0.65165,0.48130
54,5500,0.59628,0.45695,0.60470,0.44618,0.61881,0.47343
55,5600,0.60088,0.44936,0.60319,0.43780,0.61199,0.46362
56,5700,0.63110,0.44072,0.59193,0.43138,0.64381,0.45477
57,5800,0.68160,0.43687,0.60825,0.42528,0.63012,0.45023
58,5900,0.62698,0.42756,0.60419,0.41736,0.60284,0.44148
59,6000,0.62827,0.42137,0.62414,0.41228,0.64458,0.43237
60,6100,0.67014,0.41604,0.63786,0.40462,0.62370,0.42731
61,6200,0.62698,0.40914,0.63943,0.39788,0.63028,0.41998
62,6300,0.64508,0.40436,0.64798,0.39271,0.63042,0.41253
63,6400,0.70613,0.39740,0.62532,0.38489,0.64103,0.40753
64,6500,0.62964,0.39162,0.64844,0.38094,0.62959,0.40223
65,6600,0.62764,0.38375,0.63757,0.37340,0.67546,0.39430
66,6700,0.64764,0.37626,0.63705,0.36762,0.64485,0.38626
67,6800,0.63518,0.37297,0.65550,0.36038,0.63547,0.38366
68,6900,0.62796,0.36888,0.64177,0.35727,0.68158,0.37500
69,7000,0.65323,0.36129,0.67647,0.35066,0.64979,0.37050
70,7100,0.67474,0.35433,0.65825,0.34664,0.71462,0.36385
71,7200,0.67748,0.35031,0.67864,0.33960,0.68103,0.35782
72,7300,0.66003,0.34469,0.69531,0.33526,0.67480,0.35341
73,7400,0.64236,0.34033,0.67691,0.32962,0.63742,0.34710
74,7500,0.68047,0.33517,0.68261,0.32554,0.64939,0.34046
75,7600,0.69212,0.32959,0.68308,0.32051,0.63302,0.33590
76,7700,0.65747,0.32524,0.66365,0.31583,0.70221,0.33082
77,7800,0.67937,0.31939,0.68279,0.31141,0.68549,0.32591
78,7900,0.66769,0.31493,0.71807,0.30528,0.67363,0.31989
79,8000,0.66029,0.30970,0.70469,0.30053,0.66770,0.31643
80,8100,0.67493,0.30537,0.72147,0.29644,0.69568,0.31004
81,8200,0.70894,0.30208,0.69331,0.29058,0.68303,0.30644
82,8300,0.73075,0.29692,0.72233,0.28701,0.67816,0.30232
83,8400,0.66431,0.29283,0.70548,0.28240,0.70492,0.29936
84,8500,0.65903,0.28832,0.71079,0.27972,0.65976,0.29346
85,8600,0.68066,0.28298,0.72022,0.27626,0.67303,0.28883
86,8700,0.67188,0.27889,0.71275,0.27076,0.67456,0.28468
87,8800,0.71042,0.27508,0.70578,0.26809,0.68471,0.27972
88,8900,0.70882,0.27195,0.71964,0.26345,0.69960,0.27540
89,9000,0.68081,0.26750,0.71188,0.25938,0.77107,0.27201
90,9100,0.67241,0.26434,0.70620,0.25602,0.68342,0.26718
91,9200,0.68608,0.25942,0.68832,0.25035,0.78001,0.26309
92,9300,0.66519,0.25505,0.68549,0.24809,0.68729,0.25971
93,9400,0.67988,0.25310,0.67748,0.24391,0.76674,0.25592
94,9500,0.67574,0.24884,0.70150,0.24124,0.70581,0.25204
95,9600,0.67318,0.24456,0.71446,0.23687,0.71253,0.24763
96,9700,0.70915,0.24179,0.70812,0.23417,0.70149,0.24508
97,9800,0.68847,0.23799,0.70809,0.23048,0.74691,0.24155
98,9900,0.69489,0.23429,0.73786,0.22764,0.71216,0.23829
99,10000,0.70549,0.23158,0.72778,0.22490,0.74787,0.23518
100,10100,0.71328,0.22760,0.71034,0.21976,0.70180,0.23167
101,10200,0.68722,0.22417,0.71482,0.21769,0.70549,0.22911
102,10300,0.68966,0.22124,0.73174,0.21410,0.73693,0.22509
103,10400,0.72616,0.21871,0.73459,0.21227,0.74744,0.22097
104,10500,0.69232,0.21545,0.74046,0.20910,0.72024,0.21803
105,10600,0.68442,0.21223,0.71410,0.20478,0.73303,0.21608
106,10700,0.66954,0.20957,0.70060,0.20264,0.71000,0.21219
107,10800,0.69469,0.20596,0.70713,0.19955,0.75967,0.20926
108,10900,0.69160,0.20390,0.70158,0.19724,0.72932,0.20561
109,11000,0.68853,0.20093,0.71168,0.19438,0.77209,0.20344
110,11100,0.71074,0.19775,0.70092,0.19287,0.70789,0.20134
111,11200,0.68631,0.19541,0.68701,0.18975,0.72980,0.19765
112,11300,0.71957,0.19241,0.71065,0.18591,0.70288,0.19680
113,11400,0.67208,0.19009,0.71961,0.18401,0.74220,0.19277
114,11500,0.68996,0.18839,0.68862,0.18166,0.78034,0.19223
115,11600,0.69878,0.18644,0.68726,0.17893,0.73103,0.18877
116,11700,0.69196,0.18320,0.70687,0.17706,0.74336,0.18562
117,11800,0.67528,0.18226,0.68350,0.17530,0.72842,0.18305
118,11900,0.68026,0.17833,0.69654,0.17248,0.72547,0.18224
119,12000,0.71144,0.17561,0.69109,0.17011,0.72710,0.17973
120,12100,0.73441,0.17431,0.69423,0.16778,0.73469,0.17751
121,12200,0.73200,0.17246,0.68601,0.16623,0.75298,0.17491
122,12300,0.69771,0.16931,0.68116,0.16452,0.76779,0.17114
123,12400,0.68491,0.16758,0.69030,0.16168,0.73417,0.17059
124,12500,0.79691,0.16581,0.68821,0.15980,0.74166,0.16794
125,12600,0.69374,0.16388,0.67221,0.15854,0.74739,0.16702
126,12700,0.69300,0.16235,0.69023,0.15655,0.71509,0.16591
127,12800,0.69937,0.15997,0.67697,0.15403,0.73051,0.16301
128,12900,0.69782,0.15917,0.67770,0.15429,0.70821,0.16162
129,13000,0.70392,0.15751,0.71177,0.15255,0.72140,0.15828
130,13100,0.67801,0.15553,0.69363,0.15064,0.74354,0.15838
131,13200,0.69000,0.15308,0.67053,0.14908,0.72747,0.15682
132,13300,0.68662,0.15175,0.66400,0.14691,0.73178,0.15483
133,13400,0.69082,0.15131,0.69107,0.14556,0.73624,0.15401
134,13500,0.68717,0.14977,0.67257,0.14541,0.72043,0.15351
