iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_rnd_forward_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_rnd_forward_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_rnd_forward_loss,4_maddpg_actor_loss,4_maddpg_critic_loss,4_rnd_forward_loss
23,2400,-11.94941,1.89644,0.31404,-11.91919,1.06190,0.31523,-11.98190,1.79922,0.31420,-11.73744,1.19101,0.31474
24,2500,-11.96282,1.18839,0.29934,-11.85176,1.13480,0.29742,-11.80584,1.53159,0.29803,-11.66850,1.50492,0.29648
25,2600,-11.96435,1.23840,0.28488,-11.80898,1.40002,0.28332,-12.01262,1.09316,0.28395,-11.66056,0.92014,0.28442
26,2700,-11.96071,1.13152,0.27032,-11.85907,1.19473,0.27064,-11.86196,1.07563,0.26996,-11.63195,0.85886,0.27047
27,2800,-11.80807,1.21776,0.25669,-11.93420,1.23179,0.25738,-11.90021,1.48919,0.25800,-11.61611,0.93936,0.25468
28,2900,-11.78615,1.18314,0.24553,-11.82386,1.20860,0.24645,-11.98471,1.34956,0.24414,-11.57229,1.22367,0.24549
29,3000,-11.83079,1.11558,0.23576,-11.64501,1.30760,0.23424,-11.85575,1.27967,0.23455,-11.61315,1.35251,0.23520
30,3100,-11.67802,1.06795,0.22523,-11.78997,1.13958,0.22521,-11.80976,1.32271,0.22391,-11.43717,1.54421,0.22348
31,3200,-11.70208,1.14548,0.21775,-11.61431,1.08098,0.21600,-11.78489,1.17340,0.21727,-11.40675,1.33788,0.21727
32,3300,-11.65734,1.43075,0.20968,-11.57420,1.31538,0.20874,-11.71551,1.25669,0.20841,-11.43066,1.23779,0.20892
33,3400,-11.51091,1.44581,0.20381,-11.69990,1.36980,0.20381,-11.53291,1.66789,0.20280,-11.31506,1.19455,0.20178
34,3500,-11.61213,1.46758,0.19770,-11.46967,1.27701,0.19818,-11.78303,1.44486,0.19805,-11.18595,1.15729,0.19718
35,3600,-11.50133,1.14956,0.19356,-11.39927,1.56267,0.19237,-11.56677,1.29113,0.19315,-11.16370,1.05656,0.19264
36,3700,-11.33533,1.27419,0.18851,-11.55518,1.28711,0.18895,-11.40465,1.03230,0.18728,-11.12472,0.94844,0.18725
37,3800,-11.40210,1.16346,0.18463,-11.26826,1.50594,0.18435,-11.35037,0.98961,0.18459,-10.99690,0.88223,0.18345
38,3900,-11.23615,1.02312,0.17977,-11.12091,1.19509,0.18046,-11.30549,1.00400,0.18033,-10.97469,1.06983,0.18056
39,4000,-11.13177,1.00705,0.17647,-11.13108,1.15376,0.17724,-11.17138,1.00574,0.17743,-10.94005,1.10513,0.17752
40,4100,-11.19602,1.00606,0.17192,-11.03547,1.23913,0.17079,-11.09435,1.13788,0.17203,-10.77580,0.99560,0.17132
41,4200,-11.09627,1.03087,0.16812,-11.15326,1.26794,0.16905,-11.00932,1.09361,0.16834,-10.75195,0.90024,0.16918
42,4300,-10.90819,1.01576,0.16495,-10.82091,1.16446,0.16388,-10.96850,1.00972,0.16483,-10.59838,0.91050,0.16429
43,4400,-10.88163,1.03610,0.16134,-10.80108,1.23721,0.16105,-10.88013,1.11871,0.16134,-10.50824,0.90937,0.16130
44,4500,-10.76168,1.22282,0.15878,-10.70015,1.11173,0.15914,-10.83846,1.18773,0.15832,-10.45425,0.92252,0.15809
45,4600,-10.62457,1.14701,0.15574,-10.61784,1.39506,0.15594,-10.71064,1.12797,0.15605,-10.52835,0.97016,0.15516
46,4700,-10.82780,1.21617,0.15367,-10.47955,1.21996,0.15410,-10.57026,1.04514,0.15279,-10.31887,1.09026,0.15352
47,4800,-10.53654,1.10669,0.15100,-10.37185,1.14381,0.15044,-10.47342,1.03959,0.15041,-10.28016,0.91624,0.15080
48,4900,-10.35885,1.16279,0.14882,-10.20263,1.13582,0.14801,-10.34900,0.99246,0.14954,-10.09227,0.91910,0.14944
49,5000,-10.45118,1.15119,0.14733,-10.12151,1.05796,0.14710,-10.27810,1.04217,0.14606,-10.11612,0.94757,0.14639
50,5100,-10.40293,1.19698,0.14423,-10.07561,1.06941,0.14363,-10.21998,1.30492,0.14340,-9.92516,1.14546,0.14442
51,5200,-10.13623,1.12723,0.14144,-9.98303,1.06128,0.14126,-10.12858,1.25251,0.14156,-9.88441,1.04759,0.14138
52,5300,-10.07304,1.04679,0.14004,-9.90738,1.09633,0.13996,-10.24979,1.28892,0.13950,-9.90833,1.05797,0.13910
53,5400,-10.01731,1.07713,0.13746,-9.87112,1.24766,0.13792,-9.96940,1.22046,0.13743,-9.76992,1.02267,0.13753
54,5500,-10.01463,1.18221,0.13534,-9.65032,1.08248,0.13552,-9.91961,1.05452,0.13527,-9.61098,1.06477,0.13488
55,5600,-9.81783,1.19123,0.13366,-9.63879,1.03378,0.13304,-9.80309,1.10038,0.13300,-9.58023,1.09089,0.13323
56,5700,-9.77350,1.16031,0.13101,-9.47664,1.07730,0.13100,-9.70447,1.46864,0.13079,-9.47591,1.04124,0.13215
57,5800,-9.62051,1.13465,0.12931,-9.46067,0.97508,0.12926,-9.74180,1.83748,0.12886,-9.41921,1.30679,0.12900
58,5900,-9.49698,1.20630,0.12709,-9.34283,1.20212,0.12706,-9.41918,1.45050,0.12725,-9.38109,1.06129,0.12696
59,6000,-9.60981,1.26113,0.12558,-9.28770,1.12927,0.12526,-9.38817,1.14296,0.12542,-9.29031,1.14668,0.12498
60,6100,-9.34491,1.27531,0.12324,-9.19628,1.10261,0.12376,-9.28611,1.18104,0.12399,-9.10863,1.03994,0.12386
61,6200,-9.24620,1.15970,0.12222,-8.96728,1.31219,0.12208,-9.33145,1.21045,0.12182,-9.05094,1.16862,0.12232
62,6300,-9.19407,1.14484,0.12142,-8.94817,1.26306,0.12093,-9.19735,1.22048,0.12040,-8.97731,1.04192,0.12024
63,6400,-8.97861,1.19344,0.11931,-8.79032,1.04286,0.11938,-9.19914,1.01568,0.11972,-9.01419,0.96319,0.12008
64,6500,-9.07462,1.21296,0.11763,-8.81637,1.01451,0.11833,-9.08273,1.20926,0.11823,-8.90103,0.96424,0.11849
65,6600,-8.99261,1.13438,0.11683,-8.65571,1.04009,0.11703,-8.89929,1.34938,0.11723,-8.75583,1.06126,0.11664
66,6700,-8.71596,1.06904,0.11499,-8.58039,0.94315,0.11490,-8.97217,1.08035,0.11577,-8.77741,1.27712,0.11550
67,6800,-8.64035,1.27929,0.11460,-8.56443,1.00240,0.11412,-8.82724,1.06034,0.11352,-8.55492,1.11531,0.11424
68,6900,-8.73328,1.17620,0.11280,-8.45990,0.95281,0.11218,-8.78121,1.16337,0.11312,-8.47439,0.94053,0.11276
69,7000,-8.46814,1.11022,0.11140,-8.35756,0.96820,0.11122,-8.67713,1.18797,0.11136,-8.51504,1.00202,0.11102
70,7100,-8.40950,1.02691,0.11038,-8.29066,0.99723,0.11002,-8.64875,1.08511,0.11028,-8.37167,1.03000,0.10934
71,7200,-8.41083,1.06181,0.10887,-8.22695,1.07467,0.10889,-8.42329,0.97379,0.10865,-8.36986,0.98405,0.10945
72,7300,-8.31873,1.04264,0.10799,-8.18249,1.18024,0.10755,-8.40298,1.08837,0.10794,-8.34889,1.05179,0.10751
73,7400,-8.18793,1.00371,0.10669,-8.00476,1.10698,0.10659,-8.31429,1.08971,0.10709,-8.23197,1.13400,0.10633
74,7500,-8.04570,1.10334,0.10517,-7.94073,1.05295,0.10504,-8.19946,1.22539,0.10534,-8.06998,0.95795,0.10521
75,7600,-8.06988,1.12279,0.10435,-7.93446,1.15385,0.10436,-8.13367,1.08193,0.10427,-8.04231,0.97089,0.10428
76,7700,-7.91219,1.07630,0.10301,-7.72770,1.10214,0.10320,-8.03563,1.07122,0.10273,-7.93839,0.95585,0.10312
77,7800,-7.76701,1.09536,0.10159,-7.71751,1.12127,0.10174,-7.89446,1.16160,0.10143,-7.88561,1.13782,0.10195
78,7900,-7.72980,1.00705,0.10054,-7.63935,1.13240,0.10065,-7.89871,1.06198,0.10047,-7.91348,1.18298,0.10060
79,8000,-7.62660,1.06203,0.09919,-7.58450,1.08884,0.09942,-7.81886,1.05116,0.09976,-7.73830,0.96833,0.09954
80,8100,-7.55035,0.96706,0.09900,-7.53093,1.11279,0.09807,-7.70065,1.06146,0.09820,-7.72873,0.91055,0.09827
81,8200,-7.49239,1.02209,0.09693,-7.33831,1.08600,0.09717,-7.61108,1.11156,0.09728,-7.75705,0.87481,0.09704
82,8300,-7.41771,1.13915,0.09611,-7.33217,1.08633,0.09627,-7.47406,1.10357,0.09636,-7.70855,0.99013,0.09646
83,8400,-7.22366,1.02332,0.09530,-7.24839,1.07929,0.09533,-7.43391,1.03486,0.09589,-7.62273,0.88013,0.09575
84,8500,-7.23564,1.06973,0.09405,-7.19961,1.16413,0.09455,-7.34354,0.94746,0.09453,-7.51825,0.99028,0.09464
85,8600,-7.15181,1.03658,0.09344,-7.07716,1.00176,0.09367,-7.27594,1.08001,0.09339,-7.46795,1.06060,0.09366
86,8700,-7.10916,1.08990,0.09263,-7.02328,1.11188,0.09188,-7.23769,1.07887,0.09225,-7.39654,1.02292,0.09234
87,8800,-6.95341,1.15718,0.09165,-6.91374,1.09995,0.09133,-7.14111,0.99924,0.09169,-7.32315,0.94842,0.09153
88,8900,-6.98930,1.10648,0.09069,-6.90663,1.11559,0.09048,-6.99194,0.99993,0.09022,-7.26236,1.08652,0.09122
89,9000,-6.84212,1.03002,0.09017,-6.86994,1.14673,0.08976,-6.91231,1.03146,0.09003,-7.25560,0.93054,0.08969
90,9100,-6.75007,0.97290,0.08923,-6.79440,1.06379,0.08905,-6.85485,1.00704,0.08942,-7.17631,1.03600,0.08905
91,9200,-6.70392,1.03980,0.08800,-6.70858,1.05599,0.08783,-6.79348,1.02369,0.08816,-7.10068,0.94878,0.08802
92,9300,-6.61873,1.01850,0.08753,-6.64674,1.08149,0.08734,-6.72657,0.99067,0.08727,-7.09134,0.91614,0.08691
93,9400,-6.57910,1.08046,0.08646,-6.56831,1.18258,0.08619,-6.68431,1.01626,0.08588,-7.00269,0.97155,0.08626
94,9500,-6.51875,1.04769,0.08574,-6.48466,1.05368,0.08540,-6.58807,0.98180,0.08546,-7.00646,0.94714,0.08546
95,9600,-6.42755,1.01254,0.08496,-6.47225,1.11230,0.08475,-6.52884,1.02881,0.08470,-6.92850,0.87944,0.08499
96,9700,-6.40421,0.97629,0.08399,-6.35763,0.99486,0.08398,-6.42125,1.02258,0.08402,-6.86309,0.90694,0.08347
97,9800,-6.36423,1.02101,0.08328,-6.30224,0.96604,0.08313,-6.35533,1.03787,0.08297,-6.82438,1.01334,0.08326
98,9900,-6.24297,1.01674,0.08230,-6.23925,1.01965,0.08250,-6.34845,1.02593,0.08240,-6.78146,0.95668,0.08204
99,10000,-6.19949,1.04676,0.08174,-6.22476,1.02402,0.08135,-6.28214,1.04916,0.08166,-6.72863,1.03812,0.08177
100,10100,-6.17381,1.04824,0.08086,-6.07695,1.10402,0.08077,-6.16876,1.09259,0.08126,-6.64613,0.87667,0.08120
101,10200,-6.10139,1.11952,0.08041,-6.11009,1.07357,0.08065,-6.09804,0.96593,0.08016,-6.62652,0.94496,0.08051
102,10300,-6.02595,0.96397,0.08015,-5.96564,0.97595,0.07978,-6.07483,0.99035,0.07996,-6.61640,0.93906,0.07934
103,10400,-5.94660,1.01618,0.07920,-5.94240,1.02423,0.07871,-6.01512,1.05786,0.07906,-6.52295,0.98244,0.07955
104,10500,-5.91867,1.04415,0.07892,-5.92887,1.07448,0.07815,-6.01762,1.09089,0.07779,-6.45906,0.97524,0.07856
105,10600,-5.79891,0.93907,0.07750,-5.84798,0.92197,0.07773,-5.84135,1.04958,0.07754,-6.46178,1.00966,0.07774
106,10700,-5.80972,1.04415,0.07694,-5.76199,1.08704,0.07712,-5.89166,1.03518,0.07694,-6.36814,0.96757,0.07726
107,10800,-5.71681,0.96366,0.07695,-5.68921,1.04207,0.07655,-5.74567,1.08209,0.07642,-6.35063,0.86497,0.07597
108,10900,-5.65518,1.02341,0.07577,-5.62860,1.05561,0.07539,-5.72765,1.01817,0.07544,-6.34040,0.88218,0.07572
109,11000,-5.65592,1.15315,0.07499,-5.63115,1.09918,0.07501,-5.63182,1.02345,0.07469,-6.28632,1.04288,0.07492
110,11100,-5.56742,0.99918,0.07440,-5.61968,0.98598,0.07438,-5.59363,0.93115,0.07449,-6.24241,0.89816,0.07443
111,11200,-5.53470,1.04494,0.07349,-5.50633,1.00073,0.07373,-5.50991,1.02169,0.07365,-6.25700,0.95058,0.07369
112,11300,-5.41260,0.99739,0.07260,-5.42126,1.02942,0.07303,-5.47533,1.07352,0.07280,-6.20640,0.91428,0.07303
113,11400,-5.41193,1.08386,0.07241,-5.33790,1.05415,0.07274,-5.45575,0.98382,0.07212,-6.16125,0.96297,0.07236
114,11500,-5.26260,1.01391,0.07185,-5.32830,1.05356,0.07184,-5.36240,1.05642,0.07191,-6.09154,1.08652,0.07183
115,11600,-5.33122,1.02666,0.07134,-5.20638,1.04184,0.07104,-5.32207,1.05057,0.07097,-6.09300,1.00113,0.07109
116,11700,-5.22484,0.95480,0.07047,-5.22279,1.02599,0.07061,-5.25712,1.03726,0.07032,-6.05450,0.90237,0.07058
117,11800,-5.21884,1.10631,0.06973,-5.15266,0.94613,0.07019,-5.25055,1.05767,0.06994,-6.06709,0.95934,0.06984
118,11900,-5.18243,1.06648,0.06973,-5.12307,1.10877,0.06933,-5.17173,0.99209,0.06981,-6.00358,0.95634,0.06926
119,12000,-5.07260,1.02751,0.06892,-5.04449,1.07687,0.06901,-5.11070,0.96760,0.06878,-5.97330,0.90753,0.06904
120,12100,-5.01825,1.00918,0.06835,-4.98804,0.98641,0.06836,-5.03555,0.99398,0.06828,-5.94306,0.95336,0.06860
121,12200,-5.02307,1.00807,0.06776,-4.96069,1.02947,0.06750,-5.00560,1.01018,0.06787,-5.97452,0.97470,0.06765
122,12300,-5.02672,1.01275,0.06754,-4.90954,0.99278,0.06752,-4.98150,1.09311,0.06692,-5.93803,0.96176,0.06711
123,12400,-4.95142,1.10245,0.06662,-4.83522,1.04684,0.06690,-4.93234,0.96017,0.06698,-5.88364,0.97805,0.06667
124,12500,-4.92701,1.07716,0.06626,-4.81359,0.98670,0.06622,-4.87315,1.03144,0.06650,-5.84295,0.90717,0.06605
125,12600,-4.84691,1.07879,0.06556,-4.75466,0.99674,0.06562,-4.85518,1.13455,0.06579,-5.88557,0.97012,0.06563
126,12700,-4.72558,0.99709,0.06546,-4.72399,0.96840,0.06539,-4.75413,1.07479,0.06523,-5.81619,0.92685,0.06530
127,12800,-4.73647,1.02338,0.06460,-4.72918,1.09402,0.06496,-4.79342,0.97382,0.06481,-5.80383,0.92974,0.06474
128,12900,-4.63831,0.97864,0.06432,-4.65286,1.05892,0.06427,-4.71191,1.06896,0.06448,-5.77427,1.04203,0.06395
129,13000,-4.66049,0.99691,0.06387,-4.59401,0.99505,0.06375,-4.65173,0.98261,0.06391,-5.72974,0.90678,0.06368
130,13100,-4.56473,1.10677,0.06340,-4.59343,1.14914,0.06347,-4.59809,0.99511,0.06334,-5.70025,0.97475,0.06333
131,13200,-4.56858,1.00552,0.06257,-4.49532,1.01341,0.06268,-4.57621,1.07690,0.06265,-5.70804,0.93813,0.06286
132,13300,-4.51381,0.99836,0.06240,-4.48201,1.03286,0.06244,-4.50482,1.00781,0.06262,-5.66097,0.96895,0.06225
133,13400,-4.45918,0.94455,0.06160,-4.39558,0.95554,0.06155,-4.50518,1.12131,0.06167,-5.64951,0.97981,0.06204
134,13500,-4.41659,1.00769,0.06109,-4.43042,1.10934,0.06129,-4.44396,1.00258,0.06125,-5.63562,0.90642,0.06120
135,13600,-4.38235,0.99900,0.06067,-4.37837,1.04200,0.06094,-4.40796,1.05342,0.06104,-5.61336,0.98746,0.06099
136,13700,-4.36797,1.07637,0.06031,-4.29984,0.95670,0.06040,-4.39095,1.05891,0.06044,-5.62580,1.06222,0.06035
137,13800,-4.31333,1.03207,0.05972,-4.28541,1.02000,0.05991,-4.38099,1.10751,0.06017,-5.58818,0.95242,0.06001
138,13900,-4.23406,0.97063,0.05956,-4.24087,1.00119,0.05919,-4.34676,1.05399,0.05955,-5.58447,0.97321,0.05956
139,14000,-4.21552,0.99642,0.05885,-4.20091,1.03365,0.05912,-4.29438,0.99314,0.05932,-5.54428,0.92609,0.05921
140,14100,-4.16961,0.98312,0.05841,-4.17449,0.96390,0.05886,-4.26118,0.97309,0.05872,-5.51836,0.94189,0.05868
141,14200,-4.15898,0.96370,0.05835,-4.12024,0.97640,0.05801,-4.20333,0.94835,0.05828,-5.49096,0.96588,0.05809
142,14300,-4.08103,0.97713,0.05795,-4.09375,1.10255,0.05766,-4.18037,0.96333,0.05798,-5.48454,0.86960,0.05797
143,14400,-4.06901,0.92164,0.05770,-4.08585,1.08580,0.05749,-4.19761,1.11994,0.05725,-5.41007,0.93906,0.05747
144,14500,-4.01979,1.01429,0.05697,-4.00518,0.99797,0.05685,-4.06936,0.99776,0.05672,-5.45973,0.84890,0.05674
145,14600,-4.00482,0.99144,0.05648,-4.01518,1.01750,0.05677,-4.05645,0.99034,0.05665,-5.39329,0.93563,0.05640
146,14700,-3.96877,0.94747,0.05626,-3.96855,1.00105,0.05613,-4.03546,1.01206,0.05605,-5.38479,0.92267,0.05619
147,14800,-3.95094,1.01203,0.05582,-3.91766,0.93757,0.05581,-4.02580,1.02350,0.05596,-5.35875,0.93163,0.05580
148,14900,-3.89568,1.01203,0.05537,-3.88345,1.07456,0.05567,-3.97131,0.96185,0.05543,-5.34845,0.89516,0.05540
149,15000,-3.89492,1.06058,0.05504,-3.83914,0.98957,0.05525,-3.94224,1.03404,0.05529,-5.24767,0.93214,0.05505
150,15100,-3.87388,1.11055,0.05473,-3.77979,1.02198,0.05473,-3.91825,0.93045,0.05479,-5.25844,0.89840,0.05468
151,15200,-3.81281,0.98340,0.05452,-3.77013,0.99773,0.05433,-3.87775,1.03271,0.05455,-5.24849,0.90959,0.05420
152,15300,-3.79214,1.12525,0.05394,-3.70268,0.97886,0.05416,-3.84127,0.96686,0.05398,-5.21646,0.90356,0.05388
153,15400,-3.75554,0.98877,0.05390,-3.73334,0.95889,0.05375,-3.82527,1.05628,0.05348,-5.20803,1.02350,0.05371
154,15500,-3.74421,0.99944,0.05374,-3.69497,0.97167,0.05311,-3.77039,0.97119,0.05330,-5.20329,0.94010,0.05318
155,15600,-3.68499,0.99263,0.05286,-3.60648,1.03422,0.05320,-3.76388,0.94691,0.05283,-5.18368,0.80610,0.05304
156,15700,-3.68481,0.87800,0.05253,-3.60447,0.98806,0.05250,-3.69618,0.99428,0.05285,-5.16379,0.85402,0.05255
157,15800,-3.64067,1.00392,0.05239,-3.54074,0.99547,0.05232,-3.68536,1.01200,0.05230,-5.12489,0.96752,0.05248
158,15900,-3.59709,0.98355,0.05213,-3.49655,0.94555,0.05175,-3.64427,0.90262,0.05223,-5.11135,0.97757,0.05212
159,16000,-3.59008,1.00889,0.05174,-3.45034,0.94898,0.05187,-3.62587,1.07546,0.05171,-5.07741,0.86401,0.05163
160,16100,-3.55743,1.00398,0.05131,-3.41250,0.95216,0.05122,-3.56575,0.90948,0.05140,-5.08363,0.87915,0.05152
161,16200,-3.53160,1.06211,0.05094,-3.40109,0.96127,0.05121,-3.54606,0.97977,0.05112,-5.00551,0.95163,0.05140
162,16300,-3.50554,1.05275,0.05094,-3.37093,0.95352,0.05095,-3.52418,1.00394,0.05074,-4.97718,1.06927,0.05059
163,16400,-3.48936,1.00681,0.05057,-3.30583,0.89955,0.05070,-3.50663,1.01827,0.05043,-4.99493,0.96864,0.05040
164,16500,-3.45734,1.00623,0.05018,-3.30644,0.95806,0.05022,-3.46944,1.01884,0.05030,-4.97913,0.95135,0.04995
165,16600,-3.42690,1.03598,0.04978,-3.27009,0.99219,0.04999,-3.46721,1.03288,0.04995,-4.95565,0.91893,0.04998
166,16700,-3.42744,0.97657,0.04944,-3.27294,1.03190,0.04979,-3.43835,1.06089,0.04959,-4.90973,0.89522,0.04983
167,16800,-3.38524,1.00211,0.04914,-3.21079,0.99103,0.04933,-3.42625,1.09251,0.04942,-4.86249,0.97426,0.04930
168,16900,-3.36160,0.92903,0.04908,-3.21855,1.01751,0.04896,-3.38107,1.00898,0.04923,-4.86723,0.99125,0.04865
169,17000,-3.29356,0.99748,0.04879,-3.16827,1.06833,0.04863,-3.39423,1.06722,0.04876,-4.82613,0.94869,0.04885
170,17100,-3.32770,0.93682,0.04837,-3.15591,0.94854,0.04840,-3.37473,1.07336,0.04827,-4.81713,0.87106,0.04825
171,17200,-3.31753,0.98956,0.04828,-3.13045,0.98184,0.04811,-3.36890,1.11197,0.04791,-4.80622,0.92070,0.04808
172,17300,-3.28860,1.06905,0.04810,-3.09308,0.89111,0.04786,-3.32931,1.03787,0.04777,-4.76901,0.97259,0.04760
173,17400,-3.28121,1.00896,0.04759,-3.08247,0.93835,0.04762,-3.30832,1.07585,0.04740,-4.71992,0.89374,0.04765
174,17500,-3.26473,1.00693,0.04745,-3.08264,0.97515,0.04742,-3.30407,1.07696,0.04741,-4.75047,0.98526,0.04743
175,17600,-3.23492,1.09343,0.04707,-3.03951,0.91117,0.04705,-3.27070,0.99398,0.04712,-4.69870,0.85647,0.04695
176,17700,-3.25160,0.98827,0.04696,-3.04567,1.03085,0.04689,-3.24036,0.98615,0.04672,-4.72262,0.87964,0.04690
177,17800,-3.19153,0.93564,0.04658,-3.00855,0.97629,0.04635,-3.24949,1.02238,0.04660,-4.65041,0.90958,0.04644
178,17900,-3.19352,1.01273,0.04628,-3.00511,1.03927,0.04629,-3.24526,1.06599,0.04624,-4.63515,1.04789,0.04646
179,18000,-3.14823,0.96294,0.04633,-2.94442,0.91096,0.04595,-3.22504,0.95897,0.04629,-4.63383,1.06122,0.04610
180,18100,-3.09658,0.90606,0.04561,-2.95978,1.01545,0.04593,-3.19113,1.02864,0.04578,-4.61977,1.02030,0.04599
181,18200,-3.07368,0.99564,0.04562,-2.89476,0.88069,0.04554,-3.16511,0.92480,0.04549,-4.58922,0.93831,0.04569
182,18300,-3.08216,0.98132,0.04528,-2.88539,0.93821,0.04518,-3.17020,0.99212,0.04523,-4.57836,1.05803,0.04526
183,18400,-3.03421,0.99445,0.04485,-2.87566,1.02642,0.04502,-3.12481,0.98207,0.04508,-4.49653,0.97061,0.04504
184,18500,-3.00206,0.93060,0.04479,-2.83733,0.90257,0.04461,-3.23817,1.12719,0.04471,-4.50789,0.94730,0.04467
185,18600,-2.99129,0.92745,0.04451,-2.84829,0.93800,0.04447,-3.09470,0.99845,0.04435,-4.47963,0.98413,0.04433
186,18700,-2.96357,0.97439,0.04416,-2.80445,0.99102,0.04432,-3.08599,0.93659,0.04412,-4.45229,1.02766,0.04417
187,18800,-2.91549,1.03000,0.04418,-2.78520,0.89982,0.04412,-3.12806,0.98989,0.04408,-4.41500,1.06302,0.04402
188,18900,-2.95980,1.09322,0.04398,-2.78388,0.98625,0.04368,-3.09611,1.05506,0.04370,-4.41346,1.07096,0.04382
189,19000,-2.92078,0.97274,0.04357,-2.74701,0.98817,0.04366,-3.06186,1.00788,0.04364,-4.36973,1.03308,0.04371
190,19100,-2.90024,0.98110,0.04345,-2.74754,1.00830,0.04337,-3.11201,1.00933,0.04347,-4.35357,1.05108,0.04315
191,19200,-2.88061,0.96104,0.04324,-2.73054,0.89943,0.04331,-3.11117,0.99158,0.04311,-4.29633,1.01941,0.04304
192,19300,-2.84744,0.92711,0.04292,-2.72472,0.98729,0.04308,-3.15689,1.08816,0.04325,-4.28593,0.97520,0.04314
193,19400,-2.85202,0.98896,0.04295,-2.72320,0.97252,0.04261,-3.12577,1.03410,0.04280,-4.23212,1.03272,0.04282
194,19500,-2.84181,0.92728,0.04265,-2.68032,0.89471,0.04268,-3.13903,1.05793,0.04251,-4.20739,0.93613,0.04262
195,19600,-2.82857,1.00080,0.04247,-2.69463,0.99545,0.04220,-3.19016,1.03960,0.04253,-4.12095,1.00011,0.04223
196,19700,-2.79702,1.10575,0.04215,-2.68630,0.91829,0.04227,-3.21838,1.07892,0.04215,-4.06285,0.95179,0.04215
197,19800,-2.79694,1.04383,0.04199,-2.66009,0.95018,0.04206,-3.19856,1.00315,0.04190,-4.00060,0.97500,0.04183
