iteration,episode,1_iql_loss,1_icm_forward_loss,1_icm_inverse_loss,2_iql_loss,2_icm_forward_loss,2_icm_inverse_loss,3_iql_loss,3_icm_forward_loss,3_icm_inverse_loss,4_iql_loss,4_icm_forward_loss,4_icm_inverse_loss
84,8500,1.04087,0.08123,1.60540,1.02196,0.08221,1.60194,0.92741,0.08192,1.60073,1.02475,0.07090,1.60864
85,8600,1.01856,0.07969,1.60543,0.99341,0.08080,1.60146,0.99932,0.08039,1.60038,1.05116,0.06981,1.60875
86,8700,0.95393,0.07844,1.60538,0.97899,0.07957,1.60128,0.92580,0.07900,1.60059,0.92400,0.06879,1.60840
87,8800,1.02405,0.07734,1.60534,1.00717,0.07856,1.60114,1.04795,0.07792,1.60047,0.98204,0.06774,1.60869
88,8900,1.07520,0.07624,1.60534,1.01514,0.07717,1.60120,1.07217,0.07658,1.60055,0.95231,0.06661,1.60834
89,9000,1.03944,0.07507,1.60490,0.99861,0.07608,1.60084,0.97846,0.07559,1.60013,0.99971,0.06547,1.60861
90,9100,0.93696,0.07381,1.60491,1.03387,0.07522,1.60079,0.99637,0.07502,1.60031,0.97860,0.06457,1.60834
91,9200,1.04446,0.07293,1.60471,1.00197,0.07402,1.60046,0.95687,0.07359,1.59987,0.95773,0.06372,1.60861
92,9300,0.97370,0.07186,1.60468,0.92723,0.07304,1.60055,1.01803,0.07281,1.60001,0.92256,0.06282,1.60838
93,9400,0.97419,0.07094,1.60506,0.93760,0.07196,1.60091,1.00560,0.07150,1.59881,0.89728,0.06195,1.60825
94,9500,0.98098,0.06981,1.60454,1.01780,0.07080,1.60037,0.97700,0.07072,1.59903,0.96588,0.06091,1.60818
95,9600,1.02087,0.06920,1.60418,1.02607,0.07014,1.60045,1.08712,0.06985,1.59963,0.96722,0.06040,1.60794
96,9700,0.93351,0.06805,1.60431,1.04620,0.06907,1.60026,0.99034,0.06880,1.59997,0.84313,0.05946,1.60801
97,9800,1.07096,0.06691,1.60440,0.92514,0.06805,1.59992,1.04162,0.06810,1.59894,0.94093,0.05882,1.60814
98,9900,1.02709,0.06613,1.60442,0.99144,0.06746,1.59950,0.96580,0.06710,1.59875,0.89824,0.05797,1.60803
99,10000,0.99975,0.06567,1.60371,1.01365,0.06657,1.59971,0.98900,0.06631,1.59874,0.96787,0.05730,1.60781
100,10100,1.02278,0.06464,1.60418,1.01855,0.06573,1.59927,1.05480,0.06553,1.59959,1.02839,0.05637,1.60783
101,10200,0.99003,0.06386,1.60402,0.97779,0.06511,1.59895,0.97610,0.06470,1.59840,0.93521,0.05554,1.60804
102,10300,0.96672,0.06304,1.60408,0.99154,0.06455,1.59920,1.04803,0.06379,1.59840,0.92686,0.05530,1.60802
103,10400,0.97508,0.06227,1.60401,1.02365,0.06338,1.59927,0.99908,0.06333,1.59967,0.95276,0.05463,1.60790
104,10500,0.95919,0.06179,1.60371,0.96987,0.06239,1.59899,0.96694,0.06261,1.59846,1.02016,0.05379,1.60778
105,10600,0.94756,0.06074,1.60371,0.91002,0.06205,1.59885,1.00512,0.06194,1.59895,0.92106,0.05322,1.60749
106,10700,0.95707,0.06035,1.60372,0.98124,0.06146,1.59854,0.98054,0.06101,1.59779,0.92285,0.05261,1.60766
107,10800,0.97439,0.05974,1.60343,0.94702,0.06097,1.59842,0.98145,0.06069,1.59876,0.92929,0.05202,1.60770
108,10900,0.95516,0.05888,1.60306,0.99226,0.06000,1.59875,1.03461,0.05983,1.59832,1.03619,0.05142,1.60748
109,11000,0.98686,0.05833,1.60299,0.98159,0.05935,1.59791,1.00594,0.05911,1.59891,0.94959,0.05077,1.60771
110,11100,0.95864,0.05781,1.60370,0.95055,0.05900,1.59799,0.94259,0.05891,1.59833,0.99709,0.05033,1.60759
111,11200,0.99915,0.05738,1.60322,0.97699,0.05842,1.59840,0.98882,0.05825,1.59836,0.96019,0.04979,1.60735
112,11300,0.98372,0.05667,1.60282,0.89474,0.05774,1.59831,1.01248,0.05788,1.59848,0.96080,0.04936,1.60729
113,11400,0.97240,0.05653,1.60300,0.98066,0.05697,1.59719,1.00872,0.05686,1.59838,0.95797,0.04875,1.60723
114,11500,0.98775,0.05546,1.60280,0.98857,0.05655,1.59666,1.02678,0.05681,1.59780,0.98998,0.04796,1.60709
115,11600,0.93234,0.05498,1.60273,0.92168,0.05603,1.59636,1.02793,0.05584,1.59743,0.97199,0.04768,1.60724
116,11700,1.00399,0.05464,1.60289,1.02610,0.05549,1.59688,1.06661,0.05548,1.59780,0.97770,0.04722,1.60696
117,11800,0.98884,0.05376,1.60228,0.99412,0.05499,1.59716,0.99934,0.05519,1.59677,1.00376,0.04665,1.60702
118,11900,0.94761,0.05356,1.60223,0.96813,0.05487,1.59668,1.03520,0.05442,1.59705,0.96615,0.04629,1.60685
119,12000,0.98248,0.05303,1.60268,0.93110,0.05434,1.59616,0.98233,0.05362,1.59783,0.95503,0.04591,1.60675
120,12100,1.01672,0.05240,1.60208,0.98132,0.05395,1.59611,0.97518,0.05349,1.59651,0.95578,0.04521,1.60661
121,12200,1.03314,0.05213,1.60259,0.99613,0.05311,1.59533,0.96259,0.05299,1.59712,0.99601,0.04500,1.60673
122,12300,1.05264,0.05151,1.60200,0.94892,0.05254,1.59493,0.99599,0.05236,1.59537,1.00363,0.04453,1.60650
123,12400,1.05210,0.05135,1.60199,0.95340,0.05180,1.59572,0.90706,0.05189,1.59648,0.99978,0.04426,1.60659
124,12500,0.96160,0.05069,1.60161,0.98254,0.05150,1.59494,1.00225,0.05147,1.59607,0.93512,0.04365,1.60663
125,12600,1.04569,0.05025,1.60178,1.04488,0.05105,1.59463,1.03653,0.05116,1.59556,0.96741,0.04305,1.60645
126,12700,1.08487,0.04968,1.60156,1.00864,0.05062,1.59528,1.00578,0.05051,1.59578,0.90697,0.04295,1.60621
127,12800,1.09587,0.04941,1.60174,0.99434,0.05055,1.59502,1.00308,0.05001,1.59510,0.97346,0.04250,1.60626
128,12900,1.09901,0.04920,1.60163,1.05627,0.04973,1.59464,0.96140,0.04995,1.59564,0.95909,0.04208,1.60629
129,13000,1.09276,0.04859,1.60125,1.06327,0.04968,1.59447,0.97476,0.04918,1.59567,0.98286,0.04162,1.60606
130,13100,1.09967,0.04793,1.60132,0.99810,0.04901,1.59397,1.03665,0.04884,1.59525,0.94436,0.04136,1.60600
131,13200,1.09195,0.04772,1.60110,1.01993,0.04847,1.59421,0.98891,0.04821,1.59439,0.99885,0.04103,1.60607
132,13300,1.12048,0.04703,1.60129,1.05401,0.04819,1.59361,1.01118,0.04815,1.59440,0.94332,0.04069,1.60590
133,13400,1.11586,0.04699,1.60081,1.07280,0.04772,1.59304,0.97938,0.04794,1.59393,0.95878,0.04031,1.60600
134,13500,1.12904,0.04632,1.60090,1.04538,0.04723,1.59289,1.04514,0.04740,1.59514,0.97255,0.03990,1.60576
135,13600,1.14837,0.04602,1.60062,1.09502,0.04710,1.59355,1.03081,0.04688,1.59350,0.95614,0.03965,1.60574
136,13700,1.16266,0.04545,1.60037,1.09972,0.04645,1.59272,0.99794,0.04658,1.59390,0.95266,0.03901,1.60573
137,13800,1.19727,0.04511,1.60021,1.11328,0.04626,1.59184,1.04938,0.04622,1.59403,0.94059,0.03903,1.60548
138,13900,1.19118,0.04497,1.60002,1.05472,0.04629,1.59214,1.01077,0.04588,1.59334,0.93023,0.03843,1.60547
139,14000,1.17708,0.04471,1.60007,1.05995,0.04555,1.59167,1.01463,0.04551,1.59376,0.95648,0.03824,1.60549
140,14100,1.13564,0.04450,1.59957,1.09206,0.04528,1.59231,1.02452,0.04507,1.59238,0.95655,0.03791,1.60529
141,14200,1.21047,0.04413,1.60014,1.17513,0.04487,1.59183,1.04279,0.04454,1.59258,0.95217,0.03751,1.60549
142,14300,1.21919,0.04372,1.59968,1.10286,0.04446,1.59101,1.01032,0.04457,1.59173,0.97637,0.03743,1.60530
143,14400,1.23495,0.04321,1.59935,1.12360,0.04453,1.59126,1.07049,0.04422,1.59256,0.99450,0.03701,1.60529
144,14500,1.20237,0.04297,1.59932,1.14654,0.04365,1.59054,1.07018,0.04401,1.59150,0.96088,0.03668,1.60525
145,14600,1.21967,0.04275,1.59947,1.16172,0.04350,1.59023,1.02114,0.04366,1.59184,0.97025,0.03643,1.60503
146,14700,1.27524,0.04235,1.59880,1.09919,0.04339,1.58939,1.08877,0.04342,1.59238,0.95299,0.03616,1.60514
147,14800,1.31546,0.04215,1.59875,1.15667,0.04303,1.59020,1.07066,0.04274,1.59157,0.92077,0.03603,1.60512
148,14900,1.28309,0.04185,1.59822,1.17473,0.04262,1.58894,1.09922,0.04257,1.59143,1.00220,0.03556,1.60496
149,15000,1.25162,0.04162,1.59821,1.18230,0.04234,1.58969,1.10547,0.04213,1.59087,1.01522,0.03529,1.60495
150,15100,1.29254,0.04119,1.59778,1.21622,0.04207,1.58904,1.10607,0.04192,1.59085,1.00900,0.03492,1.60485
