iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_icm_forward_loss,1_icm_inverse_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_icm_forward_loss,2_icm_inverse_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_icm_forward_loss,3_icm_inverse_loss
0,100,-2.92274,1.95984,0.55520,1.60908,-2.90262,1.97614,0.56104,1.61450,-3.09731,1.79721,0.58238,1.60558
1,200,-3.87737,0.91459,0.61983,1.61131,-3.79824,0.98178,0.60409,1.61475,-3.80818,0.77099,0.60684,1.60474
2,300,-4.12500,0.85373,0.56540,1.61032,-4.04087,0.72404,0.56850,1.61158,-4.17468,0.67109,0.58696,1.60245
3,400,-4.54006,0.69782,0.57445,1.60969,-4.31138,0.69819,0.54398,1.61239,-4.78831,0.63626,0.62852,1.60222
4,500,-5.03925,0.72362,0.59286,1.60912,-4.70518,0.94156,0.53651,1.61036,-5.18754,0.66561,0.62655,1.60319
5,600,-5.42904,0.64948,0.58444,1.60919,-5.16278,0.90988,0.53482,1.61057,-5.85743,0.84569,0.63282,1.60046
6,700,-5.81969,0.69781,0.58234,1.60788,-5.38662,0.84758,0.51915,1.61054,-6.08846,0.71069,0.61831,1.59863
7,800,-6.40705,0.73552,0.59394,1.60745,-5.72182,0.85310,0.50465,1.60999,-6.48993,0.79789,0.60211,1.59821
8,900,-7.00664,0.87610,0.59602,1.60651,-6.12104,0.84952,0.48567,1.61026,-6.83974,0.78575,0.58208,1.59825
9,1000,-7.37813,0.97556,0.58276,1.60641,-6.48145,0.82300,0.46686,1.60945,-7.26093,0.81604,0.55834,1.59774
10,1100,-7.74101,0.79152,0.57110,1.60585,-6.74602,0.81454,0.45504,1.60852,-7.51308,0.84571,0.54140,1.59845
11,1200,-8.08673,0.93377,0.55387,1.60515,-7.07551,0.88783,0.44109,1.60764,-8.06420,0.96727,0.53061,1.59729
12,1300,-8.51149,0.95632,0.53997,1.60423,-7.31345,1.06239,0.42877,1.60590,-8.36433,0.91550,0.51342,1.59654
13,1400,-8.84728,0.88050,0.52094,1.60330,-7.65298,0.93031,0.41950,1.60491,-8.68558,1.13454,0.50183,1.59574
14,1500,-9.17738,0.90251,0.51127,1.60233,-7.87984,0.92701,0.40902,1.60483,-9.06116,0.93851,0.48956,1.59481
15,1600,-9.51100,0.90091,0.49282,1.60248,-8.18750,1.22814,0.39788,1.60419,-9.38633,1.14447,0.47759,1.59360
16,1700,-9.78822,0.80144,0.47792,1.60216,-8.51356,1.28674,0.38959,1.60372,-9.76846,1.23330,0.46773,1.59348
17,1800,-10.11997,0.80945,0.46510,1.60222,-8.84921,1.20352,0.38061,1.60397,-10.11552,0.99220,0.45721,1.59348
18,1900,-10.37902,1.09392,0.45067,1.60153,-9.00633,1.02285,0.36926,1.60403,-10.25609,0.99519,0.44466,1.59332
19,2000,-10.59257,0.91427,0.43222,1.60152,-9.37971,1.00443,0.36003,1.60347,-10.65659,0.85926,0.43138,1.59378
20,2100,-10.82791,1.00295,0.42294,1.60122,-9.52568,0.96675,0.35042,1.60305,-10.70607,0.89792,0.42053,1.59200
21,2200,-11.16590,0.89920,0.41075,1.60082,-9.53966,0.92875,0.34214,1.60238,-10.92999,0.90789,0.40638,1.59223
22,2300,-11.49646,1.27428,0.40312,1.60005,-9.87453,0.89740,0.33308,1.60230,-11.16273,1.04913,0.39571,1.59200
23,2400,-11.67171,1.42514,0.39299,1.59973,-10.04102,0.84527,0.32519,1.60107,-11.53745,1.10717,0.38355,1.59108
24,2500,-11.80181,1.06800,0.38220,1.59960,-10.31981,0.90095,0.31675,1.60086,-11.64782,0.91703,0.37376,1.59088
25,2600,-12.16343,0.78052,0.37427,1.59901,-10.49322,1.03835,0.31006,1.60093,-11.90539,0.96800,0.36552,1.59028
26,2700,-12.30133,1.13329,0.35993,1.59878,-10.68073,0.86480,0.30427,1.60060,-11.98257,0.92676,0.35280,1.59153
27,2800,-12.58392,0.79121,0.35687,1.59843,-10.92226,0.79862,0.29524,1.59977,-12.14186,0.99765,0.34355,1.58952
28,2900,-12.78438,0.69224,0.34751,1.59802,-11.15508,0.98610,0.28962,1.59897,-12.31754,0.94572,0.33919,1.59002
29,3000,-12.91575,0.91587,0.33759,1.59776,-11.17835,0.93513,0.28164,1.59862,-12.46138,0.95616,0.32788,1.58947
30,3100,-13.05025,0.97784,0.33173,1.59768,-11.34204,0.93570,0.27657,1.59827,-12.79818,0.99723,0.31819,1.59044
31,3200,-13.23123,0.99135,0.32415,1.59731,-11.48176,0.90716,0.26933,1.59720,-12.81473,1.03532,0.31078,1.58897
32,3300,-13.46256,1.73108,0.31494,1.59741,-11.65688,1.00648,0.26360,1.59651,-12.86679,0.99198,0.30382,1.59003
33,3400,-13.38873,1.56404,0.30631,1.59660,-11.73171,0.80537,0.25913,1.59691,-13.00066,0.96009,0.29669,1.58870
34,3500,-13.54204,1.48814,0.30062,1.59633,-11.94649,0.69499,0.25226,1.59616,-13.06849,0.97646,0.28813,1.58861
35,3600,-13.77306,1.42287,0.29512,1.59628,-12.02617,0.68402,0.24715,1.59532,-13.19271,0.96212,0.28406,1.58928
36,3700,-13.88018,0.98449,0.28789,1.59637,-12.17737,0.67421,0.24181,1.59501,-13.36709,0.96051,0.27576,1.58894
37,3800,-13.95151,1.06333,0.27999,1.59576,-12.21968,0.63642,0.23655,1.59448,-13.23785,1.03426,0.26991,1.58875
38,3900,-14.08154,0.92255,0.27429,1.59535,-12.32438,0.61520,0.23240,1.59377,-13.38722,0.96734,0.26270,1.58907
39,4000,-13.98911,0.94697,0.26800,1.59526,-12.37734,0.62496,0.22651,1.59331,-13.44447,0.99218,0.25759,1.58895
40,4100,-14.25806,1.06304,0.26239,1.59460,-12.57307,0.61411,0.22176,1.59263,-13.55735,0.98936,0.25040,1.58918
41,4200,-14.18621,0.97384,0.25614,1.59452,-12.53411,1.07835,0.21783,1.59229,-13.58632,1.07883,0.24635,1.58889
42,4300,-14.16093,0.95714,0.25062,1.59459,-12.68580,0.94266,0.21289,1.59161,-13.71870,0.99997,0.24112,1.58886
43,4400,-14.26363,1.08509,0.24617,1.59401,-12.60137,0.91226,0.20870,1.59146,-13.63655,1.02760,0.23565,1.58831
44,4500,-14.53353,0.99830,0.23882,1.59410,-12.65148,0.87905,0.20380,1.59095,-13.63021,1.02774,0.23073,1.58913
45,4600,-14.31121,1.04214,0.23524,1.59344,-12.65127,0.87787,0.19879,1.59093,-13.63769,1.05369,0.22594,1.58940
46,4700,-14.55999,1.00704,0.23037,1.59332,-12.64728,0.90575,0.19478,1.59082,-13.72366,1.06749,0.22084,1.58929
47,4800,-14.34715,0.97304,0.22464,1.59254,-12.57639,0.89997,0.19103,1.58978,-13.63113,1.05660,0.21527,1.58790
48,4900,-14.44452,0.99012,0.21957,1.59264,-12.59480,0.94805,0.18714,1.58918,-13.65804,1.07675,0.21040,1.58839
49,5000,-14.69961,1.44264,0.21618,1.59238,-12.70055,0.92960,0.18454,1.58886,-13.82509,1.12952,0.20690,1.58855
50,5100,-14.51309,1.23245,0.21034,1.59256,-12.61664,0.97701,0.18014,1.58890,-13.71401,1.06533,0.20239,1.58800
51,5200,-14.41883,1.29288,0.20495,1.59200,-12.71747,0.94749,0.17591,1.58851,-13.67486,1.05954,0.19792,1.58859
52,5300,-14.41735,1.35308,0.20265,1.59164,-12.65146,0.97725,0.17298,1.58828,-13.63622,1.10284,0.19347,1.58852
53,5400,-14.54011,1.43141,0.19859,1.59136,-12.54024,0.94262,0.16908,1.58703,-13.63857,1.09962,0.18952,1.58700
54,5500,-14.45728,1.23846,0.19391,1.59131,-12.60311,0.99955,0.16538,1.58703,-13.65181,1.07519,0.18561,1.58815
55,5600,-14.48231,1.03332,0.18935,1.59083,-12.52148,1.01176,0.16244,1.58623,-13.55074,1.07931,0.18142,1.58819
56,5700,-14.40006,0.93639,0.18527,1.59069,-12.56076,1.00191,0.15897,1.58622,-13.49028,1.14242,0.17640,1.58789
57,5800,-14.16968,0.93606,0.18172,1.58984,-12.53395,0.99572,0.15614,1.58554,-13.51706,1.08268,0.17399,1.58715
58,5900,-14.17145,0.98589,0.17750,1.59012,-12.46590,1.00527,0.15309,1.58550,-13.45078,1.09005,0.17013,1.58683
59,6000,-14.12081,0.96286,0.17420,1.58955,-12.36122,0.98364,0.14932,1.58499,-13.36357,1.12235,0.16617,1.58630
60,6100,-14.26674,0.98439,0.17120,1.59048,-12.27180,1.04703,0.14601,1.58445,-13.45874,1.10821,0.16320,1.58762
61,6200,-14.06224,0.95894,0.16740,1.58892,-12.18631,1.04500,0.14292,1.58356,-13.31839,1.12222,0.15938,1.58691
62,6300,-14.02910,0.95159,0.16388,1.58912,-12.39356,1.04845,0.14081,1.58365,-13.36703,1.12196,0.15595,1.58704
63,6400,-13.84921,0.93433,0.15960,1.58866,-12.24338,1.04931,0.13786,1.58277,-13.19099,1.11057,0.15272,1.58625
64,6500,-13.79066,0.93647,0.15565,1.58863,-12.19947,1.07376,0.13458,1.58196,-13.06140,1.12269,0.14924,1.58621
65,6600,-13.71530,0.94849,0.15239,1.58779,-12.08087,1.02338,0.13180,1.58150,-13.17334,1.10053,0.14562,1.58646
66,6700,-13.64847,0.99366,0.14978,1.58820,-11.96361,1.04073,0.12926,1.58150,-13.05582,1.10803,0.14338,1.58602
67,6800,-13.63172,0.93140,0.14582,1.58790,-11.93133,1.11003,0.12704,1.58010,-13.02098,1.12658,0.13984,1.58493
68,6900,-13.50316,0.93257,0.14336,1.58747,-11.92121,1.04648,0.12399,1.57951,-12.91995,1.10522,0.13708,1.58525
69,7000,-13.39588,1.00091,0.14023,1.58676,-11.84932,1.03917,0.12124,1.58017,-12.82978,1.14365,0.13411,1.58526
70,7100,-13.46139,0.97328,0.13729,1.58696,-11.68226,1.07502,0.11902,1.57886,-12.79883,1.15821,0.13153,1.58502
71,7200,-13.22164,0.96900,0.13354,1.58689,-11.63501,1.07729,0.11660,1.57930,-12.73911,1.17593,0.12805,1.58495
72,7300,-13.18029,0.97318,0.13114,1.58605,-11.50454,1.03919,0.11395,1.57834,-12.75211,1.14369,0.12572,1.58462
73,7400,-13.18622,0.95735,0.12880,1.58593,-11.57892,1.03738,0.11160,1.57735,-12.62822,1.13030,0.12297,1.58338
74,7500,-13.05300,0.97232,0.12635,1.58624,-11.43397,1.04977,0.10982,1.57706,-12.57075,1.11316,0.11969,1.58396
75,7600,-12.84846,0.94848,0.12312,1.58531,-11.44299,1.05771,0.10766,1.57645,-12.44447,1.19387,0.11749,1.58388
76,7700,-12.85923,0.96075,0.12056,1.58532,-11.32078,1.04491,0.10547,1.57732,-12.42483,1.15336,0.11493,1.58335
77,7800,-12.69897,0.97825,0.11731,1.58440,-11.25284,1.02167,0.10274,1.57671,-12.32874,1.12963,0.11269,1.58363
78,7900,-12.66514,0.96827,0.11569,1.58411,-11.12744,1.06423,0.10105,1.57596,-12.27890,1.16931,0.11006,1.58245
79,8000,-12.49727,0.98756,0.11247,1.58442,-11.03743,1.08716,0.09902,1.57613,-12.17070,1.20191,0.10762,1.58268
80,8100,-12.45853,1.02539,0.11036,1.58377,-11.06565,1.07525,0.09696,1.57490,-11.99030,1.18564,0.10467,1.58192
81,8200,-12.41420,1.00103,0.10764,1.58404,-10.97171,1.08125,0.09512,1.57472,-11.94616,1.22680,0.10241,1.58192
82,8300,-12.25185,0.97679,0.10558,1.58366,-11.00299,1.07286,0.09328,1.57421,-11.83198,1.18511,0.10086,1.58268
83,8400,-12.12483,1.03646,0.10339,1.58399,-10.84207,1.14080,0.09115,1.57385,-11.83407,1.18398,0.09869,1.58089
84,8500,-12.16118,1.02192,0.10073,1.58221,-10.69654,1.14972,0.08956,1.57365,-11.71048,1.20248,0.09622,1.58166
85,8600,-12.02479,1.00072,0.09908,1.58282,-10.73754,1.07798,0.08780,1.57339,-11.63903,1.26611,0.09420,1.58169
86,8700,-12.05149,0.99889,0.09662,1.58173,-10.69457,1.07865,0.08660,1.57307,-11.58156,1.26839,0.09196,1.58175
