iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_count_value,2_maddpg_actor_loss,2_maddpg_critic_loss,2_count_value,3_maddpg_actor_loss,3_maddpg_critic_loss,3_count_value
0,100,-1.75245,3.43601,0.33055,-1.70961,2.63453,0.29626,-1.68760,2.31426,0.27444
1,200,-1.73244,1.36244,0.23430,-1.69987,1.23032,0.22638,-1.70306,1.14972,0.22139
2,300,-2.15333,1.17323,0.23415,-2.15857,1.03014,0.22814,-2.10826,0.97088,0.22432
3,400,-2.42590,0.92153,0.22599,-2.40866,0.88364,0.22624,-2.44586,0.86469,0.22304
4,500,-2.60634,0.92948,0.22519,-2.70354,0.91113,0.22263,-2.63173,0.85478,0.22103
5,600,-2.89133,0.93912,0.22395,-2.94076,0.89417,0.21952,-2.89221,0.79938,0.21880
6,700,-3.06633,0.96570,0.22002,-3.15156,0.87246,0.21731,-3.05807,0.81271,0.21447
7,800,-3.30035,0.95591,0.21876,-3.37908,0.97165,0.21606,-3.30070,0.81781,0.21354
8,900,-3.60180,0.93343,0.21848,-3.67466,0.94233,0.21813,-3.53641,0.92436,0.21613
9,1000,-3.86285,0.96745,0.22194,-3.99839,0.97350,0.22028,-3.87696,0.85865,0.21999
10,1100,-4.17223,0.91908,0.22234,-4.17716,0.89883,0.22034,-4.14780,0.94510,0.22067
11,1200,-4.31349,0.89228,0.22112,-4.41203,1.01226,0.22125,-4.34321,0.89596,0.22038
12,1300,-4.70159,0.88508,0.22279,-4.69178,0.88801,0.22112,-4.67241,0.91625,0.22158
13,1400,-4.98313,0.90235,0.22308,-4.93245,0.94860,0.22231,-4.86841,0.93607,0.22183
14,1500,-5.26452,0.93350,0.22267,-5.16367,0.96115,0.22259,-5.11899,0.93753,0.22037
15,1600,-5.55664,1.10465,0.22247,-5.47183,0.83515,0.21971,-5.45234,0.93879,0.22344
16,1700,-5.79723,0.98723,0.22168,-5.70229,0.81493,0.22062,-5.62096,0.93528,0.21970
17,1800,-6.11263,0.96183,0.22124,-6.06543,0.81421,0.21816,-5.94833,0.97845,0.22045
18,1900,-6.42592,1.10361,0.22229,-6.39207,0.86609,0.22034,-6.31045,0.98853,0.22057
19,2000,-6.76919,1.06014,0.22238,-6.78828,1.04042,0.22040,-6.61986,0.99477,0.21938
20,2100,-6.92592,0.97487,0.22117,-7.01826,0.95343,0.21828,-6.86618,1.03218,0.22106
21,2200,-7.24366,1.02048,0.22239,-7.32792,1.07798,0.21922,-7.17437,1.02439,0.22038
22,2300,-7.64256,1.04165,0.22017,-7.64904,1.01330,0.22207,-7.46024,1.01318,0.21843
23,2400,-7.97367,1.02951,0.22203,-8.01531,1.02871,0.22031,-7.95391,1.12399,0.21941
24,2500,-8.24891,1.11414,0.22188,-8.30483,1.26658,0.22169,-8.18357,1.03180,0.22021
25,2600,-8.60516,0.97763,0.22216,-8.72509,1.16029,0.22162,-8.51989,1.08951,0.22103
26,2700,-8.86401,1.20651,0.22159,-8.85502,1.13930,0.22219,-8.76903,1.07301,0.22106
27,2800,-9.11150,1.28180,0.22070,-9.31376,1.16493,0.22055,-9.15743,1.06457,0.22100
28,2900,-9.40609,1.08968,0.22208,-9.37249,1.11075,0.22130,-9.36003,1.18039,0.21944
29,3000,-9.67635,1.05522,0.22079,-9.66936,1.12165,0.22145,-9.69893,1.10288,0.22091
30,3100,-10.03222,1.15639,0.22266,-9.94313,1.12133,0.22283,-10.08823,1.14909,0.22364
31,3200,-10.21914,1.07161,0.22055,-10.23214,1.15328,0.22194,-10.32102,0.97231,0.22125
32,3300,-10.51822,1.12282,0.22399,-10.51894,1.15510,0.22069,-10.59351,0.98556,0.22164
33,3400,-10.89995,1.18094,0.22141,-10.76218,1.19377,0.22071,-10.91382,0.92899,0.22148
34,3500,-11.04206,1.19958,0.22258,-10.90177,1.17012,0.22284,-11.04281,1.09476,0.22089
