iteration,episode,1_iql_loss,1_rnd_forward_loss,2_iql_loss,2_rnd_forward_loss
68,6900,1.05149,1.09737,1.60916,0.78046
69,7000,1.03975,1.09279,1.51916,0.77697
70,7100,1.04144,1.08724,1.43689,0.77269
71,7200,1.03064,1.08243,1.51472,0.76990
72,7300,1.00257,1.07762,1.69759,0.76564
73,7400,0.99815,1.07388,1.56350,0.76113
74,7500,1.02090,1.06778,1.52451,0.75629
75,7600,1.04841,1.06295,1.63395,0.75296
76,7700,1.03976,1.05997,1.63513,0.74904
77,7800,1.05979,1.05347,1.54014,0.74529
78,7900,1.05720,1.04967,1.53182,0.74174
79,8000,1.05223,1.04377,1.47912,0.73726
80,8100,1.01107,1.03895,1.54965,0.73363
81,8200,1.03898,1.03499,1.57589,0.72976
82,8300,1.02508,1.03028,1.47298,0.72614
83,8400,1.00355,1.02525,1.57899,0.72282
84,8500,1.00249,1.02111,1.47400,0.71906
85,8600,1.05297,1.01545,1.48870,0.71495
86,8700,1.05137,1.01107,1.51663,0.71106
87,8800,1.06346,1.00658,1.53295,0.70675
88,8900,1.02438,1.00260,1.48260,0.70331
89,9000,1.01763,0.99617,1.49861,0.69930
90,9100,1.01813,0.99143,1.52370,0.69568
91,9200,1.05988,0.98530,1.49774,0.69261
92,9300,1.06179,0.98088,1.49901,0.68825
93,9400,0.99143,0.97658,1.57340,0.68491
94,9500,1.03027,0.97070,1.53137,0.68143
95,9600,1.03673,0.96702,1.46193,0.67763
96,9700,1.03873,0.96229,1.54190,0.67323
97,9800,1.05503,0.95749,1.50645,0.66823
98,9900,1.02344,0.95328,1.45764,0.66626
99,10000,1.00747,0.94837,1.44757,0.66160
100,10100,1.00813,0.94311,1.45430,0.65863
101,10200,1.00916,0.93801,1.45168,0.65511
102,10300,1.03135,0.93283,1.39461,0.65123
103,10400,1.02821,0.92924,1.48048,0.64776
104,10500,1.01099,0.92444,1.45958,0.64347
105,10600,1.01765,0.91918,1.45454,0.63975
106,10700,1.01437,0.91498,1.46613,0.63720
107,10800,1.02744,0.90972,1.42924,0.63267
108,10900,1.06255,0.90556,1.41450,0.62913
109,11000,1.02060,0.89958,1.43333,0.62542
110,11100,1.04768,0.89756,1.41091,0.62210
111,11200,1.00577,0.89028,1.49892,0.61752
112,11300,1.01770,0.88639,1.45921,0.61404
113,11400,1.04326,0.88186,1.44637,0.61089
114,11500,1.04997,0.87730,1.40240,0.60631
115,11600,1.03266,0.87224,1.42173,0.60270
116,11700,0.99592,0.86794,1.42719,0.59889
117,11800,1.02144,0.86319,1.45633,0.59624
118,11900,1.03074,0.85860,1.44566,0.59232
119,12000,1.03310,0.85324,1.45950,0.58956
120,12100,1.01310,0.84739,1.46155,0.58570
121,12200,1.02482,0.84394,1.49504,0.58304
122,12300,1.05012,0.83882,1.41234,0.57987
123,12400,1.03655,0.83455,1.43020,0.57540
124,12500,1.00853,0.82989,1.39738,0.57133
125,12600,1.01691,0.82475,1.44934,0.56840
126,12700,1.01214,0.82038,1.43680,0.56447
127,12800,1.01346,0.81614,1.46577,0.56097
128,12900,1.02709,0.81147,1.43187,0.55739
129,13000,1.00388,0.80635,1.40226,0.55507
130,13100,1.03397,0.80153,1.39831,0.55062
131,13200,1.03916,0.79661,1.43348,0.54806
132,13300,1.01809,0.79228,1.46549,0.54377
133,13400,1.03290,0.78694,1.44188,0.53981
134,13500,1.02160,0.78169,1.36764,0.53733
135,13600,1.02140,0.77856,1.43458,0.53462
136,13700,1.00617,0.77360,1.39838,0.53047
137,13800,0.99959,0.76859,1.34772,0.52726
138,13900,1.01387,0.76363,1.41466,0.52418
139,14000,0.98094,0.76041,1.36641,0.52118
140,14100,1.03959,0.75309,1.43316,0.51748
141,14200,1.01981,0.75013,1.43023,0.51383
142,14300,1.00704,0.74634,1.40180,0.51154
143,14400,1.02117,0.74060,1.40289,0.50779
144,14500,1.00628,0.73605,1.37796,0.50425
145,14600,1.01457,0.73121,1.38340,0.50059
146,14700,1.02229,0.72697,1.42880,0.49820
147,14800,1.04233,0.72194,1.44023,0.49414
148,14900,1.05041,0.71743,1.40905,0.49075
149,15000,1.04007,0.71321,1.36957,0.48744
150,15100,0.99708,0.70787,1.40270,0.48469
151,15200,1.01167,0.70371,1.44591,0.48103
152,15300,1.02182,0.69885,1.36239,0.47856
153,15400,1.03094,0.69465,1.40887,0.47432
154,15500,1.00527,0.68929,1.38738,0.47231
155,15600,1.01242,0.68456,1.43894,0.46861
156,15700,1.03565,0.67984,1.42048,0.46562
157,15800,1.02234,0.67468,1.35600,0.46263
158,15900,1.02744,0.67100,1.42144,0.45922
159,16000,1.02652,0.66549,1.39367,0.45568
160,16100,1.01787,0.66167,1.36824,0.45318
161,16200,1.03733,0.65727,1.42305,0.45015
162,16300,1.00883,0.65270,1.37309,0.44731
163,16400,1.02396,0.64803,1.46251,0.44376
164,16500,1.01118,0.64372,1.37638,0.44065
165,16600,1.05024,0.63955,1.42744,0.43837
166,16700,0.99511,0.63435,1.36832,0.43496
167,16800,1.01593,0.63037,1.40778,0.43148
168,16900,1.02257,0.62642,1.39658,0.42879
169,17000,1.00719,0.62210,1.39442,0.42625
170,17100,1.01390,0.61740,1.42234,0.42305
171,17200,0.97961,0.61259,1.47042,0.41996
172,17300,1.05225,0.60786,1.38475,0.41619
173,17400,1.01332,0.60321,1.37152,0.41392
174,17500,1.00024,0.59969,1.38882,0.41125
175,17600,1.01347,0.59468,1.40357,0.40766
176,17700,1.02883,0.59059,1.47660,0.40496
177,17800,1.03792,0.58515,1.37795,0.40211
178,17900,1.01355,0.58112,1.42193,0.39872
179,18000,1.01666,0.57760,1.42442,0.39576
180,18100,1.01902,0.57334,1.40886,0.39369
181,18200,1.02456,0.56780,1.39448,0.39096
182,18300,1.01216,0.56391,1.38970,0.38805
183,18400,1.01520,0.56032,1.36341,0.38511
184,18500,1.05254,0.55559,1.41967,0.38279
185,18600,1.04339,0.55165,1.34925,0.37865
186,18700,1.01713,0.54726,1.42503,0.37632
187,18800,1.00279,0.54357,1.34851,0.37332
188,18900,0.99405,0.53920,1.36853,0.37123
189,19000,0.99747,0.53481,1.38055,0.36810
190,19100,1.01752,0.53149,1.47371,0.36592
191,19200,1.00122,0.52696,1.42274,0.36269
192,19300,0.98816,0.52198,1.43488,0.35968
193,19400,0.98946,0.51805,1.36035,0.35671
194,19500,0.98646,0.51342,1.35083,0.35451
195,19600,1.02283,0.51043,1.37471,0.35192
196,19700,1.01268,0.50544,1.41871,0.34842
197,19800,0.98756,0.50269,1.41380,0.34570
198,19900,1.00583,0.49768,1.38480,0.34338
199,20000,1.01107,0.49335,1.38259,0.34077
200,20100,1.01581,0.48950,1.39578,0.33810
201,20200,1.04160,0.48568,1.34910,0.33545
202,20300,1.05613,0.48133,1.42704,0.33262
203,20400,1.01608,0.47794,1.40914,0.33075
204,20500,1.01935,0.47355,1.38196,0.32818
205,20600,1.02162,0.46972,1.39525,0.32545
206,20700,1.00376,0.46621,1.42394,0.32206
207,20800,1.01371,0.46147,1.36505,0.32003
208,20900,1.02413,0.45833,1.36477,0.31724
209,21000,1.03712,0.45399,1.37197,0.31485
210,21100,1.04478,0.45093,1.37160,0.31254
211,21200,1.02935,0.44697,1.38709,0.31011
212,21300,1.03473,0.44301,1.38906,0.30734
213,21400,1.01525,0.43898,1.42346,0.30525
214,21500,1.00210,0.43502,1.42016,0.30250
215,21600,1.01614,0.43158,1.44688,0.29981
216,21700,1.00757,0.42733,1.40902,0.29736
217,21800,1.02475,0.42360,1.37238,0.29460
218,21900,1.04030,0.42076,1.41388,0.29279
219,22000,1.03120,0.41657,1.35380,0.28957
220,22100,1.01482,0.41318,1.37193,0.28688
221,22200,1.00572,0.40885,1.36429,0.28498
222,22300,0.98794,0.40536,1.37272,0.28216
223,22400,1.02296,0.40179,1.41603,0.28015
224,22500,0.99867,0.39804,1.36179,0.27747
225,22600,1.01356,0.39424,1.37176,0.27534
226,22700,1.01639,0.39110,1.42575,0.27320
227,22800,0.99064,0.38669,1.39430,0.26980
228,22900,1.00933,0.38378,1.37380,0.26840
229,23000,1.00150,0.37999,1.38521,0.26605
230,23100,1.00975,0.37626,1.41208,0.26354
231,23200,1.05377,0.37315,1.36956,0.26146
232,23300,1.03412,0.36847,1.35689,0.25932
233,23400,1.00068,0.36563,1.36397,0.25679
234,23500,1.01355,0.36218,1.34789,0.25448
235,23600,1.01191,0.35842,1.29525,0.25275
236,23700,0.99600,0.35521,1.31188,0.24986
237,23800,1.01186,0.35119,1.33947,0.24733
238,23900,1.01070,0.34852,1.38485,0.24573
239,24000,1.02759,0.34473,1.38525,0.24337
240,24100,1.01322,0.34140,1.33893,0.24136
241,24200,1.03955,0.33787,1.34163,0.23925
242,24300,1.03143,0.33474,1.33587,0.23710
243,24400,1.04431,0.33119,1.35892,0.23502
244,24500,1.01157,0.32798,1.33872,0.23285
245,24600,1.00979,0.32422,1.32635,0.23050
246,24700,0.99083,0.32113,1.38031,0.22862
247,24800,1.01521,0.31761,1.37114,0.22642
248,24900,1.00751,0.31462,1.37426,0.22450
