iteration,episode,1_iql_loss,1_count_value,2_iql_loss,2_count_value,3_iql_loss,3_count_value
0,100,4.36856,0.32517,3.37534,0.29237,2.79579,0.26917
1,200,1.96671,0.23572,1.89652,0.22911,1.80683,0.22224
2,300,1.85508,0.22817,1.74477,0.22384,1.70241,0.22200
3,400,1.81769,0.22432,1.71872,0.22004,1.74373,0.21752
4,500,1.73999,0.22118,1.69769,0.21852,1.75053,0.21693
5,600,1.71973,0.22213,1.70563,0.21836,1.71101,0.21756
6,700,1.89233,0.22262,1.76090,0.22007,1.70580,0.21903
7,800,1.80855,0.22088,1.71937,0.21952,1.71153,0.21903
8,900,1.73327,0.22134,1.72274,0.21952,1.71057,0.21958
9,1000,1.74590,0.21958,1.68378,0.21816,1.70935,0.21738
10,1100,1.70828,0.21862,1.69714,0.21752,1.71896,0.21613
11,1200,1.68629,0.21642,1.72175,0.21587,1.69722,0.21544
12,1300,1.78807,0.21564,1.69254,0.21581,1.70728,0.21521
13,1400,1.67586,0.21510,1.69722,0.21446,1.67079,0.21235
14,1500,1.68145,0.21243,1.70957,0.21192,1.61973,0.21104
15,1600,1.69088,0.21175,1.68798,0.21206,1.65084,0.21158
16,1700,1.68589,0.21160,1.73247,0.21463,1.68652,0.21155
17,1800,1.73872,0.21424,1.67715,0.21303,1.66138,0.21104
18,1900,1.66872,0.21151,1.69001,0.21020,1.68734,0.21204
19,2000,1.65178,0.20955,1.66027,0.20853,1.57735,0.20904
20,2100,1.70385,0.20875,1.67546,0.20941,1.63040,0.20568
21,2200,1.70937,0.20880,1.61361,0.20754,1.66427,0.20684
22,2300,1.63322,0.20962,1.61032,0.20673,1.63217,0.20773
23,2400,1.59944,0.20701,1.58047,0.20577,1.64118,0.20721
24,2500,1.64117,0.20515,1.67441,0.20715,1.62502,0.20691
25,2600,1.63112,0.20567,1.59030,0.20535,1.66885,0.20653
26,2700,1.57779,0.20618,1.57364,0.20336,1.58572,0.20458
27,2800,1.56121,0.20429,1.58280,0.20352,1.65982,0.20292
28,2900,1.57841,0.20198,1.59343,0.20331,1.57469,0.20171
29,3000,1.57130,0.20141,1.58429,0.20202,1.58157,0.20074
30,3100,1.58846,0.20157,1.58744,0.20076,1.54857,0.20073
31,3200,1.59603,0.19958,1.61954,0.20023,1.59436,0.20052
32,3300,1.51419,0.19929,1.56752,0.19832,1.54244,0.20010
33,3400,1.53079,0.19722,1.59688,0.19774,1.55176,0.19851
34,3500,1.57478,0.19578,1.52373,0.19615,1.59518,0.19808
35,3600,1.59357,0.19722,1.47555,0.19482,1.53240,0.19664
36,3700,1.54611,0.19510,1.55728,0.19375,1.53665,0.19490
37,3800,1.51146,0.19527,1.50149,0.19427,1.53247,0.19436
38,3900,1.50674,0.19380,1.55306,0.19447,1.47813,0.19230
39,4000,1.56690,0.19288,1.52517,0.19175,1.50774,0.19117
40,4100,1.51101,0.19171,1.57977,0.19133,1.50504,0.18876
41,4200,1.51899,0.19047,1.50987,0.18937,1.49678,0.18887
42,4300,1.54774,0.18733,1.52381,0.18829,1.51609,0.18800
43,4400,1.47645,0.18487,1.44669,0.18581,1.47310,0.18577
44,4500,1.48357,0.18528,1.50360,0.18553,1.54374,0.18670
45,4600,1.48781,0.18336,1.45710,0.18314,1.50416,0.18282
46,4700,1.51278,0.18277,1.45476,0.18310,1.45434,0.18216
47,4800,1.52852,0.18230,1.48384,0.18125,1.49765,0.18182
48,4900,1.50603,0.18118,1.48120,0.18290,1.47066,0.17953
49,5000,1.50199,0.17938,1.45438,0.17884,1.45455,0.17987
50,5100,1.46278,0.17801,1.48198,0.17861,1.48606,0.17795
51,5200,1.50323,0.17708,1.43044,0.17659,1.40698,0.17414
52,5300,1.44227,0.17603,1.46639,0.17578,1.42488,0.17457
53,5400,1.46353,0.17382,1.44970,0.17418,1.45529,0.17384
54,5500,1.41623,0.17342,1.42493,0.17414,1.46043,0.17294
55,5600,1.46521,0.17424,1.50349,0.17212,1.46663,0.17357
56,5700,1.46955,0.17055,1.43311,0.17319,1.48415,0.17127
57,5800,1.46557,0.17114,1.44826,0.17151,1.43061,0.17029
58,5900,1.46150,0.17080,1.47153,0.17297,1.42881,0.17000
59,6000,1.45293,0.16897,1.49913,0.16885,1.45935,0.16720
60,6100,1.45137,0.16718,1.40647,0.16905,1.44908,0.16869
61,6200,1.41229,0.16751,1.42319,0.16833,1.39801,0.16815
62,6300,1.47252,0.16698,1.38931,0.16448,1.44475,0.16737
63,6400,1.42300,0.16641,1.37227,0.16438,1.42672,0.16416
64,6500,1.48618,0.16445,1.41430,0.16436,1.44189,0.16466
65,6600,1.37427,0.16298,1.43646,0.16366,1.36597,0.16301
66,6700,1.39825,0.16437,1.38890,0.16296,1.41633,0.16473
67,6800,1.35722,0.16285,1.43243,0.16324,1.43567,0.16192
68,6900,1.40208,0.16246,1.44389,0.16377,1.36004,0.16272
69,7000,1.44035,0.16034,1.46232,0.16137,1.43198,0.16029
70,7100,1.47961,0.15935,1.39406,0.16120,1.37212,0.15997
71,7200,1.40198,0.16161,1.39389,0.16241,1.41516,0.16019
72,7300,1.38252,0.15909,1.39272,0.15981,1.42503,0.16111
73,7400,1.42675,0.16061,1.33121,0.15905,1.45116,0.15995
74,7500,1.42512,0.15883,1.36423,0.15948,1.41166,0.15855
75,7600,1.43484,0.15957,1.39111,0.15820,1.40636,0.15991
76,7700,1.41155,0.15982,1.37647,0.16015,1.45248,0.16008
77,7800,1.42927,0.15851,1.44103,0.15956,1.38564,0.15565
78,7900,1.44363,0.15845,1.39840,0.15929,1.40355,0.16054
79,8000,1.43469,0.15960,1.44008,0.16046,1.37788,0.15951
80,8100,1.49866,0.16075,1.41723,0.15994,1.45544,0.15917
81,8200,1.47017,0.16062,1.34606,0.15855,1.46159,0.15843
82,8300,1.41597,0.16096,1.39198,0.16056,1.44948,0.16028
83,8400,1.44480,0.16073,1.38013,0.15994,1.47394,0.16079
84,8500,1.42785,0.16114,1.38923,0.16238,1.46661,0.16057
85,8600,1.42907,0.16233,1.40336,0.16081,1.48131,0.16231
86,8700,1.48468,0.16103,1.34951,0.16232,1.47583,0.15963
87,8800,1.45679,0.16132,1.36369,0.16244,1.45327,0.16026
88,8900,1.43980,0.16393,1.38427,0.16253,1.46587,0.16259
89,9000,1.45062,0.16170,1.42067,0.16448,1.49480,0.16290
90,9100,1.44306,0.16314,1.37972,0.16326,1.40116,0.16441
91,9200,1.48304,0.16403,1.43190,0.16385,1.43403,0.16299
92,9300,1.41573,0.16161,1.33547,0.16197,1.39122,0.16429
93,9400,1.44319,0.16257,1.39999,0.16216,1.40673,0.16397
94,9500,1.43516,0.16234,1.36344,0.16332,1.39883,0.16401
95,9600,1.38409,0.16273,1.37899,0.16282,1.40838,0.16334
96,9700,1.42637,0.16177,1.31783,0.16167,1.41130,0.16193
97,9800,1.41708,0.16058,1.42455,0.16178,1.38720,0.16253
98,9900,1.45041,0.16411,1.42408,0.16208,1.40126,0.15952
99,10000,1.46047,0.15984,1.36955,0.16085,1.40439,0.16097
100,10100,1.44096,0.15981,1.38681,0.16189,1.39032,0.16043
101,10200,1.40190,0.16150,1.37797,0.15896,1.41280,0.16075
102,10300,1.39725,0.15988,1.42336,0.16169,1.39465,0.16013
103,10400,1.40325,0.15970,1.38345,0.15954,1.39591,0.16105
104,10500,1.36517,0.15988,1.41398,0.16084,1.38778,0.15997
105,10600,1.43384,0.16080,1.38054,0.15972,1.38995,0.15834
106,10700,1.41207,0.15826,1.38237,0.15960,1.38748,0.16015
107,10800,1.41255,0.15768,1.36313,0.15878,1.33889,0.15820
108,10900,1.37654,0.15708,1.39656,0.15780,1.34749,0.15748
109,11000,1.37836,0.15723,1.39649,0.15810,1.40308,0.15751
110,11100,1.44640,0.15908,1.32189,0.15674,1.37792,0.15704
111,11200,1.45628,0.15722,1.36056,0.15602,1.43646,0.15769
112,11300,1.42297,0.15613,1.33869,0.15652,1.36049,0.15765
113,11400,1.40881,0.15438,1.36601,0.15631,1.38660,0.15545
114,11500,1.39834,0.15531,1.31321,0.15548,1.40132,0.15501
115,11600,1.37356,0.15312,1.34471,0.15417,1.34937,0.15408
116,11700,1.37847,0.15391,1.33776,0.15597,1.34174,0.15341
117,11800,1.36546,0.15351,1.39373,0.15404,1.33489,0.15446
118,11900,1.38111,0.15306,1.34033,0.15434,1.31100,0.15442
119,12000,1.36029,0.15385,1.30973,0.15317,1.45747,0.15336
120,12100,1.36174,0.15276,1.37931,0.15297,1.40341,0.15423
121,12200,1.39856,0.15146,1.32132,0.15132,1.37614,0.15269
122,12300,1.36781,0.15279,1.36624,0.15214,1.36926,0.15298
123,12400,1.36816,0.15089,1.37668,0.15231,1.42672,0.15327
124,12500,1.43038,0.15270,1.34196,0.15219,1.38873,0.15133
125,12600,1.36355,0.15117,1.30964,0.15160,1.35324,0.15330
126,12700,1.41506,0.15046,1.35558,0.15081,1.32801,0.14951
127,12800,1.38264,0.15052,1.33671,0.15046,1.43927,0.15218
128,12900,1.38785,0.15043,1.31286,0.15093,1.32287,0.15013
129,13000,1.41420,0.15120,1.35450,0.15123,1.38523,0.15070
130,13100,1.37714,0.14986,1.33681,0.15108,1.36629,0.15092
131,13200,1.37946,0.14815,1.33891,0.14961,1.34890,0.15175
132,13300,1.40938,0.14923,1.31705,0.14987,1.37305,0.14898
133,13400,1.40303,0.15085,1.35710,0.15108,1.41641,0.15142
134,13500,1.41492,0.15161,1.30918,0.15145,1.33140,0.15148
135,13600,1.39244,0.14993,1.31937,0.15070,1.37554,0.15028
136,13700,1.39783,0.14931,1.29191,0.15097,1.38409,0.14944
137,13800,1.37870,0.14954,1.38940,0.14978,1.36337,0.15039
138,13900,1.35283,0.14856,1.32873,0.14875,1.35062,0.14702
139,14000,1.39036,0.15012,1.34555,0.14913,1.39103,0.14821
140,14100,1.35706,0.14958,1.34815,0.14874,1.39062,0.14873
141,14200,1.38437,0.14739,1.34584,0.14868,1.33061,0.14868
142,14300,1.39791,0.15003,1.31053,0.14685,1.38858,0.14881
143,14400,1.42857,0.14930,1.31463,0.14691,1.34944,0.14807
144,14500,1.37556,0.14657,1.36063,0.14780,1.39575,0.15002
145,14600,1.39215,0.14758,1.32451,0.14707,1.35123,0.14760
146,14700,1.40532,0.14683,1.33943,0.14787,1.36206,0.14835
147,14800,1.37295,0.14638,1.29272,0.14608,1.32178,0.14554
148,14900,1.39476,0.14571,1.32710,0.14587,1.33218,0.14565
149,15000,1.39939,0.14556,1.35304,0.14681,1.33338,0.14489
150,15100,1.35006,0.14498,1.27625,0.14508,1.34472,0.14433
151,15200,1.34467,0.14551,1.32801,0.14636,1.38564,0.14437
152,15300,1.37257,0.14378,1.28110,0.14344,1.37260,0.14327
153,15400,1.35485,0.14233,1.34111,0.14345,1.35807,0.14132
154,15500,1.34806,0.14189,1.28131,0.14176,1.35254,0.14178
155,15600,1.32903,0.14335,1.34286,0.14399,1.34670,0.14239
156,15700,1.34954,0.14307,1.34064,0.14203,1.36289,0.14186
157,15800,1.35959,0.14138,1.28776,0.14071,1.39179,0.14224
158,15900,1.35156,0.14199,1.29716,0.14183,1.34395,0.14037
159,16000,1.37209,0.14194,1.33374,0.13970,1.35051,0.14077
160,16100,1.33490,0.13899,1.28937,0.14036,1.39109,0.14184
161,16200,1.35045,0.13977,1.32653,0.14071,1.35578,0.14083
162,16300,1.36507,0.13913,1.28378,0.13877,1.31810,0.13922
163,16400,1.34630,0.13737,1.34592,0.14051,1.31423,0.13821
164,16500,1.31643,0.13789,1.29819,0.13895,1.33846,0.13957
165,16600,1.34285,0.13833,1.25796,0.13643,1.34268,0.13617
166,16700,1.30013,0.13710,1.25135,0.13751,1.28741,0.13732
167,16800,1.32071,0.13680,1.29817,0.13674,1.31118,0.13927
168,16900,1.34586,0.13738,1.28299,0.13787,1.31250,0.13554
169,17000,1.30016,0.13682,1.28516,0.13624,1.29411,0.13574
170,17100,1.31898,0.13639,1.24314,0.13400,1.31858,0.13420
171,17200,1.36380,0.13564,1.25136,0.13433,1.35283,0.13674
172,17300,1.35629,0.13528,1.26128,0.13588,1.35855,0.13627
173,17400,1.32549,0.13403,1.26459,0.13507,1.32360,0.13392
174,17500,1.36763,0.13587,1.24824,0.13515,1.32336,0.13517
175,17600,1.33308,0.13374,1.29227,0.13494,1.32944,0.13415
176,17700,1.36593,0.13534,1.31277,0.13425,1.33463,0.13496
177,17800,1.32394,0.13509,1.26782,0.13436,1.26136,0.13204
178,17900,1.30736,0.13386,1.24299,0.13468,1.30605,0.13344
179,18000,1.36201,0.13400,1.27591,0.13188,1.28417,0.13318
180,18100,1.34050,0.13339,1.28765,0.13174,1.26200,0.13414
181,18200,1.32208,0.13204,1.25650,0.13301,1.33009,0.13161
182,18300,1.31838,0.13286,1.27715,0.13289,1.29707,0.13170
183,18400,1.33308,0.13468,1.26183,0.13268,1.30902,0.13471
184,18500,1.34717,0.13381,1.30293,0.13401,1.39551,0.13536
185,18600,1.31140,0.13305,1.30687,0.13528,1.36263,0.13383
186,18700,1.35664,0.13455,1.32904,0.13562,1.35858,0.13582
187,18800,1.35866,0.13513,1.30680,0.13492,1.42476,0.13552
188,18900,1.37222,0.13663,1.31399,0.13633,1.37070,0.13858
189,19000,1.37539,0.13662,1.33543,0.13686,1.35656,0.13673
190,19100,1.34296,0.13848,1.35130,0.13807,1.32477,0.13878
191,19200,1.38165,0.14046,1.32673,0.13799,1.39022,0.13902
192,19300,1.34701,0.13976,1.29448,0.13875,1.39451,0.14039
193,19400,1.37774,0.14069,1.32259,0.14093,1.40591,0.14071
194,19500,1.39466,0.14236,1.33926,0.14202,1.39859,0.14061
195,19600,1.36886,0.14066,1.34550,0.14211,1.36667,0.14205
196,19700,1.36957,0.14302,1.32310,0.14260,1.37739,0.14346
197,19800,1.34659,0.14392,1.34674,0.14232,1.36606,0.14369
198,19900,1.40761,0.14221,1.31321,0.14191,1.35316,0.14213
199,20000,1.40906,0.14621,1.30576,0.14397,1.38971,0.14394
200,20100,1.33450,0.14513,1.30949,0.14383,1.40736,0.14600
201,20200,1.38649,0.14305,1.37449,0.14588,1.35355,0.14377
202,20300,1.38823,0.14525,1.38215,0.14416,1.36785,0.14384
203,20400,1.41840,0.14716,1.37578,0.14381,1.34534,0.14338
204,20500,1.38965,0.14644,1.31143,0.14493,1.43427,0.14333
205,20600,1.39407,0.14556,1.32782,0.14545,1.37904,0.14416
206,20700,1.40689,0.14551,1.33541,0.14411,1.35486,0.14371
207,20800,1.37134,0.14334,1.33908,0.14296,1.39676,0.14521
208,20900,1.37108,0.14455,1.33922,0.14492,1.36734,0.14407
209,21000,1.37068,0.14405,1.33398,0.14419,1.37610,0.14445
210,21100,1.36092,0.14496,1.32550,0.14343,1.37457,0.14385
211,21200,1.37121,0.14356,1.31150,0.14519,1.42579,0.14446
212,21300,1.35689,0.14275,1.34092,0.14433,1.38797,0.14283
213,21400,1.30771,0.14292,1.30826,0.14422,1.33591,0.14208
214,21500,1.41301,0.14251,1.32298,0.14296,1.37494,0.14380
215,21600,1.38815,0.14070,1.33406,0.14204,1.36587,0.14193
216,21700,1.34428,0.14172,1.31841,0.14169,1.41458,0.14139
217,21800,1.36250,0.14136,1.28222,0.14100,1.34903,0.14234
218,21900,1.35938,0.14202,1.33506,0.14217,1.43647,0.14328
219,22000,1.39316,0.14426,1.33784,0.14079,1.37583,0.14235
220,22100,1.39612,0.14127,1.33830,0.14220,1.41815,0.14107
221,22200,1.36095,0.14206,1.30890,0.14106,1.43136,0.14156
222,22300,1.34944,0.13921,1.32262,0.14246,1.34635,0.14132
223,22400,1.34800,0.13883,1.32645,0.14011,1.35762,0.13883
224,22500,1.36495,0.14099,1.27244,0.14012,1.38413,0.13890
225,22600,1.37444,0.13997,1.33791,0.13967,1.41628,0.13994
226,22700,1.35261,0.13908,1.30775,0.14068,1.37340,0.13866
227,22800,1.41241,0.14104,1.32648,0.13924,1.40465,0.14076
228,22900,1.35248,0.13896,1.31441,0.13969,1.35594,0.13990
229,23000,1.34242,0.13944,1.27766,0.13952,1.40053,0.14092
230,23100,1.37565,0.13839,1.33929,0.13986,1.41025,0.13779
231,23200,1.31436,0.13882,1.30194,0.14130,1.36481,0.13932
232,23300,1.33678,0.13847,1.30400,0.13916,1.37615,0.13759
233,23400,1.35938,0.13765,1.32836,0.13941,1.41585,0.13881
234,23500,1.33573,0.13746,1.26082,0.13721,1.40717,0.13666
235,23600,1.38315,0.13752,1.27438,0.13598,1.35911,0.13793
236,23700,1.36600,0.13828,1.33453,0.13798,1.39265,0.13708
237,23800,1.34171,0.13626,1.32953,0.13598,1.41592,0.13654
238,23900,1.34803,0.13797,1.29261,0.13441,1.35972,0.13513
239,24000,1.37073,0.13740,1.27814,0.13712,1.37628,0.13593
240,24100,1.37188,0.13688,1.28146,0.13579,1.30211,0.13666
241,24200,1.34609,0.13536,1.30026,0.13782,1.32827,0.13590
242,24300,1.32045,0.13686,1.30839,0.13693,1.40268,0.13646
