iteration,episode,1_iql_loss,1_count_value,2_iql_loss,2_count_value,3_iql_loss,3_count_value
0,100,3.23912,0.23689,2.44603,0.21168,2.17855,0.19411
1,200,1.82092,0.17699,1.51322,0.17018,1.41025,0.16488
2,300,1.31385,0.17000,1.34952,0.16827,1.32875,0.16387
3,400,1.03624,0.17126,1.11453,0.16599,1.05747,0.16459
4,500,0.93970,0.16728,0.93250,0.16634,0.87694,0.16353
5,600,0.84881,0.16481,0.79738,0.16338,0.78812,0.16153
6,700,0.89152,0.16520,0.76773,0.16456,0.72590,0.16282
7,800,0.89028,0.16584,0.75406,0.16342,0.76308,0.16318
8,900,0.91049,0.16888,0.76426,0.16708,0.74933,0.16562
9,1000,0.91756,0.16788,0.75406,0.16904,0.70261,0.16630
10,1100,0.94738,0.16976,0.72369,0.16845,0.71931,0.16745
11,1200,0.93868,0.16872,0.67876,0.16543,0.66517,0.16349
12,1300,0.94613,0.16738,0.68608,0.16526,0.69442,0.16482
13,1400,0.91138,0.16513,0.70179,0.16459,0.69043,0.16395
14,1500,0.93751,0.16537,0.70511,0.16615,0.67929,0.16597
15,1600,0.95952,0.16817,0.70655,0.16628,0.69633,0.16645
16,1700,0.93953,0.16669,0.70918,0.16663,0.67888,0.16593
17,1800,0.95041,0.16717,0.71150,0.16760,0.72531,0.16847
18,1900,0.95050,0.16977,0.73812,0.16977,0.72815,0.16893
19,2000,0.96041,0.16857,0.73563,0.16909,0.69924,0.16812
20,2100,0.98215,0.16995,0.73037,0.16948,0.73710,0.17018
21,2200,0.96172,0.16943,0.72417,0.17080,0.70987,0.16887
22,2300,0.97620,0.17001,0.72534,0.16761,0.71602,0.16894
23,2400,0.99919,0.17245,0.75702,0.17041,0.75470,0.17009
24,2500,1.00613,0.17293,0.75332,0.17102,0.75081,0.17061
25,2600,0.98503,0.17093,0.75985,0.17188,0.78073,0.17101
26,2700,1.01587,0.17150,0.77415,0.17211,0.74941,0.16951
27,2800,1.00328,0.17172,0.79123,0.17134,0.77568,0.17225
28,2900,0.98619,0.17058,0.77425,0.17033,0.76047,0.17103
29,3000,1.02497,0.17163,0.80701,0.17155,0.79955,0.17201
30,3100,1.01388,0.16970,0.81003,0.17106,0.79913,0.17078
31,3200,1.03604,0.17220,0.80323,0.17079,0.83611,0.17199
32,3300,1.03389,0.16935,0.80947,0.17030,0.81310,0.17000
33,3400,1.05631,0.17096,0.82043,0.17035,0.82325,0.16964
34,3500,1.04556,0.17092,0.83351,0.16842,0.85153,0.16932
35,3600,1.05645,0.17056,0.84118,0.17112,0.85847,0.16982
36,3700,1.07712,0.17116,0.84577,0.16826,0.87638,0.17022
37,3800,1.04860,0.16992,0.88259,0.16876,0.87282,0.16810
38,3900,1.07921,0.17027,0.87487,0.16758,0.90328,0.16917
39,4000,1.07523,0.16954,0.91623,0.16937,0.90677,0.16990
40,4100,1.07052,0.16871,0.93618,0.16781,0.93418,0.16809
41,4200,1.10102,0.16840,0.97337,0.16923,0.93135,0.16764
42,4300,1.07466,0.16794,0.94602,0.16569,0.97296,0.16772
43,4400,1.06808,0.16720,0.96934,0.16839,0.99891,0.16728
44,4500,1.09492,0.16810,1.02193,0.16774,1.01399,0.16823
45,4600,1.09321,0.16773,1.03918,0.16795,1.03203,0.16933
46,4700,1.08282,0.16785,1.00232,0.16541,1.03814,0.16666
47,4800,1.11139,0.16708,1.01473,0.16569,1.03026,0.16632
48,4900,1.11899,0.16602,1.06320,0.16674,1.08071,0.16690
49,5000,1.10912,0.16593,1.05102,0.16427,1.04631,0.16347
50,5100,1.11490,0.16453,1.04715,0.16452,1.08503,0.16510
51,5200,1.09924,0.16481,1.09377,0.16595,1.08727,0.16548
52,5300,1.08620,0.16336,1.12079,0.16573,1.09033,0.16258
53,5400,1.08452,0.16212,1.12009,0.16454,1.10827,0.16369
54,5500,1.12817,0.16371,1.11646,0.16307,1.13123,0.16143
55,5600,1.14514,0.16057,1.11913,0.16154,1.16998,0.16257
56,5700,1.15186,0.16171,1.13242,0.16181,1.14997,0.16162
57,5800,1.13094,0.16094,1.12701,0.15887,1.18187,0.16200
58,5900,1.14868,0.16090,1.14687,0.15979,1.16599,0.15912
59,6000,1.17532,0.15994,1.18040,0.15952,1.19996,0.15954
60,6100,1.14726,0.15769,1.16846,0.15884,1.21913,0.15831
61,6200,1.15577,0.15978,1.18782,0.15714,1.23194,0.15766
62,6300,1.14790,0.15570,1.22101,0.15800,1.22560,0.15817
63,6400,1.14494,0.15663,1.20590,0.15834,1.23171,0.15766
64,6500,1.16155,0.15619,1.20746,0.15543,1.25777,0.15591
65,6600,1.14470,0.15426,1.20479,0.15511,1.24646,0.15288
66,6700,1.15240,0.15426,1.22380,0.15629,1.29295,0.15627
67,6800,1.16450,0.15397,1.24079,0.15416,1.28746,0.15534
68,6900,1.16643,0.15310,1.25462,0.15423,1.28044,0.15273
69,7000,1.19759,0.15432,1.22482,0.15267,1.25909,0.15207
70,7100,1.16675,0.15267,1.26173,0.15161,1.26081,0.15237
71,7200,1.15868,0.15074,1.25298,0.15030,1.28526,0.15202
72,7300,1.16152,0.15122,1.27386,0.15110,1.29342,0.14933
73,7400,1.13319,0.15041,1.31112,0.15174,1.28527,0.14953
74,7500,1.16173,0.14817,1.30169,0.14985,1.32251,0.15032
75,7600,1.20053,0.15079,1.29480,0.14767,1.29008,0.14780
76,7700,1.15939,0.14831,1.30950,0.14929,1.30408,0.14860
77,7800,1.19638,0.14687,1.29251,0.14699,1.31731,0.14754
78,7900,1.16918,0.14581,1.28706,0.14600,1.33848,0.14790
79,8000,1.15945,0.14673,1.29241,0.14632,1.34270,0.14756
80,8100,1.15282,0.14511,1.33260,0.14508,1.33874,0.14612
81,8200,1.16286,0.14375,1.33328,0.14602,1.34333,0.14389
82,8300,1.16274,0.14380,1.30356,0.14406,1.35154,0.14398
83,8400,1.20365,0.14389,1.31331,0.14395,1.34525,0.14300
84,8500,1.18210,0.14396,1.34175,0.14432,1.33580,0.14271
85,8600,1.16233,0.14204,1.31574,0.14110,1.36712,0.14246
86,8700,1.16754,0.14164,1.35662,0.14343,1.33591,0.14157
87,8800,1.19282,0.14312,1.32206,0.14081,1.34045,0.14120
88,8900,1.15860,0.14037,1.33074,0.14020,1.37897,0.14051
89,9000,1.17771,0.14000,1.32576,0.13932,1.36751,0.13830
90,9100,1.16428,0.13905,1.33575,0.14134,1.34340,0.13950
91,9200,1.17099,0.13987,1.34778,0.13906,1.36583,0.13899
92,9300,1.18637,0.13862,1.35232,0.13964,1.36731,0.13784
93,9400,1.16198,0.13808,1.34045,0.13808,1.38581,0.13844
94,9500,1.18669,0.13817,1.36171,0.13781,1.35875,0.13825
95,9600,1.17832,0.13693,1.34807,0.13753,1.36411,0.13665
96,9700,1.16939,0.13609,1.34621,0.13611,1.38480,0.13757
97,9800,1.14059,0.13445,1.39096,0.13717,1.38490,0.13636
98,9900,1.16925,0.13524,1.36938,0.13750,1.34915,0.13513
99,10000,1.18559,0.13561,1.36289,0.13532,1.39160,0.13639
100,10100,1.20500,0.13514,1.36338,0.13551,1.36909,0.13488
101,10200,1.19864,0.13462,1.36034,0.13305,1.37916,0.13364
102,10300,1.16917,0.13341,1.36532,0.13364,1.35036,0.13333
103,10400,1.16329,0.13214,1.37299,0.13382,1.36231,0.13239
104,10500,1.20429,0.13219,1.31174,0.13007,1.36681,0.13250
105,10600,1.18753,0.13205,1.35050,0.13249,1.35677,0.13132
106,10700,1.17725,0.13224,1.33911,0.13129,1.37283,0.13217
107,10800,1.18649,0.13085,1.34947,0.13195,1.36742,0.13118
108,10900,1.19274,0.13139,1.37276,0.13294,1.38106,0.12987
109,11000,1.16160,0.13051,1.35280,0.13005,1.36700,0.13163
110,11100,1.18300,0.13198,1.31618,0.12857,1.34998,0.13025
111,11200,1.19021,0.13040,1.39475,0.13095,1.35552,0.12992
112,11300,1.17663,0.12900,1.35329,0.12934,1.37111,0.12968
113,11400,1.19734,0.12949,1.32512,0.12858,1.35822,0.12872
114,11500,1.14334,0.12866,1.30982,0.12754,1.38410,0.12948
115,11600,1.18572,0.12913,1.36811,0.12859,1.35616,0.12843
116,11700,1.18862,0.12800,1.32202,0.12692,1.40331,0.12892
117,11800,1.21408,0.12825,1.37916,0.12770,1.44669,0.12976
118,11900,1.17826,0.12804,1.34382,0.12733,1.37432,0.12802
119,12000,1.22239,0.12883,1.37976,0.12769,1.40938,0.12740
120,12100,1.18117,0.12698,1.36458,0.12693,1.34137,0.12588
121,12200,1.17193,0.12756,1.33512,0.12583,1.35070,0.12547
122,12300,1.17562,0.12532,1.39201,0.12700,1.34314,0.12509
123,12400,1.19046,0.12683,1.35494,0.12753,1.35470,0.12671
124,12500,1.20045,0.12511,1.38635,0.12670,1.36619,0.12574
125,12600,1.21484,0.12646,1.35769,0.12553,1.36775,0.12556
126,12700,1.20191,0.12537,1.35755,0.12442,1.38613,0.12568
127,12800,1.17806,0.12382,1.33822,0.12486,1.35575,0.12380
128,12900,1.23428,0.12443,1.38525,0.12554,1.37363,0.12565
129,13000,1.20427,0.12619,1.36910,0.12569,1.36324,0.12485
130,13100,1.22054,0.12503,1.37153,0.12529,1.35234,0.12444
131,13200,1.19161,0.12428,1.34844,0.12585,1.40008,0.12570
132,13300,1.22348,0.12361,1.35576,0.12251,1.31537,0.12472
133,13400,1.20466,0.12284,1.34604,0.12321,1.36464,0.12412
