iteration,episode,1_iql_loss,1_icm_forward_loss,1_icm_inverse_loss,2_iql_loss,2_icm_forward_loss,2_icm_inverse_loss
89,9000,0.99745,0.05231,1.91323,1.43318,0.05235,1.91435
90,9100,0.97954,0.05109,1.91067,1.42770,0.05105,1.91198
91,9200,1.00888,0.04981,1.90918,1.38449,0.04976,1.90947
92,9300,1.02661,0.04861,1.90630,1.41032,0.04863,1.90773
93,9400,0.98138,0.04760,1.90374,1.46865,0.04751,1.90341
94,9500,1.02148,0.04658,1.90287,1.42309,0.04654,1.90021
95,9600,1.01116,0.04551,1.89865,1.46405,0.04558,1.89753
96,9700,0.99710,0.04456,1.89694,1.47846,0.04457,1.89691
97,9800,1.02136,0.04368,1.89426,1.43420,0.04376,1.89272
98,9900,1.00591,0.04272,1.89226,1.43330,0.04273,1.89054
99,10000,0.99153,0.04181,1.88853,1.46483,0.04189,1.88753
100,10100,0.99988,0.04114,1.88615,1.41377,0.04102,1.88551
101,10200,1.00285,0.04026,1.88451,1.41465,0.04032,1.88462
102,10300,0.98713,0.03949,1.88131,1.39981,0.03955,1.88170
103,10400,0.99264,0.03896,1.87743,1.45370,0.03881,1.87668
104,10500,0.99597,0.03804,1.87520,1.44957,0.03810,1.87563
105,10600,0.99145,0.03757,1.87467,1.45074,0.03749,1.87105
106,10700,1.00289,0.03680,1.86985,1.49599,0.03683,1.87159
107,10800,0.99483,0.03627,1.86793,1.41665,0.03620,1.86751
108,10900,1.00948,0.03582,1.86530,1.44435,0.03559,1.86520
109,11000,1.00259,0.03508,1.86037,1.41235,0.03511,1.86034
110,11100,1.00691,0.03474,1.85912,1.44107,0.03455,1.86047
111,11200,0.97974,0.03401,1.85418,1.44324,0.03419,1.85912
112,11300,1.00577,0.03368,1.85248,1.40361,0.03364,1.85254
113,11400,1.02525,0.03330,1.85017,1.46522,0.03328,1.85116
114,11500,1.01686,0.03285,1.84728,1.40607,0.03281,1.84938
115,11600,1.00575,0.03241,1.84593,1.38118,0.03243,1.84403
116,11700,1.00349,0.03215,1.84097,1.44554,0.03213,1.84021
117,11800,1.00768,0.03165,1.83857,1.50149,0.03177,1.83988
118,11900,0.98761,0.03145,1.83630,1.43028,0.03138,1.83538
119,12000,1.01223,0.03118,1.83117,1.46676,0.03109,1.83301
120,12100,1.00566,0.03082,1.83244,1.49490,0.03079,1.82814
121,12200,0.98516,0.03042,1.82562,1.53880,0.03062,1.82749
122,12300,1.01626,0.03021,1.82363,1.43887,0.03013,1.82314
123,12400,1.01069,0.02999,1.81818,1.42752,0.02994,1.82209
124,12500,1.00650,0.02978,1.81854,1.49704,0.02982,1.81649
125,12600,0.99718,0.02947,1.81292,1.51494,0.02951,1.81461
126,12700,0.99255,0.02938,1.80743,1.46413,0.02930,1.81226
127,12800,1.01278,0.02927,1.80539,1.46323,0.02921,1.80714
128,12900,0.99500,0.02905,1.80481,1.46766,0.02894,1.80371
129,13000,0.99512,0.02875,1.79876,1.42432,0.02886,1.80051
130,13100,0.99857,0.02877,1.79771,1.44397,0.02869,1.79721
131,13200,1.02719,0.02850,1.79246,1.52520,0.02866,1.79287
132,13300,1.01361,0.02850,1.78896,1.48229,0.02841,1.79162
133,13400,0.98758,0.02833,1.78748,1.52107,0.02833,1.78566
134,13500,1.00061,0.02828,1.78505,1.44927,0.02826,1.78150
135,13600,1.00564,0.02810,1.78147,1.45829,0.02823,1.78024
136,13700,0.98751,0.02811,1.77745,1.50941,0.02808,1.77705
137,13800,0.99422,0.02811,1.77217,1.44750,0.02813,1.77228
138,13900,1.00017,0.02799,1.77040,1.46568,0.02800,1.76647
139,14000,0.99331,0.02796,1.76582,1.50070,0.02797,1.76621
140,14100,1.02169,0.02799,1.76187,1.44876,0.02798,1.75967
141,14200,0.99299,0.02793,1.75833,1.49370,0.02785,1.75821
142,14300,0.99053,0.02802,1.75209,1.45327,0.02798,1.75439
143,14400,1.00841,0.02786,1.74798,1.49345,0.02788,1.74851
144,14500,0.98077,0.02785,1.74849,1.47822,0.02783,1.74440
145,14600,1.00176,0.02796,1.74164,1.44033,0.02802,1.74316
146,14700,0.99759,0.02776,1.74216,1.47083,0.02783,1.73991
147,14800,1.01436,0.02790,1.73444,1.52305,0.02789,1.73617
148,14900,1.03508,0.02782,1.72986,1.48200,0.02798,1.72848
149,15000,1.03354,0.02798,1.72305,1.51467,0.02804,1.72638
150,15100,0.98068,0.02798,1.72731,1.46095,0.02796,1.72048
151,15200,0.99680,0.02810,1.72004,1.49561,0.02802,1.72073
152,15300,1.00136,0.02802,1.71517,1.43111,0.02794,1.71577
153,15400,0.98947,0.02802,1.70995,1.53050,0.02799,1.71240
154,15500,0.98511,0.02801,1.71063,1.48087,0.02805,1.70871
155,15600,0.99311,0.02799,1.70362,1.51513,0.02802,1.70420
156,15700,1.02719,0.02815,1.70168,1.49898,0.02819,1.69778
157,15800,1.01244,0.02817,1.69606,1.48903,0.02822,1.69771
158,15900,1.01084,0.02823,1.69271,1.41902,0.02835,1.69029
159,16000,1.02039,0.02829,1.68887,1.47863,0.02827,1.68655
160,16100,1.02005,0.02827,1.68386,1.45367,0.02830,1.68480
161,16200,1.00242,0.02841,1.67962,1.48741,0.02832,1.67892
162,16300,0.98775,0.02851,1.67475,1.48395,0.02834,1.67386
163,16400,1.00225,0.02846,1.67113,1.49504,0.02847,1.66950
164,16500,0.99862,0.02854,1.66679,1.47064,0.02850,1.66619
165,16600,1.02391,0.02850,1.66727,1.55235,0.02856,1.66236
166,16700,0.98219,0.02872,1.65542,1.48025,0.02852,1.65578
167,16800,0.98788,0.02872,1.65213,1.51414,0.02869,1.65515
168,16900,0.99319,0.02880,1.65337,1.49706,0.02846,1.65214
169,17000,0.98587,0.02879,1.64380,1.50547,0.02886,1.64428
170,17100,0.99387,0.02891,1.64173,1.49364,0.02886,1.64190
171,17200,0.98421,0.02893,1.63606,1.51800,0.02895,1.63668
172,17300,1.00234,0.02891,1.63063,1.55266,0.02902,1.62781
