iteration,episode,1_iql_loss,1_icm_forward_loss,1_icm_inverse_loss,2_iql_loss,2_icm_forward_loss,2_icm_inverse_loss,3_iql_loss,3_icm_forward_loss,3_icm_inverse_loss,4_iql_loss,4_icm_forward_loss,4_icm_inverse_loss
0,100,5.36071,0.47492,1.61222,5.40055,0.47730,1.61653,5.44015,0.47886,1.61426,5.11880,0.46435,1.60983
1,200,2.17133,0.47171,1.61350,2.09476,0.47483,1.61414,1.84762,0.47533,1.61383,1.88414,0.45643,1.61255
2,300,1.40338,0.46742,1.61621,1.23696,0.47109,1.61330,1.17771,0.47096,1.61481,1.41753,0.45094,1.61207
3,400,1.12038,0.46426,1.61648,1.10108,0.46735,1.61425,1.08919,0.46640,1.61500,1.14627,0.44811,1.61340
4,500,1.05405,0.46101,1.61495,1.00140,0.46316,1.61531,1.09466,0.46222,1.61572,1.01378,0.44457,1.61305
5,600,1.13807,0.45722,1.61770,0.99974,0.45857,1.61673,1.01754,0.45867,1.61589,0.79066,0.44044,1.61282
6,700,1.04467,0.45394,1.61795,1.08531,0.45422,1.61634,1.20331,0.45487,1.61671,0.79529,0.43709,1.61415
7,800,1.01894,0.45069,1.61790,0.96329,0.44988,1.61778,1.07955,0.45101,1.61713,0.76504,0.43271,1.61385
8,900,1.03990,0.44657,1.61777,0.99740,0.44562,1.61801,1.00890,0.44712,1.61673,0.77526,0.42826,1.61333
9,1000,1.04773,0.44227,1.61967,1.07826,0.44241,1.61911,0.96203,0.44366,1.61695,0.82976,0.42326,1.61344
10,1100,1.01183,0.43858,1.61954,1.10347,0.43892,1.61802,1.09203,0.43983,1.61817,0.82295,0.42016,1.61282
11,1200,1.10365,0.43518,1.61883,1.05856,0.43577,1.61819,1.13389,0.43666,1.61817,0.80910,0.41548,1.61344
12,1300,1.02836,0.43201,1.61893,1.10013,0.43210,1.61953,1.08725,0.43233,1.61874,0.79848,0.41167,1.61368
13,1400,1.05294,0.42835,1.62006,1.08129,0.42821,1.61982,1.15269,0.42852,1.62017,0.87023,0.40731,1.61324
14,1500,1.07386,0.42432,1.61996,1.09812,0.42446,1.61957,0.98261,0.42477,1.62022,0.86641,0.40365,1.61365
15,1600,1.08461,0.42055,1.62117,1.01096,0.42071,1.62117,1.09810,0.42195,1.62090,0.79975,0.39976,1.61316
16,1700,1.10634,0.41728,1.62172,1.02729,0.41718,1.62040,1.10805,0.41837,1.62089,0.80312,0.39599,1.61377
17,1800,1.06724,0.41373,1.62163,1.02857,0.41423,1.62080,1.08269,0.41447,1.62149,0.96608,0.39225,1.61275
18,1900,1.05562,0.41030,1.62210,1.08456,0.41063,1.62096,1.06934,0.41061,1.62223,0.82703,0.38839,1.61324
19,2000,1.13264,0.40664,1.62249,1.17230,0.40720,1.62108,1.06220,0.40732,1.62267,0.83679,0.38400,1.61393
20,2100,1.07105,0.40363,1.62137,1.09767,0.40386,1.62062,1.03097,0.40384,1.62302,0.89853,0.38034,1.61330
21,2200,1.11930,0.39999,1.62263,1.03938,0.40047,1.62239,1.11069,0.40030,1.62378,0.80071,0.37700,1.61359
22,2300,1.09368,0.39667,1.62219,1.05288,0.39677,1.62207,1.14795,0.39694,1.62353,0.91939,0.37302,1.61376
23,2400,1.02338,0.39289,1.62321,1.11514,0.39321,1.62267,1.13836,0.39338,1.62372,0.88595,0.36971,1.61296
24,2500,1.05524,0.38985,1.62278,1.09652,0.38998,1.62231,1.13284,0.39026,1.62367,0.92087,0.36634,1.61317
25,2600,1.11772,0.38650,1.62208,1.06549,0.38686,1.62262,1.11998,0.38649,1.62437,0.95064,0.36320,1.61296
26,2700,1.02916,0.38288,1.62380,1.16152,0.38343,1.62228,1.22521,0.38348,1.62347,0.95107,0.35885,1.61293
27,2800,1.08236,0.37997,1.62297,1.15446,0.37999,1.62267,1.13547,0.38010,1.62300,0.91498,0.35568,1.61366
28,2900,1.09187,0.37633,1.62307,1.03494,0.37706,1.62242,1.09846,0.37679,1.62388,0.93801,0.35240,1.61323
29,3000,1.21923,0.37355,1.62241,1.08163,0.37348,1.62337,1.19237,0.37345,1.62418,0.93725,0.34918,1.61265
30,3100,1.15661,0.36973,1.62258,1.16881,0.37053,1.62362,1.16087,0.37050,1.62313,0.93866,0.34644,1.61218
31,3200,1.09898,0.36732,1.62323,1.04631,0.36747,1.62308,1.18293,0.36689,1.62505,0.94262,0.34244,1.61239
32,3300,1.10449,0.36380,1.62347,1.13317,0.36354,1.62324,1.10322,0.36368,1.62503,0.92258,0.33882,1.61322
33,3400,1.13317,0.36104,1.62290,1.12537,0.36086,1.62354,1.17672,0.36037,1.62506,0.92808,0.33556,1.61288
34,3500,1.12051,0.35786,1.62245,1.20800,0.35777,1.62262,1.20013,0.35715,1.62353,0.96647,0.33239,1.61262
35,3600,1.18139,0.35485,1.62275,1.12647,0.35433,1.62362,1.16399,0.35393,1.62496,0.94534,0.32938,1.61225
36,3700,1.15887,0.35144,1.62300,1.15090,0.35122,1.62381,1.04252,0.35146,1.62370,0.87767,0.32549,1.61260
37,3800,1.09543,0.34828,1.62272,1.20626,0.34799,1.62412,1.22417,0.34806,1.62377,0.91444,0.32268,1.61201
38,3900,1.10362,0.34557,1.62189,1.18949,0.34575,1.62221,1.01238,0.34520,1.62272,0.97386,0.31963,1.61205
39,4000,1.06939,0.34243,1.62143,1.08590,0.34196,1.62411,1.09483,0.34151,1.62337,0.94213,0.31631,1.61208
40,4100,1.09759,0.33931,1.62229,1.05548,0.33929,1.62362,1.01621,0.33854,1.62272,0.92334,0.31277,1.61200
41,4200,1.12192,0.33642,1.62148,1.17308,0.33566,1.62384,1.04682,0.33574,1.62252,0.95014,0.31026,1.61166
42,4300,1.10503,0.33338,1.62052,1.12424,0.33275,1.62351,1.01783,0.33216,1.62363,1.00485,0.30706,1.61206
43,4400,1.19519,0.32999,1.62100,1.07055,0.33028,1.62272,1.11707,0.32934,1.62260,1.01680,0.30438,1.61120
44,4500,1.08473,0.32761,1.62113,1.06342,0.32726,1.62299,1.07333,0.32657,1.62257,0.94640,0.30076,1.61164
45,4600,1.10869,0.32433,1.62074,1.08581,0.32431,1.62323,1.03712,0.32333,1.62276,0.99605,0.29807,1.61214
46,4700,1.08416,0.32154,1.62002,1.09195,0.32098,1.62283,1.05151,0.32036,1.62124,0.95193,0.29533,1.61098
47,4800,1.05085,0.31911,1.61963,1.09848,0.31835,1.62230,1.14872,0.31774,1.62174,0.94562,0.29225,1.61174
48,4900,1.10854,0.31597,1.61932,1.15356,0.31516,1.62204,1.13809,0.31457,1.62133,0.90767,0.28895,1.61135
49,5000,1.01515,0.31332,1.61918,1.07170,0.31256,1.62161,1.13506,0.31179,1.62148,0.96989,0.28629,1.61140
50,5100,1.09474,0.30993,1.61887,1.12834,0.30992,1.62111,1.07299,0.30908,1.62056,0.98075,0.28307,1.61150
51,5200,1.15104,0.30741,1.61880,1.08874,0.30728,1.62115,1.11883,0.30592,1.62072,1.01361,0.28018,1.61132
52,5300,1.14180,0.30474,1.61763,1.05542,0.30415,1.62112,1.20120,0.30280,1.62191,0.99082,0.27772,1.61048
53,5400,1.16252,0.30164,1.61898,1.11969,0.30126,1.62124,1.09695,0.30012,1.62029,0.91970,0.27443,1.61141
54,5500,1.16607,0.29904,1.61817,1.12078,0.29857,1.62145,1.08985,0.29740,1.62053,0.91382,0.27179,1.61095
55,5600,1.07694,0.29615,1.61814,1.05614,0.29533,1.62052,1.15809,0.29478,1.61980,1.01309,0.26937,1.61036
56,5700,1.10120,0.29323,1.61879,1.13677,0.29272,1.62024,1.08395,0.29150,1.62057,0.97657,0.26665,1.61015
57,5800,1.14135,0.29019,1.61825,1.08504,0.29000,1.62058,1.14389,0.28899,1.61982,0.95541,0.26356,1.61062
58,5900,1.05830,0.28742,1.61878,1.10604,0.28685,1.62146,1.16931,0.28607,1.61959,0.96088,0.26098,1.61022
59,6000,1.11912,0.28503,1.61728,1.07237,0.28452,1.62006,1.14691,0.28351,1.61923,0.96018,0.25783,1.61066
60,6100,1.14290,0.28226,1.61772,1.08715,0.28155,1.61999,1.12091,0.28083,1.61886,0.91917,0.25537,1.60931
61,6200,1.10318,0.27953,1.61783,1.12040,0.27929,1.61879,1.11394,0.27809,1.61909,1.00156,0.25284,1.61024
62,6300,1.11413,0.27637,1.61864,1.05522,0.27619,1.61992,1.08493,0.27522,1.61918,0.93390,0.24973,1.61020
63,6400,1.08425,0.27382,1.61701,1.15708,0.27353,1.61978,1.09294,0.27249,1.61869,0.95821,0.24704,1.61028
64,6500,1.17757,0.27129,1.61726,1.10955,0.27125,1.61876,1.16636,0.27033,1.61838,0.93820,0.24457,1.61014
65,6600,1.16146,0.26856,1.61764,1.15335,0.26840,1.61951,1.02327,0.26731,1.61841,0.96193,0.24213,1.60917
66,6700,1.21694,0.26614,1.61654,1.14459,0.26581,1.61860,1.13751,0.26469,1.61794,0.99970,0.23934,1.60980
67,6800,1.17757,0.26320,1.61694,1.08361,0.26292,1.61863,1.07570,0.26237,1.61709,0.97146,0.23709,1.60931
68,6900,1.08037,0.26060,1.61696,1.13154,0.26071,1.61772,1.10595,0.25963,1.61730,0.99347,0.23395,1.60960
69,7000,1.11863,0.25835,1.61600,1.14497,0.25775,1.61899,1.12432,0.25712,1.61682,1.00105,0.23182,1.60897
70,7100,1.09710,0.25591,1.61597,1.09781,0.25550,1.61734,1.03780,0.25460,1.61669,0.96699,0.22925,1.60911
71,7200,1.04692,0.25316,1.61536,1.11206,0.25298,1.61787,1.10219,0.25185,1.61760,0.97562,0.22620,1.60914
72,7300,1.10305,0.25059,1.61555,1.15670,0.25026,1.61802,1.12966,0.24958,1.61545,0.95941,0.22382,1.60888
73,7400,1.11736,0.24815,1.61498,1.13187,0.24803,1.61699,1.10396,0.24728,1.61647,0.97264,0.22140,1.60884
74,7500,1.07484,0.24521,1.61571,1.09517,0.24519,1.61687,1.04681,0.24444,1.61624,0.99065,0.21882,1.60883
75,7600,1.15385,0.24287,1.61527,1.12727,0.24298,1.61604,1.05918,0.24222,1.61638,1.01595,0.21634,1.60902
76,7700,1.21728,0.24030,1.61583,1.10328,0.24042,1.61545,1.13711,0.23978,1.61527,0.97004,0.21359,1.60841
77,7800,1.10409,0.23799,1.61497,1.11975,0.23782,1.61604,1.10840,0.23678,1.61583,0.89444,0.21144,1.60815
78,7900,1.12587,0.23543,1.61439,1.20014,0.23531,1.61647,1.11507,0.23477,1.61522,0.99904,0.20903,1.60862
79,8000,1.15833,0.23299,1.61570,1.17832,0.23264,1.61593,1.13653,0.23251,1.61465,0.94464,0.20672,1.60827
80,8100,1.10789,0.23044,1.61535,1.05134,0.23073,1.61573,1.17777,0.22997,1.61528,0.98736,0.20432,1.60789
81,8200,1.11564,0.22815,1.61520,1.11926,0.22799,1.61535,1.10274,0.22753,1.61527,0.90213,0.20207,1.60774
82,8300,1.15577,0.22576,1.61409,1.20594,0.22561,1.61550,1.17517,0.22493,1.61504,0.94420,0.19928,1.60788
83,8400,1.13974,0.22313,1.61478,1.21282,0.22351,1.61512,1.16940,0.22246,1.61452,1.01401,0.19718,1.60767
84,8500,1.09016,0.22113,1.61353,1.17104,0.22092,1.61561,1.07284,0.22042,1.61402,0.92647,0.19473,1.60761
85,8600,1.19105,0.21846,1.61435,1.14606,0.21868,1.61498,1.16056,0.21819,1.61438,0.92787,0.19250,1.60738
86,8700,1.10760,0.21624,1.61333,1.16574,0.21625,1.61526,1.18531,0.21576,1.61313,0.98328,0.18978,1.60753
87,8800,1.12879,0.21418,1.61271,1.13824,0.21373,1.61534,1.18824,0.21333,1.61406,1.00748,0.18767,1.60748
88,8900,1.12044,0.21185,1.61241,1.18592,0.21160,1.61458,1.20164,0.21094,1.61378,0.95847,0.18544,1.60726
89,9000,1.10262,0.20961,1.61243,1.11728,0.20922,1.61490,1.11921,0.20903,1.61413,0.98361,0.18305,1.60694
90,9100,1.11981,0.20715,1.61245,1.23771,0.20692,1.61520,1.18010,0.20675,1.61363,0.96322,0.18102,1.60674
91,9200,1.09117,0.20460,1.61257,1.21572,0.20473,1.61475,1.09399,0.20441,1.61433,0.97572,0.17839,1.60711
92,9300,1.19086,0.20239,1.61297,1.11605,0.20228,1.61427,1.15498,0.20219,1.61327,1.00670,0.17641,1.60633
93,9400,1.17904,0.20019,1.61287,1.13589,0.20055,1.61466,1.15077,0.20004,1.61272,0.93629,0.17426,1.60631
94,9500,1.20404,0.19813,1.61206,1.25243,0.19808,1.61409,1.13069,0.19784,1.61351,0.97608,0.17176,1.60700
95,9600,1.16105,0.19594,1.61186,1.21841,0.19593,1.61356,1.18428,0.19560,1.61322,0.91606,0.16971,1.60654
96,9700,1.23248,0.19424,1.61030,1.21594,0.19353,1.61381,1.22971,0.19341,1.61286,0.98803,0.16750,1.60625
97,9800,1.22805,0.19178,1.61072,1.23583,0.19166,1.61365,1.17126,0.19121,1.61350,0.97528,0.16554,1.60604
98,9900,1.25451,0.18961,1.61093,1.21258,0.18942,1.61438,1.15240,0.18922,1.61255,0.94773,0.16301,1.60668
99,10000,1.16390,0.18753,1.61082,1.23683,0.18695,1.61318,1.21210,0.18721,1.61274,1.06626,0.16101,1.60623
100,10100,1.21190,0.18542,1.61015,1.21087,0.18512,1.61389,1.15857,0.18499,1.61264,0.95077,0.15881,1.60636
