iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_rnd_forward_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_rnd_forward_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_rnd_forward_loss
0,100,-8.01640,18.88321,1.42103,-8.12712,18.56184,1.49705,-9.00681,17.16294,1.63723
1,200,-8.48589,1.81329,1.45057,-8.77972,3.20851,1.54039,-9.63470,2.39418,1.68358
2,300,-9.44025,1.42305,1.50545,-9.69722,1.33154,1.53413,-10.45758,1.54540,1.65721
3,400,-10.62910,1.75882,1.57912,-11.01541,1.79918,1.59492,-11.95847,1.90381,1.74687
4,500,-11.76332,1.52430,1.57328,-12.18332,2.47171,1.66157,-13.05887,2.48961,1.73309
5,600,-13.16452,2.03325,1.61508,-13.39429,1.83723,1.66733,-13.91696,2.62119,1.71175
6,700,-14.81660,1.96743,1.69241,-14.74097,2.63527,1.69066,-14.98196,3.12461,1.69890
7,800,-16.32995,3.24480,1.73263,-16.38292,3.71599,1.68095,-16.59420,3.25332,1.69389
8,900,-17.72660,2.58306,1.73025,-17.70746,3.29367,1.67384,-17.81762,3.00325,1.67707
9,1000,-18.92793,3.53285,1.72045,-19.00962,2.67648,1.66063,-19.04965,4.20615,1.67735
10,1100,-20.73063,3.40682,1.72713,-20.26040,3.49546,1.68244,-20.61525,3.43395,1.69140
11,1200,-22.46288,5.23763,1.74076,-21.75939,4.57430,1.67627,-22.16595,4.33251,1.71247
12,1300,-23.60895,2.90786,1.74345,-23.26480,3.93975,1.65537,-23.36854,3.47246,1.71541
13,1400,-24.64760,2.63223,1.72971,-24.15482,2.95262,1.67056,-24.96566,3.61849,1.73780
14,1500,-26.49201,3.79437,1.74453,-25.81650,3.22745,1.68055,-26.30309,5.59530,1.78179
15,1600,-27.41959,2.92815,1.74328,-27.01703,4.70070,1.70754,-28.64216,3.42191,1.84467
16,1700,-28.96582,2.01589,1.77173,-28.54132,3.51392,1.70810,-29.71895,2.82789,1.85327
17,1800,-30.04795,2.86046,1.75124,-29.63119,2.20301,1.71532,-31.39752,3.81994,1.84853
18,1900,-31.55122,3.67675,1.75411,-31.22660,4.04434,1.70806,-32.64634,3.11987,1.85601
19,2000,-33.03139,4.72757,1.74361,-32.25527,3.42667,1.70646,-33.81099,3.85387,1.86745
20,2100,-33.64903,3.10984,1.74240,-33.20526,3.10806,1.70787,-34.95548,5.17436,1.85459
21,2200,-34.90248,4.48158,1.74183,-34.10138,2.95955,1.68297,-36.13583,2.68404,1.85943
22,2300,-36.22952,3.36004,1.74292,-35.52567,2.12442,1.69630,-37.42878,4.07862,1.85011
23,2400,-37.43926,2.36775,1.75663,-36.78795,3.31070,1.70853,-39.04259,3.70812,1.86633
24,2500,-38.12452,3.19551,1.74578,-38.06916,3.06873,1.72906,-40.47293,2.53144,1.89172
25,2600,-39.58339,2.69739,1.75626,-39.04453,4.72731,1.71949,-41.65080,2.91225,1.90233
26,2700,-40.80870,3.59590,1.73371,-40.39257,9.42489,1.71911,-42.53235,7.51820,1.91435
27,2800,-41.85644,2.43057,1.73313,-40.89281,9.53334,1.71493,-43.86031,5.65974,1.89830
28,2900,-42.66766,1.76993,1.72495,-41.92574,6.96763,1.70088,-45.20475,3.53921,1.89534
29,3000,-43.74542,2.68197,1.71845,-43.02208,7.50627,1.69427,-46.09595,5.24606,1.89377
30,3100,-44.72008,2.85824,1.71450,-43.57955,6.86656,1.68628,-47.50842,11.47934,1.88957
31,3200,-45.22457,2.75608,1.69696,-44.79620,8.57633,1.66029,-48.20138,9.82232,1.86871
32,3300,-46.63483,8.53434,1.69066,-45.52630,4.47776,1.64175,-49.33189,13.46993,1.87749
33,3400,-47.21672,6.01983,1.68904,-46.25485,3.20985,1.65274,-50.35313,6.41051,1.86244
34,3500,-48.14336,3.25257,1.68221,-46.78088,3.13817,1.61770,-51.05556,9.85624,1.84204
35,3600,-48.70278,3.76116,1.66379,-47.89092,4.07745,1.59709,-52.14516,4.69356,1.84069
36,3700,-49.75512,4.45773,1.65176,-48.47356,4.42434,1.58218,-53.63674,10.53063,1.79112
37,3800,-50.31786,1.59257,1.62563,-48.57285,5.26754,1.56518,-53.32151,10.86572,1.78253
38,3900,-50.43219,4.97863,1.61156,-49.86344,4.83455,1.55468,-54.63891,4.47478,1.75199
39,4000,-50.81021,5.18922,1.59233,-50.37805,7.50482,1.52261,-54.88670,5.17041,1.73717
40,4100,-52.78924,6.70811,1.57446,-50.97164,2.89066,1.51253,-55.48932,4.80126,1.72066
41,4200,-52.54161,2.36157,1.55565,-51.16036,3.69097,1.49658,-56.18733,9.00562,1.69999
42,4300,-52.77785,2.82620,1.54564,-52.04663,3.43592,1.47761,-56.43392,3.89080,1.68581
43,4400,-53.09585,8.27236,1.53798,-52.51880,2.41180,1.46841,-56.67025,3.64270,1.66175
44,4500,-54.11586,3.65384,1.52987,-52.86389,2.79112,1.46166,-58.09096,8.48811,1.65928
45,4600,-54.52235,1.58400,1.50519,-53.22101,2.47931,1.44240,-58.85343,4.38552,1.66319
46,4700,-55.18454,1.55659,1.51258,-54.01093,4.19001,1.43610,-59.33531,11.54685,1.63836
47,4800,-55.26589,1.60993,1.50266,-54.18253,2.52169,1.41725,-58.88096,10.82207,1.64004
48,4900,-55.81806,2.68355,1.49344,-54.79461,5.58742,1.41515,-60.36727,4.72682,1.63177
49,5000,-55.82417,5.02682,1.48696,-54.65240,5.26866,1.40043,-60.84839,3.97464,1.62418
50,5100,-56.77594,2.54045,1.48812,-55.15568,2.03679,1.39318,-60.96939,3.26229,1.61649
51,5200,-57.30190,2.72205,1.47828,-55.14080,1.85541,1.38604,-61.33045,3.56730,1.61441
52,5300,-57.56703,2.92376,1.46306,-55.42270,1.72269,1.37016,-62.26978,4.33179,1.58207
53,5400,-57.26749,2.73472,1.44580,-55.75964,2.11408,1.35625,-62.88526,7.40170,1.58560
54,5500,-58.04356,2.81521,1.45051,-56.50773,2.30421,1.35516,-62.62504,5.87448,1.57379
55,5600,-57.65978,3.61994,1.43644,-56.55240,1.95920,1.34253,-63.43707,10.81585,1.56885
56,5700,-58.38619,2.54568,1.42873,-56.48393,2.09464,1.33309,-63.69148,3.19591,1.56431
57,5800,-58.54577,6.15603,1.41753,-56.67027,3.97305,1.32283,-64.66153,3.68741,1.55335
58,5900,-58.53233,6.71563,1.40577,-57.04383,5.82080,1.32031,-63.93744,3.34649,1.54817
59,6000,-59.75088,3.21841,1.40286,-56.87519,6.39408,1.30858,-64.72685,2.65143,1.54761
60,6100,-59.19121,2.62415,1.39817,-57.53482,8.22421,1.30601,-65.33607,4.89960,1.55974
61,6200,-60.10490,4.22000,1.39034,-57.87807,2.96057,1.30105,-65.31158,4.55342,1.55443
62,6300,-59.26878,5.94028,1.39325,-57.62436,2.82821,1.29685,-65.97943,2.22461,1.56840
63,6400,-60.09874,4.84429,1.38285,-57.53148,2.97185,1.29377,-66.53275,2.28863,1.57234
64,6500,-60.98247,6.17423,1.36653,-57.82162,2.52544,1.27809,-66.22372,1.92830,1.54991
65,6600,-60.12092,5.60252,1.36466,-58.05001,2.69498,1.27871,-66.70308,6.35428,1.55992
66,6700,-60.60737,1.54603,1.36599,-58.70308,3.92343,1.28048,-66.90739,4.84946,1.54580
67,6800,-60.86320,3.47201,1.36530,-58.32951,3.05096,1.26909,-67.52995,10.07551,1.55546
68,6900,-61.27587,7.92272,1.35603,-58.33870,2.91544,1.25943,-67.52663,2.75656,1.54279
69,7000,-61.47873,2.78679,1.35909,-58.74734,5.04107,1.25002,-68.03602,3.13408,1.53717
70,7100,-61.76164,2.63713,1.34362,-58.96142,5.17734,1.25041,-67.50286,3.38196,1.52323
71,7200,-62.13587,2.85840,1.34125,-58.31466,3.88179,1.24415,-67.83232,2.46663,1.50639
72,7300,-61.82076,2.78436,1.33445,-58.61681,4.51792,1.24256,-68.03751,2.80757,1.50923
73,7400,-61.26564,2.86355,1.32500,-58.77754,5.57553,1.22801,-68.18298,3.18847,1.50686
74,7500,-61.68362,2.13841,1.31565,-59.08551,4.73694,1.23116,-68.94864,6.80761,1.48294
75,7600,-61.54729,7.23384,1.31071,-59.50693,3.00524,1.21647,-68.76691,4.19839,1.47907
76,7700,-62.33712,4.28817,1.29474,-58.78990,2.45782,1.20651,-69.19517,5.66811,1.47502
77,7800,-62.19407,3.52132,1.29630,-58.51061,2.32402,1.20666,-69.30828,6.23947,1.46469
78,7900,-62.30528,3.41800,1.28744,-58.49964,2.63923,1.19325,-68.72953,5.95082,1.45044
79,8000,-62.61242,5.66007,1.28163,-58.59237,2.22469,1.18631,-68.75739,4.49555,1.43994
80,8100,-62.48127,4.86184,1.26912,-59.05815,3.68797,1.18440,-68.79149,4.09554,1.42318
81,8200,-61.72553,5.15460,1.25751,-58.07646,6.89473,1.18195,-69.59517,9.46213,1.42674
82,8300,-61.79418,3.39395,1.25823,-58.94644,1.73007,1.17303,-68.74418,4.70158,1.42342
83,8400,-62.22903,5.62144,1.25250,-58.53952,1.63711,1.16405,-69.43671,5.12875,1.41690
84,8500,-62.03291,4.06782,1.23962,-58.20876,1.53831,1.16293,-69.12215,3.98516,1.41108
85,8600,-61.68155,2.70110,1.23193,-58.14395,1.68399,1.16062,-69.34045,5.96532,1.41487
86,8700,-61.97756,2.40661,1.23024,-58.04306,1.42978,1.15485,-69.39366,1.87715,1.40008
87,8800,-61.89208,2.90231,1.22640,-57.80061,1.51422,1.14601,-69.20643,1.74176,1.39150
88,8900,-62.01023,1.84482,1.21031,-57.59322,1.61877,1.14116,-69.40552,1.67507,1.37863
89,9000,-61.57758,1.43541,1.20686,-57.50181,1.75347,1.13480,-69.00549,1.50383,1.36224
90,9100,-61.11467,1.84957,1.20122,-57.63023,1.56227,1.12847,-68.62610,1.67402,1.36336
91,9200,-62.07351,7.27707,1.19373,-57.64504,3.50360,1.12322,-68.58637,3.12555,1.35607
92,9300,-61.52724,3.87014,1.18335,-57.50742,2.09091,1.11615,-68.44895,3.90935,1.34471
93,9400,-61.52643,8.04681,1.18126,-57.65798,1.56214,1.11054,-68.18159,7.12674,1.33350
94,9500,-61.51412,6.93603,1.16476,-57.50150,1.56358,1.11255,-68.59941,5.18043,1.32546
95,9600,-61.46048,2.38983,1.15639,-57.18526,1.43941,1.09258,-68.56546,9.31161,1.33668
96,9700,-61.69864,2.64379,1.14955,-56.82640,1.49480,1.08802,-69.01583,11.74423,1.32354
97,9800,-61.36639,2.35028,1.14327,-56.95536,1.55918,1.08849,-68.14362,11.41563,1.30958
98,9900,-60.95770,2.19460,1.14145,-56.44337,1.51920,1.07816,-68.40244,7.22805,1.31025
99,10000,-60.43162,2.43253,1.13105,-56.67761,1.71978,1.07930,-67.66229,4.49584,1.30172
100,10100,-60.13905,2.23332,1.12494,-56.76278,1.41432,1.06386,-67.63102,4.04078,1.29132
101,10200,-60.26784,2.27924,1.11677,-56.52392,1.37582,1.07446,-68.12978,7.84729,1.28603
102,10300,-60.56142,3.35384,1.11118,-56.14187,1.38761,1.06236,-67.74377,2.33378,1.28058
103,10400,-59.81701,6.19742,1.09628,-55.86329,1.51102,1.05307,-67.64517,2.92723,1.26383
104,10500,-59.18445,4.95209,1.09120,-55.66749,1.57267,1.05112,-67.21591,8.64298,1.25291
105,10600,-59.89955,3.84520,1.08808,-55.87784,4.64205,1.04336,-67.33888,5.94896,1.24620
106,10700,-59.73723,2.76483,1.07745,-56.08949,7.14522,1.04330,-67.19206,4.26539,1.23101
107,10800,-59.50668,2.75073,1.06466,-56.08504,8.45416,1.03685,-66.96841,3.43491,1.24232
108,10900,-59.01488,2.90299,1.06219,-55.55769,8.03611,1.02766,-66.75559,3.24906,1.21773
109,11000,-59.30306,2.34040,1.05441,-54.80443,4.81789,1.01814,-66.82129,3.53210,1.21958
110,11100,-59.12732,1.42358,1.04651,-55.02354,1.97712,1.01391,-66.50681,4.03449,1.20864
111,11200,-58.99185,1.51578,1.03402,-54.96674,2.11059,1.01032,-66.51580,2.80504,1.19346
112,11300,-59.04984,9.25666,1.03920,-54.57773,2.00580,1.00758,-66.28918,2.57425,1.18686
113,11400,-58.62742,2.39823,1.03294,-54.36336,2.25630,0.99914,-65.90555,1.82519,1.18233
114,11500,-58.36556,2.07540,1.02351,-54.71819,3.19848,0.98816,-66.05674,5.05010,1.16793
115,11600,-57.85986,2.09224,1.01278,-53.51335,4.60000,0.98264,-65.46092,3.54443,1.16642
116,11700,-57.28840,2.11404,1.00546,-54.41841,3.54361,0.98230,-65.34928,2.36313,1.15476
117,11800,-57.31092,1.96221,1.00176,-53.91566,2.54569,0.97405,-65.24335,3.87386,1.14216
118,11900,-57.07263,1.96331,0.99501,-54.16450,3.93285,0.96720,-65.20708,3.06195,1.13340
119,12000,-56.74254,1.70982,0.99219,-54.01924,3.97865,0.95653,-64.40232,2.95899,1.12466
120,12100,-56.69122,1.78874,0.98522,-53.20081,3.49004,0.95713,-64.73465,4.80791,1.12200
121,12200,-56.60493,1.86590,0.97959,-52.70488,3.72481,0.95494,-64.17596,4.57290,1.12133
122,12300,-56.10501,2.38912,0.97259,-52.91759,2.34963,0.94774,-63.38983,4.83279,1.11590
123,12400,-56.38075,5.68669,0.96773,-52.67728,3.70761,0.94174,-63.21680,2.69125,1.09824
124,12500,-56.31077,3.69679,0.95996,-53.07397,3.80724,0.93560,-62.94960,1.54604,1.09537
125,12600,-55.91338,3.49852,0.95613,-52.06201,2.45424,0.93290,-63.07010,1.99355,1.08840
126,12700,-55.34672,3.67403,0.94739,-51.94941,1.91906,0.92357,-62.32814,3.69520,1.07209
127,12800,-55.11813,2.88362,0.93928,-51.54330,1.98835,0.91958,-61.93640,4.41523,1.07008
128,12900,-54.95990,3.00046,0.93104,-51.13790,2.17126,0.91708,-61.61351,4.13083,1.06171
129,13000,-54.92109,1.62282,0.93121,-51.25592,1.82784,0.90797,-61.68436,1.55637,1.05506
130,13100,-54.26994,2.08962,0.92295,-50.77085,1.91971,0.90259,-61.17338,2.74069,1.05061
131,13200,-53.92936,3.17110,0.91717,-50.92243,1.62413,0.89641,-60.89199,2.73282,1.03846
132,13300,-53.97290,2.95101,0.91183,-50.51262,1.44260,0.88604,-60.71984,3.54931,1.03263
133,13400,-53.48468,2.99380,0.90500,-50.28389,1.80423,0.88603,-60.32988,3.05893,1.01917
134,13500,-52.92491,2.60834,0.89921,-50.12242,1.80162,0.88186,-60.65394,4.43918,1.02046
135,13600,-53.07406,1.28464,0.90259,-49.79094,1.78139,0.87206,-60.04533,3.72164,1.00881
136,13700,-52.76241,2.29573,0.88933,-49.47005,1.84839,0.86543,-59.27206,3.87414,1.01215
137,13800,-52.42460,1.76521,0.88325,-49.34779,1.81581,0.85628,-59.06897,2.91987,0.99633
138,13900,-52.43599,2.46225,0.87920,-49.41463,4.69757,0.85278,-58.96356,2.71710,0.99004
139,14000,-51.68825,2.60026,0.87376,-49.49435,3.68861,0.85113,-58.74457,2.46153,0.98157
140,14100,-51.71547,2.21245,0.86913,-49.22967,4.11705,0.84523,-58.21372,2.73307,0.96724
141,14200,-51.04921,3.00909,0.86916,-48.74649,2.00159,0.84223,-58.36407,3.08132,0.96399
142,14300,-51.50199,1.96795,0.86465,-48.62472,1.56668,0.83790,-58.41793,4.04938,0.96157
143,14400,-51.26515,3.97280,0.85974,-48.42934,1.55007,0.82746,-57.91025,3.53793,0.95888
144,14500,-50.99578,1.59366,0.85200,-48.16988,1.57460,0.82643,-57.20918,3.52831,0.95309
145,14600,-50.78853,1.98761,0.84441,-48.07625,1.51545,0.81632,-56.53815,3.77278,0.94240
146,14700,-50.20732,1.63487,0.84080,-47.79446,1.60299,0.81382,-56.81299,1.73242,0.93607
147,14800,-50.01161,1.63228,0.83901,-47.78857,1.63870,0.81262,-56.73259,3.45253,0.93211
148,14900,-49.65741,1.62271,0.83074,-47.65044,1.59404,0.80533,-55.69341,3.79226,0.91966
149,15000,-49.35346,1.67817,0.82537,-47.31368,1.60671,0.79941,-55.64343,4.62529,0.91618
150,15100,-48.99076,1.73979,0.81810,-47.27993,1.69339,0.79598,-55.31324,4.99264,0.91709
151,15200,-48.56569,1.75977,0.81534,-47.00181,1.49918,0.79181,-54.82919,4.45157,0.90656
152,15300,-48.24523,1.57189,0.80773,-47.18923,1.86401,0.77991,-54.95782,2.64887,0.89854
153,15400,-47.91534,1.68309,0.80305,-46.81309,1.65009,0.77887,-54.75613,2.31208,0.89104
154,15500,-47.91929,1.49526,0.79835,-46.44780,1.58595,0.77269,-54.37975,2.66058,0.88846
155,15600,-47.44451,1.68746,0.79372,-46.10386,1.63988,0.76992,-54.14161,2.70439,0.88301
156,15700,-47.37682,1.39766,0.79005,-45.79568,1.61163,0.76450,-53.95120,2.10443,0.87596
157,15800,-47.10497,1.57751,0.78365,-45.45372,1.58702,0.75819,-53.78908,2.78903,0.87375
158,15900,-46.68203,1.54551,0.77901,-45.08962,1.58558,0.75380,-53.38072,1.26676,0.86407
159,16000,-46.61402,1.44408,0.77617,-44.71384,1.62993,0.74820,-53.17523,2.74206,0.85659
160,16100,-46.17030,2.90636,0.77135,-44.35565,1.64749,0.74378,-53.23576,3.31574,0.85310
161,16200,-46.20220,2.04881,0.77013,-44.50228,1.74644,0.74048,-52.72302,3.01082,0.84481
162,16300,-46.23627,3.49868,0.75982,-44.11741,2.31031,0.73198,-52.18634,2.92328,0.84082
163,16400,-45.77088,2.21793,0.75560,-44.22043,3.53396,0.72645,-51.68465,2.87836,0.83328
164,16500,-45.56305,1.59858,0.75200,-44.09928,2.57704,0.72176,-51.15563,3.04170,0.83157
165,16600,-45.25779,1.30270,0.74878,-43.63213,1.51688,0.72212,-50.80229,3.11816,0.81549
166,16700,-45.19658,1.21369,0.74694,-43.57944,1.39169,0.71642,-50.42330,2.82800,0.81688
167,16800,-45.02685,1.09917,0.74063,-43.22479,2.12794,0.70967,-49.91551,2.76665,0.81202
168,16900,-44.78973,1.15784,0.73709,-43.07884,2.52346,0.70451,-49.94411,2.47290,0.80889
169,17000,-44.58705,1.11692,0.72947,-42.70923,2.42164,0.70510,-49.71637,1.36675,0.80092
170,17100,-44.40857,1.14251,0.72726,-42.25199,2.38383,0.69779,-49.29936,1.19933,0.79427
171,17200,-44.23914,1.13219,0.72225,-42.22778,2.13878,0.69443,-49.12408,1.12753,0.79523
172,17300,-43.94237,1.12975,0.72049,-42.09747,1.86906,0.68805,-48.92953,1.11597,0.79024
173,17400,-43.73206,1.06655,0.71468,-41.48048,2.26682,0.68685,-48.71478,1.15619,0.78488
174,17500,-43.56564,1.08540,0.70912,-41.27922,2.32585,0.68030,-48.53347,1.17943,0.77386
175,17600,-43.34855,1.09941,0.71001,-40.88517,2.28250,0.67580,-48.38513,1.21697,0.77019
176,17700,-43.15184,1.06298,0.70783,-40.52131,2.36805,0.67496,-48.18427,1.19748,0.77217
