iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_rnd_forward_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_rnd_forward_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_rnd_forward_loss
0,100,-9.42952,14.20322,1.85097,-9.45880,13.45946,1.84569,-9.49570,13.47981,1.84539
1,200,-11.73215,2.42847,2.11378,-11.72707,2.02018,2.12041,-11.73675,1.85186,2.11579
2,300,-13.03247,2.37208,2.14995,-12.83081,1.99876,2.13662,-12.68241,4.40111,2.14025
3,400,-14.33907,2.85351,2.13153,-14.31062,2.03174,2.12501,-14.01721,3.50220,2.12053
4,500,-15.14667,2.39389,1.97554,-15.30027,2.40831,1.99217,-15.02245,2.27153,1.97973
5,600,-16.30757,3.56772,1.93624,-16.60545,2.59166,1.94972,-16.30302,2.40049,1.93592
6,700,-17.98122,3.26443,1.94613,-18.14571,3.60482,1.94524,-17.98121,2.98328,1.96228
7,800,-19.32731,4.06433,1.93090,-19.33308,2.79611,1.91954,-19.29603,3.71125,1.91881
8,900,-19.81749,3.97973,1.90445,-20.11471,4.85446,1.89211,-20.15711,4.43512,1.88652
9,1000,-20.60084,6.50922,1.87037,-20.95665,6.67041,1.87785,-20.88757,6.38495,1.88328
10,1100,-22.62301,8.00761,1.91301,-22.53177,6.48308,1.90686,-22.50399,6.67496,1.89913
11,1200,-23.92860,5.82527,1.88076,-24.08036,4.67546,1.86200,-24.02175,6.17406,1.86004
12,1300,-25.31822,6.75667,1.81515,-25.70393,5.37006,1.81007,-25.38828,7.46934,1.80273
13,1400,-26.76246,5.58056,1.78609,-26.88092,8.04909,1.78781,-26.91846,5.51448,1.78903
14,1500,-28.10027,7.72205,1.81070,-28.30030,9.01213,1.81241,-28.21729,7.74512,1.79516
15,1600,-29.95597,9.52120,1.81886,-29.86656,7.30088,1.79094,-29.81565,7.86726,1.79780
16,1700,-31.28379,8.63020,1.80515,-31.00758,9.06112,1.79869,-30.78795,9.07037,1.78335
17,1800,-32.26486,8.49910,1.79124,-32.31432,7.26305,1.78612,-32.50250,8.74699,1.80060
18,1900,-33.63697,8.66489,1.78606,-33.55694,5.52684,1.79679,-33.02060,6.76837,1.79684
19,2000,-33.99031,10.15200,1.75549,-34.33840,6.71933,1.76346,-34.58413,8.66018,1.78256
20,2100,-35.28326,13.98504,1.79777,-35.48011,10.63890,1.80372,-35.71748,8.79790,1.80654
21,2200,-36.11702,12.66322,1.79198,-35.91685,9.14711,1.78671,-36.31253,10.74659,1.78829
22,2300,-36.50501,16.54279,1.74450,-36.85803,13.61488,1.73912,-37.72193,13.27322,1.75313
23,2400,-37.77338,13.41990,1.69827,-38.55398,12.08319,1.70992,-38.50432,11.49372,1.69686
24,2500,-39.07121,9.00020,1.66924,-39.40153,8.18180,1.69393,-39.50970,9.44198,1.67813
25,2600,-39.97832,7.07926,1.65793,-40.42048,6.54207,1.64771,-40.83306,6.90136,1.65816
26,2700,-39.80500,7.79646,1.60394,-40.62469,7.00807,1.61644,-41.10217,6.40252,1.60837
27,2800,-40.54960,7.01019,1.55339,-41.54529,5.68699,1.56549,-41.59494,6.43885,1.56584
28,2900,-41.49558,7.87768,1.51959,-42.16198,5.95742,1.52710,-41.90622,6.26944,1.52670
29,3000,-41.75742,13.06108,1.48766,-42.50300,7.13643,1.49479,-42.37706,6.24576,1.47923
30,3100,-42.00428,8.43259,1.44761,-42.87232,7.33465,1.46732,-43.29378,10.83638,1.45911
31,3200,-42.72993,10.72486,1.42575,-43.30257,10.48038,1.41124,-44.06646,12.83747,1.42110
32,3300,-43.78917,8.22520,1.39604,-43.71516,8.21865,1.39300,-43.97796,7.24545,1.39603
33,3400,-44.37717,8.20882,1.38624,-44.55771,8.49783,1.36599,-44.42501,5.90461,1.38624
34,3500,-44.52295,4.95979,1.36277,-44.80524,4.90252,1.35784,-45.35972,4.37479,1.35877
35,3600,-45.11135,2.99774,1.32087,-45.32085,4.16496,1.32709,-45.45645,4.24193,1.33928
36,3700,-45.47338,2.26882,1.31819,-45.46818,3.81386,1.31384,-45.82102,6.09146,1.30839
37,3800,-45.85638,5.05345,1.29451,-46.21055,5.78166,1.29270,-46.46133,4.44091,1.29343
38,3900,-46.60378,5.17533,1.28141,-46.41721,4.42520,1.28754,-46.61929,4.66345,1.27992
39,4000,-46.53915,9.83610,1.25987,-46.59995,3.53641,1.27147,-47.33557,9.00939,1.25789
40,4100,-46.93359,4.28458,1.24702,-46.55080,4.39156,1.24971,-47.24248,5.42165,1.25250
41,4200,-46.79060,4.63569,1.23502,-47.22608,6.15461,1.24262,-47.44987,8.92816,1.23422
42,4300,-47.63019,4.27587,1.23032,-47.73273,5.59669,1.22346,-47.81820,6.01817,1.22218
43,4400,-47.81295,5.65602,1.20978,-47.51091,3.97577,1.19754,-48.25365,4.72479,1.21786
44,4500,-48.71671,7.09876,1.18996,-47.53114,4.17593,1.19027,-48.20221,4.48471,1.19145
45,4600,-48.87422,3.92018,1.17782,-48.21759,3.52273,1.17563,-48.33078,5.06718,1.17854
46,4700,-48.60649,4.02341,1.14948,-47.93902,3.42570,1.14218,-48.44669,3.65748,1.14767
47,4800,-49.02495,4.30960,1.12690,-48.14706,3.24602,1.12243,-48.72872,4.28213,1.13612
