iteration,episode,1_iql_loss,1_icm_forward_loss,1_icm_inverse_loss,2_iql_loss,2_icm_forward_loss,2_icm_inverse_loss,3_iql_loss,3_icm_forward_loss,3_icm_inverse_loss
0,100,4.63984,0.40663,1.61050,4.43074,0.39535,1.61020,4.67254,0.40496,1.61291
1,200,1.92214,0.39464,1.61064,1.84729,0.38807,1.61028,1.86264,0.38822,1.61297
2,300,1.25179,0.38247,1.61126,1.26930,0.38029,1.61046,1.27959,0.38057,1.61125
3,400,0.98953,0.37076,1.61088,1.01484,0.37212,1.61102,1.00677,0.36910,1.61119
4,500,0.83722,0.36272,1.61124,0.89145,0.36890,1.61086,0.86682,0.36180,1.60965
5,600,0.73078,0.35493,1.61043,0.80176,0.36224,1.61024,0.75336,0.35307,1.60969
6,700,0.66727,0.34781,1.61126,0.73155,0.35577,1.61021,0.68959,0.34605,1.60945
7,800,0.60008,0.33883,1.61065,0.64107,0.34645,1.61019,0.62456,0.33835,1.60901
8,900,0.55301,0.33171,1.61120,0.59082,0.33879,1.60960,0.56533,0.33117,1.60866
9,1000,0.54761,0.32497,1.61077,0.56495,0.33254,1.61052,0.53560,0.32390,1.60926
10,1100,0.52585,0.31846,1.61002,0.53316,0.32600,1.60945,0.51446,0.31587,1.60864
11,1200,0.51275,0.31182,1.61002,0.51610,0.31700,1.60948,0.50852,0.30792,1.60907
12,1300,0.51234,0.30623,1.61048,0.51079,0.31090,1.60962,0.50868,0.30049,1.60828
13,1400,0.51124,0.29910,1.61035,0.50847,0.30307,1.60957,0.50433,0.29309,1.60804
14,1500,0.51930,0.29259,1.60992,0.51928,0.29656,1.60952,0.49160,0.28661,1.60817
15,1600,0.51222,0.28394,1.60975,0.50403,0.28820,1.60934,0.50920,0.28002,1.60810
16,1700,0.50195,0.27730,1.60996,0.50741,0.28116,1.60942,0.49942,0.27153,1.60802
17,1800,0.50172,0.26959,1.61079,0.50866,0.27403,1.61039,0.49414,0.26484,1.60925
18,1900,0.51523,0.26315,1.61039,0.50543,0.26735,1.60957,0.50217,0.25845,1.60837
19,2000,0.51717,0.25633,1.60987,0.50466,0.25914,1.60975,0.49445,0.25313,1.60825
20,2100,0.51210,0.25028,1.61007,0.51596,0.25345,1.60987,0.50144,0.24548,1.60826
21,2200,0.51646,0.24415,1.60968,0.50926,0.24650,1.61065,0.51102,0.23980,1.60813
22,2300,0.50765,0.23766,1.60956,0.52221,0.23998,1.61025,0.50235,0.23352,1.60738
23,2400,0.52152,0.23111,1.61036,0.52159,0.23428,1.60962,0.50182,0.22784,1.60718
24,2500,0.51964,0.22516,1.61001,0.52504,0.22767,1.61028,0.50930,0.22231,1.60772
25,2600,0.51557,0.21972,1.60988,0.52242,0.22104,1.61031,0.50545,0.21576,1.60701
26,2700,0.52349,0.21354,1.60964,0.52032,0.21608,1.60993,0.50996,0.21051,1.60669
27,2800,0.51324,0.20761,1.60953,0.52292,0.20953,1.61087,0.51374,0.20514,1.60682
28,2900,0.51861,0.20221,1.60993,0.53418,0.20442,1.60990,0.51716,0.19925,1.60668
29,3000,0.51809,0.19699,1.60994,0.52152,0.19939,1.61041,0.52722,0.19487,1.60665
30,3100,0.52478,0.19204,1.60954,0.52971,0.19400,1.61028,0.52457,0.18909,1.60696
31,3200,0.51435,0.18731,1.60930,0.53247,0.18854,1.61039,0.53556,0.18500,1.60631
32,3300,0.53898,0.18204,1.60948,0.53767,0.18365,1.61042,0.52620,0.17955,1.60695
33,3400,0.52276,0.17743,1.60961,0.54872,0.17905,1.61039,0.54352,0.17567,1.60686
34,3500,0.54046,0.17334,1.60906,0.55028,0.17390,1.60994,0.53437,0.17080,1.60633
35,3600,0.54389,0.16860,1.60942,0.55985,0.16973,1.61042,0.53528,0.16660,1.60643
36,3700,0.54449,0.16376,1.60948,0.54909,0.16475,1.60947,0.53798,0.16268,1.60683
37,3800,0.56095,0.16021,1.60975,0.55935,0.16075,1.60915,0.56756,0.15813,1.60660
38,3900,0.55194,0.15593,1.60956,0.56097,0.15701,1.60940,0.56091,0.15415,1.60622
39,4000,0.56112,0.15175,1.60911,0.56132,0.15291,1.60945,0.56943,0.15005,1.60641
40,4100,0.56389,0.14808,1.60901,0.57176,0.14933,1.60929,0.56990,0.14630,1.60636
41,4200,0.55667,0.14434,1.60918,0.55405,0.14518,1.60953,0.55866,0.14269,1.60628
42,4300,0.56252,0.14036,1.60902,0.56789,0.14116,1.60955,0.56529,0.13937,1.60629
43,4400,0.56991,0.13725,1.60889,0.56671,0.13793,1.60924,0.57151,0.13528,1.60604
44,4500,0.57452,0.13378,1.60854,0.56709,0.13461,1.60897,0.58000,0.13238,1.60582
45,4600,0.59077,0.13034,1.60842,0.56375,0.13133,1.60851,0.57185,0.12886,1.60547
46,4700,0.58196,0.12696,1.60857,0.57287,0.12785,1.60863,0.59190,0.12594,1.60569
47,4800,0.58680,0.12376,1.60863,0.59107,0.12419,1.60887,0.58331,0.12268,1.60532
48,4900,0.59871,0.12111,1.60852,0.57571,0.12125,1.60847,0.58629,0.11992,1.60609
49,5000,0.60165,0.11774,1.60881,0.57863,0.11845,1.60857,0.59883,0.11705,1.60646
50,5100,0.60541,0.11495,1.60871,0.57994,0.11553,1.60869,0.58935,0.11391,1.60527
51,5200,0.59219,0.11213,1.60835,0.58479,0.11260,1.60848,0.59174,0.11139,1.60526
52,5300,0.59394,0.10906,1.60815,0.60057,0.10949,1.60810,0.59145,0.10857,1.60546
53,5400,0.61001,0.10691,1.60806,0.58549,0.10732,1.60788,0.61710,0.10576,1.60526
54,5500,0.60495,0.10369,1.60840,0.59291,0.10452,1.60820,0.59997,0.10339,1.60521
55,5600,0.60794,0.10121,1.60816,0.58787,0.10190,1.60794,0.59795,0.10065,1.60513
56,5700,0.61260,0.09899,1.60823,0.58245,0.09967,1.60770,0.61324,0.09829,1.60474
57,5800,0.61392,0.09661,1.60816,0.58581,0.09695,1.60774,0.62084,0.09577,1.60515
58,5900,0.61334,0.09398,1.60808,0.58995,0.09446,1.60819,0.63450,0.09358,1.60497
59,6000,0.62534,0.09177,1.60807,0.57289,0.09212,1.60751,0.63328,0.09117,1.60583
60,6100,0.61682,0.08928,1.60864,0.57759,0.08951,1.60728,0.62374,0.08923,1.60486
61,6200,0.62933,0.08717,1.60797,0.58495,0.08783,1.60780,0.62940,0.08694,1.60545
62,6300,0.62507,0.08473,1.60727,0.57632,0.08556,1.60757,0.61377,0.08443,1.60464
