iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,3_maddpg_actor_loss,3_maddpg_critic_loss
26,2700,-1.66644,0.31447,-1.69887,0.31087,-1.63208,0.35939
27,2800,-1.71581,0.31439,-1.80313,0.31936,-1.70128,0.35202
28,2900,-1.77621,0.32494,-1.89602,0.34415,-1.78582,0.36414
29,3000,-1.90872,0.35659,-1.94688,0.34600,-1.87191,0.35386
30,3100,-1.95946,0.36594,-2.02331,0.36201,-1.99075,0.35600
31,3200,-2.01395,0.36712,-2.10623,0.34754,-2.01116,0.37424
32,3300,-2.12421,0.37144,-2.23489,0.36172,-2.17819,0.37581
33,3400,-2.24734,0.35999,-2.32155,0.38264,-2.19784,0.37724
34,3500,-2.33801,0.36352,-2.35860,0.37129,-2.23025,0.38773
35,3600,-2.36829,0.38809,-2.46011,0.38370,-2.31831,0.39142
36,3700,-2.49451,0.39222,-2.54726,0.38227,-2.41145,0.41919
37,3800,-2.53642,0.39551,-2.60285,0.38422,-2.49613,0.41730
38,3900,-2.62735,0.40362,-2.69901,0.38738,-2.55825,0.47887
39,4000,-2.67679,0.42458,-2.79028,0.40655,-2.63631,0.45472
40,4100,-2.73249,0.45258,-2.86520,0.44258,-2.73188,0.42562
41,4200,-2.83066,0.43683,-2.93413,0.42191,-2.83564,0.42949
42,4300,-2.89533,0.54591,-2.96122,0.42503,-2.87632,0.43637
43,4400,-3.01162,0.55383,-3.08747,0.43578,-2.91470,0.47870
44,4500,-3.05193,0.47819,-3.17303,0.45674,-3.03668,0.49337
45,4600,-3.15708,0.44540,-3.25027,0.43482,-3.11107,0.50455
46,4700,-3.24908,0.42479,-3.24129,0.44590,-3.16712,0.45545
47,4800,-3.34282,0.43291,-3.33788,0.43700,-3.26903,0.45334
48,4900,-3.37888,0.44602,-3.42236,0.48068,-3.28679,0.48085
49,5000,-3.43714,0.45905,-3.49717,0.46025,-3.33511,0.48237
50,5100,-3.49386,0.48332,-3.55514,0.46996,-3.43009,0.47768
51,5200,-3.56067,0.45777,-3.59665,0.47710,-3.48003,0.47427
52,5300,-3.65621,0.45081,-3.70858,0.47793,-3.54497,0.48143
53,5400,-3.69527,0.45224,-3.78043,0.47666,-3.56546,0.60404
54,5500,-3.75120,0.46106,-3.81365,0.51050,-3.67669,0.54470
55,5600,-3.82489,0.46051,-3.89603,0.49442,-3.70933,0.64873
56,5700,-3.90538,0.46893,-4.00029,0.49041,-3.81628,0.62035
57,5800,-4.04066,0.47824,-4.08013,0.48463,-3.87192,0.52779
58,5900,-4.06268,0.50466,-4.08500,0.49342,-3.90790,0.50513
59,6000,-4.09067,0.48346,-4.16303,0.47691,-3.96182,0.50575
60,6100,-4.17798,0.48479,-4.23721,0.47179,-4.05410,0.49268
61,6200,-4.20476,0.49545,-4.27571,0.49413,-4.09111,0.52157
62,6300,-4.28596,0.63158,-4.30102,0.50754,-4.23914,0.50535
63,6400,-4.28322,0.60278,-4.38404,0.51698,-4.15916,0.51940
64,6500,-4.38234,0.53559,-4.45434,0.51110,-4.25543,0.58622
65,6600,-4.44693,0.53380,-4.52801,0.61785,-4.36469,0.51985
66,6700,-4.50329,0.64665,-4.53638,0.56345,-4.36349,0.51028
67,6800,-4.56664,0.55540,-4.61830,0.56140,-4.40410,0.59591
68,6900,-4.58368,0.55505,-4.73328,0.59447,-4.51881,0.66871
69,7000,-4.67806,0.51186,-4.73564,0.56955,-4.53690,0.57449
70,7100,-4.71613,0.56354,-4.79539,0.55524,-4.64930,0.53405
71,7200,-4.74584,0.61248,-4.86682,0.53892,-4.66553,0.49776
72,7300,-4.76446,0.60823,-4.96254,0.53143,-4.72761,0.51046
73,7400,-4.83831,0.56004,-4.98178,0.55325,-4.73870,0.52188
74,7500,-4.88999,0.52590,-5.04095,0.55987,-4.80781,0.50940
75,7600,-4.94790,0.50042,-5.02993,0.64001,-4.92002,0.54234
76,7700,-4.96623,0.53131,-5.07843,0.75679,-4.90794,0.53793
77,7800,-5.06082,0.67927,-5.16324,0.73643,-4.89987,0.58494
78,7900,-5.04138,0.61604,-5.20679,0.67204,-5.01894,0.61213
79,8000,-5.11890,0.62231,-5.23200,0.55379,-5.07121,0.55326
80,8100,-5.14168,0.65675,-5.29698,0.50884,-5.16301,0.50779
81,8200,-5.19841,0.61681,-5.35291,0.49608,-5.17331,0.52059
82,8300,-5.25664,0.57867,-5.44194,0.50489,-5.19341,0.49378
83,8400,-5.22539,0.60537,-5.46343,0.54421,-5.24053,0.50521
84,8500,-5.29840,0.54342,-5.53711,0.55380,-5.28145,0.52605
85,8600,-5.32970,0.65363,-5.53830,0.52709,-5.32360,0.52915
86,8700,-5.39486,0.60043,-5.55733,0.60479,-5.39703,0.61334
87,8800,-5.46272,0.55498,-5.61548,0.80308,-5.41876,0.87082
88,8900,-5.51479,0.50150,-5.65990,0.64760,-5.45208,0.83016
89,9000,-5.48983,0.50023,-5.70582,0.67660,-5.51370,0.69165
90,9100,-5.56156,0.50671,-5.74023,0.58905,-5.55130,0.66147
91,9200,-5.59748,0.50561,-5.72753,0.60761,-5.58495,0.64597
92,9300,-5.64051,0.49733,-5.79193,0.61368,-5.52627,0.65900
93,9400,-5.63101,0.49281,-5.81605,0.56186,-5.70953,0.62676
94,9500,-5.66331,0.54400,-5.86007,0.60562,-5.60594,0.63507
95,9600,-5.65989,0.59398,-5.84524,0.59937,-5.69240,0.64105
96,9700,-5.68819,0.56184,-5.89176,0.64045,-5.62510,0.63255
97,9800,-5.72669,0.52686,-5.94077,0.59724,-5.70366,0.63355
98,9900,-5.80981,0.50045,-5.95603,0.65655,-5.74143,0.65057
99,10000,-5.73744,0.56924,-5.98118,0.61766,-5.77160,0.64893
100,10100,-5.77964,0.53416,-6.02450,0.73198,-5.81763,0.64905
101,10200,-5.81399,0.57240,-6.06157,0.55529,-5.77189,0.65491
102,10300,-5.88420,0.55282,-6.10093,0.51470,-5.80679,0.63686
103,10400,-5.84820,0.54450,-6.14253,0.50061,-5.84619,0.63723
104,10500,-5.86978,0.55534,-6.12018,0.49802,-5.81265,0.64610
105,10600,-5.94313,0.66541,-6.14773,0.53477,-5.86518,0.64586
106,10700,-5.88622,0.63912,-6.14000,0.53810,-5.93057,0.65241
107,10800,-5.92140,0.65003,-6.24882,0.63740,-5.95519,0.66484
108,10900,-5.97172,0.64834,-6.20870,0.64043,-5.93853,0.65355
109,11000,-5.99773,0.60082,-6.22990,0.65898,-5.95192,0.67187
110,11100,-5.97153,0.61837,-6.29006,0.70619,-5.88682,0.67118
111,11200,-6.00587,0.56628,-6.23008,0.63373,-5.95847,0.65332
112,11300,-6.03389,0.52392,-6.33763,0.61535,-5.98944,0.66934
113,11400,-6.06308,0.53368,-6.26810,0.58772,-6.02592,0.66150
114,11500,-6.05919,0.53378,-6.30746,0.60991,-6.00451,0.64685
115,11600,-6.11161,0.51492,-6.38384,0.61655,-6.02398,0.66566
116,11700,-6.10513,0.63345,-6.37641,0.63357,-6.03969,0.67937
117,11800,-6.13468,0.55525,-6.35720,0.61629,-6.15420,0.64111
118,11900,-6.15807,0.55317,-6.34547,0.61697,-6.12352,0.66363
119,12000,-6.18530,0.58938,-6.29613,0.64920,-6.11742,0.68841
120,12100,-6.13872,0.57706,-6.41074,0.65055,-6.05620,0.62996
121,12200,-6.14498,0.63625,-6.38239,0.63646,-6.18860,0.70284
122,12300,-6.21811,0.66263,-6.45948,0.64334,-6.12604,0.81160
123,12400,-6.20142,0.61659,-6.38439,0.64567,-6.17269,0.80225
124,12500,-6.19346,0.59474,-6.37949,0.64163,-6.13616,0.73932
125,12600,-6.15910,0.51612,-6.45067,0.63437,-6.18493,0.69216
126,12700,-6.25843,0.49586,-6.42244,0.63519,-6.18545,0.63815
127,12800,-6.27666,0.58452,-6.43683,0.64449,-6.21544,0.62195
128,12900,-6.26591,0.55168,-6.52475,0.63561,-6.22556,0.62118
129,13000,-6.30664,0.52576,-6.49067,0.63623,-6.22595,0.62342
130,13100,-6.26881,0.51473,-6.46411,0.63506,-6.26907,0.61905
131,13200,-6.29191,0.51395,-6.45292,0.63407,-6.24279,0.62711
132,13300,-6.30999,0.52648,-6.43728,0.69977,-6.23267,0.61733
133,13400,-6.31842,0.51584,-6.47278,0.69438,-6.23988,0.61710
134,13500,-6.31364,0.53938,-6.51502,0.66362,-6.27425,0.63889
135,13600,-6.33158,0.60598,-6.52724,0.65575,-6.29294,0.65151
136,13700,-6.33048,0.59621,-6.51547,0.66133,-6.32363,0.60770
137,13800,-6.39472,0.55303,-6.49990,0.64049,-6.24497,0.69189
138,13900,-6.40090,0.57636,-6.49142,0.63640,-6.32046,0.62004
139,14000,-6.36969,0.53820,-6.58153,0.63126,-6.25769,0.64270
140,14100,-6.39251,0.55065,-6.59287,0.70215,-6.27749,0.74079
141,14200,-6.37846,0.51871,-6.55381,0.68345,-6.30839,0.77116
142,14300,-6.39378,0.50038,-6.54778,0.64559,-6.33672,0.75089
143,14400,-6.37621,0.49986,-6.51542,0.64369,-6.30579,0.67297
144,14500,-6.40380,0.52240,-6.54886,0.64153,-6.37746,0.65806
145,14600,-6.40075,0.58724,-6.58682,0.64364,-6.39185,0.65167
146,14700,-6.35424,0.58325,-6.57794,0.68093,-6.42591,0.61464
147,14800,-6.37776,0.73205,-6.59072,0.67952,-6.42394,0.60308
148,14900,-6.37153,0.64488,-6.62143,0.65465,-6.42006,0.65006
149,15000,-6.39451,0.58777,-6.61391,0.65138,-6.42988,0.57969
150,15100,-6.35340,0.57846,-6.60936,0.71308,-6.47827,0.52692
151,15200,-6.35431,0.57215,-6.62020,0.81291,-6.44169,0.52435
152,15300,-6.42644,0.59248,-6.56422,0.76393,-6.43771,0.54213
153,15400,-6.39533,0.57539,-6.54743,0.75700,-6.47676,0.57067
154,15500,-6.36653,0.57982,-6.67697,0.77753,-6.41019,0.64333
155,15600,-6.35142,0.56550,-6.71784,0.79494,-6.47243,0.57417
156,15700,-6.42224,0.57505,-6.64553,0.67578,-6.50481,0.54591
157,15800,-6.34375,0.61501,-6.71276,0.61170,-6.44184,0.56498
158,15900,-6.38640,0.58111,-6.73523,0.67519,-6.45250,0.56742
159,16000,-6.39071,0.57894,-6.71269,0.65658,-6.42798,0.58131
160,16100,-6.42091,0.57552,-6.72343,0.63530,-6.40516,0.59359
161,16200,-6.39996,0.57354,-6.74912,0.63341,-6.46025,0.57104
162,16300,-6.39888,0.56829,-6.74049,0.55487,-6.53782,0.55244
163,16400,-6.35846,0.59607,-6.71332,0.55944,-6.47951,0.56874
164,16500,-6.46326,0.58938,-6.76311,0.57879,-6.48758,0.56259
165,16600,-6.40734,0.58469,-6.77285,0.55864,-6.48142,0.58030
166,16700,-6.45936,0.59887,-6.80440,0.58917,-6.49235,0.56639
167,16800,-6.43868,0.59431,-6.82583,0.70890,-6.51475,0.55280
168,16900,-6.39213,0.60926,-6.76342,0.64939,-6.54521,0.55820
169,17000,-6.41072,0.59296,-6.77044,0.61890,-6.49958,0.58224
170,17100,-6.43097,0.59617,-6.78162,0.61540,-6.46862,0.55118
171,17200,-6.42282,0.59416,-6.73666,0.62361,-6.42501,0.61053
172,17300,-6.41945,0.59075,-6.77385,0.63424,-6.49526,0.58895
173,17400,-6.38049,0.60480,-6.80636,0.57433,-6.51143,0.56887
174,17500,-6.35380,0.59083,-6.76556,0.52789,-6.49959,0.57907
175,17600,-6.37394,0.59472,-6.77048,0.58426,-6.56101,0.59952
176,17700,-6.38350,0.59079,-6.82759,0.59692,-6.48383,0.59214
177,17800,-6.42293,0.59554,-6.77129,0.60529,-6.47126,0.57469
178,17900,-6.41488,0.59397,-6.81837,0.58201,-6.54582,0.57661
179,18000,-6.37351,0.59763,-6.81016,0.64392,-6.49957,0.56304
180,18100,-6.38828,0.60717,-6.86050,0.57722,-6.58419,0.58641
181,18200,-6.38605,0.61517,-6.77347,0.55549,-6.52637,0.58293
182,18300,-6.39744,0.61680,-6.79011,0.54218,-6.48591,0.58630
183,18400,-6.49433,0.60884,-6.83020,0.52839,-6.50934,0.57959
184,18500,-6.34983,0.66030,-6.79265,0.54767,-6.53619,0.60248
185,18600,-6.36047,0.61648,-6.75885,0.54396,-6.52726,0.58197
186,18700,-6.38399,0.63719,-6.82904,0.52863,-6.59645,0.58897
187,18800,-6.38141,0.61569,-6.76409,0.64576,-6.55885,0.58796
188,18900,-6.45813,0.59526,-6.86768,0.60504,-6.54661,0.57472
189,19000,-6.45567,0.63013,-6.82268,0.51652,-6.47047,0.61393
190,19100,-6.40205,0.65233,-6.82921,0.56546,-6.54517,0.59882
191,19200,-6.38534,0.67356,-6.79532,0.61119,-6.53290,0.61217
192,19300,-6.38460,0.67695,-6.82018,0.66910,-6.52379,0.66528
193,19400,-6.46822,0.68188,-6.80562,0.66982,-6.53877,0.68408
194,19500,-6.44653,0.65430,-6.82322,0.61014,-6.60829,0.68744
195,19600,-6.45010,0.60547,-6.79172,0.59008,-6.52789,0.64797
196,19700,-6.47636,0.58227,-6.85588,0.55213,-6.55772,0.58810
197,19800,-6.48210,0.60752,-6.80133,0.56544,-6.57230,0.61801
198,19900,-6.49972,0.57913,-6.85830,0.61523,-6.58780,0.58593
199,20000,-6.46917,0.58863,-6.83343,0.64195,-6.58003,0.58072
200,20100,-6.46140,0.58121,-6.84267,0.56785,-6.65738,0.56436
201,20200,-6.45785,0.60335,-6.92139,0.53507,-6.59359,0.57155
202,20300,-6.44750,0.59568,-6.87020,0.54577,-6.64623,0.55462
203,20400,-6.44541,0.59478,-6.79989,0.51839,-6.66051,0.52950
204,20500,-6.49852,0.63283,-6.85326,0.53014,-6.64390,0.58279
205,20600,-6.47001,0.60966,-6.82459,0.54780,-6.59408,0.55550
206,20700,-6.48782,0.62053,-6.85352,0.56212,-6.69615,0.57980
207,20800,-6.49180,0.57187,-6.84917,0.55242,-6.61614,0.57309
208,20900,-6.50554,0.60166,-6.85974,0.52750,-6.67316,0.53089
209,21000,-6.51031,0.61457,-6.75657,0.54698,-6.65912,0.54725
210,21100,-6.53451,0.57519,-6.83420,0.55457,-6.67444,0.51242
211,21200,-6.52902,0.58349,-6.82907,0.57248,-6.67084,0.52243
212,21300,-6.51770,0.54660,-6.87764,0.56645,-6.74178,0.54318
213,21400,-6.54899,0.52086,-6.85866,0.55013,-6.67629,0.61881
214,21500,-6.60087,0.54294,-6.81573,0.56712,-6.76584,0.57302
215,21600,-6.52803,0.55616,-6.83421,0.55298,-6.75139,0.64393
216,21700,-6.55137,0.54563,-6.80922,0.55760,-6.74356,0.57564
217,21800,-6.51641,0.60802,-6.83673,0.56758,-6.69159,0.53102
218,21900,-6.55605,0.57958,-6.83027,0.59237,-6.69595,0.53876
219,22000,-6.50328,0.55646,-6.82342,0.59763,-6.72207,0.53993
220,22100,-6.52796,0.52960,-6.82135,0.61979,-6.73044,0.54520
221,22200,-6.53088,0.52884,-6.84171,0.63622,-6.77486,0.54538
222,22300,-6.53119,0.55085,-6.84071,0.65479,-6.70121,0.52754
223,22400,-6.50981,0.53667,-6.82035,0.67366,-6.69690,0.56375
224,22500,-6.51163,0.56601,-6.83649,0.65575,-6.72199,0.57175
225,22600,-6.59021,0.55553,-6.87123,0.64362,-6.76305,0.56871
226,22700,-6.50391,0.52645,-6.82228,0.62636,-6.75822,0.54443
227,22800,-6.61345,0.54926,-6.82715,0.57854,-6.79264,0.58409
228,22900,-6.58569,0.53165,-6.85680,0.65027,-6.71600,0.58365
229,23000,-6.55966,0.58827,-6.83009,0.55601,-6.69613,0.56816
230,23100,-6.57797,0.58182,-6.81730,0.64370,-6.70602,0.56844
231,23200,-6.55309,0.61192,-6.86486,0.64058,-6.77246,0.53556
232,23300,-6.60535,0.57230,-6.93234,0.61682,-6.72004,0.49886
233,23400,-6.58350,0.55905,-6.84057,0.55141,-6.76533,0.55262
234,23500,-6.56035,0.54048,-6.81186,0.58090,-6.72426,0.66115
235,23600,-6.63594,0.53949,-6.87411,0.53461,-6.76046,0.58071
236,23700,-6.60511,0.58258,-6.83656,0.54742,-6.71681,0.54656
237,23800,-6.64662,0.56576,-6.85788,0.52052,-6.76564,0.53503
238,23900,-6.58627,0.55633,-6.85287,0.52681,-6.76046,0.54253
239,24000,-6.60382,0.53037,-6.80370,0.53027,-6.77646,0.54461
240,24100,-6.63494,0.56286,-6.85367,0.52340,-6.75367,0.53347
241,24200,-6.61391,0.53313,-6.88218,0.52521,-6.72918,0.55094
242,24300,-6.60966,0.53722,-6.77983,0.54524,-6.73740,0.54358
243,24400,-6.62503,0.53505,-6.85117,0.57818,-6.77252,0.54394
244,24500,-6.65010,0.53683,-6.86550,0.59667,-6.76839,0.53583
245,24600,-6.70035,0.57677,-6.83137,0.59949,-6.79737,0.55283
246,24700,-6.71836,0.53654,-6.83382,0.59175,-6.83388,0.55038
247,24800,-6.63667,0.54600,-6.87823,0.65836,-6.71011,0.56225
248,24900,-6.73945,0.51483,-6.83968,0.56656,-6.84015,0.55823
