iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_count_value,2_maddpg_actor_loss,2_maddpg_critic_loss,2_count_value,3_maddpg_actor_loss,3_maddpg_critic_loss,3_count_value,4_maddpg_actor_loss,4_maddpg_critic_loss,4_count_value
175,17600,-24.31374,3.48947,0.34215,-24.24180,3.60989,0.33276,-25.52035,3.93641,0.33160,-18.60583,2.72693,0.26413
176,17700,-24.45493,3.18760,0.34462,-24.28066,3.20137,0.33146,-25.58573,3.34769,0.33178,-18.68229,2.84373,0.26347
177,17800,-24.45725,3.29860,0.34515,-24.32173,3.19212,0.33235,-25.39252,3.92631,0.33021,-18.54083,2.76968,0.26598
178,17900,-24.51527,3.22167,0.34396,-24.29899,3.01706,0.33227,-25.46982,3.82884,0.33291,-18.69899,2.70283,0.26263
179,18000,-24.53446,3.85532,0.34261,-24.26783,3.36686,0.32808,-25.52892,4.19262,0.33044,-18.66894,2.61783,0.26162
180,18100,-24.52036,3.79037,0.34621,-24.38646,3.59985,0.32863,-25.75876,3.78972,0.33133,-18.81631,2.82298,0.26200
181,18200,-24.79086,3.59489,0.34218,-24.38352,3.28341,0.32879,-25.68451,3.60709,0.33145,-18.71473,2.70331,0.26622
182,18300,-24.72444,3.40062,0.34240,-24.46569,3.59251,0.32754,-25.70758,3.57281,0.33152,-18.74686,2.62832,0.26287
183,18400,-24.78533,3.55543,0.34178,-24.41199,3.47556,0.32990,-25.76840,3.43307,0.33231,-18.75512,2.73628,0.26409
184,18500,-24.81810,3.60853,0.34205,-24.61436,3.55521,0.33087,-25.88585,3.64031,0.32966,-18.83386,2.87364,0.26679
185,18600,-24.95932,4.07491,0.34401,-24.55453,3.59689,0.33027,-25.85199,3.78615,0.33287,-18.65805,3.06457,0.26424
186,18700,-24.88912,3.44875,0.34096,-24.63229,3.86356,0.32933,-25.96844,3.59140,0.33025,-18.86603,2.68085,0.26387
187,18800,-24.99647,3.33111,0.34389,-24.70289,3.42808,0.32800,-26.01693,3.66588,0.33166,-18.87485,2.60525,0.26069
188,18900,-24.94969,3.38332,0.34032,-24.64105,3.68839,0.33046,-25.87241,3.57032,0.32982,-18.80202,2.80319,0.26519
189,19000,-24.92015,3.66379,0.34241,-24.74883,3.81679,0.33097,-26.07086,3.69369,0.32824,-18.87993,2.79458,0.26341
190,19100,-25.03440,3.48682,0.34011,-24.85542,3.79821,0.32924,-26.17381,3.77369,0.33176,-18.91492,2.58054,0.26143
