number,rewards,variances,exploration_value
0,[0.00000 0.00000 0.00000 -4.99971],[0.00000 0.00000 0.00000 1.75011],0.3
100,[0.00000 0.00000 0.00000 -1.16961],[0.00000 0.00000 0.00000 2.02346],0.2988
200,[0.08000 0.08000 0.08000 -1.59900],[0.02560 0.02560 0.02560 6.01737],0.2976
300,[0.48000 0.48000 0.48000 -1.30138],[0.34560 0.34560 0.34560 2.83960],0.2964
400,[0.00000 0.00000 0.00000 -0.34795],[0.00000 0.00000 0.00000 0.26949],0.29519999999999996
500,[0.40000 0.40000 0.40000 -0.60719],[0.25600 0.25600 0.25600 0.26708],0.294
600,[0.40000 0.40000 0.40000 -0.96049],[0.12800 0.12800 0.12800 0.61298],0.2928
700,[0.24000 0.24000 0.24000 -0.36884],[0.10240 0.10240 0.10240 0.20210],0.29159999999999997
800,[0.32000 0.32000 0.32000 -0.46418],[0.21760 0.21760 0.21760 0.54067],0.2904
900,[0.08000 0.08000 0.08000 -0.08000],[0.02560 0.02560 0.02560 0.02560],0.28919999999999996
1000,[0.48000 0.48000 0.48000 -0.61083],[0.21760 0.21760 0.21760 0.16165],0.288
1100,[0.56000 0.56000 0.56000 -0.56000],[0.29440 0.29440 0.29440 0.29440],0.2868
1200,[0.32000 0.32000 0.32000 -0.32000],[0.08960 0.08960 0.08960 0.08960],0.28559999999999997
1300,[0.48000 0.48000 0.48000 -0.48000],[0.15360 0.15360 0.15360 0.15360],0.2844
1400,[0.48000 0.48000 0.48000 -0.48000],[0.21760 0.21760 0.21760 0.21760],0.28319999999999995
1500,[1.28000 1.28000 1.28000 -1.28000],[4.76160 4.76160 4.76160 4.76160],0.282
1600,[1.04000 1.04000 1.04000 -1.04211],[0.48640 0.48640 0.48640 0.48878],0.2808
1700,[0.96000 0.96000 0.96000 -0.96000],[1.06240 1.06240 1.06240 1.06240],0.2796
1800,[0.48000 0.48000 0.48000 -0.48160],[0.40960 0.40960 0.40960 0.40807],0.2784
1900,[0.40000 0.40000 0.40000 -0.40676],[0.12800 0.12800 0.12800 0.12945],0.2772
2000,[0.40000 0.40000 0.40000 -0.40000],[0.19200 0.19200 0.19200 0.19200],0.276
2100,[0.48000 0.48000 0.48000 -0.48982],[0.60160 0.60160 0.60160 0.59234],0.2748
2200,[0.48000 0.48000 0.48000 -0.51432],[0.21760 0.21760 0.21760 0.27173],0.2736
2300,[0.32000 0.32000 0.32000 -0.40802],[0.15360 0.15360 0.15360 0.13035],0.2724
2400,[0.32000 0.32000 0.32000 -0.32000],[0.40960 0.40960 0.40960 0.40960],0.2712
2500,[0.08000 0.08000 0.08000 -0.08000],[0.02560 0.02560 0.02560 0.02560],0.27
2600,[0.56000 0.56000 0.56000 -0.71071],[0.35840 0.35840 0.35840 0.28046],0.2688
2700,[0.56000 0.56000 0.56000 -0.56000],[0.48640 0.48640 0.48640 0.48640],0.2676
2800,[0.72000 0.72000 0.72000 -0.72000],[1.11360 1.11360 1.11360 1.11360],0.26639999999999997
2900,[0.00000 0.00000 0.00000 -0.02008],[0.00000 0.00000 0.00000 0.00140],0.2652
3000,[0.64000 0.64000 0.64000 -0.64000],[1.19040 1.19040 1.19040 1.19040],0.264
3100,[0.40000 0.40000 0.40000 -0.40000],[0.12800 0.12800 0.12800 0.12800],0.2628
3200,[0.48000 0.48000 0.48000 -0.61025],[0.21760 0.21760 0.21760 0.15626],0.2616
3300,[0.80000 0.80000 0.80000 -0.80000],[0.44800 0.44800 0.44800 0.44800],0.26039999999999996
3400,[1.04000 1.04000 1.04000 -1.04538],[2.27840 2.27840 2.27840 2.26732],0.2592
3500,[0.24000 0.24000 0.24000 -0.25445],[0.10240 0.10240 0.10240 0.09630],0.258
3600,[0.64000 0.64000 0.64000 -0.74309],[1.19040 1.19040 1.19040 1.10096],0.2568
3700,[1.20000 1.20000 1.20000 -1.20514],[2.56000 2.56000 2.56000 2.55267],0.2556
3800,[1.76000 1.76000 1.76000 -1.80965],[5.73440 5.73440 5.73440 5.56949],0.25439999999999996
