iteration,episode,1_iql_loss,1_rnd_forward_loss,2_iql_loss,2_rnd_forward_loss,3_iql_loss,3_rnd_forward_loss
0,100,54.22700,1.50833,40.16230,1.27575,44.05093,1.33246
1,200,26.58230,1.46499,21.17127,1.28328,21.39491,1.29131
2,300,6.02462,1.45160,4.78269,1.25126,5.25092,1.29952
3,400,3.15342,1.44919,2.04550,1.22230,2.30847,1.26903
4,500,1.32344,1.44490,0.75905,1.21422,0.78277,1.25155
5,600,0.61332,1.43836,0.42921,1.20703,0.48023,1.25437
6,700,0.44374,1.42979,0.32644,1.19953,0.40403,1.24500
7,800,0.40075,1.41418,0.27910,1.18384,0.36844,1.24126
8,900,0.40288,1.39731,0.25975,1.17290,0.30950,1.23600
9,1000,0.36239,1.36904,0.24737,1.15696,0.30329,1.22904
10,1100,0.37261,1.35789,0.23273,1.14445,0.27141,1.22183
11,1200,0.36420,1.33179,0.22764,1.13605,0.24836,1.19330
12,1300,0.35514,1.31098,0.21373,1.11373,0.23532,1.17377
13,1400,0.38041,1.29153,0.21236,1.09639,0.25707,1.16171
14,1500,0.36221,1.26690,0.22127,1.07603,0.24124,1.14912
15,1600,0.37116,1.24974,0.20380,1.06223,0.25364,1.13067
16,1700,0.36165,1.22919,0.20817,1.03752,0.22335,1.11841
17,1800,0.40454,1.20148,0.22606,1.03345,0.24540,1.09771
18,1900,0.41417,1.17666,0.25043,1.00778,0.23725,1.07771
19,2000,0.39210,1.15999,0.21851,0.98943,0.22706,1.06466
20,2100,0.40237,1.13794,0.22428,0.98383,0.22625,1.04783
21,2200,0.38117,1.11447,0.27225,0.96223,0.24594,1.03664
22,2300,0.40637,1.09469,0.23801,0.94873,0.26302,1.01345
23,2400,0.40419,1.06999,0.23659,0.93271,0.24384,0.99404
24,2500,0.39737,1.04882,0.24548,0.91559,0.28283,0.97787
25,2600,0.41388,1.03578,0.26943,0.89832,0.25625,0.95411
26,2700,0.40204,1.01111,0.25822,0.87825,0.25994,0.93707
27,2800,0.41311,0.99530,0.27507,0.86463,0.26708,0.92626
28,2900,0.41569,0.98087,0.27838,0.84501,0.26921,0.90817
29,3000,0.43240,0.96572,0.28139,0.83430,0.28179,0.88657
30,3100,0.41352,0.94840,0.30317,0.81373,0.31484,0.87091
31,3200,0.41241,0.93153,0.30085,0.79992,0.30061,0.85514
