iteration,episode,1_iql_loss,1_count_value,2_iql_loss,2_count_value,3_iql_loss,3_count_value
0,100,4.94474,0.32118,4.24986,0.29612,4.16728,0.29082
1,200,2.10022,0.23918,2.08522,0.23686,1.88355,0.22779
2,300,1.93415,0.21121,1.90503,0.21415,1.87404,0.21291
3,400,1.94943,0.20492,1.97016,0.21692,1.87795,0.20956
4,500,2.01933,0.20542,1.88478,0.20795,1.81073,0.20429
5,600,1.96593,0.20020,1.87591,0.20467,1.81166,0.20408
6,700,1.93356,0.19371,1.91439,0.20058,1.86152,0.20005
7,800,2.04470,0.19453,1.93070,0.20032,1.87674,0.19390
8,900,2.01988,0.18710,1.93142,0.19597,1.83774,0.18775
9,1000,2.06631,0.18341,1.89172,0.18955,1.93821,0.18947
10,1100,2.11290,0.18369,1.98096,0.18923,2.02357,0.18874
11,1200,2.22125,0.18594,2.01342,0.18846,2.00456,0.18848
12,1300,2.32557,0.18270,1.99379,0.18681,2.03428,0.18734
13,1400,2.27934,0.18099,2.15729,0.18605,2.08204,0.18478
14,1500,2.30508,0.17965,2.20327,0.18656,2.13191,0.18592
15,1600,2.38460,0.17847,2.17312,0.18486,2.19025,0.18408
16,1700,2.40473,0.17763,2.19102,0.18459,2.24000,0.18208
17,1800,2.56183,0.17774,2.21865,0.18460,2.25425,0.18007
18,1900,2.53408,0.17495,2.16146,0.17977,2.25137,0.18191
19,2000,2.71394,0.17650,2.23093,0.18228,2.28284,0.17632
20,2100,2.72006,0.17302,2.26981,0.18030,2.35576,0.17824
21,2200,2.85146,0.17495,2.33831,0.18424,2.37103,0.17943
22,2300,2.96956,0.17312,2.36979,0.18100,2.38728,0.18043
23,2400,3.00941,0.17491,2.42722,0.18334,2.49348,0.18075
24,2500,3.09652,0.17373,2.42920,0.18483,2.48314,0.18162
25,2600,3.14716,0.17437,2.53303,0.18437,2.51241,0.18335
26,2700,3.08629,0.17518,2.47294,0.18064,2.47521,0.18252
27,2800,3.21967,0.17558,2.50800,0.18393,2.58737,0.18592
28,2900,3.34459,0.17614,2.60838,0.18396,2.59094,0.18397
29,3000,3.37814,0.17688,2.61559,0.18349,2.74202,0.18324
30,3100,3.42827,0.17522,2.61146,0.18408,2.74986,0.18574
31,3200,3.36900,0.17480,2.62140,0.18260,2.69059,0.18372
32,3300,3.58662,0.17756,2.70246,0.18428,2.79071,0.18460
33,3400,3.62087,0.17803,2.71821,0.18544,2.74601,0.18800
34,3500,3.77184,0.17640,2.70703,0.18335,2.77492,0.18563
35,3600,3.65177,0.17756,2.78362,0.18887,2.83350,0.18827
36,3700,3.72854,0.17788,2.72835,0.18650,2.85162,0.18755
37,3800,3.67479,0.17946,2.79287,0.18560,2.80821,0.19043
38,3900,3.89189,0.17953,2.75508,0.18975,2.78421,0.18972
39,4000,3.80399,0.18016,2.74692,0.18936,2.95638,0.18966
40,4100,3.84877,0.17604,2.80358,0.18853,2.96341,0.18896
41,4200,3.84168,0.17832,2.85639,0.19037,3.01698,0.19342
42,4300,3.98794,0.17921,2.86058,0.18749,2.96611,0.19223
43,4400,4.02415,0.17683,2.87081,0.18747,2.95917,0.19120
44,4500,3.89480,0.17984,2.91853,0.18987,2.96178,0.19218
45,4600,3.99417,0.17943,2.93834,0.18818,2.94631,0.19437
46,4700,4.04366,0.17744,2.94396,0.18516,2.91983,0.19029
47,4800,3.87030,0.18099,2.91442,0.18952,3.01203,0.19109
48,4900,3.97739,0.18009,2.98075,0.18893,3.12526,0.19237
49,5000,3.98232,0.17839,3.02028,0.18534,3.07858,0.19359
50,5100,4.12649,0.17847,3.01443,0.18826,3.12740,0.19610
51,5200,3.94387,0.17894,2.95832,0.18756,3.03922,0.19576
52,5300,4.12602,0.18052,3.04735,0.18808,3.16175,0.19565
53,5400,4.00647,0.18251,2.98009,0.19015,3.10547,0.19307
54,5500,3.98510,0.18013,3.09526,0.18952,3.14602,0.19478
55,5600,3.99973,0.18209,3.12564,0.18812,3.16872,0.19487
56,5700,4.07716,0.17717,3.10907,0.19042,3.09672,0.19504
57,5800,4.13590,0.17981,3.11090,0.18724,3.18731,0.19230
58,5900,4.02988,0.17975,3.06303,0.18821,3.18125,0.19388
59,6000,4.00776,0.17811,3.03761,0.18850,3.17367,0.19464
60,6100,4.15315,0.17576,3.20985,0.18707,3.31787,0.19314
61,6200,4.16901,0.17766,3.10640,0.18856,3.30683,0.19155
62,6300,4.23109,0.17746,3.18022,0.18979,3.22811,0.19241
63,6400,4.18646,0.17647,3.14440,0.18519,3.27945,0.19007
64,6500,4.32570,0.17733,3.17845,0.18751,3.31564,0.19059
65,6600,4.19813,0.17732,3.14486,0.18700,3.24237,0.19343
66,6700,4.20666,0.17599,3.20343,0.18507,3.37846,0.19228
67,6800,4.18487,0.17909,3.17876,0.18561,3.35992,0.18942
68,6900,4.06267,0.17769,3.32186,0.18708,3.20670,0.19152
69,7000,4.19303,0.17735,3.12849,0.18688,3.39628,0.19032
70,7100,4.16028,0.17734,3.21399,0.18717,3.34873,0.19024
71,7200,4.29323,0.17612,3.32722,0.19073,3.29851,0.19035
72,7300,4.15656,0.17582,3.29701,0.18507,3.35094,0.19239
73,7400,4.25314,0.17108,3.31726,0.18424,3.32662,0.18980
74,7500,4.21652,0.17541,3.35273,0.18624,3.34489,0.19034
75,7600,4.31850,0.17690,3.17548,0.18492,3.40765,0.19032
76,7700,4.21813,0.17496,3.38869,0.18510,3.37197,0.19013
77,7800,4.45742,0.17425,3.33825,0.18747,3.46496,0.19102
78,7900,4.35113,0.17275,3.34609,0.18587,3.44474,0.19116
79,8000,4.12612,0.17257,3.28409,0.18544,3.50563,0.18992
80,8100,4.23152,0.17293,3.33588,0.18460,3.43146,0.19211
81,8200,4.17929,0.17167,3.23770,0.18456,3.52406,0.19141
82,8300,4.29795,0.17112,3.27652,0.18460,3.46625,0.19137
83,8400,4.28874,0.17136,3.31713,0.18449,3.56224,0.19118
84,8500,4.21751,0.17195,3.24552,0.18629,3.44849,0.19027
85,8600,4.18181,0.17276,3.44236,0.18305,3.56788,0.19035
86,8700,4.25275,0.16946,3.30351,0.18311,3.51034,0.19147
87,8800,4.16001,0.17352,3.21075,0.18390,3.52227,0.18971
88,8900,4.20729,0.16977,3.28428,0.18247,3.46342,0.19014
89,9000,4.25541,0.17165,3.24786,0.18336,3.45601,0.18929
90,9100,4.26496,0.17194,3.32117,0.18193,3.53545,0.18972
91,9200,4.13993,0.17226,3.44021,0.18250,3.55189,0.18779
92,9300,4.27675,0.17117,3.45577,0.18301,3.51776,0.18662
93,9400,4.40436,0.16882,3.36731,0.18124,3.43266,0.18464
94,9500,4.24937,0.16906,3.36380,0.17896,3.52371,0.18635
95,9600,4.24052,0.16929,3.45581,0.18054,3.61009,0.18778
96,9700,4.34757,0.16953,3.41039,0.18276,3.61360,0.18855
97,9800,4.29187,0.16978,3.34302,0.18109,3.44709,0.18648
98,9900,4.34227,0.16997,3.37153,0.18114,3.52379,0.18506
99,10000,4.34532,0.16942,3.33531,0.18110,3.45008,0.18504
100,10100,4.46486,0.16807,3.46726,0.18147,3.66266,0.18317
101,10200,4.46786,0.16686,3.42530,0.18073,3.66884,0.18456
102,10300,4.43447,0.16701,3.25128,0.18154,3.67061,0.18589
103,10400,4.53211,0.16717,3.27767,0.18051,3.53144,0.18414
104,10500,4.35003,0.16895,3.27034,0.17905,3.49132,0.18282
105,10600,4.47172,0.16743,3.33972,0.17998,3.53543,0.18198
106,10700,4.36671,0.16751,3.23088,0.17889,3.56511,0.18263
107,10800,4.50160,0.16609,3.23345,0.17761,3.60071,0.18227
