iteration,episode,1_iql_loss,1_rnd_forward_loss,2_iql_loss,2_rnd_forward_loss
126,12700,0.91019,0.30630,0.97820,0.30588
127,12800,1.05771,0.30390,1.01712,0.30356
128,12900,1.08247,0.30060,1.05374,0.29842
129,13000,1.01817,0.29652,1.11696,0.29455
130,13100,1.06367,0.29232,0.97365,0.29190
131,13200,1.10920,0.28855,1.00411,0.28822
132,13300,0.99587,0.28389,1.08005,0.28390
133,13400,1.03468,0.28080,1.05652,0.28109
134,13500,0.90734,0.27781,1.01956,0.27715
135,13600,1.05208,0.27308,1.05366,0.27353
136,13700,0.97255,0.27106,1.09447,0.27201
137,13800,1.00164,0.26881,1.03538,0.26781
138,13900,1.03451,0.26505,0.95881,0.26447
139,14000,1.00319,0.26031,1.10965,0.26264
140,14100,0.96331,0.25650,1.02275,0.25822
141,14200,1.03709,0.25564,0.95718,0.25458
142,14300,1.08644,0.25290,0.93992,0.25059
143,14400,1.02001,0.25052,1.04213,0.24948
144,14500,0.88594,0.24711,1.21063,0.24585
145,14600,1.00921,0.24352,1.08560,0.24184
146,14700,0.96534,0.24103,0.98838,0.24110
147,14800,0.85542,0.23654,1.01438,0.23712
148,14900,0.89833,0.23438,1.00761,0.23546
149,15000,0.99802,0.23220,1.06370,0.23483
150,15100,1.00338,0.22943,1.02732,0.22935
151,15200,0.98127,0.22728,0.98531,0.22625
152,15300,1.05025,0.22517,1.06829,0.22598
153,15400,0.98354,0.22204,0.98082,0.22167
154,15500,1.00081,0.21840,1.01908,0.21961
155,15600,0.89685,0.21773,1.07624,0.21797
156,15700,1.14347,0.21566,0.88387,0.21612
157,15800,0.98964,0.21404,0.93997,0.21222
158,15900,1.08428,0.21111,0.96198,0.21180
159,16000,1.02646,0.20681,0.96550,0.20976
160,16100,1.11388,0.20767,0.90887,0.20656
161,16200,0.99679,0.20446,0.99391,0.20516
162,16300,1.02290,0.20276,0.96802,0.20270
163,16400,0.99780,0.20082,0.93346,0.20118
164,16500,0.86325,0.20036,0.94933,0.19867
165,16600,1.04647,0.19796,0.97184,0.19879
166,16700,0.93605,0.19413,1.12388,0.19723
167,16800,1.08580,0.19343,1.05528,0.19408
168,16900,0.99238,0.19238,0.99225,0.19249
169,17000,1.03789,0.19136,0.97625,0.18981
170,17100,1.07878,0.18804,0.84853,0.18805
171,17200,1.12385,0.18741,1.02863,0.18745
172,17300,0.90584,0.18684,0.98684,0.18552
173,17400,0.93581,0.18429,0.97219,0.18475
174,17500,1.11177,0.18368,0.92251,0.18314
175,17600,0.95475,0.18201,0.99044,0.18100
176,17700,0.95853,0.18237,0.93389,0.17917
177,17800,1.11510,0.17859,0.97687,0.17884
178,17900,1.01029,0.17859,0.99509,0.17696
179,18000,1.05469,0.17609,0.98091,0.17646
180,18100,0.99982,0.17446,0.94976,0.17503
181,18200,0.96409,0.17200,0.95141,0.17277
182,18300,1.00350,0.17130,0.90802,0.17265
183,18400,0.94040,0.17061,0.99256,0.17108
184,18500,1.05423,0.16926,1.04520,0.16920
185,18600,1.12806,0.16923,1.02233,0.16790
186,18700,0.99068,0.16779,0.96293,0.16864
187,18800,1.09823,0.16608,0.97215,0.16538
188,18900,0.96737,0.16469,0.91211,0.16431
189,19000,1.03010,0.16487,0.94173,0.16372
190,19100,1.04854,0.16300,1.11372,0.16317
191,19200,1.07093,0.16175,1.01357,0.16234
192,19300,0.99601,0.16012,1.04509,0.16054
193,19400,0.88075,0.16009,0.88740,0.15822
194,19500,0.91208,0.15845,0.91888,0.15835
195,19600,0.90269,0.15669,1.05511,0.15740
196,19700,0.98715,0.15737,0.96655,0.15534
197,19800,1.03855,0.15486,1.03388,0.15463
198,19900,1.04010,0.15370,0.89587,0.15392
199,20000,1.01497,0.15349,0.94434,0.15299
200,20100,0.91830,0.15167,1.05450,0.15258
201,20200,1.01767,0.15220,0.82613,0.15147
202,20300,1.03333,0.15115,0.99380,0.15135
203,20400,0.86349,0.14978,0.89902,0.15013
204,20500,0.96617,0.14789,0.97478,0.14861
205,20600,0.90428,0.14822,0.92599,0.14795
206,20700,0.98938,0.14560,0.95024,0.14651
207,20800,1.00840,0.14586,0.91154,0.14529
208,20900,1.00314,0.14435,1.00624,0.14449
209,21000,1.05326,0.14428,1.10255,0.14510
210,21100,0.97158,0.14166,0.99576,0.14351
211,21200,1.16159,0.14103,0.88356,0.14133
212,21300,0.90628,0.14157,0.93905,0.14113
213,21400,1.10686,0.13997,0.98708,0.14082
214,21500,1.11495,0.13993,0.96972,0.14004
215,21600,0.96445,0.13988,1.01791,0.13919
216,21700,0.94851,0.13746,1.00468,0.13872
217,21800,1.03147,0.13759,0.99872,0.13718
218,21900,1.04157,0.13713,0.93530,0.13590
219,22000,0.94483,0.13487,0.89077,0.13525
220,22100,1.03147,0.13395,0.94838,0.13443
221,22200,1.01484,0.13450,0.95130,0.13382
222,22300,0.95946,0.13320,0.98825,0.13296
223,22400,0.97560,0.13255,0.92590,0.13330
224,22500,1.04935,0.13189,1.02404,0.13077
225,22600,1.01472,0.13148,0.90501,0.13115
226,22700,1.11510,0.12984,0.96857,0.12949
227,22800,1.05264,0.12972,1.02786,0.12934
228,22900,0.89036,0.12824,0.95283,0.12899
229,23000,0.99504,0.12831,1.02000,0.12786
230,23100,0.97402,0.12701,0.87300,0.12594
231,23200,0.93652,0.12645,1.06482,0.12672
232,23300,1.07115,0.12654,1.02054,0.12520
233,23400,0.86440,0.12520,0.91515,0.12512
234,23500,0.94884,0.12522,0.92446,0.12477
235,23600,1.13174,0.12342,1.05797,0.12366
236,23700,0.97567,0.12348,0.93603,0.12210
237,23800,0.95240,0.12298,0.96286,0.12182
238,23900,0.92604,0.12067,0.94019,0.12161
239,24000,0.98117,0.12088,0.88829,0.12035
240,24100,1.00103,0.12004,0.90411,0.11990
241,24200,1.09462,0.11893,0.95806,0.11997
242,24300,1.02159,0.11906,0.87030,0.11886
243,24400,1.08498,0.11851,0.93276,0.11812
244,24500,1.14943,0.11759,0.95798,0.11810
245,24600,1.04140,0.11782,1.00036,0.11738
246,24700,0.95172,0.11630,0.93605,0.11660
247,24800,1.02484,0.11590,0.95360,0.11541
248,24900,1.01613,0.11558,0.99257,0.11560
