iteration,episode,1_iql_loss,1_count_value,2_iql_loss,2_count_value,3_iql_loss,3_count_value,4_iql_loss,4_count_value
172,17300,2.16943,0.31178,2.31178,0.31530,2.25458,0.31464,1.82303,0.26237
173,17400,2.18786,0.31492,2.36021,0.31751,2.24325,0.31412,1.82880,0.26600
174,17500,2.20554,0.31317,2.22979,0.31443,2.20292,0.31243,1.78688,0.26453
175,17600,2.23499,0.31321,2.31001,0.31685,2.21724,0.31419,1.83255,0.26578
176,17700,2.27512,0.31148,2.31244,0.31680,2.23777,0.30897,1.81312,0.26410
177,17800,2.23068,0.31361,2.29894,0.31726,2.28944,0.31248,1.76297,0.26261
178,17900,2.17571,0.31236,2.26533,0.31578,2.20101,0.31253,1.87821,0.26181
179,18000,2.19977,0.31076,2.30085,0.31552,2.26945,0.31049,1.86063,0.25991
180,18100,2.24926,0.31373,2.28588,0.31677,2.25194,0.31082,1.83250,0.26223
181,18200,2.14461,0.31024,2.31121,0.31621,2.22534,0.31349,1.89498,0.25793
182,18300,2.23264,0.31002,2.30161,0.31456,2.24556,0.31072,1.86128,0.25908
183,18400,2.12247,0.31196,2.31615,0.31570,2.19913,0.31100,1.81633,0.25892
184,18500,2.20339,0.31155,2.29955,0.31695,2.19519,0.31200,1.82665,0.25975
185,18600,2.17531,0.30734,2.28624,0.31699,2.25503,0.31313,1.86767,0.25826
186,18700,2.25104,0.31100,2.20619,0.31509,2.14239,0.30898,1.81429,0.25827
187,18800,2.14631,0.30728,2.30752,0.31362,2.20201,0.31130,1.86934,0.25848
188,18900,2.18870,0.31177,2.27305,0.31602,2.16007,0.30907,1.88898,0.25802
189,19000,2.25677,0.31002,2.29024,0.31430,2.16452,0.30933,1.87607,0.25864
190,19100,2.09968,0.31204,2.26461,0.31515,2.23406,0.31053,1.88910,0.25868
191,19200,2.20310,0.31094,2.28292,0.31731,2.21095,0.30981,1.91639,0.25686
192,19300,2.17690,0.31046,2.24522,0.31409,2.16903,0.30875,1.84526,0.25605
193,19400,2.16340,0.30963,2.28810,0.31428,2.24220,0.30821,1.85336,0.25678
194,19500,2.13928,0.30735,2.24344,0.31360,2.23274,0.30986,1.92317,0.25718
195,19600,2.16015,0.30889,2.28117,0.31686,2.22247,0.30962,1.82793,0.25399
196,19700,2.21650,0.30742,2.23599,0.31290,2.25562,0.30985,1.86098,0.25417
197,19800,2.27217,0.30914,2.28169,0.31380,2.18750,0.31087,1.94997,0.25298
198,19900,2.25964,0.30777,2.25680,0.31322,2.26551,0.30988,1.92833,0.25454
199,20000,2.18844,0.30964,2.29613,0.31352,2.23855,0.30842,1.92790,0.25455
200,20100,2.26454,0.30902,2.24513,0.31090,2.27313,0.30874,1.93239,0.25356
201,20200,2.28586,0.30921,2.25857,0.31113,2.21169,0.30782,1.99423,0.25441
202,20300,2.20617,0.30598,2.36041,0.31469,2.17276,0.30867,1.97214,0.25621
203,20400,2.24772,0.30718,2.25377,0.31313,2.24321,0.30827,1.92158,0.25185
204,20500,2.32867,0.31055,2.32235,0.31375,2.24699,0.30869,1.91994,0.25114
205,20600,2.22574,0.30888,2.26685,0.31144,2.25725,0.30665,1.95096,0.25295
206,20700,2.31494,0.30597,2.32243,0.31147,2.29480,0.30671,1.88771,0.25130
207,20800,2.24829,0.30863,2.33434,0.31118,2.31843,0.30862,1.92833,0.25060
208,20900,2.24535,0.30721,2.37867,0.31104,2.35670,0.30750,1.95160,0.25147
209,21000,2.27676,0.30739,2.37518,0.31047,2.29308,0.30828,1.91456,0.25513
210,21100,2.32007,0.30669,2.30480,0.31138,2.25508,0.30530,1.92864,0.25134
211,21200,2.32453,0.30947,2.31878,0.30877,2.30772,0.30859,1.94588,0.24841
212,21300,2.33177,0.30503,2.33914,0.31212,2.25562,0.30297,1.95794,0.25333
213,21400,2.30693,0.30834,2.34916,0.30878,2.36543,0.30508,1.89869,0.25187
214,21500,2.28090,0.30458,2.34471,0.30980,2.33635,0.30682,1.93921,0.25127
215,21600,2.32254,0.30356,2.36953,0.31245,2.31007,0.30641,1.97449,0.25143
216,21700,2.30477,0.30390,2.42909,0.30792,2.31457,0.30604,1.90369,0.24983
217,21800,2.33609,0.30874,2.40638,0.31248,2.32548,0.30686,1.93066,0.25140
218,21900,2.35114,0.30651,2.42457,0.31215,2.40639,0.30902,1.96861,0.25251
219,22000,2.30483,0.30819,2.43574,0.31215,2.35461,0.30352,1.91213,0.25003
220,22100,2.36134,0.30586,2.42132,0.31031,2.37966,0.30696,1.96037,0.24965
221,22200,2.38549,0.30933,2.42975,0.31354,2.43602,0.30567,1.90167,0.24949
222,22300,2.37401,0.30761,2.42819,0.30755,2.44978,0.30571,1.94029,0.24947
223,22400,2.44551,0.30689,2.42510,0.31197,2.34643,0.30535,1.92172,0.24872
224,22500,2.38208,0.30642,2.44652,0.31134,2.46554,0.30697,1.94819,0.25028
225,22600,2.44342,0.30757,2.45900,0.31208,2.44078,0.30589,1.95090,0.25192
226,22700,2.39060,0.30541,2.49839,0.31016,2.45328,0.30743,1.92403,0.25181
227,22800,2.46263,0.30640,2.47871,0.30911,2.44154,0.30694,1.93287,0.25123
228,22900,2.44705,0.30788,2.52850,0.31328,2.44706,0.30517,1.95537,0.25027
229,23000,2.49612,0.30776,2.57416,0.31209,2.48279,0.30502,1.93415,0.25166
230,23100,2.50891,0.30673,2.54783,0.30950,2.59326,0.30844,1.95151,0.25242
231,23200,2.47275,0.30450,2.56315,0.31040,2.49844,0.30635,1.98370,0.25310
232,23300,2.52517,0.30891,2.57455,0.31104,2.52843,0.30416,1.96295,0.25055
233,23400,2.54081,0.30562,2.57929,0.31142,2.57608,0.30551,1.93134,0.25212
234,23500,2.58401,0.30709,2.65427,0.31104,2.62508,0.30512,1.93826,0.25463
235,23600,2.56712,0.30735,2.64988,0.30950,2.56977,0.30466,1.94125,0.25228
236,23700,2.49132,0.30672,2.59711,0.30951,2.57181,0.30326,1.95309,0.25044
237,23800,2.51552,0.30565,2.61651,0.30899,2.63104,0.30544,1.89821,0.25240
238,23900,2.62488,0.30569,2.63217,0.31188,2.61848,0.30527,1.92387,0.25205
239,24000,2.72077,0.30810,2.60277,0.31046,2.62447,0.30497,1.93489,0.25675
240,24100,2.64464,0.30747,2.68142,0.31213,2.67704,0.30397,1.94351,0.25016
241,24200,2.68699,0.30653,2.71825,0.30994,2.64270,0.30560,1.94865,0.25496
242,24300,2.69543,0.30639,2.74436,0.31007,2.66871,0.30529,1.93687,0.25472
243,24400,2.67600,0.30666,2.67530,0.31021,2.68787,0.30776,1.94941,0.25489
244,24500,2.66186,0.30847,2.71838,0.31239,2.70933,0.30588,1.94825,0.25342
245,24600,2.75547,0.30586,2.73510,0.31051,2.69868,0.30742,1.92933,0.25337
246,24700,2.72609,0.30819,2.71589,0.31087,2.71636,0.30641,1.95722,0.25567
247,24800,2.81804,0.30831,2.78442,0.31336,2.78176,0.30739,1.95323,0.25253
248,24900,2.70590,0.30639,2.85676,0.31200,2.82214,0.30938,1.92296,0.25624
