iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_rnd_forward_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_rnd_forward_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_rnd_forward_loss
0,100,-3.56383,4.53902,0.74674,-5.21968,8.33538,1.08337,-5.09839,8.16287,1.07758
1,200,-4.28219,1.19210,0.74363,-5.91025,1.10910,1.07965,-5.83504,1.50958,1.07703
2,300,-4.73801,1.10184,0.74000,-6.57921,1.18087,1.07726,-6.57698,1.33133,1.07300
3,400,-5.25801,1.14703,0.73617,-7.22944,1.23972,1.07588,-7.40325,1.47696,1.06960
4,500,-5.78312,1.27794,0.73309,-8.03659,1.31697,1.07369,-7.99220,1.59400,1.06660
5,600,-6.37010,1.29672,0.72943,-8.97557,1.52707,1.06942,-8.89969,1.67615,1.06424
6,700,-6.94759,1.47198,0.72664,-9.76976,1.69452,1.06626,-9.65160,1.92713,1.06051
7,800,-7.51538,1.76720,0.72412,-10.52807,1.97729,1.06330,-10.55040,2.15642,1.05683
8,900,-8.04969,1.87457,0.72122,-11.42850,2.24289,1.06019,-11.35397,2.35159,1.05468
9,1000,-8.69951,2.10521,0.71859,-12.28733,2.36399,1.05623,-12.23186,2.59385,1.05129
10,1100,-9.16748,2.00365,0.71582,-13.00929,2.32494,1.05243,-13.04676,2.44600,1.04776
11,1200,-9.46485,2.53082,0.71305,-13.72318,2.88120,1.04968,-13.69899,3.10906,1.04508
12,1300,-10.12044,2.33560,0.71021,-14.46985,3.28230,1.04670,-14.33546,3.38844,1.04161
13,1400,-10.33054,2.75712,0.70754,-15.15922,3.77200,1.04336,-14.90737,3.64626,1.03895
14,1500,-10.83979,2.49390,0.70452,-15.78494,3.25331,1.03978,-15.57141,3.20705,1.03555
15,1600,-11.21176,2.38165,0.70231,-16.42076,3.33982,1.03666,-15.97969,3.24184,1.03154
16,1700,-11.69495,2.52259,0.69938,-16.83374,3.64566,1.03329,-16.87832,3.71471,1.02816
17,1800,-11.99801,2.70688,0.69665,-17.62922,3.94739,1.03060,-17.28763,4.17048,1.02544
18,1900,-12.47087,3.12594,0.69380,-18.28386,4.90192,1.02684,-18.00951,4.02046,1.02190
19,2000,-12.80908,3.10264,0.69100,-18.72045,4.68884,1.02367,-18.65304,4.32522,1.01866
20,2100,-13.06974,3.26064,0.68856,-19.25867,4.40010,1.01962,-19.09313,3.91763,1.01564
21,2200,-13.49426,3.17214,0.68565,-19.82492,4.48157,1.01648,-19.69507,3.69318,1.01210
22,2300,-13.88079,3.06025,0.68307,-20.54995,3.87991,1.01351,-20.35923,4.05866,1.00901
23,2400,-14.28139,3.32421,0.68059,-21.27159,4.67372,1.01028,-20.91430,3.69735,1.00525
24,2500,-14.71734,3.49807,0.67785,-21.56137,4.75516,1.00747,-21.37365,4.17833,1.00220
25,2600,-14.92859,3.58031,0.67523,-22.12645,4.65506,1.00393,-21.73726,4.19623,0.99921
26,2700,-15.22999,3.68944,0.67249,-22.23337,3.70368,1.00095,-21.95432,3.85295,0.99530
27,2800,-15.38807,3.80337,0.66983,-22.94586,4.20337,0.99726,-22.39824,4.18440,0.99222
28,2900,-15.74256,4.22481,0.66727,-23.23508,4.24567,0.99409,-23.07492,4.78881,0.98901
29,3000,-16.25281,4.11908,0.66442,-23.68052,4.78447,0.99085,-23.02512,6.22458,0.98605
30,3100,-16.54601,3.32699,0.66214,-24.18083,3.58553,0.98843,-23.63344,5.33271,0.98261
31,3200,-16.75683,3.84195,0.65944,-24.29012,4.08877,0.98459,-23.99934,5.86560,0.97946
32,3300,-16.93431,4.29836,0.65669,-24.99814,4.32591,0.98133,-24.70185,6.54660,0.97647
33,3400,-17.05906,5.08684,0.65404,-25.27526,4.01301,0.97836,-24.53129,5.03695,0.97299
34,3500,-17.46362,5.64492,0.65130,-25.54076,4.20576,0.97504,-25.14947,5.58921,0.97001
35,3600,-17.71630,4.86196,0.64874,-26.02428,4.76363,0.97135,-25.44710,5.93121,0.96661
36,3700,-18.14797,4.99301,0.64595,-26.59120,5.28060,0.96852,-25.79001,6.24470,0.96322
37,3800,-18.40283,4.54876,0.64373,-27.16017,4.64385,0.96553,-26.35106,5.89720,0.96047
38,3900,-18.61020,4.52799,0.64133,-27.48385,4.42973,0.96270,-26.67576,4.62464,0.95733
39,4000,-19.20761,4.42144,0.63874,-27.87330,4.38388,0.95887,-27.19359,6.04710,0.95385
40,4100,-19.51455,4.22792,0.63633,-28.27560,4.71555,0.95611,-27.79637,6.83749,0.95091
41,4200,-19.67052,4.24235,0.63370,-28.94272,4.00622,0.95246,-28.01961,6.94398,0.94771
42,4300,-19.85272,3.64956,0.63137,-29.05855,3.19810,0.94973,-28.59557,4.12596,0.94452
43,4400,-20.12410,3.86211,0.62886,-29.47451,3.83226,0.94682,-28.59796,4.28095,0.94123
44,4500,-20.30785,3.91343,0.62641,-29.89036,5.54432,0.94275,-29.14183,5.06932,0.93856
45,4600,-20.44748,4.05267,0.62411,-30.32383,5.07474,0.93979,-29.22090,4.64069,0.93511
46,4700,-20.86163,4.07740,0.62152,-30.50965,5.06622,0.93605,-29.95239,5.35836,0.93194
47,4800,-20.95166,4.15208,0.61914,-30.68122,4.70077,0.93238,-30.39409,5.06272,0.92898
48,4900,-21.21071,4.14333,0.61706,-31.18942,4.78336,0.93002,-30.58130,4.00572,0.92578
