iteration,episode,1_iql_loss,1_rnd_forward_loss,2_iql_loss,2_rnd_forward_loss
47,4800,1.02316,0.80943,1.28617,0.81004
48,4900,1.05948,0.80411,1.40695,0.80335
49,5000,0.91824,0.79509,1.34313,0.80025
50,5100,1.05439,0.79079,1.35626,0.78792
51,5200,1.07672,0.78222,1.18464,0.78194
52,5300,0.99900,0.77580,1.46657,0.77738
53,5400,1.04642,0.76971,1.28020,0.76707
54,5500,0.96664,0.76069,1.23939,0.75995
55,5600,0.93963,0.75454,1.36298,0.75298
56,5700,1.02239,0.74642,1.55410,0.74553
57,5800,0.98290,0.74053,1.32178,0.73964
58,5900,0.99692,0.73180,1.50984,0.73617
59,6000,0.98992,0.72561,1.39735,0.72632
60,6100,1.12278,0.71969,1.43391,0.72044
61,6200,1.03054,0.71136,1.29098,0.71020
62,6300,1.03557,0.70347,1.38819,0.70364
63,6400,1.07382,0.69851,1.40007,0.69576
64,6500,0.98802,0.69075,1.31792,0.68992
65,6600,1.00604,0.68355,1.40643,0.68472
66,6700,1.06893,0.67665,1.41102,0.67528
67,6800,0.95311,0.67134,1.25517,0.67080
68,6900,1.02350,0.66521,1.22994,0.66250
69,7000,1.05259,0.65579,1.52710,0.65711
70,7100,0.91650,0.65016,1.38128,0.64987
71,7200,0.93611,0.64339,1.46364,0.64609
72,7300,1.04685,0.63695,1.43632,0.63656
73,7400,1.19741,0.63194,1.22020,0.63186
74,7500,1.08885,0.62320,1.31888,0.62394
75,7600,0.97339,0.61672,1.38815,0.61688
76,7700,0.97969,0.60766,1.36862,0.60853
77,7800,0.98599,0.60442,1.15076,0.59976
78,7900,1.02462,0.59550,1.30870,0.59375
79,8000,0.93985,0.58672,1.10729,0.58662
80,8100,1.12960,0.58018,1.23086,0.58058
81,8200,1.11952,0.57516,1.34942,0.57384
82,8300,1.01598,0.56688,1.25526,0.56628
83,8400,1.11534,0.56310,1.24774,0.56147
84,8500,1.02673,0.55600,1.35579,0.55517
85,8600,1.00644,0.54942,1.38123,0.54866
86,8700,1.01583,0.54249,1.21533,0.54352
87,8800,1.01641,0.53611,1.34992,0.53713
88,8900,0.98797,0.53133,1.33091,0.53187
89,9000,0.99387,0.52522,1.40782,0.52529
90,9100,0.99484,0.51783,1.27506,0.51901
91,9200,0.99755,0.51310,1.21006,0.51131
92,9300,0.99943,0.50626,1.02880,0.50514
93,9400,1.06512,0.49747,1.29559,0.49935
94,9500,0.95028,0.49457,1.15765,0.49344
95,9600,0.93968,0.48556,1.10442,0.48606
96,9700,0.99703,0.48128,1.19684,0.47967
97,9800,1.02840,0.47605,1.20188,0.47373
98,9900,1.03450,0.46899,1.21068,0.46937
99,10000,1.09893,0.46529,1.07077,0.46202
100,10100,1.08972,0.45765,1.08371,0.45770
101,10200,1.13600,0.45451,1.06755,0.45152
102,10300,0.92230,0.44629,1.10372,0.44668
103,10400,0.92732,0.44104,1.11843,0.44130
104,10500,0.98087,0.43599,1.18845,0.43554
105,10600,0.92781,0.43163,1.20345,0.43042
106,10700,0.93039,0.42542,1.27169,0.42631
107,10800,1.02903,0.42082,1.25312,0.42131
108,10900,0.94482,0.41588,1.20329,0.41499
109,11000,0.96040,0.41009,1.13058,0.41090
110,11100,0.90254,0.40460,1.20931,0.40390
111,11200,1.00109,0.39943,1.10048,0.39932
112,11300,1.06032,0.39692,1.12792,0.39518
113,11400,0.97087,0.38979,1.08735,0.38965
114,11500,1.02636,0.38671,1.07252,0.38529
115,11600,1.00444,0.38030,1.16368,0.38146
116,11700,1.07556,0.37792,0.97078,0.37586
117,11800,1.06439,0.37259,1.12208,0.37358
118,11900,1.09993,0.36853,1.01866,0.36776
119,12000,1.13682,0.36376,1.16609,0.36394
120,12100,1.01046,0.36008,1.05496,0.35931
121,12200,1.13088,0.35492,1.20305,0.35510
122,12300,0.91023,0.35004,1.06182,0.34965
123,12400,1.14507,0.34797,1.12302,0.34539
124,12500,1.07099,0.34213,1.07469,0.34194
125,12600,0.89692,0.33746,1.02570,0.33772
126,12700,0.93459,0.33418,1.00763,0.33473
127,12800,1.08506,0.33002,1.11127,0.33002
128,12900,0.97108,0.32668,1.08534,0.32538
129,13000,0.97851,0.32227,1.05656,0.32148
130,13100,1.00175,0.31773,1.14074,0.31897
131,13200,1.06357,0.31427,1.05658,0.31354
132,13300,0.98615,0.31001,1.07897,0.31059
133,13400,1.11048,0.30755,1.11804,0.30781
134,13500,1.00623,0.30162,1.11520,0.30381
135,13600,1.01914,0.29881,1.07306,0.29990
136,13700,1.04104,0.29621,1.04007,0.29730
137,13800,0.88429,0.29157,1.03865,0.29232
138,13900,0.95473,0.28988,1.12520,0.29032
139,14000,1.05985,0.28610,1.11443,0.28552
140,14100,1.07254,0.28253,0.95430,0.28227
141,14200,0.94930,0.27921,0.91667,0.27792
142,14300,0.94883,0.27586,0.99660,0.27551
143,14400,1.08458,0.27376,0.99906,0.27377
144,14500,0.97722,0.26778,0.97180,0.26963
145,14600,1.10108,0.26725,0.99522,0.26645
146,14700,0.96869,0.26358,0.99052,0.26425
147,14800,0.96950,0.26117,0.98405,0.25990
148,14900,1.00636,0.25819,1.04536,0.25806
149,15000,1.15681,0.25531,1.00351,0.25491
150,15100,1.07762,0.25223,1.08244,0.25219
151,15200,0.97542,0.24835,1.02492,0.24870
152,15300,0.85642,0.24680,1.03229,0.24601
153,15400,1.04795,0.24412,0.97423,0.24352
154,15500,1.12965,0.24147,0.95809,0.24162
155,15600,0.97165,0.23818,0.95193,0.23811
156,15700,1.07246,0.23555,1.11395,0.23479
157,15800,1.00929,0.23257,0.85750,0.23302
158,15900,0.95981,0.22940,0.99887,0.23093
159,16000,0.98267,0.22851,0.87615,0.22771
160,16100,1.02553,0.22567,1.19508,0.22608
161,16200,1.02981,0.22252,0.99460,0.22354
162,16300,0.99402,0.22200,1.06291,0.22143
163,16400,1.05857,0.21995,1.03988,0.21838
164,16500,1.01832,0.21603,1.02039,0.21528
165,16600,0.99292,0.21403,1.00928,0.21366
166,16700,0.88088,0.21122,1.00195,0.21149
167,16800,1.03953,0.20982,0.95741,0.20996
168,16900,0.97775,0.20826,1.05103,0.20813
169,17000,1.01475,0.20567,1.05739,0.20627
170,17100,1.10317,0.20501,0.92735,0.20441
171,17200,1.03807,0.20182,1.09811,0.20241
172,17300,1.09898,0.20015,1.08560,0.20075
173,17400,1.17686,0.19888,0.96477,0.19886
174,17500,0.88471,0.19665,0.97496,0.19659
175,17600,1.02977,0.19603,0.93570,0.19525
176,17700,0.83903,0.19377,0.91808,0.19415
177,17800,1.14775,0.19074,0.94184,0.19185
178,17900,0.94412,0.18957,0.98436,0.19011
179,18000,0.96140,0.18937,1.03565,0.18968
180,18100,1.09298,0.18788,0.98401,0.18828
181,18200,1.09242,0.18673,1.00566,0.18560
182,18300,0.98707,0.18461,0.91491,0.18433
183,18400,1.17731,0.18318,0.90097,0.18404
184,18500,0.96120,0.18270,0.89511,0.18234
185,18600,1.06744,0.18073,0.95866,0.18083
186,18700,0.88945,0.17898,0.93571,0.17893
187,18800,0.99842,0.17766,0.92048,0.17789
188,18900,0.99419,0.17659,0.98290,0.17735
189,19000,1.09806,0.17583,0.82618,0.17552
190,19100,1.01595,0.17442,0.91989,0.17418
191,19200,0.94709,0.17331,0.95479,0.17269
192,19300,1.03022,0.17251,1.01971,0.17214
193,19400,1.18172,0.17169,0.85071,0.17065
194,19500,0.91203,0.16974,1.04145,0.17085
195,19600,0.92079,0.16855,1.00327,0.16872
196,19700,1.01816,0.16795,0.94198,0.16775
197,19800,0.99244,0.16702,0.98432,0.16706
198,19900,0.99377,0.16612,0.92989,0.16631
199,20000,1.05222,0.16450,1.18600,0.16552
200,20100,1.06165,0.16349,0.99953,0.16391
201,20200,0.98806,0.16226,0.90026,0.16249
202,20300,0.83134,0.16113,0.89058,0.16097
203,20400,0.97051,0.16037,0.88649,0.16055
204,20500,0.96197,0.15929,0.99357,0.15929
205,20600,0.99196,0.15841,1.08505,0.15943
206,20700,1.03773,0.15773,0.89999,0.15832
207,20800,0.92111,0.15751,1.01855,0.15741
208,20900,0.93443,0.15509,1.03915,0.15556
209,21000,1.05132,0.15499,0.95623,0.15437
210,21100,0.97712,0.15428,0.96949,0.15332
211,21200,0.92323,0.15262,0.93343,0.15281
212,21300,1.07084,0.15240,0.93616,0.15147
213,21400,1.02012,0.15156,0.97767,0.15228
214,21500,0.91649,0.15102,1.02256,0.15033
215,21600,1.04640,0.15092,0.85341,0.15031
216,21700,0.92022,0.14868,1.06858,0.14944
217,21800,1.03145,0.14784,0.93169,0.14820
218,21900,1.05247,0.14739,0.98691,0.14688
219,22000,1.09233,0.14650,0.93344,0.14677
220,22100,1.04749,0.14569,0.94780,0.14524
221,22200,0.89763,0.14427,0.92735,0.14483
222,22300,0.94296,0.14353,0.91118,0.14459
223,22400,1.01202,0.14320,0.87933,0.14273
224,22500,1.06657,0.14201,1.00947,0.14196
225,22600,0.94422,0.14176,0.93359,0.14241
226,22700,0.89133,0.14103,0.88767,0.14024
227,22800,1.02661,0.14055,0.96114,0.14031
228,22900,0.92357,0.13950,0.97191,0.13989
229,23000,1.08594,0.13888,0.89569,0.13832
230,23100,0.93109,0.13773,0.90476,0.13753
231,23200,0.97234,0.13652,1.04386,0.13776
232,23300,1.07809,0.13640,0.97481,0.13648
233,23400,1.14819,0.13567,0.86573,0.13571
234,23500,1.18818,0.13571,0.92589,0.13540
235,23600,0.90343,0.13536,0.96244,0.13448
236,23700,1.03103,0.13350,0.92107,0.13380
237,23800,1.01392,0.13341,0.90225,0.13356
238,23900,1.08141,0.13332,1.00698,0.13234
239,24000,0.95400,0.13210,1.00852,0.13224
240,24100,1.23475,0.13179,0.78193,0.13106
241,24200,0.99962,0.13037,0.83226,0.13023
242,24300,0.99865,0.12978,0.82884,0.12991
243,24400,1.03136,0.12893,0.91887,0.12832
244,24500,0.99548,0.12895,0.97415,0.12863
245,24600,0.99244,0.12817,0.86096,0.12706
246,24700,1.11235,0.12704,1.01161,0.12742
247,24800,0.93499,0.12707,0.90857,0.12626
248,24900,1.03982,0.12638,0.99165,0.12659
