iteration,episode,1_iql_loss,1_count_value,2_iql_loss,2_count_value,3_iql_loss,3_count_value,4_iql_loss,4_count_value
133,13400,2.09151,0.16674,1.77995,0.16561,1.65292,0.16533,1.38781,0.16672
134,13500,1.78718,0.16588,1.86133,0.16646,1.85843,0.16535,1.34755,0.16738
135,13600,1.65967,0.16428,1.88252,0.16573,1.57312,0.16632,1.31187,0.16600
136,13700,1.61742,0.16774,1.99439,0.16575,1.67610,0.16650,1.30844,0.16457
137,13800,1.83408,0.16643,1.75820,0.16629,1.75976,0.16570,1.34755,0.16383
138,13900,1.77304,0.16646,1.73228,0.16460,1.58788,0.16588,1.31785,0.16499
139,14000,1.47460,0.16459,1.87802,0.16432,1.75301,0.16566,1.43367,0.16443
140,14100,1.67634,0.16446,1.88643,0.16444,1.73714,0.16388,1.28715,0.16506
141,14200,1.74479,0.16421,1.93508,0.16356,1.58164,0.16368,1.25777,0.16357
142,14300,1.96911,0.16577,1.84043,0.16285,1.87484,0.16394,1.27852,0.16433
143,14400,1.68720,0.16418,1.88871,0.16182,1.74937,0.16404,1.22452,0.16290
144,14500,1.84098,0.16307,1.78400,0.16225,1.63092,0.16458,1.33786,0.16227
145,14600,1.83527,0.16350,1.85986,0.16343,1.74833,0.16230,1.36001,0.16452
146,14700,1.70043,0.16250,2.03244,0.16346,1.79335,0.16062,1.40202,0.16327
147,14800,1.87475,0.16243,1.89353,0.16056,1.60629,0.16313,1.36167,0.16231
148,14900,2.02611,0.16244,1.90732,0.16143,1.76164,0.16168,1.34678,0.16309
149,15000,1.68155,0.16123,1.71468,0.16244,1.83815,0.16208,1.28764,0.16036
150,15100,1.97936,0.16073,2.06782,0.16177,1.71867,0.16214,1.40667,0.16265
151,15200,1.94545,0.16089,2.20176,0.16122,1.77051,0.16113,1.32463,0.15994
152,15300,1.61006,0.16163,1.96009,0.16034,1.62819,0.16119,1.27510,0.16203
153,15400,1.60576,0.16132,1.93746,0.16045,1.57511,0.15997,1.34055,0.16105
154,15500,1.74247,0.15796,2.02489,0.16166,1.79870,0.16055,1.33590,0.16094
155,15600,1.60167,0.16018,1.85141,0.16118,1.71505,0.16162,1.30390,0.15972
156,15700,1.77265,0.15852,1.79022,0.16102,1.84691,0.16147,1.25816,0.15950
157,15800,1.69674,0.16052,2.00904,0.16022,1.82386,0.15972,1.27741,0.16163
158,15900,1.72421,0.15840,2.02426,0.16031,1.78253,0.16010,1.28921,0.15952
159,16000,1.73584,0.15916,1.87572,0.15894,1.62399,0.15795,1.37291,0.15907
160,16100,1.74138,0.16042,1.73539,0.16014,1.81088,0.15828,1.30310,0.15859
161,16200,1.63967,0.15970,2.10267,0.16028,1.70869,0.16097,1.38353,0.16041
162,16300,1.94012,0.15926,2.18623,0.15925,1.61523,0.15851,1.27285,0.15948
163,16400,1.76956,0.15899,2.10917,0.16106,1.61837,0.15951,1.39216,0.16063
164,16500,1.83049,0.15885,2.26710,0.15833,1.95718,0.16017,1.23911,0.15861
165,16600,1.70043,0.15822,1.95833,0.15898,1.66366,0.15890,1.32149,0.15873
166,16700,1.77125,0.15813,1.86042,0.15872,1.68015,0.15939,1.27525,0.16012
167,16800,1.71670,0.15919,1.70635,0.15844,1.68727,0.15954,1.25209,0.15868
168,16900,2.00904,0.15879,1.92817,0.15921,1.73267,0.15940,1.24832,0.15709
169,17000,1.48844,0.15963,2.16500,0.15835,1.83925,0.15803,1.34710,0.15945
170,17100,1.94451,0.15862,1.84579,0.15827,1.58492,0.15902,1.41299,0.16021
171,17200,1.50834,0.15811,1.94918,0.16029,1.83458,0.15797,1.18372,0.15914
172,17300,1.90778,0.15817,1.90865,0.15799,1.61912,0.15875,1.31583,0.15938
173,17400,1.97667,0.15859,1.94699,0.15879,1.95556,0.15781,1.25560,0.15840
174,17500,1.79685,0.16008,1.88833,0.15813,1.55200,0.15800,1.27443,0.15798
175,17600,1.76890,0.15831,1.82561,0.15929,2.01074,0.15736,1.38668,0.15861
176,17700,1.90798,0.15994,2.04939,0.15819,1.69489,0.15791,1.42999,0.15660
177,17800,1.95197,0.15814,2.10358,0.15953,1.82200,0.15875,1.32844,0.15762
178,17900,1.56705,0.15963,1.88870,0.15755,1.68066,0.15810,1.32953,0.15620
179,18000,1.70028,0.15739,1.99696,0.15869,1.71386,0.15860,1.33382,0.15625
180,18100,1.61340,0.15768,1.83031,0.15720,1.73299,0.15757,1.30610,0.15782
181,18200,1.71240,0.15747,1.87368,0.15750,1.61375,0.15749,1.33935,0.15637
182,18300,2.29942,0.15723,1.87965,0.15672,1.96153,0.15755,1.22795,0.15667
183,18400,1.89115,0.15584,2.11337,0.15681,1.81478,0.15741,1.43663,0.15781
184,18500,1.78090,0.15704,1.99057,0.15585,1.79595,0.15680,1.31371,0.15718
185,18600,1.83288,0.15656,1.96697,0.15739,1.82809,0.15593,1.36245,0.15620
186,18700,1.87346,0.15621,2.01785,0.15476,1.66949,0.15754,1.30581,0.15688
187,18800,2.08385,0.15612,1.77741,0.15624,1.92689,0.15414,1.24688,0.15527
188,18900,1.85575,0.15629,1.96564,0.15608,1.72689,0.15511,1.22075,0.15532
189,19000,1.90530,0.15678,1.81777,0.15763,1.95841,0.15524,1.33609,0.15648
190,19100,1.79930,0.15462,1.75525,0.15549,1.81025,0.15589,1.23136,0.15472
191,19200,1.74422,0.15491,1.95784,0.15483,1.77360,0.15570,1.34519,0.15578
192,19300,1.82013,0.15630,1.92324,0.15597,1.74403,0.15605,1.17340,0.15529
193,19400,1.90220,0.15346,1.68524,0.15538,1.61855,0.15459,1.30046,0.15431
194,19500,1.72966,0.15366,1.77081,0.15552,1.67597,0.15512,1.23086,0.15536
195,19600,1.93465,0.15390,2.02596,0.15632,1.88697,0.15417,1.35203,0.15432
196,19700,1.92134,0.15321,1.91062,0.15340,1.84371,0.15496,1.39361,0.15430
197,19800,2.02084,0.15176,1.89097,0.15357,1.97915,0.15335,1.34712,0.15358
198,19900,1.93257,0.15309,1.65234,0.15239,1.73376,0.15333,1.20509,0.15291
199,20000,1.89790,0.15347,2.08640,0.15328,2.08021,0.15317,1.31760,0.15368
200,20100,1.81440,0.15370,2.21635,0.15198,1.94308,0.15383,1.28324,0.15318
201,20200,1.96309,0.15029,1.97073,0.15267,1.97949,0.15308,1.30931,0.15224
202,20300,2.14365,0.15297,1.79109,0.15172,1.61747,0.15314,1.25698,0.15278
203,20400,2.10949,0.15204,1.82242,0.15198,2.06102,0.15282,1.32833,0.15197
204,20500,1.87607,0.15208,1.83763,0.15209,1.74455,0.15226,1.23700,0.15074
205,20600,2.17243,0.15207,2.30109,0.15200,2.30052,0.15155,1.36681,0.15135
206,20700,2.11184,0.15063,2.16791,0.15007,1.80890,0.15255,1.20760,0.15110
207,20800,1.96125,0.15085,2.07070,0.15133,1.95915,0.15301,1.33500,0.14998
208,20900,2.26330,0.15058,1.73184,0.14983,1.62250,0.15118,1.31134,0.14959
209,21000,1.94017,0.15097,1.59622,0.15057,1.80903,0.14990,1.22684,0.15198
210,21100,1.93810,0.15063,1.77894,0.15017,2.01369,0.14988,1.22944,0.14994
211,21200,1.93508,0.15024,1.69907,0.15073,2.02125,0.14911,1.22790,0.14945
212,21300,2.07977,0.14948,1.69713,0.15027,1.96679,0.15053,1.26606,0.15062
213,21400,2.10403,0.15038,1.74171,0.14840,1.88955,0.14971,1.20259,0.14929
214,21500,1.98988,0.14797,1.95995,0.14976,1.94138,0.14944,1.27384,0.14997
215,21600,2.04621,0.14962,1.95220,0.15061,1.87989,0.14904,1.35081,0.15056
216,21700,1.81432,0.14875,1.77567,0.14927,1.77925,0.14868,1.29484,0.14944
217,21800,2.32363,0.14965,1.91773,0.14962,2.22633,0.14934,1.29463,0.15064
218,21900,1.92852,0.14915,1.79585,0.14849,1.77451,0.14893,1.33470,0.14938
219,22000,2.19945,0.14868,1.78387,0.14902,2.10410,0.14772,1.31137,0.15054
220,22100,1.90880,0.15030,1.75395,0.14742,1.92189,0.14989,1.33266,0.14771
221,22200,2.15279,0.14964,1.75162,0.14975,2.06431,0.14911,1.21337,0.14841
222,22300,1.83266,0.14760,1.72036,0.14848,2.37323,0.14902,1.25246,0.14776
223,22400,2.36296,0.14756,1.61037,0.14900,2.31854,0.14909,1.27520,0.14778
224,22500,1.84709,0.14764,1.74551,0.14682,2.02251,0.14873,1.28587,0.14916
225,22600,2.35931,0.14705,1.73827,0.14744,2.14267,0.14875,1.25248,0.14837
226,22700,2.04579,0.14797,1.76293,0.14809,1.96016,0.14886,1.45788,0.14711
227,22800,2.24569,0.14605,1.77823,0.14760,2.03425,0.14859,1.31016,0.14846
228,22900,2.03698,0.14770,1.98582,0.14677,2.24276,0.14750,1.24801,0.14768
229,23000,2.04303,0.14558,1.79284,0.14634,2.04129,0.14702,1.37100,0.14614
230,23100,1.80935,0.14725,1.56535,0.14627,2.37495,0.14812,1.26238,0.14693
231,23200,1.83438,0.14796,1.71317,0.14469,1.85963,0.14699,1.30994,0.14638
232,23300,1.99201,0.14699,1.69119,0.14661,2.12153,0.14685,1.31984,0.14719
233,23400,2.36455,0.14656,1.55420,0.14735,2.02299,0.14678,1.33305,0.14575
234,23500,2.38458,0.14691,1.78768,0.14667,2.02423,0.14581,1.27016,0.14613
235,23600,1.74913,0.14640,2.31331,0.14727,2.10114,0.14675,1.29893,0.14668
236,23700,2.06989,0.14603,1.62254,0.14591,2.08256,0.14608,1.29849,0.14692
237,23800,2.10977,0.14775,1.77055,0.14694,2.06627,0.14553,1.36316,0.14613
238,23900,2.03179,0.14625,1.65114,0.14585,2.18921,0.14705,1.16869,0.14431
239,24000,1.92236,0.14592,1.63576,0.14662,2.15749,0.14605,1.16583,0.14586
240,24100,1.97923,0.14747,1.88894,0.14648,1.75585,0.14555,1.24252,0.14590
241,24200,2.13661,0.14458,1.86643,0.14634,1.98346,0.14633,1.26848,0.14510
242,24300,1.99209,0.14559,1.56514,0.14486,2.13796,0.14574,1.35964,0.14581
243,24400,2.10228,0.14484,1.68602,0.14616,1.94070,0.14541,1.31553,0.14566
244,24500,2.24707,0.14606,1.64235,0.14618,1.94368,0.14526,1.31222,0.14689
245,24600,2.02478,0.14548,1.64443,0.14480,2.22355,0.14510,1.33953,0.14391
246,24700,2.18150,0.14331,1.70220,0.14535,2.06518,0.14461,1.27611,0.14492
247,24800,2.03564,0.14400,1.89741,0.14379,1.92552,0.14503,1.33610,0.14570
248,24900,2.02640,0.14384,1.54842,0.14419,1.90770,0.14471,1.35128,0.14556
