iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_icm_forward_loss,1_icm_inverse_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_icm_forward_loss,2_icm_inverse_loss
81,8200,-7.36673,0.41879,0.03329,1.07598,-8.86311,0.33130,0.06450,1.58494
82,8300,-7.31375,0.27054,0.03180,1.07535,-8.82643,0.30174,0.06327,1.58366
83,8400,-7.31002,0.34051,0.03039,1.07504,-8.82655,0.29152,0.06231,1.58371
84,8500,-7.21170,0.33101,0.02929,1.07490,-8.78085,0.28506,0.06125,1.58301
85,8600,-7.20689,0.30906,0.02804,1.07456,-8.69170,0.34202,0.06017,1.58269
86,8700,-7.16414,0.25640,0.02692,1.07372,-8.69662,0.22946,0.05924,1.58262
87,8800,-7.06855,0.39290,0.02594,1.07410,-8.63773,0.23112,0.05863,1.58140
88,8900,-7.03568,0.48531,0.02510,1.07431,-8.64900,0.26010,0.05750,1.58189
89,9000,-6.94962,0.40903,0.02419,1.07379,-8.56038,0.25869,0.05687,1.58217
90,9100,-6.91120,0.36341,0.02336,1.07355,-8.54922,0.28924,0.05605,1.58128
91,9200,-6.90626,0.26194,0.02259,1.07369,-8.48651,0.31943,0.05516,1.58143
92,9300,-6.85079,0.26461,0.02177,1.07219,-8.47983,0.33730,0.05419,1.58023
93,9400,-6.75169,0.30117,0.02123,1.07312,-8.43676,0.25477,0.05384,1.57979
94,9500,-6.71326,0.31253,0.02064,1.07322,-8.45080,0.23859,0.05311,1.58029
95,9600,-6.68702,0.31953,0.02004,1.07202,-8.36040,0.26275,0.05209,1.57944
96,9700,-6.70239,0.29281,0.01935,1.07250,-8.35913,0.22268,0.05167,1.57857
97,9800,-6.61668,0.26204,0.01894,1.07255,-8.30687,0.31953,0.05092,1.57853
98,9900,-6.50268,0.31716,0.01842,1.07092,-8.25137,0.28814,0.05022,1.57942
99,10000,-6.52330,0.23872,0.01791,1.07169,-8.25017,0.23568,0.04965,1.57796
100,10100,-6.48898,0.28728,0.01744,1.07014,-8.26499,0.25666,0.04913,1.57770
101,10200,-6.43636,0.24633,0.01712,1.07065,-8.19545,0.25673,0.04881,1.57756
102,10300,-6.34151,0.23014,0.01669,1.07052,-8.20038,0.27496,0.04844,1.57730
103,10400,-6.33539,0.21316,0.01640,1.06999,-8.10134,0.29942,0.04747,1.57721
104,10500,-6.27934,0.23103,0.01595,1.06865,-8.07686,0.24775,0.04710,1.57737
105,10600,-6.26356,0.21326,0.01563,1.06920,-8.10364,0.22554,0.04687,1.57679
106,10700,-6.17128,0.24370,0.01555,1.06952,-8.00979,0.24966,0.04635,1.57669
107,10800,-6.16351,0.27034,0.01517,1.06850,-7.93910,0.26214,0.04584,1.57712
108,10900,-6.11469,0.26493,0.01489,1.06757,-7.92401,0.25986,0.04547,1.57524
109,11000,-6.00395,0.26365,0.01467,1.06736,-7.90280,0.37279,0.04483,1.57565
110,11100,-6.01557,0.29309,0.01442,1.06745,-7.85885,0.40086,0.04443,1.57581
111,11200,-5.95596,0.20478,0.01418,1.06696,-7.83868,0.35146,0.04377,1.57544
112,11300,-5.96575,0.27991,0.01399,1.06570,-7.75291,0.24594,0.04390,1.57439
113,11400,-5.92077,0.26130,0.01384,1.06622,-7.76548,0.23051,0.04321,1.57451
114,11500,-5.82205,0.23614,0.01361,1.06526,-7.70513,0.21984,0.04290,1.57307
115,11600,-5.82968,0.29190,0.01345,1.06569,-7.63395,0.30116,0.04266,1.57453
116,11700,-5.72124,0.20452,0.01330,1.06569,-7.71306,0.32779,0.04217,1.57281
117,11800,-5.74015,0.26336,0.01313,1.06456,-7.65732,0.26474,0.04187,1.57395
118,11900,-5.74654,0.21421,0.01303,1.06475,-7.59564,0.34456,0.04160,1.57344
119,12000,-5.60967,0.21098,0.01288,1.06248,-7.58845,0.25660,0.04108,1.57236
120,12100,-5.59840,0.26127,0.01284,1.06340,-7.50651,0.26002,0.04087,1.57221
121,12200,-5.56766,0.24098,0.01255,1.06310,-7.48389,0.30890,0.04042,1.57220
122,12300,-5.54462,0.22704,0.01253,1.06072,-7.46674,0.27869,0.04008,1.57325
123,12400,-5.51426,0.19825,0.01238,1.06028,-7.47122,0.26491,0.03962,1.56986
124,12500,-5.44965,0.22653,0.01225,1.06046,-7.38962,0.27372,0.03937,1.57181
125,12600,-5.42046,0.33618,0.01230,1.05999,-7.44861,0.31011,0.03910,1.56969
126,12700,-5.36481,0.43883,0.01222,1.05902,-7.34453,0.24947,0.03872,1.57106
127,12800,-5.33042,0.28536,0.01216,1.05978,-7.33651,0.27360,0.03828,1.56960
128,12900,-5.30849,0.30805,0.01213,1.05878,-7.29011,0.46524,0.03813,1.57067
129,13000,-5.28241,0.40313,0.01197,1.05889,-7.22691,0.54549,0.03793,1.56913
130,13100,-5.26258,0.47953,0.01196,1.05737,-7.19910,0.42809,0.03752,1.56833
131,13200,-5.18918,0.41159,0.01188,1.05658,-7.16488,0.43465,0.03735,1.56831
132,13300,-5.17177,0.37291,0.01193,1.05563,-7.19197,0.46463,0.03689,1.56943
133,13400,-5.10349,0.48902,0.01183,1.05555,-7.12960,0.39651,0.03682,1.56772
134,13500,-5.16926,0.35090,0.01190,1.05500,-7.12141,0.26230,0.03635,1.56855
135,13600,-5.10293,0.43767,0.01172,1.05408,-7.01379,0.40886,0.03635,1.56650
136,13700,-5.04611,0.41697,0.01181,1.05487,-7.03358,0.39722,0.03623,1.56738
137,13800,-5.02481,0.40356,0.01168,1.05301,-6.95418,0.48455,0.03593,1.56696
138,13900,-4.99146,0.35947,0.01176,1.05275,-6.96365,0.33073,0.03554,1.56624
139,14000,-4.94230,0.41639,0.01178,1.05252,-6.90699,0.33357,0.03549,1.56511
140,14100,-4.92663,0.45859,0.01170,1.05150,-6.96668,0.31980,0.03510,1.56548
141,14200,-4.90970,0.26249,0.01183,1.05059,-6.87010,0.38573,0.03481,1.56584
142,14300,-4.84022,0.34037,0.01184,1.05102,-6.86136,0.35530,0.03453,1.56488
143,14400,-4.93048,0.30201,0.01184,1.04964,-6.83286,0.30509,0.03440,1.56478
144,14500,-4.76998,0.50194,0.01187,1.04986,-6.80320,0.30060,0.03407,1.56417
145,14600,-4.82837,0.26903,0.01191,1.04853,-6.76673,0.30062,0.03428,1.56475
146,14700,-4.80526,0.39217,0.01191,1.04808,-6.77054,0.32079,0.03370,1.56385
147,14800,-4.70304,0.46640,0.01196,1.04726,-6.72678,0.33368,0.03346,1.56323
148,14900,-4.75495,0.26831,0.01193,1.04636,-6.64251,0.27835,0.03324,1.56287
149,15000,-4.74353,0.25203,0.01184,1.04471,-6.69745,0.28953,0.03316,1.56294
150,15100,-4.78552,0.19748,0.01191,1.04530,-6.70609,0.31919,0.03279,1.56263
151,15200,-4.70384,0.18179,0.01205,1.04423,-6.63063,0.28785,0.03246,1.56068
152,15300,-4.71856,0.19574,0.01200,1.04306,-6.61865,0.26264,0.03250,1.56122
153,15400,-4.64515,0.34639,0.01202,1.04243,-6.60624,0.26900,0.03225,1.56268
154,15500,-4.66722,0.27325,0.01205,1.04194,-6.57671,0.23207,0.03206,1.56005
155,15600,-4.61050,0.20463,0.01226,1.04030,-6.59011,0.26793,0.03161,1.55942
156,15700,-4.57844,0.27394,0.01219,1.03995,-6.54659,0.21875,0.03157,1.56077
157,15800,-4.65767,0.24049,0.01223,1.03950,-6.54755,0.23388,0.03150,1.55957
158,15900,-4.62239,0.20626,0.01228,1.03827,-6.55289,0.22212,0.03126,1.56050
159,16000,-4.63680,0.21303,0.01237,1.03755,-6.48771,0.24694,0.03112,1.55926
160,16100,-4.58557,0.18708,0.01235,1.03680,-6.45019,0.21558,0.03104,1.55859
161,16200,-4.55270,0.17941,0.01250,1.03631,-6.45711,0.26893,0.03084,1.55895
162,16300,-4.55746,0.16396,0.01256,1.03446,-6.36347,0.23773,0.03071,1.55841
163,16400,-4.56979,0.24608,0.01251,1.03295,-6.44723,0.22549,0.03020,1.55666
164,16500,-4.53170,0.21407,0.01270,1.03227,-6.47765,0.20632,0.03011,1.55810
165,16600,-4.55776,0.15753,0.01269,1.03268,-6.33295,0.25319,0.03015,1.55627
166,16700,-4.53690,0.17513,0.01273,1.03095,-6.37045,0.22746,0.02967,1.55589
167,16800,-4.50905,0.20074,0.01284,1.02974,-6.34810,0.22174,0.02961,1.55611
168,16900,-4.47234,0.15811,0.01283,1.02858,-6.32867,0.21067,0.02945,1.55652
169,17000,-4.45009,0.18733,0.01301,1.02872,-6.30855,0.20810,0.02947,1.55487
170,17100,-4.47037,0.16322,0.01302,1.02744,-6.19645,0.25676,0.02944,1.55491
171,17200,-4.51853,0.17009,0.01300,1.02490,-6.25796,0.27046,0.02897,1.55394
172,17300,-4.46003,0.20511,0.01326,1.02651,-6.21213,0.22769,0.02900,1.55500
173,17400,-4.44440,0.24864,0.01312,1.02390,-6.21239,0.21409,0.02891,1.55408
174,17500,-4.44054,0.20437,0.01306,1.02162,-6.20311,0.21344,0.02838,1.55206
175,17600,-4.43034,0.20393,0.01334,1.02094,-6.15187,0.18258,0.02859,1.55482
176,17700,-4.44703,0.18192,0.01335,1.02004,-6.14883,0.26349,0.02833,1.55037
177,17800,-4.42102,0.21277,0.01353,1.01995,-6.09882,0.16672,0.02827,1.55158
178,17900,-4.40969,0.18670,0.01361,1.01820,-6.06928,0.25450,0.02816,1.55309
179,18000,-4.47762,0.15670,0.01367,1.01780,-6.07638,0.18896,0.02772,1.55188
180,18100,-4.38946,0.25492,0.01376,1.01608,-6.03621,0.21481,0.02782,1.55154
181,18200,-4.37648,0.37462,0.01383,1.01586,-5.98101,0.29947,0.02768,1.55259
182,18300,-4.44991,0.23882,0.01383,1.01302,-5.97655,0.27454,0.02766,1.55067
183,18400,-4.47779,0.19073,0.01391,1.01170,-5.96964,0.27375,0.02739,1.55002
184,18500,-4.41231,0.28521,0.01404,1.01217,-5.95020,0.18790,0.02742,1.55092
185,18600,-4.41105,0.23759,0.01415,1.01006,-5.95505,0.19745,0.02710,1.54892
186,18700,-4.37604,0.25218,0.01423,1.00876,-5.94226,0.22380,0.02702,1.54856
187,18800,-4.40682,0.24863,0.01426,1.00793,-5.91487,0.22831,0.02686,1.54788
188,18900,-4.39094,0.32392,0.01447,1.00714,-5.84698,0.23712,0.02688,1.54714
189,19000,-4.40349,0.24229,0.01454,1.00581,-5.84725,0.25414,0.02682,1.54989
190,19100,-4.37241,0.22925,0.01453,1.00344,-5.83010,0.21639,0.02661,1.54686
191,19200,-4.39302,0.23813,0.01456,1.00400,-5.77329,0.36496,0.02650,1.54839
192,19300,-4.41320,0.24784,0.01464,1.00065,-5.80308,0.27556,0.02634,1.54800
193,19400,-4.38760,0.23912,0.01489,0.99912,-5.76149,0.33730,0.02644,1.54793
194,19500,-4.41694,0.21127,0.01481,0.99953,-5.77115,0.30058,0.02605,1.54598
195,19600,-4.40327,0.25351,0.01500,0.99772,-5.76066,0.26660,0.02603,1.54555
196,19700,-4.38755,0.25641,0.01492,0.99684,-5.69638,0.26682,0.02610,1.54564
197,19800,-4.36991,0.30760,0.01529,0.99650,-5.67466,0.30833,0.02601,1.54508
198,19900,-4.38127,0.19776,0.01525,0.99493,-5.70788,0.27935,0.02564,1.54470
199,20000,-4.40676,0.23045,0.01535,0.99313,-5.60930,0.29863,0.02582,1.54383
200,20100,-4.38655,0.31248,0.01547,0.99176,-5.63222,0.24424,0.02560,1.54529
201,20200,-4.38709,0.23794,0.01549,0.99196,-5.65004,0.33165,0.02542,1.54281
202,20300,-4.36146,0.21149,0.01569,0.98893,-5.60654,0.26037,0.02557,1.54077
203,20400,-4.33907,0.23224,0.01584,0.98694,-5.60385,0.29795,0.02543,1.54276
204,20500,-4.37838,0.35440,0.01572,0.98585,-5.62740,0.23100,0.02529,1.54297
205,20600,-4.32205,0.32372,0.01590,0.98459,-5.55011,0.23357,0.02539,1.54177
206,20700,-4.36616,0.24207,0.01580,0.98476,-5.54410,0.24308,0.02524,1.53980
207,20800,-4.32695,0.24518,0.01616,0.98267,-5.57882,0.29149,0.02516,1.54002
208,20900,-4.34485,0.35865,0.01605,0.98168,-5.54258,0.22153,0.02507,1.53951
209,21000,-4.35911,0.26686,0.01620,0.97893,-5.53982,0.21618,0.02487,1.53914
210,21100,-4.39663,0.29346,0.01606,0.97682,-5.52917,0.28760,0.02511,1.53959
211,21200,-4.33954,0.23581,0.01633,0.97625,-5.52173,0.18555,0.02477,1.54013
212,21300,-4.35704,0.24200,0.01655,0.97476,-5.47172,0.24035,0.02493,1.53966
213,21400,-4.37091,0.22463,0.01656,0.97362,-5.50438,0.19254,0.02474,1.54039
214,21500,-4.39058,0.21170,0.01650,0.97292,-5.47234,0.17694,0.02457,1.53876
215,21600,-4.35631,0.23657,0.01640,0.97085,-5.51584,0.19784,0.02454,1.53665
216,21700,-4.36825,0.27748,0.01669,0.96879,-5.44179,0.21222,0.02444,1.53620
217,21800,-4.38241,0.27378,0.01692,0.96797,-5.48201,0.18745,0.02439,1.53619
218,21900,-4.29617,0.22176,0.01683,0.96510,-5.40680,0.52892,0.02462,1.53740
219,22000,-4.34464,0.28324,0.01684,0.96524,-5.44100,0.28085,0.02429,1.53697
220,22100,-4.32713,0.33488,0.01708,0.96406,-5.41846,0.21199,0.02439,1.53674
221,22200,-4.36192,0.31129,0.01711,0.96209,-5.41409,0.19805,0.02432,1.53275
222,22300,-4.40345,0.28446,0.01715,0.96138,-5.35096,0.27466,0.02430,1.53295
223,22400,-4.37737,0.33383,0.01721,0.95850,-5.38289,0.30108,0.02409,1.53398
224,22500,-4.34477,0.24579,0.01731,0.95884,-5.40090,0.25888,0.02422,1.53196
225,22600,-4.35883,0.28598,0.01721,0.95669,-5.40553,0.22855,0.02393,1.53471
226,22700,-4.36182,0.27686,0.01732,0.95533,-5.38539,0.20847,0.02375,1.53057
227,22800,-4.36797,0.33781,0.01746,0.95425,-5.40129,0.17448,0.02396,1.52973
228,22900,-4.35437,0.28059,0.01737,0.95075,-5.32333,0.28753,0.02400,1.53266
229,23000,-4.37303,0.28073,0.01775,0.95092,-5.38523,0.23029,0.02395,1.53080
230,23100,-4.41454,0.21446,0.01711,0.94606,-5.25185,0.27839,0.02393,1.52922
231,23200,-4.41058,0.22469,0.01769,0.94755,-5.29200,0.20394,0.02384,1.52871
232,23300,-4.35720,0.28355,0.01775,0.94531,-5.26953,0.25068,0.02397,1.53044
233,23400,-4.35211,0.38288,0.01777,0.94258,-5.29511,0.35410,0.02391,1.52887
234,23500,-4.31745,0.44226,0.01792,0.94195,-5.27971,0.31976,0.02389,1.52857
235,23600,-4.36326,0.69457,0.01785,0.93909,-5.30295,0.22516,0.02371,1.53002
236,23700,-4.36100,0.41560,0.01785,0.93764,-5.26512,0.31690,0.02373,1.52763
237,23800,-4.36403,0.53445,0.01765,0.93541,-5.25170,0.20563,0.02371,1.52441
238,23900,-4.41215,0.35189,0.01802,0.93314,-5.24178,0.26502,0.02380,1.52619
239,24000,-4.34099,0.61163,0.01802,0.93351,-5.25140,0.26014,0.02368,1.52495
240,24100,-4.34671,0.53898,0.01803,0.93106,-5.25626,0.36026,0.02371,1.52766
241,24200,-4.35977,0.53556,0.01833,0.93034,-5.24114,0.24450,0.02360,1.52437
242,24300,-4.34149,0.62505,0.01826,0.92754,-5.23152,0.40280,0.02365,1.52159
243,24400,-4.35793,0.49336,0.01824,0.92566,-5.24432,0.28241,0.02367,1.52321
244,24500,-4.33666,1.11494,0.01821,0.92262,-5.14619,0.33509,0.02376,1.52343
245,24600,-4.31058,0.61710,0.01845,0.92356,-5.19265,0.34262,0.02369,1.52341
246,24700,-4.31084,0.38590,0.01836,0.91994,-5.16331,0.32197,0.02384,1.52230
247,24800,-4.33335,0.52308,0.01846,0.91841,-5.18572,0.32146,0.02357,1.52292
248,24900,-4.35898,0.34587,0.01860,0.91622,-5.21856,0.15885,0.02356,1.52022
