iteration,episode,1_iql_loss,1_count_value,2_iql_loss,2_count_value,3_iql_loss,3_count_value
0,100,4.78079,0.34442,4.38169,0.32450,4.30167,0.32530
1,200,2.42328,0.26758,2.44699,0.26019,2.45308,0.26759
2,300,2.08021,0.25734,1.96336,0.25874,1.94320,0.25309
3,400,1.63299,0.25783,1.39745,0.24932,1.45954,0.24986
4,500,1.39585,0.25303,1.18456,0.24526,1.25189,0.24327
5,600,1.27443,0.25095,1.14142,0.24352,1.11959,0.23858
6,700,1.29403,0.24880,1.03854,0.23666,1.06480,0.23710
7,800,1.31205,0.24905,1.04146,0.23405,1.00635,0.23004
8,900,1.28788,0.24716,1.05712,0.23161,1.07358,0.23597
9,1000,1.28361,0.24854,1.04500,0.23194,1.04661,0.23143
10,1100,1.29902,0.25075,1.05179,0.23326,1.05811,0.23077
11,1200,1.27495,0.24760,1.03596,0.23016,1.02683,0.23135
12,1300,1.29910,0.24990,1.02195,0.23123,1.03767,0.23021
13,1400,1.26461,0.24593,1.05616,0.23110,1.00562,0.22734
14,1500,1.27925,0.24580,1.03332,0.23134,1.01838,0.22762
15,1600,1.34407,0.24552,1.05173,0.23345,1.03390,0.22557
16,1700,1.32816,0.24648,1.05862,0.23450,1.04354,0.22650
17,1800,1.33640,0.24618,1.03593,0.22943,1.06472,0.22689
18,1900,1.32406,0.24558,1.04157,0.22973,1.05852,0.22777
19,2000,1.36061,0.24573,1.04039,0.23011,1.05772,0.22789
20,2100,1.36331,0.24927,1.04697,0.22898,1.09733,0.23037
21,2200,1.35681,0.24426,1.07641,0.23159,1.05236,0.22925
22,2300,1.36644,0.24450,1.06648,0.23039,1.07496,0.22880
23,2400,1.36499,0.24545,1.06685,0.23264,1.08285,0.22964
24,2500,1.37696,0.24433,1.09277,0.23613,1.08864,0.22813
25,2600,1.35028,0.24391,1.06498,0.23138,1.10842,0.23120
26,2700,1.39034,0.24506,1.08540,0.23106,1.13014,0.23053
27,2800,1.40798,0.24394,1.12309,0.23522,1.11692,0.22828
28,2900,1.42334,0.24704,1.11577,0.23317,1.15164,0.23279
29,3000,1.42451,0.24492,1.13038,0.23375,1.18950,0.23442
30,3100,1.42741,0.24469,1.16056,0.23238,1.20142,0.23481
31,3200,1.41161,0.24696,1.15856,0.23428,1.19746,0.23292
32,3300,1.40356,0.24507,1.17768,0.23366,1.23316,0.23470
33,3400,1.44642,0.24662,1.19867,0.23552,1.21499,0.23375
34,3500,1.47379,0.24820,1.20864,0.23419,1.22127,0.23610
35,3600,1.44725,0.24596,1.26803,0.23888,1.27028,0.23610
36,3700,1.48567,0.24841,1.26370,0.23495,1.25081,0.23722
37,3800,1.47256,0.24606,1.27857,0.23472,1.28041,0.23816
38,3900,1.48373,0.24933,1.28431,0.23486,1.29796,0.23887
39,4000,1.48126,0.24767,1.31578,0.23631,1.30710,0.24027
40,4100,1.48867,0.24833,1.36581,0.24007,1.35087,0.23881
41,4200,1.49647,0.24636,1.39167,0.24247,1.33120,0.23741
42,4300,1.51667,0.24758,1.39827,0.23884,1.39127,0.23815
43,4400,1.53021,0.24370,1.39501,0.23857,1.40950,0.23973
44,4500,1.50763,0.24428,1.41305,0.23949,1.39240,0.23761
45,4600,1.55569,0.24585,1.44916,0.23964,1.41964,0.23798
46,4700,1.55668,0.24745,1.42501,0.23604,1.42758,0.23522
47,4800,1.56699,0.24592,1.45029,0.23677,1.49884,0.23995
48,4900,1.58059,0.24729,1.49140,0.23655,1.45005,0.23512
49,5000,1.56489,0.24458,1.49117,0.23614,1.52488,0.23864
50,5100,1.58155,0.24339,1.51720,0.23899,1.51786,0.23617
51,5200,1.61690,0.24709,1.53334,0.23738,1.55236,0.23628
52,5300,1.59689,0.24243,1.55160,0.23738,1.57189,0.23607
53,5400,1.59843,0.24183,1.60021,0.23873,1.58082,0.23583
54,5500,1.58333,0.24196,1.58340,0.23477,1.59572,0.23467
55,5600,1.58107,0.23899,1.60230,0.23500,1.63561,0.23382
56,5700,1.64353,0.23885,1.58628,0.23287,1.65134,0.23165
57,5800,1.58245,0.23657,1.61684,0.23411,1.67873,0.23132
58,5900,1.62721,0.23745,1.62794,0.23149,1.64184,0.23153
59,6000,1.63969,0.23530,1.65419,0.23191,1.66756,0.23046
60,6100,1.64866,0.23547,1.67861,0.22910,1.69614,0.22964
61,6200,1.68664,0.23466,1.71092,0.23225,1.75189,0.22783
62,6300,1.64457,0.23260,1.71945,0.23025,1.72869,0.22795
63,6400,1.60595,0.23131,1.78563,0.23348,1.77288,0.22612
64,6500,1.66003,0.23074,1.75672,0.22878,1.75013,0.22650
65,6600,1.61742,0.22947,1.74069,0.22865,1.75096,0.22573
66,6700,1.66585,0.22960,1.78960,0.22903,1.78104,0.22640
67,6800,1.68204,0.22912,1.75291,0.22385,1.79761,0.22563
68,6900,1.65880,0.22841,1.73233,0.22434,1.77716,0.22229
69,7000,1.66469,0.22635,1.78004,0.22361,1.80672,0.22139
70,7100,1.71207,0.22835,1.75618,0.22290,1.82188,0.22379
71,7200,1.66299,0.22454,1.80326,0.22437,1.86075,0.22077
72,7300,1.66489,0.22450,1.75976,0.22059,1.81596,0.21953
73,7400,1.66334,0.22310,1.74795,0.22011,1.84373,0.22011
74,7500,1.65116,0.22418,1.84354,0.22021,1.83299,0.22115
75,7600,1.67498,0.22146,1.82505,0.22006,1.84089,0.21662
76,7700,1.65833,0.22116,1.84283,0.22014,1.88385,0.21688
77,7800,1.63994,0.21826,1.81610,0.21861,1.85388,0.21730
78,7900,1.64015,0.21865,1.80491,0.21627,1.81924,0.21261
79,8000,1.67543,0.21864,1.87261,0.21637,1.88700,0.21511
80,8100,1.65707,0.21843,1.88014,0.21593,1.84338,0.21130
81,8200,1.68298,0.21843,1.85566,0.21667,1.86284,0.21184
82,8300,1.66325,0.21491,1.84075,0.21404,1.85099,0.21012
83,8400,1.65262,0.21509,1.88474,0.21655,1.89251,0.21126
