iteration,episode,1_iql_loss,1_rnd_forward_loss,2_iql_loss,2_rnd_forward_loss,3_iql_loss,3_rnd_forward_loss
0,100,27.86154,1.08478,28.15446,1.09157,27.67008,1.08021
1,200,11.80941,1.08114,11.95160,1.08340,11.70958,1.07569
2,300,3.91058,1.07762,3.91048,1.08037,3.73708,1.06973
3,400,2.07804,1.07349,2.06555,1.07297,1.91022,1.06279
4,500,1.34120,1.06916,1.34567,1.06900,1.32500,1.06204
5,600,1.14074,1.06387,1.12754,1.06534,1.14428,1.05976
6,700,1.08466,1.05952,1.11969,1.06113,1.12571,1.05576
7,800,1.08522,1.05578,1.10721,1.05759,1.10691,1.05259
8,900,1.07404,1.05138,1.11029,1.05519,1.12323,1.04944
9,1000,1.10459,1.04716,1.11719,1.05014,1.12727,1.04577
10,1100,1.10591,1.04508,1.11880,1.04648,1.12743,1.04380
11,1200,1.11590,1.04065,1.13498,1.04239,1.14801,1.03920
12,1300,1.14907,1.03695,1.15534,1.03977,1.15145,1.03575
13,1400,1.13663,1.03279,1.16893,1.03540,1.14350,1.03196
14,1500,1.13283,1.03029,1.17806,1.03179,1.15518,1.02654
15,1600,1.15211,1.02691,1.17518,1.02698,1.20829,1.02299
16,1700,1.18004,1.02290,1.17386,1.02362,1.18480,1.01921
17,1800,1.17691,1.01804,1.20970,1.01904,1.16483,1.01543
18,1900,1.16531,1.01281,1.21813,1.01402,1.17542,1.01094
19,2000,1.14889,1.00859,1.22669,1.00956,1.21305,1.00642
20,2100,1.18552,1.00455,1.21686,1.00516,1.21758,1.00269
21,2200,1.18128,1.00034,1.23366,0.99984,1.18430,0.99910
22,2300,1.18375,0.99537,1.26100,0.99676,1.21792,0.99372
23,2400,1.17249,0.99030,1.25858,0.99234,1.21213,0.99048
24,2500,1.19209,0.98673,1.23524,0.98746,1.22191,0.98655
25,2600,1.17878,0.98298,1.26130,0.98325,1.25536,0.98170
26,2700,1.17202,0.97837,1.24295,0.97863,1.23551,0.97776
27,2800,1.18363,0.97332,1.24645,0.97323,1.22100,0.97378
28,2900,1.19345,0.97011,1.25359,0.96943,1.23430,0.96870
29,3000,1.18126,0.96658,1.23107,0.96558,1.22218,0.96514
30,3100,1.18996,0.96174,1.25218,0.96142,1.23928,0.96133
31,3200,1.18527,0.95760,1.24256,0.95756,1.23923,0.95769
32,3300,1.18676,0.95298,1.26296,0.95390,1.26165,0.95431
33,3400,1.17729,0.95014,1.24709,0.95008,1.24327,0.94965
34,3500,1.19211,0.94594,1.24501,0.94617,1.22600,0.94535
35,3600,1.19190,0.94183,1.24525,0.94180,1.25006,0.94130
