iteration,episode,1_iql_loss,1_count_value,2_iql_loss,2_count_value,3_iql_loss,3_count_value,4_iql_loss,4_count_value
30,3100,2.74026,0.35909,2.77080,0.35973,2.56989,0.36239,2.29774,0.36674
31,3200,2.79611,0.36056,2.66106,0.36005,2.66769,0.36411,2.28859,0.36567
32,3300,2.63917,0.35772,2.74788,0.36375,2.63301,0.36215,2.26346,0.36457
33,3400,2.57948,0.35665,2.76923,0.35980,2.70363,0.36306,2.21672,0.36827
34,3500,2.73062,0.36103,2.89359,0.36507,2.63288,0.36154,2.30959,0.37066
35,3600,2.64859,0.35635,2.86419,0.36239,2.65239,0.36162,2.23297,0.36742
36,3700,2.67761,0.35766,2.87335,0.36240,2.69821,0.36291,2.33870,0.36982
37,3800,2.68516,0.35803,2.85376,0.36337,2.65572,0.36410,2.26162,0.36538
38,3900,2.77087,0.35789,2.81151,0.36527,2.70509,0.36375,2.24811,0.36778
39,4000,2.72729,0.36076,2.82887,0.36370,2.64220,0.36466,2.26745,0.36711
40,4100,2.73929,0.35669,2.81102,0.36267,2.77869,0.36564,2.27759,0.36887
41,4200,2.64714,0.35828,2.87974,0.37081,2.67102,0.36350,2.29761,0.37028
42,4300,2.83958,0.36115,2.79838,0.36716,2.64947,0.36427,2.23789,0.36776
43,4400,2.78731,0.36182,2.77228,0.36311,2.81284,0.36487,2.30065,0.36544
44,4500,2.74323,0.35974,2.89530,0.36624,2.78180,0.36418,2.24915,0.36640
45,4600,2.87781,0.36043,2.90277,0.36707,2.69118,0.36442,2.29630,0.36804
46,4700,2.81682,0.35833,2.85952,0.36471,2.73170,0.36522,2.22027,0.36736
47,4800,2.77142,0.36354,2.85301,0.36849,2.69441,0.36483,2.33907,0.37007
48,4900,2.77524,0.35925,2.81554,0.36570,2.66777,0.36368,2.24002,0.36839
49,5000,2.81878,0.36165,2.88485,0.36630,2.71706,0.36524,2.25624,0.36786
50,5100,2.78767,0.36248,2.87343,0.36851,2.76908,0.36439,2.24936,0.36769
51,5200,2.78943,0.35959,2.85416,0.36855,2.75099,0.36566,2.35304,0.37011
52,5300,2.84168,0.36012,2.83161,0.36784,2.76531,0.36553,2.23554,0.36376
53,5400,2.75451,0.35662,2.96428,0.37060,2.80820,0.36708,2.22271,0.36814
54,5500,2.71727,0.36001,2.76903,0.36866,2.74322,0.36652,2.28672,0.36786
55,5600,2.81690,0.35797,2.81363,0.37118,2.72482,0.36596,2.25340,0.36750
56,5700,2.81727,0.35879,2.86376,0.36777,2.71473,0.36785,2.30706,0.36619
57,5800,2.79081,0.36093,2.87424,0.36940,2.77325,0.36818,2.23507,0.36415
58,5900,2.75120,0.36158,2.93536,0.36931,2.77192,0.36780,2.26510,0.36589
59,6000,2.72232,0.36028,2.87356,0.37062,2.74164,0.37144,2.26849,0.36756
60,6100,2.88291,0.35870,2.87187,0.36792,2.68851,0.36559,2.21539,0.36615
61,6200,2.82678,0.36062,2.83467,0.37049,2.72742,0.36589,2.29814,0.36338
62,6300,2.82800,0.36298,2.82077,0.36660,2.76455,0.36781,2.17288,0.36594
63,6400,2.82596,0.36111,2.77173,0.36751,2.82147,0.36829,2.21574,0.36746
64,6500,2.73745,0.36280,2.77825,0.37140,2.77406,0.36856,2.28529,0.36705
65,6600,2.82214,0.36059,2.85889,0.36987,2.67616,0.36594,2.19403,0.36075
66,6700,2.69740,0.35799,2.92331,0.36973,2.74769,0.36590,2.24984,0.36289
67,6800,2.75881,0.36251,2.84410,0.36885,2.76014,0.36997,2.24907,0.36366
68,6900,2.81286,0.36407,2.76511,0.36644,2.86189,0.36637,2.20658,0.36339
69,7000,2.75866,0.35804,2.84848,0.37153,2.69560,0.36756,2.14179,0.36163
70,7100,2.75495,0.36019,2.77241,0.36739,2.64072,0.36455,2.17099,0.36108
71,7200,2.80163,0.36143,2.79812,0.37172,2.75161,0.37039,2.19345,0.36382
72,7300,2.78074,0.36114,2.78281,0.37002,2.70616,0.36527,2.18298,0.36283
73,7400,2.87997,0.36365,2.81098,0.37039,2.72516,0.36619,2.21250,0.36057
74,7500,2.70504,0.36102,2.84545,0.36784,2.74535,0.36860,2.24609,0.36129
75,7600,2.79756,0.36256,2.81572,0.37069,2.75528,0.36966,2.22929,0.36207
76,7700,2.78702,0.36239,2.77828,0.36902,2.75954,0.36669,2.17518,0.35954
77,7800,2.83549,0.36285,2.73308,0.36957,2.70499,0.36703,2.19145,0.35809
78,7900,2.78990,0.36307,2.78885,0.36718,2.73309,0.36657,2.16331,0.35806
79,8000,2.77487,0.36180,2.64902,0.36913,2.78020,0.36853,2.19386,0.35933
80,8100,2.68598,0.36193,2.77803,0.36684,2.66731,0.36886,2.16142,0.35694
81,8200,2.69130,0.36172,2.75399,0.36837,2.62290,0.36955,2.11181,0.35761
82,8300,2.73966,0.36131,2.81221,0.36897,2.68071,0.36770,2.20988,0.35798
83,8400,2.84904,0.36541,2.74227,0.36873,2.66201,0.36684,2.16708,0.35785
84,8500,2.79193,0.36256,2.74490,0.36773,2.70817,0.36733,2.12836,0.35589
85,8600,2.77589,0.36180,2.73633,0.36846,2.70244,0.36627,2.17258,0.35671
86,8700,2.72714,0.35984,2.74025,0.36654,2.78649,0.36728,2.17950,0.35373
87,8800,2.81735,0.36044,2.70295,0.36730,2.82369,0.36579,2.14983,0.35489
88,8900,2.79362,0.36068,2.74922,0.36390,2.70794,0.36446,2.13419,0.35323
89,9000,2.80948,0.36487,2.69914,0.36496,2.71427,0.36551,2.19417,0.35450
90,9100,2.79470,0.36233,2.70402,0.36746,2.76272,0.36792,2.13218,0.35224
91,9200,2.72796,0.36091,2.81278,0.36672,2.64487,0.36596,2.22875,0.35878
92,9300,2.81076,0.36320,2.75856,0.36538,2.69556,0.36645,2.22156,0.35347
93,9400,2.78112,0.36088,2.74430,0.36718,2.69768,0.36705,2.20368,0.35168
94,9500,2.71366,0.35889,2.73316,0.36547,2.71130,0.36496,2.15135,0.34916
95,9600,2.68929,0.35984,2.76040,0.36823,2.69896,0.36284,2.18016,0.34880
96,9700,2.66049,0.35886,2.70129,0.36417,2.75263,0.36538,2.10789,0.34864
97,9800,2.69092,0.36156,2.75375,0.36552,2.78977,0.36756,2.16883,0.35058
98,9900,2.69828,0.35985,2.71314,0.36357,2.65579,0.36517,2.16992,0.34837
99,10000,2.71032,0.35867,2.70003,0.36247,2.68555,0.36545,2.12010,0.34796
100,10100,2.71643,0.35730,2.69784,0.36470,2.78932,0.36415,2.20995,0.34648
101,10200,2.73375,0.36080,2.73642,0.36359,2.69668,0.36071,2.14422,0.34679
102,10300,2.76186,0.35859,2.71939,0.36198,2.67308,0.36298,2.11577,0.34482
103,10400,2.73006,0.36063,2.77313,0.36419,2.73777,0.36348,2.14282,0.34459
104,10500,2.72526,0.36079,2.71004,0.36204,2.71327,0.35896,2.13539,0.34471
105,10600,2.67634,0.36203,2.69349,0.36355,2.67311,0.36018,2.12186,0.34439
106,10700,2.64588,0.35706,2.72216,0.36352,2.74616,0.36299,2.13223,0.34448
107,10800,2.72100,0.36142,2.63869,0.35980,2.68013,0.36215,2.17161,0.34416
108,10900,2.67939,0.35728,2.75101,0.36430,2.72976,0.36134,2.17724,0.34392
109,11000,2.71193,0.35863,2.71806,0.36310,2.68531,0.36073,2.19355,0.34395
110,11100,2.67044,0.35749,2.69237,0.36399,2.69262,0.36033,2.18828,0.33937
111,11200,2.73653,0.35691,2.69460,0.36050,2.73077,0.35961,2.13760,0.34007
112,11300,2.67375,0.35942,2.68451,0.36260,2.71934,0.35905,2.14872,0.34092
113,11400,2.65628,0.35593,2.73527,0.35940,2.69276,0.35947,2.15258,0.33813
114,11500,2.64874,0.35712,2.68360,0.35975,2.68169,0.35622,2.15136,0.34181
115,11600,2.59634,0.35993,2.73167,0.36197,2.69685,0.35978,2.09794,0.33584
116,11700,2.57124,0.35690,2.79169,0.36358,2.71129,0.35808,2.13486,0.33702
117,11800,2.58089,0.35756,2.81038,0.36018,2.72206,0.35889,2.24712,0.34065
118,11900,2.60762,0.35921,2.74425,0.36099,2.74934,0.35698,2.14878,0.33468
119,12000,2.63927,0.35590,2.74197,0.35800,2.66389,0.35513,2.20799,0.33630
120,12100,2.60129,0.35599,2.71718,0.36113,2.74337,0.35639,2.16515,0.33680
121,12200,2.66765,0.35591,2.65097,0.36046,2.65532,0.35759,2.19776,0.33238
122,12300,2.65529,0.35909,2.71161,0.35800,2.74365,0.35569,2.18123,0.33433
123,12400,2.59638,0.35852,2.78758,0.35779,2.62382,0.35745,2.22759,0.33557
124,12500,2.62020,0.35535,2.75517,0.35986,2.66402,0.35679,2.17477,0.33355
125,12600,2.59344,0.35771,2.75234,0.35624,2.63839,0.35619,2.18521,0.33259
126,12700,2.69345,0.35520,2.69295,0.35631,2.67986,0.35604,2.22041,0.33213
127,12800,2.65008,0.35646,2.67272,0.35836,2.72228,0.35672,2.19069,0.33120
128,12900,2.70053,0.36018,2.70385,0.35842,2.66022,0.35374,2.19304,0.33136
129,13000,2.65772,0.35980,2.59465,0.35735,2.61722,0.35447,2.17330,0.33007
130,13100,2.66231,0.35496,2.72118,0.35723,2.62781,0.35444,2.15172,0.32862
131,13200,2.66700,0.35745,2.69768,0.35598,2.67166,0.35456,2.27573,0.32661
132,13300,2.63457,0.35318,2.74962,0.35845,2.58446,0.35138,2.13736,0.32446
133,13400,2.51628,0.35640,2.73036,0.35768,2.60432,0.35200,2.25460,0.32647
134,13500,2.57293,0.35758,2.64557,0.35340,2.63921,0.35310,2.22767,0.32599
135,13600,2.50989,0.35539,2.71180,0.35611,2.66761,0.35246,2.21955,0.32219
136,13700,2.54348,0.35692,2.72606,0.35852,2.68674,0.35297,2.30267,0.32535
137,13800,2.61399,0.35742,2.74503,0.35670,2.62035,0.34944,2.27261,0.32531
138,13900,2.65903,0.35169,2.75671,0.35399,2.60133,0.35022,2.19696,0.32210
139,14000,2.59193,0.35398,2.67680,0.35370,2.67545,0.34894,2.23884,0.32178
140,14100,2.59693,0.35471,2.72030,0.35405,2.53400,0.34798,2.21662,0.32072
141,14200,2.55012,0.35298,2.68777,0.35241,2.61518,0.35093,2.28095,0.32042
142,14300,2.57612,0.35404,2.77901,0.35614,2.56904,0.35033,2.22890,0.31775
143,14400,2.63603,0.35155,2.58574,0.35205,2.60118,0.34708,2.24875,0.32127
144,14500,2.55233,0.35246,2.71351,0.35262,2.57765,0.34830,2.21883,0.31776
145,14600,2.56221,0.35279,2.72943,0.35196,2.55446,0.34971,2.21326,0.31654
146,14700,2.61286,0.35347,2.68631,0.35256,2.63749,0.34830,2.24753,0.31572
147,14800,2.54540,0.35345,2.81935,0.35475,2.58848,0.34670,2.25502,0.31372
148,14900,2.57083,0.35233,2.77626,0.35251,2.59130,0.34632,2.27990,0.31516
149,15000,2.56983,0.34869,2.72466,0.35298,2.57150,0.34498,2.22074,0.31577
150,15100,2.55191,0.35313,2.74463,0.35000,2.59060,0.34548,2.27445,0.31505
151,15200,2.69238,0.35119,2.70961,0.35174,2.61455,0.34718,2.20919,0.31200
152,15300,2.45574,0.35128,2.75588,0.35025,2.56134,0.34457,2.25528,0.31063
153,15400,2.55810,0.35263,2.74995,0.35111,2.59992,0.34484,2.22501,0.30913
154,15500,2.59186,0.35389,2.71568,0.35024,2.59422,0.34172,2.25300,0.30995
155,15600,2.58908,0.35098,2.76087,0.34958,2.50025,0.34078,2.27489,0.30844
156,15700,2.54617,0.34972,2.76562,0.34743,2.55617,0.34194,2.25551,0.30732
157,15800,2.55565,0.34874,2.62261,0.34865,2.56680,0.34443,2.28305,0.30779
158,15900,2.53749,0.34899,2.78924,0.34886,2.52178,0.34275,2.28725,0.30975
159,16000,2.57012,0.35062,2.76567,0.34696,2.62259,0.34368,2.27427,0.30650
160,16100,2.55425,0.35041,2.73685,0.34766,2.56792,0.34317,2.21138,0.30476
161,16200,2.54601,0.34986,2.68237,0.34756,2.60538,0.34162,2.24263,0.30257
162,16300,2.55662,0.34859,2.64630,0.34544,2.50296,0.34250,2.22025,0.30304
163,16400,2.65821,0.35027,2.63521,0.34313,2.56052,0.33848,2.21936,0.30101
164,16500,2.53108,0.34918,2.71842,0.34528,2.54315,0.34042,2.23917,0.30058
165,16600,2.56580,0.34714,2.67334,0.34532,2.59229,0.34049,2.19100,0.29943
166,16700,2.40708,0.34695,2.62427,0.34417,2.44837,0.33879,2.19323,0.29845
167,16800,2.55952,0.35250,2.66632,0.34095,2.55030,0.33984,2.19531,0.30010
168,16900,2.52341,0.34887,2.63983,0.34348,2.52609,0.33766,2.20087,0.29759
169,17000,2.53294,0.34757,2.59872,0.34380,2.55791,0.34033,2.18653,0.29719
170,17100,2.51578,0.34819,2.68200,0.34630,2.53822,0.33850,2.22154,0.29458
171,17200,2.51912,0.34554,2.65554,0.34098,2.48873,0.33744,2.27924,0.29731
172,17300,2.52161,0.34598,2.61953,0.34108,2.48894,0.33570,2.18739,0.29501
173,17400,2.48979,0.34540,2.63229,0.34408,2.51945,0.33593,2.19655,0.29387
174,17500,2.46701,0.34569,2.63802,0.34196,2.48116,0.33562,2.21092,0.29498
175,17600,2.47488,0.34398,2.62709,0.34338,2.54343,0.33531,2.24162,0.29419
176,17700,2.42257,0.34583,2.63002,0.33889,2.51195,0.33572,2.20848,0.29256
177,17800,2.50667,0.34520,2.60800,0.33979,2.49040,0.33296,2.21949,0.28995
178,17900,2.57081,0.34654,2.65680,0.34000,2.54545,0.33445,2.21113,0.29102
179,18000,2.49786,0.34344,2.76268,0.34061,2.54017,0.33607,2.13949,0.28907
180,18100,2.44626,0.34277,2.66949,0.34172,2.57296,0.33473,2.14927,0.28884
181,18200,2.56571,0.34503,2.67621,0.34122,2.61551,0.33278,2.15040,0.29094
182,18300,2.53236,0.34513,2.60688,0.34011,2.55633,0.33358,2.23854,0.28990
183,18400,2.50748,0.34236,2.65273,0.34193,2.51822,0.33285,2.19617,0.28796
184,18500,2.50248,0.34449,2.60629,0.33910,2.54204,0.33335,2.17260,0.28643
185,18600,2.36993,0.34131,2.63368,0.33982,2.51333,0.33394,2.18201,0.28452
186,18700,2.51988,0.34373,2.63158,0.34016,2.47996,0.33306,2.22806,0.28812
187,18800,2.53668,0.34074,2.61919,0.33598,2.55176,0.33287,2.10840,0.28437
188,18900,2.52883,0.34281,2.57451,0.33778,2.48790,0.33009,2.19791,0.28618
189,19000,2.53946,0.34191,2.63071,0.34036,2.53621,0.33039,2.18855,0.28390
190,19100,2.50284,0.34122,2.57275,0.33542,2.55840,0.33384,2.19798,0.28340
191,19200,2.48141,0.34035,2.66996,0.33827,2.56158,0.33343,2.21095,0.28360
192,19300,2.53436,0.34022,2.62950,0.33524,2.58245,0.33081,2.22136,0.28270
193,19400,2.50519,0.33919,2.67058,0.33633,2.58037,0.32886,2.11867,0.28012
194,19500,2.47851,0.34121,2.67829,0.33696,2.47083,0.33175,2.25231,0.28027
195,19600,2.46720,0.33937,2.65625,0.33610,2.55568,0.33324,2.16167,0.28104
196,19700,2.46676,0.33900,2.70228,0.33351,2.52190,0.32957,2.21905,0.28138
197,19800,2.49851,0.34013,2.59836,0.33539,2.58071,0.33012,2.19256,0.27942
198,19900,2.50421,0.34071,2.62249,0.33608,2.53884,0.32872,2.15504,0.27724
199,20000,2.47360,0.33808,2.61042,0.33427,2.47952,0.32530,2.12303,0.27864
200,20100,2.37416,0.33946,2.57327,0.33582,2.51763,0.33040,2.19695,0.27857
201,20200,2.47055,0.33710,2.60160,0.33367,2.57902,0.32960,2.23596,0.28042
202,20300,2.49365,0.33814,2.58102,0.33359,2.59981,0.32965,2.25849,0.27589
203,20400,2.49409,0.33908,2.63350,0.33464,2.51766,0.32701,2.25738,0.27788
204,20500,2.51085,0.33828,2.68194,0.33407,2.55607,0.32904,2.21604,0.27682
205,20600,2.44759,0.33706,2.61698,0.33358,2.53430,0.32852,2.14352,0.27633
206,20700,2.39236,0.34008,2.62885,0.33170,2.51680,0.32735,2.20395,0.27591
207,20800,2.47525,0.33976,2.69084,0.33669,2.50457,0.32863,2.15281,0.27573
208,20900,2.52333,0.33670,2.53660,0.33144,2.53111,0.32759,2.15641,0.27567
209,21000,2.48327,0.33875,2.65445,0.33364,2.57801,0.32712,2.24611,0.27627
210,21100,2.42703,0.33519,2.60160,0.33322,2.52290,0.32895,2.17925,0.27519
211,21200,2.44433,0.33826,2.57222,0.33401,2.58202,0.32944,2.17854,0.27583
212,21300,2.43906,0.33907,2.60963,0.33319,2.52120,0.32625,2.20053,0.27248
213,21400,2.49283,0.33621,2.68578,0.33340,2.53418,0.32609,2.16151,0.27611
214,21500,2.46981,0.33377,2.62191,0.33247,2.59368,0.32919,2.21629,0.27450
215,21600,2.46451,0.33621,2.52990,0.32901,2.52594,0.32742,2.16138,0.27287
216,21700,2.47995,0.33736,2.66333,0.33275,2.54422,0.32890,2.15048,0.27229
217,21800,2.43904,0.33463,2.60849,0.33150,2.55516,0.32935,2.15545,0.27061
218,21900,2.43994,0.33525,2.61556,0.33052,2.48910,0.32684,2.17380,0.27171
219,22000,2.46162,0.33337,2.62273,0.33113,2.53905,0.32940,2.08091,0.27098
220,22100,2.43824,0.33521,2.51803,0.33129,2.49444,0.32977,2.21013,0.27255
221,22200,2.45964,0.33406,2.62973,0.33531,2.50985,0.32776,2.18030,0.27149
222,22300,2.44396,0.33317,2.66090,0.33325,2.55799,0.32895,2.20947,0.27232
223,22400,2.42616,0.33543,2.58940,0.32935,2.53716,0.32756,2.14425,0.26958
224,22500,2.42809,0.33367,2.55037,0.32979,2.44383,0.32774,2.15977,0.27130
225,22600,2.39009,0.33333,2.66088,0.33434,2.51378,0.32899,2.15015,0.27072
226,22700,2.46634,0.33461,2.55095,0.32701,2.56548,0.32710,2.18715,0.26979
227,22800,2.45852,0.33302,2.55255,0.32963,2.52404,0.32593,2.11687,0.26628
228,22900,2.39036,0.33466,2.57928,0.32920,2.54092,0.32743,2.20058,0.27047
229,23000,2.36478,0.33320,2.56517,0.32841,2.63117,0.32690,2.15534,0.26782
230,23100,2.41625,0.33452,2.50028,0.33014,2.56703,0.32650,2.18063,0.26821
231,23200,2.40614,0.33163,2.59378,0.32876,2.61425,0.32856,2.12240,0.26489
232,23300,2.40432,0.33203,2.51027,0.33075,2.61011,0.33002,2.16167,0.26665
233,23400,2.50407,0.33364,2.53191,0.32850,2.47295,0.32507,2.05494,0.26486
234,23500,2.51576,0.33227,2.49977,0.32651,2.53973,0.32550,2.11515,0.26437
235,23600,2.43372,0.33463,2.53118,0.32662,2.52291,0.32730,2.12055,0.26678
236,23700,2.53785,0.33141,2.54106,0.32668,2.48764,0.32557,2.16066,0.26429
237,23800,2.37274,0.33024,2.54437,0.32578,2.53438,0.32827,2.17170,0.26339
238,23900,2.47062,0.33060,2.56572,0.32620,2.62494,0.32570,2.16554,0.26420
239,24000,2.45238,0.33092,2.56033,0.32738,2.53661,0.32672,2.14911,0.26304
240,24100,2.44077,0.33073,2.52068,0.32624,2.52642,0.32848,2.17498,0.26576
241,24200,2.51116,0.33131,2.47854,0.32466,2.55642,0.32340,2.18922,0.26247
242,24300,2.45044,0.33051,2.53091,0.32461,2.61000,0.32787,2.12938,0.26317
243,24400,2.38695,0.32803,2.51106,0.32693,2.53472,0.32535,2.09359,0.26237
244,24500,2.40402,0.33059,2.49329,0.32349,2.55379,0.32642,2.11658,0.26135
245,24600,2.45252,0.33074,2.58410,0.32268,2.55125,0.32420,2.13546,0.25981
246,24700,2.38797,0.32610,2.54361,0.32449,2.55374,0.32605,2.13882,0.26101
247,24800,2.38136,0.32904,2.49166,0.32248,2.63998,0.32480,2.11453,0.25891
248,24900,2.43075,0.32601,2.56036,0.32404,2.58150,0.32798,2.18679,0.26103
