iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_count_value,2_maddpg_actor_loss,2_maddpg_critic_loss,2_count_value,3_maddpg_actor_loss,3_maddpg_critic_loss,3_count_value,4_maddpg_actor_loss,4_maddpg_critic_loss,4_count_value
30,3100,-8.13352,1.52866,0.18886,-8.20597,1.94777,0.18686,-8.07409,1.63566,0.18711,-7.90086,1.43800,0.18463
31,3200,-8.36297,1.55746,0.18745,-8.43909,1.75711,0.18552,-8.30005,1.43266,0.18500,-8.15842,1.40139,0.18746
32,3300,-8.60207,1.58385,0.18690,-8.63875,1.83030,0.18820,-8.55424,1.52849,0.18753,-8.38829,1.18822,0.18839
33,3400,-8.62191,1.76187,0.18990,-8.81027,1.62471,0.18907,-8.81744,1.55141,0.18787,-8.59767,1.69055,0.18893
34,3500,-8.94503,1.51635,0.18968,-9.01676,1.46761,0.19045,-8.79395,1.81466,0.18938,-8.73452,1.68141,0.18907
35,3600,-9.03175,1.66853,0.18805,-9.11305,1.70873,0.19100,-8.94020,1.70490,0.19038,-8.84848,1.48808,0.18917
36,3700,-9.18887,1.31610,0.18937,-9.27954,1.56018,0.18876,-9.13703,1.52693,0.18849,-9.11051,1.32787,0.18679
37,3800,-9.31849,1.69819,0.18810,-9.37998,1.35262,0.18644,-9.41638,1.47378,0.18915,-9.24415,1.47442,0.18779
38,3900,-9.41404,1.51227,0.18694,-9.50357,1.73179,0.18743,-9.56110,1.82276,0.18715,-9.25451,1.48959,0.18769
39,4000,-9.55982,1.74760,0.18672,-9.65038,1.61775,0.18762,-9.53095,1.82448,0.18598,-9.50192,1.45953,0.18603
40,4100,-9.70392,1.63776,0.18464,-9.82912,1.67202,0.18481,-9.82345,1.60465,0.18520,-9.82182,1.40020,0.18589
41,4200,-9.89004,1.40781,0.18492,-9.96578,1.43516,0.18374,-9.99036,1.33911,0.18278,-9.83291,1.53035,0.18088
42,4300,-10.05826,1.62825,0.18165,-10.13650,1.37482,0.18200,-10.12756,1.21846,0.18243,-10.07923,1.59724,0.18330
43,4400,-10.20552,1.49259,0.18149,-10.37692,1.53474,0.18206,-10.36174,1.42762,0.18091,-10.20579,1.41796,0.18087
44,4500,-10.40714,1.52461,0.18011,-10.49667,1.28021,0.17669,-10.38617,1.58897,0.18041,-10.47139,1.36477,0.18201
45,4600,-10.63476,1.34578,0.18075,-10.71952,1.49508,0.17971,-10.59267,1.74302,0.17998,-10.66330,1.37809,0.17965
46,4700,-10.68288,1.79112,0.17703,-10.78026,1.50331,0.17859,-10.75281,1.25884,0.17851,-10.74698,1.33515,0.17695
47,4800,-10.91605,1.51624,0.17911,-11.01550,1.71443,0.17821,-10.91394,1.37906,0.17682,-10.93848,1.45038,0.17792
48,4900,-11.06182,1.45023,0.17706,-11.20507,1.81136,0.17743,-11.17945,1.59320,0.17712,-11.06519,1.50393,0.17702
49,5000,-11.22532,1.67650,0.17650,-11.34697,1.63022,0.17549,-11.21602,1.36436,0.17676,-11.22398,1.42244,0.17578
50,5100,-11.31056,1.35772,0.17580,-11.47943,1.53026,0.17621,-11.33136,1.68665,0.17557,-11.45158,1.57786,0.17560
51,5200,-11.44718,1.54124,0.17563,-11.59753,1.56298,0.17463,-11.54884,1.67579,0.17562,-11.48727,1.45910,0.17471
52,5300,-11.59179,1.73885,0.17463,-11.76057,1.65452,0.17369,-11.60434,1.70617,0.17382,-11.78689,1.50963,0.17312
53,5400,-11.69174,1.55666,0.17531,-11.73615,1.55505,0.17479,-11.71956,1.35955,0.17510,-11.82788,1.43905,0.17464
54,5500,-11.92707,1.39121,0.17417,-11.76369,1.79107,0.17550,-11.85310,1.64942,0.17518,-12.01377,1.70120,0.17505
55,5600,-12.00355,1.52995,0.17503,-12.00708,1.43369,0.17565,-11.99953,1.37749,0.17449,-12.12345,1.37536,0.17448
56,5700,-12.01958,1.61776,0.17620,-12.14339,1.54806,0.17419,-12.11400,1.40057,0.17505,-12.22212,1.42653,0.17565
57,5800,-12.20035,1.99189,0.17632,-12.24465,1.47033,0.17460,-12.22956,1.82334,0.17271,-12.32007,1.40894,0.17389
58,5900,-12.25715,1.76945,0.17456,-12.34125,1.27261,0.17266,-12.20773,1.73865,0.17378,-12.43366,1.45201,0.17485
59,6000,-12.27620,1.46220,0.17520,-12.44624,1.48181,0.17537,-12.41876,1.80675,0.17534,-12.55092,1.37773,0.17235
60,6100,-12.38489,1.30097,0.17290,-12.68964,1.52512,0.17411,-12.62424,1.50482,0.17651,-12.61119,1.50688,0.17255
61,6200,-12.48515,1.30331,0.17303,-12.66183,1.81875,0.17446,-12.73374,1.62524,0.17285,-12.73329,1.35675,0.17270
62,6300,-12.49569,1.31727,0.17359,-12.86527,1.64660,0.17219,-12.82354,1.88810,0.17426,-12.74889,1.53908,0.17164
63,6400,-12.65512,1.11684,0.17251,-12.89083,1.88785,0.17441,-12.83897,1.86126,0.17462,-12.88807,1.58192,0.17165
64,6500,-12.75345,1.48021,0.17258,-13.02212,1.26879,0.17549,-12.90622,1.64684,0.17285,-12.96735,1.66609,0.17372
65,6600,-12.83035,1.75484,0.17354,-13.15074,1.49062,0.17225,-13.06491,1.64098,0.17226,-13.05773,1.62567,0.17306
66,6700,-13.03609,1.50685,0.17365,-13.24130,1.81341,0.17261,-13.02700,1.52860,0.17390,-13.32039,2.11488,0.17165
67,6800,-13.04462,1.67182,0.17329,-13.30751,1.64029,0.17435,-13.13089,1.82605,0.16993,-13.33416,1.62106,0.17210
68,6900,-13.06840,2.20950,0.17442,-13.44118,1.77757,0.17255,-13.39285,1.98009,0.17444,-13.30657,1.55187,0.17367
69,7000,-13.28872,1.46709,0.17315,-13.50901,1.74328,0.17420,-13.27050,2.11018,0.17429,-13.46819,1.57184,0.17349
70,7100,-13.25307,1.62130,0.17372,-13.60211,1.45140,0.17324,-13.42732,1.65294,0.17278,-13.51587,1.62077,0.17255
71,7200,-13.59170,1.73853,0.17355,-13.69017,1.42747,0.17520,-13.58122,1.73306,0.17395,-13.58986,1.74440,0.17518
72,7300,-13.63761,1.74024,0.17473,-13.86940,1.51977,0.17456,-13.75034,1.55874,0.17459,-13.77568,1.69318,0.17339
73,7400,-13.76492,1.81287,0.17465,-14.00915,1.58759,0.17393,-13.84209,1.85580,0.17323,-13.74341,1.40132,0.17339
74,7500,-13.79469,1.83368,0.17471,-14.24654,1.69191,0.17478,-13.81011,2.16882,0.17400,-13.88138,1.44541,0.17367
75,7600,-13.89769,1.85574,0.17451,-14.22983,1.80351,0.17624,-14.03487,1.52106,0.17462,-13.91979,1.72754,0.17314
76,7700,-14.10881,1.45246,0.17546,-14.24956,1.74535,0.17491,-14.01121,1.58660,0.17450,-13.99292,1.78921,0.17561
77,7800,-13.94392,1.55092,0.17498,-14.31302,1.36911,0.17387,-13.98746,2.12345,0.17683,-14.14524,1.52497,0.17529
78,7900,-14.16764,1.38445,0.17544,-14.47058,1.76278,0.17581,-14.30795,1.77164,0.17522,-14.19894,1.32318,0.17694
79,8000,-14.23522,1.91578,0.17633,-14.55858,1.52309,0.17808,-14.28889,1.46108,0.17596,-14.30053,1.44658,0.17632
80,8100,-14.39316,1.50026,0.17596,-14.72102,1.39608,0.17593,-14.51251,1.48780,0.17607,-14.40202,1.38498,0.17575
81,8200,-14.34046,1.68516,0.17483,-14.82455,1.54246,0.17645,-14.48794,1.57796,0.17582,-14.33828,1.58954,0.17595
82,8300,-14.38518,1.45304,0.17633,-14.86347,1.43547,0.17586,-14.49529,1.39334,0.17704,-14.54399,1.73695,0.17490
83,8400,-14.56114,1.61662,0.17695,-14.99118,1.76953,0.17612,-14.65794,1.81200,0.17657,-14.61914,1.71775,0.17579
84,8500,-14.56265,1.23821,0.17604,-15.07082,1.58700,0.17693,-14.77196,1.41430,0.17548,-14.70215,1.59026,0.17544
85,8600,-14.61446,1.53622,0.17562,-15.04871,2.13970,0.17404,-14.76051,1.96957,0.17422,-14.84594,1.85563,0.17542
86,8700,-14.73503,1.60686,0.17522,-15.23413,1.62789,0.17569,-14.93437,1.20786,0.17464,-14.93670,1.46766,0.17453
87,8800,-14.79484,1.56628,0.17559,-15.28080,1.52698,0.17439,-14.93038,1.81683,0.17567,-14.96015,1.42643,0.17601
88,8900,-14.78627,1.56001,0.17438,-15.28660,1.73526,0.17509,-14.98119,1.80821,0.17439,-14.89925,1.47286,0.17473
89,9000,-15.00041,1.82349,0.17686,-15.39356,1.84267,0.17591,-15.16540,1.58451,0.17678,-14.99825,1.46280,0.17348
90,9100,-14.99436,1.83257,0.17311,-15.42712,2.61852,0.17397,-15.00993,1.89136,0.17549,-15.12795,1.40680,0.17580
91,9200,-15.15374,1.91487,0.17503,-15.61548,1.85577,0.17476,-15.22247,1.74987,0.17414,-15.26972,1.46312,0.17529
92,9300,-15.11109,1.73795,0.17355,-15.63542,1.55423,0.17326,-15.21687,1.33295,0.17336,-15.30082,1.34081,0.17336
93,9400,-15.22086,2.10375,0.17535,-15.75139,1.85362,0.17450,-15.39039,1.79389,0.17365,-15.39869,1.40407,0.17392
94,9500,-15.23453,1.60680,0.17522,-15.82581,2.02058,0.17521,-15.41178,1.53308,0.17589,-15.35869,1.62415,0.17400
95,9600,-15.34151,1.96992,0.17443,-15.67100,1.78537,0.17326,-15.49765,1.37116,0.17320,-15.38286,1.67735,0.17398
96,9700,-15.34576,1.42627,0.17443,-15.90262,1.79256,0.17242,-15.54174,1.61561,0.17599,-15.49098,1.56766,0.17633
97,9800,-15.48302,1.82310,0.17386,-15.80155,1.75860,0.17428,-15.67624,1.70614,0.17459,-15.58153,1.79454,0.17396
98,9900,-15.52250,1.95704,0.17457,-16.01175,1.78012,0.17570,-15.64138,1.56615,0.17490,-15.56834,1.94911,0.17450
99,10000,-15.63206,1.60625,0.17549,-16.10646,1.73469,0.17326,-15.74799,1.56499,0.17263,-15.63649,1.80720,0.17416
100,10100,-15.66574,1.93866,0.17428,-16.17027,1.80982,0.17735,-15.87292,1.57111,0.17583,-15.73871,1.73297,0.17712
101,10200,-15.96079,1.93571,0.17506,-16.31763,1.68832,0.17431,-15.82350,1.74179,0.17491,-15.85800,1.41439,0.17379
102,10300,-15.99505,1.55559,0.17629,-16.38419,1.70120,0.17537,-16.03540,1.47990,0.17508,-15.91637,1.83216,0.17590
103,10400,-16.00847,1.81301,0.17392,-16.50259,1.68705,0.17384,-16.08092,1.84379,0.17310,-15.90272,1.88515,0.17789
104,10500,-16.09910,1.70032,0.17497,-16.47944,1.71455,0.17314,-16.18213,1.47598,0.17399,-16.08163,1.89456,0.17527
105,10600,-16.16233,1.86149,0.17604,-16.67652,1.98259,0.17616,-16.26495,1.65352,0.17530,-16.11823,1.43994,0.17335
106,10700,-16.35964,1.43217,0.17486,-16.87746,1.71979,0.17611,-16.26122,1.49452,0.17717,-16.27061,1.50518,0.17501
107,10800,-16.30183,1.51063,0.17329,-16.72337,1.72391,0.17564,-16.45374,1.65081,0.17631,-16.32918,1.54815,0.17614
108,10900,-16.49766,1.91683,0.17657,-16.78004,1.92262,0.17674,-16.56078,1.46058,0.17705,-16.39761,1.69649,0.17652
109,11000,-16.34212,2.25164,0.17630,-16.88340,1.67732,0.17613,-16.69054,2.21549,0.17652,-16.45238,1.60210,0.17608
110,11100,-16.65294,1.88371,0.17530,-16.92666,1.86181,0.17534,-16.64664,2.04088,0.17477,-16.49523,1.70469,0.17472
111,11200,-16.71433,1.66634,0.17758,-17.15682,1.48666,0.17603,-16.70920,1.79046,0.17631,-16.53082,1.59210,0.17647
112,11300,-16.67505,1.72534,0.17758,-17.15585,1.69989,0.17452,-16.78017,1.70398,0.17511,-16.56149,1.54228,0.17565
113,11400,-16.73715,1.53928,0.17599,-17.23484,1.53473,0.17530,-16.75130,1.73789,0.17398,-16.69088,1.64907,0.17442
114,11500,-16.89068,1.39461,0.17513,-17.28481,1.76186,0.17458,-16.75551,1.62847,0.17630,-16.63012,2.21874,0.17703
115,11600,-16.85159,1.67046,0.17640,-17.13492,1.83423,0.17572,-16.89631,1.61775,0.17560,-16.82717,1.66532,0.17692
116,11700,-16.90538,1.41776,0.17617,-17.61538,1.78034,0.17433,-16.92007,1.62538,0.17511,-16.86757,1.46599,0.17496
117,11800,-16.94737,1.75095,0.17660,-17.45067,1.48874,0.17595,-16.90722,1.54273,0.17603,-16.92330,1.46741,0.17533
118,11900,-17.02479,1.36500,0.17542,-17.42453,1.80219,0.17559,-16.93319,1.40674,0.17368,-16.83868,1.80077,0.17709
119,12000,-16.93121,1.57133,0.17426,-17.50187,1.41463,0.17518,-16.99805,1.74851,0.17550,-16.95572,1.47510,0.17494
120,12100,-16.96867,1.71421,0.17559,-17.51998,1.90914,0.17438,-17.05196,1.81028,0.17477,-16.97750,1.69042,0.17424
121,12200,-17.12829,1.70853,0.17441,-17.56674,1.39573,0.17354,-17.06492,1.76005,0.17319,-17.18168,1.71566,0.17668
122,12300,-17.09543,1.81827,0.17512,-17.51251,1.58359,0.17591,-17.07382,1.67960,0.17517,-16.94692,1.69769,0.17547
123,12400,-17.10510,1.83518,0.17498,-17.70589,1.79603,0.17569,-17.26064,1.41237,0.17262,-17.19260,1.50003,0.17427
124,12500,-17.10566,1.49005,0.17499,-17.46668,1.59863,0.17452,-17.21467,1.41137,0.17676,-17.18772,1.53754,0.17366
125,12600,-17.20552,1.61290,0.17504,-17.53246,1.74959,0.17361,-17.13987,1.50016,0.17481,-17.14035,1.79279,0.17427
126,12700,-17.16482,1.72571,0.17326,-17.65452,1.64252,0.17350,-17.17246,1.29438,0.17418,-17.12555,1.80715,0.17298
127,12800,-17.30638,1.51605,0.17354,-17.69135,1.73717,0.17400,-17.23381,1.41763,0.17427,-17.20978,1.50048,0.17450
128,12900,-17.12797,1.60432,0.17384,-17.73515,1.84350,0.17410,-17.27728,1.67115,0.17463,-17.10415,1.69815,0.17354
129,13000,-17.47032,1.98996,0.17600,-17.72145,1.54858,0.17361,-17.20388,1.64570,0.17288,-17.28839,1.48356,0.17443
130,13100,-17.15838,1.49320,0.17295,-17.77835,1.68470,0.17293,-17.13214,1.85266,0.17382,-17.23075,1.76456,0.17339
131,13200,-17.27478,1.71503,0.17206,-17.66940,1.72319,0.17440,-17.06355,2.01932,0.17298,-17.31924,1.54247,0.17346
132,13300,-17.27854,1.72982,0.17541,-17.75657,1.45674,0.17420,-17.11963,1.33080,0.17208,-17.28516,1.51149,0.17177
133,13400,-17.23964,1.66125,0.17367,-17.63022,1.85065,0.17416,-17.26185,1.75302,0.17426,-17.35404,1.44174,0.17380
134,13500,-17.31215,1.64308,0.17317,-17.74645,1.72978,0.17334,-17.19428,1.22980,0.17430,-17.36384,1.50559,0.17430
135,13600,-17.38286,1.88670,0.17454,-17.69118,1.61265,0.17233,-17.27500,1.66390,0.17374,-17.33630,1.55451,0.17409
136,13700,-17.28709,1.75030,0.17554,-17.68128,1.72271,0.17427,-17.13184,1.76476,0.17394,-17.37966,1.62288,0.17442
137,13800,-17.44864,1.78605,0.17347,-17.58974,1.58911,0.17317,-17.17760,1.69895,0.17424,-17.44659,1.54910,0.17525
138,13900,-17.26367,1.72487,0.17487,-17.67654,1.61749,0.17544,-17.21600,1.50873,0.17398,-17.47128,1.61810,0.17433
139,14000,-17.40170,1.64572,0.17378,-17.57688,1.88230,0.17263,-17.21842,1.92055,0.17252,-17.47132,1.55094,0.17439
140,14100,-17.32374,1.95698,0.17496,-17.67718,1.65230,0.17468,-17.35239,1.51362,0.17439,-17.42660,1.62041,0.17368
141,14200,-17.51241,1.97196,0.17656,-17.52962,1.62423,0.17322,-17.29754,1.44189,0.17509,-17.54649,1.64878,0.17643
142,14300,-17.34445,1.63279,0.17549,-17.72257,1.48633,0.17479,-17.23667,1.54216,0.17540,-17.67788,2.05361,0.17373
143,14400,-17.49015,1.59904,0.17543,-17.67970,1.50232,0.17426,-17.29466,1.51640,0.17550,-17.55969,1.59347,0.17429
144,14500,-17.46488,1.65801,0.17408,-17.82629,1.80031,0.17627,-17.42353,1.34357,0.17715,-17.58791,1.49330,0.17489
145,14600,-17.47578,1.87763,0.17389,-17.72116,1.52213,0.17630,-17.32930,1.52647,0.17578,-17.64504,1.56444,0.17608
146,14700,-17.46773,2.05616,0.17546,-17.80667,1.83028,0.17574,-17.35472,1.49615,0.17616,-17.83209,1.83076,0.17398
147,14800,-17.67059,1.78389,0.17765,-17.89011,1.91834,0.17756,-17.44876,1.67465,0.17387,-17.78874,1.77438,0.17488
148,14900,-17.52030,2.14666,0.17462,-17.80484,2.04484,0.17559,-17.35910,1.93190,0.17559,-17.71353,1.70693,0.17607
149,15000,-17.57501,1.60417,0.17647,-17.93823,1.59494,0.17663,-17.31044,1.83115,0.17656,-17.74186,1.69475,0.17523
150,15100,-17.60184,1.93752,0.17666,-17.94413,1.93052,0.17623,-17.40907,1.62629,0.17620,-17.76858,1.80462,0.17628
151,15200,-17.54850,1.89673,0.17603,-18.04417,1.49098,0.17681,-17.34746,1.71807,0.17448,-17.78859,1.64113,0.17399
152,15300,-17.67479,1.63556,0.17658,-17.97224,1.45075,0.17709,-17.43770,1.61381,0.17711,-17.74438,1.76038,0.17737
153,15400,-17.66561,1.56148,0.17732,-17.95917,1.58726,0.17654,-17.52561,1.60212,0.17560,-17.80799,1.42464,0.17812
154,15500,-17.69050,1.72440,0.17581,-18.11986,1.63798,0.17550,-17.54718,1.70074,0.17541,-17.82046,1.45471,0.17449
155,15600,-17.67108,1.84296,0.17596,-18.05668,1.58574,0.17661,-17.51250,1.68978,0.17621,-17.93723,1.63141,0.17599
156,15700,-17.72658,1.68614,0.17768,-18.26868,1.81574,0.17674,-17.55211,2.05175,0.17666,-17.91067,1.57767,0.17582
157,15800,-17.68578,1.56325,0.17508,-18.22133,1.61337,0.17720,-17.76643,1.99245,0.17615,-17.95174,1.88920,0.17728
158,15900,-17.83858,1.42311,0.17545,-18.18157,1.87797,0.17683,-17.67974,1.48593,0.17589,-17.95016,1.60724,0.17814
159,16000,-17.96922,1.68279,0.17650,-18.29244,2.04934,0.17722,-17.92284,2.16078,0.17785,-18.05254,1.88977,0.17680
160,16100,-18.04722,1.76464,0.17762,-18.27067,1.85221,0.17575,-17.70176,1.75160,0.17667,-17.91518,1.61453,0.17736
161,16200,-18.18981,1.99319,0.17655,-18.36058,1.63142,0.17638,-17.86478,2.03026,0.17701,-17.87120,1.60254,0.17605
162,16300,-17.95641,1.75594,0.17738,-18.34001,1.76990,0.17688,-17.90373,1.83118,0.17512,-17.93657,1.54100,0.17637
163,16400,-18.08679,1.64579,0.17741,-18.37270,1.81391,0.17482,-17.91552,2.02188,0.17815,-17.95442,1.77030,0.17712
164,16500,-18.02801,1.62244,0.17669,-18.15712,1.61912,0.17656,-17.81972,1.48614,0.17640,-17.88270,1.46597,0.17585
165,16600,-18.11862,1.90488,0.17663,-18.07063,1.97721,0.17556,-18.01605,1.87002,0.17628,-17.83096,1.66620,0.17536
166,16700,-18.11342,1.46873,0.17675,-18.16773,1.73662,0.17832,-17.87156,1.58362,0.17790,-18.12278,1.72076,0.17678
167,16800,-18.20822,1.59690,0.17695,-18.31556,2.08489,0.17625,-17.92023,1.39804,0.17650,-18.05218,1.72548,0.17706
168,16900,-18.22007,1.85900,0.17680,-18.23124,1.52837,0.17715,-17.86923,2.09318,0.17637,-18.04737,1.52199,0.17745
169,17000,-18.28050,1.59494,0.17679,-18.24072,1.87344,0.17820,-18.02455,2.05211,0.17881,-18.05899,1.54706,0.17734
170,17100,-18.24667,1.59504,0.17580,-18.24332,1.59302,0.17661,-17.84860,2.06950,0.17769,-17.98079,1.67127,0.17673
171,17200,-18.22788,2.30322,0.17640,-18.34716,1.53421,0.17631,-18.03507,1.81771,0.17740,-18.12463,1.73105,0.17810
172,17300,-18.35543,1.69405,0.17689,-18.41091,1.42721,0.17849,-18.00666,1.75115,0.17772,-18.16058,1.68161,0.17778
173,17400,-18.20416,1.85566,0.17541,-18.38270,1.66675,0.17730,-17.96820,1.65779,0.17636,-18.13034,1.63609,0.17653
174,17500,-18.32902,2.02487,0.17705,-18.33058,1.50550,0.17650,-18.00379,1.71166,0.17576,-18.17336,1.62743,0.17542
175,17600,-18.28591,1.92424,0.17820,-18.35955,1.78145,0.17786,-18.13620,1.56711,0.17668,-18.18674,1.55828,0.17668
176,17700,-18.38820,1.63708,0.17716,-18.43103,1.84024,0.17691,-18.14908,1.77104,0.17570,-18.22498,1.70557,0.17631
177,17800,-18.50240,1.54389,0.17841,-18.47980,1.64172,0.17842,-18.14850,2.28315,0.17685,-18.14986,1.67854,0.17739
178,17900,-18.45418,1.43868,0.17812,-18.50294,1.73548,0.17733,-18.10276,1.87342,0.17596,-18.22939,1.73278,0.17584
179,18000,-18.48599,1.47850,0.17758,-18.51937,2.06128,0.17892,-18.07619,1.53252,0.17620,-18.25514,1.65907,0.17486
180,18100,-18.58168,1.82417,0.17875,-18.50120,1.63373,0.17653,-18.15221,1.95264,0.17819,-18.21254,1.80248,0.17727
181,18200,-18.50522,2.18031,0.17961,-18.46624,1.84970,0.17849,-18.29054,1.60047,0.17661,-18.33077,1.57003,0.17712
182,18300,-18.67339,1.48622,0.17845,-18.56910,1.73417,0.17717,-18.31551,1.68838,0.17893,-18.46335,1.55601,0.17780
183,18400,-18.60169,1.84852,0.17793,-18.57493,1.60645,0.17871,-18.29501,1.74609,0.17741,-18.53463,1.73739,0.17760
184,18500,-18.72149,1.63357,0.17830,-18.53576,1.68687,0.17921,-18.29245,1.76687,0.17779,-18.61055,1.57853,0.17823
185,18600,-18.67911,1.81958,0.17891,-18.65802,1.83781,0.17858,-18.56220,1.85384,0.17871,-18.54738,1.78331,0.17851
186,18700,-18.78766,1.81597,0.17917,-18.75180,1.74128,0.17901,-18.45855,1.76668,0.17819,-18.67189,1.77361,0.17657
187,18800,-18.67498,1.99274,0.17986,-18.78381,1.55689,0.18016,-18.47724,1.99140,0.17876,-18.77221,1.66292,0.17862
188,18900,-18.84530,2.12178,0.17873,-18.79055,2.03395,0.17971,-18.60752,1.80701,0.17801,-18.88803,1.84706,0.17804
189,19000,-18.95259,1.93237,0.17963,-18.82535,1.90068,0.17872,-18.68682,1.72448,0.18078,-18.85898,1.62354,0.17777
190,19100,-19.03741,1.63904,0.18027,-18.74797,1.63664,0.17712,-18.68366,1.74930,0.17981,-18.80431,1.65680,0.17827
191,19200,-19.09166,1.51773,0.18057,-18.87103,1.64652,0.17954,-18.64663,1.52492,0.17853,-18.80787,1.74269,0.18144
192,19300,-19.16436,1.69131,0.18039,-19.00420,1.77111,0.17800,-18.83981,1.76924,0.17974,-19.08322,1.52753,0.17837
193,19400,-19.10259,1.97832,0.18018,-18.87300,1.45017,0.17938,-18.78982,1.42978,0.17932,-19.11421,1.69227,0.17909
194,19500,-19.29815,1.96786,0.17927,-18.87308,1.94319,0.17897,-18.75066,1.58791,0.18141,-19.15731,2.21360,0.17764
195,19600,-19.32205,1.89302,0.17767,-19.20580,2.31676,0.17827,-18.89190,1.48257,0.17974,-19.09768,1.76698,0.17966
196,19700,-19.33813,1.69347,0.17845,-18.93512,2.12262,0.17983,-18.96782,1.65522,0.17893,-19.23836,1.88500,0.17984
197,19800,-19.35575,1.56723,0.17977,-18.95327,1.74166,0.17765,-18.87588,1.51363,0.18022,-19.39012,1.65129,0.17886
198,19900,-19.43491,1.54389,0.17752,-19.02191,1.61545,0.17888,-18.85042,1.60928,0.17883,-19.27926,1.64722,0.17933
