iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,4_maddpg_actor_loss,4_maddpg_critic_loss
108,10900,-0.32052,1.02861,-0.46186,1.03998,-0.52667,1.12943,-0.24567,1.01166
109,11000,-0.33473,1.10880,-0.49647,1.10982,-0.52500,1.09913,-0.26019,1.04914
110,11100,-0.31782,1.12066,-0.52064,1.11597,-0.54281,1.10399,-0.24653,1.08650
111,11200,-0.32058,1.07987,-0.50495,1.16495,-0.54544,1.15062,-0.22260,1.05646
112,11300,-0.30857,1.00778,-0.49494,1.13114,-0.54623,1.06114,-0.22838,1.05454
113,11400,-0.33239,1.10804,-0.50147,1.05964,-0.55972,1.14340,-0.20928,1.02934
114,11500,-0.32377,1.09693,-0.50266,1.17433,-0.57276,1.15166,-0.22433,1.07563
115,11600,-0.33451,1.19340,-0.50645,1.14375,-0.54074,1.10237,-0.20800,1.05988
116,11700,-0.31853,1.10783,-0.51801,1.19611,-0.52956,1.08856,-0.21639,1.04592
117,11800,-0.31339,1.12202,-0.47383,1.14016,-0.53595,1.05024,-0.21273,1.02597
118,11900,-0.31323,1.11365,-0.51486,1.13456,-0.58044,1.11455,-0.23347,1.02945
119,12000,-0.31796,1.09789,-0.50915,1.08073,-0.56563,1.15571,-0.20005,1.05371
120,12100,-0.30535,1.06494,-0.54944,1.17342,-0.56303,1.05128,-0.19867,1.07976
121,12200,-0.29023,1.06230,-0.51835,1.14303,-0.57413,1.12800,-0.20286,1.07487
122,12300,-0.32652,1.08787,-0.50968,1.08754,-0.57275,1.13445,-0.18092,1.13162
123,12400,-0.29978,1.14175,-0.51875,1.17353,-0.55152,1.15742,-0.21183,1.04373
124,12500,-0.29374,1.05593,-0.53007,1.16208,-0.57221,1.14153,-0.20952,1.08037
125,12600,-0.34321,1.17792,-0.51102,1.18042,-0.55594,1.10523,-0.22019,1.05162
126,12700,-0.32001,1.08990,-0.51343,1.10181,-0.55523,1.15768,-0.22085,1.08030
127,12800,-0.30950,1.05596,-0.52554,1.15452,-0.54485,1.15661,-0.20085,1.07232
128,12900,-0.32618,1.13339,-0.55181,1.19689,-0.56005,1.06314,-0.19130,1.11754
129,13000,-0.30442,1.04581,-0.52035,1.17920,-0.57139,1.18748,-0.20362,1.05950
130,13100,-0.30063,1.12201,-0.51708,1.10433,-0.54650,1.15153,-0.22146,1.05171
131,13200,-0.29954,1.11812,-0.49170,1.13320,-0.56734,1.15599,-0.23562,1.07410
132,13300,-0.28354,1.15690,-0.45719,1.19162,-0.57864,1.15633,-0.24188,1.05235
133,13400,-0.32322,1.11594,-0.49356,1.10672,-0.55013,1.13957,-0.20531,1.11622
134,13500,-0.31109,1.10050,-0.46349,1.08737,-0.53408,1.12120,-0.23110,1.10237
135,13600,-0.31547,1.02406,-0.52209,1.15460,-0.55809,1.14328,-0.20147,1.12893
136,13700,-0.25437,1.05954,-0.46519,1.10674,-0.54005,1.16553,-0.21846,1.13213
137,13800,-0.27640,1.10470,-0.48686,1.16111,-0.53973,1.14893,-0.20917,1.12303
138,13900,-0.25939,1.09952,-0.44977,1.09942,-0.52258,1.08631,-0.21619,1.17034
139,14000,-0.26382,1.05738,-0.47250,1.22450,-0.51898,1.14264,-0.20645,1.15085
140,14100,-0.26112,1.10949,-0.44781,1.22908,-0.49800,1.11554,-0.23582,1.06229
141,14200,-0.26885,1.09947,-0.43149,1.12470,-0.49479,1.07524,-0.23051,1.18660
142,14300,-0.25861,1.09182,-0.39432,1.11710,-0.52810,1.11073,-0.20214,1.17452
143,14400,-0.29032,1.11533,-0.39761,1.14146,-0.51942,1.17312,-0.23667,1.15465
144,14500,-0.27146,1.11331,-0.42452,1.11874,-0.51445,1.13155,-0.21861,1.17135
145,14600,-0.24673,1.12823,-0.41036,1.17915,-0.49054,1.19157,-0.25145,1.15791
146,14700,-0.20810,1.14835,-0.38696,1.12310,-0.50884,1.18078,-0.24175,1.17596
147,14800,-0.28081,1.21266,-0.38265,1.12151,-0.50262,1.16417,-0.25585,1.20393
148,14900,-0.26682,1.21352,-0.40244,1.19954,-0.49359,1.13621,-0.27240,1.15485
149,15000,-0.27560,1.18175,-0.41010,1.20446,-0.53093,1.14584,-0.29945,1.14393
150,15100,-0.28177,1.19208,-0.36447,1.09986,-0.52182,1.18257,-0.30733,1.18270
151,15200,-0.25049,1.26548,-0.36284,1.18439,-0.48477,1.20441,-0.26953,1.14986
152,15300,-0.27158,1.27302,-0.36017,1.10026,-0.53046,1.25950,-0.26159,1.17852
153,15400,-0.30290,1.32636,-0.34663,1.12295,-0.55376,1.27214,-0.28237,1.19398
154,15500,-0.35051,1.34831,-0.33810,1.14580,-0.59319,1.36226,-0.28420,1.16402
155,15600,-0.36824,1.38676,-0.35777,1.19999,-0.58092,1.33898,-0.26618,1.18834
156,15700,-0.37783,1.32014,-0.36482,1.24521,-0.60649,1.41201,-0.27864,1.24891
157,15800,-0.39323,1.34211,-0.31085,1.21291,-0.59816,1.36510,-0.29206,1.19303
158,15900,-0.41360,1.40204,-0.29494,1.16279,-0.60414,1.31991,-0.27604,1.18402
159,16000,-0.45904,1.48560,-0.35036,1.15496,-0.63484,1.29877,-0.28113,1.23826
160,16100,-0.44460,1.46851,-0.30274,1.21578,-0.60356,1.34566,-0.32534,1.18099
161,16200,-0.42522,1.37610,-0.28119,1.18118,-0.56417,1.33853,-0.32323,1.23086
162,16300,-0.47079,1.41787,-0.33580,1.29579,-0.63639,1.37672,-0.29426,1.22487
163,16400,-0.62772,1.46763,-0.27784,1.18182,-0.64517,1.37794,-0.28041,1.27482
164,16500,-0.58083,1.45707,-0.34320,1.24538,-0.68481,1.36815,-0.31240,1.29658
165,16600,-0.56217,1.43371,-0.27758,1.15739,-0.65784,1.38940,-0.31172,1.26273
166,16700,-0.61232,1.51059,-0.33360,1.26201,-0.68746,1.39068,-0.33736,1.32309
167,16800,-0.61909,1.56410,-0.35199,1.36671,-0.73059,1.42621,-0.28284,1.29240
168,16900,-0.63650,1.45428,-0.35552,1.32257,-0.74001,1.40350,-0.31464,1.28604
169,17000,-0.61292,1.56942,-0.32989,1.30825,-0.74852,1.40579,-0.33095,1.27851
170,17100,-0.67359,1.61245,-0.35020,1.36780,-0.73988,1.61396,-0.29566,1.33245
171,17200,-0.65739,1.59000,-0.33483,1.39844,-0.73807,1.49824,-0.28049,1.26957
172,17300,-0.69870,1.47622,-0.30907,1.35428,-0.72982,1.53662,-0.30836,1.28263
173,17400,-0.69311,1.64892,-0.34652,1.41237,-0.73447,1.55661,-0.31478,1.34174
174,17500,-0.76367,1.75384,-0.34441,1.43747,-0.77154,1.57710,-0.29442,1.32374
175,17600,-0.77538,1.51234,-0.32327,1.40882,-0.76984,1.41354,-0.30101,1.27964
176,17700,-0.73398,1.57870,-0.34700,1.41494,-0.76552,1.51448,-0.29023,1.25426
177,17800,-0.74422,1.61083,-0.35226,1.36722,-0.81366,1.49104,-0.34456,1.21386
178,17900,-0.75251,1.52135,-0.38499,1.35875,-0.79428,1.40976,-0.27805,1.29903
179,18000,-0.74756,1.65829,-0.36576,1.41142,-0.83312,1.50249,-0.34152,1.27870
180,18100,-0.91298,1.58609,-0.36672,1.37020,-0.89813,1.67363,-0.27891,1.28113
181,18200,-0.82898,1.47556,-0.37177,1.44529,-0.81485,1.42504,-0.25796,1.27319
182,18300,-0.92390,1.53553,-0.42982,1.50829,-0.91592,1.52507,-0.29221,1.29441
183,18400,-0.93348,1.61426,-0.43853,1.40453,-0.85286,1.49063,-0.20465,1.38095
184,18500,-0.96887,1.59756,-0.36507,1.34923,-0.88222,1.47882,-0.18044,1.33386
185,18600,-0.99828,1.59745,-0.42312,1.43393,-0.89843,1.53074,-0.21212,1.37734
186,18700,-0.95566,1.70272,-0.40902,1.42376,-0.93165,1.52150,-0.20400,1.34693
187,18800,-0.95235,1.60687,-0.42678,1.31704,-0.95553,1.60597,-0.16624,1.37360
188,18900,-1.01639,1.48918,-0.46074,1.37954,-1.01724,1.56497,-0.17469,1.38415
189,19000,-1.04117,1.56159,-0.48366,1.48133,-0.98323,1.55054,-0.19243,1.30676
190,19100,-1.05311,1.56176,-0.45139,1.47886,-1.06238,1.56477,-0.16119,1.31052
191,19200,-1.11111,1.56315,-0.47249,1.37853,-0.95129,1.40529,-0.14014,1.38943
192,19300,-1.11422,1.52238,-0.43998,1.42770,-1.01894,1.45471,-0.14117,1.35045
193,19400,-1.14622,1.61774,-0.42610,1.47097,-0.98742,1.50903,-0.17068,1.30511
194,19500,-1.09844,1.60605,-0.41450,1.37368,-1.01022,1.42297,-0.15078,1.30764
195,19600,-1.18726,1.60519,-0.42679,1.37973,-1.01169,1.51517,-0.13991,1.37480
196,19700,-1.19702,1.53738,-0.43963,1.32307,-1.04430,1.45859,-0.13625,1.31617
197,19800,-1.19892,1.53688,-0.42038,1.34406,-1.02696,1.46556,-0.15222,1.27022
198,19900,-1.23608,1.57887,-0.47205,1.40043,-0.98471,1.48900,-0.08811,1.40660
199,20000,-1.26298,1.62262,-0.41111,1.36741,-0.98167,1.53306,-0.09395,1.38617
200,20100,-1.26227,1.65269,-0.42863,1.30416,-0.99728,1.48666,-0.07670,1.35711
201,20200,-1.24663,1.66468,-0.45354,1.35109,-0.95284,1.43947,-0.06125,1.36042
202,20300,-1.29188,1.67247,-0.46812,1.39848,-0.92482,1.39578,-0.09879,1.32537
203,20400,-1.27656,1.72412,-0.44347,1.37624,-0.99256,1.60105,-0.05118,1.34777
204,20500,-1.32352,1.66666,-0.43830,1.44656,-0.94117,1.43189,-0.03903,1.40524
205,20600,-1.22266,1.78523,-0.46036,1.48959,-0.94117,1.39271,-0.02872,1.37752
206,20700,-1.28658,1.80274,-0.49235,1.48723,-0.95034,1.44112,-0.02549,1.46587
207,20800,-1.33402,1.68301,-0.52202,1.64341,-0.92777,1.39401,0.00528,1.37775
208,20900,-1.35787,1.73291,-0.55747,1.67727,-0.89968,1.42942,-0.00036,1.46835
209,21000,-1.22883,1.78699,-0.53703,1.54706,-0.96068,1.54151,0.03608,1.46297
210,21100,-1.26556,1.65153,-0.50680,1.52694,-0.92290,1.44471,0.09621,1.48365
211,21200,-1.26449,1.73250,-0.49000,1.57976,-0.91015,1.40542,0.10040,1.50489
212,21300,-1.27803,1.63291,-0.50417,1.55444,-1.00771,1.53353,0.11267,1.44856
213,21400,-1.28890,1.71450,-0.53017,1.71042,-0.89740,1.49905,0.14533,1.50087
214,21500,-1.23867,1.67660,-0.51831,1.67373,-0.88936,1.40418,0.14097,1.51830
215,21600,-1.35154,1.66262,-0.56131,1.55511,-0.88442,1.39616,0.15969,1.45684
216,21700,-1.29349,1.62744,-0.51600,1.57449,-0.84378,1.43700,0.18996,1.53836
217,21800,-1.32838,1.66026,-0.56762,1.60139,-0.89366,1.46061,0.18141,1.53289
218,21900,-1.29623,1.65717,-0.54059,1.66010,-0.87512,1.44078,0.22400,1.49582
219,22000,-1.31474,1.55414,-0.59253,1.65471,-0.86434,1.49543,0.21910,1.49374
220,22100,-1.35010,1.72285,-0.56147,1.50675,-0.81684,1.34812,0.35667,1.55558
221,22200,-1.29989,1.60995,-0.56623,1.62736,-0.81915,1.40178,0.32125,1.52303
222,22300,-1.33893,1.60589,-0.59365,1.69361,-0.82760,1.38618,0.35247,1.62454
223,22400,-1.40504,1.64936,-0.66793,1.81329,-0.80413,1.49928,0.37255,1.65206
224,22500,-1.32171,1.57652,-0.60891,1.79159,-0.81162,1.54425,0.38618,1.66369
225,22600,-1.36758,1.70927,-0.69807,1.77442,-0.78522,1.52221,0.44210,1.67895
226,22700,-1.37659,1.71181,-0.67093,1.91409,-0.85033,1.55980,0.46995,1.70136
227,22800,-1.32728,1.62257,-0.65997,1.80886,-0.81375,1.54661,0.48381,1.63428
228,22900,-1.32202,1.66168,-0.69197,1.77503,-0.74027,1.52142,0.43197,1.64963
229,23000,-1.30655,1.68291,-0.68118,1.88161,-0.69740,1.50101,0.39189,1.68183
230,23100,-1.30523,1.63970,-0.66639,1.71610,-0.70515,1.43297,0.49594,1.68159
231,23200,-1.26549,1.74286,-0.69613,1.83267,-0.75906,1.47150,0.50652,1.74607
232,23300,-1.24345,1.61084,-0.67397,1.75824,-0.62559,1.50102,0.55610,1.70118
233,23400,-1.21948,1.61383,-0.64548,1.76411,-0.59599,1.52683,0.53889,1.61077
234,23500,-1.22629,1.56764,-0.66682,1.90123,-0.66996,1.54418,0.57071,1.63785
235,23600,-1.16219,1.56346,-0.64075,1.73409,-0.51808,1.51888,0.56630,1.67509
236,23700,-1.17002,1.60122,-0.68157,1.76525,-0.59423,1.41678,0.61449,1.65003
237,23800,-1.15163,1.50139,-0.67647,1.70141,-0.53928,1.45619,0.56489,1.63617
238,23900,-1.22115,1.62307,-0.66694,1.72141,-0.58121,1.56682,0.60646,1.66250
239,24000,-1.18943,1.51990,-0.69247,1.75386,-0.53226,1.45306,0.66957,1.79461
240,24100,-1.13926,1.57788,-0.69234,1.77867,-0.49083,1.40057,0.62556,1.62671
241,24200,-1.11174,1.49504,-0.68091,1.68759,-0.50035,1.42874,0.63568,1.61341
242,24300,-1.07368,1.57797,-0.71973,1.71801,-0.51903,1.45355,0.69198,1.63405
243,24400,-1.06691,1.50043,-0.67476,1.75620,-0.43654,1.38593,0.70894,1.67864
244,24500,-1.06880,1.55987,-0.71002,1.64103,-0.49270,1.38380,0.70110,1.69322
245,24600,-1.01185,1.42473,-0.61026,1.61395,-0.40376,1.35400,0.71163,1.69287
246,24700,-1.00753,1.53263,-0.58740,1.60293,-0.43409,1.41140,0.69087,1.67089
247,24800,-0.97123,1.50156,-0.69851,1.55254,-0.43416,1.46065,0.69852,1.69475
248,24900,-0.97942,1.51506,-0.66671,1.65048,-0.41134,1.37155,0.66743,1.57816
