iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_count_value,2_maddpg_actor_loss,2_maddpg_critic_loss,2_count_value
157,15800,-10.57183,0.82926,0.13077,-10.84136,0.68483,0.13083
158,15900,-10.58644,0.70201,0.12897,-10.85820,0.62913,0.12967
159,16000,-10.58887,0.73664,0.13015,-10.79692,0.67693,0.12939
160,16100,-10.41714,0.71674,0.12916,-10.70630,0.67440,0.12830
161,16200,-10.45553,0.86654,0.13061,-10.71617,0.65856,0.12937
162,16300,-10.38388,0.67713,0.12891,-10.66149,0.67440,0.12926
163,16400,-10.29500,0.71983,0.12808,-10.71180,0.66273,0.12891
164,16500,-10.28303,0.67533,0.12631,-10.68431,0.68376,0.12837
165,16600,-10.43932,0.64100,0.12884,-10.57300,0.73171,0.12830
166,16700,-10.29166,0.65595,0.12883,-10.61504,0.63967,0.12885
167,16800,-10.29137,0.70469,0.12613,-10.58939,0.71925,0.12712
168,16900,-10.18787,0.67909,0.12803,-10.55168,0.62593,0.12706
169,17000,-10.19841,0.80558,0.12891,-10.43365,0.66123,0.12568
170,17100,-10.19820,0.71501,0.12680,-10.39651,0.64381,0.12631
171,17200,-10.18511,0.70505,0.12582,-10.31235,0.65423,0.12553
172,17300,-10.09515,0.73967,0.12661,-10.45760,0.71996,0.12762
173,17400,-10.21947,0.74400,0.12682,-10.52496,0.74313,0.12558
174,17500,-10.19283,0.73028,0.13012,-10.61276,0.70390,0.12969
175,17600,-10.27775,0.74753,0.13008,-10.80366,0.71177,0.12873
176,17700,-10.41529,0.73616,0.13241,-10.84768,0.74465,0.13170
177,17800,-10.49377,0.70994,0.13134,-10.77875,0.73494,0.13154
178,17900,-10.52725,0.73493,0.13282,-11.00506,0.67270,0.12981
179,18000,-10.66226,0.74678,0.13271,-11.17939,0.74725,0.13357
180,18100,-10.77134,0.85580,0.13493,-11.30912,0.73867,0.13453
181,18200,-10.86714,0.87560,0.13352,-11.39889,0.79333,0.13378
182,18300,-11.00826,0.81266,0.13646,-11.58191,0.77571,0.13568
183,18400,-11.22547,0.78502,0.13636,-11.65525,0.73940,0.13459
184,18500,-11.24670,0.78390,0.13788,-11.82083,0.74485,0.13783
185,18600,-11.37198,0.77961,0.13696,-12.03900,0.74415,0.13904
186,18700,-11.52532,0.81640,0.13794,-12.33300,0.77140,0.13937
187,18800,-11.74285,0.86727,0.14072,-12.48488,0.81803,0.13775
188,18900,-11.85596,0.85718,0.14060,-12.56121,0.84972,0.14154
189,19000,-12.07349,0.75781,0.14104,-12.85106,0.80818,0.14180
190,19100,-12.30754,0.79057,0.14420,-13.05362,0.73923,0.14318
191,19200,-12.56711,0.83393,0.14527,-13.07994,0.77909,0.14262
192,19300,-12.81156,0.81326,0.14399,-13.34641,0.77453,0.14349
193,19400,-12.88080,0.83548,0.14283,-13.52048,0.83444,0.14562
194,19500,-13.00429,0.86158,0.14392,-13.67861,0.71281,0.14500
195,19600,-13.14930,0.78836,0.14510,-13.65432,0.75956,0.14416
196,19700,-13.44531,0.79358,0.14515,-13.76844,0.79148,0.14469
197,19800,-13.49652,0.92428,0.14599,-13.93714,0.93697,0.14372
198,19900,-13.60184,0.83178,0.14564,-14.04180,0.78604,0.14738
199,20000,-13.73457,0.85499,0.14694,-14.11400,0.78795,0.14867
200,20100,-13.77904,0.80822,0.14903,-14.15193,0.77696,0.14702
201,20200,-13.89832,0.80224,0.14813,-14.32655,0.84846,0.14796
202,20300,-13.98671,0.81609,0.14810,-14.47105,0.77348,0.14829
203,20400,-14.01770,0.85592,0.14760,-14.42209,0.74822,0.14692
204,20500,-14.25138,0.77193,0.14870,-14.47645,0.77980,0.14817
205,20600,-14.35008,0.91892,0.14781,-14.59856,0.73233,0.14908
206,20700,-14.33910,0.82419,0.14943,-14.61071,0.87350,0.14877
207,20800,-14.29732,0.83826,0.14854,-14.64488,0.79453,0.14680
208,20900,-14.40133,0.85983,0.15185,-14.72184,0.83977,0.15074
209,21000,-14.57783,0.83936,0.14986,-14.72293,0.81020,0.14916
210,21100,-14.61829,0.83765,0.15100,-14.83359,0.80610,0.14831
211,21200,-14.51000,0.96230,0.14987,-14.88141,0.74210,0.14801
212,21300,-14.62144,0.82024,0.14929,-14.78419,0.86354,0.14735
213,21400,-14.64911,0.86680,0.15106,-14.89237,0.81460,0.15075
214,21500,-14.74104,0.86227,0.14999,-14.86350,0.81214,0.14997
215,21600,-14.77109,0.85213,0.15149,-14.87408,0.81337,0.14999
216,21700,-14.78745,0.87009,0.14987,-14.90082,0.80864,0.14995
217,21800,-14.76763,0.85812,0.14961,-15.02076,0.83538,0.15022
218,21900,-14.81218,0.82956,0.14967,-15.02266,0.84624,0.14833
219,22000,-14.77054,0.86944,0.15060,-14.99700,0.79875,0.15028
220,22100,-14.79863,0.94014,0.14932,-15.02442,0.78702,0.14977
221,22200,-14.93587,0.87840,0.15045,-15.05347,0.83721,0.15091
222,22300,-14.86121,0.96761,0.15057,-14.97468,0.83828,0.15040
223,22400,-14.87113,0.83888,0.15070,-14.91724,0.77830,0.15022
224,22500,-14.88606,0.84331,0.15067,-15.02912,0.83161,0.15252
225,22600,-14.83311,0.94090,0.15233,-15.01410,0.80482,0.15259
226,22700,-14.90852,0.89782,0.15230,-15.00709,0.84062,0.14986
227,22800,-14.99214,0.86661,0.15288,-15.03458,0.80437,0.15014
228,22900,-14.89362,0.93475,0.15228,-14.94814,0.81827,0.15078
229,23000,-14.90902,0.91232,0.15236,-14.98532,0.84707,0.15136
230,23100,-14.99587,1.00589,0.15354,-14.93007,0.84863,0.15061
231,23200,-14.92591,1.02459,0.15133,-15.03175,0.84129,0.15231
232,23300,-15.00728,1.04544,0.15320,-15.01436,0.80622,0.15147
233,23400,-14.89888,1.01705,0.15225,-15.00488,0.83699,0.15209
234,23500,-14.90111,0.95357,0.15367,-14.99883,0.82866,0.15440
235,23600,-14.92858,0.90397,0.15308,-14.93206,0.79148,0.14927
236,23700,-14.89108,0.98253,0.15111,-14.94042,0.82021,0.15231
237,23800,-15.01359,0.86832,0.15228,-15.05410,0.83505,0.15229
238,23900,-14.91438,0.94067,0.15318,-15.02114,0.81908,0.15017
239,24000,-14.83987,0.98417,0.15118,-15.04454,0.82975,0.15331
240,24100,-14.92859,1.03093,0.15217,-14.93570,0.82987,0.15350
241,24200,-14.94499,0.99594,0.15365,-15.00345,0.89591,0.15362
242,24300,-14.94937,0.96353,0.15149,-15.01217,0.88393,0.15427
243,24400,-14.94680,1.04351,0.15224,-15.06998,0.86254,0.15182
244,24500,-14.89073,0.95982,0.15129,-14.96676,0.88886,0.15150
245,24600,-14.85062,0.92130,0.15137,-14.93877,0.87765,0.15070
246,24700,-14.78867,0.96908,0.15135,-15.01211,0.88954,0.15259
247,24800,-14.86584,0.96925,0.15097,-14.91839,0.89894,0.15374
248,24900,-14.84180,0.99381,0.15156,-14.98028,0.87237,0.15198
