iteration,episode,1_iql_loss,1_icm_forward_loss,1_icm_inverse_loss,2_iql_loss,2_icm_forward_loss,2_icm_inverse_loss
34,3500,0.99702,0.21401,1.09887,0.60315,0.25758,1.60635
35,3600,1.00375,0.20890,1.09876,0.61953,0.25163,1.60602
36,3700,1.00843,0.20395,1.09872,0.60568,0.24604,1.60635
37,3800,1.00579,0.19898,1.09852,0.63006,0.24069,1.60625
38,3900,0.99718,0.19401,1.09851,0.62496,0.23477,1.60578
39,4000,1.00707,0.18921,1.09816,0.62219,0.23045,1.60607
40,4100,0.99967,0.18460,1.09795,0.67348,0.22518,1.60561
41,4200,1.01116,0.17998,1.09778,0.68948,0.22038,1.60596
42,4300,1.04222,0.17549,1.09755,0.70240,0.21569,1.60608
43,4400,0.99057,0.17102,1.09741,0.66326,0.21100,1.60555
44,4500,1.02588,0.16664,1.09687,0.68689,0.20557,1.60580
45,4600,0.98885,0.16240,1.09697,0.62100,0.20186,1.60551
46,4700,1.00207,0.15828,1.09643,0.63324,0.19694,1.60510
47,4800,1.02324,0.15417,1.09621,0.71363,0.19240,1.60508
48,4900,0.98246,0.15014,1.09594,0.66229,0.18806,1.60540
49,5000,1.01858,0.14615,1.09575,0.67399,0.18395,1.60457
50,5100,1.00644,0.14235,1.09522,0.60605,0.17955,1.60503
51,5200,1.00737,0.13860,1.09493,0.66690,0.17567,1.60481
52,5300,1.03158,0.13493,1.09425,0.64816,0.17181,1.60493
53,5400,1.02766,0.13131,1.09429,0.65876,0.16816,1.60474
54,5500,1.02136,0.12776,1.09364,0.70732,0.16396,1.60410
55,5600,1.02423,0.12428,1.09354,0.65456,0.16067,1.60480
56,5700,1.00898,0.12097,1.09301,0.63682,0.15642,1.60416
57,5800,1.00331,0.11761,1.09277,0.65355,0.15271,1.60466
58,5900,0.97610,0.11437,1.09258,0.62067,0.14983,1.60437
59,6000,1.03814,0.11118,1.09201,0.63254,0.14632,1.60453
60,6100,1.01637,0.10798,1.09210,0.60838,0.14231,1.60399
61,6200,0.99084,0.10487,1.09154,0.65044,0.13951,1.60425
62,6300,0.97765,0.10173,1.09057,0.66413,0.13603,1.60389
63,6400,1.00781,0.09879,1.09009,0.64608,0.13266,1.60402
64,6500,1.01127,0.09581,1.09024,0.62967,0.12961,1.60358
65,6600,0.94872,0.09289,1.08920,0.65554,0.12629,1.60412
66,6700,1.01258,0.09016,1.08903,0.62693,0.12384,1.60362
67,6800,0.96769,0.08739,1.08819,0.66992,0.12096,1.60365
68,6900,0.97755,0.08473,1.08814,0.65588,0.11820,1.60363
69,7000,1.02723,0.08215,1.08733,0.65435,0.11497,1.60355
70,7100,1.02040,0.07962,1.08659,0.66388,0.11235,1.60342
71,7200,0.98191,0.07710,1.08658,0.61215,0.10963,1.60340
72,7300,1.03377,0.07468,1.08601,0.63543,0.10700,1.60331
73,7400,1.00752,0.07230,1.08575,0.62609,0.10430,1.60306
74,7500,1.02042,0.06998,1.08495,0.61661,0.10183,1.60311
75,7600,0.99599,0.06772,1.08458,0.62847,0.09934,1.60266
76,7700,0.98551,0.06549,1.08402,0.62678,0.09705,1.60341
77,7800,1.00189,0.06340,1.08319,0.63352,0.09458,1.60280
78,7900,1.01527,0.06131,1.08324,0.61342,0.09236,1.60236
79,8000,0.98329,0.05924,1.08242,0.59421,0.08965,1.60302
80,8100,1.00553,0.05725,1.08141,0.64553,0.08774,1.60271
81,8200,1.00673,0.05532,1.08119,0.61702,0.08563,1.60252
82,8300,1.01174,0.05346,1.08066,0.63410,0.08344,1.60217
83,8400,0.98760,0.05164,1.08038,0.61554,0.08131,1.60293
84,8500,0.98422,0.04980,1.07906,0.60767,0.07950,1.60261
85,8600,0.97437,0.04815,1.07811,0.61411,0.07755,1.60220
86,8700,0.99311,0.04641,1.07816,0.59529,0.07558,1.60208
87,8800,0.98357,0.04481,1.07707,0.66684,0.07376,1.60174
88,8900,1.03165,0.04326,1.07762,0.63435,0.07197,1.60261
89,9000,0.97505,0.04177,1.07761,0.62659,0.07035,1.60185
90,9100,1.01447,0.04024,1.07640,0.64423,0.06863,1.60207
91,9200,1.02192,0.03885,1.07510,0.66189,0.06671,1.60245
92,9300,1.01821,0.03746,1.07449,0.61139,0.06567,1.60193
93,9400,1.00413,0.03615,1.07343,0.71537,0.06426,1.60218
94,9500,1.00840,0.03487,1.07446,0.58447,0.06295,1.60197
95,9600,1.00177,0.03373,1.07258,0.62598,0.06158,1.60162
96,9700,0.99002,0.03247,1.07166,0.57510,0.06030,1.60158
97,9800,1.00481,0.03142,1.07135,0.62521,0.05911,1.60148
98,9900,1.00476,0.03044,1.07145,0.59794,0.05786,1.60147
99,10000,1.03790,0.02949,1.07086,0.58308,0.05652,1.60104
100,10100,0.99061,0.02855,1.06914,0.58620,0.05586,1.60157
101,10200,0.98989,0.02771,1.06948,0.58852,0.05473,1.60165
102,10300,1.04102,0.02681,1.06718,0.59551,0.05364,1.60147
103,10400,1.01705,0.02605,1.06802,0.60644,0.05257,1.60117
104,10500,1.04204,0.02526,1.06714,0.61296,0.05169,1.60104
105,10600,1.04010,0.02456,1.06663,0.57457,0.05093,1.60144
106,10700,1.00470,0.02386,1.06601,0.60004,0.05007,1.60067
107,10800,0.98842,0.02319,1.06555,0.57757,0.04906,1.60089
108,10900,1.01816,0.02256,1.06461,0.60247,0.04852,1.60070
109,11000,1.01829,0.02200,1.06361,0.58554,0.04769,1.60082
110,11100,0.99463,0.02140,1.06285,0.58452,0.04698,1.60068
111,11200,0.98441,0.02090,1.06298,0.58836,0.04626,1.60131
112,11300,1.03149,0.02033,1.06258,0.61711,0.04560,1.60094
113,11400,0.97708,0.01982,1.06130,0.57414,0.04488,1.60067
114,11500,0.99176,0.01934,1.06029,0.61107,0.04422,1.60045
115,11600,0.98572,0.01889,1.05997,0.61306,0.04361,1.60046
116,11700,0.99530,0.01846,1.05838,0.56986,0.04301,1.60066
117,11800,1.00308,0.01809,1.05719,0.60412,0.04247,1.60025
118,11900,0.97491,0.01768,1.05841,0.57913,0.04180,1.60052
119,12000,0.97675,0.01729,1.05682,0.58776,0.04153,1.60092
120,12100,0.96916,0.01692,1.05666,0.55229,0.04069,1.60047
121,12200,1.01764,0.01658,1.05630,0.57701,0.04024,1.60007
122,12300,0.99037,0.01622,1.05579,0.57290,0.03964,1.60037
123,12400,1.00325,0.01592,1.05258,0.60704,0.03922,1.59997
124,12500,0.99862,0.01565,1.05228,0.57071,0.03870,1.60014
125,12600,0.97342,0.01537,1.05289,0.60493,0.03833,1.60011
126,12700,0.95807,0.01511,1.05106,0.57635,0.03783,1.60024
127,12800,0.97704,0.01486,1.05096,0.58075,0.03744,1.59976
128,12900,1.03554,0.01457,1.04757,0.58822,0.03704,1.59975
129,13000,0.98859,0.01437,1.04878,0.59897,0.03655,1.59925
130,13100,1.02109,0.01413,1.04647,0.59311,0.03612,1.59936
131,13200,0.98248,0.01390,1.04515,0.58812,0.03577,1.59912
132,13300,0.98587,0.01373,1.04474,0.61160,0.03531,1.59874
133,13400,0.99715,0.01349,1.04444,0.59273,0.03503,1.59951
134,13500,0.98962,0.01329,1.04465,0.59544,0.03465,1.59899
135,13600,0.99781,0.01313,1.04371,0.57003,0.03446,1.59919
136,13700,0.99396,0.01293,1.04114,0.59151,0.03399,1.59888
137,13800,1.02860,0.01274,1.04062,0.57463,0.03355,1.59892
138,13900,0.99766,0.01261,1.03819,0.64240,0.03347,1.59888
139,14000,0.96099,0.01241,1.03812,0.60471,0.03309,1.59888
140,14100,0.98865,0.01226,1.03751,0.60710,0.03280,1.59838
141,14200,0.99999,0.01214,1.03523,0.58169,0.03226,1.59890
142,14300,1.00422,0.01199,1.03772,0.57003,0.03221,1.59853
143,14400,0.97199,0.01185,1.03466,0.58134,0.03172,1.59813
144,14500,1.00492,0.01170,1.03299,0.59009,0.03151,1.59831
145,14600,1.01687,0.01154,1.03346,0.57315,0.03118,1.59783
146,14700,1.02672,0.01148,1.03176,0.58904,0.03103,1.59817
147,14800,1.00085,0.01134,1.03145,0.56113,0.03071,1.59803
148,14900,0.95899,0.01121,1.02901,0.57754,0.03046,1.59834
149,15000,0.95571,0.01109,1.03069,0.60082,0.03016,1.59802
150,15100,0.98616,0.01095,1.02810,0.57138,0.02995,1.59782
151,15200,0.99689,0.01086,1.02781,0.60453,0.02977,1.59731
152,15300,0.97992,0.01074,1.02754,0.58770,0.02950,1.59736
153,15400,0.95987,0.01062,1.02690,0.59193,0.02921,1.59785
154,15500,1.01824,0.01056,1.02459,0.58583,0.02915,1.59771
155,15600,1.00752,0.01041,1.02389,0.58839,0.02872,1.59731
156,15700,0.97069,0.01033,1.02171,0.59075,0.02877,1.59752
157,15800,0.93076,0.01022,1.02087,0.61207,0.02849,1.59727
158,15900,1.02561,0.01016,1.01966,0.59051,0.02808,1.59733
159,16000,1.00047,0.01010,1.02033,0.59041,0.02804,1.59707
160,16100,0.96462,0.01003,1.01618,0.59824,0.02789,1.59633
161,16200,0.95703,0.00995,1.01660,0.58602,0.02754,1.59674
162,16300,0.96080,0.00988,1.01535,0.58733,0.02740,1.59635
163,16400,0.97352,0.00984,1.01462,0.57749,0.02708,1.59640
164,16500,0.97614,0.00978,1.01262,0.61467,0.02706,1.59617
165,16600,0.94009,0.00972,1.01197,0.61262,0.02694,1.59602
166,16700,0.99596,0.00964,1.01191,0.61037,0.02666,1.59572
167,16800,0.98886,0.00958,1.00918,0.60796,0.02651,1.59571
168,16900,0.98479,0.00954,1.00801,0.61078,0.02627,1.59540
169,17000,1.00636,0.00950,1.00667,0.60304,0.02622,1.59569
170,17100,0.99171,0.00942,1.00783,0.60746,0.02595,1.59565
171,17200,0.98054,0.00936,1.00384,0.60044,0.02577,1.59499
172,17300,1.00254,0.00932,1.00359,0.59854,0.02573,1.59536
173,17400,1.03194,0.00929,1.00150,0.60861,0.02554,1.59468
174,17500,1.01415,0.00927,1.00134,0.58748,0.02531,1.59504
175,17600,0.96572,0.00921,1.00103,0.62372,0.02523,1.59421
176,17700,0.99060,0.00916,0.99988,0.60911,0.02489,1.59445
177,17800,0.98512,0.00909,1.00017,0.61167,0.02505,1.59391
178,17900,0.97240,0.00904,0.99576,0.60266,0.02487,1.59403
179,18000,0.99336,0.00904,0.99561,0.59400,0.02468,1.59374
180,18100,1.01674,0.00899,0.99411,0.61775,0.02454,1.59325
181,18200,0.98789,0.00899,0.99528,0.59551,0.02439,1.59365
182,18300,0.96800,0.00891,0.99244,0.61053,0.02419,1.59318
183,18400,1.00316,0.00884,0.99183,0.60445,0.02408,1.59336
184,18500,1.03800,0.00885,0.98984,0.61654,0.02406,1.59292
185,18600,0.97506,0.00880,0.98866,0.62983,0.02378,1.59286
186,18700,0.97563,0.00879,0.98727,0.60759,0.02373,1.59250
187,18800,0.96356,0.00877,0.98728,0.59324,0.02349,1.59288
188,18900,0.98940,0.00869,0.98717,0.62914,0.02366,1.59229
189,19000,1.02618,0.00866,0.98437,0.60815,0.02340,1.59181
190,19100,0.95417,0.00860,0.98036,0.59993,0.02351,1.59190
191,19200,0.96589,0.00864,0.98133,0.63451,0.02323,1.59151
192,19300,0.98349,0.00863,0.98163,0.61725,0.02313,1.59140
193,19400,1.02052,0.00857,0.98202,0.61129,0.02289,1.59130
194,19500,1.04236,0.00850,0.98071,0.59885,0.02277,1.59153
195,19600,0.99445,0.00847,0.97614,0.60315,0.02273,1.59102
196,19700,0.93753,0.00845,0.97403,0.62257,0.02273,1.59059
197,19800,0.96977,0.00844,0.97564,0.62273,0.02252,1.59016
198,19900,0.98784,0.00842,0.97609,0.60235,0.02244,1.59005
199,20000,0.95668,0.00839,0.97266,0.62269,0.02250,1.58966
200,20100,1.00788,0.00834,0.97101,0.63358,0.02235,1.58937
201,20200,0.99738,0.00833,0.97056,0.62240,0.02224,1.58933
202,20300,1.00534,0.00831,0.96814,0.62540,0.02204,1.58910
203,20400,1.00500,0.00830,0.96896,0.62250,0.02195,1.58895
204,20500,0.98806,0.00824,0.96868,0.59940,0.02185,1.58888
205,20600,0.98146,0.00825,0.96963,0.62382,0.02187,1.58848
206,20700,0.98734,0.00820,0.96660,0.61298,0.02181,1.58812
207,20800,0.98236,0.00817,0.96518,0.62590,0.02181,1.58800
208,20900,0.92804,0.00817,0.96304,0.62989,0.02170,1.58751
209,21000,0.97211,0.00818,0.96436,0.64320,0.02154,1.58735
210,21100,1.00934,0.00810,0.96811,0.63851,0.02157,1.58667
211,21200,1.03543,0.00808,0.96258,0.62277,0.02137,1.58712
212,21300,0.98879,0.00806,0.96323,0.62521,0.02130,1.58652
213,21400,1.00980,0.00810,0.96184,0.62164,0.02136,1.58562
214,21500,0.98683,0.00807,0.95697,0.63634,0.02128,1.58603
215,21600,0.96147,0.00809,0.95367,0.62069,0.02136,1.58536
216,21700,0.98922,0.00809,0.95478,0.62540,0.02127,1.58542
217,21800,0.96422,0.00809,0.95633,0.62791,0.02096,1.58521
218,21900,0.99357,0.00805,0.95058,0.64647,0.02101,1.58507
219,22000,1.00154,0.00807,0.95612,0.65089,0.02096,1.58427
220,22100,0.97215,0.00801,0.95208,0.63567,0.02103,1.58427
221,22200,0.96632,0.00801,0.95071,0.63849,0.02090,1.58457
222,22300,0.98493,0.00803,0.95405,0.62600,0.02091,1.58383
223,22400,1.00146,0.00800,0.95080,0.65002,0.02094,1.58316
224,22500,0.98566,0.00805,0.94701,0.65938,0.02069,1.58340
225,22600,0.98761,0.00802,0.94587,0.64421,0.02070,1.58251
226,22700,1.01017,0.00802,0.94830,0.64104,0.02070,1.58202
227,22800,1.01276,0.00800,0.94409,0.66319,0.02067,1.58209
228,22900,0.98522,0.00805,0.94284,0.64744,0.02062,1.58163
229,23000,1.01549,0.00804,0.94529,0.63336,0.02054,1.58158
230,23100,0.98501,0.00808,0.94454,0.63743,0.02053,1.58095
231,23200,1.03117,0.00806,0.94036,0.64081,0.02045,1.58027
232,23300,1.00444,0.00806,0.93826,0.65346,0.02052,1.58008
233,23400,1.03144,0.00809,0.93903,0.63124,0.02050,1.57981
234,23500,0.99786,0.00807,0.93455,0.64763,0.02051,1.58010
235,23600,1.01628,0.00816,0.93603,0.65559,0.02037,1.57938
236,23700,0.96657,0.00814,0.93390,0.62461,0.02037,1.57896
237,23800,1.00836,0.00816,0.93531,0.61527,0.02041,1.57836
238,23900,1.02096,0.00814,0.92779,0.63522,0.02045,1.57770
239,24000,1.03905,0.00818,0.93552,0.63460,0.02026,1.57757
240,24100,1.02086,0.00821,0.93468,0.64242,0.02026,1.57738
241,24200,1.02534,0.00828,0.92969,0.65783,0.02022,1.57701
242,24300,0.98636,0.00825,0.92995,0.64519,0.02033,1.57675
243,24400,0.97507,0.00826,0.93091,0.65286,0.02026,1.57596
244,24500,0.97113,0.00826,0.93117,0.67042,0.02043,1.57546
245,24600,0.95834,0.00832,0.92755,0.68995,0.02041,1.57502
246,24700,0.93554,0.00836,0.92518,0.65540,0.02017,1.57522
247,24800,0.99185,0.00838,0.92537,0.65847,0.02009,1.57512
248,24900,0.97339,0.00838,0.92388,0.67264,0.02032,1.57446
