iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_rnd_forward_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_rnd_forward_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_rnd_forward_loss,4_maddpg_actor_loss,4_maddpg_critic_loss,4_rnd_forward_loss
18,1900,-20.49586,2.25024,0.93965,-20.21833,1.47726,0.93786,-20.53758,2.34634,0.93914,-19.84638,1.71384,0.93743
19,2000,-21.02493,2.07530,0.91668,-20.60450,2.17946,0.91270,-20.82386,1.93132,0.91536,-20.45521,2.09104,0.91384
20,2100,-21.33755,1.70779,0.89464,-21.20134,3.25354,0.89888,-21.12979,1.97113,0.89834,-20.76348,2.26864,0.89618
21,2200,-21.76145,1.94596,0.88125,-21.47654,1.87714,0.88078,-21.48664,1.81017,0.88274,-21.21854,2.46309,0.88325
22,2300,-22.07402,1.78998,0.86709,-21.88280,1.74407,0.86134,-22.34170,1.63928,0.86890,-21.75658,1.60705,0.86533
23,2400,-22.45924,1.64113,0.84813,-22.42648,1.77922,0.85098,-22.43383,2.17631,0.84971,-22.02119,1.45204,0.84903
24,2500,-22.83156,2.16670,0.83608,-22.60216,3.43504,0.83302,-23.03346,2.73006,0.83198,-22.56469,2.00514,0.83596
25,2600,-23.34632,4.51178,0.81853,-23.18481,3.09359,0.81995,-23.38278,2.99372,0.82074,-23.05198,1.75095,0.82116
26,2700,-23.70401,2.07837,0.80757,-23.36404,2.52844,0.80734,-23.47396,4.42391,0.80836,-23.47809,1.49357,0.80916
27,2800,-23.83578,2.02750,0.79591,-23.78625,3.60759,0.79486,-24.01717,2.97058,0.79367,-23.61743,1.84872,0.79260
28,2900,-24.12931,1.95769,0.77741,-23.99222,3.07763,0.78070,-24.15756,2.25817,0.77553,-23.97337,1.51211,0.77878
29,3000,-24.59893,3.56499,0.76197,-24.06373,3.47522,0.76035,-24.32201,3.91259,0.76278,-24.19261,1.36290,0.75702
30,3100,-24.47031,1.73676,0.74313,-24.37561,2.53088,0.74257,-24.64340,1.68460,0.74364,-24.53841,2.84870,0.74503
31,3200,-24.86268,1.98882,0.72940,-24.47862,2.17092,0.72773,-24.86103,1.41762,0.72767,-24.85230,4.34556,0.73129
32,3300,-25.05848,1.94434,0.71588,-24.83694,1.86208,0.71497,-25.16699,2.62279,0.71751,-25.10080,1.81798,0.71315
33,3400,-25.29756,1.39282,0.70241,-25.29963,1.63523,0.70239,-25.53585,3.05248,0.70173,-25.38064,1.28934,0.69794
34,3500,-25.27410,1.30439,0.68763,-25.13997,1.28239,0.68716,-25.61377,2.95494,0.68509,-25.16500,1.06727,0.68487
35,3600,-25.33951,1.11431,0.66954,-25.33283,1.42655,0.67201,-25.69277,2.36151,0.67650,-25.42240,2.12530,0.67401
36,3700,-25.54024,1.80335,0.65885,-25.41714,3.53481,0.65908,-26.04371,1.69284,0.66146,-26.24378,4.41856,0.65876
37,3800,-25.78331,1.77364,0.64596,-26.16546,4.43252,0.64736,-26.09480,2.22669,0.64807,-25.54264,3.80150,0.64464
38,3900,-25.85228,1.46451,0.63180,-25.73994,1.61202,0.63149,-26.03716,2.39781,0.63311,-25.99163,3.79111,0.63113
39,4000,-25.74376,1.38545,0.61990,-25.87082,1.92357,0.61962,-26.49183,2.83851,0.62014,-25.95534,2.37674,0.61729
40,4100,-25.68287,1.49545,0.60621,-26.18276,1.59835,0.60687,-26.16457,2.14515,0.60723,-25.80320,2.10167,0.60253
41,4200,-25.98409,1.67531,0.59301,-25.89230,1.27385,0.59494,-26.10345,2.08928,0.59342,-25.94960,4.00533,0.59371
42,4300,-26.01001,2.95972,0.58005,-25.73682,2.81040,0.58225,-26.35425,2.11969,0.57976,-26.04121,2.96499,0.58197
43,4400,-25.75754,2.69936,0.57054,-25.83982,2.87223,0.56759,-26.17883,1.97612,0.56967,-25.92502,1.88698,0.57011
44,4500,-26.30330,1.63180,0.55925,-25.57747,2.39625,0.55509,-25.89799,1.52340,0.55592,-25.85892,2.09912,0.55869
45,4600,-25.99105,1.53985,0.54534,-26.05401,2.69809,0.54658,-26.02764,1.64846,0.54536,-26.03108,3.72043,0.54261
46,4700,-25.96676,1.89843,0.53507,-25.75880,2.10176,0.53203,-25.98359,3.47924,0.53323,-26.07329,1.68951,0.53397
47,4800,-26.17466,1.94936,0.52426,-25.79930,1.48667,0.52100,-25.93814,1.54137,0.52194,-25.70821,1.54770,0.52194
48,4900,-25.74540,2.13567,0.50976,-25.62379,1.42903,0.51182,-25.95254,1.30503,0.51209,-25.83630,1.86909,0.51230
49,5000,-25.92712,3.41715,0.49755,-25.42325,1.41994,0.49860,-25.74257,1.19297,0.50105,-25.87767,2.23315,0.49757
50,5100,-25.72173,1.62184,0.48757,-25.50268,1.59240,0.48630,-25.80610,3.35529,0.48799,-25.70511,1.84214,0.48667
51,5200,-25.54491,1.55855,0.47521,-25.49922,1.62171,0.47756,-25.66259,1.68731,0.47717,-25.63427,2.25018,0.47598
52,5300,-25.38098,1.60016,0.46850,-25.11800,1.39828,0.46598,-25.44249,2.17508,0.46626,-25.64144,2.62633,0.46572
53,5400,-25.54937,2.74543,0.45673,-25.00175,1.87510,0.45666,-25.79841,2.34642,0.45773,-25.05821,3.14285,0.45525
54,5500,-25.54829,2.58334,0.44811,-24.83223,2.30736,0.44594,-25.23350,1.81394,0.44581,-24.95316,1.72774,0.44604
55,5600,-25.23069,2.60142,0.43851,-24.63857,2.03215,0.43730,-25.09718,1.67763,0.43722,-24.93187,1.46412,0.43896
56,5700,-25.02250,2.05257,0.42862,-24.53177,1.90553,0.42969,-24.90568,2.98014,0.42939,-24.73267,1.55027,0.42808
57,5800,-24.94111,3.28420,0.41792,-24.42259,1.92473,0.41983,-24.85914,1.57527,0.42011,-24.71087,2.77147,0.41840
58,5900,-24.81057,1.55891,0.40845,-24.28076,1.39040,0.41084,-24.36082,3.29559,0.40843,-24.66791,1.77312,0.41002
59,6000,-24.37996,1.55281,0.40097,-24.24604,2.31157,0.40038,-24.16083,2.23541,0.40241,-24.29555,2.75622,0.39856
60,6100,-24.37843,1.50191,0.39131,-24.20332,1.90580,0.39116,-24.17903,1.94071,0.39200,-23.88794,2.01027,0.39075
61,6200,-24.12890,1.81415,0.38460,-23.82390,2.49803,0.38077,-23.66850,2.15835,0.38290,-23.89846,1.78492,0.38483
62,6300,-23.96891,2.12330,0.37524,-23.43456,2.23801,0.37525,-24.18256,2.26866,0.37425,-23.96553,1.39153,0.37389
63,6400,-23.53019,1.40985,0.36696,-23.39805,2.85340,0.36698,-23.75616,1.43022,0.36806,-23.61339,1.31685,0.36451
64,6500,-23.61807,1.86548,0.36185,-23.30936,1.92965,0.36004,-23.17780,1.16367,0.36101,-23.80687,1.36240,0.36189
65,6600,-23.18155,2.17694,0.35358,-23.38800,2.32404,0.35444,-23.36063,1.84598,0.35393,-23.42631,1.45802,0.35284
66,6700,-23.14770,1.43176,0.34608,-22.72164,1.76369,0.34519,-23.06788,1.64379,0.34797,-22.97439,1.46027,0.34664
67,6800,-22.69168,1.54569,0.33970,-22.53108,1.23089,0.33886,-22.97589,1.42586,0.33804,-22.95488,1.52276,0.34057
68,6900,-22.58445,1.14233,0.33182,-22.34869,1.24543,0.33277,-22.57553,1.22276,0.33162,-22.76899,1.70910,0.33330
69,7000,-22.32516,1.09477,0.32890,-22.14484,1.18306,0.32661,-22.38165,1.29143,0.32616,-22.79933,1.41530,0.32645
70,7100,-22.36702,1.60054,0.32204,-21.88046,1.03039,0.32203,-22.32296,1.31474,0.32023,-22.30075,1.28263,0.32166
71,7200,-21.74814,2.38482,0.31329,-21.62847,1.17247,0.31458,-22.08810,2.24313,0.31269,-22.18723,1.38994,0.31601
72,7300,-21.85330,1.50990,0.30901,-21.43472,1.17627,0.30885,-21.59595,1.83013,0.30892,-21.74097,1.45392,0.30943
73,7400,-21.74430,2.11828,0.30241,-21.23072,1.19069,0.30368,-21.62433,1.49000,0.30210,-21.78259,1.26046,0.30410
74,7500,-21.39475,1.87999,0.29933,-21.11069,1.20864,0.29832,-21.19720,1.72214,0.29864,-21.55280,1.27415,0.29940
75,7600,-21.13003,1.44813,0.29458,-20.87130,1.39154,0.29423,-21.31943,1.82407,0.29230,-21.31158,1.27617,0.29350
76,7700,-21.02317,1.77419,0.28902,-20.60670,0.86234,0.28888,-20.87919,1.11742,0.28713,-21.09598,1.75687,0.28850
77,7800,-20.86188,1.83542,0.28297,-20.37703,1.11210,0.28144,-20.71384,1.28692,0.28204,-20.92298,1.49296,0.28179
78,7900,-20.67072,1.21386,0.27780,-20.10845,1.12586,0.27820,-20.28774,0.93614,0.27635,-20.78705,1.82241,0.27757
79,8000,-20.59186,2.12441,0.27200,-20.06022,1.14443,0.27232,-19.96386,1.06009,0.27381,-20.53520,1.76869,0.27256
80,8100,-20.10732,1.43473,0.26877,-19.93522,1.04455,0.26838,-19.73719,1.21518,0.26598,-20.28780,1.29543,0.26939
81,8200,-19.95839,1.16833,0.26362,-19.74587,1.09508,0.26485,-19.65169,1.31208,0.26437,-20.06487,1.59224,0.26531
82,8300,-19.82265,1.40800,0.25965,-19.49203,1.11560,0.25799,-19.50164,1.22202,0.25892,-19.91166,1.51335,0.25942
83,8400,-19.36834,1.34758,0.25508,-19.22864,1.14803,0.25601,-19.18339,1.02332,0.25464,-19.70001,1.18506,0.25723
84,8500,-19.29888,0.98272,0.25223,-19.00436,0.76398,0.25198,-19.05589,1.03842,0.25125,-19.51321,1.41074,0.25428
85,8600,-18.89911,1.26673,0.24984,-18.77208,1.03380,0.24917,-18.71377,1.17247,0.25063,-19.26299,1.98873,0.24920
86,8700,-18.96078,1.27443,0.24654,-18.59157,1.30057,0.24508,-18.66776,1.16662,0.24482,-19.21065,1.21234,0.24596
87,8800,-18.70832,1.29766,0.24365,-18.45009,1.08779,0.24278,-18.38858,1.12739,0.24229,-18.91098,1.42515,0.24231
88,8900,-18.33636,1.22685,0.23922,-18.29451,1.33597,0.23928,-18.26292,1.27326,0.23830,-18.82466,1.35164,0.23942
89,9000,-18.12568,1.45873,0.23620,-18.08687,1.15039,0.23687,-18.13971,1.38035,0.23929,-18.54412,1.16531,0.23636
90,9100,-18.08841,1.72915,0.23509,-17.87998,0.94642,0.23395,-17.85301,0.96938,0.23565,-18.40956,1.51257,0.23300
91,9200,-17.83049,1.10712,0.23160,-17.76707,1.33199,0.23149,-17.54342,1.55803,0.23289,-18.04839,1.56297,0.23066
92,9300,-17.55284,1.45723,0.22939,-17.69447,1.04793,0.22852,-17.51423,1.42563,0.22861,-17.96910,1.46624,0.22684
93,9400,-17.45561,1.54004,0.22618,-17.48502,1.02539,0.22544,-17.28650,1.30232,0.22624,-17.82831,1.88252,0.22563
94,9500,-17.37081,1.36603,0.22487,-17.24897,1.02088,0.22491,-17.11862,1.22201,0.22377,-17.38098,1.29003,0.22344
95,9600,-17.10437,1.06549,0.22279,-17.04427,1.11589,0.22174,-17.02278,1.41397,0.22133,-17.40171,1.27634,0.22203
96,9700,-17.04913,1.41517,0.22027,-16.90426,1.08004,0.21981,-16.67684,1.27400,0.22146,-17.13438,1.29492,0.22105
97,9800,-16.68008,1.46417,0.21813,-16.74855,1.02679,0.21820,-16.68017,1.34619,0.21858,-17.01332,1.10981,0.21611
98,9900,-16.62284,1.23692,0.21844,-16.56239,1.02104,0.21755,-16.32266,1.34756,0.21656,-16.78667,1.04240,0.21537
99,10000,-16.34415,1.33493,0.21330,-16.38270,0.99365,0.21342,-16.25497,1.18729,0.21379,-16.68071,1.05035,0.21409
100,10100,-16.06751,1.74278,0.21170,-16.20922,1.20405,0.21263,-15.94008,1.51935,0.21152,-16.48833,1.46370,0.21282
101,10200,-16.10523,1.67943,0.21082,-16.12856,1.17940,0.21217,-15.91043,1.38263,0.20929,-16.28274,0.96693,0.21024
102,10300,-15.75307,1.70111,0.20828,-16.05651,0.89722,0.20880,-15.61436,1.46835,0.20961,-16.07715,1.11767,0.20970
103,10400,-15.67092,1.38744,0.20937,-15.86868,1.05559,0.20859,-15.42308,1.00713,0.20694,-16.08057,1.18900,0.20965
104,10500,-15.46457,1.52533,0.20793,-15.76559,1.04558,0.20766,-15.19296,1.08008,0.20562,-15.95617,1.40076,0.20677
105,10600,-15.34611,1.37594,0.20619,-15.64751,0.80360,0.20531,-15.07859,0.94961,0.20568,-15.65696,1.32304,0.20487
106,10700,-15.25224,0.96140,0.20455,-15.54480,1.05670,0.20473,-15.05411,1.28445,0.20497,-15.67572,1.33881,0.20631
107,10800,-15.10627,1.16308,0.20399,-15.40825,0.95571,0.20252,-14.93240,1.30853,0.20288,-15.43538,1.11806,0.20162
108,10900,-14.97505,0.96862,0.20251,-15.20138,1.26731,0.20253,-14.67634,1.16328,0.20197,-15.37180,1.21600,0.20306
109,11000,-14.82870,1.08789,0.20196,-14.95611,1.23253,0.20016,-14.56924,0.85457,0.20024,-15.18960,1.06660,0.20109
110,11100,-14.67546,0.97525,0.19946,-14.78546,1.47447,0.19861,-14.46490,0.92189,0.19907,-15.07147,1.18089,0.19953
111,11200,-14.54359,1.11700,0.19742,-14.79112,1.33539,0.19678,-14.33928,1.01179,0.19769,-14.95216,1.10068,0.19668
112,11300,-14.41955,0.91958,0.19726,-14.45838,1.55125,0.19402,-14.26272,1.49413,0.19498,-14.83510,1.16535,0.19571
113,11400,-14.26893,0.84144,0.19443,-14.32337,1.16672,0.19499,-14.20347,1.00405,0.19442,-14.57802,1.24890,0.19369
114,11500,-14.16602,0.97308,0.19355,-14.15291,0.93092,0.19303,-14.00539,1.11086,0.19135,-14.55706,1.30343,0.19295
115,11600,-14.07291,1.16720,0.19150,-13.99039,1.08177,0.19104,-13.84836,1.27045,0.19127,-14.51595,1.14510,0.19062
116,11700,-13.95142,1.09189,0.19052,-13.83555,1.27156,0.18968,-13.90946,1.26017,0.18988,-14.37621,1.34366,0.18870
117,11800,-13.82588,0.97261,0.18692,-13.68719,1.11492,0.18792,-13.71321,1.37351,0.18744,-14.16400,1.11908,0.18790
118,11900,-13.68554,0.70208,0.18572,-13.59110,1.08528,0.18753,-13.56371,1.08976,0.18766,-14.07584,1.06310,0.18655
119,12000,-13.57044,1.04030,0.18574,-13.45553,0.95084,0.18569,-13.41656,1.06415,0.18409,-13.92380,1.23286,0.18518
120,12100,-13.48304,0.99080,0.18456,-13.33811,1.03365,0.18256,-13.13655,1.14933,0.18278,-13.93871,1.01574,0.18312
121,12200,-13.34763,1.04899,0.18122,-13.22604,1.09358,0.18108,-13.11267,1.07969,0.18214,-13.69622,0.99468,0.18184
122,12300,-13.19946,1.03786,0.18036,-13.09318,0.91211,0.18173,-12.93255,0.89324,0.17999,-13.57985,1.54734,0.17981
123,12400,-13.08370,1.21852,0.17906,-13.05457,0.97314,0.17931,-12.96906,1.48848,0.17923,-13.46717,1.09124,0.18006
124,12500,-12.93707,0.98929,0.17758,-12.89715,0.74634,0.17908,-12.75516,0.94593,0.17817,-13.44483,1.21076,0.17770
125,12600,-12.96612,0.89080,0.17517,-12.78458,0.98976,0.17733,-12.70140,0.89678,0.17727,-13.26815,1.13562,0.17675
126,12700,-12.92916,1.31668,0.17585,-12.67837,1.12449,0.17659,-12.60909,0.97025,0.17569,-13.17946,0.96815,0.17599
127,12800,-12.79433,1.44022,0.17485,-12.56585,1.23026,0.17550,-12.44892,1.27585,0.17372,-12.98569,1.27070,0.17490
128,12900,-12.72519,1.24759,0.17308,-12.44599,1.30876,0.17230,-12.45151,1.14099,0.17389,-12.89469,1.26449,0.17289
129,13000,-12.64564,0.93220,0.17179,-12.39928,1.03607,0.17245,-12.38891,1.33950,0.17263,-12.80035,1.19799,0.17319
130,13100,-12.56769,1.10174,0.17214,-12.27909,0.86793,0.17217,-12.27149,1.66126,0.17110,-12.84203,0.95181,0.17136
131,13200,-12.39930,1.29608,0.16876,-12.20662,1.05223,0.17062,-12.02790,1.04304,0.17072,-12.65461,1.06722,0.16891
132,13300,-12.37724,1.11710,0.16750,-12.08743,1.30531,0.16803,-11.97957,0.96601,0.17005,-12.50238,1.17582,0.16919
133,13400,-12.30383,0.96191,0.16601,-11.97382,0.98975,0.16749,-11.89508,0.92528,0.16703,-12.65424,1.75306,0.16803
134,13500,-12.06930,1.17320,0.16601,-11.80401,1.40767,0.16729,-11.70877,1.43434,0.16579,-12.40404,1.44984,0.16600
135,13600,-11.85601,0.99408,0.16442,-11.85408,1.49877,0.16486,-11.62840,1.06547,0.16487,-12.50504,1.42776,0.16434
136,13700,-11.86459,1.06813,0.16509,-11.65325,1.19231,0.16425,-11.53862,1.00713,0.16364,-12.14086,1.02550,0.16447
137,13800,-11.72408,0.87319,0.16191,-11.42130,1.10792,0.16189,-11.47483,1.08070,0.16339,-12.10652,1.07882,0.16317
138,13900,-11.65609,1.18431,0.16127,-11.43832,0.91830,0.16153,-11.42027,0.91895,0.16236,-12.02531,1.20435,0.16087
139,14000,-11.52821,1.00445,0.16023,-11.22901,1.27551,0.16167,-11.29680,0.85106,0.16024,-12.01296,1.29555,0.16100
140,14100,-11.36414,0.87842,0.15920,-11.11258,1.07158,0.15911,-11.26586,1.19212,0.15758,-11.82539,1.18150,0.15797
141,14200,-11.32049,1.17926,0.15744,-10.94651,0.99060,0.15735,-11.15862,0.97807,0.15787,-11.77170,0.98005,0.15753
142,14300,-11.27909,0.88171,0.15757,-10.85773,1.18566,0.15584,-11.14791,1.09868,0.15740,-11.69587,1.00876,0.15703
143,14400,-11.15437,1.00840,0.15627,-10.75319,1.37405,0.15516,-11.02109,1.40293,0.15484,-11.56082,1.16520,0.15517
144,14500,-11.02039,0.78255,0.15474,-10.68736,1.07510,0.15393,-10.92257,1.13672,0.15324,-11.46839,1.21618,0.15425
145,14600,-10.88001,1.14257,0.15295,-10.64036,1.52017,0.15341,-10.84136,1.03357,0.15182,-11.46538,1.22607,0.15239
146,14700,-10.73013,0.97388,0.15159,-10.47814,1.26363,0.15114,-10.71994,0.87641,0.15061,-11.33798,1.05926,0.15088
147,14800,-10.63873,1.41626,0.15025,-10.46965,1.21018,0.14998,-10.58754,0.97344,0.14996,-11.24814,1.26604,0.15048
148,14900,-10.70329,0.81186,0.14841,-10.33728,1.27735,0.14960,-10.45118,1.05264,0.14943,-11.17146,1.18347,0.14923
149,15000,-10.61994,0.84982,0.14866,-10.31493,0.81716,0.14816,-10.44172,1.03851,0.14813,-10.98942,1.39413,0.14789
150,15100,-10.50620,1.16887,0.14708,-10.19028,1.07123,0.14673,-10.32578,0.98251,0.14700,-10.89375,1.00682,0.14662
151,15200,-10.36707,1.09506,0.14506,-10.07265,1.06027,0.14593,-10.20273,0.97000,0.14582,-10.86944,1.12059,0.14461
152,15300,-10.24592,1.11871,0.14398,-9.91550,0.97575,0.14397,-10.12335,1.09826,0.14441,-10.83055,1.06893,0.14489
153,15400,-10.17402,1.01583,0.14295,-9.87702,1.07486,0.14315,-10.07591,0.90184,0.14218,-10.78762,1.09807,0.14343
154,15500,-10.13940,0.84897,0.14192,-9.81416,1.03551,0.14262,-9.92136,1.23837,0.14208,-10.90098,1.11227,0.14302
155,15600,-10.00215,1.13678,0.14109,-9.77742,1.05340,0.14185,-9.92325,1.19472,0.14099,-10.83839,1.31511,0.14136
156,15700,-9.91233,0.82636,0.13989,-9.59294,1.12856,0.13939,-9.81249,0.90563,0.14066,-10.77347,0.88488,0.13868
157,15800,-9.90958,1.00373,0.13910,-9.48599,1.09271,0.13841,-9.77281,1.11817,0.13915,-10.82209,1.17740,0.13949
158,15900,-9.81753,1.21126,0.13800,-9.42390,1.06765,0.13757,-9.64107,0.90185,0.13721,-10.68799,1.17213,0.13782
159,16000,-9.74698,1.06458,0.13658,-9.38662,1.02304,0.13697,-9.66034,1.19401,0.13671,-10.46902,1.28144,0.13670
160,16100,-9.74129,0.96292,0.13493,-9.25130,1.12241,0.13574,-9.54329,1.35057,0.13539,-10.43470,1.14086,0.13531
161,16200,-9.64831,1.02028,0.13560,-9.16720,1.01523,0.13487,-9.36208,1.13807,0.13503,-10.32921,0.91293,0.13361
162,16300,-9.55660,1.34905,0.13371,-8.97750,1.31641,0.13323,-9.34453,1.30294,0.13321,-10.15934,1.11015,0.13379
163,16400,-9.50917,0.91743,0.13333,-9.01404,1.41808,0.13224,-9.20296,0.96251,0.13258,-10.22065,1.00657,0.13240
164,16500,-9.42797,1.17469,0.13261,-8.95414,1.25500,0.13093,-9.06097,0.76447,0.13224,-10.01795,0.87958,0.13189
165,16600,-9.31277,0.85513,0.13023,-8.89462,0.95835,0.13031,-9.01362,0.90833,0.13098,-10.07308,1.16342,0.13072
166,16700,-9.19471,0.98631,0.12863,-8.77697,1.20059,0.13043,-8.99027,0.91671,0.13057,-9.93468,0.95477,0.13022
167,16800,-9.08853,1.07464,0.12995,-8.76189,1.18534,0.12921,-8.94356,1.18331,0.12895,-9.83178,1.13450,0.12865
168,16900,-9.00720,1.15601,0.12713,-8.67660,0.91237,0.12758,-8.80984,0.93599,0.12905,-9.83117,1.18038,0.12747
169,17000,-8.96747,1.42161,0.12741,-8.59177,1.00022,0.12636,-8.75564,1.38505,0.12702,-9.73311,0.89087,0.12725
170,17100,-8.95099,1.15844,0.12664,-8.55618,1.49392,0.12729,-8.72355,1.06975,0.12499,-9.62446,1.12224,0.12564
171,17200,-8.83111,1.06514,0.12549,-8.48442,1.19471,0.12498,-8.64198,0.99274,0.12456,-9.62768,0.86200,0.12426
172,17300,-8.75124,1.37813,0.12408,-8.50324,1.09305,0.12430,-8.61380,1.16354,0.12539,-9.44525,1.38464,0.12408
173,17400,-8.62102,0.82456,0.12337,-8.40700,1.04521,0.12290,-8.43494,1.00251,0.12247,-9.42931,1.01728,0.12290
174,17500,-8.62437,0.86151,0.12247,-8.27158,1.20940,0.12221,-8.43681,1.35298,0.12168,-9.29926,1.29883,0.12288
175,17600,-8.46602,1.31235,0.12102,-8.20362,0.98002,0.12119,-8.34832,1.03828,0.12100,-9.33972,0.97139,0.12111
176,17700,-8.37009,1.20260,0.12069,-8.15302,1.33994,0.12048,-8.25761,0.91462,0.12096,-9.19112,0.94335,0.12091
177,17800,-8.33748,0.87562,0.11991,-8.11343,1.24273,0.11931,-8.24962,1.10960,0.11991,-9.09928,1.11368,0.12006
178,17900,-8.20171,0.85339,0.11876,-7.99294,0.91548,0.11972,-8.13017,1.08889,0.11959,-9.00104,0.97237,0.11916
179,18000,-8.21498,1.15406,0.11831,-7.95006,0.95489,0.11839,-8.04779,1.16435,0.11834,-8.96314,0.89962,0.11755
180,18100,-8.10358,0.81193,0.11790,-7.89146,0.94151,0.11686,-8.01857,1.18862,0.11746,-8.83305,0.96756,0.11698
181,18200,-8.00213,0.98836,0.11603,-7.73076,1.18392,0.11645,-7.95810,1.00819,0.11618,-8.80056,1.11154,0.11650
182,18300,-7.99622,0.88151,0.11501,-7.73327,1.03525,0.11572,-7.92206,1.14776,0.11560,-8.81360,1.11385,0.11568
183,18400,-7.97370,1.27040,0.11464,-7.68819,1.06597,0.11510,-7.80502,0.93337,0.11510,-8.70429,1.05937,0.11445
184,18500,-7.82722,0.89445,0.11374,-7.54564,0.97832,0.11319,-7.69504,0.87204,0.11453,-8.61140,0.96882,0.11334
185,18600,-7.81422,0.95076,0.11344,-7.53942,0.95463,0.11318,-7.66050,1.06398,0.11343,-8.63192,0.97876,0.11234
186,18700,-7.69982,1.05996,0.11221,-7.48014,1.28262,0.11210,-7.66107,1.21872,0.11245,-8.57212,0.94885,0.11222
187,18800,-7.65449,1.10069,0.11249,-7.41553,1.03290,0.11113,-7.53503,1.07017,0.11146,-8.44816,1.00261,0.11120
188,18900,-7.61533,1.05645,0.11109,-7.34586,1.30352,0.11035,-7.51649,0.98154,0.11089,-8.36137,1.05042,0.11109
189,19000,-7.50444,0.87314,0.10931,-7.31184,1.08267,0.11021,-7.45405,1.22489,0.11028,-8.27371,1.09169,0.10964
190,19100,-7.45777,0.97307,0.10920,-7.26336,0.98018,0.10866,-7.42824,0.97985,0.10913,-8.26804,0.99658,0.10936
191,19200,-7.40798,0.87893,0.10849,-7.16777,0.70241,0.10809,-7.29705,1.13554,0.10887,-8.20507,1.11538,0.10872
192,19300,-7.32743,1.14660,0.10772,-7.08004,0.74548,0.10773,-7.36599,1.12243,0.10784,-8.26726,1.04029,0.10724
193,19400,-7.30628,1.09875,0.10734,-7.11121,1.14134,0.10693,-7.25777,1.24642,0.10749,-8.15255,0.93778,0.10760
194,19500,-7.18475,1.25510,0.10618,-6.95607,1.03266,0.10614,-7.16662,1.03781,0.10605,-8.02410,0.88470,0.10594
195,19600,-7.12336,1.03991,0.10533,-6.93767,0.77177,0.10563,-7.15119,0.91998,0.10606,-7.90554,0.99434,0.10554
196,19700,-7.09551,1.09417,0.10378,-6.93424,1.08665,0.10426,-7.05551,1.03542,0.10453,-7.82266,0.99515,0.10493
197,19800,-7.02710,1.05065,0.10446,-6.90874,1.02428,0.10418,-6.96072,1.06014,0.10416,-7.82767,0.88896,0.10409
