iteration,episode,1_iql_loss,1_count_value,2_iql_loss,2_count_value,3_iql_loss,3_count_value,4_iql_loss,4_count_value
94,9500,1.81060,0.16849,1.60242,0.16876,1.73980,0.16805,1.45273,0.16928
95,9600,1.78348,0.17040,1.61391,0.16815,1.68670,0.16803,1.47047,0.16960
96,9700,1.74049,0.16764,1.63211,0.16776,1.66925,0.16555,1.49100,0.16747
97,9800,1.68878,0.16702,1.62743,0.16888,1.76665,0.16807,1.39058,0.16722
98,9900,1.74119,0.16521,1.63907,0.16695,1.61765,0.16579,1.42972,0.16794
99,10000,1.73495,0.16559,1.61861,0.16689,1.67410,0.16824,1.41436,0.16697
100,10100,1.68041,0.16735,1.65545,0.16710,1.70321,0.16582,1.41372,0.16615
101,10200,1.77640,0.16554,1.63827,0.16506,1.72621,0.16423,1.41511,0.16636
102,10300,1.74180,0.16578,1.64916,0.16614,1.72739,0.16727,1.42020,0.16634
103,10400,1.73072,0.16455,1.58255,0.16502,1.70605,0.16301,1.34849,0.16345
104,10500,1.74504,0.16589,1.69349,0.16554,1.76341,0.16553,1.38819,0.16459
105,10600,1.64733,0.16285,1.66161,0.16357,1.69642,0.16385,1.44477,0.16381
106,10700,1.71114,0.16422,1.63697,0.16536,1.70905,0.16391,1.35072,0.16270
107,10800,1.79119,0.16390,1.67121,0.16429,1.70046,0.16432,1.40820,0.16461
108,10900,1.74451,0.16500,1.69432,0.16464,1.75694,0.16346,1.46161,0.16391
109,11000,1.76827,0.16510,1.64229,0.16467,1.72524,0.16393,1.44424,0.16653
110,11100,1.75231,0.16334,1.68101,0.16472,1.72603,0.16332,1.43721,0.16383
111,11200,1.75672,0.16272,1.64061,0.16353,1.75704,0.16246,1.37719,0.16506
112,11300,1.79910,0.16327,1.65300,0.16361,1.71765,0.16411,1.43158,0.16258
113,11400,1.76397,0.16469,1.68901,0.16120,1.68720,0.16372,1.39463,0.16367
114,11500,1.77418,0.16364,1.63607,0.16195,1.70940,0.16174,1.37533,0.16308
115,11600,1.79898,0.16267,1.75252,0.16343,1.77563,0.16304,1.34907,0.16257
116,11700,1.85042,0.16259,1.73826,0.16359,1.74633,0.16169,1.36079,0.16181
117,11800,1.81672,0.16220,1.66595,0.16335,1.81108,0.16247,1.42790,0.16303
118,11900,1.91538,0.16306,1.74897,0.16197,1.77735,0.16257,1.33997,0.16196
119,12000,1.78452,0.16305,1.69331,0.16307,1.76408,0.16287,1.40740,0.16105
120,12100,1.77245,0.16312,1.65703,0.16310,1.80610,0.16127,1.35340,0.16224
121,12200,1.84879,0.16157,1.72392,0.16109,1.77658,0.16212,1.36355,0.16207
