iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_count_value,2_maddpg_actor_loss,2_maddpg_critic_loss,2_count_value,3_maddpg_actor_loss,3_maddpg_critic_loss,3_count_value
0,100,-1.92372,3.24269,0.30621,-1.98837,3.02556,0.35069,-1.96377,2.94302,0.32874
1,200,-1.68520,1.66025,0.21023,-1.81969,1.61976,0.24656,-1.73017,1.46409,0.22010
2,300,-1.64233,1.44469,0.17678,-1.90329,1.58676,0.21847,-1.75150,1.34092,0.18477
3,400,-1.70397,1.48711,0.16907,-2.06916,1.50175,0.20545,-1.90491,1.34274,0.18051
4,500,-1.84025,1.51140,0.16063,-2.21597,1.45967,0.19784,-2.02089,1.31788,0.17118
5,600,-1.93543,1.48452,0.15656,-2.38769,1.43980,0.19288,-2.14457,1.37707,0.16789
6,700,-2.13290,1.64660,0.15958,-2.55319,1.42699,0.19209,-2.30226,1.38374,0.16360
7,800,-2.44088,1.67977,0.16553,-2.70789,1.46194,0.18858,-2.38028,1.39389,0.16270
8,900,-2.65242,1.76499,0.16943,-2.89226,1.48886,0.19023,-2.52277,1.42618,0.16100
9,1000,-2.87672,1.82215,0.17171,-3.00265,1.42050,0.18466,-2.71815,1.45717,0.16423
10,1100,-3.09277,1.97173,0.17414,-3.16341,1.51244,0.18553,-2.83736,1.56139,0.16222
11,1200,-3.41611,1.97576,0.17842,-3.32399,1.54091,0.18171,-2.98403,1.54856,0.16114
12,1300,-3.65992,2.10360,0.18005,-3.51291,1.56916,0.18093,-3.12049,1.60629,0.15956
13,1400,-3.89802,2.16894,0.18401,-3.64370,1.59957,0.17895,-3.30129,1.67101,0.16189
14,1500,-3.99817,2.22876,0.17680,-3.85047,1.61628,0.18058,-3.41936,1.75602,0.16196
15,1600,-4.30230,2.16769,0.17808,-3.90932,1.69932,0.17719,-3.56262,1.90590,0.16697
16,1700,-4.53787,2.35565,0.18254,-4.08868,1.74419,0.17792,-3.75761,1.93184,0.16918
17,1800,-4.76211,2.39678,0.18006,-4.27524,1.87097,0.18114,-3.93790,1.96773,0.17179
18,1900,-4.97329,2.46339,0.18372,-4.44581,1.85585,0.18380,-4.18277,2.10313,0.17800
19,2000,-5.13802,2.57038,0.17968,-4.62233,1.92758,0.18215,-4.34460,2.12647,0.17821
20,2100,-5.35094,2.63096,0.18349,-4.89613,2.02602,0.18598,-4.54999,2.26228,0.18523
21,2200,-5.44088,2.66473,0.17987,-4.99752,2.01580,0.18320,-4.79846,2.28440,0.18750
22,2300,-5.72466,2.63440,0.18129,-5.19325,2.08777,0.18390,-4.98702,2.45020,0.18921
23,2400,-5.91100,2.60122,0.17851,-5.37184,2.20790,0.18545,-5.18770,2.40795,0.19045
24,2500,-6.04477,3.09781,0.18068,-5.55361,2.23743,0.18830,-5.41034,2.59086,0.19546
25,2600,-6.43512,2.93326,0.18233,-5.77823,2.27656,0.18736,-5.61141,2.55681,0.19422
26,2700,-6.41590,2.93724,0.17692,-5.97530,2.37579,0.19199,-5.76453,2.67529,0.19519
27,2800,-6.54979,2.83641,0.17631,-6.19171,2.40481,0.19004,-5.97438,2.88933,0.19810
28,2900,-6.71608,3.08155,0.17673,-6.31909,2.55393,0.19040,-6.21791,2.89119,0.19636
29,3000,-6.87939,3.02166,0.17413,-6.48150,2.54919,0.18852,-6.42822,2.97441,0.19618
30,3100,-7.03213,3.09777,0.17469,-6.76243,2.63625,0.19168,-6.68070,2.97908,0.19893
31,3200,-7.11679,3.07079,0.17381,-6.91111,2.62504,0.19117,-6.83973,3.11499,0.19799
32,3300,-7.35206,3.24998,0.17411,-7.10004,2.72749,0.19523,-7.03893,3.13011,0.20090
33,3400,-7.41378,3.28926,0.17458,-7.32354,2.76459,0.19441,-7.18855,3.21358,0.20045
34,3500,-7.68519,3.18494,0.17604,-7.39989,2.87570,0.19144,-7.28515,3.26968,0.19838
35,3600,-7.83200,3.23545,0.17282,-7.56580,2.89185,0.19083,-7.53818,3.23401,0.19595
36,3700,-7.87067,3.39504,0.17133,-7.73646,3.05681,0.19180,-7.61356,3.51226,0.19819
37,3800,-7.95106,3.24442,0.17016,-7.91890,3.02412,0.19259,-7.82765,3.45572,0.19608
38,3900,-8.14705,3.54021,0.17193,-8.07080,3.05810,0.19446,-8.03487,3.49568,0.19828
39,4000,-8.38362,3.44793,0.17052,-8.23747,3.25700,0.19290,-8.17383,3.66186,0.19570
40,4100,-8.48467,3.62205,0.17237,-8.45093,3.20954,0.19258,-8.40302,3.77707,0.19850
41,4200,-8.56219,3.80798,0.17066,-8.56462,3.35605,0.19390,-8.48900,3.73149,0.19627
42,4300,-8.65269,3.68170,0.17271,-8.69378,3.47725,0.19404,-8.58327,3.85417,0.19654
43,4400,-8.91566,3.59944,0.17484,-8.87286,3.35393,0.19526,-8.89493,3.78366,0.20007
44,4500,-8.96906,3.59762,0.17269,-9.01202,3.50930,0.19331,-8.98139,3.97829,0.19886
45,4600,-9.15188,3.66630,0.17223,-9.13377,3.51072,0.19304,-9.11108,3.97111,0.19970
46,4700,-9.35199,3.60385,0.17159,-9.42761,3.47159,0.19628,-9.35314,3.98990,0.19919
47,4800,-9.29111,3.56576,0.17051,-9.47732,3.58113,0.19333,-9.37624,4.24427,0.19638
48,4900,-9.36836,3.92589,0.16998,-9.59420,3.61323,0.19352,-9.56218,4.15644,0.19877
49,5000,-9.50933,4.18371,0.17000,-9.67841,3.72134,0.19256,-9.69981,4.24534,0.19950
50,5100,-9.62999,4.00133,0.16604,-9.72339,3.95675,0.19127,-9.83890,4.24424,0.19921
51,5200,-9.79064,4.13644,0.16868,-9.97437,3.94636,0.19254,-9.85392,4.34934,0.19615
52,5300,-9.82216,4.19457,0.16871,-10.13198,3.79040,0.19539,-10.09500,4.49329,0.19870
53,5400,-10.07067,4.02227,0.16933,-10.15595,3.91786,0.19384,-10.24486,4.45111,0.19635
54,5500,-10.02399,4.16093,0.16759,-10.05991,3.96704,0.19295,-10.26761,4.62876,0.19651
55,5600,-10.26358,3.91391,0.16968,-10.24451,4.11095,0.19256,-10.55043,4.54069,0.19958
56,5700,-10.43219,4.09599,0.16884,-10.31895,3.91223,0.19438,-10.50534,4.91289,0.19990
57,5800,-10.44775,4.35170,0.17042,-10.56211,3.68276,0.19012,-10.70526,4.52782,0.19731
58,5900,-10.61343,4.16060,0.17166,-10.55406,4.24899,0.19195,-10.78069,4.54928,0.19726
59,6000,-10.69969,4.20057,0.17133,-10.68899,4.34644,0.19176,-11.03626,4.61262,0.20048
60,6100,-10.70996,4.33876,0.16867,-10.81911,4.07129,0.19228,-11.08410,4.76103,0.19798
61,6200,-10.73555,4.50902,0.16869,-10.86347,4.00520,0.19223,-11.12844,4.58361,0.19568
62,6300,-10.88375,4.29702,0.16873,-10.91397,4.09498,0.19247,-11.22478,4.92086,0.19615
63,6400,-10.91351,4.25289,0.16684,-11.03697,4.26238,0.18844,-11.45737,4.70965,0.19713
64,6500,-11.04145,4.52162,0.16633,-11.07553,4.37486,0.19059,-11.57084,4.85506,0.19440
65,6600,-11.18363,4.26138,0.16754,-11.10636,4.19773,0.19194,-11.55410,4.55970,0.19580
66,6700,-11.20138,4.21079,0.16504,-11.19148,4.29770,0.19225,-11.56296,4.84961,0.19135
67,6800,-11.39476,4.09378,0.16479,-11.29153,4.33536,0.18980,-11.90037,4.62027,0.19523
68,6900,-11.37082,4.25918,0.16549,-11.30819,4.53022,0.19005,-11.93014,5.09271,0.19155
69,7000,-11.45912,4.48035,0.16324,-11.35223,4.39481,0.18780,-11.91963,5.02584,0.19286
70,7100,-11.54207,4.24315,0.16334,-11.36763,4.34357,0.18874,-11.98499,5.13518,0.19186
71,7200,-11.49513,4.90183,0.16255,-11.51526,4.53136,0.18769,-12.04907,4.99531,0.19202
72,7300,-11.54924,4.34717,0.16228,-11.61856,4.36643,0.19128,-12.13714,5.04855,0.19167
73,7400,-11.65877,4.53983,0.16249,-11.67655,4.41389,0.19004,-12.13559,5.03677,0.19025
74,7500,-11.70985,4.76056,0.16146,-11.71741,4.61991,0.19091,-12.13296,5.14029,0.19032
75,7600,-11.73510,4.85489,0.16227,-11.75098,4.47608,0.18920,-12.33260,5.11074,0.19037
76,7700,-11.83628,4.99749,0.16329,-11.85769,4.55446,0.19100,-12.34481,5.14107,0.19197
77,7800,-12.11597,4.42028,0.16418,-11.90918,4.49318,0.18628,-12.37863,5.11824,0.19217
78,7900,-11.94857,4.50520,0.16017,-11.84611,4.64680,0.18736,-12.39067,5.12126,0.18965
79,8000,-11.99997,4.51794,0.15960,-11.95862,4.53952,0.18717,-12.51702,5.14689,0.18930
80,8100,-11.96017,4.68635,0.16029,-11.96216,4.56163,0.18650,-12.62208,5.17950,0.19356
81,8200,-11.96967,4.64696,0.15666,-12.01710,4.67935,0.18703,-12.51631,5.08631,0.18973
82,8300,-11.92011,4.79646,0.15603,-12.05098,4.61814,0.18581,-12.58188,5.30818,0.18936
83,8400,-12.02129,4.62272,0.15619,-12.08024,4.53279,0.18713,-12.56305,5.27483,0.18903
84,8500,-12.01527,4.82318,0.15748,-12.10743,4.51686,0.18670,-12.60375,5.23271,0.19072
85,8600,-12.25724,4.79022,0.15757,-12.24783,4.63961,0.18783,-12.70286,5.23859,0.18949
86,8700,-12.11164,4.80175,0.15544,-12.18781,4.78676,0.18705,-12.80944,5.25058,0.18802
87,8800,-12.01360,4.70102,0.15573,-12.17978,4.61317,0.18281,-12.66309,5.23902,0.18715
88,8900,-12.14689,4.77927,0.15294,-12.34941,4.63238,0.18511,-12.75045,5.18782,0.18881
89,9000,-12.23357,4.77547,0.15459,-12.26480,4.49438,0.18571,-12.61946,5.09601,0.18629
90,9100,-12.29846,4.75057,0.15214,-12.30822,4.90183,0.18439,-12.78308,5.19164,0.18767
91,9200,-12.17468,4.68671,0.15363,-12.29367,4.61108,0.18307,-12.73394,5.50555,0.18697
