iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_count_value,2_maddpg_actor_loss,2_maddpg_critic_loss,2_count_value
100,10100,-1.14249,1.66010,0.00108,-14.00187,5.05820,0.17463
101,10200,-1.09900,1.68805,0.00108,-13.87379,4.60055,0.17230
102,10300,-1.16273,1.62589,0.00107,-13.89481,4.87100,0.17111
103,10400,-1.19361,1.65776,0.00107,-13.82041,4.90436,0.17254
104,10500,-1.10215,1.62678,0.00106,-13.94850,4.54828,0.17045
105,10600,-1.02761,1.72996,0.00106,-13.81751,4.70790,0.16953
106,10700,-1.15322,1.68927,0.00105,-13.96067,4.89307,0.16968
107,10800,-1.18705,1.73155,0.00105,-13.96569,4.85025,0.17147
108,10900,-1.14956,1.75131,0.00104,-13.98284,4.91851,0.17154
109,11000,-1.12677,1.65571,0.00104,-14.10374,4.83653,0.17129
110,11100,-1.02295,1.72206,0.00103,-14.13359,4.90554,0.17162
111,11200,-1.00913,1.67552,0.00103,-14.08398,5.07861,0.16982
112,11300,-1.08450,1.75789,0.00102,-14.13607,4.98100,0.17076
113,11400,-1.09028,1.73329,0.00102,-14.17279,5.29472,0.17209
114,11500,-1.04930,1.66068,0.00101,-14.09204,4.85035,0.16923
115,11600,-0.97745,1.79298,0.00101,-14.08313,4.97742,0.17044
116,11700,-1.08309,1.65946,0.00100,-14.18228,5.21270,0.17083
117,11800,-1.07310,1.76454,0.00100,-14.04209,4.84240,0.16788
118,11900,-1.07507,1.79892,0.00100,-14.05184,4.75917,0.16786
119,12000,-1.06075,1.69561,0.00099,-14.08464,4.90800,0.16851
120,12100,-1.02421,1.68044,0.00099,-14.18359,5.15927,0.16966
121,12200,-1.01734,1.87842,0.00098,-14.08417,5.00141,0.16790
122,12300,-1.01521,1.77530,0.00098,-14.16423,5.36334,0.16696
123,12400,-1.01486,1.94687,0.00098,-14.06695,4.94315,0.16763
124,12500,-1.03211,1.75122,0.00097,-14.21090,4.96998,0.16786
125,12600,-1.00230,1.92082,0.00097,-14.19593,4.90550,0.16793
126,12700,-1.04347,1.79228,0.00096,-14.08314,4.68993,0.16666
127,12800,-0.98051,1.88925,0.00096,-14.16711,5.28592,0.16599
128,12900,-1.03168,1.76420,0.00096,-14.14283,5.40740,0.16735
129,13000,-1.03239,1.80420,0.00095,-14.19276,4.74233,0.16606
130,13100,-1.01526,1.89721,0.00095,-14.13291,4.93337,0.16553
131,13200,-0.96315,1.81528,0.00095,-14.19328,5.14961,0.16570
132,13300,-1.01194,1.80917,0.00094,-14.24903,4.89964,0.16442
133,13400,-1.05280,1.72514,0.00094,-14.20283,5.06083,0.16602
134,13500,-1.06908,1.88170,0.00093,-14.15817,5.21320,0.16585
135,13600,-1.01921,1.81756,0.00093,-14.33205,5.04146,0.16436
136,13700,-0.99136,1.81072,0.00093,-14.17029,4.92389,0.16553
137,13800,-1.01041,1.90367,0.00092,-14.20472,5.38348,0.16468
138,13900,-0.98189,1.84168,0.00092,-14.30987,5.10377,0.16622
139,14000,-1.02509,1.81212,0.00092,-14.20380,5.20639,0.16546
140,14100,-1.04233,1.81741,0.00091,-14.10655,4.99314,0.16471
141,14200,-0.94282,1.84802,0.00091,-14.29521,5.24658,0.16592
142,14300,-1.03482,1.86482,0.00091,-14.31900,5.14534,0.16582
143,14400,-1.02001,1.89115,0.00091,-14.10313,4.97228,0.16257
144,14500,-1.00182,1.87096,0.00090,-14.11838,4.87716,0.16424
145,14600,-0.99673,1.92028,0.00090,-14.32347,5.20660,0.16314
146,14700,-1.01620,1.91508,0.00090,-14.22923,5.08537,0.16554
147,14800,-1.05851,1.89687,0.00089,-14.01371,5.06475,0.16285
148,14900,-1.02594,2.04508,0.00089,-14.23489,5.30401,0.16358
149,15000,-0.97024,1.96799,0.00089,-14.20365,4.96156,0.16316
150,15100,-1.02039,2.03374,0.00088,-14.24527,5.29478,0.16275
151,15200,-0.99771,1.94780,0.00088,-14.00602,4.83045,0.16161
152,15300,-1.08007,1.90340,0.00088,-14.07980,5.52884,0.16305
153,15400,-1.05126,2.00743,0.00087,-14.14251,5.25411,0.16348
154,15500,-1.00193,1.88423,0.00087,-14.17622,5.12789,0.16175
155,15600,-1.00447,1.94759,0.00087,-14.23891,5.21639,0.16288
156,15700,-0.97952,1.91160,0.00087,-14.03433,5.16830,0.15965
157,15800,-0.95529,1.86305,0.00086,-14.16373,5.10272,0.16391
158,15900,-0.96030,1.96796,0.00086,-14.01325,4.74663,0.15865
159,16000,-1.08701,1.96715,0.00086,-14.10390,5.36866,0.16106
160,16100,-1.05265,2.03276,0.00086,-14.04930,5.02610,0.16104
161,16200,-0.99240,1.91802,0.00085,-14.07707,5.01735,0.15815
162,16300,-1.04192,2.07578,0.00085,-14.15599,5.33260,0.16042
163,16400,-1.08841,2.04414,0.00085,-14.09143,4.93563,0.16016
164,16500,-1.04933,1.96803,0.00085,-14.01797,4.99537,0.15900
165,16600,-1.02062,1.88747,0.00084,-13.91278,5.19999,0.15923
166,16700,-1.03449,2.07577,0.00084,-13.88900,5.02070,0.15851
167,16800,-1.07795,1.79925,0.00084,-13.91268,5.65079,0.15792
168,16900,-1.09663,2.06800,0.00084,-13.78021,4.90183,0.15894
169,17000,-1.11335,2.00029,0.00083,-13.93129,5.34507,0.15964
170,17100,-1.02353,1.99730,0.00083,-13.89720,4.95262,0.15690
171,17200,-1.02111,1.97083,0.00083,-13.80002,5.06442,0.15812
172,17300,-1.05430,1.89644,0.00083,-13.76570,5.13548,0.15782
173,17400,-1.09440,1.98398,0.00082,-13.75272,5.12379,0.15487
174,17500,-1.07971,2.08367,0.00082,-13.76600,4.74606,0.15702
175,17600,-1.09918,1.91380,0.00082,-13.86525,4.92096,0.15692
176,17700,-1.17528,1.95265,0.00082,-13.77056,5.08823,0.15801
177,17800,-1.09814,1.97556,0.00081,-13.79343,4.97235,0.15587
178,17900,-1.17316,1.96716,0.00081,-13.68974,4.94149,0.15721
179,18000,-1.17450,2.04553,0.00081,-13.64296,4.84167,0.15494
180,18100,-1.08996,1.89432,0.00081,-13.64121,5.05187,0.15542
181,18200,-1.11188,1.88128,0.00080,-13.67325,4.88961,0.15758
182,18300,-1.04619,2.09049,0.00080,-13.66115,5.13694,0.15604
183,18400,-1.11164,1.94423,0.00080,-13.55574,5.02975,0.15593
184,18500,-1.17185,2.01103,0.00080,-13.69941,5.10193,0.15720
185,18600,-1.14916,2.00118,0.00080,-13.61705,4.44275,0.15676
186,18700,-1.17055,1.91511,0.00079,-13.50579,5.02526,0.15494
187,18800,-1.12661,1.87466,0.00079,-13.48359,5.30880,0.15542
188,18900,-1.08394,2.05670,0.00079,-13.42531,4.83940,0.15513
189,19000,-1.09577,2.05672,0.00079,-13.60932,4.83787,0.15550
190,19100,-1.16307,1.89885,0.00079,-13.51802,5.27183,0.15795
191,19200,-1.17474,2.06807,0.00078,-13.40319,5.14143,0.15446
192,19300,-1.09614,2.06124,0.00078,-13.38568,4.98700,0.15627
193,19400,-1.15451,2.05933,0.00078,-13.47354,4.95135,0.15446
194,19500,-1.14076,1.99173,0.00078,-13.35348,5.10270,0.15447
195,19600,-1.12885,2.02516,0.00078,-13.36707,5.13683,0.15536
196,19700,-1.13874,2.00416,0.00077,-13.44440,5.16732,0.15396
197,19800,-1.07585,2.02033,0.00077,-13.27748,5.19115,0.15284
198,19900,-1.12092,2.03067,0.00077,-13.33712,5.11133,0.15443
199,20000,-1.17185,2.13512,0.00077,-13.33820,5.13554,0.15489
200,20100,-1.09662,2.06475,0.00077,-13.20526,4.79162,0.15279
201,20200,-1.08859,2.09525,0.00076,-13.20958,4.82322,0.15312
202,20300,-1.14694,2.07700,0.00076,-13.22349,4.78122,0.15361
203,20400,-1.11548,2.07916,0.00076,-12.97362,5.21693,0.15192
204,20500,-1.10568,2.01186,0.00076,-13.23923,5.11461,0.15306
205,20600,-1.02629,2.14435,0.00076,-13.00992,4.66173,0.15034
206,20700,-1.16684,1.91757,0.00075,-13.06282,4.75167,0.14972
207,20800,-1.17782,2.01308,0.00075,-13.05548,4.44873,0.15238
208,20900,-1.13597,1.92335,0.00075,-12.97313,4.69021,0.15012
209,21000,-1.15802,1.97199,0.00075,-13.12035,4.64162,0.15438
210,21100,-1.08148,1.94755,0.00075,-12.89740,4.74753,0.15119
211,21200,-1.14004,2.05138,0.00075,-13.18191,4.83059,0.15152
212,21300,-1.15805,2.09378,0.00074,-12.91506,4.78092,0.14776
213,21400,-1.17701,1.91405,0.00074,-13.03088,4.57529,0.15047
214,21500,-1.21833,1.90292,0.00074,-12.90312,4.52854,0.14753
215,21600,-1.18078,1.93553,0.00074,-12.94289,4.76585,0.15107
216,21700,-1.07550,1.99983,0.00074,-12.94203,4.60892,0.14914
217,21800,-1.16475,2.01619,0.00073,-12.92536,4.71857,0.14924
218,21900,-1.22128,2.10880,0.00073,-12.95345,4.85532,0.14981
219,22000,-1.17711,1.98475,0.00073,-12.83888,4.95903,0.14881
220,22100,-1.16932,2.02150,0.00073,-12.84472,4.87187,0.14814
221,22200,-1.14780,1.99447,0.00073,-12.99242,4.90293,0.15010
222,22300,-1.22029,1.85855,0.00073,-12.88986,4.66594,0.14959
223,22400,-1.24421,1.91499,0.00072,-12.83708,4.48338,0.14768
224,22500,-1.22966,1.99172,0.00072,-12.89876,4.91530,0.14785
225,22600,-1.17880,2.06234,0.00072,-12.92269,4.57125,0.14857
226,22700,-1.25699,1.94497,0.00072,-12.69613,4.52475,0.14694
227,22800,-1.15745,1.88590,0.00072,-12.70013,4.47028,0.14776
228,22900,-1.12237,1.94054,0.00072,-12.72733,4.59017,0.14710
229,23000,-1.22195,2.05295,0.00072,-12.79950,5.07357,0.14808
230,23100,-1.20584,1.93387,0.00071,-12.78391,4.75295,0.14678
231,23200,-1.27780,1.95691,0.00071,-12.65131,4.72644,0.14582
232,23300,-1.20456,1.98152,0.00071,-12.60765,4.68491,0.14448
233,23400,-1.21373,1.93543,0.00071,-12.74889,4.97481,0.14783
234,23500,-1.24323,1.94220,0.00071,-12.68803,4.76283,0.14580
235,23600,-1.22615,1.92906,0.00071,-12.64787,4.87694,0.14793
236,23700,-1.21938,1.99945,0.00070,-12.52527,4.90421,0.14544
237,23800,-1.21400,1.98741,0.00070,-12.64094,4.41621,0.14851
238,23900,-1.17017,1.98419,0.00070,-12.57800,4.65421,0.14695
239,24000,-1.13563,1.92990,0.00070,-12.58373,4.93897,0.14524
240,24100,-1.18691,1.96955,0.00070,-12.53121,4.79711,0.14721
241,24200,-1.24943,1.94347,0.00070,-12.55720,4.80876,0.14779
242,24300,-1.16815,1.96388,0.00070,-12.47768,4.75015,0.14595
243,24400,-1.22001,1.98736,0.00069,-12.44086,4.68504,0.14503
244,24500,-1.19188,1.99752,0.00069,-12.59521,4.73438,0.14848
245,24600,-1.17848,1.91962,0.00069,-12.54033,4.63385,0.14612
246,24700,-1.23401,1.98087,0.00069,-12.46047,4.58961,0.14676
247,24800,-1.22716,1.96484,0.00069,-12.42188,5.17320,0.14579
248,24900,-1.17405,2.03229,0.00069,-12.39282,4.81234,0.14347
