iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,3_maddpg_actor_loss,3_maddpg_critic_loss
67,6800,-0.77310,1.59914,-0.73565,2.05337,-0.62324,2.07940
68,6900,-0.78582,1.54150,-0.81221,2.13792,-0.73718,2.12159
69,7000,-0.78578,1.52257,-0.82406,2.07090,-0.64640,1.97678
70,7100,-0.82445,1.61785,-0.73117,2.16515,-0.68811,2.08128
71,7200,-0.79507,1.47614,-0.71144,1.94262,-0.65975,2.13089
72,7300,-0.82067,1.58247,-0.77685,2.15584,-0.59596,2.03926
73,7400,-0.89687,1.56094,-0.77653,2.12891,-0.63418,2.23924
74,7500,-0.86120,1.72288,-0.80857,2.19954,-0.66627,2.23875
75,7600,-0.92711,1.58382,-0.67727,2.21186,-0.64271,2.22776
76,7700,-0.92890,1.64500,-0.67287,2.15321,-0.63813,2.28729
77,7800,-0.94967,1.57886,-0.66335,2.20184,-0.53478,2.21876
78,7900,-0.93625,1.53699,-0.70802,2.34682,-0.60178,2.18823
79,8000,-0.93722,1.55847,-0.65510,2.08787,-0.60021,2.13604
80,8100,-0.97739,1.49078,-0.68810,2.12644,-0.68537,2.31200
81,8200,-1.00229,1.60135,-0.65486,2.23900,-0.52916,2.18702
82,8300,-0.96358,1.59321,-0.67550,2.27430,-0.52037,2.22737
83,8400,-1.04996,1.55148,-0.69631,2.22435,-0.59335,2.18348
84,8500,-0.96870,1.55998,-0.65259,2.21337,-0.50826,2.22550
85,8600,-1.03837,1.45176,-0.61505,2.26354,-0.54710,2.28896
86,8700,-0.96509,1.50133,-0.61360,2.24940,-0.65791,2.29031
87,8800,-1.04770,1.54942,-0.61185,2.30744,-0.52704,2.38034
88,8900,-1.05449,1.39829,-0.62245,2.33708,-0.50213,2.27524
89,9000,-1.02340,1.44345,-0.52111,2.33488,-0.48339,2.23238
90,9100,-1.07793,1.46809,-0.63482,2.45311,-0.52980,2.29265
91,9200,-1.06260,1.47109,-0.60835,2.26584,-0.62767,2.39754
92,9300,-1.09502,1.49533,-0.52769,2.30964,-0.46250,2.39799
93,9400,-1.05103,1.40630,-0.57567,2.33974,-0.57131,2.40675
94,9500,-1.17716,1.37684,-0.55710,2.44806,-0.45337,2.26749
95,9600,-1.22211,1.40683,-0.62334,2.43047,-0.52135,2.24032
96,9700,-1.17300,1.45982,-0.51936,2.38502,-0.46792,2.30340
97,9800,-1.21246,1.51929,-0.60549,2.38630,-0.53855,2.32838
98,9900,-1.18266,1.46926,-0.50674,2.57228,-0.54610,2.42611
99,10000,-1.24241,1.48859,-0.53669,2.34941,-0.49565,2.52403
100,10100,-1.23132,1.45192,-0.46813,2.47426,-0.46429,2.33072
101,10200,-1.24508,1.43659,-0.56866,2.43274,-0.52208,2.44820
102,10300,-1.24868,1.46648,-0.48438,2.46607,-0.42155,2.29312
103,10400,-1.20213,1.39283,-0.59378,2.44717,-0.59970,2.50625
104,10500,-1.25112,1.40362,-0.47004,2.35419,-0.45833,2.43590
105,10600,-1.24829,1.39409,-0.53824,2.44145,-0.41389,2.54013
106,10700,-1.24139,1.40678,-0.51208,2.51431,-0.53581,2.39650
107,10800,-1.28020,1.41671,-0.48657,2.36302,-0.47219,2.54632
108,10900,-1.27397,1.42686,-0.50860,2.31931,-0.47478,2.38517
109,11000,-1.25562,1.40365,-0.57620,2.43368,-0.46958,2.43653
110,11100,-1.23083,1.44821,-0.61516,2.46993,-0.50693,2.39872
111,11200,-1.35072,1.39748,-0.43345,2.42726,-0.43936,2.33295
112,11300,-1.32919,1.38527,-0.49503,2.58071,-0.42898,2.48754
113,11400,-1.34601,1.38288,-0.48443,2.43168,-0.49189,2.41805
114,11500,-1.34415,1.42277,-0.45860,2.43697,-0.42993,2.48450
115,11600,-1.33165,1.39091,-0.44335,2.37084,-0.47928,2.58082
116,11700,-1.35940,1.41395,-0.49914,2.49943,-0.48867,2.48976
117,11800,-1.35769,1.40675,-0.41324,2.53521,-0.41357,2.45499
118,11900,-1.42095,1.37946,-0.41063,2.37959,-0.37894,2.47067
119,12000,-1.39843,1.40767,-0.31478,2.48158,-0.37578,2.35086
120,12100,-1.36100,1.36488,-0.47499,2.39561,-0.44385,2.40730
121,12200,-1.38167,1.46582,-0.53701,2.38671,-0.41909,2.34111
122,12300,-1.40409,1.46689,-0.47044,2.47939,-0.47924,2.39748
123,12400,-1.40204,1.35237,-0.39301,2.48531,-0.38380,2.71767
124,12500,-1.43590,1.41014,-0.50728,2.54787,-0.49416,2.48365
125,12600,-1.33637,1.38519,-0.54978,2.41237,-0.42892,2.35324
126,12700,-1.42071,1.49972,-0.36299,2.52466,-0.47136,2.42872
127,12800,-1.39159,1.41504,-0.37847,2.41382,-0.38772,2.50171
128,12900,-1.42412,1.41026,-0.52145,2.50661,-0.45314,2.48318
129,13000,-1.44506,1.36642,-0.42272,2.39558,-0.51038,2.39432
130,13100,-1.43913,1.37361,-0.38847,2.52956,-0.32951,2.55728
131,13200,-1.40951,1.45292,-0.27422,2.47321,-0.45126,2.52564
132,13300,-1.43262,1.41316,-0.45814,2.48100,-0.46576,2.53481
133,13400,-1.44804,1.54162,-0.36360,2.51602,-0.48087,2.81761
134,13500,-1.41858,1.45031,-0.39257,2.57192,-0.49332,2.46178
135,13600,-1.50151,1.36797,-0.32414,2.54522,-0.36583,2.46681
136,13700,-1.45450,1.48016,-0.32171,2.58203,-0.50699,2.55806
137,13800,-1.43189,1.43889,-0.45822,2.50307,-0.41913,2.51132
138,13900,-1.44799,1.44076,-0.36899,2.51422,-0.44723,2.52099
139,14000,-1.46562,1.46005,-0.35110,2.34286,-0.44109,2.40154
140,14100,-1.46226,1.44469,-0.50892,2.53955,-0.40545,2.45395
141,14200,-1.52039,1.49272,-0.44007,2.51908,-0.37836,2.53276
142,14300,-1.48223,1.44181,-0.42078,2.52228,-0.48068,2.46039
143,14400,-1.49726,1.38767,-0.46285,2.54209,-0.55261,2.76204
144,14500,-1.51365,1.43056,-0.42140,2.42637,-0.40640,2.50712
145,14600,-1.45086,1.44000,-0.48818,2.55795,-0.38993,2.48875
146,14700,-1.53310,1.49642,-0.32088,2.78376,-0.39310,2.53084
147,14800,-1.55062,1.42098,-0.45261,2.59221,-0.47745,2.67148
148,14900,-1.44362,1.50598,-0.42890,2.61505,-0.47691,2.59812
149,15000,-1.47655,1.45457,-0.46036,2.63148,-0.51885,2.64416
150,15100,-1.41694,1.45027,-0.35414,2.54333,-0.46474,2.49345
151,15200,-1.56369,1.53725,-0.46081,2.53400,-0.41014,2.53911
152,15300,-1.46452,1.44816,-0.45311,2.70231,-0.51876,2.66713
153,15400,-1.54585,1.49614,-0.36176,2.50285,-0.48620,2.44253
154,15500,-1.52314,1.47889,-0.41151,2.71918,-0.55182,2.67315
155,15600,-1.61679,1.45687,-0.44560,2.54203,-0.40482,2.44789
156,15700,-1.58656,1.43042,-0.43036,2.47286,-0.33462,2.51216
157,15800,-1.59809,1.44455,-0.41646,2.45295,-0.45331,2.37421
158,15900,-1.56684,1.42025,-0.45471,2.60834,-0.59806,2.58304
159,16000,-1.54492,1.53445,-0.40661,2.46140,-0.47665,2.47746
160,16100,-1.56649,1.48376,-0.49680,2.39810,-0.50813,2.48562
161,16200,-1.57317,1.51190,-0.43495,2.57441,-0.48263,2.50797
162,16300,-1.54409,1.45212,-0.43250,2.54111,-0.48917,2.49074
163,16400,-1.57881,1.45899,-0.46572,2.53797,-0.49230,2.52345
164,16500,-1.54830,1.49606,-0.31658,2.48503,-0.49720,2.37698
165,16600,-1.58666,1.41352,-0.55627,2.54834,-0.52077,2.48369
166,16700,-1.57709,1.48078,-0.51925,2.67938,-0.52289,2.40049
167,16800,-1.56983,1.47269,-0.50984,2.61950,-0.55316,2.53535
168,16900,-1.55659,1.44318,-0.58099,2.58796,-0.55707,2.50725
169,17000,-1.57026,1.53106,-0.47915,2.56143,-0.56961,2.49290
170,17100,-1.62117,1.43631,-0.42954,2.46268,-0.48143,2.36032
171,17200,-1.58952,1.53720,-0.48474,2.39198,-0.48643,2.47500
172,17300,-1.53200,1.49040,-0.54591,2.56600,-0.48980,2.49057
173,17400,-1.62107,1.48719,-0.55677,2.67639,-0.49469,2.46524
174,17500,-1.60323,1.44666,-0.44057,2.63196,-0.36177,2.48446
175,17600,-1.64713,1.39247,-0.43675,2.34488,-0.43130,2.50543
176,17700,-1.65075,1.41229,-0.53960,2.65759,-0.49466,2.59832
177,17800,-1.61457,1.47781,-0.56078,2.45221,-0.41670,2.38601
178,17900,-1.63600,1.50390,-0.44359,2.52738,-0.52993,2.39084
179,18000,-1.62146,1.51497,-0.45072,2.65527,-0.53069,2.32318
180,18100,-1.63036,1.44438,-0.50943,2.42521,-0.41065,2.45381
181,18200,-1.65334,1.53252,-0.57600,2.41960,-0.61357,2.50277
182,18300,-1.70408,1.39259,-0.51104,2.61781,-0.60732,2.37697
183,18400,-1.64156,1.57030,-0.50297,2.47768,-0.52621,2.42468
184,18500,-1.59848,1.51323,-0.58401,2.52292,-0.56056,2.43540
185,18600,-1.53486,1.56022,-0.45768,2.45964,-0.47730,2.54956
186,18700,-1.64024,1.58412,-0.47779,2.62101,-0.65474,2.43953
187,18800,-1.59990,1.47658,-0.49109,2.68208,-0.62238,2.49458
188,18900,-1.75084,1.52266,-0.41194,2.49290,-0.60647,2.39835
189,19000,-1.69645,1.55725,-0.55752,2.55583,-0.54878,2.42138
190,19100,-1.64737,1.56515,-0.50470,2.38834,-0.57877,2.34057
191,19200,-1.62044,1.53885,-0.50909,2.46031,-0.52231,2.43899
192,19300,-1.72702,1.38584,-0.55715,2.53100,-0.53202,2.33074
193,19400,-1.63934,1.44110,-0.50697,2.56402,-0.52509,2.51383
194,19500,-1.74844,1.46693,-0.64189,2.52615,-0.60556,2.33296
195,19600,-1.74002,1.45877,-0.54437,2.47620,-0.64892,2.23659
196,19700,-1.76606,1.52162,-0.49268,2.56433,-0.62287,2.40019
197,19800,-1.72412,1.45232,-0.42619,2.51591,-0.51855,2.40657
198,19900,-1.70310,1.52839,-0.51701,2.74525,-0.51238,2.43609
199,20000,-1.72530,1.50252,-0.55627,2.47530,-0.63897,2.22603
200,20100,-1.74030,1.50999,-0.50519,2.61944,-0.47478,2.30152
201,20200,-1.71799,1.55228,-0.60560,2.41885,-0.59074,2.41441
202,20300,-1.66588,1.45610,-0.48841,2.51033,-0.55660,2.51663
203,20400,-1.76186,1.51713,-0.44562,2.47695,-0.55438,2.31459
204,20500,-1.71500,1.46909,-0.45234,2.65683,-0.55320,2.33744
205,20600,-1.71170,1.47599,-0.55320,2.47124,-0.53503,2.33224
206,20700,-1.75704,1.57218,-0.63057,2.58475,-0.56365,2.23133
207,20800,-1.68419,1.47046,-0.58998,2.47546,-0.61212,2.30907
208,20900,-1.74750,1.58410,-0.48761,2.46811,-0.57870,2.45502
209,21000,-1.85221,1.47607,-0.63419,2.52379,-0.61481,2.28992
210,21100,-1.77413,1.47615,-0.53562,2.39819,-0.52780,2.24602
211,21200,-1.78475,1.52240,-0.62061,2.44025,-0.52704,2.35478
212,21300,-1.81270,1.47551,-0.50566,2.36111,-0.48556,2.23414
213,21400,-1.78040,1.47466,-0.44694,2.52313,-0.58532,2.35037
214,21500,-1.76197,1.46427,-0.52615,2.43542,-0.48679,2.31727
215,21600,-1.70601,1.51842,-0.63546,2.44216,-0.67398,2.22897
216,21700,-1.70365,1.51134,-0.58898,2.49064,-0.58536,2.26576
217,21800,-1.81829,1.47966,-0.64730,2.50707,-0.63036,2.26043
218,21900,-1.83948,1.50116,-0.54357,2.48012,-0.53146,2.24775
219,22000,-1.80698,1.48969,-0.58016,2.45876,-0.51527,2.18343
220,22100,-1.80148,1.50962,-0.70971,2.48649,-0.67311,2.27752
221,22200,-1.90043,1.49883,-0.59336,2.59397,-0.59455,2.22578
222,22300,-1.77868,1.52399,-0.63498,2.38038,-0.54607,2.32971
223,22400,-2.03135,1.45646,-0.56071,2.57832,-0.48960,2.29144
224,22500,-1.89997,1.50568,-0.48300,2.44366,-0.51907,2.25321
225,22600,-1.82035,1.50970,-0.61810,2.53066,-0.55691,2.36695
226,22700,-1.87905,1.36422,-0.54580,2.43867,-0.57650,2.30404
227,22800,-1.93852,1.47770,-0.61806,2.37555,-0.47739,2.37590
228,22900,-1.89396,1.51980,-0.50641,2.54004,-0.50664,2.20742
229,23000,-1.90994,1.39645,-0.60571,2.48444,-0.58861,2.37647
230,23100,-2.02597,1.40816,-0.65709,2.48406,-0.55834,2.22812
231,23200,-1.97017,1.51925,-0.45096,2.49420,-0.54602,2.27025
232,23300,-1.97313,1.41342,-0.57624,2.32145,-0.49541,2.34632
233,23400,-2.00928,1.43900,-0.57592,2.36821,-0.55084,2.39493
234,23500,-1.87933,1.49083,-0.67098,2.64449,-0.52466,2.36724
235,23600,-1.92351,1.48850,-0.64651,2.69588,-0.45869,2.23205
236,23700,-1.99850,1.50226,-0.74065,2.46569,-0.66366,2.57542
237,23800,-1.85330,1.46255,-0.64444,2.45072,-0.50054,2.22571
238,23900,-1.95955,1.44821,-0.59747,2.60842,-0.41679,2.19431
239,24000,-2.04132,1.44386,-0.57423,2.55691,-0.53669,2.42899
240,24100,-1.97348,1.41725,-0.59433,2.47135,-0.49238,2.17691
241,24200,-2.02923,1.49135,-0.49193,2.47195,-0.60313,2.31912
242,24300,-2.00385,1.38048,-0.57694,2.37162,-0.38309,2.37452
243,24400,-2.02704,1.45904,-0.59204,2.62815,-0.38609,2.38801
244,24500,-1.99671,1.45297,-0.51518,2.57907,-0.46412,2.29380
245,24600,-2.10321,1.41168,-0.63868,2.44067,-0.60378,2.28251
246,24700,-2.19105,1.40559,-0.59858,2.51021,-0.53029,2.27417
247,24800,-2.17729,1.35027,-0.59596,2.39153,-0.50193,2.28564
248,24900,-2.16047,1.41189,-0.52815,2.47813,-0.55651,2.14653
