iteration,episode,1_iql_loss,1_count_value,2_iql_loss,2_count_value
41,4200,2.15216,0.22528,1.31241,0.22607
42,4300,2.13210,0.22171,1.32259,0.22533
43,4400,2.13759,0.22090,1.28870,0.22348
44,4500,2.16261,0.22366,1.29825,0.22298
45,4600,2.09156,0.22054,1.32918,0.21975
46,4700,2.08315,0.21955,1.35877,0.21754
47,4800,2.07125,0.21768,1.29793,0.21612
48,4900,2.07073,0.21588,1.31021,0.21608
49,5000,2.06509,0.21490,1.33868,0.21457
50,5100,2.03776,0.21340,1.30386,0.21216
51,5200,2.03949,0.21267,1.29151,0.21185
52,5300,2.06388,0.21105,1.27689,0.20769
53,5400,1.93300,0.20893,1.29704,0.20946
54,5500,1.95216,0.20682,1.32287,0.20761
55,5600,1.98089,0.20700,1.32094,0.20760
56,5700,1.94107,0.20304,1.34325,0.20544
57,5800,1.91305,0.20443,1.30355,0.20377
58,5900,1.92568,0.20391,1.29866,0.20288
59,6000,1.92616,0.20138,1.29970,0.20210
60,6100,1.91162,0.20023,1.35532,0.20120
61,6200,1.89576,0.19790,1.30662,0.19911
62,6300,1.90939,0.19717,1.32931,0.19488
63,6400,1.84723,0.19568,1.30857,0.19621
64,6500,1.90733,0.19559,1.29976,0.19522
65,6600,1.82951,0.19205,1.29486,0.19452
66,6700,1.87297,0.19266,1.29520,0.19422
67,6800,1.84251,0.19367,1.27634,0.19272
68,6900,1.84486,0.19144,1.26351,0.19201
69,7000,1.81996,0.18939,1.30142,0.19000
70,7100,1.81968,0.18851,1.23061,0.18917
71,7200,1.76804,0.18889,1.31555,0.18776
72,7300,1.76481,0.18605,1.22743,0.18533
73,7400,1.79627,0.18427,1.21266,0.18369
74,7500,1.81177,0.18520,1.21311,0.18393
75,7600,1.81542,0.18399,1.25464,0.18463
76,7700,1.74842,0.18163,1.23695,0.18331
77,7800,1.73767,0.18173,1.23830,0.18194
78,7900,1.74658,0.18227,1.21839,0.18278
79,8000,1.74559,0.18175,1.20556,0.18118
80,8100,1.73468,0.18141,1.24375,0.17998
81,8200,1.73310,0.17863,1.26052,0.17903
82,8300,1.73473,0.17598,1.20515,0.17697
83,8400,1.74869,0.17476,1.19471,0.17590
84,8500,1.69920,0.17418,1.23142,0.17648
85,8600,1.73167,0.17536,1.26854,0.17540
86,8700,1.70975,0.17384,1.23453,0.17511
87,8800,1.69827,0.17252,1.18308,0.17394
88,8900,1.69049,0.17237,1.17656,0.17234
89,9000,1.69239,0.17175,1.23347,0.17243
90,9100,1.73466,0.16925,1.23126,0.17066
91,9200,1.73446,0.16926,1.22335,0.17022
92,9300,1.63904,0.16875,1.23980,0.16975
93,9400,1.63135,0.16861,1.21166,0.16720
94,9500,1.71499,0.16720,1.23450,0.16814
95,9600,1.72461,0.16906,1.22504,0.16733
96,9700,1.64448,0.16674,1.20920,0.16659
97,9800,1.68943,0.16807,1.23991,0.16789
98,9900,1.62554,0.16515,1.15030,0.16322
99,10000,1.65706,0.16576,1.19813,0.16462
100,10100,1.61562,0.16500,1.18626,0.16548
101,10200,1.67772,0.16622,1.21769,0.16391
102,10300,1.61433,0.16354,1.23869,0.16406
103,10400,1.63413,0.16413,1.24145,0.16322
104,10500,1.62216,0.16197,1.19149,0.16224
105,10600,1.63916,0.16261,1.22478,0.16241
106,10700,1.67289,0.16280,1.18066,0.16046
107,10800,1.63629,0.16104,1.20150,0.16118
108,10900,1.66609,0.16240,1.18514,0.16043
109,11000,1.68408,0.16045,1.25974,0.16172
110,11100,1.64704,0.16020,1.21747,0.16180
111,11200,1.60950,0.16064,1.16532,0.15931
112,11300,1.65327,0.15966,1.21827,0.15972
113,11400,1.62947,0.16182,1.18999,0.15954
114,11500,1.70200,0.15990,1.18640,0.15860
115,11600,1.61785,0.15851,1.21770,0.15876
116,11700,1.65136,0.15847,1.24183,0.15773
117,11800,1.59009,0.15794,1.23444,0.15753
118,11900,1.62824,0.15596,1.18579,0.15757
119,12000,1.60394,0.15787,1.27487,0.15698
120,12100,1.61415,0.15636,1.22852,0.15695
121,12200,1.58644,0.15578,1.19889,0.15424
122,12300,1.60653,0.15688,1.19834,0.15633
123,12400,1.53742,0.15515,1.25426,0.15633
124,12500,1.63203,0.15583,1.25682,0.15622
125,12600,1.61831,0.15600,1.24472,0.15483
126,12700,1.57991,0.15524,1.25927,0.15380
127,12800,1.61153,0.15470,1.24504,0.15562
128,12900,1.64387,0.15450,1.23537,0.15326
129,13000,1.55710,0.15383,1.22313,0.15529
130,13100,1.65449,0.15412,1.31019,0.15532
131,13200,1.62736,0.15381,1.28155,0.15575
132,13300,1.59578,0.15351,1.23652,0.15309
133,13400,1.61045,0.15435,1.25098,0.15453
134,13500,1.63585,0.15469,1.27445,0.15363
135,13600,1.63686,0.15371,1.27754,0.15399
136,13700,1.61438,0.15544,1.27181,0.15381
137,13800,1.65358,0.15362,1.23745,0.15372
138,13900,1.63195,0.15377,1.29144,0.15265
139,14000,1.65164,0.15483,1.26498,0.15336
140,14100,1.64637,0.15255,1.30141,0.15335
141,14200,1.58215,0.15228,1.33057,0.15558
142,14300,1.65317,0.15268,1.35022,0.15440
143,14400,1.65661,0.15461,1.31839,0.15338
144,14500,1.64870,0.15503,1.31813,0.15294
145,14600,1.60430,0.15350,1.33587,0.15511
146,14700,1.65501,0.15443,1.29796,0.15351
147,14800,1.60622,0.15249,1.31608,0.15386
148,14900,1.61231,0.15385,1.35312,0.15407
149,15000,1.60645,0.15333,1.34490,0.15403
150,15100,1.66250,0.15368,1.37801,0.15319
151,15200,1.60977,0.15382,1.34290,0.15213
152,15300,1.64670,0.15244,1.33521,0.15234
153,15400,1.65068,0.15449,1.32918,0.15236
154,15500,1.62734,0.15277,1.38889,0.15494
155,15600,1.64122,0.15172,1.36662,0.15244
156,15700,1.61102,0.15404,1.36931,0.15399
157,15800,1.62817,0.15375,1.39272,0.15302
158,15900,1.59645,0.15280,1.41270,0.15375
159,16000,1.63795,0.15327,1.33812,0.15185
160,16100,1.59343,0.15134,1.37827,0.15346
161,16200,1.63838,0.15450,1.43293,0.15085
162,16300,1.63227,0.15345,1.40959,0.15380
163,16400,1.61874,0.15256,1.44066,0.15114
164,16500,1.58769,0.15011,1.39775,0.15221
165,16600,1.64332,0.15062,1.39921,0.15324
166,16700,1.56427,0.15015,1.39555,0.15110
167,16800,1.59391,0.15022,1.46014,0.14978
168,16900,1.55919,0.15060,1.46273,0.15211
169,17000,1.59984,0.15060,1.45615,0.15043
170,17100,1.60081,0.15106,1.41376,0.15084
171,17200,1.59741,0.14958,1.42413,0.15059
172,17300,1.60905,0.15068,1.46164,0.14933
173,17400,1.57132,0.14946,1.44902,0.14818
174,17500,1.57413,0.15114,1.40861,0.14768
175,17600,1.62589,0.14824,1.42584,0.14967
176,17700,1.58506,0.15062,1.45453,0.14888
177,17800,1.56101,0.14802,1.44021,0.14750
178,17900,1.55851,0.14921,1.46467,0.14806
179,18000,1.56074,0.14638,1.42270,0.14755
180,18100,1.55794,0.14734,1.47587,0.14743
181,18200,1.58437,0.14646,1.45952,0.14556
182,18300,1.61286,0.14726,1.44283,0.14714
183,18400,1.55776,0.14466,1.47345,0.14696
184,18500,1.58462,0.14681,1.48304,0.14730
185,18600,1.58586,0.14483,1.42790,0.14634
186,18700,1.53946,0.14486,1.48609,0.14634
187,18800,1.57480,0.14700,1.45506,0.14637
188,18900,1.52336,0.14416,1.47532,0.14497
189,19000,1.58356,0.14740,1.48144,0.14426
190,19100,1.54394,0.14643,1.49919,0.14338
191,19200,1.56787,0.14400,1.47442,0.14300
192,19300,1.47366,0.14367,1.46088,0.14321
193,19400,1.49859,0.14285,1.50921,0.14308
194,19500,1.53995,0.14439,1.50799,0.14290
195,19600,1.45136,0.14193,1.47412,0.14284
196,19700,1.49112,0.14029,1.47743,0.14281
197,19800,1.55889,0.14390,1.48333,0.14049
198,19900,1.55745,0.14267,1.49574,0.14089
199,20000,1.51077,0.14052,1.50305,0.14153
200,20100,1.55235,0.14266,1.51136,0.14132
201,20200,1.49727,0.14077,1.47808,0.13931
202,20300,1.48144,0.14148,1.53804,0.13912
203,20400,1.49118,0.13952,1.52088,0.14181
204,20500,1.51977,0.14099,1.44204,0.13797
205,20600,1.53484,0.14110,1.48867,0.14106
206,20700,1.50465,0.13895,1.51713,0.14011
207,20800,1.51293,0.13938,1.51798,0.14112
208,20900,1.52349,0.13929,1.46991,0.13926
209,21000,1.51675,0.13822,1.45149,0.13846
210,21100,1.47778,0.13790,1.47561,0.13796
211,21200,1.52633,0.13847,1.48526,0.13792
212,21300,1.50366,0.13542,1.42949,0.13770
213,21400,1.47898,0.13801,1.46440,0.13684
214,21500,1.53715,0.13575,1.51492,0.13722
215,21600,1.48471,0.13591,1.51012,0.13732
216,21700,1.49148,0.13687,1.47412,0.13839
217,21800,1.47789,0.13624,1.51233,0.13792
218,21900,1.50500,0.13817,1.50390,0.13652
219,22000,1.45386,0.13798,1.52499,0.13570
220,22100,1.44014,0.13479,1.53062,0.13754
221,22200,1.51912,0.13689,1.53740,0.13623
222,22300,1.50841,0.13517,1.50074,0.13449
223,22400,1.50581,0.13577,1.49978,0.13597
224,22500,1.42697,0.13365,1.53595,0.13491
225,22600,1.49206,0.13480,1.47843,0.13595
226,22700,1.46290,0.13389,1.51626,0.13460
227,22800,1.44389,0.13394,1.51541,0.13318
228,22900,1.52074,0.13526,1.52318,0.13395
229,23000,1.49446,0.13237,1.47751,0.13488
230,23100,1.48951,0.13416,1.54494,0.13410
231,23200,1.44272,0.13344,1.44020,0.13221
232,23300,1.46232,0.13376,1.49019,0.13326
233,23400,1.50100,0.13242,1.44810,0.13143
234,23500,1.47140,0.13140,1.49040,0.13274
235,23600,1.43459,0.13178,1.49290,0.13288
236,23700,1.46804,0.13246,1.50398,0.13310
237,23800,1.43249,0.13133,1.52275,0.13152
238,23900,1.50761,0.13109,1.47962,0.13087
239,24000,1.42618,0.13126,1.51567,0.13147
240,24100,1.46209,0.13089,1.49110,0.13052
241,24200,1.46882,0.13075,1.48142,0.13073
242,24300,1.43655,0.13002,1.45471,0.12892
243,24400,1.41307,0.13043,1.48448,0.12813
244,24500,1.42117,0.12873,1.48096,0.13031
245,24600,1.46084,0.13038,1.42842,0.12874
246,24700,1.43345,0.12732,1.53540,0.13058
247,24800,1.42900,0.12852,1.48372,0.12985
248,24900,1.39558,0.12927,1.46158,0.12820
