iteration,episode,1_iql_loss,1_rnd_forward_loss,2_iql_loss,2_rnd_forward_loss,3_iql_loss,3_rnd_forward_loss
0,100,59.79917,1.56371,57.64703,1.53519,59.76848,1.56268
1,200,33.71270,1.55649,32.38285,1.52887,32.47585,1.53084
2,300,6.84468,1.52446,6.56976,1.52833,7.08989,1.54006
3,400,3.18004,1.48674,3.18924,1.51861,3.26812,1.51887
4,500,1.77417,1.47499,1.70576,1.52711,1.74957,1.51803
5,600,1.30167,1.48730,1.23768,1.53941,1.24008,1.51541
6,700,1.17172,1.49241,1.13168,1.54934,1.13203,1.52422
7,800,1.06910,1.49597,1.08295,1.53908,1.03378,1.52893
8,900,1.04686,1.49724,1.07204,1.53366,1.09897,1.51694
9,1000,1.03159,1.49299,1.04090,1.53185,1.04061,1.52221
10,1100,1.08285,1.49766,1.07500,1.53544,1.06463,1.51997
11,1200,1.07007,1.50443,1.00722,1.53129,1.09828,1.52126
12,1300,1.05687,1.51805,1.02609,1.54241,1.04574,1.52536
13,1400,1.00051,1.52600,1.00133,1.54053,1.09765,1.52498
14,1500,1.00771,1.53556,1.04257,1.54792,0.99568,1.52740
15,1600,1.11755,1.52619,0.99588,1.54997,1.07659,1.52827
16,1700,1.04920,1.54092,1.04885,1.56058,1.07986,1.52159
17,1800,1.00617,1.53214,1.03712,1.55511,1.04112,1.52170
18,1900,1.08230,1.55268,1.06663,1.55742,1.07318,1.53131
19,2000,1.00331,1.55283,1.02580,1.55980,1.01578,1.53539
20,2100,1.04345,1.56144,1.03811,1.56673,1.09029,1.53753
21,2200,1.10117,1.57148,1.09480,1.56997,1.00904,1.54101
22,2300,1.01732,1.57198,1.05219,1.56984,1.03730,1.55225
23,2400,0.97968,1.57808,1.00051,1.56515,1.04588,1.56413
24,2500,0.98974,1.57522,1.03636,1.56803,1.04049,1.55805
25,2600,0.97330,1.57669,1.01741,1.57153,1.02403,1.56535
26,2700,1.00352,1.58138,1.00912,1.58604,1.06522,1.57575
27,2800,1.07908,1.58101,0.98594,1.58285,1.07893,1.58191
28,2900,1.01480,1.58288,1.07925,1.58737,1.03337,1.58424
29,3000,1.01683,1.59683,1.00939,1.59609,0.96770,1.58439
30,3100,1.07922,1.59415,1.04406,1.60779,1.00266,1.59070
31,3200,1.01253,1.58744,1.03472,1.59205,0.97630,1.59439
32,3300,1.07065,1.59783,1.02333,1.60456,1.04879,1.59406
33,3400,1.02429,1.59939,1.02472,1.60851,1.03405,1.60367
34,3500,1.03295,1.61432,1.03567,1.61000,1.09181,1.61101
35,3600,1.18174,1.60565,1.05345,1.61691,1.06970,1.60400
36,3700,1.02776,1.62187,1.12805,1.61923,1.03170,1.61181
37,3800,0.99489,1.62140,1.01915,1.62061,1.05373,1.61361
38,3900,1.04518,1.61592,0.96580,1.61870,1.01689,1.61120
39,4000,1.04310,1.61053,1.05524,1.62332,0.94458,1.60490
40,4100,1.01117,1.61237,1.08243,1.63365,1.02217,1.60835
41,4200,1.10120,1.61258,1.09217,1.63350,1.07486,1.60588
42,4300,1.02612,1.61471,0.98945,1.63198,1.08094,1.60647
43,4400,0.96722,1.61423,1.02425,1.63449,1.00129,1.61032
44,4500,1.03480,1.61848,1.11018,1.62667,0.98296,1.60781
45,4600,1.03722,1.61456,1.10737,1.62253,1.02317,1.60822
46,4700,1.22303,1.61195,1.07024,1.61055,0.98935,1.61302
47,4800,1.06487,1.61450,0.92208,1.61569,1.06788,1.60758
48,4900,1.00986,1.62118,1.00214,1.62494,1.00077,1.59907
49,5000,1.21848,1.61683,1.00075,1.61370,1.00997,1.61026
50,5100,1.04430,1.60755,0.98877,1.61691,0.94875,1.60716
51,5200,1.07637,1.61106,1.04264,1.62148,1.06635,1.60738
52,5300,1.07078,1.60307,1.03187,1.61912,1.03840,1.61073
53,5400,1.18029,1.59688,0.94633,1.60206,0.96199,1.59918
54,5500,1.05670,1.60994,0.96570,1.60383,0.99616,1.60186
55,5600,0.98659,1.59684,1.11576,1.60452,1.05325,1.60694
56,5700,1.11147,1.60219,1.05656,1.59877,1.01901,1.59638
57,5800,1.09972,1.58857,1.04995,1.60516,1.04223,1.59793
58,5900,1.07490,1.59346,1.00183,1.59362,0.99405,1.59461
59,6000,1.02899,1.58660,1.04856,1.60095,0.99194,1.59274
60,6100,1.17955,1.59751,1.03552,1.58520,1.00305,1.59789
61,6200,1.01138,1.58488,1.05284,1.58996,1.02512,1.57977
62,6300,1.06836,1.58597,1.04213,1.59049,0.95387,1.57314
63,6400,1.08925,1.57324,1.06338,1.59186,1.01577,1.57200
64,6500,1.01060,1.57817,1.00798,1.58408,0.93752,1.55810
65,6600,0.99277,1.57832,1.02567,1.59239,1.07547,1.56285
66,6700,0.99159,1.56394,0.94052,1.57686,0.97559,1.56004
67,6800,1.24602,1.56905,1.06219,1.56786,0.94882,1.56467
68,6900,0.94095,1.56148,1.00328,1.56931,1.05065,1.55688
69,7000,1.12849,1.55400,1.00170,1.58357,0.99616,1.54433
70,7100,0.99897,1.56030,0.97393,1.58015,1.03162,1.52662
71,7200,1.03236,1.54910,1.02587,1.57937,0.99852,1.53790
72,7300,1.01294,1.54566,1.09029,1.57479,1.29993,1.53000
73,7400,1.10964,1.53809,1.13188,1.57385,1.03643,1.52573
74,7500,1.13058,1.54625,0.94962,1.56068,1.05111,1.51538
75,7600,1.16770,1.54270,0.96517,1.57221,1.09098,1.53189
76,7700,1.16603,1.53326,1.00315,1.56435,1.23832,1.52257
77,7800,1.07681,1.53540,1.10639,1.55372,1.15522,1.51470
78,7900,1.23787,1.51334,1.02555,1.55539,0.98654,1.51338
79,8000,1.03293,1.52348,1.06092,1.56168,1.05580,1.50413
80,8100,0.96755,1.51105,1.08473,1.56959,0.94082,1.49801
81,8200,1.17595,1.50974,1.21442,1.55112,0.97510,1.49896
82,8300,1.06269,1.52492,1.00502,1.54791,1.12620,1.49160
83,8400,1.10999,1.51295,1.04318,1.54211,1.03310,1.48744
84,8500,0.97477,1.50192,1.01483,1.53012,1.07198,1.47982
85,8600,0.97828,1.50442,0.99809,1.53141,1.06042,1.48288
86,8700,0.97349,1.48728,1.01961,1.52474,0.91073,1.47433
87,8800,0.97943,1.48607,1.04854,1.51745,1.55601,1.46661
88,8900,1.37211,1.48021,0.98820,1.51751,1.17927,1.47900
89,9000,1.39667,1.48251,1.00663,1.51646,0.94226,1.45796
90,9100,1.09069,1.48746,0.98863,1.50688,0.98604,1.44928
91,9200,1.01683,1.47065,1.00888,1.50597,1.04941,1.45667
92,9300,1.21823,1.47018,0.97658,1.50522,1.13423,1.45151
93,9400,1.04714,1.46541,1.17525,1.50038,1.06522,1.45212
94,9500,1.43129,1.46200,1.04550,1.48841,1.01190,1.44117
95,9600,1.17043,1.45752,1.00413,1.48205,0.95423,1.43809
96,9700,1.15363,1.44379,0.94899,1.48793,1.25496,1.44343
97,9800,1.06078,1.45390,1.14221,1.48887,1.05251,1.44450
98,9900,1.14219,1.44985,1.23695,1.48850,1.02626,1.43812
99,10000,1.42626,1.44498,1.13521,1.46984,0.98272,1.43985
100,10100,1.45515,1.44057,0.98097,1.47874,1.18748,1.43211
101,10200,0.94905,1.43753,1.07786,1.47444,1.18338,1.41976
102,10300,0.97151,1.42103,1.41990,1.46411,1.14232,1.42809
103,10400,0.93426,1.42637,1.19213,1.46143,1.42554,1.42783
104,10500,1.09871,1.40723,1.36250,1.46773,0.95926,1.42743
105,10600,1.01938,1.41585,0.97230,1.46901,0.94893,1.41410
106,10700,0.96675,1.42093,0.95163,1.45472,1.39572,1.42276
107,10800,1.19063,1.40207,1.09181,1.46063,1.49690,1.40395
108,10900,1.77469,1.39900,1.00250,1.45173,1.18728,1.40959
109,11000,1.29972,1.39538,0.96399,1.45466,1.28954,1.40668
110,11100,1.04231,1.39602,1.28883,1.43291,1.04122,1.40500
111,11200,0.94134,1.39565,0.98582,1.44459,1.49897,1.40251
112,11300,1.25041,1.38833,1.19036,1.42553,1.03709,1.39736
113,11400,0.98047,1.37819,0.98912,1.43847,1.05455,1.39667
114,11500,1.04916,1.39047,1.12537,1.42392,1.18424,1.38268
115,11600,1.13056,1.37720,1.17651,1.42195,1.19764,1.37958
116,11700,1.20513,1.38746,0.95877,1.41322,0.94390,1.37933
117,11800,0.98378,1.38932,1.16774,1.41510,1.54745,1.36434
118,11900,1.34195,1.37389,1.07009,1.41262,1.33895,1.36847
119,12000,1.13653,1.36477,1.35685,1.40006,1.29521,1.36143
120,12100,1.18861,1.36066,0.91890,1.40340,0.93504,1.35650
121,12200,0.97546,1.36601,1.07547,1.40428,1.32909,1.35639
122,12300,1.08105,1.36054,0.95188,1.39789,1.00882,1.35542
123,12400,1.00791,1.35347,1.20718,1.40150,1.21967,1.35163
124,12500,1.47617,1.35254,1.05837,1.39221,1.10788,1.35058
125,12600,1.36288,1.34889,0.92685,1.38746,1.00077,1.34497
126,12700,1.17143,1.35830,1.05367,1.37411,1.21387,1.34543
127,12800,1.44475,1.34031,1.36887,1.38163,1.10385,1.33695
128,12900,1.20880,1.34539,1.24658,1.38072,1.30584,1.34493
129,13000,1.19446,1.31692,1.24594,1.38621,1.20840,1.33513
130,13100,1.18005,1.32460,1.29085,1.36873,1.51954,1.32810
131,13200,1.18276,1.31759,1.09602,1.36090,0.89851,1.32491
132,13300,1.27924,1.32685,1.06074,1.35971,1.19109,1.32172
133,13400,1.10255,1.31964,1.03882,1.35732,1.00746,1.32065
134,13500,0.97721,1.31253,0.96407,1.35271,1.02425,1.31625
135,13600,1.03300,1.30418,0.97984,1.33152,0.94572,1.31897
136,13700,0.96113,1.29867,1.20427,1.34132,0.98946,1.30998
137,13800,1.69776,1.29585,1.19067,1.33602,1.04500,1.30433
138,13900,0.96455,1.30784,1.48115,1.31945,1.05855,1.31132
139,14000,1.04563,1.29624,1.33949,1.32236,0.99570,1.30477
140,14100,1.15443,1.29121,1.00572,1.32855,1.10393,1.28973
141,14200,1.16181,1.27564,1.22235,1.30814,0.95662,1.29470
142,14300,0.95592,1.28214,0.93833,1.30310,1.14121,1.29007
143,14400,1.12433,1.27895,1.00082,1.29892,1.17139,1.30629
144,14500,1.57950,1.26412,0.92250,1.29268,1.01957,1.30007
145,14600,1.73326,1.27151,1.13738,1.29635,1.24035,1.28359
146,14700,1.22847,1.26959,1.19580,1.27752,1.40038,1.27955
