iteration,episode,1_iql_loss,1_icm_forward_loss,1_icm_inverse_loss,2_iql_loss,2_icm_forward_loss,2_icm_inverse_loss,3_iql_loss,3_icm_forward_loss,3_icm_inverse_loss,4_iql_loss,4_icm_forward_loss,4_icm_inverse_loss
0,100,5.90935,0.51108,1.60961,5.80224,0.50436,1.60895,5.99076,0.51049,1.61067,5.42180,0.49496,1.61151
1,200,1.71124,0.49428,1.60987,1.68892,0.50467,1.60912,1.69595,0.49710,1.61025,1.78258,0.50391,1.61222
2,300,1.14521,0.49087,1.60957,1.17131,0.50077,1.60960,1.25526,0.49150,1.60961,1.30766,0.49800,1.61148
3,400,0.99336,0.47766,1.60979,1.03929,0.48675,1.60967,1.11847,0.47910,1.60927,1.07415,0.49592,1.61105
4,500,0.98705,0.47009,1.60974,1.18201,0.47368,1.61029,1.01988,0.46535,1.60927,0.90883,0.48788,1.61067
5,600,1.01138,0.46083,1.61024,1.13631,0.46359,1.61000,1.13004,0.45488,1.60854,0.86869,0.47947,1.61003
6,700,0.99452,0.45074,1.60994,0.91266,0.45615,1.61038,1.04342,0.44761,1.60885,0.76056,0.47507,1.60983
7,800,0.95750,0.43938,1.61016,0.90891,0.44480,1.61028,0.96194,0.43969,1.60863,0.79125,0.46231,1.61060
8,900,1.05976,0.42796,1.61032,1.02810,0.43443,1.60992,0.98046,0.43097,1.60919,0.80499,0.45088,1.60967
9,1000,1.06086,0.41925,1.60997,1.00840,0.42395,1.60996,1.04411,0.42072,1.60892,0.77093,0.44219,1.60958
10,1100,1.04490,0.41070,1.61006,1.00201,0.41482,1.61032,1.05713,0.41221,1.60878,0.81008,0.43191,1.61020
11,1200,1.04755,0.40033,1.61027,1.04095,0.40624,1.61037,1.00231,0.40348,1.60898,0.83909,0.42214,1.60959
12,1300,1.02150,0.39181,1.61053,1.01033,0.39709,1.61024,0.97209,0.39433,1.60898,0.81975,0.41434,1.60925
13,1400,0.90084,0.38418,1.61058,1.00236,0.39014,1.61034,1.05636,0.38664,1.60902,0.84279,0.40285,1.60910
14,1500,0.96447,0.37565,1.61020,1.09520,0.38118,1.61024,1.00212,0.37758,1.60884,0.80569,0.39351,1.60980
15,1600,0.98004,0.36819,1.61004,1.00579,0.37160,1.61022,0.96251,0.37211,1.60885,0.87597,0.38501,1.61018
16,1700,0.89040,0.36027,1.61008,0.90458,0.36579,1.61036,0.99021,0.36361,1.60878,0.80514,0.37356,1.60979
17,1800,0.99394,0.35281,1.61003,1.03675,0.35810,1.61008,1.06850,0.35647,1.60868,0.83529,0.36736,1.60924
18,1900,0.96098,0.34663,1.60992,1.01751,0.35130,1.61013,0.97017,0.34995,1.60865,0.80509,0.35735,1.60956
19,2000,1.00707,0.33871,1.60973,0.99153,0.34527,1.61003,1.01549,0.34138,1.60824,0.78504,0.34887,1.60878
20,2100,1.04284,0.33246,1.60962,1.01310,0.33577,1.61025,1.01502,0.33658,1.60809,0.79599,0.34164,1.60893
21,2200,0.91504,0.32574,1.60955,1.00322,0.32904,1.60965,1.05819,0.32940,1.60776,0.93594,0.33332,1.60881
22,2300,0.99082,0.31877,1.60941,1.01052,0.32250,1.61004,1.05315,0.32334,1.60745,0.91315,0.32434,1.60829
23,2400,1.06288,0.31381,1.60912,0.91955,0.31603,1.60994,1.00475,0.31651,1.60709,0.83599,0.31776,1.60866
24,2500,1.02308,0.30659,1.60917,1.08584,0.30958,1.60963,1.04120,0.31046,1.60711,0.85421,0.31065,1.60873
25,2600,0.96737,0.30006,1.60900,0.98821,0.30162,1.60943,1.03108,0.30430,1.60662,0.89072,0.30225,1.60801
26,2700,0.97675,0.29339,1.60870,0.95574,0.29520,1.60935,0.97003,0.29733,1.60670,0.89621,0.29569,1.60850
27,2800,1.01267,0.28736,1.60872,0.95006,0.28815,1.60925,1.01340,0.29148,1.60630,0.95840,0.28902,1.60802
28,2900,1.05087,0.28230,1.60840,1.01888,0.28203,1.60899,1.05105,0.28557,1.60605,0.87371,0.28197,1.60815
29,3000,0.95286,0.27607,1.60817,0.98058,0.27626,1.60897,0.99562,0.28097,1.60605,0.90174,0.27487,1.60809
30,3100,1.02010,0.26905,1.60815,0.94681,0.27021,1.60893,1.03333,0.27409,1.60550,0.90433,0.26855,1.60804
31,3200,1.00091,0.26401,1.60810,1.06145,0.26412,1.60886,1.12393,0.26837,1.60525,0.86271,0.26175,1.60788
32,3300,0.96536,0.25808,1.60814,0.97234,0.25771,1.60877,0.91959,0.26306,1.60515,0.89697,0.25486,1.60765
33,3400,1.01757,0.25259,1.60782,0.99617,0.25229,1.60865,1.06040,0.25785,1.60436,0.87891,0.25003,1.60791
34,3500,1.00074,0.24758,1.60763,0.98941,0.24639,1.60859,0.95122,0.25201,1.60429,0.91672,0.24412,1.60808
35,3600,0.99204,0.24273,1.60762,1.08138,0.24156,1.60842,0.96097,0.24625,1.60375,0.88530,0.23889,1.60835
36,3700,1.04201,0.23723,1.60730,1.02259,0.23544,1.60826,0.95604,0.24236,1.60328,0.90421,0.23288,1.60795
37,3800,1.02229,0.23180,1.60696,1.02212,0.23023,1.60821,1.02726,0.23727,1.60275,0.94249,0.22728,1.60699
38,3900,1.07380,0.22587,1.60671,0.99535,0.22507,1.60815,1.05713,0.23194,1.60226,0.94049,0.22176,1.60695
39,4000,1.05263,0.22204,1.60678,0.99592,0.22030,1.60789,1.02348,0.22639,1.60200,0.92799,0.21630,1.60723
40,4100,1.01222,0.21632,1.60643,0.95538,0.21482,1.60813,0.99017,0.22249,1.60170,0.91202,0.21130,1.60698
41,4200,0.99221,0.21117,1.60620,1.06246,0.20922,1.60792,0.94435,0.21702,1.60183,0.90650,0.20643,1.60760
42,4300,1.01943,0.20686,1.60614,1.04599,0.20462,1.60792,0.99798,0.21229,1.60142,0.90083,0.20121,1.60718
43,4400,1.02859,0.20308,1.60604,1.11946,0.19998,1.60780,1.01381,0.20761,1.60093,0.94516,0.19658,1.60697
44,4500,0.94614,0.19693,1.60584,0.98517,0.19539,1.60779,1.01516,0.20264,1.60009,0.91818,0.19214,1.60778
45,4600,1.03785,0.19337,1.60577,0.99544,0.19077,1.60752,0.96317,0.19829,1.59974,0.88958,0.18807,1.60743
46,4700,1.03491,0.18873,1.60530,1.00438,0.18633,1.60755,0.95549,0.19379,1.59953,0.95958,0.18256,1.60720
47,4800,1.08546,0.18401,1.60541,1.02189,0.18146,1.60763,1.05244,0.18923,1.59909,0.89344,0.17857,1.60743
48,4900,1.04941,0.18065,1.60489,1.01114,0.17733,1.60738,0.98786,0.18502,1.59891,0.95098,0.17421,1.60705
49,5000,1.00001,0.17603,1.60493,1.01494,0.17298,1.60729,0.97881,0.18074,1.59814,0.92934,0.16963,1.60695
50,5100,1.02906,0.17149,1.60485,0.97307,0.16876,1.60732,0.94398,0.17616,1.59777,0.93229,0.16601,1.60735
51,5200,1.00988,0.16831,1.60481,1.06382,0.16515,1.60704,1.01306,0.17277,1.59749,0.96925,0.16163,1.60715
52,5300,1.04639,0.16451,1.60463,1.02368,0.16128,1.60725,1.02186,0.16864,1.59775,0.94503,0.15810,1.60679
53,5400,1.06547,0.16033,1.60428,1.02287,0.15735,1.60682,1.02162,0.16489,1.59748,0.91601,0.15408,1.60686
54,5500,1.03696,0.15622,1.60412,1.06848,0.15359,1.60672,1.03483,0.16018,1.59689,0.96850,0.15000,1.60685
55,5600,1.01575,0.15315,1.60434,0.99101,0.14924,1.60686,1.05970,0.15671,1.59600,0.92497,0.14694,1.60721
56,5700,1.04413,0.14911,1.60390,0.97233,0.14592,1.60679,1.02293,0.15273,1.59636,0.90888,0.14339,1.60669
57,5800,0.98437,0.14611,1.60346,0.95404,0.14277,1.60660,0.99217,0.14945,1.59529,0.97546,0.13986,1.60733
58,5900,1.06257,0.14248,1.60367,0.98142,0.13896,1.60668,0.99848,0.14619,1.59562,0.93706,0.13604,1.60664
59,6000,1.04253,0.13857,1.60335,1.00297,0.13583,1.60630,1.00166,0.14181,1.59512,0.92550,0.13235,1.60698
60,6100,1.02534,0.13586,1.60319,0.98521,0.13284,1.60617,1.02593,0.13906,1.59509,0.91484,0.12971,1.60699
61,6200,1.01990,0.13231,1.60309,1.02725,0.12910,1.60627,1.00141,0.13617,1.59486,0.93592,0.12652,1.60668
62,6300,0.95962,0.12975,1.60311,1.08484,0.12604,1.60613,0.95528,0.13283,1.59467,0.95732,0.12363,1.60691
63,6400,0.97150,0.12617,1.60315,1.01426,0.12286,1.60586,1.05272,0.12940,1.59422,0.93180,0.12052,1.60650
64,6500,0.99944,0.12316,1.60305,0.97000,0.11996,1.60588,0.96051,0.12653,1.59411,0.99454,0.11688,1.60573
65,6600,0.95670,0.12020,1.60274,1.02372,0.11725,1.60585,1.04540,0.12401,1.59375,0.99769,0.11452,1.60655
66,6700,0.99914,0.11745,1.60271,0.98134,0.11460,1.60590,0.91569,0.12089,1.59369,0.93804,0.11163,1.60609
67,6800,0.98726,0.11503,1.60233,0.95360,0.11145,1.60562,0.96440,0.11815,1.59311,0.99899,0.10898,1.60596
68,6900,0.97713,0.11224,1.60224,1.00181,0.10909,1.60562,0.99297,0.11526,1.59233,0.91701,0.10662,1.60559
69,7000,1.04187,0.10967,1.60266,1.01040,0.10650,1.60560,1.08175,0.11273,1.59227,0.98675,0.10390,1.60648
70,7100,1.03978,0.10696,1.60207,1.02584,0.10417,1.60545,1.03096,0.11032,1.59258,0.92573,0.10138,1.60619
71,7200,0.94147,0.10480,1.60201,1.01956,0.10164,1.60536,1.00252,0.10758,1.59259,0.95438,0.09902,1.60583
72,7300,0.97916,0.10238,1.60171,1.04488,0.09931,1.60534,0.93880,0.10546,1.59190,0.90021,0.09668,1.60611
73,7400,1.05375,0.09998,1.60187,1.01871,0.09708,1.60491,1.00636,0.10268,1.59145,0.99966,0.09449,1.60619
74,7500,1.05828,0.09767,1.60152,1.02441,0.09521,1.60487,1.01634,0.10052,1.59050,0.91575,0.09214,1.60565
75,7600,1.03694,0.09553,1.60146,1.01786,0.09328,1.60517,0.96663,0.09820,1.59154,0.99580,0.09018,1.60586
76,7700,1.01312,0.09358,1.60137,0.97752,0.09056,1.60474,0.99409,0.09637,1.59135,0.96647,0.08803,1.60598
77,7800,1.00290,0.09150,1.60106,0.96705,0.08910,1.60501,1.03630,0.09396,1.59151,0.97767,0.08536,1.60636
78,7900,1.01690,0.08958,1.60115,1.06458,0.08705,1.60517,1.05438,0.09214,1.59075,0.93845,0.08407,1.60593
79,8000,1.04470,0.08723,1.60134,1.02833,0.08549,1.60439,0.98521,0.09021,1.59060,0.99103,0.08226,1.60593
80,8100,0.96378,0.08577,1.60058,0.95773,0.08376,1.60452,1.01246,0.08846,1.58971,0.96830,0.08038,1.60615
81,8200,0.95795,0.08441,1.60067,1.04797,0.08205,1.60421,1.04872,0.08611,1.58975,0.97916,0.07905,1.60596
82,8300,1.00454,0.08281,1.60092,0.95640,0.08094,1.60434,1.00298,0.08473,1.58967,0.95672,0.07740,1.60573
83,8400,0.99531,0.08118,1.60099,0.99049,0.07936,1.60415,1.03842,0.08301,1.58999,0.98922,0.07600,1.60600
84,8500,1.01640,0.07959,1.60104,0.98777,0.07832,1.60399,1.00670,0.08139,1.58867,0.95024,0.07449,1.60539
85,8600,0.97658,0.07870,1.60070,0.96774,0.07716,1.60426,1.05105,0.08000,1.58896,0.91904,0.07321,1.60522
86,8700,0.99209,0.07716,1.60055,1.04214,0.07568,1.60393,1.11129,0.07865,1.58855,0.97796,0.07206,1.60555
87,8800,1.04873,0.07633,1.60001,1.01894,0.07464,1.60402,0.98021,0.07745,1.58852,0.92542,0.07099,1.60582
88,8900,0.98084,0.07465,1.60034,1.03948,0.07335,1.60389,1.01375,0.07636,1.58765,0.93698,0.06954,1.60547
89,9000,0.96102,0.07417,1.59978,0.93141,0.07243,1.60381,1.07527,0.07466,1.58810,0.98185,0.06867,1.60540
90,9100,1.00979,0.07293,1.59994,0.99527,0.07121,1.60368,0.99508,0.07362,1.58819,1.03386,0.06727,1.60562
91,9200,0.99463,0.07166,1.59923,1.04411,0.07025,1.60349,1.03826,0.07237,1.58789,0.98398,0.06637,1.60538
92,9300,0.99819,0.07067,1.59986,1.06721,0.06917,1.60382,0.99694,0.07129,1.58890,1.00206,0.06534,1.60568
93,9400,1.03070,0.07008,1.59909,1.03413,0.06847,1.60362,1.02129,0.07037,1.58804,0.96251,0.06425,1.60540
94,9500,0.99143,0.06871,1.59937,0.93611,0.06731,1.60311,0.93726,0.06912,1.58771,0.94045,0.06301,1.60568
95,9600,0.95724,0.06794,1.59949,0.98208,0.06669,1.60294,0.96910,0.06842,1.58699,1.00429,0.06260,1.60477
96,9700,0.96240,0.06696,1.59958,1.01040,0.06609,1.60271,1.02482,0.06734,1.58575,0.96830,0.06161,1.60466
97,9800,1.00834,0.06638,1.59902,1.06063,0.06499,1.60312,1.02009,0.06660,1.58649,0.97710,0.06055,1.60432
98,9900,0.98656,0.06526,1.59950,1.02219,0.06386,1.60286,1.02258,0.06576,1.58735,0.93505,0.06001,1.60472
99,10000,0.98445,0.06439,1.59934,1.02607,0.06327,1.60274,0.98097,0.06484,1.58660,0.91307,0.05901,1.60454
100,10100,0.99075,0.06352,1.59898,0.98463,0.06256,1.60254,0.91395,0.06412,1.58644,1.00329,0.05834,1.60487
101,10200,1.01860,0.06284,1.59963,0.96705,0.06163,1.60244,0.92655,0.06337,1.58560,0.93348,0.05749,1.60477
