iteration,episode,1_iql_loss,1_icm_forward_loss,1_icm_inverse_loss,2_iql_loss,2_icm_forward_loss,2_icm_inverse_loss,3_iql_loss,3_icm_forward_loss,3_icm_inverse_loss
0,100,5.32748,0.44104,1.61293,5.43864,0.44678,1.61618,5.43050,0.44216,1.61617
1,200,2.08026,0.43820,1.61497,2.07930,0.44034,1.61535,2.08095,0.43756,1.61630
2,300,1.27014,0.43579,1.61527,1.22668,0.43597,1.61433,1.21962,0.43379,1.61473
3,400,1.03154,0.43205,1.61449,1.02076,0.43114,1.61326,1.01690,0.42956,1.61520
4,500,0.93107,0.42809,1.61396,0.95676,0.42737,1.61163,0.94090,0.42716,1.61411
5,600,0.92234,0.42468,1.61392,0.93958,0.42551,1.61249,0.91382,0.42338,1.61290
6,700,0.92330,0.42182,1.61322,0.94990,0.42188,1.61244,0.92333,0.42056,1.61283
7,800,0.91596,0.41757,1.61257,0.93765,0.41811,1.61124,0.95229,0.41786,1.61327
8,900,0.92446,0.41418,1.61290,0.95245,0.41552,1.61154,0.95062,0.41500,1.61212
9,1000,0.96657,0.41182,1.61331,0.96119,0.41200,1.61109,0.97671,0.41130,1.61210
10,1100,0.97615,0.40885,1.61187,0.97634,0.40907,1.61163,0.98533,0.40781,1.61246
11,1200,1.02044,0.40560,1.61104,0.99829,0.40595,1.61129,1.00925,0.40454,1.61263
12,1300,1.03491,0.40280,1.61187,1.02093,0.40271,1.61132,1.04134,0.40170,1.61195
13,1400,1.01819,0.39966,1.61174,1.03364,0.39885,1.60979,1.03039,0.39813,1.61093
14,1500,1.05326,0.39624,1.61187,1.04147,0.39585,1.61012,1.03908,0.39478,1.61096
15,1600,1.04495,0.39293,1.61204,1.02747,0.39298,1.61052,1.08979,0.39191,1.61057
16,1700,1.07454,0.38976,1.61088,1.04776,0.38999,1.60954,1.08026,0.38864,1.61029
17,1800,1.07033,0.38635,1.61254,1.07382,0.38640,1.60982,1.09276,0.38565,1.61176
18,1900,1.09429,0.38365,1.61150,1.08792,0.38421,1.60918,1.11270,0.38265,1.60972
19,2000,1.11468,0.38058,1.61100,1.11049,0.38075,1.60902,1.10412,0.37970,1.60987
20,2100,1.12784,0.37738,1.61098,1.12518,0.37816,1.60946,1.12852,0.37660,1.60982
21,2200,1.13293,0.37483,1.60981,1.13027,0.37498,1.60928,1.12819,0.37382,1.61017
22,2300,1.14279,0.37187,1.60963,1.12722,0.37172,1.60903,1.16341,0.37127,1.60942
23,2400,1.14076,0.36873,1.61090,1.13308,0.36885,1.60809,1.15694,0.36832,1.60941
24,2500,1.14186,0.36551,1.61027,1.15671,0.36599,1.60908,1.15066,0.36540,1.60993
25,2600,1.15746,0.36288,1.60966,1.17096,0.36300,1.60879,1.18712,0.36281,1.60943
26,2700,1.15336,0.35970,1.61104,1.15655,0.36060,1.60819,1.18652,0.36004,1.60924
27,2800,1.15499,0.35692,1.60997,1.18283,0.35765,1.60865,1.16422,0.35700,1.60958
28,2900,1.14807,0.35425,1.61033,1.16997,0.35482,1.60798,1.17948,0.35419,1.60889
29,3000,1.18696,0.35148,1.61101,1.18280,0.35215,1.60810,1.19750,0.35148,1.60905
30,3100,1.15845,0.34870,1.61022,1.17443,0.34943,1.60791,1.18694,0.34863,1.60925
31,3200,1.16319,0.34601,1.61016,1.17831,0.34659,1.60784,1.19083,0.34595,1.60835
32,3300,1.17667,0.34310,1.61013,1.18128,0.34369,1.60850,1.18456,0.34335,1.60905
33,3400,1.16698,0.34057,1.60985,1.21629,0.34109,1.60835,1.20410,0.34045,1.60932
34,3500,1.19030,0.33805,1.60966,1.17721,0.33837,1.60816,1.18204,0.33772,1.60880
35,3600,1.22154,0.33509,1.61038,1.18002,0.33578,1.60827,1.21762,0.33530,1.60814
36,3700,1.19115,0.33248,1.60999,1.15798,0.33328,1.60743,1.20254,0.33267,1.60818
37,3800,1.17367,0.32962,1.61035,1.21692,0.33067,1.60768,1.21076,0.32997,1.60860
38,3900,1.18123,0.32711,1.61004,1.20174,0.32825,1.60794,1.20488,0.32726,1.60770
39,4000,1.18004,0.32441,1.61020,1.17014,0.32533,1.60814,1.19734,0.32458,1.60825
40,4100,1.16809,0.32207,1.60998,1.19508,0.32288,1.60824,1.20423,0.32186,1.60817
41,4200,1.17685,0.31941,1.60998,1.19610,0.32013,1.60779,1.21008,0.31941,1.60880
42,4300,1.19662,0.31672,1.60954,1.17307,0.31723,1.60880,1.18918,0.31736,1.60783
43,4400,1.19275,0.31438,1.60949,1.19718,0.31508,1.60796,1.18029,0.31448,1.60801
44,4500,1.18506,0.31193,1.60962,1.20255,0.31254,1.60785,1.21605,0.31220,1.60852
45,4600,1.18956,0.30926,1.60982,1.19303,0.30973,1.60757,1.22329,0.30964,1.60761
46,4700,1.19269,0.30690,1.60911,1.22483,0.30751,1.60770,1.20331,0.30701,1.60768
47,4800,1.20834,0.30443,1.60944,1.21789,0.30485,1.60811,1.19842,0.30475,1.60806
48,4900,1.20412,0.30191,1.60971,1.21571,0.30253,1.60778,1.22269,0.30217,1.60829
49,5000,1.20357,0.29955,1.60967,1.21828,0.29987,1.60845,1.21818,0.29978,1.60827
50,5100,1.20675,0.29700,1.60970,1.21480,0.29745,1.60787,1.21644,0.29762,1.60776
51,5200,1.19655,0.29469,1.60865,1.22154,0.29511,1.60802,1.20959,0.29481,1.60724
52,5300,1.22319,0.29235,1.60900,1.22155,0.29273,1.60753,1.21751,0.29264,1.60838
53,5400,1.21470,0.28985,1.60869,1.23007,0.29012,1.60728,1.22946,0.29059,1.60779
54,5500,1.20379,0.28759,1.60880,1.20658,0.28776,1.60785,1.22906,0.28809,1.60785
55,5600,1.20967,0.28535,1.60910,1.20727,0.28572,1.60722,1.22159,0.28558,1.60694
56,5700,1.19638,0.28269,1.60892,1.21408,0.28339,1.60740,1.23759,0.28369,1.60734
57,5800,1.22648,0.28023,1.60950,1.21768,0.28096,1.60749,1.24069,0.28126,1.60767
58,5900,1.22584,0.27813,1.60875,1.24694,0.27800,1.60761,1.26147,0.27887,1.60801
59,6000,1.24841,0.27576,1.60899,1.22373,0.27634,1.60773,1.25425,0.27651,1.60765
60,6100,1.21092,0.27352,1.60970,1.22483,0.27396,1.60697,1.24995,0.27425,1.60736
61,6200,1.27001,0.27128,1.60940,1.27182,0.27132,1.60772,1.29589,0.27209,1.60831
62,6300,1.24355,0.26921,1.60859,1.25490,0.26945,1.60663,1.21636,0.26978,1.60806
63,6400,1.26392,0.26664,1.60872,1.26141,0.26706,1.60761,1.26211,0.26773,1.60734
64,6500,1.30581,0.26458,1.60899,1.25359,0.26481,1.60726,1.25310,0.26531,1.60788
65,6600,1.25932,0.26225,1.60889,1.26075,0.26275,1.60721,1.30140,0.26313,1.60698
66,6700,1.26093,0.26019,1.60814,1.28988,0.26059,1.60700,1.27335,0.26097,1.60720
67,6800,1.27023,0.25811,1.60922,1.28010,0.25829,1.60660,1.30008,0.25897,1.60840
68,6900,1.28836,0.25590,1.60830,1.28330,0.25622,1.60714,1.27972,0.25663,1.60744
69,7000,1.30989,0.25358,1.60868,1.26754,0.25412,1.60677,1.30224,0.25453,1.60823
70,7100,1.29313,0.25152,1.60821,1.28169,0.25182,1.60707,1.29097,0.25247,1.60785
71,7200,1.26336,0.24957,1.60781,1.28481,0.24976,1.60769,1.30692,0.25022,1.60666
72,7300,1.32197,0.24704,1.60776,1.29639,0.24759,1.60614,1.33669,0.24815,1.60657
73,7400,1.29092,0.24489,1.60885,1.25805,0.24534,1.60694,1.30207,0.24632,1.60645
74,7500,1.30082,0.24305,1.60866,1.28358,0.24363,1.60656,1.32215,0.24420,1.60719
75,7600,1.31907,0.24093,1.60761,1.29566,0.24109,1.60654,1.28542,0.24181,1.60755
76,7700,1.31027,0.23864,1.60845,1.30269,0.23903,1.60740,1.33062,0.23980,1.60742
77,7800,1.30426,0.23662,1.60832,1.32141,0.23698,1.60682,1.36719,0.23768,1.60704
78,7900,1.33295,0.23475,1.60805,1.32879,0.23494,1.60655,1.33729,0.23572,1.60680
79,8000,1.32812,0.23257,1.60779,1.32384,0.23313,1.60519,1.34861,0.23370,1.60730
80,8100,1.31213,0.23035,1.60795,1.32411,0.23101,1.60667,1.31875,0.23162,1.60730
81,8200,1.32554,0.22841,1.60787,1.31735,0.22897,1.60689,1.32072,0.22979,1.60670
82,8300,1.34692,0.22642,1.60847,1.30705,0.22695,1.60649,1.40188,0.22789,1.60676
83,8400,1.32010,0.22441,1.60812,1.32700,0.22497,1.60631,1.32131,0.22542,1.60745
84,8500,1.33119,0.22257,1.60781,1.33195,0.22278,1.60630,1.34226,0.22354,1.60690
85,8600,1.36646,0.22047,1.60722,1.35207,0.22091,1.60705,1.34630,0.22170,1.60711
86,8700,1.32408,0.21860,1.60729,1.34386,0.21911,1.60650,1.35209,0.21980,1.60731
87,8800,1.34805,0.21661,1.60772,1.35241,0.21690,1.60679,1.36597,0.21804,1.60601
88,8900,1.35950,0.21474,1.60747,1.34050,0.21508,1.60648,1.33408,0.21591,1.60672
89,9000,1.36996,0.21258,1.60729,1.33817,0.21312,1.60585,1.35917,0.21401,1.60681
90,9100,1.34659,0.21081,1.60785,1.35818,0.21113,1.60640,1.39304,0.21221,1.60664
91,9200,1.35819,0.20877,1.60794,1.35611,0.20925,1.60560,1.37432,0.21005,1.60749
92,9300,1.34266,0.20693,1.60799,1.34888,0.20732,1.60656,1.34949,0.20843,1.60686
93,9400,1.33949,0.20507,1.60755,1.36838,0.20549,1.60648,1.36498,0.20631,1.60761
94,9500,1.34358,0.20315,1.60735,1.33233,0.20362,1.60700,1.36708,0.20474,1.60712
95,9600,1.35808,0.20130,1.60705,1.41015,0.20163,1.60726,1.36911,0.20278,1.60721
96,9700,1.40365,0.19956,1.60740,1.38273,0.19983,1.60590,1.40608,0.20093,1.60691
97,9800,1.36344,0.19737,1.60798,1.32498,0.19812,1.60637,1.40753,0.19910,1.60748
98,9900,1.38228,0.19581,1.60697,1.39930,0.19626,1.60572,1.36516,0.19719,1.60715
99,10000,1.37962,0.19410,1.60731,1.37601,0.19442,1.60621,1.43013,0.19529,1.60731
100,10100,1.41383,0.19225,1.60778,1.38219,0.19254,1.60675,1.37564,0.19362,1.60684
101,10200,1.39455,0.19036,1.60730,1.39234,0.19070,1.60618,1.37380,0.19168,1.60842
102,10300,1.41410,0.18851,1.60680,1.36779,0.18897,1.60629,1.41438,0.18995,1.60734
103,10400,1.39107,0.18658,1.60681,1.32540,0.18717,1.60591,1.39664,0.18836,1.60729
104,10500,1.40900,0.18500,1.60741,1.35888,0.18562,1.60582,1.43408,0.18652,1.60681
105,10600,1.38828,0.18329,1.60708,1.34287,0.18385,1.60634,1.40361,0.18464,1.60736
106,10700,1.41400,0.18142,1.60769,1.41550,0.18180,1.60613,1.40996,0.18291,1.60786
107,10800,1.37187,0.17967,1.60774,1.37497,0.18028,1.60650,1.37664,0.18118,1.60753
108,10900,1.42880,0.17802,1.60638,1.41076,0.17841,1.60639,1.41063,0.17952,1.60705
109,11000,1.42959,0.17639,1.60747,1.43008,0.17667,1.60535,1.37450,0.17782,1.60722
110,11100,1.40166,0.17470,1.60648,1.38138,0.17507,1.60592,1.40167,0.17607,1.60776
111,11200,1.40972,0.17274,1.60718,1.40062,0.17322,1.60597,1.38507,0.17455,1.60711
112,11300,1.39375,0.17132,1.60689,1.42483,0.17173,1.60632,1.42032,0.17287,1.60736
113,11400,1.40325,0.16980,1.60668,1.37775,0.17016,1.60600,1.35302,0.17101,1.60754
114,11500,1.41165,0.16775,1.60712,1.39942,0.16833,1.60588,1.40593,0.16981,1.60743
115,11600,1.39989,0.16634,1.60689,1.43343,0.16672,1.60521,1.45208,0.16785,1.60785
116,11700,1.40684,0.16475,1.60633,1.40678,0.16496,1.60681,1.43891,0.16612,1.60807
117,11800,1.38855,0.16302,1.60689,1.40553,0.16337,1.60619,1.42109,0.16461,1.60746
118,11900,1.39451,0.16128,1.60758,1.42004,0.16174,1.60618,1.40889,0.16289,1.60733
119,12000,1.42615,0.15976,1.60683,1.41488,0.16007,1.60602,1.44110,0.16119,1.60789
120,12100,1.42187,0.15807,1.60652,1.41521,0.15863,1.60633,1.42006,0.15964,1.60744
121,12200,1.40386,0.15646,1.60709,1.41967,0.15706,1.60537,1.40850,0.15801,1.60812
122,12300,1.42160,0.15497,1.60648,1.44229,0.15539,1.60532,1.41650,0.15652,1.60751
123,12400,1.38177,0.15325,1.60747,1.44467,0.15373,1.60591,1.45964,0.15501,1.60731
124,12500,1.39953,0.15193,1.60669,1.42504,0.15225,1.60574,1.39102,0.15341,1.60783
125,12600,1.43659,0.15032,1.60671,1.46861,0.15052,1.60573,1.39472,0.15183,1.60762
126,12700,1.41779,0.14860,1.60697,1.44574,0.14909,1.60608,1.38383,0.15017,1.60753
127,12800,1.41480,0.14692,1.60663,1.42791,0.14762,1.60578,1.47606,0.14864,1.60812
128,12900,1.38150,0.14548,1.60676,1.42281,0.14617,1.60599,1.43616,0.14712,1.60738
129,13000,1.41810,0.14400,1.60616,1.41588,0.14453,1.60677,1.43302,0.14561,1.60741
130,13100,1.43136,0.14266,1.60617,1.41745,0.14304,1.60591,1.43516,0.14416,1.60763
131,13200,1.41406,0.14087,1.60699,1.40839,0.14162,1.60564,1.43489,0.14263,1.60704
132,13300,1.41537,0.13956,1.60597,1.43441,0.14008,1.60580,1.47476,0.14113,1.60765
133,13400,1.40235,0.13812,1.60652,1.43351,0.13846,1.60642,1.41457,0.13969,1.60700
