iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_icm_forward_loss,1_icm_inverse_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_icm_forward_loss,2_icm_inverse_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_icm_forward_loss,3_icm_inverse_loss
163,16400,-4.67065,0.19443,0.04421,1.40075,-4.44332,0.28047,0.03655,1.59566,-4.57723,0.29966,0.03787,1.58771
164,16500,-4.64525,0.20220,0.04440,1.39701,-4.36785,0.32531,0.03622,1.59522,-4.47049,0.31261,0.03766,1.58817
165,16600,-4.56308,0.20261,0.04414,1.40254,-4.26302,0.31189,0.03635,1.59677,-4.47263,0.27752,0.03748,1.58821
166,16700,-4.59723,0.21050,0.04398,1.39760,-4.38837,0.28646,0.03558,1.59426,-4.46748,0.28404,0.03675,1.58702
167,16800,-4.63590,0.21874,0.04314,1.39879,-4.29371,0.27091,0.03568,1.59563,-4.40018,0.29758,0.03658,1.58576
168,16900,-4.58254,0.22025,0.04286,1.39533,-4.25068,0.27568,0.03519,1.59513,-4.41296,0.25530,0.03636,1.58669
169,17000,-4.58299,0.20981,0.04297,1.39129,-4.20873,0.28719,0.03500,1.59545,-4.39270,0.26638,0.03607,1.58606
170,17100,-4.52357,0.20105,0.04245,1.39373,-4.20117,0.29963,0.03472,1.59625,-4.32673,0.27842,0.03558,1.58573
171,17200,-4.51181,0.19954,0.04228,1.39721,-4.11646,0.30395,0.03440,1.59611,-4.26318,0.28455,0.03539,1.58619
172,17300,-4.48522,0.21344,0.04196,1.39013,-4.14561,0.25718,0.03408,1.59559,-4.21642,0.27663,0.03541,1.58572
173,17400,-4.51463,0.18835,0.04148,1.39020,-4.19910,0.30651,0.03364,1.59436,-4.24573,0.25881,0.03494,1.58602
174,17500,-4.44652,0.21317,0.04143,1.38382,-4.09933,0.27571,0.03375,1.59580,-4.25901,0.27007,0.03475,1.58582
175,17600,-4.44519,0.21213,0.04146,1.38562,-4.08431,0.27693,0.03323,1.59540,-4.18589,0.27094,0.03456,1.58587
176,17700,-4.41590,0.23451,0.04083,1.38868,-4.06718,0.31928,0.03299,1.59607,-4.13826,0.27348,0.03407,1.58543
177,17800,-4.41930,0.24063,0.04077,1.38327,-4.02315,0.32095,0.03274,1.59535,-4.11513,0.32262,0.03375,1.58486
178,17900,-4.36298,0.20571,0.04033,1.38345,-4.02734,0.28643,0.03284,1.59445,-4.07621,0.29794,0.03366,1.58494
179,18000,-4.36288,0.21505,0.04022,1.38632,-3.96500,0.31792,0.03217,1.59563,-4.13255,0.28081,0.03317,1.58454
180,18100,-4.36896,0.20724,0.03965,1.38345,-3.90345,0.29619,0.03193,1.59544,-4.02323,0.27325,0.03293,1.58430
181,18200,-4.31980,0.20885,0.03954,1.37496,-3.95043,0.30657,0.03195,1.59463,-3.98517,0.27489,0.03299,1.58410
182,18300,-4.29988,0.21711,0.03965,1.38285,-3.87314,0.29099,0.03157,1.59570,-3.92703,0.29284,0.03252,1.58506
183,18400,-4.30121,0.20562,0.03892,1.37978,-3.91123,0.29632,0.03145,1.59341,-3.89856,0.28646,0.03237,1.58298
184,18500,-4.24996,0.21216,0.03884,1.37521,-3.81250,0.27915,0.03135,1.59493,-3.88557,0.28172,0.03197,1.58279
185,18600,-4.30301,0.19921,0.03893,1.37880,-3.80822,0.28284,0.03101,1.59508,-3.86672,0.31274,0.03189,1.58300
186,18700,-4.25961,0.20375,0.03801,1.37542,-3.81646,0.28520,0.03042,1.59476,-3.79979,0.26516,0.03144,1.58255
187,18800,-4.21674,0.23174,0.03802,1.37454,-3.76117,0.31573,0.03036,1.59441,-3.85507,0.27408,0.03130,1.58348
188,18900,-4.17514,0.24743,0.03741,1.37711,-3.72679,0.30392,0.03033,1.59461,-3.80495,0.28967,0.03112,1.58438
189,19000,-4.22015,0.22338,0.03760,1.37461,-3.70332,0.32899,0.03013,1.59389,-3.73359,0.27714,0.03097,1.58300
190,19100,-4.14845,0.21253,0.03734,1.37634,-3.71986,0.32545,0.02993,1.59525,-3.76285,0.31424,0.03054,1.58340
191,19200,-4.16872,0.20380,0.03755,1.37133,-3.67743,0.34894,0.02956,1.59396,-3.70388,0.28000,0.03015,1.58310
192,19300,-4.16730,0.20685,0.03673,1.36772,-3.64131,0.28101,0.02929,1.59562,-3.70691,0.28237,0.03017,1.58235
193,19400,-4.12047,0.21459,0.03649,1.37210,-3.59857,0.29382,0.02907,1.59462,-3.70635,0.30859,0.02998,1.58232
194,19500,-4.06489,0.21141,0.03668,1.37643,-3.57051,0.28497,0.02879,1.59361,-3.62019,0.30707,0.02985,1.58239
195,19600,-4.08107,0.22051,0.03558,1.36858,-3.56381,0.29975,0.02877,1.59448,-3.59536,0.30988,0.02982,1.58240
196,19700,-4.08663,0.22066,0.03595,1.37715,-3.58923,0.29883,0.02853,1.59603,-3.57155,0.28965,0.02921,1.58205
197,19800,-4.02877,0.22348,0.03566,1.37028,-3.55229,0.29277,0.02855,1.59383,-3.54836,0.27284,0.02919,1.58303
198,19900,-4.02890,0.21627,0.03550,1.37014,-3.49516,0.27957,0.02806,1.59362,-3.61902,0.34966,0.02858,1.58160
