number,rewards,variances,exploration_value
0,[-2.88116 -2.88116],[3.33534 3.33534],0.3
100,[-5.13395 -5.13395],[25.56249 25.56249],0.2988
200,[-12.14999 -12.14999],[63.55714 63.55714],0.2976
300,[-8.27088 -8.27088],[16.71146 16.71146],0.2964
400,[-9.03063 -9.03063],[20.94405 20.94405],0.29519999999999996
500,[-4.06004 -4.06004],[7.21099 7.21099],0.294
600,[-2.90869 -2.90869],[2.15717 2.15717],0.2928
700,[-10.57911 -10.57911],[19.66986 19.66986],0.29159999999999997
800,[-15.55778 -15.55778],[57.01122 57.01122],0.2904
900,[-4.22741 -4.22741],[4.31375 4.31375],0.28919999999999996
1000,[-3.10001 -3.10001],[11.07045 11.07045],0.288
1100,[-14.07686 -14.07686],[120.96287 120.96287],0.2868
1200,[-8.60390 -8.60390],[36.99475 36.99475],0.28559999999999997
1300,[-11.47469 -11.47469],[69.05212 69.05212],0.2844
1400,[-3.13681 -3.13681],[7.01572 7.01572],0.28319999999999995
1500,[-13.49935 -13.49935],[14.97520 14.97520],0.282
1600,[-7.50397 -7.50397],[15.58531 15.58531],0.2808
1700,[-8.04139 -8.04139],[39.06356 39.06356],0.2796
1800,[-12.93633 -12.93633],[6.18453 6.18453],0.2784
1900,[-9.71328 -9.71328],[27.12508 27.12508],0.2772
2000,[-2.24425 -2.24425],[1.57764 1.57764],0.276
2100,[-2.00711 -2.00711],[2.20911 2.20911],0.2748
2200,[-3.60240 -3.60240],[4.76643 4.76643],0.2736
2300,[-3.12663 -3.12663],[5.27012 5.27012],0.2724
2400,[-4.31986 -4.31986],[16.55515 16.55515],0.2712
2500,[-10.41586 -10.41586],[17.88260 17.88260],0.27
2600,[-3.21010 -3.21010],[4.10461 4.10461],0.2688
2700,[-2.70837 -2.70837],[1.25420 1.25420],0.2676
2800,[-3.60749 -3.60749],[8.99998 8.99998],0.26639999999999997
2900,[-4.40875 -4.40875],[6.26682 6.26682],0.2652
3000,[-5.20646 -5.20646],[12.82441 12.82441],0.264
3100,[-4.52865 -4.52865],[4.85962 4.85962],0.2628
3200,[-1.46442 -1.46442],[0.73634 0.73634],0.2616
3300,[-14.05663 -14.05663],[35.64591 35.64591],0.26039999999999996
3400,[-7.82224 -7.82224],[18.09231 18.09231],0.2592
3500,[-10.60235 -10.60235],[40.37631 40.37631],0.258
3600,[-11.36535 -11.36535],[29.78179 29.78179],0.2568
3700,[-5.65008 -5.65008],[10.08647 10.08647],0.2556
3800,[-7.53111 -7.53111],[18.47221 18.47221],0.25439999999999996
3900,[-12.60474 -12.60474],[36.05877 36.05877],0.2532
4000,[-11.85885 -11.85885],[47.95405 47.95405],0.252
4100,[-11.34111 -11.34111],[54.01967 54.01967],0.25079999999999997
4200,[-6.48055 -6.48055],[16.77287 16.77287],0.2496
4300,[-3.93069 -3.93069],[7.49687 7.49687],0.24839999999999998
4400,[-6.14095 -6.14095],[14.57411 14.57411],0.24719999999999998
4500,[-17.58580 -17.58580],[79.92042 79.92042],0.24599999999999997
4600,[-2.62695 -2.62695],[3.55374 3.55374],0.24479999999999996
4700,[-5.38000 -5.38000],[25.71665 25.71665],0.2436
4800,[-3.99361 -3.99361],[10.08947 10.08947],0.2424
4900,[-5.82835 -5.82835],[31.19133 31.19133],0.2412
5000,[-4.37766 -4.37766],[5.21788 5.21788],0.24
5100,[-5.31522 -5.31522],[6.49903 6.49903],0.2388
5200,[-6.62757 -6.62757],[17.94326 17.94326],0.2376
5300,[-10.11071 -10.11071],[51.15619 51.15619],0.2364
5400,[-2.92030 -2.92030],[0.68578 0.68578],0.2352
5500,[-8.08669 -8.08669],[30.62530 30.62530],0.23399999999999999
5600,[-4.15735 -4.15735],[7.51360 7.51360],0.2328
5700,[-2.05722 -2.05722],[4.82667 4.82667],0.2316
5800,[-1.94550 -1.94550],[0.90298 0.90298],0.2304
5900,[-1.81184 -1.81184],[2.12639 2.12639],0.2292
6000,[-2.27218 -2.27218],[4.64156 4.64156],0.22799999999999998
6100,[-8.11581 -8.11581],[14.95060 14.95060],0.2268
6200,[-3.66835 -3.66835],[5.98226 5.98226],0.2256
6300,[-4.68471 -4.68471],[13.17546 13.17546],0.2244
6400,[-2.73683 -2.73683],[6.26999 6.26999],0.22319999999999998
6500,[-2.84941 -2.84941],[7.18373 7.18373],0.222
6600,[-1.49845 -1.49845],[1.50517 1.50517],0.2208
6700,[-4.79978 -4.79978],[33.13271 33.13271],0.2196
6800,[-8.99598 -8.99598],[30.25788 30.25788],0.21839999999999998
6900,[-2.99232 -2.99232],[5.52058 5.52058],0.21719999999999998
7000,[-5.44218 -5.44218],[20.29071 20.29071],0.216
7100,[-3.94720 -3.94720],[6.43791 6.43791],0.2148
7200,[-4.10414 -4.10414],[3.58820 3.58820],0.21359999999999998
7300,[-2.09317 -2.09317],[2.40744 2.40744],0.21239999999999998
7400,[-2.42904 -2.42904],[3.83092 3.83092],0.21119999999999997
7500,[-4.79087 -4.79087],[14.38550 14.38550],0.21
7600,[-4.40232 -4.40232],[6.73407 6.73407],0.20879999999999999
7700,[-7.69272 -7.69272],[64.31943 64.31943],0.20759999999999998
7800,[-2.10812 -2.10812],[1.19864 1.19864],0.20639999999999997
