iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_count_value,2_maddpg_actor_loss,2_maddpg_critic_loss,2_count_value
25,2600,-0.24976,0.89948,0.00216,-9.76033,1.91744,0.30920
26,2700,-0.24208,0.94742,0.00212,-9.97069,2.03596,0.30445
27,2800,-0.22272,1.00600,0.00208,-10.28288,1.95478,0.30383
28,2900,-0.24795,0.84841,0.00204,-10.62270,1.93578,0.30492
29,3000,-0.20412,0.90482,0.00201,-10.81788,2.10576,0.30375
30,3100,-0.19660,1.00937,0.00197,-11.08322,1.95438,0.30258
31,3200,-0.20765,0.94372,0.00194,-11.29362,1.92763,0.30286
32,3300,-0.19646,0.93876,0.00191,-11.63882,1.96941,0.30422
33,3400,-0.22167,0.89309,0.00188,-11.84610,1.82550,0.30446
34,3500,-0.22138,0.94311,0.00185,-12.15357,2.08199,0.30291
35,3600,-0.21767,0.94797,0.00183,-12.32648,1.89138,0.30058
36,3700,-0.18561,1.07702,0.00180,-12.61053,2.10061,0.30096
37,3800,-0.20772,0.97309,0.00178,-12.77348,2.25418,0.29911
38,3900,-0.17061,0.96508,0.00175,-13.01505,2.03987,0.29948
39,4000,-0.21921,0.86924,0.00173,-13.29519,2.19341,0.29917
40,4100,-0.22575,0.91221,0.00171,-13.51233,2.10777,0.29739
41,4200,-0.22867,0.96750,0.00169,-13.60010,2.15307,0.29702
42,4300,-0.23674,0.94228,0.00167,-13.90006,2.01966,0.29617
43,4400,-0.24449,0.87757,0.00165,-14.14053,2.21767,0.29435
44,4500,-0.23825,0.92166,0.00163,-14.40766,1.99521,0.29499
45,4600,-0.23699,1.00551,0.00161,-14.63945,2.01585,0.29588
46,4700,-0.23890,1.00435,0.00159,-14.86951,2.10852,0.29573
47,4800,-0.29250,0.87247,0.00158,-15.16155,1.93997,0.29593
48,4900,-0.25752,0.94250,0.00156,-15.24834,2.10462,0.29213
49,5000,-0.24460,0.90567,0.00154,-15.25800,1.96497,0.29193
50,5100,-0.28553,1.01127,0.00153,-15.44964,2.07837,0.29306
51,5200,-0.29545,0.91685,0.00151,-15.75781,2.34833,0.28994
52,5300,-0.26352,0.97585,0.00150,-15.82410,2.18077,0.28910
53,5400,-0.26203,0.90340,0.00149,-15.84295,2.13052,0.28851
54,5500,-0.25864,0.84856,0.00147,-16.01220,2.05970,0.28695
55,5600,-0.26465,0.96881,0.00146,-16.21014,1.95700,0.28689
56,5700,-0.25005,0.94595,0.00145,-16.31808,1.87814,0.28660
57,5800,-0.24927,0.96222,0.00143,-16.28103,1.89952,0.28090
58,5900,-0.21319,1.07960,0.00142,-16.54193,2.14741,0.28386
59,6000,-0.25941,0.84595,0.00141,-16.56083,2.19084,0.27855
60,6100,-0.25256,0.94489,0.00140,-16.68468,2.07197,0.27921
61,6200,-0.23595,1.04790,0.00138,-16.78550,1.92197,0.27946
62,6300,-0.21334,0.95574,0.00137,-16.91381,2.08395,0.27670
63,6400,-0.22713,1.03454,0.00136,-17.04683,2.17255,0.27580
64,6500,-0.25743,0.91341,0.00135,-17.04946,2.20349,0.27668
65,6600,-0.21170,0.94695,0.00134,-17.03477,2.05005,0.27540
66,6700,-0.23220,0.98017,0.00133,-17.12020,2.05917,0.27436
67,6800,-0.19322,1.04463,0.00132,-17.39378,1.93914,0.27331
68,6900,-0.20247,0.97257,0.00131,-17.47950,1.99172,0.27415
69,7000,-0.18630,1.01125,0.00130,-17.59598,1.89920,0.27126
70,7100,-0.15785,1.02377,0.00129,-17.57647,2.08932,0.27251
71,7200,-0.14179,1.00604,0.00128,-17.71498,2.07374,0.27250
72,7300,-0.15870,1.05763,0.00127,-18.02300,2.19319,0.26885
73,7400,-0.14281,0.96845,0.00127,-18.07048,2.15572,0.27202
74,7500,-0.13753,0.91274,0.00126,-18.15693,1.98417,0.26770
75,7600,-0.12354,1.06827,0.00125,-18.13333,2.32726,0.26562
76,7700,-0.10826,0.94896,0.00124,-18.14006,1.90124,0.26560
77,7800,-0.12242,0.86355,0.00123,-18.19243,2.11975,0.26247
78,7900,-0.09411,0.94039,0.00122,-18.13577,2.07833,0.26247
79,8000,-0.07645,0.98882,0.00122,-18.16276,1.95577,0.26259
80,8100,-0.06053,0.99666,0.00121,-18.18774,1.91383,0.26102
81,8200,-0.06372,1.06483,0.00120,-18.28612,2.01599,0.26155
82,8300,-0.04331,0.92697,0.00119,-18.20923,2.27814,0.25971
83,8400,-0.02802,0.92958,0.00119,-18.13788,2.24693,0.25690
84,8500,-0.04012,0.94418,0.00118,-18.21232,2.00819,0.25536
85,8600,-0.01173,0.88773,0.00117,-18.13552,1.95318,0.25661
86,8700,0.02497,1.00056,0.00117,-18.20760,1.86907,0.25424
87,8800,0.02407,0.92228,0.00116,-18.13390,1.78728,0.25293
88,8900,0.01043,0.88456,0.00115,-18.18587,1.89430,0.25311
89,9000,0.02008,0.98548,0.00115,-18.10363,1.83185,0.25032
90,9100,0.03751,0.93158,0.00114,-18.13236,1.76914,0.25058
91,9200,0.04541,0.88807,0.00113,-17.85842,1.81326,0.25078
92,9300,0.02012,0.95945,0.00113,-18.10603,2.17246,0.24815
93,9400,-0.00104,0.86721,0.00112,-18.09959,1.80182,0.24779
94,9500,-0.00143,0.93961,0.00112,-17.85369,1.80493,0.24704
95,9600,0.00471,0.95980,0.00111,-17.79876,1.87981,0.24633
96,9700,0.04052,0.93927,0.00110,-17.53143,1.97634,0.24719
97,9800,0.02139,0.90021,0.00110,-17.35524,1.89014,0.24321
98,9900,0.01486,0.91557,0.00109,-17.64175,1.84665,0.24350
99,10000,0.03870,0.91391,0.00109,-17.64807,1.92965,0.24435
100,10100,-0.00064,0.92399,0.00108,-17.78150,1.89978,0.24367
101,10200,-0.02724,0.95012,0.00108,-17.71717,1.86474,0.24108
102,10300,-0.01844,0.93960,0.00107,-17.77564,1.95347,0.24153
103,10400,-0.01655,0.95614,0.00107,-17.68373,2.08828,0.24397
104,10500,-0.03293,0.94278,0.00106,-17.79700,1.94535,0.24196
105,10600,-0.07496,0.89193,0.00106,-17.82735,1.96504,0.24365
106,10700,-0.02721,1.01630,0.00105,-17.73319,2.03926,0.24226
107,10800,-0.06414,0.86550,0.00105,-17.65120,2.04033,0.24071
108,10900,-0.06408,1.07535,0.00104,-17.70469,2.12822,0.24143
109,11000,-0.07429,0.97741,0.00104,-17.65341,1.94577,0.24107
110,11100,-0.04959,1.00932,0.00103,-17.67803,2.05104,0.23737
111,11200,-0.10859,0.94288,0.00103,-17.59520,2.04807,0.23726
112,11300,-0.08205,0.96411,0.00102,-17.64363,2.19040,0.23842
113,11400,-0.09747,0.92297,0.00102,-17.55163,1.84537,0.23696
114,11500,-0.11890,0.87510,0.00101,-17.54452,1.85630,0.24056
115,11600,-0.11239,0.98517,0.00101,-17.63481,1.86173,0.23748
116,11700,-0.09004,1.01524,0.00100,-17.70430,1.75998,0.23564
117,11800,-0.11809,0.99177,0.00100,-17.56342,1.89914,0.23899
118,11900,-0.10403,0.98617,0.00100,-17.54857,1.78556,0.23362
119,12000,-0.10107,0.96952,0.00099,-17.51260,1.92867,0.23268
120,12100,-0.09113,0.97663,0.00099,-17.45453,2.10007,0.23364
121,12200,-0.09649,1.13822,0.00098,-17.51819,1.90174,0.23142
122,12300,-0.13252,0.93197,0.00098,-17.43842,1.75542,0.23152
123,12400,-0.10839,0.94447,0.00098,-17.37270,1.86463,0.23506
124,12500,-0.12179,1.03636,0.00097,-17.46346,1.77174,0.23174
125,12600,-0.10476,0.97485,0.00097,-17.35011,1.92182,0.23242
126,12700,-0.12581,0.97819,0.00096,-17.39801,1.93828,0.23219
127,12800,-0.12337,0.98764,0.00096,-17.33988,1.91092,0.23029
128,12900,-0.11328,0.99864,0.00096,-17.30378,1.77861,0.23109
129,13000,-0.09696,1.02700,0.00095,-17.33407,1.90086,0.22998
130,13100,-0.15817,0.85923,0.00095,-17.29419,1.78247,0.22935
131,13200,-0.12150,0.93673,0.00095,-17.29466,1.71220,0.22895
132,13300,-0.12521,0.94851,0.00094,-17.30519,1.73478,0.22787
133,13400,-0.14563,0.90731,0.00094,-17.13432,1.75993,0.22579
134,13500,-0.16500,0.87893,0.00093,-17.18178,1.88118,0.22585
135,13600,-0.15503,0.90571,0.00093,-17.20235,1.97521,0.22911
136,13700,-0.15140,1.00001,0.00093,-17.14136,2.01832,0.22633
137,13800,-0.15175,0.96408,0.00092,-17.12606,1.77269,0.22635
138,13900,-0.15800,1.01806,0.00092,-17.11253,1.76847,0.22415
139,14000,-0.20674,0.89979,0.00092,-17.13427,1.92528,0.22408
140,14100,-0.17758,0.87499,0.00091,-16.92816,1.88729,0.22472
141,14200,-0.19591,0.87657,0.00091,-16.93079,1.79978,0.22489
142,14300,-0.20747,0.94676,0.00091,-16.86351,1.85317,0.22242
143,14400,-0.22804,0.91092,0.00090,-16.78525,1.85577,0.22392
144,14500,-0.20245,1.01944,0.00090,-16.73166,1.85933,0.22287
145,14600,-0.19630,0.97655,0.00090,-16.72974,1.79735,0.22282
146,14700,-0.19730,0.99899,0.00090,-16.60913,1.97178,0.22398
147,14800,-0.23899,0.84780,0.00089,-16.69637,1.75306,0.22343
148,14900,-0.19937,0.93127,0.00089,-16.58622,1.80894,0.22375
149,15000,-0.22244,0.90320,0.00089,-16.59786,1.79519,0.22324
150,15100,-0.21555,1.07549,0.00088,-16.55382,1.79705,0.22427
151,15200,-0.21163,0.98046,0.00088,-16.54209,1.69478,0.22306
152,15300,-0.24948,0.85689,0.00088,-16.49574,1.72240,0.22394
153,15400,-0.21620,0.88588,0.00087,-16.47072,1.76081,0.22284
154,15500,-0.20994,1.04848,0.00087,-16.33733,1.80569,0.22130
155,15600,-0.21020,1.08060,0.00087,-16.31377,1.75637,0.21991
156,15700,-0.22890,0.98156,0.00087,-16.32664,1.73768,0.21952
157,15800,-0.23339,0.99165,0.00086,-16.34610,1.81275,0.22123
158,15900,-0.20605,0.99626,0.00086,-16.32433,1.78934,0.22064
159,16000,-0.22008,1.01447,0.00086,-16.39697,1.69715,0.22261
160,16100,-0.25599,0.89928,0.00086,-16.32849,1.92206,0.22046
161,16200,-0.25044,0.92969,0.00085,-16.33211,1.72462,0.22035
162,16300,-0.25795,0.90801,0.00085,-16.38516,1.77427,0.21958
163,16400,-0.21358,1.07677,0.00085,-16.34506,1.81092,0.21852
164,16500,-0.25817,0.87969,0.00085,-16.26682,1.87963,0.22135
165,16600,-0.27268,0.88530,0.00084,-16.29898,1.89136,0.22179
166,16700,-0.23492,0.96654,0.00084,-16.28084,1.91671,0.21844
167,16800,-0.22439,1.01529,0.00084,-16.25901,1.90479,0.22039
168,16900,-0.22675,0.95077,0.00083,-16.27061,1.68912,0.22113
169,17000,-0.22232,1.02532,0.00083,-16.17571,1.80101,0.21932
170,17100,-0.23834,1.00791,0.00083,-16.22414,1.93018,0.22025
171,17200,-0.22620,0.96971,0.00083,-16.18066,1.78831,0.21851
172,17300,-0.22497,0.88490,0.00083,-16.18223,1.91523,0.22048
173,17400,-0.26059,0.88940,0.00082,-16.25881,1.78372,0.21903
174,17500,-0.21921,0.98052,0.00082,-16.07823,1.95354,0.22069
175,17600,-0.23465,0.90644,0.00082,-16.23563,2.05396,0.22240
176,17700,-0.27249,0.88648,0.00082,-16.21927,1.76546,0.22124
177,17800,-0.27915,0.91022,0.00081,-16.16784,1.89090,0.22134
178,17900,-0.26629,0.96016,0.00081,-16.21195,1.77480,0.21869
179,18000,-0.25790,0.94360,0.00081,-16.23457,1.90974,0.22188
180,18100,-0.24772,0.92691,0.00081,-16.21757,1.81878,0.22013
181,18200,-0.24678,0.97150,0.00080,-16.24055,1.82710,0.22027
182,18300,-0.25650,0.84160,0.00080,-16.24034,1.94294,0.22114
183,18400,-0.25636,0.98624,0.00080,-16.18069,1.79282,0.21998
184,18500,-0.25203,0.94600,0.00080,-16.26514,1.87797,0.22103
185,18600,-0.24252,0.96149,0.00080,-16.26720,1.88356,0.21892
186,18700,-0.27361,0.92027,0.00079,-16.30330,1.67456,0.21963
187,18800,-0.26075,1.05440,0.00079,-16.31166,2.00534,0.21921
188,18900,-0.26329,0.88275,0.00079,-16.27888,1.85700,0.21932
189,19000,-0.27791,0.91560,0.00079,-16.39854,1.89843,0.22038
190,19100,-0.27358,0.99841,0.00079,-16.38670,1.69815,0.21903
191,19200,-0.26968,1.03643,0.00078,-16.38552,1.84002,0.21804
192,19300,-0.28405,0.96904,0.00078,-16.37367,1.78654,0.21859
193,19400,-0.30850,0.81178,0.00078,-16.40336,1.80390,0.21873
194,19500,-0.30625,0.91034,0.00078,-16.45902,1.91491,0.22016
195,19600,-0.30451,0.86460,0.00077,-16.41421,1.74353,0.21671
196,19700,-0.27721,0.96381,0.00077,-16.45186,1.70529,0.21637
197,19800,-0.28039,0.99340,0.00077,-16.47725,1.85439,0.21710
198,19900,-0.29576,0.83517,0.00077,-16.51240,1.78407,0.21817
199,20000,-0.28406,0.95477,0.00077,-16.50571,1.65825,0.21669
200,20100,-0.31174,0.86242,0.00077,-16.53282,1.74777,0.21681
201,20200,-0.31017,0.91202,0.00076,-16.51891,1.78335,0.21803
202,20300,-0.32752,0.98740,0.00076,-16.43816,1.94720,0.21621
203,20400,-0.30656,0.95574,0.00076,-16.50909,1.81756,0.21666
204,20500,-0.32012,0.93817,0.00076,-16.57415,1.84066,0.21632
205,20600,-0.31702,0.89270,0.00076,-16.49863,1.87162,0.21641
206,20700,-0.29547,0.91002,0.00075,-16.49251,1.85544,0.21307
207,20800,-0.29603,1.00244,0.00075,-16.54897,1.77985,0.21564
208,20900,-0.29615,0.92796,0.00075,-16.52833,1.89364,0.21681
209,21000,-0.32429,0.94408,0.00075,-16.62153,1.69831,0.21648
210,21100,-0.31642,0.92340,0.00075,-16.60005,1.78063,0.21507
211,21200,-0.29985,1.07725,0.00075,-16.53550,1.64973,0.21252
212,21300,-0.30780,1.09035,0.00074,-16.56895,1.80690,0.21341
213,21400,-0.32292,1.02997,0.00074,-16.60924,1.69882,0.21503
214,21500,-0.31514,0.99092,0.00074,-16.57097,1.82630,0.21362
215,21600,-0.29782,1.08192,0.00074,-16.59812,1.76573,0.21359
216,21700,-0.30976,0.95407,0.00074,-16.62100,1.84951,0.21334
217,21800,-0.33495,0.94639,0.00073,-16.64327,1.76502,0.21490
218,21900,-0.31577,1.00367,0.00073,-16.56793,2.03044,0.21199
219,22000,-0.33811,1.06007,0.00073,-16.59959,1.89154,0.21325
220,22100,-0.30853,0.97892,0.00073,-16.71016,1.80025,0.21310
221,22200,-0.31272,0.93258,0.00073,-16.68582,1.77219,0.21482
222,22300,-0.33003,0.99462,0.00073,-16.71133,1.84603,0.21398
223,22400,-0.31971,0.99050,0.00072,-16.66930,1.81280,0.21169
224,22500,-0.31712,0.98552,0.00072,-16.69129,1.82000,0.21215
225,22600,-0.32405,1.01051,0.00072,-16.69935,1.91406,0.21233
226,22700,-0.33800,0.87267,0.00072,-16.78859,1.79161,0.21228
227,22800,-0.32532,1.02376,0.00072,-16.62292,1.71072,0.20979
228,22900,-0.30391,1.05283,0.00072,-16.65054,1.83937,0.21173
229,23000,-0.32405,0.94136,0.00072,-16.71452,1.93075,0.21252
230,23100,-0.34025,0.97927,0.00071,-16.66718,1.79970,0.21160
231,23200,-0.31375,0.91227,0.00071,-16.70328,1.91257,0.21233
232,23300,-0.33663,0.92789,0.00071,-16.70475,1.79460,0.21184
233,23400,-0.33278,0.92926,0.00071,-16.69807,1.84428,0.21117
234,23500,-0.32982,0.91486,0.00071,-16.68421,1.91563,0.21298
235,23600,-0.32015,1.01742,0.00071,-16.69930,1.78735,0.21075
236,23700,-0.34144,1.01293,0.00070,-16.64918,1.80383,0.21117
237,23800,-0.31183,1.04282,0.00070,-16.69787,1.80241,0.20923
238,23900,-0.32841,1.01065,0.00070,-16.68910,1.86917,0.21088
239,24000,-0.34506,1.02613,0.00070,-16.67581,1.76777,0.20941
240,24100,-0.32128,1.04827,0.00070,-16.69948,1.88371,0.21046
241,24200,-0.35383,0.87426,0.00070,-16.68655,1.86162,0.21067
242,24300,-0.35089,0.87861,0.00070,-16.74541,1.88713,0.21121
243,24400,-0.35125,1.04327,0.00069,-16.78966,1.81566,0.21048
244,24500,-0.32608,1.08081,0.00069,-16.69182,1.82690,0.20959
245,24600,-0.36495,0.88975,0.00069,-16.68625,1.78533,0.20785
246,24700,-0.32607,0.99649,0.00069,-16.77950,2.02639,0.20663
247,24800,-0.30870,1.17961,0.00069,-16.70054,1.88543,0.21122
248,24900,-0.30870,1.12056,0.00069,-16.82621,1.63742,0.20898
