iteration,episode,1_iql_loss,1_icm_forward_loss,1_icm_inverse_loss,2_iql_loss,2_icm_forward_loss,2_icm_inverse_loss,3_iql_loss,3_icm_forward_loss,3_icm_inverse_loss
62,6300,1.00067,0.30202,1.60537,0.91318,0.29225,1.60825,0.94377,0.29626,1.60879
63,6400,0.92692,0.29807,1.60547,0.89819,0.28911,1.60840,0.91980,0.29304,1.60883
64,6500,1.00638,0.29675,1.60620,0.93591,0.28612,1.60831,0.96293,0.29055,1.60844
65,6600,0.94709,0.29302,1.60596,0.97765,0.28393,1.60810,0.90314,0.28693,1.60957
66,6700,0.92299,0.28884,1.60621,0.92982,0.28027,1.60827,0.94407,0.28456,1.60913
67,6800,0.89520,0.28656,1.60570,0.94771,0.27768,1.60840,0.95589,0.28216,1.60884
68,6900,0.92282,0.28379,1.60650,0.91516,0.27468,1.60801,0.86590,0.27857,1.60929
69,7000,0.96480,0.28141,1.60581,0.99488,0.27156,1.60837,0.94062,0.27610,1.60882
70,7100,1.02018,0.27914,1.60589,0.94622,0.26836,1.60832,0.91387,0.27253,1.60931
71,7200,0.91796,0.27512,1.60605,0.93993,0.26614,1.60840,0.94559,0.26987,1.60924
72,7300,0.93102,0.27249,1.60595,0.97050,0.26405,1.60840,0.95244,0.26714,1.60892
73,7400,0.93918,0.26951,1.60655,0.89495,0.26060,1.60809,0.96780,0.26445,1.60946
74,7500,0.95407,0.26667,1.60603,0.92942,0.25834,1.60768,0.97947,0.26248,1.60943
75,7600,0.93811,0.26420,1.60589,0.95471,0.25569,1.60787,0.94263,0.25913,1.60876
76,7700,0.95061,0.26162,1.60572,0.90087,0.25297,1.60797,0.97291,0.25706,1.60909
77,7800,0.91816,0.25830,1.60580,0.98359,0.25042,1.60757,0.93218,0.25375,1.60904
78,7900,0.98531,0.25583,1.60658,0.93015,0.24705,1.60763,0.93899,0.25139,1.60883
79,8000,0.94403,0.25320,1.60599,0.97117,0.24515,1.60785,0.94482,0.24809,1.60889
80,8100,0.99885,0.25048,1.60532,0.93867,0.24269,1.60732,0.96131,0.24599,1.60875
81,8200,0.97388,0.24811,1.60565,0.88139,0.24002,1.60751,0.98280,0.24385,1.60882
82,8300,0.91799,0.24505,1.60626,0.97857,0.23800,1.60773,0.96665,0.24116,1.60882
83,8400,0.94771,0.24297,1.60582,0.93611,0.23574,1.60764,0.99409,0.23920,1.60877
84,8500,0.94478,0.24130,1.60523,0.93705,0.23216,1.60739,0.96111,0.23599,1.60839
85,8600,0.93610,0.23812,1.60544,0.96047,0.22977,1.60767,0.98395,0.23456,1.60832
86,8700,1.00939,0.23514,1.60530,0.90496,0.22717,1.60742,0.98250,0.23207,1.60871
87,8800,0.97508,0.23329,1.60553,0.92085,0.22473,1.60776,0.99723,0.22913,1.60849
88,8900,0.91062,0.23028,1.60516,0.94673,0.22236,1.60745,0.95991,0.22674,1.60821
89,9000,0.96653,0.22818,1.60534,1.00154,0.22018,1.60696,0.99939,0.22499,1.60854
90,9100,0.95970,0.22600,1.60565,0.92542,0.21809,1.60716,0.95509,0.22296,1.60777
