iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_icm_forward_loss,1_icm_inverse_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_icm_forward_loss,2_icm_inverse_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_icm_forward_loss,3_icm_inverse_loss,4_maddpg_actor_loss,4_maddpg_critic_loss,4_icm_forward_loss,4_icm_inverse_loss
14,1500,-4.11707,1.03486,0.14037,2.94682,-4.19530,0.97366,0.14041,2.94673,-4.25124,1.11602,0.14015,2.94648,-3.92295,0.94609,0.14019,2.94676
15,1600,-4.18804,1.07276,0.13111,2.94192,-4.18328,1.04714,0.13137,2.94161,-4.21599,1.05043,0.13060,2.94296,-3.94069,0.97644,0.13100,2.94255
16,1700,-4.13461,1.16252,0.12281,2.93824,-4.19181,1.01983,0.12257,2.93873,-4.25230,1.09110,0.12264,2.93855,-3.99513,0.90645,0.12246,2.93865
17,1800,-4.15941,1.12878,0.11501,2.93441,-4.15507,1.05527,0.11498,2.93442,-4.26819,1.06566,0.11494,2.93531,-3.98954,0.94489,0.11510,2.93468
18,1900,-4.12178,1.06599,0.10848,2.93076,-4.15285,1.00638,0.10815,2.93100,-4.28509,1.07631,0.10789,2.93082,-4.02306,0.90287,0.10821,2.93061
19,2000,-4.10880,1.03941,0.10224,2.92842,-4.16424,1.02273,0.10212,2.92723,-4.22718,1.11044,0.10159,2.92670,-4.03401,0.95343,0.10163,2.92684
20,2100,-4.13962,0.97936,0.09736,2.92382,-4.14709,1.00861,0.09686,2.92350,-4.26558,1.01944,0.09707,2.92239,-4.03108,0.92481,0.09682,2.92324
21,2200,-4.14541,1.08290,0.09231,2.91898,-4.14959,0.97892,0.09209,2.91829,-4.14314,1.10018,0.09248,2.91897,-3.98235,0.90668,0.09249,2.91836
22,2300,-4.07869,0.90501,0.08838,2.91542,-4.14135,0.98994,0.08832,2.91505,-4.15888,1.06664,0.08874,2.91516,-4.02859,0.94821,0.08853,2.91418
23,2400,-4.11217,1.01508,0.08539,2.90995,-4.12487,0.96253,0.08519,2.91079,-4.19859,1.07294,0.08492,2.91097,-3.98280,0.96540,0.08512,2.91033
24,2500,-4.12267,1.03117,0.08218,2.90538,-4.08144,0.99039,0.08204,2.90627,-4.18650,0.99039,0.08210,2.90612,-3.90962,0.94615,0.08217,2.90719
25,2600,-4.15286,1.09254,0.07963,2.90155,-4.07652,1.01984,0.07945,2.90231,-4.13934,0.94359,0.07969,2.90242,-3.91705,0.93290,0.07938,2.90187
26,2700,-4.12641,1.04977,0.07735,2.89779,-4.06029,0.96590,0.07722,2.89693,-4.08931,0.98249,0.07709,2.89532,-3.90674,0.96835,0.07753,2.89662
27,2800,-4.12497,1.09932,0.07537,2.89131,-4.01021,1.00463,0.07537,2.89148,-4.11961,0.97511,0.07564,2.89112,-3.79628,0.97198,0.07506,2.89231
28,2900,-4.02831,0.96433,0.07383,2.88612,-4.03907,0.94698,0.07363,2.88596,-4.08659,1.02711,0.07332,2.88551,-3.83308,0.97810,0.07344,2.88531
29,3000,-4.02553,1.04967,0.07222,2.88069,-4.03932,1.00169,0.07195,2.88044,-4.07150,0.97779,0.07194,2.87923,-3.79269,0.96355,0.07207,2.88015
30,3100,-4.04402,1.03339,0.07097,2.87313,-4.06948,1.00294,0.07099,2.87411,-4.02984,0.96192,0.07038,2.87355,-3.77090,0.94339,0.07081,2.87495
31,3200,-4.02340,1.06266,0.06964,2.86774,-4.01127,1.03490,0.06931,2.86729,-4.03609,1.01542,0.06956,2.86823,-3.76841,0.92033,0.06958,2.86613
32,3300,-4.00364,0.98552,0.06839,2.86084,-4.01346,1.09008,0.06839,2.86041,-4.01604,0.87743,0.06843,2.86198,-3.74191,0.95344,0.06829,2.86159
33,3400,-4.01321,1.06353,0.06771,2.85723,-4.08297,1.04760,0.06755,2.85551,-4.02583,0.93396,0.06768,2.85654,-3.73020,0.92680,0.06713,2.85461
34,3500,-3.95803,1.02717,0.06704,2.84822,-4.12911,1.09686,0.06672,2.85034,-4.05262,1.00561,0.06696,2.85087,-3.66977,0.93034,0.06694,2.85059
35,3600,-3.95731,1.08432,0.06618,2.84330,-4.08380,1.24394,0.06573,2.84363,-4.01403,0.92315,0.06588,2.84313,-3.66473,0.97753,0.06612,2.84116
36,3700,-3.98605,1.02231,0.06565,2.83715,-4.15332,1.28230,0.06566,2.83707,-4.12469,1.03096,0.06532,2.83523,-3.62998,0.97041,0.06542,2.83693
37,3800,-3.92827,0.97204,0.06547,2.82826,-4.17545,1.25029,0.06524,2.82915,-4.05135,1.02133,0.06541,2.83003,-3.62804,0.94813,0.06531,2.82959
38,3900,-3.90738,0.99790,0.06510,2.81857,-4.22650,1.35763,0.06513,2.82068,-4.14975,1.09874,0.06500,2.82107,-3.62043,0.91456,0.06479,2.82027
39,4000,-3.99475,1.00756,0.06495,2.81039,-4.16434,1.33262,0.06504,2.80943,-4.11872,1.10204,0.06500,2.81077,-3.63122,0.96817,0.06478,2.81334
40,4100,-3.96624,1.00846,0.06506,2.80467,-4.28500,1.29878,0.06498,2.80408,-4.20789,1.11882,0.06499,2.80306,-3.57929,1.00162,0.06446,2.80216
41,4200,-3.97292,1.04840,0.06523,2.79273,-4.43360,1.39154,0.06507,2.79424,-4.27913,1.21437,0.06509,2.79274,-3.60313,0.95738,0.06549,2.79306
42,4300,-3.94604,0.99738,0.06540,2.78391,-4.42764,1.42961,0.06527,2.78271,-4.22222,1.34005,0.06577,2.78387,-3.59356,0.92472,0.06568,2.78232
43,4400,-3.92939,0.94565,0.06597,2.77344,-4.48161,1.36815,0.06522,2.77262,-4.25504,1.22238,0.06585,2.77087,-3.61549,0.98910,0.06583,2.77263
44,4500,-3.90010,0.95249,0.06634,2.76227,-4.51076,1.42448,0.06652,2.76048,-4.30425,1.37507,0.06586,2.76263,-3.59275,0.96814,0.06589,2.76235
45,4600,-3.94370,1.11498,0.06667,2.74877,-4.57881,1.42490,0.06686,2.75160,-4.37698,1.36992,0.06705,2.74863,-3.58150,0.94127,0.06611,2.75248
46,4700,-3.93583,1.07365,0.06687,2.73971,-4.44235,1.32912,0.06738,2.73656,-4.37159,1.41544,0.06718,2.73890,-3.54558,0.91280,0.06719,2.73768
47,4800,-3.94443,0.99622,0.06788,2.72629,-4.53348,1.51405,0.06758,2.72526,-4.38889,1.39998,0.06755,2.72489,-3.56367,0.94854,0.06798,2.72362
48,4900,-3.91533,1.05946,0.06841,2.71006,-4.34452,1.50902,0.06807,2.70971,-4.35105,1.59883,0.06906,2.71128,-3.58354,0.81393,0.06847,2.70637
49,5000,-3.84475,1.00628,0.06936,2.69688,-4.32889,1.46275,0.06914,2.69890,-4.32478,1.37506,0.06915,2.69706,-3.58056,0.85423,0.06917,2.69861
50,5100,-3.84759,1.11995,0.06996,2.68281,-4.25636,1.34749,0.06961,2.68556,-4.23583,1.43532,0.06939,2.68760,-3.58201,0.84472,0.06973,2.68127
51,5200,-3.86824,1.14099,0.07000,2.67528,-4.21022,1.46967,0.07010,2.66725,-4.26568,1.46957,0.07000,2.66961,-3.62189,0.84952,0.06991,2.66861
52,5300,-3.84826,1.13651,0.07062,2.65591,-4.23599,1.35651,0.07098,2.65677,-4.20473,1.43273,0.07127,2.65995,-3.65696,0.82992,0.07103,2.65783
53,5400,-3.82330,1.22075,0.07053,2.64500,-4.30178,1.43196,0.07050,2.64669,-4.20986,1.35185,0.07073,2.64448,-3.65034,0.88280,0.07062,2.64346
54,5500,-3.78610,1.27645,0.07047,2.63181,-4.18699,1.41614,0.07075,2.63351,-4.21705,1.53546,0.07047,2.63244,-3.65694,0.82454,0.07037,2.63214
55,5600,-3.74377,1.25410,0.07074,2.61354,-4.17827,1.41470,0.07078,2.61752,-4.11522,1.48568,0.07073,2.61349,-3.64868,0.78767,0.07059,2.61001
56,5700,-3.83480,1.26562,0.07092,2.60116,-4.16001,1.37115,0.07089,2.60288,-4.23924,1.36224,0.07075,2.59788,-3.65647,0.87150,0.07131,2.59785
57,5800,-3.78384,1.15383,0.07112,2.57935,-4.14590,1.34750,0.07106,2.58150,-4.11989,1.48668,0.07106,2.58916,-3.66962,0.83000,0.07113,2.58284
58,5900,-3.75361,1.10689,0.07040,2.56624,-4.15793,1.41428,0.07064,2.56855,-4.14702,1.48846,0.07104,2.57046,-3.64159,0.90647,0.07103,2.57222
59,6000,-3.83008,1.24252,0.07063,2.55824,-4.09783,1.43393,0.07047,2.55786,-4.19379,1.46028,0.07043,2.55718,-3.67142,0.92488,0.06986,2.56042
60,6100,-3.76197,1.20905,0.06984,2.54220,-4.02643,1.37915,0.07006,2.54269,-4.04440,1.34106,0.07049,2.53748,-3.70308,0.85610,0.06992,2.53984
61,6200,-3.74125,1.18976,0.06967,2.53113,-4.04015,1.33197,0.06938,2.52835,-4.09568,1.43528,0.06945,2.52883,-3.72433,0.85200,0.06887,2.53005
62,6300,-3.74810,1.19915,0.06860,2.51509,-4.11356,1.30186,0.06898,2.50487,-4.03713,1.35820,0.06860,2.51582,-3.71306,0.86985,0.06869,2.51922
63,6400,-3.77576,1.21592,0.06777,2.50418,-3.98530,1.29883,0.06786,2.50049,-4.04222,1.24017,0.06821,2.50062,-3.73816,0.89009,0.06803,2.49649
64,6500,-3.69766,1.13335,0.06710,2.49072,-3.98268,1.26523,0.06702,2.48884,-3.96843,1.30284,0.06706,2.48878,-3.72494,0.94227,0.06723,2.49343
65,6600,-3.70651,1.18121,0.06610,2.48157,-4.03179,1.30600,0.06658,2.48471,-3.97660,1.33813,0.06632,2.47648,-3.76561,0.87851,0.06561,2.47938
66,6700,-3.73846,1.14822,0.06526,2.47865,-3.98453,1.34901,0.06524,2.46629,-4.03680,1.26180,0.06499,2.46703,-3.72735,0.89781,0.06548,2.46739
67,6800,-3.72390,1.14878,0.06448,2.46995,-3.97792,1.22468,0.06435,2.45372,-3.96437,1.25421,0.06418,2.45917,-3.75397,0.92009,0.06414,2.45429
68,6900,-3.72407,1.10439,0.06363,2.45861,-3.92622,1.29837,0.06309,2.45337,-4.02341,1.28441,0.06359,2.43876,-3.75840,0.89419,0.06343,2.45097
69,7000,-3.74079,1.04751,0.06271,2.43827,-3.96176,1.19869,0.06239,2.44627,-4.02250,1.22155,0.06215,2.44768,-3.78304,0.95276,0.06231,2.44056
70,7100,-3.70666,1.09422,0.06178,2.43905,-3.94400,1.24439,0.06136,2.43383,-4.00106,1.21378,0.06160,2.43290,-3.79918,0.89215,0.06151,2.43645
71,7200,-3.62654,1.07989,0.06059,2.42891,-3.87709,1.08017,0.06071,2.43090,-4.03191,1.24935,0.06061,2.42267,-3.82329,0.88105,0.06061,2.42590
72,7300,-3.64062,0.97871,0.06009,2.41646,-3.81710,1.14290,0.05976,2.40379,-3.99920,1.21881,0.05968,2.41012,-3.81530,0.87376,0.05950,2.42151
73,7400,-3.60991,1.12169,0.05895,2.41548,-3.78614,1.11497,0.05856,2.41094,-3.89790,1.09396,0.05877,2.40648,-3.79141,0.90954,0.05875,2.41647
74,7500,-3.55376,1.01584,0.05805,2.39675,-3.77161,1.04215,0.05799,2.39923,-3.97414,1.12241,0.05794,2.39771,-3.79120,0.90032,0.05789,2.39171
75,7600,-3.59125,1.09882,0.05768,2.39249,-3.75425,1.03755,0.05744,2.39425,-3.92469,1.11016,0.05731,2.39163,-3.79375,0.85325,0.05760,2.39283
76,7700,-3.56147,1.07916,0.05631,2.38840,-3.74920,1.04436,0.05656,2.38946,-3.91537,1.15409,0.05674,2.39268,-3.80696,0.75671,0.05625,2.38958
77,7800,-3.54035,0.99782,0.05514,2.37885,-3.70877,1.01351,0.05544,2.38672,-3.91918,1.14873,0.05531,2.38131,-3.81049,0.86045,0.05558,2.36887
78,7900,-3.51084,0.92856,0.05440,2.37116,-3.67558,0.95638,0.05446,2.38052,-3.86298,1.13371,0.05457,2.37484,-3.79865,0.84712,0.05470,2.37655
79,8000,-3.48238,1.02831,0.05360,2.37063,-3.68842,1.06490,0.05370,2.36402,-3.82057,1.11068,0.05405,2.36042,-3.81567,0.84446,0.05401,2.35622
80,8100,-3.45561,0.95663,0.05290,2.35172,-3.65918,1.08934,0.05271,2.35885,-3.80880,1.04432,0.05275,2.36727,-3.85457,0.77301,0.05304,2.35996
81,8200,-3.44185,0.98044,0.05201,2.35954,-3.62579,1.00582,0.05215,2.35659,-3.79195,1.12067,0.05241,2.35480,-3.80032,0.86414,0.05227,2.35050
82,8300,-3.43578,0.95144,0.05132,2.34511,-3.60320,1.02469,0.05116,2.34012,-3.76178,1.05619,0.05136,2.34746,-3.79979,0.80918,0.05152,2.34576
83,8400,-3.41075,0.94515,0.05058,2.34451,-3.62019,1.04278,0.05069,2.34314,-3.76218,0.99002,0.05043,2.35340,-3.81175,0.85622,0.05042,2.34754
84,8500,-3.37787,0.98447,0.04965,2.33167,-3.56770,0.94537,0.04966,2.34264,-3.70541,0.93251,0.04977,2.32925,-3.77856,0.82490,0.04969,2.34207
85,8600,-3.34366,0.91620,0.04845,2.33598,-3.57080,0.97913,0.04863,2.33165,-3.71492,0.98148,0.04900,2.32956,-3.77363,0.77536,0.04892,2.33834
86,8700,-3.34197,0.96454,0.04799,2.33195,-3.52298,0.98826,0.04816,2.34008,-3.73483,0.96724,0.04813,2.32097,-3.72731,0.81325,0.04788,2.32679
87,8800,-3.31957,0.92159,0.04732,2.33168,-3.53746,1.00233,0.04721,2.33568,-3.68542,0.92635,0.04746,2.32519,-3.77993,0.83763,0.04705,2.32380
88,8900,-3.29152,1.02450,0.04646,2.32060,-3.52897,1.00866,0.04618,2.32007,-3.65770,1.03970,0.04622,2.32491,-3.73468,0.85701,0.04632,2.32425
89,9000,-3.27432,0.95736,0.04542,2.32551,-3.44952,1.00448,0.04557,2.32579,-3.62471,1.01198,0.04551,2.32707,-3.68686,0.93132,0.04565,2.31729
90,9100,-3.26417,0.89741,0.04476,2.31139,-3.43682,0.95941,0.04473,2.31397,-3.61281,0.90342,0.04481,2.32133,-3.74248,0.84354,0.04462,2.31486
91,9200,-3.20198,0.83326,0.04393,2.31469,-3.39057,0.96389,0.04387,2.31016,-3.57900,0.95232,0.04404,2.31113,-3.71010,0.85955,0.04390,2.32131
92,9300,-3.18479,0.93427,0.04308,2.30109,-3.36601,0.97306,0.04322,2.30558,-3.54056,0.92212,0.04300,2.30316,-3.66805,0.90715,0.04297,2.31376
93,9400,-3.16414,0.98877,0.04227,2.30940,-3.33598,0.93232,0.04233,2.31323,-3.55433,1.03205,0.04255,2.31390,-3.68170,0.86495,0.04255,2.30199
94,9500,-3.14452,0.90730,0.04182,2.30944,-3.31590,0.97606,0.04159,2.31042,-3.51361,0.93765,0.04167,2.29966,-3.63826,0.89756,0.04174,2.30440
95,9600,-3.11346,0.94264,0.04109,2.30172,-3.26567,0.95273,0.04084,2.30871,-3.42873,0.95488,0.04125,2.30245,-3.62703,0.90690,0.04097,2.30149
96,9700,-3.08074,0.93592,0.04025,2.30191,-3.25296,0.95799,0.04037,2.28889,-3.44451,0.93552,0.04032,2.30370,-3.60591,0.92359,0.03999,2.30167
97,9800,-3.06312,0.91356,0.03961,2.29778,-3.20951,0.96542,0.03971,2.29598,-3.41109,0.95801,0.03944,2.30103,-3.57755,0.91305,0.03974,2.29474
98,9900,-3.02284,0.90510,0.03897,2.29278,-3.17375,0.86549,0.03887,2.29130,-3.38216,0.94958,0.03901,2.28814,-3.55858,0.90804,0.03901,2.29422
99,10000,-2.99897,0.92571,0.03845,2.29370,-3.16121,0.90849,0.03823,2.29424,-3.36523,0.96544,0.03831,2.29089,-3.52529,0.96482,0.03808,2.28740
100,10100,-2.95346,0.88499,0.03756,2.27798,-3.11738,0.95313,0.03742,2.29030,-3.31696,0.92164,0.03777,2.28312,-3.53011,0.84618,0.03754,2.29736
101,10200,-2.91942,0.97622,0.03699,2.29417,-3.10507,0.85841,0.03724,2.28577,-3.29056,0.89069,0.03722,2.28105,-3.50182,0.91492,0.03698,2.30203
102,10300,-2.92268,0.97289,0.03648,2.28350,-3.06835,0.91021,0.03654,2.28765,-3.25539,0.87855,0.03626,2.29260,-3.50640,0.92169,0.03632,2.28424
103,10400,-2.90057,0.95579,0.03566,2.28227,-3.03008,0.83906,0.03587,2.28285,-3.23068,0.86961,0.03599,2.28980,-3.47132,0.89137,0.03584,2.29333
104,10500,-2.86128,0.91204,0.03524,2.28853,-3.00734,0.93510,0.03533,2.27875,-3.19637,0.92794,0.03521,2.28703,-3.47928,0.93266,0.03510,2.28730
105,10600,-2.82810,0.98917,0.03453,2.28476,-2.97564,0.93737,0.03470,2.28474,-3.17298,0.87946,0.03467,2.28914,-3.44934,0.91918,0.03463,2.28025
106,10700,-2.79337,1.04335,0.03417,2.28242,-2.96505,0.88916,0.03431,2.28205,-3.12926,0.90909,0.03414,2.29143,-3.42097,0.95430,0.03425,2.27778
107,10800,-2.78618,1.00416,0.03356,2.28540,-2.92991,0.89836,0.03336,2.28032,-3.10296,0.91008,0.03371,2.28672,-3.43070,0.93321,0.03344,2.28382
108,10900,-2.70790,0.95266,0.03327,2.29108,-2.90057,0.88430,0.03312,2.28466,-3.06000,0.95276,0.03318,2.28155,-3.39301,0.89429,0.03316,2.28634
109,11000,-2.75279,0.95528,0.03238,2.27102,-2.88139,0.92588,0.03266,2.28608,-3.04201,0.92787,0.03249,2.28044,-3.38362,0.88250,0.03263,2.27876
110,11100,-2.67893,1.02078,0.03201,2.27280,-2.82688,0.90735,0.03220,2.27628,-3.01143,0.91526,0.03211,2.28506,-3.32831,0.98527,0.03225,2.27458
111,11200,-2.68295,1.00952,0.03173,2.27652,-2.78708,0.92510,0.03180,2.28031,-2.94509,0.98811,0.03173,2.28054,-3.33738,0.94774,0.03152,2.27677
112,11300,-2.64708,1.02222,0.03118,2.28083,-2.75302,0.85571,0.03120,2.27505,-2.90136,0.87997,0.03103,2.27510,-3.30198,0.94755,0.03122,2.27695
113,11400,-2.61762,0.98974,0.03080,2.26756,-2.68190,0.93001,0.03102,2.27663,-2.89486,0.94670,0.03077,2.27757,-3.29953,0.97412,0.03080,2.28037
114,11500,-2.60973,1.04395,0.03034,2.27450,-2.67053,0.95495,0.03023,2.28622,-2.84915,0.88756,0.03048,2.28224,-3.26633,1.06042,0.03046,2.27860
115,11600,-2.55778,1.00514,0.02989,2.27417,-2.64338,0.94728,0.02998,2.27656,-2.81834,0.91077,0.02973,2.28409,-3.24061,0.99816,0.02986,2.27239
116,11700,-2.53311,1.02606,0.02952,2.28178,-2.62089,0.89305,0.02948,2.28537,-2.78058,0.88452,0.02964,2.27383,-3.21389,0.95756,0.02949,2.27639
117,11800,-2.54191,1.01319,0.02908,2.27675,-2.59253,0.92783,0.02911,2.27170,-2.73771,0.85599,0.02902,2.26777,-3.18119,0.95041,0.02911,2.27064
118,11900,-2.51412,1.08105,0.02875,2.28050,-2.56281,0.93254,0.02890,2.27545,-2.71768,0.97591,0.02882,2.26796,-3.15706,0.97555,0.02895,2.26579
119,12000,-2.50380,1.07523,0.02860,2.27797,-2.53951,0.90300,0.02843,2.27039,-2.69051,0.89713,0.02847,2.26168,-3.12063,1.00709,0.02854,2.27208
120,12100,-2.45411,1.03582,0.02817,2.26796,-2.52311,0.95079,0.02823,2.27019,-2.62198,0.87983,0.02807,2.27356,-3.14296,1.01472,0.02807,2.26529
121,12200,-2.43890,1.13176,0.02790,2.25300,-2.46297,0.91130,0.02769,2.26075,-2.60936,0.99639,0.02787,2.27012,-3.10232,0.95242,0.02789,2.27535
122,12300,-2.38725,1.02017,0.02763,2.26725,-2.45564,0.95465,0.02755,2.26593,-2.59249,0.87711,0.02754,2.25971,-3.07712,0.99941,0.02755,2.25773
123,12400,-2.31521,1.05828,0.02732,2.25901,-2.41414,0.95796,0.02732,2.27247,-2.54544,0.86998,0.02714,2.27405,-3.05704,1.04015,0.02735,2.26613
124,12500,-2.32094,1.02475,0.02690,2.26380,-2.42234,0.91087,0.02698,2.26066,-2.50765,0.88474,0.02703,2.25648,-3.04119,1.02848,0.02699,2.27066
125,12600,-2.26749,1.08962,0.02667,2.26539,-2.33757,0.96398,0.02682,2.26859,-2.52035,0.93697,0.02678,2.26414,-3.03079,1.11934,0.02666,2.27570
126,12700,-2.22743,1.05849,0.02670,2.25385,-2.32670,0.94905,0.02660,2.26722,-2.47309,0.96396,0.02660,2.25414,-3.01532,1.05532,0.02657,2.26174
127,12800,-2.18875,1.11707,0.02610,2.26063,-2.31110,0.98750,0.02633,2.26154,-2.44876,0.95964,0.02634,2.26157,-3.01503,1.02481,0.02629,2.25736
128,12900,-2.12693,1.08789,0.02607,2.25964,-2.25783,0.96392,0.02621,2.25484,-2.37328,0.96134,0.02606,2.25107,-2.99311,1.06031,0.02595,2.25760
129,13000,-2.12111,1.10979,0.02588,2.25962,-2.25724,0.89925,0.02577,2.26976,-2.40020,1.03698,0.02597,2.25811,-3.00408,1.00262,0.02586,2.26008
130,13100,-2.09584,1.08085,0.02573,2.26254,-2.20998,0.91072,0.02559,2.24980,-2.34787,0.95498,0.02566,2.25761,-2.99174,1.04000,0.02578,2.25825
131,13200,-2.02737,0.99944,0.02545,2.25444,-2.19257,0.98613,0.02538,2.26911,-2.32965,0.97765,0.02561,2.26237,-2.99586,1.00022,0.02534,2.25421
132,13300,-1.98383,0.99926,0.02545,2.26470,-2.14682,0.97800,0.02525,2.25427,-2.29532,0.89503,0.02528,2.26308,-2.96417,1.02783,0.02531,2.25637
133,13400,-1.98509,0.97982,0.02491,2.26393,-2.12713,0.89539,0.02511,2.25090,-2.27711,0.93520,0.02515,2.25616,-2.94339,1.02190,0.02518,2.25746
134,13500,-1.92586,0.98854,0.02487,2.25043,-2.12396,0.95710,0.02492,2.26066,-2.25608,0.94429,0.02486,2.24707,-2.90224,1.03797,0.02494,2.25391
135,13600,-1.88640,0.98798,0.02472,2.24787,-2.09668,1.00405,0.02483,2.24064,-2.21178,0.98126,0.02462,2.26296,-2.90847,1.05714,0.02472,2.25876
136,13700,-1.88577,1.09999,0.02466,2.25333,-2.05705,0.98062,0.02470,2.24401,-2.16698,0.99158,0.02468,2.24661,-2.87658,0.98981,0.02461,2.25782
137,13800,-1.84212,1.01070,0.02438,2.24752,-2.00650,1.01785,0.02459,2.24616,-2.14808,1.02331,0.02442,2.25843,-2.84372,1.01677,0.02456,2.25768
138,13900,-1.77170,1.02286,0.02429,2.25449,-2.02288,0.99076,0.02437,2.24711,-2.09523,0.98826,0.02429,2.25594,-2.85886,0.96658,0.02419,2.25536
139,14000,-1.79898,1.02124,0.02427,2.25437,-1.98536,0.90125,0.02415,2.25340,-2.06340,0.89337,0.02419,2.24910,-2.82954,1.01476,0.02416,2.25087
140,14100,-1.75980,1.01075,0.02424,2.24898,-1.96032,0.96637,0.02395,2.25100,-2.03235,0.90868,0.02389,2.24964,-2.83722,0.99058,0.02401,2.25078
141,14200,-1.76542,1.07855,0.02411,2.24864,-1.93062,1.00850,0.02386,2.24070,-2.03470,0.96892,0.02392,2.25215,-2.82065,1.05713,0.02405,2.24218
142,14300,-1.71454,0.96980,0.02400,2.24609,-1.92151,1.00878,0.02380,2.25254,-1.96132,0.97188,0.02398,2.24208,-2.80483,0.93916,0.02397,2.25492
143,14400,-1.69499,0.97739,0.02373,2.25518,-1.90496,1.03684,0.02369,2.25711,-1.98678,0.99867,0.02374,2.24786,-2.75058,1.00142,0.02397,2.25566
144,14500,-1.71085,1.00943,0.02368,2.25049,-1.86230,0.92077,0.02371,2.24860,-1.95023,0.97272,0.02369,2.22770,-2.76754,0.99016,0.02369,2.24251
145,14600,-1.71089,0.99201,0.02363,2.24064,-1.85148,1.04452,0.02378,2.23856,-1.93844,0.91295,0.02365,2.24753,-2.78836,0.93063,0.02349,2.24889
146,14700,-1.72809,1.06836,0.02343,2.24476,-1.80302,0.93532,0.02355,2.24769,-1.89577,0.98515,0.02347,2.24410,-2.68299,1.02395,0.02350,2.24618
147,14800,-1.69097,1.12309,0.02348,2.24750,-1.81306,0.94021,0.02345,2.24958,-1.90298,0.93891,0.02348,2.24620,-2.66383,1.06818,0.02349,2.24789
148,14900,-1.67650,1.05388,0.02346,2.24641,-1.78984,1.03312,0.02337,2.24271,-1.84887,0.92920,0.02332,2.24544,-2.70099,1.07439,0.02328,2.24816
149,15000,-1.64938,1.06991,0.02346,2.24883,-1.78655,1.04918,0.02324,2.24268,-1.90068,1.02810,0.02333,2.24229,-2.59762,1.06832,0.02304,2.24514
150,15100,-1.67161,1.04578,0.02329,2.25344,-1.77643,0.94787,0.02321,2.24762,-1.88605,1.01412,0.02317,2.23819,-2.58319,1.08930,0.02323,2.23980
151,15200,-1.62847,1.03081,0.02321,2.24458,-1.80637,0.98400,0.02304,2.24464,-1.86482,1.08685,0.02308,2.24316,-2.60212,1.08166,0.02315,2.24454
