iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_icm_forward_loss,1_icm_inverse_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_icm_forward_loss,2_icm_inverse_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_icm_forward_loss,3_icm_inverse_loss,4_maddpg_actor_loss,4_maddpg_critic_loss,4_icm_forward_loss,4_icm_inverse_loss
46,4700,-12.36185,1.30101,0.32089,1.61822,-12.55855,1.35597,0.31690,1.59632,-12.66599,1.58161,0.32453,1.62460,-12.55907,0.94845,0.30023,1.61259
47,4800,-12.49574,1.37401,0.31791,1.61882,-12.82556,1.47804,0.31390,1.59496,-12.55844,1.40366,0.32124,1.62471,-12.64984,0.63931,0.29621,1.61314
48,4900,-12.50309,1.44006,0.31519,1.61766,-12.81572,1.52725,0.31144,1.59460,-12.70551,1.69539,0.31781,1.62562,-12.63175,0.79459,0.29366,1.61232
49,5000,-12.64467,1.53679,0.31198,1.61924,-12.98286,1.53918,0.30863,1.59464,-12.85929,1.33449,0.31483,1.62641,-12.68655,0.58325,0.28986,1.61187
50,5100,-12.49379,1.82791,0.30932,1.61803,-12.84852,1.43391,0.30580,1.59451,-12.78493,1.22654,0.31215,1.62516,-12.79474,0.74943,0.28641,1.61160
51,5200,-12.57375,1.47315,0.30619,1.61822,-13.04729,1.91582,0.30269,1.59406,-12.86112,1.49848,0.30918,1.62530,-12.72365,0.84497,0.28359,1.61135
52,5300,-12.74139,1.51923,0.30331,1.61856,-12.89912,1.50084,0.29984,1.59267,-12.92855,1.42086,0.30617,1.62499,-12.84438,0.59576,0.28002,1.61130
53,5400,-12.79763,1.34381,0.30076,1.61735,-12.89348,1.73104,0.29730,1.59253,-12.77977,1.62574,0.30289,1.62675,-12.74848,0.60362,0.27657,1.61089
54,5500,-12.72521,1.24353,0.29724,1.61787,-12.96189,1.42900,0.29455,1.59165,-12.94646,1.38236,0.30041,1.62578,-12.94703,0.62229,0.27348,1.61035
55,5600,-12.85179,1.38581,0.29470,1.61852,-12.91111,1.45348,0.29173,1.59239,-12.97912,1.29421,0.29720,1.62708,-12.94647,0.65571,0.27029,1.60998
56,5700,-12.81237,2.07837,0.29142,1.61875,-13.02511,1.64165,0.28932,1.59199,-12.94564,1.53227,0.29459,1.62613,-13.07950,0.82135,0.26725,1.60952
57,5800,-12.72148,1.77060,0.28884,1.61841,-12.92379,1.42810,0.28641,1.59102,-13.10416,1.37819,0.29148,1.62645,-12.99665,0.64913,0.26430,1.60916
58,5900,-12.70306,1.52080,0.28629,1.61698,-13.09456,1.50496,0.28411,1.59115,-12.98782,1.19258,0.28866,1.62672,-13.09080,0.67226,0.26084,1.60871
59,6000,-12.68860,1.37914,0.28342,1.61735,-13.14375,1.46079,0.28089,1.59019,-12.91895,1.18576,0.28534,1.62752,-13.09019,0.58470,0.25780,1.60861
60,6100,-12.66816,1.36975,0.28053,1.61723,-13.00222,1.30979,0.27868,1.59001,-12.90614,1.54075,0.28266,1.62695,-13.10204,0.85118,0.25498,1.60781
