iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_rnd_forward_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_rnd_forward_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_rnd_forward_loss,4_maddpg_actor_loss,4_maddpg_critic_loss,4_rnd_forward_loss
24,2500,-22.32945,3.77618,0.96891,-22.14484,3.51309,0.96377,-21.80537,5.61180,0.98085,-17.18073,3.08330,0.71965
25,2600,-22.54148,4.41605,0.96578,-22.70550,2.83616,0.95980,-22.55439,4.97671,0.97631,-17.48530,2.60968,0.71590
26,2700,-23.53934,2.31770,0.96355,-23.15972,2.18440,0.95650,-23.23897,3.90445,0.97333,-18.11526,3.21013,0.71277
27,2800,-23.86132,1.89514,0.95934,-23.64879,1.97778,0.95262,-23.94062,3.37649,0.96952,-18.75781,2.04319,0.70943
28,2900,-24.37751,3.76639,0.95779,-24.24076,1.94115,0.94960,-24.51335,2.88566,0.96631,-18.87614,2.22353,0.70641
29,3000,-24.76933,2.71359,0.95336,-24.85152,2.17239,0.94540,-24.85057,2.61013,0.96388,-19.18226,1.72696,0.70337
30,3100,-25.56609,3.31488,0.95214,-25.41037,2.08307,0.94306,-25.45649,2.93390,0.96014,-19.64536,2.42455,0.70117
31,3200,-26.03292,2.60274,0.94907,-25.71860,2.89925,0.93772,-25.86220,3.27117,0.95828,-19.72734,1.72954,0.69665
32,3300,-26.10185,2.30880,0.94609,-26.32682,2.67061,0.93416,-26.43723,3.06523,0.95463,-20.02102,1.35695,0.69335
33,3400,-26.78193,2.36698,0.94167,-26.64104,1.72049,0.93079,-26.97960,2.89286,0.95010,-20.53133,1.81475,0.69176
34,3500,-27.19831,1.83215,0.93939,-27.01918,1.73331,0.92669,-27.40869,2.17851,0.94830,-20.97453,1.69057,0.68789
35,3600,-27.84483,2.51922,0.93575,-27.32935,1.72541,0.92354,-27.80625,2.76592,0.94556,-21.21718,1.43624,0.68466
36,3700,-27.98770,2.12403,0.93214,-27.77618,1.73148,0.92143,-28.53592,2.97905,0.94069,-21.44239,1.31036,0.68300
37,3800,-28.20390,2.10067,0.93058,-28.09841,1.67210,0.91636,-28.73409,2.39718,0.93733,-21.91878,3.46207,0.67829
38,3900,-28.71250,2.69230,0.92569,-28.34103,2.02733,0.91235,-28.89411,3.04083,0.93471,-21.54062,2.32805,0.67547
39,4000,-29.23605,2.64775,0.92254,-29.00428,2.95464,0.90924,-29.47574,3.03812,0.93138,-22.18845,1.80435,0.67214
40,4100,-29.58192,3.00127,0.91968,-29.17932,4.59689,0.90628,-29.85417,2.34259,0.92823,-22.36272,1.21293,0.67046
41,4200,-29.61385,3.28067,0.91724,-29.68927,2.81392,0.90169,-30.10792,2.96656,0.92394,-22.52429,1.27603,0.66730
42,4300,-29.98053,2.23033,0.91194,-30.09342,2.08650,0.89933,-30.57701,5.21901,0.92198,-22.89837,1.87173,0.66486
43,4400,-30.48802,3.96289,0.90934,-30.16727,1.81658,0.89567,-31.09122,5.30008,0.91822,-23.00588,1.51092,0.66178
44,4500,-31.05828,3.76558,0.90598,-30.40307,1.58582,0.89258,-30.74683,5.69430,0.91351,-23.18727,1.94395,0.65998
45,4600,-31.21533,2.19364,0.90279,-30.89953,2.81750,0.89010,-31.30391,3.89333,0.91088,-23.35771,2.44499,0.65622
46,4700,-31.54977,2.65110,0.89848,-31.42078,1.74858,0.88743,-31.84447,6.18981,0.90714,-23.75939,2.24563,0.65360
47,4800,-31.59520,1.80939,0.89646,-31.47502,1.69932,0.88453,-32.02462,3.51951,0.90288,-23.70205,1.95365,0.65128
48,4900,-32.03467,2.13449,0.89440,-31.51510,1.82789,0.88220,-32.03650,2.80226,0.90014,-23.96221,1.91861,0.64898
49,5000,-32.31351,3.55708,0.88978,-31.92438,2.55745,0.87833,-32.49636,3.71634,0.89797,-23.99746,2.50304,0.64656
50,5100,-32.21369,1.92960,0.88675,-31.68374,4.46288,0.87536,-32.85744,4.40473,0.89367,-24.20122,2.14759,0.64326
51,5200,-32.40792,2.24824,0.88226,-32.34628,2.98822,0.87287,-32.82811,3.47993,0.89034,-24.41341,1.78027,0.63955
52,5300,-32.74651,2.98761,0.87930,-32.83492,6.26647,0.87028,-33.22566,5.63563,0.88773,-24.47955,1.54350,0.63732
53,5400,-33.14039,2.11700,0.87638,-32.60602,5.10085,0.86619,-33.78876,5.20879,0.88454,-24.46741,1.45299,0.63411
54,5500,-32.74674,2.78728,0.87362,-33.09531,5.09448,0.86264,-33.78850,2.69625,0.88064,-24.55585,2.70416,0.63081
55,5600,-33.60637,3.35915,0.86994,-33.38949,1.59905,0.85977,-34.28159,3.33147,0.87806,-24.97349,2.31076,0.63012
56,5700,-33.75046,3.52438,0.86651,-33.39509,1.43295,0.85618,-34.26167,2.22743,0.87473,-24.81683,1.95287,0.62659
57,5800,-33.56413,1.99262,0.86335,-33.55421,2.85544,0.85431,-34.35656,1.98866,0.87022,-25.02723,2.12087,0.62480
58,5900,-33.60587,3.97706,0.85950,-33.46913,3.70266,0.85122,-34.50591,2.25440,0.86749,-25.36377,2.80844,0.62202
59,6000,-34.29733,3.04412,0.85715,-34.64302,4.39350,0.84716,-34.72275,2.18130,0.86351,-25.42955,1.39007,0.61880
60,6100,-34.00353,2.37082,0.85348,-34.29206,2.14373,0.84299,-34.63387,2.22994,0.86031,-25.26179,1.37172,0.61606
61,6200,-34.38359,2.29623,0.85024,-34.24949,4.69095,0.83994,-34.84734,2.14110,0.85650,-25.60520,1.78610,0.61345
62,6300,-34.29050,1.61371,0.84685,-34.17763,6.00993,0.83691,-34.97416,2.05304,0.85352,-25.44376,2.54162,0.61133
63,6400,-34.60821,1.50631,0.84326,-34.57048,2.28356,0.83375,-34.96788,2.09139,0.84963,-25.72516,1.81158,0.60792
64,6500,-34.53895,2.05282,0.83978,-34.47702,1.89319,0.83096,-35.31363,2.21496,0.84683,-25.76656,1.58278,0.60585
65,6600,-34.88270,2.37709,0.83690,-34.73076,5.36115,0.82828,-35.48092,2.16803,0.84323,-25.95854,2.26027,0.60303
66,6700,-35.09673,4.21599,0.83335,-34.84330,1.63751,0.82398,-35.39709,2.33167,0.84009,-26.25593,2.59667,0.60197
67,6800,-35.46722,1.95357,0.83068,-35.06395,3.17917,0.82076,-35.72938,2.10556,0.83561,-26.19410,2.15383,0.59879
68,6900,-35.17117,1.85534,0.82746,-34.78912,3.37297,0.81731,-35.56440,2.14998,0.83257,-26.15463,1.47184,0.59618
69,7000,-35.38447,1.65109,0.82437,-35.05678,2.13286,0.81484,-35.70169,1.91126,0.82905,-26.22990,2.61130,0.59334
70,7100,-35.31473,1.85174,0.82069,-34.95043,2.83102,0.81186,-35.77461,2.17826,0.82581,-26.38277,1.43518,0.59008
71,7200,-35.72622,1.97015,0.81803,-35.12358,2.81113,0.80802,-36.09876,3.53286,0.82166,-26.37260,1.71483,0.58884
72,7300,-35.55325,4.33927,0.81391,-35.38934,4.29829,0.80508,-35.81510,3.15185,0.81897,-26.33922,2.52884,0.58531
73,7400,-35.33602,3.61084,0.81168,-35.60891,3.52546,0.80207,-35.92329,2.43239,0.81474,-26.23176,2.50355,0.58244
74,7500,-35.84360,1.92014,0.80750,-35.24407,3.50760,0.79801,-36.13885,2.83507,0.81209,-26.56172,2.01525,0.57997
75,7600,-35.87739,2.70035,0.80520,-35.34106,3.89665,0.79593,-35.82081,2.54297,0.80951,-26.25702,1.95927,0.57796
76,7700,-35.70332,2.33891,0.80208,-35.61962,3.28898,0.79212,-36.17623,2.65347,0.80608,-26.31810,1.59272,0.57530
77,7800,-35.81426,2.17108,0.79792,-35.68241,3.22294,0.78935,-36.02940,2.40169,0.80266,-26.79909,1.25791,0.57217
78,7900,-36.01998,3.55261,0.79393,-35.18526,2.72275,0.78607,-36.05281,2.63086,0.79978,-26.71022,2.29558,0.57044
79,8000,-36.25775,1.77007,0.79177,-35.58593,3.68084,0.78224,-36.09815,2.34535,0.79740,-26.61588,1.32476,0.56858
80,8100,-35.87692,1.64978,0.78824,-35.53664,1.74582,0.77898,-36.68892,2.88134,0.79348,-26.78595,1.24623,0.56397
81,8200,-35.88686,2.42273,0.78528,-35.30129,1.77543,0.77648,-36.44292,2.23794,0.78928,-26.65159,1.27093,0.56213
82,8300,-36.23152,3.52167,0.78188,-35.49760,1.83930,0.77301,-36.06636,2.63716,0.78524,-26.66206,1.35111,0.55978
83,8400,-35.96268,1.86879,0.77795,-35.39699,1.84200,0.77008,-36.30909,3.77537,0.78236,-26.65207,1.37447,0.55677
84,8500,-36.07840,1.66885,0.77541,-35.80457,3.06348,0.76760,-36.12325,2.13578,0.77869,-26.92269,1.64659,0.55465
85,8600,-35.92016,1.66114,0.77094,-35.62753,3.62514,0.76463,-36.44676,1.73607,0.77526,-26.76011,1.89535,0.55231
86,8700,-35.86861,1.64591,0.76720,-35.56606,2.27894,0.76111,-36.17806,1.58388,0.77231,-26.83549,1.40049,0.55025
87,8800,-35.86986,3.18625,0.76474,-35.42397,2.27408,0.75772,-36.02803,1.76608,0.76775,-26.58575,1.32354,0.54618
88,8900,-36.06676,2.13745,0.76229,-35.41299,2.77771,0.75409,-36.11392,1.57563,0.76459,-26.75561,1.25173,0.54442
89,9000,-36.52635,2.48546,0.75825,-35.44715,1.57276,0.75127,-36.22549,1.62949,0.76170,-26.78724,1.74504,0.54076
90,9100,-36.15554,2.54571,0.75569,-35.68309,1.37478,0.74869,-36.04080,1.69663,0.75763,-27.03742,1.31164,0.53918
91,9200,-35.95612,1.76234,0.75179,-35.34722,1.24435,0.74528,-36.01772,1.44956,0.75403,-26.90872,1.22504,0.53657
92,9300,-35.93710,1.78790,0.74817,-35.29372,1.31928,0.74178,-35.97069,1.54768,0.75118,-26.64447,1.31249,0.53337
93,9400,-35.88380,1.95615,0.74502,-35.21732,1.30207,0.73918,-35.77542,1.56729,0.74787,-26.92574,2.61990,0.53149
94,9500,-35.93934,1.28952,0.74094,-35.25753,1.78945,0.73690,-35.80537,3.15572,0.74406,-26.66146,1.85096,0.52997
95,9600,-36.02255,1.37188,0.73914,-35.47383,3.53083,0.73371,-36.07770,2.33928,0.73980,-26.97552,1.43082,0.52579
96,9700,-35.76409,1.29677,0.73456,-35.58779,1.64187,0.73073,-35.86727,1.62404,0.73664,-26.64539,1.25454,0.52348
97,9800,-35.77871,1.33379,0.73147,-35.50895,1.53241,0.72700,-35.55396,1.61879,0.73363,-26.42959,1.20302,0.52147
98,9900,-35.91144,3.26197,0.72883,-35.16626,1.58289,0.72454,-35.92912,1.70040,0.72977,-26.43676,1.28947,0.51891
99,10000,-35.68359,2.13900,0.72435,-35.26944,1.60056,0.72033,-35.73684,2.43647,0.72701,-26.70276,1.61518,0.51582
100,10100,-35.44625,2.03644,0.72196,-35.22040,1.39085,0.71738,-35.63434,2.66623,0.72268,-26.54402,1.56598,0.51417
101,10200,-35.44327,1.74944,0.71894,-35.26422,2.12225,0.71633,-35.34344,2.02707,0.72053,-26.62629,1.21907,0.51127
102,10300,-35.61386,2.78022,0.71543,-35.30549,1.93479,0.71239,-35.51671,2.51999,0.71702,-26.41862,1.30948,0.50887
103,10400,-35.52499,1.45675,0.71201,-35.16479,1.79275,0.70901,-35.29540,2.05173,0.71417,-26.42963,1.45472,0.50589
104,10500,-35.43170,1.55832,0.70942,-35.32888,1.33220,0.70592,-35.13273,2.04326,0.70955,-26.29189,1.52706,0.50394
105,10600,-35.39033,1.44345,0.70603,-35.26296,1.30582,0.70295,-35.51881,2.50182,0.70671,-26.41166,1.27225,0.50019
106,10700,-35.35661,1.25691,0.70299,-35.35276,1.32312,0.70054,-35.05872,3.96426,0.70230,-26.37660,1.47776,0.49872
107,10800,-35.15925,1.22834,0.69885,-35.14541,1.27263,0.69790,-35.42231,1.59625,0.69908,-26.07752,1.63038,0.49603
108,10900,-35.06441,1.33153,0.69605,-34.91182,1.26299,0.69399,-35.42677,1.70205,0.69631,-25.97318,1.44700,0.49315
109,11000,-35.02066,1.44670,0.69215,-35.16871,2.49246,0.69150,-35.25629,1.78459,0.69226,-25.85701,1.21620,0.49048
110,11100,-35.30049,1.60851,0.68939,-34.98437,1.67455,0.68888,-35.19640,4.36565,0.68886,-26.04245,1.37769,0.48813
111,11200,-35.15764,1.28684,0.68724,-34.62723,1.60459,0.68551,-35.33144,2.05308,0.68588,-25.80506,1.45335,0.48634
112,11300,-34.98779,1.21240,0.68313,-34.51362,1.59756,0.68223,-35.36831,1.92998,0.68210,-25.84862,1.70003,0.48306
113,11400,-34.79174,1.26546,0.67951,-34.48741,1.47995,0.68048,-34.80024,2.01798,0.67829,-25.69642,1.28790,0.48030
114,11500,-34.63323,1.20562,0.67645,-34.51214,1.57243,0.67701,-34.88161,1.89805,0.67499,-25.48874,1.31594,0.47828
115,11600,-34.69066,1.22241,0.67414,-34.40541,1.83777,0.67482,-34.84965,1.70357,0.67136,-25.48079,1.19209,0.47611
116,11700,-34.57940,1.17149,0.67110,-34.05327,1.74079,0.67194,-34.76075,2.10291,0.66752,-25.40279,1.52753,0.47311
117,11800,-34.42707,1.16785,0.66767,-33.71759,1.56122,0.66727,-34.68059,1.83445,0.66467,-25.20800,1.56237,0.47104
118,11900,-34.41845,1.31477,0.66497,-33.79316,1.38846,0.66589,-34.41272,1.48867,0.66051,-25.15224,1.42711,0.46910
119,12000,-34.36230,1.31848,0.66107,-33.66272,1.51575,0.66166,-34.49076,1.82679,0.65710,-25.08777,1.35516,0.46634
120,12100,-34.39698,1.12332,0.65850,-33.72166,1.48548,0.65940,-34.21201,2.54396,0.65392,-25.03631,1.33845,0.46405
121,12200,-34.23601,1.21268,0.65489,-33.57040,1.42047,0.65620,-34.32546,3.56547,0.65082,-25.12194,1.31850,0.46119
122,12300,-34.06517,1.09252,0.65269,-33.38175,2.54725,0.65239,-34.33386,2.00583,0.64718,-24.78535,1.21789,0.45848
123,12400,-34.01337,1.16408,0.64912,-33.68222,1.95470,0.64987,-34.04289,1.88438,0.64427,-24.74987,1.12406,0.45628
124,12500,-33.96905,1.12734,0.64641,-33.59445,1.57853,0.64608,-33.93132,1.73167,0.64056,-24.74871,1.29633,0.45323
125,12600,-33.94895,1.18389,0.64337,-33.50009,1.67218,0.64378,-33.88317,1.83607,0.63707,-24.42305,1.43629,0.45163
126,12700,-33.83005,1.27211,0.64012,-33.40019,1.60649,0.64083,-33.87134,1.96859,0.63376,-24.59947,1.23220,0.44892
127,12800,-33.74261,1.12804,0.63673,-33.54496,2.06527,0.63725,-33.86313,2.60232,0.63019,-24.67858,1.91920,0.44632
128,12900,-33.69620,1.15671,0.63392,-33.02684,1.98218,0.63421,-33.73162,1.52563,0.62768,-24.45935,1.21040,0.44407
129,13000,-33.45338,1.21116,0.63034,-32.97837,1.76088,0.63109,-33.65945,1.66153,0.62357,-24.39557,1.12193,0.44142
130,13100,-33.41138,1.18431,0.62797,-33.09767,1.49116,0.62830,-33.43378,1.64901,0.62041,-24.18811,1.10949,0.43934
131,13200,-33.24573,1.12568,0.62488,-33.09298,1.36227,0.62524,-33.32070,1.42171,0.61802,-24.23496,1.07828,0.43603
132,13300,-33.13565,1.22915,0.62176,-33.08013,1.49649,0.62170,-33.12844,1.56678,0.61321,-24.28898,1.30622,0.43392
133,13400,-33.01340,1.20412,0.61892,-32.84374,1.42380,0.61849,-33.07911,1.67087,0.61143,-24.31529,1.24477,0.43171
134,13500,-32.94505,1.08679,0.61548,-32.59746,1.31299,0.61540,-32.95740,1.55034,0.60734,-24.04532,1.77883,0.42849
135,13600,-32.84632,1.20653,0.61209,-32.64146,1.50209,0.61286,-32.83386,1.69035,0.60536,-24.11521,1.44955,0.42668
136,13700,-32.73873,1.10183,0.60942,-32.50486,1.32750,0.60972,-32.89620,1.83921,0.60161,-23.94100,1.43309,0.42377
137,13800,-32.63601,1.16970,0.60631,-32.44165,1.57056,0.60698,-32.84711,1.54796,0.59853,-23.81362,1.15248,0.42175
138,13900,-32.51719,1.17927,0.60374,-32.61059,1.43077,0.60432,-32.47311,1.58112,0.59504,-23.84132,1.18713,0.41879
139,14000,-32.43663,1.28284,0.60049,-32.36044,1.36960,0.60059,-32.15596,1.43563,0.59178,-23.68301,1.76089,0.41597
140,14100,-32.28599,1.14298,0.59752,-32.02242,1.28309,0.59831,-32.14706,1.50852,0.58913,-23.52007,1.28550,0.41410
141,14200,-32.23936,1.22674,0.59412,-32.14215,1.24098,0.59491,-32.11385,1.51865,0.58568,-23.74833,1.55209,0.41182
142,14300,-32.11210,2.96728,0.59183,-32.02489,1.36793,0.59165,-31.88084,1.51425,0.58183,-23.49172,1.16398,0.40905
143,14400,-31.87042,2.23364,0.58835,-31.86619,1.14184,0.58855,-31.84807,3.26122,0.57910,-23.34481,1.26043,0.40639
144,14500,-31.86516,1.71040,0.58542,-31.80738,1.32526,0.58611,-31.58071,1.77049,0.57591,-23.30112,1.39230,0.40481
145,14600,-31.73009,2.13349,0.58238,-31.46785,1.50537,0.58306,-31.55643,1.75573,0.57263,-23.23650,1.10921,0.40205
146,14700,-31.36471,1.58910,0.57885,-31.29761,1.35341,0.58047,-31.25650,1.55190,0.56947,-22.99529,1.04625,0.39970
147,14800,-31.20901,1.48365,0.57583,-31.43986,1.26025,0.57778,-31.26076,1.93849,0.56615,-22.99631,1.08324,0.39724
148,14900,-31.07022,1.35964,0.57323,-31.16452,1.43695,0.57477,-31.07299,2.33671,0.56292,-22.99093,1.06884,0.39497
149,15000,-31.01933,1.31954,0.56978,-30.91236,1.37266,0.57145,-31.11378,2.78835,0.55984,-22.75463,1.02291,0.39277
150,15100,-30.93882,1.35269,0.56697,-31.02793,1.31505,0.56827,-31.19667,1.54418,0.55653,-22.57285,1.08450,0.38954
151,15200,-31.02582,1.20783,0.56392,-30.93035,1.22464,0.56516,-31.17109,1.48531,0.55363,-22.43181,1.20253,0.38720
152,15300,-30.78181,1.23130,0.56115,-30.68266,1.28574,0.56200,-30.77822,1.43486,0.55193,-22.52213,1.51670,0.38449
153,15400,-30.82152,1.45197,0.55785,-30.62694,1.30503,0.55982,-30.49432,1.57873,0.54770,-22.44147,1.72449,0.38302
154,15500,-30.63877,1.53187,0.55496,-30.40115,2.60387,0.55643,-30.33802,2.10953,0.54381,-22.31668,1.31587,0.37988
155,15600,-30.59953,1.48239,0.55252,-29.98027,2.03705,0.55349,-29.94289,1.57396,0.54137,-22.24859,1.18736,0.37863
156,15700,-30.66566,1.61789,0.54904,-30.09264,2.38649,0.55120,-30.00093,1.49769,0.53747,-22.14404,1.12134,0.37609
157,15800,-30.32993,1.62094,0.54598,-29.78196,1.36962,0.54823,-29.78718,2.20104,0.53483,-22.03163,1.05965,0.37403
158,15900,-30.06768,1.62743,0.54358,-29.68262,1.32984,0.54477,-29.58926,1.30098,0.53104,-21.96927,1.18002,0.37096
159,16000,-29.83052,1.69953,0.54034,-29.52917,1.31714,0.54229,-29.39415,1.27502,0.52836,-21.88615,1.03968,0.36872
160,16100,-29.98635,1.23980,0.53732,-29.50363,1.34681,0.53877,-29.54769,1.40257,0.52530,-21.72774,1.13879,0.36618
161,16200,-29.80640,1.39459,0.53396,-29.53037,1.18513,0.53586,-29.32762,1.21796,0.52228,-21.76213,1.08800,0.36424
162,16300,-29.76068,1.34348,0.53118,-29.55783,1.31864,0.53368,-29.06766,1.18991,0.51888,-21.56428,1.34349,0.36200
163,16400,-29.51766,1.58695,0.52881,-29.37718,1.22030,0.53113,-29.07470,1.65807,0.51581,-21.50937,1.62986,0.35917
164,16500,-29.54220,1.78767,0.52577,-29.08339,1.19765,0.52773,-28.92743,1.80722,0.51280,-21.36300,1.48224,0.35709
165,16600,-29.17990,1.98280,0.52261,-28.85208,1.29478,0.52463,-28.85706,1.49857,0.50986,-21.35557,0.97949,0.35515
166,16700,-28.93075,1.64042,0.51935,-29.07194,1.38389,0.52223,-28.75465,1.24169,0.50713,-21.20656,1.23095,0.35244
167,16800,-28.83389,1.58747,0.51620,-28.77238,1.28180,0.51903,-28.67528,1.46603,0.50398,-20.91619,1.62969,0.35000
168,16900,-28.89230,1.51720,0.51358,-28.56648,1.16818,0.51622,-28.53913,2.07311,0.50076,-21.05962,1.02601,0.34769
169,17000,-28.74662,1.37681,0.51080,-28.55853,1.41629,0.51427,-28.52070,2.62071,0.49874,-20.91930,1.16400,0.34522
170,17100,-28.59203,1.20641,0.50807,-28.57140,1.78352,0.51132,-28.33419,1.38104,0.49511,-20.78198,1.15307,0.34270
171,17200,-28.39207,1.17638,0.50458,-28.22989,1.34768,0.50836,-28.21535,1.25495,0.49201,-20.72777,1.05792,0.34028
172,17300,-28.22605,1.27140,0.50279,-28.15798,1.24234,0.50526,-27.91868,2.08943,0.48839,-20.68939,1.27697,0.33784
173,17400,-28.23873,1.30565,0.49979,-28.09116,1.22725,0.50237,-28.02797,1.38397,0.48579,-20.42664,1.19189,0.33580
174,17500,-28.14451,1.46654,0.49595,-27.96787,1.13962,0.49962,-27.85987,1.20463,0.48341,-20.36945,1.10855,0.33460
175,17600,-27.83374,1.52176,0.49309,-27.98503,1.26029,0.49707,-27.74496,1.46621,0.48016,-20.37118,1.03658,0.33134
176,17700,-27.74312,1.34503,0.49068,-27.92474,1.16847,0.49404,-27.74086,1.42066,0.47720,-20.22289,1.31825,0.32953
177,17800,-27.74810,1.27665,0.48847,-27.72436,1.40551,0.49121,-27.67530,1.44451,0.47491,-20.12556,1.17430,0.32741
178,17900,-27.57715,1.07448,0.48418,-27.54499,1.51718,0.48788,-27.51949,1.09839,0.47131,-19.93026,1.40298,0.32551
179,18000,-27.40935,1.09721,0.48209,-27.24106,1.37932,0.48515,-27.49516,1.23214,0.46853,-20.01376,1.15082,0.32311
180,18100,-27.26727,1.10584,0.47864,-27.37178,1.42783,0.48253,-27.27648,1.10888,0.46542,-19.77906,1.10658,0.32088
181,18200,-27.17728,1.11245,0.47615,-27.30192,1.82996,0.47994,-27.04315,1.13660,0.46240,-19.61254,1.13405,0.31753
182,18300,-27.04451,1.04150,0.47306,-26.94372,1.38884,0.47698,-26.77918,1.23938,0.45985,-19.93754,1.42758,0.31657
183,18400,-26.91914,1.11496,0.47067,-26.65446,1.38475,0.47386,-26.68388,1.65886,0.45623,-19.54816,1.22802,0.31463
184,18500,-26.79241,1.04790,0.46713,-26.38370,1.50408,0.47121,-26.39087,1.28643,0.45413,-19.53072,0.99213,0.31201
185,18600,-26.70704,1.11226,0.46447,-26.67726,1.57967,0.46853,-26.40167,1.42365,0.45091,-19.37377,1.18781,0.30975
186,18700,-26.60869,1.07015,0.46068,-26.45377,1.17315,0.46602,-26.24188,1.46779,0.44828,-19.32738,0.97259,0.30797
187,18800,-26.47948,1.15879,0.45956,-26.21120,1.48824,0.46288,-26.12964,1.65767,0.44549,-19.24517,1.00036,0.30551
188,18900,-26.36654,1.06301,0.45601,-26.27087,1.28064,0.45986,-25.83469,1.55909,0.44256,-19.23635,1.14823,0.30250
189,19000,-26.25850,1.06411,0.45312,-25.97227,1.26659,0.45770,-25.79258,1.59334,0.43992,-19.02711,1.39947,0.30100
190,19100,-26.14273,1.01118,0.45040,-26.02004,1.13874,0.45442,-25.76432,1.36976,0.43752,-18.96127,1.37962,0.29874
191,19200,-25.97251,0.97511,0.44800,-25.89960,1.19350,0.45226,-25.47327,1.43114,0.43425,-18.76563,1.26615,0.29624
192,19300,-25.86318,1.00000,0.44476,-25.83997,1.11401,0.44902,-25.65359,1.74397,0.43123,-18.80619,1.06775,0.29461
193,19400,-25.72553,1.18611,0.44217,-25.69897,1.21309,0.44622,-25.37535,1.21127,0.42806,-18.66697,0.96718,0.29187
194,19500,-25.52741,1.02379,0.43904,-25.47876,1.26776,0.44439,-25.35653,1.29599,0.42628,-18.47626,1.23658,0.28959
195,19600,-25.44327,1.10685,0.43616,-25.30069,1.06260,0.44091,-25.06561,1.21908,0.42306,-18.39487,1.10958,0.28803
196,19700,-25.39755,0.99779,0.43418,-25.36008,1.03412,0.43827,-24.71066,1.35584,0.42085,-18.23015,1.07225,0.28538
197,19800,-25.27512,0.98496,0.43105,-25.25775,0.99279,0.43583,-24.71034,1.29099,0.41789,-18.19441,1.03144,0.28282
