iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,3_maddpg_actor_loss,3_maddpg_critic_loss
55,5600,-1.73512,0.20483,-0.06180,0.42431,-0.14182,0.43687
56,5700,-1.80487,0.22410,-0.13044,0.42760,-0.15766,0.43804
57,5800,-1.79953,0.23308,-0.11294,0.41846,-0.07823,0.40735
58,5900,-1.80481,0.21859,-0.03468,0.41978,-0.10153,0.46231
59,6000,-1.82103,0.27634,-0.08151,0.45034,-0.05518,0.42499
60,6100,-1.88157,0.27234,-0.06236,0.44976,-0.08620,0.42072
61,6200,-1.90096,0.20499,0.00456,0.44262,-0.03888,0.43705
62,6300,-1.90579,0.20200,-0.08696,0.43887,-0.04163,0.42565
63,6400,-1.88590,0.18640,-0.06720,0.47819,-0.05864,0.43012
64,6500,-1.92392,0.28641,0.08722,0.43986,-0.03136,0.52504
65,6600,-2.01599,0.21244,0.00671,0.47326,-0.03048,0.51792
66,6700,-2.03488,0.25228,0.05964,0.47004,0.05170,0.48217
67,6800,-2.01721,0.23090,0.09860,0.50556,0.09431,0.47935
68,6900,-2.03801,0.36115,0.09121,0.47761,0.12913,0.43884
69,7000,-2.07635,0.26088,0.07423,0.44715,0.07392,0.44605
70,7100,-2.11514,0.25934,0.11201,0.46112,0.02669,0.54172
71,7200,-2.11106,0.21984,0.04208,0.48819,0.05262,0.51096
72,7300,-2.15570,0.21890,0.11581,0.47219,0.07468,0.51772
73,7400,-2.24327,0.21113,0.04329,0.48633,0.11045,0.49391
74,7500,-2.20897,0.17875,0.13947,0.47837,0.11602,0.46124
75,7600,-2.24423,0.20742,0.06414,0.50745,0.11914,0.48464
76,7700,-2.28658,0.28136,0.14469,0.48581,0.14566,0.51419
77,7800,-2.25291,0.29222,0.13577,0.48577,0.13169,0.51896
78,7900,-2.28873,0.25638,0.15228,0.50925,0.12728,0.53087
79,8000,-2.30456,0.30570,0.12615,0.48362,0.09816,0.46700
80,8100,-2.33925,0.19550,0.10649,0.53218,0.13665,0.50754
81,8200,-2.35161,0.25049,0.11538,0.51788,0.16415,0.48579
82,8300,-2.38553,0.21263,0.12366,0.53021,0.07906,0.52141
83,8400,-2.37297,0.24481,0.09120,0.48339,0.11989,0.49993
84,8500,-2.38077,0.26663,0.18091,0.52533,0.19772,0.47842
85,8600,-2.42520,0.20601,0.16701,0.48095,0.21087,0.52522
86,8700,-2.41125,0.24041,0.14807,0.46965,0.11746,0.49498
87,8800,-2.38706,0.30882,0.14666,0.49240,0.18584,0.50268
88,8900,-2.43441,0.27184,0.12575,0.49790,0.12491,0.51251
89,9000,-2.45590,0.22775,0.12906,0.46633,0.19769,0.49272
90,9100,-2.49957,0.22111,0.13618,0.54009,0.20980,0.51796
91,9200,-2.51718,0.24288,0.17437,0.52007,0.18339,0.49902
92,9300,-2.53902,0.24613,0.18736,0.55495,0.19610,0.47057
93,9400,-2.49681,0.24085,0.15578,0.46922,0.19093,0.51069
94,9500,-2.51506,0.20981,0.17968,0.49993,0.20716,0.50681
95,9600,-2.53020,0.22101,0.17300,0.47414,0.18314,0.49611
96,9700,-2.57145,0.27092,0.22177,0.55896,0.18538,0.48859
97,9800,-2.56912,0.19188,0.18243,0.58099,0.22219,0.51615
98,9900,-2.53154,0.20284,0.20136,0.46969,0.22360,0.51134
99,10000,-2.55983,0.21202,0.25244,0.50457,0.21134,0.52524
100,10100,-2.55296,0.20077,0.30007,0.51251,0.27165,0.52899
101,10200,-2.58540,0.21819,0.23286,0.54909,0.27432,0.52184
102,10300,-2.63579,0.22782,0.32199,0.54711,0.20781,0.50826
103,10400,-2.65562,0.20457,0.23221,0.56071,0.22834,0.49081
104,10500,-2.58273,0.25199,0.30568,0.55747,0.31596,0.50652
105,10600,-2.63393,0.22870,0.33555,0.49775,0.34715,0.62067
106,10700,-2.67413,0.21988,0.37376,0.50946,0.29732,0.54329
107,10800,-2.71724,0.27191,0.43165,0.55087,0.36454,0.54372
108,10900,-2.73341,0.24352,0.42354,0.60868,0.39513,0.55152
109,11000,-2.67856,0.28905,0.42521,0.55145,0.36497,0.60202
110,11100,-2.75168,0.29668,0.42880,0.55175,0.43965,0.57787
111,11200,-2.82235,0.25526,0.39513,0.55278,0.37675,0.55333
112,11300,-2.77513,0.31039,0.35966,0.55674,0.46539,0.56068
113,11400,-2.81546,0.28360,0.45612,0.61362,0.44952,0.52465
114,11500,-2.82752,0.28185,0.47020,0.58942,0.53032,0.58349
115,11600,-2.80562,0.28715,0.47229,0.57333,0.41360,0.65239
116,11700,-2.76599,0.28317,0.47962,0.59967,0.44385,0.56418
117,11800,-2.80308,0.27337,0.48836,0.56319,0.53223,0.56589
118,11900,-2.79483,0.28094,0.45255,0.64467,0.53482,0.62059
119,12000,-2.79483,0.23917,0.52952,0.69235,0.51502,0.71679
120,12100,-2.76312,0.25760,0.50316,0.69111,0.53012,0.63120
121,12200,-2.80488,0.30667,0.44368,0.67813,0.54009,0.54907
122,12300,-2.78527,0.27440,0.44619,0.67764,0.46292,0.65908
123,12400,-2.78640,0.28641,0.56242,0.63286,0.55568,0.66698
124,12500,-2.74578,0.30068,0.56688,0.58901,0.50070,0.58609
125,12600,-2.75049,0.27057,0.43426,0.65431,0.52557,0.63492
126,12700,-2.80176,0.25591,0.51697,0.63490,0.52711,0.62267
127,12800,-2.78134,0.26303,0.53559,0.60716,0.58779,0.62361
128,12900,-2.74191,0.30222,0.57326,0.64626,0.62522,0.65394
129,13000,-2.79013,0.29574,0.61005,0.60125,0.56725,0.63788
130,13100,-2.79626,0.32303,0.62627,0.64341,0.62453,0.62476
131,13200,-2.84183,0.35524,0.66354,0.61851,0.66825,0.66459
132,13300,-2.84050,0.40767,0.59533,0.61226,0.65685,0.65338
133,13400,-2.87121,0.36564,0.63661,0.61722,0.59747,0.62373
134,13500,-2.84316,0.33422,0.64315,0.67194,0.57472,0.64566
135,13600,-2.89239,0.27560,0.64552,0.69890,0.62351,0.62376
136,13700,-2.92023,0.30117,0.65919,0.68712,0.60759,0.63517
137,13800,-3.00517,0.26169,0.63487,0.68085,0.62516,0.68792
138,13900,-2.91540,0.30091,0.56397,0.66324,0.70080,0.64383
139,14000,-2.95893,0.32790,0.61484,0.62861,0.63319,0.63830
140,14100,-2.97364,0.34445,0.58283,0.67186,0.58935,0.65312
141,14200,-3.03709,0.31638,0.59472,0.64542,0.61907,0.65584
142,14300,-3.02516,0.28355,0.56038,0.61102,0.60981,0.67325
143,14400,-2.98445,0.26700,0.59393,0.62228,0.69542,0.62749
144,14500,-3.05688,0.29806,0.51082,0.60763,0.51851,0.63358
145,14600,-3.02236,0.29611,0.53090,0.63326,0.69846,0.61242
146,14700,-3.03809,0.27311,0.54741,0.66214,0.62710,0.64918
147,14800,-3.00752,0.28478,0.59423,0.66596,0.59332,0.72248
148,14900,-3.04105,0.30509,0.57550,0.65198,0.64495,0.64295
149,15000,-3.03878,0.32317,0.48193,0.62179,0.61814,0.60027
150,15100,-3.02047,0.27881,0.49725,0.62245,0.55843,0.61911
151,15200,-3.05642,0.26670,0.50809,0.66381,0.58183,0.58996
152,15300,-3.00874,0.24242,0.51570,0.67718,0.54658,0.60920
153,15400,-3.05794,0.25834,0.58005,0.66759,0.55011,0.59398
154,15500,-2.99298,0.24902,0.48324,0.62034,0.49897,0.61073
155,15600,-3.04371,0.27804,0.53495,0.62011,0.55995,0.59963
156,15700,-3.03087,0.28567,0.60484,0.62036,0.58339,0.58927
157,15800,-2.99499,0.23814,0.57303,0.59844,0.55173,0.57503
158,15900,-3.03242,0.28286,0.62110,0.59964,0.58191,0.57318
159,16000,-3.00478,0.26866,0.62761,0.57901,0.58870,0.58623
160,16100,-3.00341,0.28327,0.61121,0.63769,0.61921,0.60794
161,16200,-3.07361,0.27047,0.66194,0.64846,0.66818,0.57980
162,16300,-3.08144,0.27362,0.71777,0.57212,0.66113,0.55677
163,16400,-3.08347,0.28802,0.76856,0.61084,0.71152,0.57492
164,16500,-3.05973,0.27780,0.80275,0.59269,0.76438,0.60132
165,16600,-3.14474,0.27388,0.73498,0.63314,0.75907,0.63322
166,16700,-3.13183,0.27053,0.69309,0.60229,0.83012,0.61836
167,16800,-3.14553,0.28769,0.76719,0.62372,0.71841,0.61297
168,16900,-3.14447,0.30302,0.71810,0.60103,0.77948,0.63506
169,17000,-3.15873,0.29871,0.77430,0.62016,0.79200,0.62232
170,17100,-3.19975,0.31064,0.87754,0.64599,0.81745,0.63598
171,17200,-3.14285,0.32546,0.86429,0.67171,0.85093,0.67311
172,17300,-3.09100,0.31122,0.79621,0.63027,0.81646,0.62696
173,17400,-3.19310,0.27968,0.80249,0.66753,0.79582,0.61567
174,17500,-3.17055,0.26304,0.81572,0.69707,0.87104,0.65033
175,17600,-3.09566,0.29840,0.85939,0.67236,0.77590,0.65111
176,17700,-3.13298,0.25955,0.82091,0.62629,0.84874,0.64579
177,17800,-3.19828,0.27398,0.82894,0.65742,0.79999,0.63923
178,17900,-3.19204,0.23751,0.85569,0.69946,0.90904,0.71295
179,18000,-3.17729,0.29174,0.83415,0.67209,0.83292,0.66570
180,18100,-3.19887,0.32155,0.80282,0.66786,0.83823,0.64413
181,18200,-3.24623,0.35163,0.79593,0.69539,0.85553,0.64773
182,18300,-3.18354,0.38982,0.91848,0.72514,0.83147,0.66855
183,18400,-3.17633,0.42789,0.82993,0.71040,0.82547,0.65281
184,18500,-3.11246,0.38651,0.80979,0.67771,0.78377,0.64419
185,18600,-3.17382,0.29445,0.94368,0.68026,0.89189,0.66220
186,18700,-3.16726,0.29961,0.90679,0.68207,0.89089,0.68021
187,18800,-3.17478,0.33131,0.88224,0.66114,0.98750,0.64937
188,18900,-3.19961,0.31538,0.92872,0.71119,0.89619,0.69876
189,19000,-3.17953,0.32412,0.85554,0.67476,0.92984,0.67566
190,19100,-3.22565,0.29311,0.91565,0.69082,0.85661,0.69477
191,19200,-3.27259,0.33088,0.93137,0.65878,0.89480,0.70615
192,19300,-3.21968,0.30339,0.88833,0.66677,0.90337,0.63770
193,19400,-3.25516,0.35419,0.85315,0.68829,0.91807,0.72135
194,19500,-3.27832,0.31527,0.90889,0.69728,0.85593,0.64628
195,19600,-3.26662,0.34217,0.84512,0.81074,0.86242,0.67196
196,19700,-3.32441,0.34254,0.91835,0.66235,0.85807,0.65726
197,19800,-3.30692,0.29272,0.81900,0.67333,0.84579,0.61517
198,19900,-3.30422,0.28753,0.79698,0.69570,0.81748,0.69831
199,20000,-3.35416,0.27509,0.77422,0.67487,0.80748,0.68160
200,20100,-3.31465,0.31042,0.82499,0.67876,0.79638,0.62706
201,20200,-3.31134,0.30076,0.81006,0.66703,0.79026,0.63601
202,20300,-3.26894,0.33264,0.83206,0.66519,0.79894,0.66290
203,20400,-3.37409,0.28067,0.77359,0.69793,0.79618,0.64396
204,20500,-3.32978,0.29322,0.72573,0.67226,0.77174,0.62952
205,20600,-3.29158,0.29156,0.69077,0.66795,0.70850,0.62014
206,20700,-3.34144,0.29301,0.75677,0.67059,0.74479,0.61405
207,20800,-3.34639,0.29698,0.68519,0.63465,0.68653,0.62307
208,20900,-3.32293,0.28103,0.64743,0.63111,0.62542,0.62130
209,21000,-3.34462,0.30850,0.66562,0.63510,0.66819,0.69943
210,21100,-3.25627,0.30528,0.61857,0.65065,0.66291,0.67411
211,21200,-3.30294,0.31803,0.68980,0.65212,0.65193,0.67346
212,21300,-3.31580,0.30204,0.69342,0.61683,0.68352,0.65107
213,21400,-3.27856,0.27269,0.65065,0.66557,0.66783,0.61837
214,21500,-3.26029,0.28920,0.53611,0.63525,0.65015,0.60210
215,21600,-3.27310,0.29962,0.66137,0.61988,0.56514,0.64301
216,21700,-3.27519,0.26804,0.62956,0.65885,0.58223,0.65498
217,21800,-3.24685,0.27090,0.68797,0.63796,0.58760,0.66540
218,21900,-3.27511,0.29811,0.62527,0.61224,0.64218,0.68774
219,22000,-3.21649,0.28333,0.61702,0.66838,0.63934,0.60633
220,22100,-3.28145,0.25838,0.66883,0.63970,0.63532,0.60486
221,22200,-3.31797,0.30385,0.63465,0.59738,0.71311,0.64981
222,22300,-3.27332,0.25400,0.62154,0.63352,0.62119,0.57745
223,22400,-3.34658,0.27946,0.67154,0.58804,0.65500,0.67828
224,22500,-3.33160,0.29174,0.58574,0.63096,0.64820,0.60629
225,22600,-3.36961,0.25990,0.61480,0.61720,0.70149,0.66683
226,22700,-3.33597,0.28097,0.66779,0.61798,0.68759,0.68767
227,22800,-3.30107,0.27285,0.59057,0.64008,0.59882,0.69310
228,22900,-3.34185,0.29560,0.65227,0.64795,0.64523,0.68458
229,23000,-3.32579,0.30604,0.65032,0.64117,0.65451,0.67041
230,23100,-3.34990,0.27106,0.63692,0.66469,0.68013,0.66688
231,23200,-3.35297,0.28374,0.59349,0.63803,0.69265,0.63717
232,23300,-3.39064,0.27354,0.55704,0.62675,0.65444,0.65364
233,23400,-3.34379,0.31908,0.56081,0.63986,0.63279,0.62612
234,23500,-3.34904,0.29186,0.62842,0.66833,0.67493,0.65956
235,23600,-3.31793,0.29532,0.59985,0.67457,0.66355,0.70912
236,23700,-3.38048,0.30667,0.54045,0.67613,0.56807,0.63148
237,23800,-3.31431,0.26296,0.57570,0.65945,0.61379,0.66076
238,23900,-3.31621,0.28188,0.53209,0.66580,0.67658,0.65869
239,24000,-3.40212,0.26655,0.63284,0.69363,0.67003,0.64123
240,24100,-3.33346,0.29802,0.58418,0.65375,0.60805,0.69096
241,24200,-3.31023,0.26434,0.58877,0.70355,0.64778,0.68668
242,24300,-3.34660,0.33365,0.50350,0.69536,0.67173,0.64991
243,24400,-3.33205,0.27926,0.54107,0.69182,0.66930,0.71427
244,24500,-3.33507,0.26449,0.54448,0.66633,0.62089,0.67001
245,24600,-3.34622,0.31011,0.50118,0.71729,0.67510,0.66836
246,24700,-3.38605,0.25481,0.58141,0.70813,0.58668,0.71302
247,24800,-3.35056,0.27935,0.55256,0.67655,0.59416,0.65073
248,24900,-3.28373,0.28687,0.60322,0.68666,0.59626,0.71199
