iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_icm_forward_loss,1_icm_inverse_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_icm_forward_loss,2_icm_inverse_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_icm_forward_loss,3_icm_inverse_loss
0,100,-2.93377,2.08314,0.57067,2.70740,-2.93072,2.06677,0.57060,2.70745,-2.94491,2.05767,0.56862,2.70745
1,200,-3.64094,0.87132,0.57831,2.70490,-3.62589,0.88177,0.57801,2.70533,-3.64782,0.86981,0.58007,2.70547
2,300,-3.95011,0.63769,0.53997,2.69748,-3.89281,0.62182,0.54276,2.69681,-3.92052,0.64768,0.54065,2.69684
3,400,-4.06981,0.56618,0.50427,2.69087,-4.09787,0.64313,0.50647,2.69047,-4.06904,0.58934,0.50335,2.69104
4,500,-4.36398,0.53705,0.48186,2.68813,-4.35576,0.67935,0.47935,2.68817,-4.27646,0.57876,0.47748,2.68757
5,600,-4.59385,0.56101,0.45581,2.68500,-4.66309,0.65083,0.45595,2.68430,-4.58275,0.53288,0.45416,2.68408
6,700,-4.84020,0.64087,0.43015,2.68252,-4.84791,0.75827,0.42694,2.68208,-4.84344,0.60004,0.42615,2.68237
7,800,-4.99301,0.64166,0.39863,2.67893,-5.04267,0.70368,0.39993,2.67940,-5.01906,0.61609,0.39969,2.67860
8,900,-5.13622,0.69282,0.37325,2.67569,-5.28425,0.78919,0.37386,2.67568,-5.20344,0.65428,0.37318,2.67600
9,1000,-5.35541,0.65941,0.35012,2.67210,-5.32922,0.70425,0.34737,2.67226,-5.46703,0.69552,0.34879,2.67268
10,1100,-5.51517,0.82508,0.32637,2.66928,-5.51280,0.71427,0.32653,2.66938,-5.58952,0.76804,0.32465,2.66895
11,1200,-5.65454,1.21999,0.30809,2.66614,-5.67327,0.81596,0.30711,2.66574,-5.65898,0.63888,0.30687,2.66617
12,1300,-5.66624,0.96058,0.28960,2.66397,-5.83852,0.76124,0.28802,2.66359,-5.69220,0.72471,0.28814,2.66453
13,1400,-5.79446,0.92304,0.27143,2.66088,-5.97192,1.00294,0.27143,2.66100,-5.88668,0.69864,0.27026,2.66126
14,1500,-6.00884,1.29810,0.25384,2.65885,-6.19847,0.78411,0.25307,2.65794,-5.97876,0.71366,0.25250,2.65758
15,1600,-6.15515,1.05552,0.23538,2.65530,-6.20795,0.76718,0.23563,2.65577,-6.03437,0.73731,0.23487,2.65494
16,1700,-6.18512,0.94604,0.22024,2.65251,-6.29813,0.81737,0.22023,2.65258,-6.24389,0.84293,0.21911,2.65314
17,1800,-6.36557,0.95327,0.20595,2.64947,-6.39563,0.82275,0.20540,2.64893,-6.37480,0.86217,0.20463,2.64898
18,1900,-6.30442,1.01984,0.19227,2.64665,-6.46940,1.05888,0.19135,2.64630,-6.47188,0.88309,0.19192,2.64717
19,2000,-6.48969,0.80053,0.17910,2.64348,-6.53321,0.74605,0.17852,2.64145,-6.66057,0.85123,0.17946,2.64304
20,2100,-6.54499,0.90916,0.16827,2.64032,-6.63373,0.73898,0.16823,2.64116,-6.70521,0.88967,0.16758,2.64120
21,2200,-6.66062,0.78206,0.15876,2.63723,-6.76274,0.68032,0.15848,2.63653,-6.67912,0.73877,0.15888,2.63718
22,2300,-6.73181,0.67274,0.14922,2.63383,-6.80382,0.74239,0.14883,2.63398,-6.68762,0.79581,0.14927,2.63316
23,2400,-6.79280,0.73045,0.14108,2.63072,-6.85565,0.72702,0.14107,2.63026,-6.84067,0.74189,0.14084,2.63037
24,2500,-6.79723,0.63425,0.13246,2.62613,-6.91119,0.60855,0.13262,2.62462,-6.89604,0.64304,0.13258,2.62643
25,2600,-6.87142,0.76069,0.12633,2.62203,-6.98719,0.58762,0.12588,2.62242,-6.94281,0.63931,0.12636,2.62158
26,2700,-7.01140,0.88528,0.11930,2.61752,-7.04376,0.60230,0.11935,2.61836,-7.02265,0.62653,0.11998,2.61882
27,2800,-6.98619,0.64417,0.11387,2.61288,-6.98199,0.56064,0.11397,2.61260,-7.11226,0.63164,0.11417,2.61324
28,2900,-7.05003,0.58562,0.10881,2.60761,-7.08858,0.58801,0.10906,2.60881,-7.11070,0.67366,0.10884,2.60716
29,3000,-7.08451,0.70969,0.10445,2.60453,-7.18510,0.68253,0.10454,2.60372,-7.13540,0.62330,0.10443,2.60310
30,3100,-7.18948,0.62049,0.10035,2.59879,-7.26843,0.73778,0.10058,2.59877,-7.24538,0.71488,0.10041,2.59826
31,3200,-7.19127,0.71120,0.09652,2.59270,-7.17460,0.67576,0.09609,2.59219,-7.38926,0.90396,0.09654,2.59335
32,3300,-7.14684,0.71205,0.09354,2.58860,-7.25327,0.62936,0.09318,2.58804,-7.31050,0.82064,0.09347,2.58760
33,3400,-7.23009,0.65483,0.09090,2.58362,-7.19520,0.60651,0.09058,2.58388,-7.37117,0.95956,0.09046,2.58165
34,3500,-7.20618,0.63742,0.08775,2.57649,-7.18060,0.62106,0.08810,2.57822,-7.45491,0.75096,0.08762,2.57798
35,3600,-7.25645,0.62001,0.08539,2.57117,-7.29471,0.60765,0.08540,2.57246,-7.40265,0.75383,0.08568,2.57012
36,3700,-7.19661,0.63443,0.08331,2.56273,-7.28398,0.63586,0.08384,2.56323,-7.52201,0.69317,0.08354,2.56465
37,3800,-7.37184,0.77398,0.08160,2.55937,-7.27578,0.64447,0.08205,2.55847,-7.42258,0.66368,0.08125,2.55813
38,3900,-7.35372,0.93316,0.08008,2.55038,-7.40478,0.65444,0.08031,2.55320,-7.37336,0.68788,0.08015,2.55145
39,4000,-7.36105,0.74874,0.07873,2.54509,-7.30605,0.66882,0.07884,2.54608,-7.41167,0.69145,0.07908,2.54532
40,4100,-7.34119,0.86320,0.07799,2.53942,-7.32737,0.63956,0.07746,2.54203,-7.49764,0.70781,0.07706,2.54083
41,4200,-7.50711,0.70689,0.07611,2.53400,-7.29181,0.67651,0.07627,2.53469,-7.52576,0.70689,0.07627,2.53371
42,4300,-7.35352,0.60169,0.07551,2.52743,-7.31375,0.65888,0.07557,2.52435,-7.53497,0.71411,0.07582,2.52762
