iteration,episode,1_iql_loss,1_rnd_forward_loss,2_iql_loss,2_rnd_forward_loss,3_iql_loss,3_rnd_forward_loss
0,100,23.57869,0.97640,24.26295,0.99102,24.00452,0.98198
1,200,11.14489,0.97207,11.53081,0.98052,11.34810,0.97306
2,300,3.48154,0.96918,3.46740,0.97330,3.41478,0.96751
3,400,1.90832,0.96612,1.88710,0.96805,1.88704,0.96402
4,500,1.30328,0.96216,1.33006,0.96612,1.31943,0.96380
5,600,1.11353,0.95972,1.14385,0.96552,1.12225,0.95923
6,700,1.06996,0.95820,1.11537,0.96325,1.08286,0.95703
7,800,1.06601,0.95473,1.10956,0.95905,1.10305,0.95547
8,900,1.08350,0.95092,1.10653,0.95557,1.11462,0.95288
9,1000,1.11450,0.94871,1.09046,0.95221,1.13517,0.94797
10,1100,1.11580,0.94599,1.11788,0.94878,1.14048,0.94380
11,1200,1.14844,0.94446,1.11837,0.94507,1.15476,0.94010
12,1300,1.17782,0.94226,1.14006,0.94171,1.16237,0.93723
13,1400,1.12862,0.93888,1.17079,0.93820,1.15281,0.93220
14,1500,1.17289,0.93459,1.17399,0.93539,1.14657,0.92822
15,1600,1.14192,0.93039,1.14165,0.93179,1.19915,0.92518
16,1700,1.16047,0.92717,1.14029,0.92939,1.19510,0.92201
17,1800,1.18846,0.92280,1.18883,0.92459,1.18554,0.91709
18,1900,1.18116,0.91963,1.18522,0.92218,1.20518,0.91359
19,2000,1.21610,0.91589,1.20280,0.91878,1.22081,0.90907
20,2100,1.20314,0.91114,1.22150,0.91490,1.20698,0.90454
21,2200,1.20282,0.90897,1.20698,0.91016,1.20906,0.90135
22,2300,1.19439,0.90478,1.20305,0.90721,1.24362,0.89818
23,2400,1.20010,0.89986,1.22452,0.90332,1.24252,0.89402
24,2500,1.18728,0.89540,1.22684,0.89921,1.24504,0.89061
25,2600,1.20678,0.89243,1.24382,0.89494,1.25471,0.88733
26,2700,1.19464,0.88813,1.23052,0.89228,1.24838,0.88391
27,2800,1.20527,0.88320,1.23919,0.88708,1.24556,0.87920
28,2900,1.18084,0.87975,1.22920,0.88379,1.22964,0.87537
29,3000,1.19606,0.87543,1.21458,0.88086,1.25639,0.87188
30,3100,1.16555,0.87201,1.25309,0.87667,1.23454,0.86769
31,3200,1.19027,0.86849,1.24342,0.87239,1.25098,0.86367
32,3300,1.18530,0.86509,1.21456,0.86902,1.24967,0.86086
33,3400,1.18281,0.86129,1.24271,0.86543,1.22563,0.85660
34,3500,1.19501,0.85817,1.22477,0.86158,1.22179,0.85405
35,3600,1.20254,0.85327,1.23675,0.85824,1.24818,0.84972
36,3700,1.20192,0.85018,1.21514,0.85396,1.24141,0.84628
37,3800,1.18525,0.84645,1.22225,0.85113,1.25863,0.84286
38,3900,1.18312,0.84247,1.25731,0.84748,1.24436,0.83947
39,4000,1.16714,0.83914,1.22107,0.84370,1.23480,0.83540
40,4100,1.17398,0.83603,1.23496,0.84026,1.27311,0.83239
41,4200,1.14480,0.83221,1.21916,0.83672,1.26120,0.82822
42,4300,1.17589,0.82881,1.21508,0.83220,1.24510,0.82584
43,4400,1.19440,0.82516,1.22620,0.82963,1.24356,0.82178
44,4500,1.18567,0.82198,1.22849,0.82640,1.26068,0.81875
45,4600,1.17777,0.81820,1.21510,0.82305,1.26406,0.81522
46,4700,1.17401,0.81488,1.24474,0.81940,1.25191,0.81225
47,4800,1.17700,0.81152,1.21975,0.81543,1.24545,0.80881
48,4900,1.17449,0.80845,1.22585,0.81258,1.26578,0.80570
49,5000,1.17642,0.80519,1.24371,0.80942,1.25406,0.80232
50,5100,1.19325,0.80188,1.23442,0.80571,1.25553,0.79907
51,5200,1.18435,0.79907,1.23032,0.80266,1.24825,0.79545
52,5300,1.19379,0.79486,1.26491,0.79828,1.22751,0.79271
53,5400,1.19676,0.79200,1.26350,0.79569,1.28587,0.78993
54,5500,1.18735,0.78858,1.21862,0.79251,1.24633,0.78637
55,5600,1.17930,0.78549,1.23187,0.78966,1.27254,0.78332
56,5700,1.18859,0.78286,1.23370,0.78673,1.24033,0.78026
57,5800,1.20706,0.77971,1.21398,0.78328,1.28411,0.77678
58,5900,1.18733,0.77635,1.24969,0.77941,1.26756,0.77398
59,6000,1.19109,0.77345,1.22658,0.77698,1.24250,0.77107
60,6100,1.20102,0.76990,1.19342,0.77278,1.25199,0.76792
61,6200,1.20983,0.76700,1.25368,0.77045,1.25538,0.76474
62,6300,1.20683,0.76351,1.23845,0.76782,1.20805,0.76130
63,6400,1.20529,0.76097,1.25432,0.76407,1.24451,0.75833
64,6500,1.20196,0.75796,1.25337,0.76114,1.21100,0.75535
65,6600,1.21103,0.75465,1.29962,0.75845,1.25765,0.75258
66,6700,1.21947,0.75202,1.26072,0.75463,1.22192,0.74941
67,6800,1.22372,0.74896,1.27216,0.75259,1.23427,0.74640
68,6900,1.25487,0.74578,1.26060,0.74851,1.22705,0.74398
69,7000,1.23337,0.74241,1.21785,0.74547,1.22833,0.74065
70,7100,1.28230,0.73974,1.31315,0.74261,1.29374,0.73802
71,7200,1.20840,0.73654,1.29470,0.73972,1.25718,0.73498
72,7300,1.22662,0.73400,1.23698,0.73726,1.25855,0.73234
73,7400,1.21271,0.73094,1.24886,0.73387,1.22885,0.72921
74,7500,1.19959,0.72808,1.27229,0.73132,1.27352,0.72612
75,7600,1.25972,0.72532,1.25042,0.72795,1.25403,0.72353
76,7700,1.22798,0.72206,1.27186,0.72484,1.27727,0.72020
77,7800,1.19653,0.71935,1.29029,0.72192,1.27422,0.71755
78,7900,1.23908,0.71656,1.25550,0.71926,1.22152,0.71439
79,8000,1.24309,0.71385,1.30445,0.71645,1.29127,0.71166
80,8100,1.23154,0.71059,1.29437,0.71306,1.25977,0.70839
81,8200,1.27758,0.70781,1.26750,0.71049,1.24400,0.70636
82,8300,1.26038,0.70464,1.26607,0.70792,1.29715,0.70362
83,8400,1.24748,0.70150,1.34801,0.70453,1.24230,0.70039
84,8500,1.27035,0.69863,1.26421,0.70201,1.24787,0.69758
85,8600,1.27506,0.69649,1.32314,0.69926,1.30430,0.69481
86,8700,1.25414,0.69384,1.28147,0.69635,1.26478,0.69197
87,8800,1.25875,0.69091,1.34108,0.69342,1.27741,0.68941
88,8900,1.30741,0.68849,1.29872,0.69094,1.26532,0.68655
89,9000,1.29239,0.68534,1.30145,0.68784,1.29765,0.68413
90,9100,1.27999,0.68262,1.36474,0.68489,1.31972,0.68133
91,9200,1.27031,0.67978,1.31395,0.68227,1.28296,0.67797
92,9300,1.26365,0.67742,1.29888,0.67926,1.29938,0.67547
93,9400,1.28686,0.67417,1.30900,0.67648,1.29064,0.67308
94,9500,1.28856,0.67203,1.38729,0.67359,1.32840,0.67030
95,9600,1.31022,0.66888,1.33556,0.67092,1.30125,0.66735
96,9700,1.30398,0.66605,1.33265,0.66820,1.30588,0.66500
97,9800,1.30373,0.66347,1.33548,0.66583,1.29400,0.66216
98,9900,1.31143,0.66100,1.34959,0.66337,1.29361,0.65958
99,10000,1.32428,0.65802,1.33027,0.66039,1.33892,0.65654
100,10100,1.41952,0.65532,1.35012,0.65746,1.30905,0.65438
101,10200,1.33428,0.65258,1.35240,0.65487,1.28632,0.65141
102,10300,1.31767,0.65032,1.37288,0.65194,1.30118,0.64868
103,10400,1.32070,0.64693,1.38104,0.64943,1.32623,0.64631
104,10500,1.32435,0.64456,1.39778,0.64622,1.36251,0.64357
105,10600,1.34966,0.64167,1.35064,0.64421,1.30429,0.64069
106,10700,1.34711,0.63895,1.39063,0.64137,1.30529,0.63840
107,10800,1.38564,0.63635,1.39105,0.63815,1.33940,0.63560
108,10900,1.37258,0.63377,1.41545,0.63589,1.35330,0.63311
109,11000,1.33152,0.63101,1.47892,0.63293,1.35391,0.63058
110,11100,1.33884,0.62840,1.37958,0.63036,1.35272,0.62752
111,11200,1.36880,0.62557,1.49046,0.62762,1.37168,0.62500
112,11300,1.34841,0.62307,1.41626,0.62503,1.36049,0.62222
113,11400,1.36583,0.62040,1.38443,0.62279,1.32197,0.61969
114,11500,1.36403,0.61752,1.39115,0.61961,1.36724,0.61761
115,11600,1.33377,0.61532,1.46887,0.61662,1.39955,0.61488
116,11700,1.38899,0.61277,1.39759,0.61416,1.36685,0.61214
117,11800,1.35561,0.60983,1.42692,0.61232,1.38347,0.60936
118,11900,1.35126,0.60684,1.41031,0.60949,1.37282,0.60689
119,12000,1.35819,0.60490,1.44896,0.60625,1.37290,0.60431
120,12100,1.40879,0.60218,1.40968,0.60399,1.38355,0.60189
121,12200,1.39979,0.59963,1.42678,0.60106,1.38078,0.59960
122,12300,1.36515,0.59692,1.50408,0.59882,1.40047,0.59681
123,12400,1.37134,0.59432,1.45217,0.59595,1.41432,0.59418
124,12500,1.37343,0.59160,1.46713,0.59362,1.34486,0.59158
125,12600,1.40502,0.58922,1.47280,0.59079,1.38644,0.58904
126,12700,1.39516,0.58679,1.47239,0.58859,1.40991,0.58631
127,12800,1.40376,0.58434,1.46238,0.58596,1.46478,0.58352
128,12900,1.41041,0.58126,1.43368,0.58267,1.40037,0.58129
129,13000,1.44566,0.57860,1.45235,0.58054,1.41916,0.57863
130,13100,1.42007,0.57624,1.46033,0.57787,1.42207,0.57617
131,13200,1.40829,0.57340,1.44698,0.57558,1.43520,0.57360
132,13300,1.34589,0.57076,1.45621,0.57280,1.42683,0.57098
133,13400,1.38897,0.56865,1.48675,0.56997,1.51150,0.56889
134,13500,1.41389,0.56598,1.45912,0.56791,1.39692,0.56607
135,13600,1.40019,0.56351,1.48017,0.56505,1.42571,0.56375
136,13700,1.41941,0.56059,1.53654,0.56247,1.39861,0.56111
137,13800,1.42649,0.55825,1.45254,0.56021,1.42925,0.55875
138,13900,1.37591,0.55555,1.47708,0.55738,1.45816,0.55599
139,14000,1.39590,0.55318,1.46319,0.55486,1.44457,0.55409
140,14100,1.43845,0.55094,1.49590,0.55237,1.46800,0.55099
141,14200,1.40918,0.54776,1.47489,0.54933,1.40607,0.54854
142,14300,1.39307,0.54581,1.50675,0.54767,1.53506,0.54600
143,14400,1.44763,0.54341,1.50714,0.54471,1.44939,0.54371
144,14500,1.39434,0.54040,1.48648,0.54198,1.41154,0.54115
145,14600,1.43037,0.53839,1.49015,0.53980,1.41503,0.53854
146,14700,1.42307,0.53524,1.50644,0.53717,1.50426,0.53606
147,14800,1.41446,0.53279,1.49163,0.53465,1.50251,0.53367
148,14900,1.44864,0.53069,1.46749,0.53183,1.48390,0.53142
149,15000,1.42423,0.52769,1.46009,0.52985,1.38762,0.52875
150,15100,1.45970,0.52534,1.53305,0.52682,1.44428,0.52618
151,15200,1.47627,0.52316,1.52072,0.52430,1.42189,0.52359
152,15300,1.41601,0.52074,1.54606,0.52195,1.41648,0.52085
153,15400,1.43431,0.51798,1.49914,0.51915,1.47500,0.51886
154,15500,1.49374,0.51553,1.54672,0.51699,1.39904,0.51639
155,15600,1.43097,0.51278,1.50244,0.51445,1.41569,0.51353
156,15700,1.45563,0.51046,1.55681,0.51198,1.44249,0.51137
157,15800,1.47052,0.50799,1.50412,0.50929,1.46844,0.50908
158,15900,1.41539,0.50568,1.52410,0.50694,1.44902,0.50657
159,16000,1.44157,0.50293,1.49932,0.50436,1.42950,0.50386
160,16100,1.44959,0.50073,1.51129,0.50250,1.42123,0.50187
161,16200,1.45656,0.49805,1.53831,0.49962,1.41316,0.49925
162,16300,1.47403,0.49560,1.53360,0.49750,1.42323,0.49687
163,16400,1.39772,0.49317,1.50146,0.49446,1.43526,0.49443
164,16500,1.44563,0.49039,1.55009,0.49202,1.43603,0.49204
165,16600,1.43342,0.48811,1.51444,0.48985,1.46765,0.48951
166,16700,1.54042,0.48563,1.56975,0.48707,1.50052,0.48716
167,16800,1.49617,0.48316,1.52365,0.48518,1.48197,0.48484
168,16900,1.41470,0.48040,1.53903,0.48227,1.45345,0.48253
169,17000,1.42679,0.47821,1.56105,0.47969,1.44911,0.48009
170,17100,1.46896,0.47605,1.48632,0.47738,1.47351,0.47741
171,17200,1.45582,0.47323,1.51894,0.47512,1.42650,0.47531
172,17300,1.41215,0.47152,1.51544,0.47217,1.39728,0.47328
173,17400,1.41725,0.46850,1.56363,0.47007,1.43157,0.47060
174,17500,1.43289,0.46620,1.55818,0.46763,1.44729,0.46819
175,17600,1.44848,0.46374,1.47004,0.46511,1.48800,0.46579
176,17700,1.48048,0.46138,1.53012,0.46339,1.46112,0.46310
177,17800,1.48876,0.45867,1.59220,0.46033,1.43607,0.46063
178,17900,1.54400,0.45667,1.52975,0.45825,1.43790,0.45861
179,18000,1.45672,0.45425,1.56698,0.45558,1.41289,0.45624
180,18100,1.45979,0.45184,1.49306,0.45299,1.49722,0.45394
181,18200,1.50797,0.44907,1.51821,0.45058,1.46707,0.45128
182,18300,1.49135,0.44661,1.50047,0.44828,1.45202,0.44913
183,18400,1.43448,0.44466,1.53919,0.44620,1.39655,0.44672
184,18500,1.46572,0.44227,1.54584,0.44374,1.44541,0.44452
