iteration,episode,1_iql_loss,2_iql_loss,3_iql_loss
64,6500,0.47443,0.68303,0.69304
65,6600,0.46999,0.69683,0.70242
66,6700,0.47635,0.69100,0.69936
67,6800,0.48574,0.70381,0.70845
68,6900,0.48482,0.70835,0.71542
69,7000,0.48034,0.70785,0.72168
70,7100,0.49030,0.72566,0.71066
71,7200,0.49497,0.70819,0.73346
72,7300,0.50053,0.73210,0.73067
73,7400,0.47978,0.73411,0.73702
74,7500,0.49712,0.74915,0.75784
75,7600,0.51098,0.76076,0.73583
76,7700,0.51292,0.76768,0.76127
77,7800,0.49239,0.77898,0.76873
78,7900,0.51031,0.77150,0.76173
79,8000,0.50308,0.77359,0.78729
80,8100,0.51084,0.78716,0.78496
81,8200,0.50769,0.77726,0.79684
82,8300,0.50707,0.77873,0.79412
83,8400,0.52989,0.80131,0.80566
84,8500,0.52115,0.81559,0.80337
85,8600,0.51933,0.77646,0.78880
86,8700,0.51822,0.81446,0.79151
87,8800,0.51741,0.80469,0.80308
88,8900,0.50763,0.81095,0.79248
89,9000,0.53145,0.80128,0.82907
90,9100,0.51815,0.81137,0.81563
91,9200,0.51293,0.80816,0.81319
92,9300,0.55455,0.81254,0.83536
93,9400,0.53903,0.80140,0.84164
94,9500,0.52846,0.81976,0.81365
95,9600,0.55899,0.82601,0.85640
96,9700,0.54862,0.81684,0.82749
97,9800,0.53184,0.82992,0.87105
98,9900,0.52461,0.82229,0.82498
99,10000,0.54311,0.82803,0.84848
100,10100,0.53687,0.82216,0.83450
101,10200,0.55157,0.84665,0.82237
102,10300,0.54559,0.84457,0.82222
103,10400,0.53958,0.82380,0.84235
104,10500,0.55468,0.83622,0.84169
105,10600,0.55196,0.82853,0.83493
106,10700,0.54130,0.82668,0.84629
107,10800,0.54271,0.82062,0.86231
108,10900,0.53126,0.84386,0.86485
109,11000,0.54407,0.83705,0.84722
110,11100,0.55694,0.83816,0.85730
111,11200,0.55492,0.82685,0.86129
112,11300,0.54240,0.84741,0.86277
113,11400,0.56130,0.84705,0.85726
114,11500,0.53059,0.81519,0.86595
115,11600,0.56633,0.85722,0.86282
116,11700,0.59160,0.84160,0.87094
117,11800,0.57677,0.83562,0.86310
118,11900,0.55269,0.85617,0.84673
119,12000,0.56303,0.86304,0.86057
120,12100,0.55759,0.85582,0.82357
121,12200,0.55253,0.83373,0.84677
122,12300,0.56285,0.84623,0.84389
123,12400,0.56084,0.85303,0.85741
124,12500,0.60176,0.84839,0.83127
125,12600,0.57823,0.84651,0.86913
126,12700,0.57630,0.86544,0.86936
127,12800,0.56164,0.84527,0.87524
128,12900,0.58854,0.83751,0.85989
129,13000,0.57400,0.82788,0.86436
130,13100,0.58043,0.83575,0.86631
131,13200,0.58467,0.84862,0.87169
132,13300,0.60232,0.83617,0.86025
133,13400,0.57718,0.84038,0.88430
134,13500,0.57406,0.83387,0.84689
135,13600,0.56889,0.83900,0.86151
136,13700,0.62939,0.84707,0.86575
137,13800,0.60547,0.85589,0.85595
138,13900,0.62249,0.84040,0.86797
139,14000,0.57884,0.83396,0.86069
140,14100,0.59613,0.84768,0.84543
141,14200,0.59545,0.84276,0.86255
142,14300,0.62035,0.85589,0.87042
143,14400,0.59055,0.85389,0.88224
144,14500,0.58964,0.84189,0.86088
145,14600,0.61022,0.85072,0.84161
146,14700,0.62787,0.82497,0.84855
147,14800,0.61821,0.81399,0.85852
148,14900,0.59776,0.87136,0.85871
149,15000,0.59519,0.84201,0.85402
150,15100,0.60767,0.84758,0.85543
151,15200,0.60886,0.84236,0.86855
152,15300,0.65106,0.83981,0.85158
153,15400,0.62188,0.81664,0.84369
154,15500,0.61478,0.84400,0.84671
155,15600,0.63430,0.83869,0.84711
156,15700,0.61896,0.84936,0.83752
157,15800,0.64636,0.84613,0.84064
158,15900,0.62726,0.84611,0.86494
159,16000,0.60148,0.83159,0.86788
160,16100,0.59539,0.83452,0.84470
161,16200,0.63570,0.82814,0.83165
162,16300,0.61783,0.83319,0.85865
163,16400,0.61443,0.84365,0.80754
164,16500,0.62198,0.83197,0.83148
165,16600,0.65341,0.85540,0.82332
166,16700,0.63199,0.85560,0.84443
167,16800,0.63356,0.82735,0.86191
168,16900,0.62410,0.85311,0.83130
169,17000,0.62168,0.85233,0.83852
170,17100,0.62797,0.86298,0.84167
171,17200,0.63597,0.83115,0.83102
172,17300,0.65080,0.81749,0.83151
173,17400,0.63560,0.81675,0.81937
174,17500,0.65213,0.82042,0.82698
175,17600,0.62895,0.82594,0.83464
176,17700,0.64505,0.80974,0.85548
177,17800,0.63387,0.82322,0.85043
178,17900,0.61175,0.79515,0.81867
179,18000,0.65212,0.84104,0.84915
180,18100,0.64683,0.82365,0.83807
181,18200,0.63871,0.82725,0.82302
182,18300,0.62684,0.80880,0.85844
183,18400,0.65868,0.84225,0.83492
184,18500,0.64015,0.85523,0.83947
185,18600,0.63628,0.82098,0.86272
186,18700,0.63529,0.87439,0.84421
187,18800,0.64745,0.81051,0.85555
188,18900,0.62940,0.84656,0.83400
189,19000,0.63183,0.79962,0.82738
190,19100,0.64693,0.83530,0.83255
191,19200,0.67659,0.81534,0.81159
192,19300,0.70455,0.82274,0.80141
193,19400,0.63524,0.83008,0.84541
194,19500,0.66659,0.80702,0.81546
195,19600,0.65180,0.82605,0.84390
196,19700,0.63546,0.83841,0.81151
197,19800,0.63710,0.81160,0.80746
198,19900,0.71792,0.82127,0.83945
199,20000,0.62951,0.83259,0.83392
200,20100,0.63992,0.80176,0.80763
201,20200,0.64454,0.81813,0.81779
202,20300,0.66437,0.82603,0.82830
203,20400,0.64144,0.84853,0.83331
204,20500,0.66924,0.81461,0.84409
205,20600,0.65159,0.83457,0.79573
206,20700,0.66395,0.86290,0.80965
207,20800,0.65148,0.81305,0.81590
208,20900,0.65996,0.80668,0.83037
209,21000,0.67604,0.81283,0.80402
210,21100,0.67889,0.82201,0.81975
211,21200,0.66668,0.81340,0.79067
212,21300,0.68470,0.82217,0.80764
213,21400,0.64404,0.79268,0.78776
214,21500,0.69247,0.83505,0.81142
215,21600,0.66109,0.81887,0.78508
216,21700,0.67716,0.83549,0.80338
217,21800,0.67566,0.82822,0.79578
218,21900,0.69652,0.79233,0.80490
219,22000,0.69654,0.79734,0.81363
220,22100,0.68975,0.81454,0.79269
221,22200,0.67226,0.82511,0.81831
222,22300,0.64695,0.80917,0.82361
223,22400,0.65732,0.83175,0.78771
224,22500,0.70807,0.83270,0.80888
225,22600,0.68560,0.78852,0.81504
226,22700,0.68424,0.81220,0.80023
227,22800,0.67708,0.79735,0.80184
228,22900,0.71838,0.80398,0.78163
229,23000,0.69808,0.84326,0.78293
230,23100,0.70251,0.79881,0.81452
231,23200,0.68877,0.78446,0.79946
232,23300,0.71689,0.79574,0.79684
233,23400,0.70659,0.80582,0.80404
234,23500,0.74910,0.79711,0.80296
235,23600,0.68948,0.78238,0.80454
236,23700,0.68336,0.79850,0.81221
237,23800,0.72434,0.80535,0.81448
238,23900,0.72544,0.80212,0.79598
239,24000,0.72769,0.80361,0.79463
240,24100,0.67629,0.79886,0.79414
241,24200,0.69493,0.80677,0.80048
242,24300,0.70902,0.80634,0.79665
243,24400,0.73344,0.79574,0.78303
244,24500,0.75068,0.80844,0.82501
245,24600,0.74579,0.79338,0.80698
246,24700,0.72996,0.79611,0.83584
247,24800,0.73448,0.80363,0.77471
248,24900,0.72416,0.78473,0.81140
